年,月,団地種別,団地名,世帯数（世帯）,男（人）,女（人）
2023,3,都市再生機構,鶴川団地(鶴川2・3・5・6丁目）,2429,1823,2231
2023,3,都市再生機構,小山田桜台団地(小山田桜台1・2丁目）,1460,1478,1620
2023,4,東京都住宅供給公社,森野住宅（森野1丁目）,407,261,336
2023,4,東京都住宅供給公社,本町田住宅（本町田・南大谷）,855,593,592
2023,4,東京都住宅供給公社,高ヶ坂住宅（高ヶ坂3丁目）,715,503,492
2023,4,東京都住宅供給公社,町田木曽住宅（本町田・木曽東4丁目）,4296,3172,3316
2023,4,東京都住宅供給公社,木曽住宅（木曽東4丁目）,888,577,599
2023,4,東京都住宅供給公社,境川住宅（木曽東2・3丁目）,2164,1533,1602
2023,4,東京都住宅供給公社,真光寺住宅(真光寺3丁目）,141,103,123
2023,4,都市再生機構,藤の台団地(藤の台1・2・3丁目),2845,2196,2433
2023,4,都市再生機構,山崎団地(山崎町）,3451,2625,3060
2023,4,都市再生機構,鶴川団地(鶴川2・3・5・6丁目）,2425,1819,2226
2023,4,都市再生機構,小山田桜台団地(小山田桜台1・2丁目）,1463,1484,1623
2023,5,東京都住宅供給公社,森野住宅（森野1丁目）,405,258,335
2023,5,東京都住宅供給公社,本町田住宅（本町田・南大谷）,855,591,590
2023,5,東京都住宅供給公社,高ヶ坂住宅（高ヶ坂3丁目）,717,507,492
2023,5,東京都住宅供給公社,町田木曽住宅（本町田・木曽東4丁目）,4304,3168,3314
2023,5,東京都住宅供給公社,木曽住宅（木曽東4丁目）,887,576,600
2023,5,東京都住宅供給公社,境川住宅（木曽東2・3丁目）,2163,1527,1596
2023,5,東京都住宅供給公社,真光寺住宅(真光寺3丁目）,141,103,123
2023,5,都市再生機構,藤の台団地(藤の台1・2・3丁目),2856,2197,2443
2023,5,都市再生機構,山崎団地(山崎町）,3462,2628,3060
2023,5,都市再生機構,鶴川団地(鶴川2・3・5・6丁目）,2432,1821,2226
2023,5,都市再生機構,小山田桜台団地(小山田桜台1・2丁目）,1466,1482,1619
2023,6,東京都住宅供給公社,森野住宅（森野1丁目）,403,257,333
2023,6,東京都住宅供給公社,本町田住宅（本町田・南大谷）,852,589,587
2023,6,東京都住宅供給公社,高ヶ坂住宅（高ヶ坂3丁目）,717,504,491
2023,6,東京都住宅供給公社,町田木曽住宅（本町田・木曽東4丁目）,4302,3161,3315
2023,6,東京都住宅供給公社,木曽住宅（木曽東4丁目）,882,570,600
2023,6,東京都住宅供給公社,境川住宅（木曽東2・3丁目）,2159,1530,1582
2023,6,東京都住宅供給公社,真光寺住宅(真光寺3丁目）,141,103,123
2023,6,都市再生機構,藤の台団地(藤の台1・2・3丁目),2865,2205,2446
2023,6,都市再生機構,山崎団地(山崎町）,3466,2619,3062
2023,6,都市再生機構,鶴川団地(鶴川2・3・5・6丁目）,2427,1813,2217
2023,6,都市再生機構,小山田桜台団地(小山田桜台1・2丁目）,1463,1476,1610
2023,7,東京都住宅供給公社,森野住宅（森野1丁目）,401,256,331
2023,7,東京都住宅供給公社,本町田住宅（本町田・南大谷）,853,587,588
2023,7,東京都住宅供給公社,高ヶ坂住宅（高ヶ坂3丁目）,720,504,495
2023,7,東京都住宅供給公社,町田木曽住宅（本町田・木曽東4丁目）,4298,3155,3309
2023,7,東京都住宅供給公社,木曽住宅（木曽東4丁目）,880,572,599
2023,7,東京都住宅供給公社,境川住宅（木曽東2・3丁目）,2157,1530,1578
2023,7,東京都住宅供給公社,真光寺住宅(真光寺3丁目）,140,102,122
2023,7,都市再生機構,藤の台団地(藤の台1・2・3丁目),2870,2211,2439
2023,7,都市再生機構,山崎団地(山崎町）,3473,2625,3061
2023,7,都市再生機構,鶴川団地(鶴川2・3・5・6丁目）,2424,1811,2212
2023,7,都市再生機構,小山田桜台団地(小山田桜台1・2丁目）,1468,1475,1614
2023,8,東京都住宅供給公社,森野住宅（森野1丁目）,401,253,331
2023,8,東京都住宅供給公社,本町田住宅（本町田・南大谷）,847,584,581
2023,8,東京都住宅供給公社,高ヶ坂住宅（高ヶ坂3丁目）,716,502,492
2023,8,東京都住宅供給公社,町田木曽住宅（本町田・木曽東4丁目）,4301,3146,3309
2023,8,東京都住宅供給公社,木曽住宅（木曽東4丁目）,881,570,601
2023,8,東京都住宅供給公社,境川住宅（木曽東2・3丁目）,2153,1529,1574
2023,8,東京都住宅供給公社,真光寺住宅(真光寺3丁目）,140,102,122
2023,8,都市再生機構,藤の台団地(藤の台1・2・3丁目),2867,2212,2437
2023,8,都市再生機構,山崎団地(山崎町）,3465,2620,3052
2023,8,都市再生機構,鶴川団地(鶴川2・3・5・6丁目）,2423,1809,2207
2023,8,都市再生機構,小山田桜台団地(小山田桜台1・2丁目）,1468,1467,1608
2023,9,東京都住宅供給公社,森野住宅（森野1丁目）,404,254,334
2023,9,東京都住宅供給公社,本町田住宅（本町田・南大谷）,844,578,582
2023,9,東京都住宅供給公社,高ヶ坂住宅（高ヶ坂3丁目）,714,502,490
2023,9,東京都住宅供給公社,町田木曽住宅（本町田・木曽東4丁目）,4289,3136,3296
2023,9,東京都住宅供給公社,木曽住宅（木曽東4丁目）,882,570,602
2023,9,東京都住宅供給公社,境川住宅（木曽東2・3丁目）,2152,1531,1574
2023,9,東京都住宅供給公社,真光寺住宅(真光寺3丁目）,138,101,121
2023,9,都市再生機構,藤の台団地(藤の台1・2・3丁目),2864,2210,2429
2023,9,都市再生機構,山崎団地(山崎町）,3454,2606,3040
2023,9,都市再生機構,鶴川団地(鶴川2・3・5・6丁目）,2420,1808,2203
2023,9,都市再生機構,小山田桜台団地(小山田桜台1・2丁目）,1472,1470,1611
2023,10,東京都住宅供給公社,森野住宅（森野1丁目）,410,260,339
2023,10,東京都住宅供給公社,本町田住宅（本町田・南大谷）,840,574,577
2023,10,東京都住宅供給公社,高ヶ坂住宅（高ヶ坂3丁目）,711,500,488
2023,10,東京都住宅供給公社,町田木曽住宅（本町田・木曽東4丁目）,4282,3119,3284
2023,10,東京都住宅供給公社,木曽住宅（木曽東4丁目）,881,569,599
2023,10,東京都住宅供給公社,境川住宅（木曽東2・3丁目）,2154,1529,1574
2023,10,東京都住宅供給公社,真光寺住宅(真光寺3丁目）,138,100,121
2023,10,都市再生機構,藤の台団地(藤の台1・2・3丁目),2857,2207,2417
2023,10,都市再生機構,山崎団地(山崎町）,3448,2600,3030
2023,10,都市再生機構,鶴川団地(鶴川2・3・5・6丁目）,2422,1815,2196
2023,10,都市再生機構,小山田桜台団地(小山田桜台1・2丁目）,1473,1472,1606
2023,11,東京都住宅供給公社,森野住宅（森野1丁目）,410,261,338
2023,11,東京都住宅供給公社,本町田住宅（本町田・南大谷）,839,574,581
2023,11,東京都住宅供給公社,高ヶ坂住宅（高ヶ坂3丁目）,713,501,492
2023,11,東京都住宅供給公社,町田木曽住宅（本町田・木曽東4丁目）,4290,3122,3282
2023,11,東京都住宅供給公社,木曽住宅（木曽東4丁目）,880,565,602
2023,11,東京都住宅供給公社,境川住宅（木曽東2・3丁目）,2147,1522,1568
2023,11,東京都住宅供給公社,真光寺住宅(真光寺3丁目）,138,99,121
2023,11,都市再生機構,藤の台団地(藤の台1・2・3丁目),2856,2199,2419
2023,11,都市再生機構,山崎団地(山崎町）,3449,2596,3021
2023,11,都市再生機構,鶴川団地(鶴川2・3・5・6丁目）,2417,1811,2193
2023,11,都市再生機構,小山田桜台団地(小山田桜台1・2丁目）,1469,1471,1605
2023,12,東京都住宅供給公社,森野住宅（森野1丁目）,410,260,338
2023,12,東京都住宅供給公社,本町田住宅（本町田・南大谷）,843,573,582
2023,12,東京都住宅供給公社,高ヶ坂住宅（高ヶ坂3丁目）,711,499,490
2023,12,東京都住宅供給公社,町田木曽住宅（本町田・木曽東4丁目）,4282,3105,3267
2023,12,東京都住宅供給公社,木曽住宅（木曽東4丁目）,879,565,600
2023,12,東京都住宅供給公社,境川住宅（木曽東2・3丁目）,2146,1520,1565
2023,12,東京都住宅供給公社,真光寺住宅(真光寺3丁目）,139,99,122
2023,12,都市再生機構,藤の台団地(藤の台1・2・3丁目),2840,2190,2400
2023,12,都市再生機構,山崎団地(山崎町）,3466,2605,3028
2023,12,都市再生機構,鶴川団地(鶴川2・3・5・6丁目）,2421,1814,2193
2023,12,都市再生機構,小山田桜台団地(小山田桜台1・2丁目）,1471,1473,1609
2024,1,東京都住宅供給公社,森野住宅（森野1丁目）,410,261,337
2024,1,東京都住宅供給公社,本町田住宅（本町田・南大谷）,838,570,576
2024,1,東京都住宅供給公社,高ヶ坂住宅（高ヶ坂3丁目）,708,495,492
2024,1,東京都住宅供給公社,町田木曽住宅（本町田・木曽東4丁目）,4271,3092,3256
2024,1,東京都住宅供給公社,木曽住宅（木曽東4丁目）,874,566,596
2024,1,東京都住宅供給公社,境川住宅（木曽東2・3丁目）,2133,1509,1559
2024,1,東京都住宅供給公社,真光寺住宅(真光寺3丁目）,140,99,123
2024,1,都市再生機構,藤の台団地(藤の台1・2・3丁目),2840,2191,2395
2024,1,都市再生機構,山崎団地(山崎町）,3474,2607,3035
2024,1,都市再生機構,鶴川団地(鶴川2・3・5・6丁目）,2417,1809,2191
2024,1,都市再生機構,小山田桜台団地(小山田桜台1・2丁目）,1470,1466,1611
2024,2,東京都住宅供給公社,森野住宅（森野1丁目）,408,260,336
2024,2,東京都住宅供給公社,本町田住宅（本町田・南大谷）,839,570,577
2024,2,東京都住宅供給公社,高ヶ坂住宅（高ヶ坂3丁目）,697,483,480
2024,2,東京都住宅供給公社,町田木曽住宅（本町田・木曽東4丁目）,4265,3081,3251
2024,2,東京都住宅供給公社,木曽住宅（木曽東4丁目）,870,561,593
2024,2,東京都住宅供給公社,境川住宅（木曽東2・3丁目）,2119,1499,1550
2024,2,東京都住宅供給公社,真光寺住宅(真光寺3丁目）,140,99,123
2024,2,都市再生機構,藤の台団地(藤の台1・2・3丁目),2839,2194,2390
2024,2,都市再生機構,山崎団地(山崎町）,3463,2600,3020
2024,2,都市再生機構,鶴川団地(鶴川2・3・5・6丁目）,2405,1795,2184
2024,2,都市再生機構,小山田桜台団地(小山田桜台1・2丁目）,1469,1462,1610
2024,3,東京都住宅供給公社,森野住宅（森野1丁目）,408,265,337
2024,3,東京都住宅供給公社,本町田住宅（本町田・南大谷）,843,573,575
2024,3,東京都住宅供給公社,高ヶ坂住宅（高ヶ坂3丁目）,701,484,480
2024,3,東京都住宅供給公社,町田木曽住宅（本町田・木曽東4丁目）,4258,3069,3242
2024,3,東京都住宅供給公社,木曽住宅（木曽東4丁目）,862,558,583
2024,3,東京都住宅供給公社,境川住宅（木曽東2・3丁目）,2134,1510,1556
2024,3,東京都住宅供給公社,真光寺住宅(真光寺3丁目）,138,98,122
2024,3,都市再生機構,藤の台団地(藤の台1・2・3丁目),2839,2188,2396
2024,3,都市再生機構,山崎団地(山崎町）,3467,2603,3022
2024,3,都市再生機構,鶴川団地(鶴川2・3・5・6丁目）,2403,1791,2177
2024,3,都市再生機構,小山田桜台団地(小山田桜台1・2丁目）,1472,1463,1609
2024,4,東京都住宅供給公社,森野住宅（森野1丁目）,414,273,341
2024,4,東京都住宅供給公社,本町田住宅（本町田・南大谷）,840,570,573
2024,4,東京都住宅供給公社,高ヶ坂住宅（高ヶ坂3丁目）,706,486,487
2024,4,東京都住宅供給公社,町田木曽住宅（本町田・木曽東4丁目）,4257,3060,3240
2024,4,東京都住宅供給公社,木曽住宅（木曽東4丁目）,860,558,580
2024,4,東京都住宅供給公社,境川住宅（木曽東2・3丁目）,2136,1510,1559
2024,4,東京都住宅供給公社,真光寺住宅(真光寺3丁目）,137,98,120
2024,4,都市再生機構,藤の台団地(藤の台1・2・3丁目),2839,2190,2386
2024,4,都市再生機構,山崎団地(山崎町）,3464,2592,3028
2024,4,都市再生機構,鶴川団地(鶴川2・3・5・6丁目）,2397,1783,2172
2024,4,都市再生機構,小山田桜台団地(小山田桜台1・2丁目）,1472,1461,1604
2024,5,東京都住宅供給公社,森野住宅（森野1丁目）,416,273,341
2024,5,東京都住宅供給公社,本町田住宅（本町田・南大谷）,840,574,573
2024,5,東京都住宅供給公社,高ヶ坂住宅（高ヶ坂3丁目）,715,490,489
2024,5,東京都住宅供給公社,町田木曽住宅（本町田・木曽東4丁目）,4260,3056,3244
2024,5,東京都住宅供給公社,木曽住宅（木曽東4丁目）,864,562,581
2024,5,東京都住宅供給公社,境川住宅（木曽東2・3丁目）,2139,1510,1561
2024,5,東京都住宅供給公社,真光寺住宅(真光寺3丁目）,136,98,116
2024,5,都市再生機構,藤の台団地(藤の台1・2・3丁目),2839,2189,2388
2024,5,都市再生機構,山崎団地(山崎町）,3464,2592,3019
2024,5,都市再生機構,鶴川団地(鶴川2・3・5・6丁目）,2397,1788,2164
2024,5,都市再生機構,小山田桜台団地(小山田桜台1・2丁目）,1477,1471,1609
2024,6,東京都住宅供給公社,森野住宅（森野1丁目）,417,273,342
2024,6,東京都住宅供給公社,本町田住宅（本町田・南大谷）,840,573,574
2024,6,東京都住宅供給公社,高ヶ坂住宅（高ヶ坂3丁目）,713,486,486
2024,6,東京都住宅供給公社,町田木曽住宅（本町田・木曽東4丁目）,4251,3040,3223
2024,6,東京都住宅供給公社,木曽住宅（木曽東4丁目）,868,566,584
2024,6,東京都住宅供給公社,境川住宅（木曽東2・3丁目）,2149,1520,1566
2024,6,東京都住宅供給公社,真光寺住宅(真光寺3丁目）,135,98,115
2024,6,都市再生機構,藤の台団地(藤の台1・2・3丁目),2851,2196,2391
2024,6,都市再生機構,山崎団地(山崎町）,3455,2579,3008
2024,6,都市再生機構,鶴川団地(鶴川2・3・5・6丁目）,2398,1786,2163
2024,6,都市再生機構,小山田桜台団地(小山田桜台1・2丁目）,1475,1472,1603
2024,7,東京都住宅供給公社,森野住宅（森野1丁目）,416,272,341
2024,7,東京都住宅供給公社,本町田住宅（本町田・南大谷）,841,572,575
2024,7,東京都住宅供給公社,高ヶ坂住宅（高ヶ坂3丁目）,710,486,483
2024,7,東京都住宅供給公社,町田木曽住宅（本町田・木曽東4丁目）,4249,3037,3222
2024,7,東京都住宅供給公社,木曽住宅（木曽東4丁目）,868,565,582
2024,7,東京都住宅供給公社,境川住宅（木曽東2・3丁目）,2154,1530,1565
2024,7,東京都住宅供給公社,真光寺住宅(真光寺3丁目）,134,94,115
2024,7,都市再生機構,藤の台団地(藤の台1・2・3丁目),2853,2188,2396
2024,7,都市再生機構,山崎団地(山崎町）,3457,2577,3013
2024,7,都市再生機構,鶴川団地(鶴川2・3・5・6丁目）,2393,1782,2158
2024,7,都市再生機構,小山田桜台団地(小山田桜台1・2丁目）,1481,1472,1612
2024,8,東京都住宅供給公社,森野住宅（森野1丁目）,411,267,338
2024,8,東京都住宅供給公社,本町田住宅（本町田・南大谷）,840,573,574
2024,8,東京都住宅供給公社,高ヶ坂住宅（高ヶ坂3丁目）,712,487,482
2024,8,東京都住宅供給公社,町田木曽住宅（本町田・木曽東4丁目）,4235,3026,3208
2024,8,東京都住宅供給公社,木曽住宅（木曽東4丁目）,875,570,585
2024,8,東京都住宅供給公社,境川住宅（木曽東2・3丁目）,2151,1529,1558
2024,8,東京都住宅供給公社,真光寺住宅(真光寺3丁目）,132,91,113
2024,8,都市再生機構,藤の台団地(藤の台1・2・3丁目),2846,2179,2385
2024,8,都市再生機構,山崎団地(山崎町）,3455,2569,3011
2024,8,都市再生機構,鶴川団地(鶴川2・3・5・6丁目）,2391,1776,2153
