年齢,0歳,0歳,1歳,1歳,2歳,2歳,3歳,3歳,4歳,4歳,5歳,5歳,6歳,6歳,7歳,7歳,8歳,8歳,9歳,9歳,10歳,10歳,11歳,11歳,12歳,12歳,13歳,13歳,14歳,14歳,15歳,15歳,16歳,16歳,17歳,17歳,18歳,18歳,19歳,19歳,20歳,20歳,21歳,21歳,22歳,22歳,23歳,23歳,24歳,24歳,25歳,25歳,26歳,26歳,27歳,27歳,28歳,28歳,29歳,29歳,30歳,30歳,31歳,31歳,32歳,32歳,33歳,33歳,34歳,34歳,35歳,35歳,36歳,36歳,37歳,37歳,38歳,38歳,39歳,39歳,40歳,40歳,41歳,41歳,42歳,42歳,43歳,43歳,44歳,44歳,45歳,45歳,46歳,46歳,47歳,47歳,48歳,48歳,49歳,49歳,50歳,50歳,51歳,51歳,52歳,52歳,53歳,53歳,54歳,54歳,55歳,55歳,56歳,56歳,57歳,57歳,58歳,58歳,59歳,59歳,60歳,60歳,61歳,61歳,62歳,62歳,63歳,63歳,64歳,64歳,65歳,65歳,66歳,66歳,67歳,67歳,68歳,68歳,69歳,69歳,70歳,70歳,71歳,71歳,72歳,72歳,73歳,73歳,74歳,74歳,75歳,75歳,76歳,76歳,77歳,77歳,78歳,78歳,79歳,79歳,80歳,80歳,81歳,81歳,82歳,82歳,83歳,83歳,84歳,84歳,85歳,85歳,86歳,86歳,87歳,87歳,88歳,88歳,89歳,89歳,90歳,90歳,91歳,91歳,92歳,92歳,93歳,93歳,94歳,94歳,95歳,95歳,96歳,96歳,97歳,97歳,98歳,98歳,99歳,99歳,100歳,100歳,101歳,101歳,102歳,102歳,103歳,103歳,104歳以上,104歳以上
横川五丁目,13,8,12,24,13,10,15,10,9,7,5,8,15,11,11,8,11,7,11,9,5,8,10,14,8,8,10,12,9,12,8,8,9,10,18,10,10,7,12,16,8,8,16,25,14,9,17,13,12,10,13,18,6,7,10,15,10,13,13,16,19,16,24,30,20,21,22,18,14,23,15,16,20,24,12,11,11,11,17,23,16,14,16,14,21,22,15,10,15,14,7,17,11,14,10,24,13,21,14,27,19,22,15,19,18,21,20,27,14,21,10,19,12,21,22,18,12,24,15,19,10,27,16,16,18,20,14,16,15,12,13,13,12,22,14,17,15,20,25,20,16,34,19,30,25,21,20,31,20,24,10,24,18,33,11,26,13,37,17,40,11,28,12,19,17,17,12,27,10,14,9,19,10,19,2,11,9,15,5,10,3,14,1,6,1,5,3,6,0,6,3,4,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0
業平一丁目,10,9,12,12,15,7,15,16,7,15,14,15,13,11,8,11,14,16,6,10,12,6,12,6,8,19,10,18,7,7,9,9,9,7,15,16,9,7,11,10,7,9,8,8,17,10,8,20,9,22,22,24,19,26,19,19,24,33,15,30,17,25,23,14,22,15,20,20,21,21,33,24,23,27,33,25,19,32,22,22,31,26,24,18,18,16,29,28,23,25,26,23,22,32,33,30,32,28,18,20,18,22,24,22,23,18,30,28,9,18,21,22,15,22,12,21,14,14,14,11,22,15,19,8,17,16,10,16,9,12,19,11,12,24,18,24,16,17,11,19,13,18,17,20,13,27,21,34,13,14,8,16,12,20,10,19,14,17,16,16,14,23,10,9,7,11,6,13,9,11,8,10,3,8,6,14,2,11,4,6,1,9,3,4,2,2,1,1,2,2,0,2,1,1,1,2,1,3,0,0,0,2,0,0,0,0,0,0,0,0
業平二丁目,6,1,3,3,6,1,4,2,2,7,6,1,2,3,4,4,3,0,6,2,3,5,2,4,2,3,2,4,3,2,0,1,7,5,2,4,5,4,2,4,2,6,4,3,9,2,10,8,13,9,14,12,15,16,11,13,6,12,13,8,5,8,8,7,4,10,6,7,11,9,10,12,12,10,11,16,11,4,11,9,13,13,16,13,12,6,12,7,19,10,14,11,10,10,16,7,14,15,16,6,13,10,9,14,15,12,14,11,9,6,14,8,14,7,8,9,11,10,13,8,12,7,12,5,5,8,3,10,5,6,9,7,6,8,10,6,7,8,8,6,6,10,11,7,7,9,7,7,6,4,10,7,4,3,5,4,5,9,5,1,0,6,3,2,7,5,2,4,3,6,5,3,1,3,2,5,3,4,3,2,1,0,1,4,0,2,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
業平三丁目,4,5,8,2,4,5,2,4,2,3,5,5,5,4,2,6,2,1,2,4,4,3,2,4,5,2,2,4,1,3,6,3,3,2,7,7,4,5,9,1,3,8,6,4,9,6,12,11,10,11,8,18,12,14,6,11,10,18,19,13,18,12,18,10,14,21,10,11,8,11,16,12,23,13,12,13,9,10,18,12,10,14,10,9,9,8,10,12,15,14,11,11,13,19,12,14,11,13,11,17,19,18,11,8,10,18,14,14,8,3,13,14,7,9,14,7,10,7,5,10,9,5,10,3,7,2,5,3,7,4,3,9,6,9,4,5,5,5,4,3,9,9,6,4,8,12,3,5,5,1,3,9,4,5,4,4,3,3,2,5,5,7,1,2,2,6,3,3,2,1,4,5,0,2,0,3,2,1,1,6,0,4,1,1,0,1,1,1,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
業平四丁目,7,3,7,8,4,3,4,8,6,3,3,9,2,4,3,4,4,6,5,1,4,3,5,8,4,8,7,4,5,5,7,4,3,6,5,7,6,4,7,1,3,6,4,7,8,8,14,12,11,16,13,23,24,26,22,23,17,21,23,16,15,23,18,23,17,25,19,18,25,24,19,21,13,20,16,17,11,19,14,20,12,18,15,17,16,20,22,20,10,13,14,20,14,19,18,16,13,17,22,14,7,15,18,16,12,10,17,12,10,11,17,7,11,7,7,8,9,9,10,12,16,7,7,8,9,5,3,9,9,14,12,11,12,9,8,11,7,9,8,18,17,6,24,10,17,7,13,5,6,9,0,7,5,9,4,12,8,7,7,11,13,14,2,3,3,4,5,10,6,6,5,5,5,5,3,8,4,7,2,6,3,2,3,2,1,4,0,4,0,1,2,1,1,2,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0
業平五丁目,5,7,15,7,11,9,12,16,14,12,7,11,10,15,15,10,8,9,19,9,13,11,17,7,12,9,4,16,7,8,9,6,15,8,11,7,5,11,5,9,4,13,15,13,8,6,9,16,21,16,16,20,24,23,11,19,16,22,17,25,21,18,12,20,16,24,18,19,26,18,15,25,27,23,15,25,18,19,18,20,16,19,18,26,25,25,18,28,21,30,32,25,15,22,26,24,20,22,17,19,18,20,23,19,21,22,23,14,14,10,16,17,15,14,16,13,13,9,12,8,7,5,9,5,11,14,9,4,8,7,3,6,6,5,7,8,11,8,8,4,6,9,12,5,7,13,7,9,4,5,5,8,5,12,3,12,8,7,8,10,3,10,7,3,3,4,4,7,6,9,1,3,2,7,2,9,1,7,2,6,3,6,0,4,0,4,1,3,0,6,0,2,1,5,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
向島一丁目,14,18,12,14,7,5,8,9,12,3,7,14,7,4,5,4,7,5,7,5,6,4,3,4,2,4,1,4,6,4,4,4,1,4,10,0,7,8,8,4,12,7,9,6,13,10,21,13,16,21,23,18,18,19,27,33,26,36,29,42,29,19,26,24,18,23,18,22,25,26,15,16,23,16,24,16,22,22,22,27,26,22,19,16,18,17,18,8,23,16,18,20,10,18,20,21,24,21,26,13,22,19,28,24,14,13,11,18,9,11,15,16,8,8,10,6,12,13,13,13,13,11,12,9,10,10,6,8,9,11,10,8,15,8,15,3,15,10,8,8,6,9,15,15,10,11,8,17,15,12,5,11,12,6,12,20,9,11,11,9,9,15,6,18,7,9,4,8,5,12,5,10,3,5,1,7,3,7,5,11,5,5,1,4,2,3,1,4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
向島二丁目,9,13,10,3,15,13,10,8,7,9,5,11,4,8,9,5,10,10,12,5,7,5,14,6,8,8,9,10,4,7,12,7,9,8,5,10,6,4,10,3,6,8,5,12,6,13,15,24,11,12,11,25,27,21,24,22,25,17,32,30,22,30,25,38,25,20,19,19,28,24,33,25,14,28,19,21,19,21,30,25,21,21,25,19,15,18,25,30,17,9,20,31,20,20,26,34,20,32,28,34,15,18,25,22,25,18,21,28,23,21,21,32,18,18,21,18,13,19,18,19,16,14,11,14,8,11,15,15,13,14,7,17,7,13,14,11,14,14,16,10,13,11,22,23,17,21,11,19,9,10,9,12,11,6,9,9,10,7,7,15,9,13,6,9,5,10,6,15,4,10,4,7,3,5,4,2,3,7,1,8,1,5,2,3,2,2,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
向島三丁目,33,31,24,17,27,28,20,22,24,26,17,20,19,21,9,11,16,8,14,10,12,12,10,9,14,16,16,9,11,11,11,9,9,11,7,14,17,6,11,10,18,16,10,20,19,7,23,29,30,30,37,40,36,57,59,71,49,55,53,53,65,57,53,50,61,59,51,49,59,65,61,39,52,47,53,55,50,37,42,36,31,39,45,34,40,32,42,34,38,45,45,32,31,34,31,37,39,33,39,46,40,25,32,23,29,32,23,42,25,12,20,26,44,27,25,12,22,28,24,23,17,16,24,25,17,20,23,14,18,20,20,12,19,18,16,25,20,13,15,16,18,20,30,24,17,18,19,20,13,14,13,16,16,23,13,21,10,21,18,17,7,20,14,8,13,9,14,13,6,12,5,17,4,5,8,5,4,10,4,12,2,3,3,9,1,9,2,4,0,2,0,4,2,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1
向島四丁目,6,4,10,10,8,8,4,6,10,8,5,7,7,10,7,11,4,3,17,3,10,14,9,8,12,13,9,8,12,13,5,8,3,10,8,8,11,9,8,18,8,14,15,15,13,5,15,17,26,18,22,13,16,22,21,17,13,20,15,12,17,13,15,16,11,22,14,15,13,14,17,14,17,14,24,10,15,20,21,17,19,14,17,25,15,17,17,20,22,15,23,11,15,17,27,25,22,19,23,26,23,24,17,24,17,13,22,22,17,15,11,17,16,25,20,17,17,21,27,27,18,23,13,19,15,10,19,6,20,13,9,14,10,19,20,13,19,12,15,18,20,12,12,23,20,26,18,21,21,12,10,12,11,7,10,11,15,23,8,14,7,20,11,16,7,12,7,9,6,15,7,7,9,8,3,12,4,6,6,7,3,7,0,7,2,7,1,5,1,4,2,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
向島五丁目,18,13,14,14,23,12,8,15,15,15,19,15,16,12,10,13,13,7,13,10,15,11,16,15,13,9,11,9,18,9,9,7,16,13,8,18,13,13,14,13,19,15,8,16,13,26,19,42,26,34,40,46,41,31,47,38,39,43,55,54,45,43,43,48,45,37,47,44,30,37,31,48,33,29,45,39,44,26,36,36,37,27,35,29,40,32,32,32,31,33,45,23,37,28,39,27,37,39,39,33,37,31,32,30,33,34,30,25,23,17,35,27,36,27,19,25,34,24,26,22,24,31,22,24,20,19,15,15,20,21,22,17,21,19,24,17,25,23,25,33,27,25,36,30,23,21,19,30,17,18,17,17,18,16,12,28,19,19,14,25,15,18,9,14,6,16,10,12,10,17,7,15,5,16,6,13,9,15,5,10,4,7,0,3,4,7,0,1,1,3,0,6,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
東向島一丁目,5,12,11,6,12,15,15,9,14,4,14,6,8,9,13,10,9,9,9,6,9,11,12,9,8,11,13,10,11,5,10,8,3,11,10,11,14,8,8,9,4,8,5,11,8,8,16,14,16,19,17,23,15,23,24,19,36,29,26,26,22,23,32,22,24,20,23,26,27,19,22,22,21,24,23,23,24,31,30,22,24,18,21,20,22,26,24,21,30,24,25,23,17,27,23,30,30,26,35,30,25,17,26,23,20,15,31,19,25,15,24,17,22,12,14,21,22,14,16,17,19,21,16,14,9,15,11,16,16,16,20,15,22,27,15,12,31,17,23,22,35,20,29,21,27,24,28,21,19,15,4,14,22,17,18,28,17,25,12,31,19,19,15,16,15,15,14,22,8,19,9,13,12,11,6,12,6,10,4,7,4,4,1,4,3,7,0,4,2,3,2,3,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0
東向島二丁目,21,19,23,13,19,17,15,16,11,16,11,12,9,7,13,21,20,9,10,8,17,14,15,21,11,14,14,13,25,16,13,16,30,16,19,27,19,20,16,16,24,18,19,18,20,19,21,29,25,39,22,41,31,39,28,51,35,43,30,45,41,44,37,53,47,35,27,40,37,39,24,29,42,32,36,36,33,45,35,21,31,45,40,29,43,50,44,34,31,50,51,46,41,47,53,40,49,35,37,39,40,47,40,33,37,44,44,41,40,41,40,32,37,36,42,27,34,14,25,26,28,30,29,23,26,30,20,23,22,13,24,14,26,23,26,18,31,18,17,24,28,30,30,32,45,36,33,36,16,30,18,17,29,39,25,32,24,34,18,42,22,32,7,28,17,19,27,31,9,28,17,23,10,18,10,21,17,12,5,16,5,7,4,14,1,7,2,9,2,4,1,3,1,3,2,3,0,0,0,1,0,1,0,2,0,1,0,0,0,0
東向島三丁目,12,14,16,13,13,14,21,13,9,17,12,11,14,21,12,19,11,9,14,12,19,10,13,14,11,16,18,13,16,10,13,16,6,19,18,13,20,11,15,15,8,9,14,16,16,14,22,18,15,21,25,19,19,33,22,27,19,18,27,20,23,18,24,23,21,18,26,26,25,24,21,19,26,29,25,26,15,28,29,21,20,35,17,28,26,20,37,28,25,33,26,19,25,29,46,39,33,18,32,34,33,34,24,30,36,27,29,38,25,19,25,22,27,23,19,21,21,21,19,19,22,16,16,23,13,14,12,19,22,17,22,23,21,13,18,12,20,15,18,14,22,24,17,17,23,23,22,17,9,19,14,20,20,24,10,21,16,16,20,21,16,16,9,22,12,11,8,13,8,15,7,15,9,10,4,6,3,10,5,7,5,7,2,1,1,4,0,4,1,5,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
東向島四丁目,12,11,7,12,13,4,7,10,12,16,14,14,5,12,10,11,6,9,7,8,14,10,12,6,12,16,7,15,14,14,16,7,7,9,10,10,10,16,12,7,14,14,12,12,12,20,24,23,26,33,35,23,34,39,31,19,29,28,34,21,36,27,29,25,22,33,20,34,21,25,21,22,23,24,26,32,24,27,20,23,26,10,19,22,31,23,34,31,24,23,34,25,30,23,23,39,27,24,37,21,25,30,23,24,27,24,25,28,17,21,29,19,21,32,20,26,11,22,20,20,15,22,26,17,22,22,23,11,29,13,26,19,25,18,25,17,16,11,13,15,21,27,24,21,32,26,21,29,20,20,10,18,19,18,27,19,14,17,10,17,15,31,10,13,7,16,12,17,13,11,9,17,9,10,5,11,7,11,3,11,3,6,5,10,3,4,4,3,0,6,0,8,0,0,0,2,0,2,0,1,0,0,1,0,0,1,0,0,0,0
東向島五丁目,16,13,17,14,16,13,18,19,8,9,18,10,13,11,15,9,16,13,19,17,11,13,8,8,11,8,9,10,9,10,11,6,13,11,12,18,12,15,13,14,9,20,17,24,16,21,28,41,21,39,31,38,32,42,37,36,28,32,44,39,26,31,31,42,33,35,28,39,23,30,20,30,37,39,39,30,29,33,34,23,29,28,40,30,29,32,30,27,37,25,31,23,35,34,30,32,24,31,31,29,32,29,27,29,35,26,28,34,22,30,26,31,37,23,33,24,21,23,22,28,26,15,20,21,19,20,18,14,11,19,19,19,22,15,17,18,16,19,21,17,18,25,17,26,27,28,25,28,17,18,11,18,12,15,25,15,12,22,9,20,13,15,15,19,10,17,8,15,14,13,7,16,5,22,5,13,3,7,2,4,3,10,2,5,1,4,0,1,0,5,0,3,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
東向島六丁目,21,24,34,24,21,25,25,23,26,14,20,23,23,26,15,27,16,24,19,24,19,30,25,17,21,15,23,28,16,19,21,13,21,11,23,20,15,15,20,17,21,22,19,13,19,19,33,30,24,36,39,35,37,45,45,36,34,54,60,35,41,40,43,40,47,44,32,41,31,49,44,51,44,42,38,49,45,48,38,47,56,43,47,36,40,41,54,39,44,32,56,41,43,48,62,50,48,57,57,44,50,41,54,35,53,30,30,35,31,26,36,38,36,30,32,36,41,25,33,26,28,36,30,22,31,24,18,23,24,25,24,25,36,23,26,31,28,32,35,19,26,35,36,32,39,39,34,39,24,19,19,22,27,22,23,28,20,33,26,27,22,30,15,22,14,18,18,19,15,23,12,22,10,17,3,19,7,22,6,14,6,14,2,14,3,7,4,7,3,6,1,2,0,7,0,1,0,2,0,1,0,0,0,2,0,0,0,0,0,2
堤通一丁目,12,8,8,13,10,9,12,6,12,14,7,12,13,8,8,9,12,4,14,10,13,9,15,10,10,6,16,10,13,10,9,12,12,9,13,13,11,9,8,10,8,6,13,10,14,12,25,9,34,20,21,12,24,22,16,7,19,15,17,13,18,21,19,16,18,13,14,14,15,25,18,15,27,13,13,16,21,28,17,9,20,19,19,17,16,20,17,18,15,21,22,21,16,20,30,22,23,17,19,32,19,16,19,21,25,21,17,19,16,10,23,17,17,17,10,11,17,13,14,5,8,6,6,10,11,4,13,11,4,8,10,10,7,7,17,15,9,7,6,14,9,12,14,10,11,17,11,15,12,13,7,8,9,6,8,9,4,4,4,4,7,10,3,8,3,5,5,7,1,11,7,7,3,2,3,7,1,8,1,2,1,7,5,2,1,3,0,1,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
堤通二丁目,6,6,11,8,7,11,9,12,6,11,13,11,14,16,11,9,17,13,12,16,9,15,18,15,12,12,17,21,17,20,32,19,23,17,22,24,28,16,24,25,13,18,20,13,24,26,17,21,26,17,9,16,17,18,14,11,11,9,20,10,12,11,9,14,10,18,13,13,15,17,10,11,16,16,16,16,16,13,16,23,12,23,19,27,19,30,23,24,22,27,20,30,19,23,29,38,24,43,29,25,26,32,28,32,35,32,20,34,23,28,19,33,26,32,13,20,13,16,14,25,12,28,18,21,16,24,19,24,15,27,19,30,14,44,24,39,26,41,39,47,53,73,48,53,41,70,54,53,29,38,35,41,37,42,33,54,32,59,38,70,30,44,27,39,22,50,21,29,19,46,24,25,20,22,7,10,3,13,9,15,3,6,4,6,0,11,1,8,0,5,1,1,1,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
墨田一丁目,14,12,21,14,15,16,17,13,18,19,11,19,13,16,12,12,17,17,17,15,9,7,14,9,13,7,13,11,13,18,16,15,11,17,19,12,13,22,15,16,21,20,23,26,18,27,10,30,15,15,10,26,21,18,18,20,17,27,10,18,20,22,21,14,23,26,13,23,24,14,24,22,24,27,20,22,28,26,23,19,18,16,25,27,22,26,26,22,15,22,20,29,27,28,29,38,35,27,19,28,27,34,28,29,32,26,30,33,15,15,37,33,27,26,17,19,16,17,27,24,14,17,17,15,19,16,17,16,15,14,12,13,8,17,16,18,12,19,18,14,15,15,18,16,20,10,16,14,11,9,10,12,9,6,9,8,6,17,13,13,8,12,5,14,8,15,6,10,5,13,7,19,5,10,7,5,4,7,2,3,1,4,2,7,0,3,1,2,1,2,2,1,0,4,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
墨田二丁目,11,8,5,14,15,8,14,19,11,13,13,16,12,17,15,15,16,16,17,16,20,11,15,16,16,18,15,17,14,12,13,16,25,11,7,13,15,14,15,12,14,12,20,15,18,24,23,18,19,29,29,30,26,25,31,29,36,25,28,16,29,23,29,23,20,19,24,26,28,20,18,23,25,33,25,22,24,24,25,15,19,27,34,28,33,19,34,29,36,26,33,19,28,30,31,33,44,31,30,28,29,30,30,32,40,32,32,31,28,18,31,28,38,24,24,28,28,23,28,22,15,23,25,28,27,23,22,10,25,19,12,21,18,23,28,18,24,19,23,18,30,15,35,32,31,23,25,28,19,18,8,16,23,31,18,23,14,27,21,23,19,28,10,28,12,24,12,23,18,17,9,23,9,14,6,11,6,13,9,15,3,12,3,10,3,7,0,6,2,4,1,2,0,2,0,4,0,3,0,2,0,0,0,0,0,0,0,0,0,1
墨田三丁目,11,11,13,14,17,16,10,10,18,14,15,10,22,10,10,16,8,18,15,13,16,14,14,14,10,14,13,11,18,10,12,12,15,13,13,11,21,14,10,13,18,9,7,13,15,17,14,22,15,23,24,21,21,20,34,28,15,27,25,28,18,25,23,25,25,22,21,28,18,31,23,26,20,33,27,21,25,23,29,34,33,18,25,20,30,27,35,31,28,25,22,28,26,19,36,33,27,25,21,22,22,26,24,25,24,32,23,29,21,14,17,24,31,21,36,18,26,25,26,27,32,13,24,8,15,22,22,24,21,15,26,17,22,18,19,20,30,20,21,29,29,18,29,24,33,28,31,28,21,24,17,17,13,19,21,21,23,21,17,23,23,24,15,13,9,21,15,30,22,22,13,24,12,19,9,12,8,16,10,12,6,6,3,13,1,6,4,0,5,4,1,4,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
墨田四丁目,15,19,14,16,22,13,15,14,17,22,24,18,19,16,20,16,18,21,26,17,22,22,25,16,16,20,17,13,14,20,13,15,15,16,19,17,9,17,18,25,26,17,22,27,25,24,23,25,20,22,17,32,15,23,24,17,17,17,32,21,25,22,25,21,22,30,27,28,23,23,32,29,25,29,26,22,30,24,29,31,41,30,38,30,34,38,36,33,28,43,35,27,46,42,47,38,46,30,43,35,43,42,43,36,54,45,35,27,14,15,25,40,33,35,37,28,25,28,26,20,34,30,40,22,28,23,25,19,23,34,31,25,18,33,31,32,20,24,30,37,38,30,38,40,34,36,57,36,22,26,13,22,37,42,24,40,25,40,36,38,23,34,14,26,17,30,17,29,21,26,25,25,12,21,13,17,6,21,6,16,6,10,5,9,5,13,0,11,4,12,0,6,0,3,0,3,0,2,0,0,0,2,0,1,0,0,0,0,0,0
墨田五丁目,6,6,5,8,11,4,6,4,11,12,9,5,8,5,8,6,11,7,8,3,10,12,5,10,7,10,10,11,7,7,9,11,7,6,7,11,1,5,9,13,10,10,8,10,9,5,16,10,11,15,12,16,16,14,12,7,6,16,12,18,13,18,13,15,14,15,16,11,20,9,14,18,10,15,19,11,20,15,18,11,16,12,18,14,13,19,18,16,19,8,16,16,18,16,25,15,23,19,23,17,20,16,37,19,16,23,21,16,21,13,28,19,19,12,17,18,25,19,16,22,13,19,25,14,17,21,13,11,20,16,20,14,25,15,25,16,21,14,25,26,21,19,27,33,33,26,32,24,18,21,23,21,19,22,30,29,16,27,22,21,14,22,10,11,12,20,17,25,12,18,13,26,11,15,12,17,5,13,7,17,5,10,5,6,2,11,1,9,0,2,1,10,0,6,1,1,0,3,0,1,0,1,0,0,0,1,0,0,0,0
押上一丁目,9,7,5,7,6,4,7,10,6,5,6,6,5,3,4,4,6,8,6,2,3,8,4,7,9,1,3,1,6,4,8,6,3,3,4,3,7,7,7,10,5,4,8,8,11,6,17,11,15,10,25,23,25,21,15,28,21,28,27,33,13,19,23,18,19,23,16,31,21,24,18,23,17,16,15,14,32,23,21,18,16,18,27,19,11,17,22,21,26,17,10,24,17,22,14,10,18,19,15,18,8,12,13,14,18,18,10,17,9,16,15,16,19,15,13,8,11,10,9,14,11,13,12,9,11,9,15,12,8,8,8,14,10,9,9,9,12,15,12,14,15,18,15,11,19,10,13,15,3,5,5,8,5,10,8,8,8,10,7,13,6,18,8,9,3,5,9,11,2,8,5,5,2,10,1,2,2,7,2,3,1,4,2,2,0,1,0,1,1,3,0,1,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2
押上二丁目,17,12,10,5,20,16,14,11,19,12,16,12,8,13,11,11,8,10,6,6,8,16,7,10,7,10,12,10,10,13,9,10,13,4,6,12,12,13,16,15,15,15,14,19,25,16,25,15,28,14,20,21,19,26,22,24,17,24,29,30,17,26,17,17,20,26,31,35,23,30,25,24,27,29,21,23,17,24,26,22,32,34,25,23,31,19,27,15,29,29,26,29,23,28,28,33,28,39,38,39,33,28,28,24,24,29,27,31,26,19,27,33,29,23,21,31,25,25,25,26,20,28,20,21,23,26,23,21,14,23,12,26,26,15,23,26,27,16,14,18,21,27,32,28,33,24,22,23,16,22,12,23,16,18,19,37,23,30,25,20,18,16,14,15,17,13,7,19,15,19,9,18,11,13,7,15,9,13,6,9,5,9,1,7,4,5,0,4,1,5,1,3,1,4,0,1,0,4,0,1,0,1,0,0,0,0,0,0,0,0
押上三丁目,22,20,21,14,26,20,15,27,24,15,27,19,16,15,12,21,9,20,10,11,16,5,8,12,16,11,11,10,10,13,11,19,10,8,20,12,15,11,13,18,12,17,17,15,17,18,19,21,34,28,27,20,54,29,37,40,39,31,23,41,37,47,26,35,46,39,41,33,35,31,38,39,36,36,40,32,31,38,33,35,34,20,32,34,25,28,35,35,28,29,34,39,29,24,30,33,35,28,29,29,41,27,33,35,28,31,41,40,22,22,27,22,29,24,28,26,24,21,20,32,21,25,26,18,24,20,27,19,26,29,22,21,23,29,23,26,38,26,29,25,24,19,34,27,24,19,32,29,17,10,17,23,21,28,14,26,25,23,20,23,14,25,21,19,16,19,18,18,16,21,11,22,10,13,13,20,7,17,8,12,6,17,3,9,2,8,1,10,5,5,3,2,1,2,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
京島一丁目,36,47,41,37,35,33,34,46,39,47,46,49,47,35,41,34,37,43,24,25,34,26,30,24,22,12,22,23,16,24,16,26,15,15,12,19,17,18,18,16,16,15,21,19,18,18,29,32,19,31,24,29,36,37,34,54,44,53,40,54,37,53,51,48,51,51,52,52,46,64,60,57,54,57,79,75,72,67,69,72,55,63,55,66,66,54,66,75,67,60,73,53,77,72,66,61,45,58,67,60,63,50,47,66,69,55,59,56,47,37,57,53,47,37,39,25,42,41,40,50,27,40,35,42,24,28,34,32,38,31,36,37,27,35,34,43,38,41,39,35,35,33,54,55,46,58,31,44,22,29,26,26,24,32,21,34,24,34,35,40,15,40,21,23,18,29,18,28,18,31,21,32,11,23,10,22,9,22,4,14,6,12,3,14,7,9,6,8,4,0,2,3,2,2,1,1,1,1,0,1,0,1,0,4,0,0,0,0,0,1
京島二丁目,8,6,4,6,2,4,8,6,4,4,10,2,6,5,10,3,4,6,2,6,6,6,4,4,5,6,3,2,7,7,6,6,3,7,5,3,6,7,5,8,4,6,11,6,16,5,11,9,12,10,9,7,11,9,9,6,16,14,15,7,14,5,12,9,15,5,16,8,8,7,18,10,13,16,20,11,14,13,11,12,17,4,12,13,11,6,7,8,11,10,16,14,15,15,17,12,15,18,5,10,19,12,14,10,17,11,19,9,12,7,8,7,16,10,6,8,13,7,12,6,12,9,6,7,13,15,12,10,16,5,13,13,14,11,14,8,12,13,14,10,20,18,15,14,16,7,22,22,9,12,5,13,12,12,15,13,13,9,7,18,16,15,10,10,9,9,8,14,7,9,9,10,5,9,4,6,5,7,1,6,4,9,1,6,0,4,1,0,1,5,1,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
京島三丁目,19,14,23,16,12,12,16,10,15,8,14,11,9,12,13,14,13,9,17,6,13,14,7,10,8,18,19,16,9,15,16,8,12,5,19,13,18,11,15,11,17,13,18,13,16,8,22,21,25,22,19,20,17,22,29,21,31,26,25,30,22,26,26,21,22,26,31,28,35,23,20,18,27,28,28,33,32,28,26,16,18,23,30,25,29,26,27,27,29,21,29,25,36,22,34,22,31,27,39,35,29,37,31,32,35,38,31,35,28,14,34,32,36,29,29,21,31,22,29,23,32,30,24,24,28,25,20,21,23,22,23,20,30,16,25,21,32,28,29,28,36,19,41,47,36,25,35,36,26,30,23,32,25,30,26,27,27,28,27,40,25,19,14,37,13,19,20,38,21,34,17,38,10,19,11,21,7,13,6,7,2,14,2,12,2,8,2,5,2,3,1,3,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
