年齢,0歳,0歳,1歳,1歳,2歳,2歳,3歳,3歳,4歳,4歳,5歳,5歳,6歳,6歳,7歳,7歳,8歳,8歳,9歳,9歳,10歳,10歳,11歳,11歳,12歳,12歳,13歳,13歳,14歳,14歳,15歳,15歳,16歳,16歳,17歳,17歳,18歳,18歳,19歳,19歳,20歳,20歳,21歳,21歳,22歳,22歳,23歳,23歳,24歳,24歳,25歳,25歳,26歳,26歳,27歳,27歳,28歳,28歳,29歳,29歳,30歳,30歳,31歳,31歳,32歳,32歳,33歳,33歳,34歳,34歳,35歳,35歳,36歳,36歳,37歳,37歳,38歳,38歳,39歳,39歳,40歳,40歳,41歳,41歳,42歳,42歳,43歳,43歳,44歳,44歳,45歳,45歳,46歳,46歳,47歳,47歳,48歳,48歳,49歳,49歳,50歳,50歳,51歳,51歳,52歳,52歳,53歳,53歳,54歳,54歳,55歳,55歳,56歳,56歳,57歳,57歳,58歳,58歳,59歳,59歳,60歳,60歳,61歳,61歳,62歳,62歳,63歳,63歳,64歳,64歳,65歳,65歳,66歳,66歳,67歳,67歳,68歳,68歳,69歳,69歳,70歳,70歳,71歳,71歳,72歳,72歳,73歳,73歳,74歳,74歳,75歳,75歳,76歳,76歳,77歳,77歳,78歳,78歳,79歳,79歳,80歳,80歳,81歳,81歳,82歳,82歳,83歳,83歳,84歳,84歳,85歳,85歳,86歳,86歳,87歳,87歳,88歳,88歳,89歳,89歳,90歳,90歳,91歳,91歳,92歳,92歳,93歳,93歳,94歳,94歳,95歳,95歳,96歳,96歳,97歳,97歳,98歳,98歳,99歳,99歳,100歳,100歳,101歳,101歳,102歳,102歳,103歳,103歳,104歳以上,104歳以上
横川五丁目,17,9,11,8,6,5,14,10,8,7,13,7,13,10,6,8,10,12,5,8,14,11,6,16,9,5,5,9,17,14,12,5,13,16,11,10,16,19,19,11,15,12,18,16,21,16,13,12,10,10,9,17,11,21,17,12,16,24,16,19,22,20,13,13,14,11,12,21,19,18,12,8,11,18,10,10,20,15,21,22,22,16,13,14,10,17,12,13,9,20,13,27,12,30,24,24,14,20,15,20,23,22,17,24,11,18,9,25,23,20,16,19,13,24,9,26,13,24,18,20,16,17,13,14,19,17,15,15,8,22,20,17,19,15,23,31,21,33,22,23,24,33,25,25,11,23,15,28,22,27,13,37,19,39,14,29,16,21,18,25,16,25,14,26,17,25,8,16,13,11,8,15,9,16,3,13,2,10,5,9,4,9,1,9,2,6,2,1,1,2,0,2,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
業平一丁目,17,13,11,15,10,10,11,15,12,8,12,17,11,10,6,8,15,7,11,14,10,19,9,7,8,8,10,11,16,13,9,6,11,11,10,7,7,11,16,7,9,17,9,16,14,11,10,16,11,9,15,19,14,16,11,24,14,10,19,17,25,21,21,19,22,29,27,18,23,23,30,24,32,32,18,24,27,24,21,21,30,29,27,30,25,20,29,30,28,33,30,23,22,21,22,27,29,18,22,25,26,25,17,28,18,19,24,21,20,25,11,17,21,10,21,18,19,5,17,17,15,13,12,14,11,13,15,19,22,26,18,24,10,15,16,18,16,24,16,25,17,34,19,19,9,10,14,25,14,16,13,18,18,15,14,25,13,8,7,12,8,21,12,8,10,16,7,11,9,11,5,17,3,10,3,9,3,5,6,7,2,2,2,3,0,5,2,1,1,4,3,4,0,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1
業平二丁目,6,4,3,5,9,3,2,3,2,4,6,1,3,3,5,5,3,3,2,2,1,5,3,1,0,1,7,5,1,3,6,5,1,4,4,5,4,6,4,2,9,4,5,3,10,7,10,9,6,15,7,11,5,12,9,6,14,15,10,9,9,8,15,15,15,12,14,10,14,16,14,10,15,13,14,7,16,18,13,9,7,7,16,11,13,13,10,15,10,9,10,14,14,8,11,10,11,15,21,13,13,13,9,8,13,4,14,9,12,10,12,10,11,7,13,7,14,8,6,7,2,12,6,6,7,7,7,4,9,9,8,7,8,6,3,9,9,6,10,5,7,11,5,5,6,5,9,7,7,6,7,9,5,1,2,6,3,3,5,5,6,2,4,7,4,2,5,4,1,7,4,2,3,6,1,1,3,4,0,3,0,3,1,3,1,2,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0
業平三丁目,3,2,3,5,2,8,5,4,1,6,3,3,2,4,6,2,1,5,3,2,3,4,2,3,4,2,5,3,4,6,6,5,7,1,1,3,5,4,7,1,5,2,6,7,7,9,7,7,5,10,10,10,20,14,16,12,19,5,10,17,15,18,9,11,9,19,15,16,13,10,11,14,13,12,14,11,13,14,7,11,16,13,18,15,11,12,17,19,12,15,11,16,13,17,18,17,13,11,7,16,15,8,9,10,11,14,9,10,15,8,12,8,5,10,5,5,10,5,8,0,5,4,4,2,7,11,6,9,4,5,7,3,3,4,12,10,8,3,10,10,5,5,4,2,5,2,2,10,3,7,4,2,3,5,5,7,4,4,3,4,4,5,2,2,5,2,1,7,0,4,1,2,2,4,0,5,2,2,0,1,1,2,1,2,0,2,0,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
業平四丁目,5,13,7,6,9,14,5,5,5,5,4,5,4,3,9,5,5,6,5,10,7,1,3,4,8,6,6,2,4,7,6,8,7,3,5,5,2,5,3,7,3,4,2,7,7,8,18,17,19,12,11,21,14,16,21,32,16,27,14,31,19,19,28,30,21,18,14,21,20,27,13,10,17,18,19,23,17,17,17,16,15,23,16,15,12,15,11,21,14,14,17,17,20,18,9,14,12,18,18,12,14,11,13,11,14,7,8,10,10,9,7,11,10,14,19,8,9,8,9,6,5,8,6,18,12,10,12,7,13,13,9,8,10,15,13,9,23,11,23,7,15,6,5,9,3,7,7,10,3,11,12,7,3,10,11,15,7,6,6,3,5,15,6,5,6,7,6,6,4,3,4,10,3,10,2,7,3,4,2,6,0,6,0,2,3,3,1,1,0,4,0,1,1,2,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0
業平五丁目,16,14,13,13,12,13,10,11,18,9,10,8,11,5,16,11,18,6,13,8,6,13,7,12,10,4,14,8,11,8,5,15,3,7,4,9,13,18,9,7,5,8,11,14,3,8,13,14,4,16,6,11,17,19,19,17,17,17,17,21,16,18,35,28,20,22,30,21,22,31,16,14,20,23,16,23,23,17,26,36,23,31,19,24,29,24,22,22,20,26,27,20,19,22,19,22,19,19,22,19,22,15,10,12,21,18,17,13,17,15,10,8,16,10,10,6,7,5,12,13,6,7,11,7,4,4,5,5,10,9,11,9,6,5,7,4,12,7,7,11,6,13,7,8,4,4,4,13,3,12,8,8,12,11,3,7,5,8,5,4,4,6,8,7,4,6,1,5,3,8,3,8,2,8,6,7,0,5,1,2,0,4,1,5,0,4,1,5,0,1,2,2,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
向島一丁目,13,8,14,7,7,10,5,10,3,6,7,5,9,2,5,4,4,2,3,4,1,5,4,7,4,3,1,5,4,0,8,6,3,5,8,5,6,4,12,3,9,7,9,7,13,7,12,14,16,19,16,17,24,21,24,19,18,27,22,21,23,18,26,24,21,15,20,22,22,14,19,21,27,23,24,21,21,17,19,14,13,12,19,16,23,19,7,21,18,19,22,17,24,17,22,14,26,19,12,17,15,17,7,12,16,16,10,11,9,5,15,12,10,13,15,12,12,10,12,8,9,11,4,13,11,6,12,10,21,4,16,7,5,12,14,7,5,9,23,14,9,15,12,14,8,8,7,8,17,20,8,11,13,10,11,16,6,15,10,14,4,10,7,13,7,11,5,9,3,4,3,14,4,10,7,13,2,6,3,5,2,4,1,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
向島二丁目,16,14,9,14,8,11,9,9,9,7,10,4,11,8,9,6,13,6,6,7,11,11,4,8,8,9,13,3,4,10,8,5,9,2,7,4,3,11,3,9,8,11,9,9,7,15,17,11,14,18,16,22,21,26,17,22,17,22,25,22,29,22,23,27,29,23,24,22,23,21,16,21,27,21,28,18,22,17,17,17,22,27,22,12,17,24,22,20,26,30,23,26,25,37,23,21,24,13,21,24,26,23,23,23,22,26,20,24,21,21,11,18,20,16,16,13,17,12,11,12,13,15,12,17,10,15,8,11,8,16,23,11,12,12,12,9,18,24,20,20,22,25,7,18,9,11,12,7,11,10,13,8,5,12,10,14,9,13,7,11,6,16,7,13,3,10,3,7,6,3,1,4,4,10,1,7,0,5,4,2,1,3,1,4,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
向島三丁目,29,23,24,28,24,26,17,23,14,15,12,9,15,8,12,14,13,8,10,16,12,7,17,8,7,10,14,8,8,14,10,9,9,8,15,13,9,12,15,11,10,22,9,12,4,19,16,32,25,41,31,48,46,51,58,40,44,49,49,34,43,48,53,51,48,37,52,51,49,52,53,50,45,33,36,42,41,38,49,33,47,40,28,31,51,31,36,34,29,40,44,35,37,39,39,32,35,25,30,29,27,39,31,19,19,22,38,23,23,21,21,22,29,25,19,14,21,27,18,19,16,17,17,18,26,18,19,17,18,23,23,14,20,16,15,16,32,24,18,19,19,25,15,14,14,18,15,17,14,28,19,20,14,16,11,23,17,12,15,10,10,11,13,16,5,16,5,14,5,4,11,12,3,11,3,11,5,10,3,12,3,7,2,6,0,3,1,3,2,2,1,3,0,0,1,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0
向島四丁目,2,6,8,12,6,8,9,7,12,11,4,9,11,3,13,13,8,6,10,11,12,8,10,12,9,7,5,11,6,4,11,12,8,10,8,12,10,14,13,8,12,10,11,11,24,14,17,11,23,20,21,14,9,18,8,16,13,14,15,17,9,16,19,21,14,16,22,12,15,9,16,17,20,20,17,14,16,17,18,12,15,18,18,19,21,11,17,20,23,22,24,20,21,22,23,24,22,24,15,13,20,17,15,18,13,20,19,20,19,22,19,21,23,27,24,19,14,26,18,11,15,7,29,12,9,17,14,16,17,14,22,11,18,21,15,14,26,18,22,26,19,20,21,20,9,10,15,10,8,12,19,18,6,17,7,14,14,25,9,9,8,12,12,21,9,7,12,6,5,11,3,10,9,11,5,12,1,11,4,9,3,5,2,5,0,5,2,3,0,1,1,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
向島五丁目,12,19,14,18,21,19,20,14,9,11,12,12,14,9,15,12,18,14,14,13,7,12,24,9,13,7,15,13,8,17,16,16,15,13,13,4,12,11,9,16,6,11,14,17,19,28,27,29,31,31,38,26,40,37,34,32,42,53,38,32,47,44,37,42,36,41,29,34,43,39,45,28,36,35,40,35,36,33,50,27,31,35,45,34,38,34,42,23,38,28,32,33,43,34,40,32,27,34,32,29,28,29,29,18,37,29,32,25,25,22,31,20,29,28,21,22,25,29,16,14,19,23,18,13,21,25,28,16,16,19,27,27,29,30,31,31,31,33,26,25,22,20,19,24,14,18,23,15,17,26,15,28,19,27,13,23,12,22,15,13,8,21,12,13,17,19,7,21,7,8,10,22,5,14,12,12,1,9,4,6,4,6,1,2,4,10,0,3,1,2,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
東向島一丁目,11,8,11,13,13,6,12,11,14,11,11,9,8,6,9,9,10,8,14,11,10,8,9,8,10,10,8,8,10,12,9,8,10,9,4,10,9,9,8,9,11,7,7,6,14,10,9,11,16,12,14,12,18,16,11,17,25,23,15,16,27,26,30,14,21,22,17,15,17,14,25,30,24,17,21,17,20,18,21,25,23,18,31,25,26,23,20,17,25,38,32,21,34,17,28,25,21,19,24,19,23,18,28,14,22,18,18,12,16,18,23,15,15,15,21,18,17,17,10,15,12,16,13,19,19,13,18,24,23,17,22,17,27,18,30,22,31,15,32,20,28,28,26,17,5,13,18,18,23,27,13,30,17,31,21,28,19,18,20,19,18,22,10,25,9,16,16,15,9,14,8,14,6,6,7,8,4,8,3,11,2,6,1,4,4,6,3,6,0,6,0,2,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
東向島二丁目,20,18,16,17,14,15,5,11,15,17,25,12,15,11,15,11,18,24,12,12,11,10,25,15,17,15,19,17,26,20,18,23,18,11,21,18,21,12,15,18,21,22,16,23,17,25,24,43,21,40,30,36,27,34,31,36,35,45,50,37,37,42,37,39,38,36,36,36,33,34,36,45,40,31,36,43,36,29,45,41,39,39,42,48,58,55,40,39,52,41,48,36,41,37,34,44,41,43,34,41,47,38,40,42,42,27,33,45,40,28,33,28,32,21,28,29,28,23,31,30,22,27,20,13,25,10,28,24,23,20,31,20,19,21,39,29,22,40,43,34,48,38,27,33,15,22,30,35,27,24,26,43,21,37,31,39,13,30,16,21,27,34,20,24,14,21,16,28,15,23,12,18,13,20,6,10,6,13,2,15,2,7,3,12,3,9,0,5,2,4,1,3,0,3,0,2,1,5,0,3,0,0,0,0,0,0,0,0,0,0
東向島三丁目,18,16,13,16,10,9,19,20,11,17,11,11,17,13,15,12,14,13,14,19,16,13,17,10,13,18,11,19,11,16,19,9,15,16,12,8,14,14,16,12,15,17,12,13,15,15,18,17,10,22,14,10,19,16,15,19,15,20,19,16,25,25,22,16,22,14,22,24,21,23,17,25,18,22,27,28,23,32,23,21,30,25,29,33,29,22,23,33,40,34,39,21,36,31,27,38,33,31,35,27,34,36,27,25,22,16,23,23,24,25,23,15,18,16,19,17,20,23,14,18,10,17,22,16,19,26,26,14,19,15,17,14,17,10,19,23,19,20,25,21,25,16,11,24,14,17,14,27,18,20,18,24,18,19,17,20,12,24,15,15,11,14,7,15,8,17,11,14,12,9,4,9,5,7,6,12,6,8,3,7,0,2,1,12,3,4,1,2,0,7,1,4,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
東向島四丁目,9,13,10,11,14,16,10,14,10,14,8,8,8,7,17,10,8,11,17,13,6,18,11,13,15,13,9,7,9,12,8,12,11,9,16,9,8,10,16,10,9,17,21,21,19,19,27,37,30,17,28,25,23,23,28,28,24,20,27,28,26,31,22,36,26,18,21,28,25,24,21,25,25,22,28,13,26,19,26,29,35,29,18,30,31,24,38,32,24,29,27,26,27,22,29,28,30,27,20,22,31,37,15,24,27,19,27,25,18,21,9,30,21,19,15,22,22,14,23,22,24,13,25,12,32,21,25,16,24,13,23,11,11,19,22,19,24,28,28,26,30,30,23,19,12,17,15,17,25,16,21,21,11,17,21,28,9,20,7,17,10,20,15,14,14,18,9,17,9,17,7,16,5,16,7,10,3,8,5,9,4,5,1,3,1,15,1,5,1,3,0,3,0,3,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
東向島五丁目,25,18,13,12,13,10,15,13,13,7,21,16,16,16,11,18,13,10,12,9,10,10,10,11,10,6,13,9,10,18,14,15,12,13,9,19,21,19,9,17,20,16,9,30,24,24,31,27,26,36,21,36,36,40,23,38,33,39,33,33,25,40,30,29,31,28,29,40,40,35,35,30,29,24,32,26,30,30,29,35,27,25,33,21,33,24,30,30,23,38,26,32,24,32,33,23,35,24,30,31,37,32,23,25,23,33,36,27,30,22,25,25,25,22,25,23,25,22,16,15,18,18,18,16,16,23,22,18,19,20,19,18,23,18,20,23,18,26,29,26,31,24,27,26,10,17,13,14,25,21,24,21,15,24,13,21,16,22,12,18,15,22,12,13,14,20,9,15,9,20,5,13,1,6,3,12,4,8,3,7,1,2,1,6,1,5,1,2,1,2,1,1,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0
東向島六丁目,25,23,24,16,24,17,16,21,19,31,16,21,16,28,15,32,26,18,24,19,24,21,19,21,18,14,25,14,27,19,15,18,18,18,27,18,20,15,17,14,28,22,15,19,24,20,22,31,27,35,32,38,44,38,36,37,31,40,39,32,47,38,26,47,47,51,47,43,42,41,43,46,44,42,42,46,45,35,40,32,46,43,45,39,46,33,46,41,57,47,56,52,52,54,49,40,39,40,55,31,40,37,27,26,40,40,37,35,26,30,48,31,36,20,34,36,24,32,34,23,17,22,20,21,32,34,34,20,26,29,30,30,34,25,31,34,36,29,40,34,38,47,32,24,15,21,23,28,28,30,25,29,26,33,29,33,19,20,19,21,26,25,19,20,18,29,12,23,9,19,14,34,10,15,13,25,4,15,7,13,6,13,4,13,4,7,0,6,1,8,0,6,0,8,0,0,0,5,0,2,0,0,0,0,0,2,0,0,0,2
堤通一丁目,10,12,10,10,8,11,12,13,5,10,11,5,10,7,14,9,17,13,11,7,12,11,13,12,12,12,10,10,13,14,13,11,14,9,12,10,15,9,14,18,13,9,8,12,8,8,22,18,17,12,18,4,20,12,15,13,16,13,17,17,13,9,11,16,18,8,17,20,22,13,17,24,20,9,25,23,19,12,18,17,19,19,12,17,21,22,21,20,25,34,22,14,29,27,27,26,17,21,27,25,21,19,19,14,26,22,19,14,16,12,17,16,15,10,12,9,8,10,14,8,12,9,6,10,9,8,8,8,11,11,13,9,11,11,10,15,12,15,12,17,14,18,15,16,8,9,8,10,11,12,11,1,7,6,8,13,8,10,3,6,3,12,4,13,9,9,6,6,6,8,2,8,1,7,1,5,5,9,6,4,0,2,1,3,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
堤通二丁目,10,8,8,12,7,8,10,13,8,9,15,5,12,16,7,17,14,9,10,8,12,19,17,13,26,15,20,21,23,20,26,18,25,24,13,22,20,15,31,28,26,20,26,18,18,16,15,23,19,13,12,16,20,11,13,12,11,12,12,19,17,11,16,12,9,18,11,11,19,12,13,10,15,22,20,23,12,21,26,29,20,29,17,25,28,26,22,22,21,35,32,42,25,29,28,29,30,30,38,34,25,35,17,28,24,27,25,33,21,24,10,16,13,27,16,26,14,22,19,25,15,23,17,30,19,27,19,36,25,50,28,33,30,50,57,66,44,55,52,68,54,58,35,53,33,33,42,44,38,58,30,48,44,82,38,43,26,43,27,48,26,41,29,40,24,31,25,27,17,19,8,12,8,17,8,14,4,5,2,13,2,11,2,8,3,4,2,4,3,4,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
墨田一丁目,16,17,13,19,16,18,12,16,12,8,15,14,16,14,7,8,11,10,14,8,9,12,14,16,16,14,12,20,14,12,17,19,11,18,22,16,25,20,17,34,21,25,15,18,12,28,22,24,12,18,18,15,10,21,16,17,17,16,22,26,23,27,21,21,26,19,20,25,22,27,24,21,25,21,18,13,21,25,23,21,23,19,17,18,19,26,24,32,28,33,33,29,25,31,25,33,23,27,34,27,28,30,23,23,29,30,30,26,22,20,17,20,27,25,15,18,16,18,20,16,21,19,16,9,12,21,9,17,17,18,9,18,14,16,20,14,23,16,13,15,25,10,12,12,9,10,10,12,12,5,6,12,15,20,7,16,3,13,10,18,6,11,9,13,12,17,5,13,9,7,11,9,4,4,1,4,5,10,1,2,1,7,1,2,4,2,2,4,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
墨田二丁目,20,24,11,13,13,17,10,19,16,17,14,13,14,18,20,10,18,14,13,19,17,13,14,16,10,14,24,10,12,16,16,17,12,8,15,14,17,10,15,16,29,12,18,20,20,22,29,23,33,21,33,21,23,15,32,30,26,27,27,21,23,26,26,18,24,29,26,26,25,25,23,22,35,17,18,25,29,31,27,22,40,27,27,23,33,23,33,30,29,32,43,33,32,25,28,30,29,32,40,27,36,29,27,21,30,27,33,19,27,32,29,23,23,18,22,30,20,23,32,24,20,19,17,16,17,21,18,23,31,22,20,20,25,19,28,22,28,29,41,29,30,25,26,19,10,16,17,25,24,30,15,25,24,27,21,21,15,29,13,23,17,29,19,20,17,22,12,21,11,11,10,19,12,16,4,14,6,16,7,14,2,6,2,7,4,5,0,4,0,3,1,4,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
墨田三丁目,9,10,12,15,20,12,20,7,12,13,11,13,10,17,13,9,13,13,10,18,11,10,14,11,13,12,13,10,11,11,18,15,15,11,15,11,11,14,13,15,13,14,12,18,13,14,20,17,27,25,11,16,19,27,20,25,24,25,28,23,18,21,12,16,20,21,21,35,26,19,19,20,18,31,22,20,25,17,27,23,28,34,33,25,22,29,22,17,34,23,27,31,28,23,21,25,25,23,28,25,25,30,15,19,22,20,28,25,32,17,29,19,28,27,30,19,25,9,21,16,22,31,21,21,23,12,25,15,15,28,26,17,30,29,26,20,33,31,35,25,38,26,28,31,17,21,15,16,30,18,24,25,28,28,23,20,17,21,18,17,19,24,22,31,14,19,18,23,13,18,10,15,13,15,7,15,7,10,3,8,3,4,10,3,2,5,2,2,0,3,1,3,0,0,0,3,0,1,0,0,0,1,0,0,0,2,0,0,0,1
墨田四丁目,18,10,13,17,25,19,24,18,17,17,19,16,29,17,22,23,23,19,18,19,19,13,13,24,12,12,12,16,18,16,16,17,16,26,20,15,21,22,26,17,18,18,15,16,14,25,18,15,19,17,16,18,18,19,20,22,27,24,23,22,20,33,23,22,28,29,32,28,21,24,31,25,35,31,34,32,40,27,34,39,34,31,28,40,35,39,44,42,53,39,45,31,49,37,42,42,39,41,48,36,43,32,20,25,19,33,38,34,34,28,30,31,26,23,36,21,36,28,36,27,25,21,30,25,30,30,24,34,28,36,26,24,21,36,42,33,34,43,37,33,60,43,32,30,18,22,27,32,34,36,32,45,30,43,28,40,20,28,21,34,16,29,23,31,26,23,23,22,13,22,11,20,7,20,8,23,10,16,7,15,5,13,3,18,3,13,1,5,0,8,0,3,0,2,0,3,0,2,0,2,0,0,1,2,0,0,0,0,0,0
墨田五丁目,6,5,11,5,7,6,7,4,8,6,8,7,9,5,10,8,6,13,7,10,6,11,9,9,10,11,7,5,4,8,3,7,6,11,4,6,10,9,15,4,13,6,13,6,8,13,9,14,17,7,9,16,13,15,8,10,15,17,17,14,14,13,18,11,10,15,11,17,18,10,19,16,18,9,15,11,12,11,15,17,14,16,21,11,12,16,23,12,26,20,17,14,29,15,16,21,31,21,19,17,13,18,25,15,21,19,24,11,13,19,27,19,19,20,14,20,17,18,26,16,14,12,19,12,18,16,32,16,22,17,21,14,20,34,27,19,24,25,40,28,33,28,23,25,12,18,25,23,30,27,17,30,27,24,24,24,13,15,13,22,15,24,13,18,23,29,19,20,13,19,12,22,7,14,3,13,11,7,4,13,2,10,3,9,2,10,0,9,1,3,1,2,0,4,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0
押上一丁目,11,15,5,8,9,9,7,5,5,5,10,8,3,3,3,6,3,8,9,3,2,3,7,2,8,5,4,5,4,2,4,5,6,9,6,6,6,4,7,4,9,6,8,5,7,9,16,13,12,17,17,26,20,28,14,26,19,22,17,18,15,24,22,34,25,29,22,25,21,18,33,24,23,22,21,12,24,15,23,22,15,14,27,18,12,21,21,25,14,13,16,21,19,19,8,12,13,15,18,21,14,15,10,16,17,18,15,13,14,12,12,11,11,16,10,10,13,11,12,10,18,13,11,9,9,13,9,10,17,10,9,14,13,14,18,14,7,16,27,13,17,17,5,6,4,10,8,10,12,5,9,15,9,14,8,17,7,10,8,6,9,10,4,14,6,4,2,14,4,4,3,7,1,4,3,3,3,4,0,2,2,3,1,4,0,5,2,4,2,1,0,2,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0
押上二丁目,15,14,24,17,13,15,17,13,10,9,12,11,2,10,12,14,7,12,9,9,11,10,6,15,9,12,7,4,9,10,10,13,11,20,10,14,10,17,20,13,14,10,22,13,19,13,14,28,22,23,22,29,28,24,21,29,29,22,16,24,26,33,24,33,33,34,35,38,21,26,30,24,29,28,29,30,29,31,26,18,35,17,26,32,28,28,28,32,30,30,31,38,36,40,34,22,28,27,31,28,24,28,35,18,27,34,26,29,25,30,20,26,22,20,23,32,25,24,19,21,28,27,21,19,12,28,21,19,28,25,27,19,25,19,18,26,29,26,32,24,33,25,20,25,14,20,16,20,20,35,24,36,35,25,14,19,24,17,18,14,10,21,24,22,13,23,7,15,15,21,10,16,8,13,8,12,5,13,6,9,1,4,2,7,1,7,2,12,1,4,2,6,0,5,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0
押上三丁目,23,26,22,17,25,22,18,13,11,18,13,17,12,17,17,5,9,10,13,15,11,9,9,12,12,13,7,9,19,14,17,13,11,17,14,14,16,10,17,15,13,9,22,16,32,18,34,15,28,23,21,24,28,23,41,32,33,31,32,36,32,33,43,25,45,32,37,48,29,30,38,33,37,39,33,26,24,31,32,29,38,34,26,28,42,28,30,30,36,32,25,24,33,24,37,29,41,33,31,29,36,39,25,24,28,19,32,24,27,24,28,25,22,26,16,27,32,24,20,20,33,20,31,24,22,20,23,30,28,29,32,27,36,24,30,21,30,22,35,25,32,32,21,17,16,21,25,28,21,29,27,18,22,28,23,20,19,26,21,24,17,20,19,22,16,25,17,18,13,17,9,20,10,20,11,17,4,20,5,9,1,12,7,10,5,8,4,4,2,4,2,5,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1
京島一丁目,36,50,41,54,52,55,41,41,47,43,45,34,27,33,33,32,30,22,23,21,25,17,18,24,13,27,17,13,15,18,17,17,16,15,12,17,22,27,19,14,14,26,11,19,18,23,22,23,33,31,30,43,31,46,32,52,43,42,55,55,50,56,53,64,58,69,60,54,80,70,77,80,78,79,53,65,61,67,60,58,78,70,62,62,70,61,71,67,69,59,54,71,60,63,58,56,49,53,69,62,54,57,63,40,53,50,50,42,38,34,41,39,38,40,37,47,23,42,36,40,34,29,38,27,35,39,42,46,32,31,42,44,36,40,40,40,51,46,51,52,43,50,27,41,20,22,27,24,30,36,27,28,36,35,19,45,20,30,24,28,19,37,16,30,28,29,13,37,10,26,15,23,12,25,9,15,7,20,8,21,8,11,6,4,5,7,4,5,2,3,1,2,0,3,1,3,0,5,0,2,0,0,0,1,0,0,0,1,0,0
京島二丁目,6,9,6,5,6,2,11,5,8,4,4,7,2,4,5,8,4,6,5,5,3,3,2,5,11,6,3,6,7,2,2,5,8,9,4,6,7,3,11,6,7,7,4,8,8,5,7,7,7,2,8,7,8,8,12,11,11,9,11,6,17,7,12,9,14,13,8,13,25,11,19,14,21,11,17,10,14,8,10,12,10,9,11,7,15,9,14,13,16,11,16,17,6,12,14,11,13,10,19,15,18,10,17,7,8,8,14,6,9,10,9,7,14,9,9,11,10,5,11,13,12,12,17,2,12,9,14,15,15,6,11,10,12,11,18,15,20,22,18,6,17,20,17,13,5,14,15,15,14,12,12,10,11,20,15,16,16,8,9,10,6,14,11,12,9,12,6,13,5,9,8,7,5,9,4,14,3,7,1,7,2,3,0,4,2,6,3,5,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
京島三丁目,17,14,16,5,14,14,11,12,13,16,14,9,18,7,14,9,7,12,8,18,17,17,11,11,15,14,12,9,18,9,16,16,13,8,18,15,19,12,15,5,16,10,24,19,21,12,18,24,22,19,22,20,20,23,20,16,25,19,23,26,26,22,32,27,23,24,24,19,23,31,40,27,25,21,18,16,24,20,40,31,27,30,20,22,33,23,39,25,35,18,35,26,34,44,39,34,24,32,33,38,30,33,34,15,30,27,44,34,27,23,35,22,27,21,30,29,23,20,34,29,27,30,28,19,25,21,30,22,34,20,35,26,30,25,44,19,43,42,28,34,53,32,29,33,24,27,28,38,29,32,25,32,38,27,27,33,23,34,14,24,29,38,20,44,29,35,17,30,16,27,14,19,7,16,3,19,4,17,6,17,6,9,7,7,3,5,0,4,1,4,0,1,1,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
