年齢,0歳,0歳,1歳,1歳,2歳,2歳,3歳,3歳,4歳,4歳,5歳,5歳,6歳,6歳,7歳,7歳,8歳,8歳,9歳,9歳,10歳,10歳,11歳,11歳,12歳,12歳,13歳,13歳,14歳,14歳,15歳,15歳,16歳,16歳,17歳,17歳,18歳,18歳,19歳,19歳,20歳,20歳,21歳,21歳,22歳,22歳,23歳,23歳,24歳,24歳,25歳,25歳,26歳,26歳,27歳,27歳,28歳,28歳,29歳,29歳,30歳,30歳,31歳,31歳,32歳,32歳,33歳,33歳,34歳,34歳,35歳,35歳,36歳,36歳,37歳,37歳,38歳,38歳,39歳,39歳,40歳,40歳,41歳,41歳,42歳,42歳,43歳,43歳,44歳,44歳,45歳,45歳,46歳,46歳,47歳,47歳,48歳,48歳,49歳,49歳,50歳,50歳,51歳,51歳,52歳,52歳,53歳,53歳,54歳,54歳,55歳,55歳,56歳,56歳,57歳,57歳,58歳,58歳,59歳,59歳,60歳,60歳,61歳,61歳,62歳,62歳,63歳,63歳,64歳,64歳,65歳,65歳,66歳,66歳,67歳,67歳,68歳,68歳,69歳,69歳,70歳,70歳,71歳,71歳,72歳,72歳,73歳,73歳,74歳,74歳,75歳,75歳,76歳,76歳,77歳,77歳,78歳,78歳,79歳,79歳,80歳,80歳,81歳,81歳,82歳,82歳,83歳,83歳,84歳,84歳,85歳,85歳,86歳,86歳,87歳,87歳,88歳,88歳,89歳,89歳,90歳,90歳,91歳,91歳,92歳,92歳,93歳,93歳,94歳,94歳,95歳,95歳,96歳,96歳,97歳,97歳,98歳,98歳,99歳,99歳,100歳,100歳,101歳,101歳,102歳,102歳,103歳,103歳,104歳以上,104歳以上
横川五丁目,19,14,10,9,14,19,9,9,13,12,9,7,4,9,15,12,11,8,12,8,12,9,5,7,12,14,9,4,10,13,9,9,10,7,9,10,17,9,10,7,11,15,7,8,17,21,12,7,13,13,19,11,13,15,8,5,9,15,12,11,11,15,17,12,23,26,18,20,23,20,17,20,12,18,20,21,14,13,9,13,18,25,17,13,17,14,21,23,15,10,15,13,7,16,11,14,11,24,15,20,15,28,20,20,14,19,16,23,20,27,13,20,9,19,11,19,21,17,12,24,13,20,9,26,16,17,17,20,16,16,15,11,13,15,11,21,14,18,16,19,25,19,18,32,20,31,24,21,19,31,21,22,10,23,16,33,11,26,13,37,17,37,10,27,9,17,17,18,11,27,11,13,8,19,8,18,2,11,8,14,4,9,2,12,1,6,1,5,2,5,0,6,2,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
業平一丁目,12,11,10,8,9,12,11,7,13,15,7,14,14,14,13,10,8,13,14,16,7,10,12,6,11,7,8,20,10,17,7,7,9,8,8,7,15,18,8,7,11,11,8,9,9,7,17,12,13,20,14,25,26,19,19,25,23,19,22,34,16,24,20,28,24,12,23,18,20,20,21,19,25,21,20,26,29,30,22,29,25,21,34,26,26,17,19,16,29,28,21,27,26,23,23,32,32,30,30,25,18,20,19,21,22,23,22,20,30,29,10,18,20,21,16,22,12,21,13,14,13,9,20,15,19,9,17,16,10,15,11,12,17,9,12,24,19,24,16,18,12,18,13,18,16,20,14,27,20,32,13,14,8,16,12,20,10,18,14,17,14,16,15,22,9,8,5,11,6,13,9,9,8,10,3,8,4,11,2,10,4,5,0,8,2,3,2,2,0,0,0,1,0,1,1,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0
業平二丁目,3,5,3,1,3,3,5,1,3,2,2,7,4,1,2,3,4,4,3,0,6,2,3,4,2,4,2,3,2,5,3,3,0,1,7,5,3,5,5,4,2,4,2,6,7,3,9,6,11,8,15,10,14,12,13,12,14,16,7,12,13,4,9,11,8,8,4,11,9,6,11,9,8,11,12,10,9,12,11,4,14,9,12,11,19,13,9,7,11,8,20,8,15,9,10,10,15,7,14,17,15,8,16,11,11,14,13,13,17,11,10,6,13,8,13,7,9,9,10,11,13,7,12,7,13,4,5,8,5,10,7,6,9,7,4,8,10,6,7,8,5,4,8,9,9,5,6,9,6,7,5,3,7,7,4,3,5,4,4,9,5,1,0,6,2,2,6,5,2,4,2,6,5,3,1,3,1,5,3,4,3,1,1,0,1,4,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
業平三丁目,3,3,5,6,6,2,5,5,1,3,2,2,5,5,5,4,1,4,1,1,2,4,4,3,2,4,5,2,2,4,3,3,6,3,3,2,8,7,4,4,8,2,5,7,5,2,12,6,14,8,8,12,11,18,16,11,10,12,13,17,17,15,15,14,17,12,14,17,11,9,12,13,14,15,22,12,10,12,10,10,17,13,9,13,10,8,9,8,9,11,17,14,10,11,13,20,10,14,9,11,10,16,20,19,9,7,10,18,13,13,7,3,14,14,8,11,14,6,10,7,4,11,8,5,10,3,7,2,4,4,7,4,3,8,6,10,4,4,5,5,4,4,9,8,6,4,8,13,2,5,4,1,3,9,4,5,4,4,4,3,2,5,6,7,0,2,2,6,3,3,1,2,3,4,0,2,0,3,2,1,2,6,0,4,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
業平四丁目,4,7,6,3,6,6,4,3,2,7,6,4,3,7,2,4,3,3,4,6,5,1,5,3,5,8,5,7,7,4,5,4,8,6,3,7,5,7,11,5,6,0,4,8,5,12,13,17,20,14,22,23,13,18,27,21,24,27,17,24,25,17,19,22,14,21,17,20,16,16,20,17,21,22,15,18,19,17,9,21,13,21,11,14,16,14,17,17,23,19,7,15,12,18,15,20,16,16,11,16,20,14,6,15,21,13,13,10,15,13,9,10,17,8,13,4,8,7,10,8,9,12,16,5,7,7,10,5,4,9,9,14,11,11,12,9,7,11,7,9,8,18,16,6,25,9,19,7,14,5,7,9,0,6,5,8,3,12,8,7,7,10,13,11,1,3,4,4,4,10,6,6,5,5,4,5,3,8,3,7,2,5,3,2,3,2,0,3,0,3,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0
業平五丁目,13,4,7,8,14,5,10,8,11,14,12,13,7,10,10,12,15,10,8,9,19,10,13,12,17,7,12,9,4,16,7,8,9,6,15,8,10,7,4,11,6,7,4,11,14,18,12,14,11,22,22,23,14,20,26,24,11,22,15,24,13,21,22,20,13,16,14,20,17,21,26,19,18,26,21,24,13,27,18,19,17,19,17,19,18,25,21,27,18,26,21,27,30,26,16,21,25,23,20,22,17,20,18,20,23,19,18,21,22,13,15,11,17,17,14,13,13,13,12,9,13,8,7,5,9,5,11,14,7,4,8,7,3,5,6,5,6,7,11,8,8,3,6,8,12,5,4,13,5,9,4,4,3,8,5,12,3,12,7,7,7,10,3,10,7,2,3,4,3,7,4,10,1,3,2,7,1,10,1,8,2,6,4,6,0,2,0,4,0,3,0,5,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0
向島一丁目,5,12,12,16,13,14,7,3,7,9,13,3,8,12,6,5,5,5,7,5,7,4,7,4,4,4,2,6,1,3,6,4,4,4,1,4,10,2,11,9,10,5,13,7,9,8,15,13,23,17,20,26,19,24,23,20,24,32,24,33,27,32,26,18,25,20,13,19,18,21,20,27,13,17,23,16,21,14,21,21,19,26,26,23,22,17,19,15,18,10,23,15,18,20,9,18,20,21,24,20,27,13,23,18,29,24,18,14,11,20,9,11,13,16,8,7,10,6,11,13,13,13,13,13,11,8,10,10,6,8,8,11,9,8,17,8,15,3,15,10,9,8,6,10,15,16,10,11,7,14,16,13,4,11,11,6,11,19,7,12,11,10,9,16,6,17,7,10,4,9,4,13,6,10,3,5,1,7,3,7,4,11,5,6,1,3,1,3,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
向島二丁目,7,7,7,9,5,5,15,10,8,8,6,8,5,12,5,8,9,5,10,10,11,5,7,5,13,6,8,8,8,10,4,8,12,7,9,8,4,9,7,4,10,4,5,9,6,15,12,15,15,21,13,17,22,28,27,25,25,25,37,12,24,31,21,22,22,35,26,22,17,19,24,23,28,22,15,26,18,21,23,20,31,25,19,22,24,20,16,17,27,29,16,10,17,30,18,18,25,34,20,29,27,33,16,18,25,22,22,19,20,27,22,23,20,32,18,17,21,17,13,18,19,20,17,13,11,13,9,11,15,15,13,13,7,17,7,13,14,11,15,15,17,11,12,11,20,22,18,22,11,18,9,10,9,12,11,6,8,8,9,8,6,15,9,13,5,10,5,10,5,16,4,9,3,7,3,4,4,2,3,5,1,8,1,3,2,3,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
向島三丁目,23,19,32,26,19,14,24,25,20,22,24,25,16,16,20,19,9,10,16,8,13,10,12,11,10,10,12,15,16,9,11,11,14,9,9,10,7,13,22,8,12,12,18,19,14,23,28,24,35,32,39,49,52,47,43,67,67,75,48,55,53,53,64,53,49,44,56,55,53,50,52,65,54,37,50,49,49,49,46,39,41,33,30,40,44,38,38,31,39,34,40,41,45,31,33,36,29,39,39,33,36,43,36,24,32,21,28,36,24,42,23,12,16,24,44,27,25,11,22,26,23,25,15,16,24,24,16,21,22,14,17,19,18,11,17,18,15,25,20,13,12,16,17,20,30,24,18,18,17,20,12,14,13,16,15,23,12,22,9,21,18,17,7,20,12,8,12,6,12,12,5,12,5,17,4,4,7,5,4,9,3,10,2,3,2,9,1,7,1,2,0,2,0,4,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
向島四丁目,2,8,7,4,12,9,8,10,4,7,9,9,5,8,8,10,6,11,4,2,18,5,10,13,9,8,12,13,9,8,12,13,5,8,3,11,7,8,10,10,9,16,8,15,16,13,16,13,16,18,27,14,20,17,16,18,22,19,12,19,12,9,12,16,16,14,13,21,17,15,15,14,19,12,19,15,23,10,17,21,21,18,17,14,15,23,16,15,17,20,21,15,24,10,16,17,29,23,21,19,23,27,23,23,18,24,15,13,22,22,17,15,11,16,16,25,19,17,15,18,25,27,18,23,12,19,15,10,19,6,21,14,10,13,10,19,18,13,19,12,15,17,20,13,12,20,20,26,18,19,21,12,10,11,14,7,9,12,15,22,8,15,7,20,10,15,6,11,6,9,6,14,7,6,5,6,2,13,2,5,6,7,3,6,0,6,2,6,1,4,1,3,2,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
向島五丁目,15,15,18,13,16,14,21,13,6,12,13,16,18,14,13,10,11,11,13,6,14,10,14,11,16,15,13,9,11,9,16,9,9,7,16,13,8,16,14,13,14,15,20,14,13,20,17,33,29,53,41,33,45,51,48,33,41,40,36,37,44,56,48,43,36,50,42,42,43,38,31,33,33,43,33,27,41,37,34,23,33,37,39,32,32,29,36,32,30,36,29,30,43,24,41,30,42,25,38,41,38,36,40,28,31,29,35,33,27,24,23,16,37,26,36,27,18,25,33,24,26,22,26,30,22,24,21,20,14,15,21,22,24,16,18,19,22,16,24,22,23,32,25,23,33,32,22,20,20,29,16,18,18,17,18,16,12,25,16,17,13,26,15,18,7,11,5,14,9,12,9,17,5,14,5,13,6,11,7,11,5,9,4,7,0,4,4,8,0,1,1,3,0,6,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
東向島一丁目,10,10,7,12,9,7,14,13,13,9,13,4,16,6,9,10,13,9,9,10,9,7,8,11,12,9,7,11,13,10,11,5,10,7,3,11,9,11,14,9,8,10,6,9,5,11,11,14,21,19,22,21,17,22,18,21,24,18,36,26,23,25,22,16,23,21,24,21,22,23,25,18,17,26,21,22,21,22,24,30,33,22,23,15,18,22,25,25,25,23,33,23,25,23,17,26,22,30,29,26,34,29,25,16,26,24,22,15,30,19,22,15,24,17,22,12,14,21,22,13,17,17,16,20,16,14,8,15,11,15,13,15,19,15,22,27,15,11,30,17,23,22,31,18,30,22,26,25,27,18,18,14,4,15,21,17,18,28,17,26,11,31,19,16,13,18,15,15,14,20,8,19,7,11,12,11,6,11,6,5,3,5,4,2,1,3,1,5,0,3,2,2,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
東向島二丁目,20,16,17,13,22,10,16,15,15,15,12,17,11,11,9,8,13,21,20,10,9,8,19,14,15,21,11,16,14,13,25,16,14,17,30,18,18,26,22,22,17,17,24,17,20,18,28,23,23,33,30,49,27,39,29,47,25,49,39,43,29,41,32,46,34,47,38,31,27,38,33,36,25,31,40,28,31,37,33,44,35,22,32,45,38,29,42,52,45,35,31,50,50,43,42,48,54,44,51,38,36,40,41,47,42,32,34,43,45,43,41,40,37,32,38,36,41,25,33,16,23,24,30,32,28,22,26,30,19,22,20,13,23,15,28,21,26,19,28,18,17,24,26,31,28,30,41,37,27,36,17,29,18,16,28,37,24,30,25,33,16,41,22,34,7,26,16,18,22,30,10,26,18,23,11,18,8,17,15,10,3,14,4,8,1,13,1,10,1,7,1,4,1,1,1,4,0,3,0,0,0,1,0,0,0,1,0,1,0,0
東向島三丁目,16,17,9,16,15,10,10,14,21,14,10,16,11,9,14,21,12,18,11,7,13,13,19,10,14,13,10,16,18,13,16,10,12,15,7,17,17,14,20,12,14,16,9,14,13,20,17,20,21,24,18,23,23,24,17,34,19,25,21,23,32,27,24,16,22,22,22,20,18,25,24,21,20,17,27,29,21,25,18,23,27,20,23,34,19,25,24,23,38,27,24,32,25,21,26,30,42,41,33,18,28,33,34,29,24,28,34,28,29,39,25,19,25,20,27,22,19,21,20,19,18,19,20,17,17,22,13,14,12,19,21,15,25,24,21,13,19,14,19,15,17,14,21,24,16,18,21,24,22,18,9,18,14,20,16,24,10,20,14,17,20,21,15,16,8,22,11,10,7,11,6,15,7,15,9,9,4,8,2,9,3,6,4,7,1,1,1,3,0,3,1,5,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
東向島四丁目,5,9,11,11,8,15,11,6,8,9,10,14,13,15,5,13,10,10,8,9,7,8,15,9,12,6,12,17,7,15,14,14,14,8,6,9,10,11,10,13,13,7,13,16,11,19,22,19,31,31,33,40,38,27,35,41,36,27,35,29,40,29,27,32,29,24,24,32,26,34,19,22,23,29,24,19,30,31,28,25,17,22,28,11,19,23,31,25,33,34,23,22,33,28,34,30,23,35,27,25,36,22,26,28,22,22,24,24,25,28,18,22,31,19,23,31,22,26,11,23,20,19,14,22,25,15,21,21,23,11,29,13,24,19,24,19,24,17,15,9,11,16,22,26,22,22,30,26,19,26,20,18,9,17,16,17,24,18,12,17,10,17,15,32,9,13,7,14,12,16,13,11,8,17,8,10,5,9,5,9,3,10,1,5,4,6,3,4,4,3,0,6,0,7,0,0,0,2,0,2,0,1,0,0,0,0,0,1,0,0
東向島五丁目,18,12,12,12,16,16,16,12,14,15,8,8,17,11,12,12,15,9,16,13,17,17,10,13,10,6,10,7,8,10,10,10,10,7,13,10,15,16,12,16,16,15,9,20,20,22,27,29,32,50,22,42,30,33,34,50,40,39,26,31,40,36,24,31,29,37,34,33,21,40,22,28,19,24,35,35,42,32,29,35,33,22,29,30,43,34,33,33,28,26,41,25,29,25,35,33,36,33,23,32,31,30,31,27,27,28,35,26,29,33,22,31,23,30,35,22,32,23,21,22,22,28,24,15,19,21,18,17,21,14,10,19,18,18,22,14,16,18,17,19,19,17,19,25,15,26,26,27,25,28,16,19,10,19,9,16,23,15,11,21,11,19,13,15,16,20,10,18,7,13,8,11,5,14,4,18,5,12,2,7,0,3,2,8,2,2,1,4,0,1,0,5,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
東向島六丁目,31,16,20,27,29,21,23,19,21,26,25,15,20,21,22,22,15,26,16,23,19,23,20,28,23,15,19,14,24,27,18,19,24,11,20,13,24,20,15,21,24,22,23,27,20,19,30,32,36,28,30,42,44,41,29,41,48,28,34,53,51,40,37,43,36,34,39,43,30,40,36,47,47,52,47,42,38,54,44,47,38,47,56,45,44,38,42,36,56,39,42,34,56,43,40,46,63,49,48,57,56,46,50,40,52,35,52,31,30,35,31,26,36,35,36,30,31,37,42,27,33,25,29,36,31,22,32,24,18,22,22,28,23,24,35,23,26,30,28,32,35,19,27,35,36,30,39,38,36,38,22,19,20,22,26,21,21,28,19,30,24,26,22,28,14,21,14,16,15,17,14,23,10,20,8,16,2,18,5,19,5,13,5,13,2,12,2,7,2,5,0,5,0,1,0,6,0,0,0,0,0,1,0,0,0,2,0,0,0,1
堤通一丁目,8,9,9,10,7,11,8,8,12,7,14,13,6,13,12,8,8,9,15,3,14,12,14,9,15,10,11,7,16,12,15,10,12,13,11,10,13,13,12,9,10,9,9,9,13,13,14,14,22,10,29,20,16,13,22,20,18,8,18,16,14,13,17,23,17,14,20,14,14,16,14,25,19,11,27,15,14,16,18,26,19,11,20,19,17,18,15,19,17,17,15,21,22,23,16,21,28,24,17,18,19,34,20,15,22,22,28,23,18,22,15,9,26,16,16,18,8,11,15,10,13,6,9,6,6,10,11,4,12,10,5,7,8,8,8,6,17,16,9,6,6,13,10,12,11,9,9,16,10,15,12,13,6,8,8,5,7,9,3,4,3,5,7,10,3,8,2,5,4,7,1,10,6,7,3,2,3,7,2,6,1,2,2,7,5,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
堤通二丁目,5,4,7,12,9,5,9,11,9,11,7,8,12,10,12,15,10,7,16,13,13,16,10,15,17,15,13,12,15,21,19,19,32,19,23,22,23,24,27,12,24,23,12,18,18,12,24,25,15,18,24,16,9,13,13,15,13,11,9,6,17,7,13,10,9,14,8,15,12,10,16,15,11,11,14,15,13,15,13,14,17,23,12,22,19,22,17,32,21,23,23,28,21,30,19,22,27,37,24,43,30,25,27,32,27,35,33,31,22,35,23,28,20,31,25,32,14,18,14,16,15,26,10,26,17,21,16,25,19,25,15,28,19,30,14,43,25,40,27,41,40,45,53,72,47,51,40,68,52,52,28,37,34,43,35,40,32,53,31,58,38,68,27,42,27,38,22,49,18,26,17,44,21,26,14,20,6,8,3,12,8,13,2,6,3,4,0,9,0,7,0,5,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0
墨田一丁目,10,18,17,11,21,16,15,15,16,16,18,19,10,18,13,14,13,14,17,18,14,15,9,7,14,10,13,8,13,9,14,19,16,13,11,16,21,12,13,23,14,16,21,21,23,24,18,27,12,24,17,14,11,25,20,17,17,22,18,22,13,19,18,24,25,16,21,26,16,23,20,12,23,23,23,28,21,20,26,25,20,19,16,15,24,25,21,23,24,22,15,20,24,28,22,29,28,38,36,27,20,30,26,34,28,28,32,26,30,34,16,16,37,34,27,27,16,18,15,17,25,23,13,17,16,14,18,16,18,14,13,13,13,13,8,18,16,18,12,18,18,12,12,14,18,16,21,12,16,14,11,8,10,12,9,6,7,12,7,17,10,14,8,13,5,15,8,14,6,12,7,12,7,18,5,10,6,5,3,7,2,3,1,4,2,5,0,3,1,3,1,1,2,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0
墨田二丁目,13,15,12,9,7,14,14,9,14,21,12,13,17,17,12,17,16,16,14,17,17,17,20,10,16,18,15,19,18,19,15,14,15,16,25,10,7,14,15,17,17,13,17,9,24,16,17,19,29,21,17,29,25,30,24,31,33,27,32,21,28,20,31,24,30,26,25,19,28,25,24,18,17,22,26,36,25,21,25,26,24,16,20,28,34,27,34,19,35,31,33,25,30,18,27,32,31,33,44,30,31,30,28,30,29,32,39,28,29,31,27,18,31,24,39,23,23,28,26,23,26,21,14,23,25,28,23,22,22,10,23,19,11,21,18,22,27,18,20,20,21,18,28,14,34,32,30,24,25,28,19,19,7,16,22,30,16,22,12,26,19,21,19,27,7,24,12,23,10,22,17,17,9,21,6,13,6,11,6,11,6,14,2,9,1,8,2,5,0,5,2,2,1,2,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,1
墨田三丁目,8,13,14,8,12,14,17,16,10,11,19,13,14,9,20,11,12,17,9,18,14,13,16,11,14,15,11,14,13,12,18,11,12,12,17,12,13,11,20,14,11,14,21,11,10,12,19,22,19,26,16,19,22,23,23,20,34,26,16,25,21,24,15,23,20,23,24,25,23,27,17,29,22,26,20,32,26,17,27,24,27,31,36,17,26,21,31,25,30,29,29,24,21,27,27,21,35,33,27,24,22,20,23,27,22,25,26,31,24,27,19,15,16,24,33,19,35,18,28,25,28,28,27,12,25,9,16,22,20,22,21,15,26,16,21,17,17,20,28,19,20,30,27,17,29,24,29,27,29,26,20,23,16,17,12,19,21,21,20,20,15,23,21,23,13,14,9,19,13,27,22,18,9,23,13,18,9,12,7,16,7,11,4,5,1,11,0,4,4,0,2,4,1,3,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,1
墨田四丁目,14,11,20,19,13,14,23,11,13,11,16,21,23,20,21,14,19,17,18,21,25,17,22,21,26,16,16,21,17,14,15,19,13,16,15,16,19,16,9,15,19,25,20,21,20,25,28,20,22,25,19,18,19,26,12,25,24,19,19,17,31,19,19,26,28,22,23,31,27,27,20,19,34,30,24,28,28,23,36,25,31,31,36,31,36,29,35,41,38,34,29,45,35,27,46,39,45,39,48,30,45,36,43,45,43,34,52,44,34,28,14,15,26,39,34,35,37,29,25,27,26,20,33,30,39,22,27,23,24,20,24,36,30,25,19,34,32,30,17,24,29,36,37,30,36,39,34,35,52,34,23,24,14,22,36,41,22,39,24,39,34,40,19,31,12,25,16,32,15,29,20,19,25,25,11,22,13,17,5,19,5,13,6,9,4,8,3,9,0,9,4,8,0,3,0,2,0,4,0,2,0,0,0,2,0,1,0,0,0,0
墨田五丁目,6,5,6,7,4,12,11,5,6,6,12,11,10,4,7,6,8,7,12,7,9,4,9,15,6,9,7,9,9,11,7,9,9,10,7,7,7,11,3,6,9,13,9,9,10,14,15,8,15,14,11,17,14,14,15,15,9,11,7,13,14,19,16,21,13,10,17,16,19,13,17,9,14,17,10,17,18,13,18,14,18,13,15,16,20,13,12,17,17,15,20,8,14,17,16,16,26,15,23,19,22,19,19,17,37,18,16,24,22,16,22,12,30,21,19,12,17,16,24,20,14,22,17,19,23,15,15,21,12,11,20,14,18,14,24,15,25,16,22,13,23,23,20,20,27,31,32,25,30,24,19,21,22,20,18,23,27,27,14,26,21,20,12,21,9,9,11,17,17,24,11,17,12,25,9,15,11,14,4,11,4,14,3,6,3,6,1,9,1,8,1,1,1,7,0,5,0,0,0,3,0,1,0,1,0,0,0,0,0,0
押上一丁目,15,9,7,4,6,7,6,4,8,9,4,4,7,8,5,3,4,4,6,8,6,2,3,8,5,7,9,2,4,1,7,5,8,5,3,5,4,3,9,5,8,11,5,5,10,10,14,12,20,16,23,23,24,28,33,26,17,30,26,25,29,27,15,18,23,17,25,24,16,28,24,23,17,24,16,12,12,14,29,23,20,19,20,19,28,21,10,16,21,21,25,18,12,24,20,21,14,12,19,20,15,19,8,13,15,13,18,18,11,16,8,15,16,15,20,15,14,9,9,10,7,13,12,14,13,9,11,9,15,12,8,8,9,15,11,10,8,9,12,14,12,14,14,18,15,11,19,10,12,15,3,5,5,7,4,10,8,8,8,10,7,12,5,18,7,9,2,5,9,11,2,8,5,4,1,10,1,3,2,7,2,3,1,3,2,2,0,2,0,1,1,3,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1
押上二丁目,13,9,16,13,9,6,17,14,14,10,16,12,13,12,7,13,10,10,9,8,6,7,8,16,7,9,8,10,12,10,8,13,9,13,13,4,8,9,12,11,16,15,13,14,15,19,22,16,25,19,28,16,21,26,19,30,25,24,21,23,34,30,18,22,16,15,18,28,24,30,25,31,23,20,28,27,21,22,17,23,26,21,30,31,27,23,32,21,25,17,29,31,27,28,21,25,28,33,28,38,37,38,35,26,25,23,23,30,28,27,28,20,27,33,29,22,20,30,23,25,23,25,20,27,20,22,22,25,24,21,13,24,13,27,23,14,24,26,26,17,14,17,21,28,31,27,32,24,21,22,14,20,10,24,16,17,19,36,20,31,24,19,17,16,14,13,15,14,8,18,13,17,9,17,9,11,5,14,7,11,5,10,5,9,1,6,4,5,0,4,1,5,1,3,0,4,0,1,0,3,0,1,0,1,0,0,0,0,0,0
押上三丁目,18,20,16,16,22,13,27,20,15,24,24,14,26,18,15,15,12,23,9,22,10,10,16,5,8,13,16,12,11,10,11,13,10,17,10,9,20,13,14,11,14,19,15,17,18,16,26,22,23,25,39,27,28,31,54,33,34,41,38,29,29,38,37,38,26,29,40,39,33,34,28,29,33,40,33,32,40,34,33,38,34,35,34,18,34,32,23,27,34,37,27,27,32,35,27,25,30,32,35,27,29,30,39,27,33,34,27,31,42,38,25,22,26,22,29,26,28,24,24,20,19,31,20,26,26,18,23,21,26,19,25,31,24,22,23,30,23,26,37,24,28,25,22,18,33,27,21,18,27,28,17,10,17,23,20,28,13,25,25,22,19,21,14,23,19,19,15,18,14,19,15,20,11,20,8,12,11,19,7,16,7,11,6,16,3,7,1,8,1,8,5,2,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
京島一丁目,36,33,37,52,43,36,31,31,31,40,37,45,44,45,47,35,38,34,39,45,24,25,32,25,29,24,24,13,22,20,18,27,16,28,17,15,12,22,18,16,21,19,15,18,20,18,21,19,26,35,25,37,26,38,42,36,42,55,42,57,46,55,43,64,54,52,48,51,58,56,42,65,53,55,49,55,82,76,68,59,63,69,54,64,54,68,59,52,65,75,66,58,78,55,77,68,68,62,42,58,65,60,63,49,45,67,67,58,57,57,46,34,58,54,47,37,40,29,45,40,43,50,25,40,32,41,23,30,34,31,39,32,33,38,26,34,31,41,37,39,39,35,36,35,54,56,43,56,32,42,20,27,23,26,24,31,21,28,23,34,31,39,14,38,21,23,15,28,17,27,17,27,17,28,8,22,9,18,7,20,4,14,7,12,3,13,7,6,4,7,2,1,2,1,2,2,1,1,0,1,0,1,0,1,0,1,0,0,0,1
京島二丁目,3,2,7,3,3,7,1,5,9,5,4,4,10,2,6,7,10,3,4,6,2,6,5,6,4,4,5,6,3,2,6,8,6,6,3,7,5,3,7,10,5,9,6,7,10,5,17,4,12,11,14,9,14,6,10,12,6,8,14,11,16,5,12,6,10,8,14,6,14,6,7,5,17,12,11,17,18,10,12,13,11,10,18,4,10,14,12,4,6,8,11,9,16,12,15,14,16,11,18,20,7,10,18,13,12,10,16,11,20,9,13,7,8,7,17,9,7,8,12,8,10,6,12,9,7,7,13,15,11,9,16,5,12,11,14,12,14,7,12,13,14,10,21,17,15,14,12,7,22,22,7,12,4,13,12,12,16,12,14,9,6,18,16,15,10,10,9,8,7,13,7,8,9,9,4,9,4,6,2,7,0,3,4,8,1,3,0,4,1,0,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
京島三丁目,18,12,21,15,22,15,13,11,15,13,14,12,14,12,9,12,13,14,13,8,17,6,13,14,6,11,8,18,19,14,10,15,16,8,11,5,21,13,19,11,14,10,16,10,21,11,18,9,25,19,28,27,22,24,14,22,30,29,37,28,24,32,31,30,29,27,26,24,33,26,34,26,19,18,30,29,28,35,33,29,28,18,21,26,32,27,30,27,27,28,29,20,31,25,34,22,32,21,35,26,36,33,28,36,31,29,36,38,32,36,29,16,32,30,35,30,29,22,31,20,30,23,31,30,24,22,28,23,21,21,23,20,22,19,29,15,22,21,30,26,30,28,35,19,39,45,36,22,34,34,27,28,23,30,24,28,24,27,27,26,25,39,23,18,12,29,12,16,17,34,19,32,15,32,8,17,10,19,7,12,7,7,2,14,2,10,2,6,2,5,1,2,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
