罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,現金被害の有無
窃盗,車上ねらい,葛飾,立石交番,131229,東京都,葛飾区,東立石３丁目,2021/6/8,1,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,葛飾,立石交番,131229,東京都,葛飾区,東立石３丁目,2021/11/21,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,葛飾,立石駅前交番,131229,東京都,葛飾区,立石５丁目,2021/1/30,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,葛飾,立石駅前交番,131229,東京都,葛飾区,立石５丁目,2021/8/16,19,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,葛飾,立石駅前交番,131229,東京都,葛飾区,立石５丁目,2021/10/22,17,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,葛飾,立石駅前交番,131229,東京都,葛飾区,立石７丁目,2021/5/15,14,道路上,その他,施錠せず,あり
窃盗,車上ねらい,葛飾,細田交番,131229,東京都,葛飾区,細田４丁目,2021/11/8,21,一戸建住宅,その他,施錠せず,あり
窃盗,車上ねらい,葛飾,細田交番,131229,東京都,葛飾区,細田４丁目,2021/12/11,0,道路上,その他,施錠せず,あり
窃盗,車上ねらい,葛飾,鎌倉交番,131229,東京都,葛飾区,鎌倉１丁目,2021/5/19,18,その他,その他,施錠せず,なし
窃盗,車上ねらい,葛飾,高砂駅前交番,131229,東京都,葛飾区,高砂１丁目,2021/8/5,17,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小松川,一之江交番,131237,東京都,江戸川区,一之江７丁目,2021/9/17,16,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小松川,京葉通交番,131237,東京都,江戸川区,一之江１丁目,2021/2/23,17,その他,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小松川,京葉通交番,131237,東京都,江戸川区,西一之江１丁目,2021/11/1,19,その他,その他,施錠せず,あり
窃盗,車上ねらい,小松川,京葉通交番,131237,東京都,江戸川区,松江１丁目,2021/8/17,12,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,京葉通交番,131237,東京都,江戸川区,松江２丁目,2021/6/5,11,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小松川,京葉通交番,131237,東京都,江戸川区,松江２丁目,2021/7/12,9,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,京葉通交番,131237,東京都,江戸川区,大杉２丁目,2021/3/29,21,一戸建住宅,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小松川,今井交番,131237,東京都,江戸川区,一之江３丁目,2021/10/14,16,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,今井交番,131237,東京都,江戸川区,一之江３丁目,2021/12/4,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小松川,今井交番,131237,東京都,江戸川区,西瑞江３丁目,2021/6/24,20,４階建て以上共同住宅,その他,施錠せず,なし
窃盗,車上ねらい,小松川,八蔵橋交番,131237,東京都,江戸川区,中央１丁目,2021/1/13,8,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小松川,南篠崎交番,131237,東京都,江戸川区,江戸川１丁目,2021/7/15,10,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小松川,南篠崎交番,131237,東京都,江戸川区,下篠崎町,2021/3/19,19,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小松川,南篠崎交番,131237,東京都,江戸川区,東篠崎２丁目,2021/7/25,17,その他,その他,施錠せず,なし
窃盗,車上ねらい,小松川,小松川一丁目交番,131237,東京都,江戸川区,小松川１丁目,2021/1/21,17,その他,その他,施錠せず,あり
窃盗,車上ねらい,小松川,小松川一丁目交番,131237,東京都,江戸川区,小松川１丁目,2021/1/22,16,その他,その他,施錠せず,なし
窃盗,車上ねらい,小松川,小松川一丁目交番,131237,東京都,江戸川区,小松川１丁目,2021/1/25,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,小松川,小松川一丁目交番,131237,東京都,江戸川区,小松川１丁目,2021/1/31,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,小松川,小松川一丁目交番,131237,東京都,江戸川区,小松川１丁目,2021/2/4,16,その他,その他,施錠せず,あり
窃盗,車上ねらい,小松川,小松川一丁目交番,131237,東京都,江戸川区,小松川１丁目,2021/3/19,15,その他,その他,施錠せず,なし
窃盗,車上ねらい,小松川,小松川一丁目交番,131237,東京都,江戸川区,小松川１丁目,2021/7/10,18,その他,その他,施錠せず,あり
窃盗,車上ねらい,小松川,平井七丁目交番,131237,東京都,江戸川区,平井６丁目,2021/11/26,17,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小松川,平井駅前交番,131237,東京都,江戸川区,平井３丁目,2021/10/13,1,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小松川,平井駅前交番,131237,東京都,江戸川区,平井４丁目,2021/8/14,18,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小松川,平井駅前交番,131237,東京都,江戸川区,平井４丁目,2021/8/16,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小松川,平井駅前交番,131237,東京都,江戸川区,平井４丁目,2021/11/16,17,道路上,その他,施錠せず,なし
窃盗,車上ねらい,小松川,平井駅前交番,131237,東京都,江戸川区,平井５丁目,2021/2/9,9,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,平井駅前交番,131237,東京都,江戸川区,平井５丁目,2021/5/10,19,道路上,その他,施錠せず,なし
窃盗,車上ねらい,小松川,平井駅前交番,131237,東京都,江戸川区,平井５丁目,2021/8/13,13,道路上,その他,施錠せず,なし
窃盗,車上ねらい,小松川,平井駅前交番,131237,東京都,江戸川区,平井５丁目,2021/9/23,20,道路上,その他,施錠せず,なし
窃盗,車上ねらい,小松川,東小松川交番,131237,東京都,江戸川区,東小松川４丁目,2021/1/24,12,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,松島四丁目交番,131237,東京都,江戸川区,松島１丁目,2021/1/27,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小松川,松島四丁目交番,131237,東京都,江戸川区,松島２丁目,2021/5/29,3,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小松川,松島四丁目交番,131237,東京都,江戸川区,松島４丁目,2021/6/14,12,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小松川,松江交番,131237,東京都,江戸川区,松江１丁目,2021/8/19,14,その他,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小松川,松江交番,131237,東京都,江戸川区,松江３丁目,2021/6/21,16,一戸建住宅,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小松川,松江交番,131237,東京都,江戸川区,松江４丁目,2021/12/10,15,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,瑞江駅前交番,131237,東京都,江戸川区,南篠崎町４丁目,2021/9/17,20,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小松川,瑞江駅前交番,131237,東京都,江戸川区,瑞江２丁目,2021/5/16,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,瑞江駅前交番,131237,東京都,江戸川区,瑞江２丁目,2021/11/2,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,瑞江駅前交番,131237,東京都,江戸川区,瑞江３丁目,2021/10/19,10,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,瑞江駅前交番,131237,東京都,江戸川区,瑞江４丁目,2021/2/27,15,その他,その他,施錠せず,なし
窃盗,車上ねらい,小松川,瑞江駅前交番,131237,東京都,江戸川区,瑞江４丁目,2021/10/10,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,篠崎町２丁目,2021/10/24,11,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,篠崎町２丁目,2021/10/29,18,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,篠崎町２丁目,2021/10/29,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,篠崎町２丁目,2021/10/29,21,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,篠崎町３丁目,2021/10/29,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,篠崎町８丁目,2021/8/4,23,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,下篠崎町,2021/3/28,12,道路上,その他,施錠せず,なし
窃盗,車上ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,新堀１丁目,2021/5/14,15,その他,その他,施錠せず,なし
窃盗,車上ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,南篠崎町４丁目,2021/5/21,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,南篠崎町４丁目,2021/7/5,13,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,瑞江１丁目,2021/5/13,19,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小松川,篠崎駅前交番,131237,東京都,江戸川区,瑞江１丁目,2021/12/21,15,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小岩,一里塚交番,131237,東京都,江戸川区,東小岩３丁目,2021/12/4,14,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,二枚橋交番,131237,東京都,江戸川区,東小岩６丁目,2021/11/2,13,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,二枚橋交番,131237,東京都,江戸川区,南小岩４丁目,2021/8/9,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小岩,二枚橋交番,131237,東京都,江戸川区,南小岩５丁目,2021/8/16,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,京成小岩駅前交番,131237,東京都,江戸川区,北小岩２丁目,2021/10/5,18,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小岩,京成小岩駅前交番,131237,東京都,江戸川区,北小岩２丁目,2021/12/9,23,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,京成小岩駅前交番,131237,東京都,江戸川区,北小岩５丁目,2021/11/19,22,その他の住宅（３階建て以下共同住宅等）,その他,施錠せず,あり
窃盗,車上ねらい,小岩,北小岩二丁目交番,131237,東京都,江戸川区,北小岩１丁目,2021/1/26,18,４階建て以上共同住宅,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,北小岩駐在所,131237,東京都,江戸川区,北小岩６丁目,2021/1/14,15,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,南小岩交番,131237,東京都,江戸川区,東小岩１丁目,2021/2/26,9,道路上,その他,施錠せず,なし
窃盗,車上ねらい,小岩,南小岩交番,131237,東京都,江戸川区,南小岩１丁目,2021/10/29,15,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,南小岩交番,131237,東京都,江戸川区,南小岩２丁目,2021/10/21,15,その他,その他,施錠せず,あり
窃盗,車上ねらい,小岩,南小岩交番,131237,東京都,江戸川区,北篠崎１丁目,2020/1/10,不明,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,南小岩交番,131237,東京都,江戸川区,東松本１丁目,2021/10/29,20,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,西小岩１丁目,2021/7/3,18,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,西小岩１丁目,2021/7/6,16,道路上,その他,施錠せず,なし
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,西小岩１丁目,2021/10/9,18,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,東小岩５丁目,2021/9/7,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩６丁目,2021/1/8,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩６丁目,2021/2/24,14,駐車（輪）場,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩６丁目,2021/6/24,11,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩７丁目,2021/5/31,15,道路上,その他,施錠せず,なし
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩７丁目,2021/10/15,14,その他,その他,施錠せず,なし
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩７丁目,2021/10/30,1,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,小岩駅前交番,131237,東京都,江戸川区,南小岩７丁目,2021/12/15,18,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,江戸川交番,131237,東京都,江戸川区,北小岩４丁目,2021/9/29,11,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小岩,江戸川交番,131237,東京都,江戸川区,北小岩５丁目,2021/12/9,22,駐車（輪）場,駐車（輪）場,施錠した,あり
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,上一色１丁目,2021/12/4,17,駐車（輪）場,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,本一色１丁目,2021/7/28,17,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,本一色１丁目,2021/12/27,19,その他,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,本一色２丁目,2021/9/12,17,道路上,その他,施錠せず,あり
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,本一色３丁目,2021/12/4,11,その他,駐車（輪）場,施錠した,なし
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,松本１丁目,2021/12/7,17,駐車（輪）場,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小岩,菅原橋交番,131237,東京都,江戸川区,松本２丁目,2021/11/2,8,一戸建住宅,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小岩,西小岩交番,131237,東京都,江戸川区,西小岩１丁目,2021/10/25,12,道路上,その他,施錠せず,なし
