罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所の属性,施錠関係,現金被害の有無
窃盗,車上ねらい,小金井,小金井公園前交番,132101,東京都,小金井市,緑町４丁目,2018-09-16,08,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小金井,新小金井交番,132101,東京都,小金井市,東町４丁目,2018-01-18,16,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,小金井,新小金井交番,132101,東京都,小金井市,東町５丁目,2017-12-21,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,貫井南町交番,132101,東京都,小金井市,貫井南町２丁目,2018-01-07,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,元町駐在所,132144,東京都,国分寺市,西元町３丁目,2018-10-24,20,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,小金井,元町駐在所,132144,東京都,国分寺市,東元町２丁目,2018-08-31,12,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,小金井,元町駐在所,132144,東京都,国分寺市,東元町４丁目,2018-01-19,22,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,元町駐在所,132144,東京都,国分寺市,東元町４丁目,2018-03-09,14,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,小金井,元町駐在所,132144,東京都,国分寺市,東元町４丁目,2018-10-14,09,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,小金井,元町駐在所,132144,東京都,国分寺市,東元町４丁目,2018-11-24,21,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,小金井,本多交番,132101,東京都,小金井市,貫井北町５丁目,2018-06-05,10,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,共益駐在所,132144,東京都,国分寺市,北町３丁目,2018-10-03,21,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,小金井,共益駐在所,132144,東京都,国分寺市,並木町３丁目,2018-09-01,02,その他,施錠せず,なし
窃盗,車上ねらい,小金井,国分寺駅南口交番,132144,東京都,国分寺市,泉町１丁目,2018-08-28,15,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,小金井,国分寺駅南口交番,132144,東京都,国分寺市,南町３丁目,2018-03-18,19,道路上,施錠せず,あり
窃盗,車上ねらい,小金井,西国分寺駅前交番,132144,東京都,国分寺市,西恋ヶ窪２丁目,2018-03-28,09,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,武蔵小金井駅前交番,132101,東京都,小金井市,本町５丁目,2018-06-22,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,小金井,武蔵小金井駅前交番,132101,東京都,小金井市,本町５丁目,2018-09-19,12,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田無,,,,,,2018-08-31,14,道路上,施錠せず,なし
窃盗,車上ねらい,田無,田無駅前交番,132292,東京都,西東京市,田無町４丁目,2018-11-04,15,道路上,施錠せず,なし
窃盗,車上ねらい,田無,北原町交番,132292,東京都,西東京市,田無町５丁目,2018-12-01,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田無,北原町交番,132292,東京都,西東京市,西原町４丁目,2018-12-23,03,その他,施錠せず,なし
窃盗,車上ねらい,田無,柳沢駅前交番,132292,東京都,西東京市,保谷町３丁目,2018-07-24,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田無,柳沢駅前交番,132292,東京都,西東京市,保谷町３丁目,2018-12-22,16,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,田無,柳沢駅前交番,132292,東京都,西東京市,保谷町５丁目,2018-05-28,09,道路上,施錠せず,あり
窃盗,車上ねらい,田無,坂下交番,132292,東京都,西東京市,東伏見１丁目,2018-06-16,08,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,田無,ひばりが丘団地交番,132225,東京都,東久留米市,南町１丁目,2018-10-04,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田無,ひばりが丘団地交番,132225,東京都,東久留米市,南町２丁目,2018-09-30,12,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田無,保谷駅前交番,132292,東京都,西東京市,下保谷３丁目,2018-04-19,10,道路上,施錠せず,あり
窃盗,車上ねらい,田無,東伏見交番,132292,東京都,西東京市,富士町６丁目,2018-08-07,10,道路上,施錠せず,あり
窃盗,車上ねらい,田無,泉町交番,132292,東京都,西東京市,中町６丁目,2018-08-22,19,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,田無,保谷新町交番,132292,東京都,西東京市,向台町３丁目,2018-07-07,14,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,田無,保谷新町交番,132292,東京都,西東京市,向台町４丁目,2018-01-27,16,道路上,施錠せず,なし
窃盗,車上ねらい,田無,保谷新町交番,132292,東京都,西東京市,向台町４丁目,2018-06-19,20,その他,施錠せず,あり
窃盗,車上ねらい,田無,保谷新町交番,132292,東京都,西東京市,向台町５丁目,2018-08-27,08,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田無,保谷新町交番,132292,東京都,西東京市,向台町６丁目,2018-11-02,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田無,野火止交番,132225,東京都,東久留米市,幸町５丁目,2018-06-18,15,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,田無,野火止交番,132225,東京都,東久留米市,野火止１丁目,2018-12-08,11,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田無,滝山交番,132225,東京都,東久留米市,滝山７丁目,2018-04-21,18,その他,施錠せず,なし
窃盗,車上ねらい,田無,滝山交番,132225,東京都,東久留米市,前沢５丁目,2018-07-25,20,道路上,施錠せず,なし
窃盗,車上ねらい,田無,滝山交番,132225,東京都,東久留米市,弥生１丁目,2018-11-28,18,道路上,施錠せず,あり
窃盗,車上ねらい,田無,南沢交番,132225,東京都,東久留米市,中央町２丁目,2018-07-25,17,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田無,南沢交番,132225,東京都,東久留米市,本町３丁目,2018-10-14,19,その他,施錠せず,あり
窃盗,車上ねらい,田無,南沢交番,132225,東京都,東久留米市,南沢５丁目,2018-08-02,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田無,前沢交番,132225,東京都,東久留米市,下里１丁目,2018-03-31,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田無,前沢交番,132225,東京都,東久留米市,下里４丁目,2018-08-27,13,道路上,施錠せず,なし
窃盗,車上ねらい,田無,前沢交番,132225,東京都,東久留米市,前沢３丁目,2018-05-10,19,その他,施錠せず,なし
窃盗,車上ねらい,田無,前沢交番,132225,東京都,東久留米市,前沢３丁目,2018-11-11,13,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田無,学園前駐在所,132225,東京都,東久留米市,南沢４丁目,2018-11-17,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田無,上の原交番,132225,東京都,東久留米市,神宝町１丁目,2018-11-20,19,道路上,施錠せず,あり
窃盗,車上ねらい,田無,ひばりが丘駅前交番,132292,東京都,西東京市,栄町１丁目,2018-05-05,12,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,田無,ひばりが丘駅前交番,132292,東京都,西東京市,住吉町３丁目,2018-02-22,20,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田無,ひばりが丘駅前交番,132292,東京都,西東京市,ひばりが丘２丁目,2018-12-02,16,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,田無,ひばりが丘駅前交番,132292,東京都,西東京市,ひばりが丘３丁目,2018-10-04,09,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,田無,下里駐在所,132225,東京都,東久留米市,下里３丁目,2018-04-07,18,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,田無,下里駐在所,132225,東京都,東久留米市,下里３丁目,2018-04-27,18,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,田無,下里駐在所,132225,東京都,東久留米市,下里５丁目,2018-04-28,21,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,田無,東久留米駅前交番,132225,東京都,東久留米市,新川町１丁目,2018-08-16,13,その他,施錠せず,あり
窃盗,車上ねらい,田無,東久留米駅前交番,132225,東京都,東久留米市,大門町２丁目,2018-06-27,08,道路上,施錠せず,あり
窃盗,車上ねらい,田無,東久留米駅前交番,132225,東京都,東久留米市,氷川台１丁目,2018-08-14,16,道路上,施錠せず,なし
窃盗,車上ねらい,田無,東久留米駅前交番,132225,東京都,東久留米市,東本町,2018-03-03,12,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,田無,東久留米駅前交番,132225,東京都,東久留米市,東本町,2018-07-04,19,道路上,施錠せず,あり
窃盗,車上ねらい,田無,東久留米駅前交番,132225,東京都,東久留米市,本町１丁目,2018-03-03,12,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東村山,東村山駅前交番,132136,東京都,東村山市,恩多町４丁目,2018-09-27,16,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,東村山,東村山駅前交番,132136,東京都,東村山市,諏訪町１丁目,2018-03-06,16,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,東村山,東村山駅前交番,132136,東京都,東村山市,本町２丁目,2017-12-31,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東村山,東村山駅前交番,132136,東京都,東村山市,本町２丁目,2018-10-29,13,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東村山,東村山駅前交番,132136,東京都,東村山市,本町３丁目,2018-02-17,16,道路上,施錠せず,なし
窃盗,車上ねらい,東村山,八坂交番,132136,東京都,東村山市,富士見町１丁目,2018-12-04,16,その他,施錠せず,なし
窃盗,車上ねらい,東村山,八坂交番,132136,東京都,東村山市,富士見町３丁目,2018-02-21,13,その他,施錠せず,あり
窃盗,車上ねらい,東村山,久米川駅前交番,132136,東京都,東村山市,栄町１丁目,2018-01-05,21,道路上,施錠せず,あり
窃盗,車上ねらい,東村山,久米川駅前交番,132136,東京都,東村山市,栄町２丁目,2018-05-17,18,道路上,施錠せず,なし
窃盗,車上ねらい,東村山,久米川駅前交番,132136,東京都,東村山市,萩山町３丁目,2018-01-30,07,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,東村山,清瀬駅前交番,132217,東京都,清瀬市,松山１丁目,2018-02-17,11,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,東村山,清瀬駅前交番,132217,東京都,清瀬市,元町１丁目,2018-02-15,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東村山,清瀬駅前交番,132217,東京都,清瀬市,元町１丁目,2018-03-01,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東村山,廻田駐在所,132136,東京都,東村山市,廻田町１丁目,2018-01-29,09,その他,施錠せず,あり
窃盗,車上ねらい,東村山,廻田駐在所,132136,東京都,東村山市,廻田町２丁目,2018-02-08,13,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東村山,秋津三丁目交番,132136,東京都,東村山市,秋津町３丁目,2018-11-12,02,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,東村山,秋津三丁目交番,132136,東京都,東村山市,久米川町１丁目,2018-12-09,17,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,東村山,秋津三丁目交番,132136,東京都,東村山市,久米川町５丁目,2018-09-24,16,その他,施錠せず,なし
窃盗,車上ねらい,東村山,中清戸駐在所,132217,東京都,清瀬市,上清戸１丁目,2018-02-03,18,一戸建住宅,施錠せず,あり
窃盗,車上ねらい,東村山,中清戸駐在所,132217,東京都,清瀬市,上清戸１丁目,2018-08-11,20,その他の住宅（３階建て以下共同住宅等）,施錠せず,あり
窃盗,車上ねらい,東村山,中里駐在所,132217,東京都,清瀬市,中里４丁目,2018-03-27,14,駐車（輪）場,施錠せず,あり
窃盗,車上ねらい,東村山,秋津駅前交番,132136,東京都,東村山市,青葉町４丁目,2018-01-23,16,その他,施錠せず,あり
窃盗,車上ねらい,東村山,秋津駅前交番,132217,東京都,清瀬市,野塩１丁目,2018-01-11,19,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東村山,秋津駅前交番,132217,東京都,清瀬市,野塩１丁目,2018-02-06,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東村山,秋津駅前交番,132217,東京都,清瀬市,野塩１丁目,2018-06-04,14,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東村山,旭が丘交番,132217,東京都,清瀬市,中里５丁目,2018-03-23,11,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東村山,竹丘駐在所,132217,東京都,清瀬市,竹丘１丁目,2018-06-29,14,４階建て以上共同住宅,施錠せず,あり
窃盗,車上ねらい,東村山,下清戸駐在所,132217,東京都,清瀬市,中清戸５丁目,2018-02-18,12,その他の住宅（３階建て以下共同住宅等）,施錠せず,なし
窃盗,車上ねらい,東村山,青葉駐在所,132136,東京都,東村山市,青葉町１丁目,2018-04-02,15,４階建て以上共同住宅,施錠せず,なし
窃盗,車上ねらい,東村山,青葉駐在所,132136,東京都,東村山市,青葉町１丁目,2018-07-10,11,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,東村山,青葉駐在所,132136,東京都,東村山市,青葉町２丁目,2017-12-28,14,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,東村山,青葉駐在所,132136,東京都,東村山市,青葉町２丁目,2018-04-01,11,一戸建住宅,施錠せず,なし
窃盗,車上ねらい,東村山,青葉駐在所,132136,東京都,東村山市,青葉町２丁目,2018-07-26,16,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,武蔵野,吉祥寺駅西口交番,132039,東京都,武蔵野市,吉祥寺南町１丁目,2018-07-01,03,道路上,施錠せず,あり
窃盗,車上ねらい,武蔵野,吉祥寺駅西口交番,132039,東京都,武蔵野市,吉祥寺南町１丁目,2018-12-17,18,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,武蔵野,吉祥寺駅西口交番,132039,東京都,武蔵野市,御殿山１丁目,2018-03-05,09,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,武蔵野,吉祥寺駅西口交番,132039,東京都,武蔵野市,御殿山１丁目,2018-06-04,11,駐車（輪）場,施錠せず,なし
窃盗,車上ねらい,武蔵野,吉祥寺駅東口交番,132039,東京都,武蔵野市,吉祥寺本町１丁目,2018-03-23,10,道路上,施錠せず,あり
窃盗,車上ねらい,武蔵野,吉祥寺駅東口交番,132039,東京都,武蔵野市,吉祥寺本町１丁目,2018-03-23,23,道路上,施錠せず,あり
