X,Y,GAIRONO
"-34,150.76","-45,788.67",C7243
"-34,197.95","-46,069.03",C07249
"-34,355.19","-45,846.38",C07248
"-33,627.25","-49,441.27",B06617
"-32,930.66","-44,460.01",C7482
"-33,130.43","-44,474.98",C07483
"-31,062.60","-47,159.12",C07484
"-31,584.21","-47,518.11",C07485
"-31,418.18","-47,586.75",C07486
"-38,544","-44,688.09",D5323
"-35,534.14","-46,636.62",D05325
"-35,491.14","-46,668.58",D5326
"-35,528.35","-46,532.00",D05327
"-36,748.18","-46,610.08",D05328
"-36,718.56","-46,860.74",D05329
"-36,846.76","-47,456.45",D05330
"-36,821.22","-47,479.02",D05331
"-37,417.39","-46,405.76",D05332
"-39,170.49","-46,387.62",D5333
"-38,696.45","-45,353.42",D5334
"-37,338.65","-47,935.04",D05405
"-37,319.35","-47,913.52",D05404
"-31,364.57","-45,631.38",C6710
"-30,998.68","-45,633.46",C06319
"-33,473.51","-51,845.01",A50121
"-33,514.25","-51,875.96",A50122
"-33,518.22","-51,900.04",A50123
"-33,543.09","-51,910.35",A50124
"-33,545.47","-51,933.37",A50125
"-33,576.03","-51,951.49",A50126
"-33,574.44","-51,966.58",A50127
"-33,607.64","-51,981.52",A50128
"-33,628.02","-52,000.03",A50129
"-33,631.45","-52,016.71",A50130
"-33,656.46","-52,020.82",A50131
"-32,446.00","-46,310.45",C7487
"-45,820.61","-43,703.84",E03161
"-46,178.96","-43,419.56",E03162
"-46,205.21","-42,720.85",E3163
"-45,672.45","-43,830.07",E3164
"-45,763.21","-43,545.21",E3165
"-49,595.97","-42,750.83",E03166
"-49,514.26","-42,810.63",E3167
"-37,668.97","-47,219.05",D05053
"-42,360.17","-44,366.24",E03168
"-43,290.05","-43,948.48",E03169
"-44,299.87","-43,377.85",E03170
"-34,167.57","-50,517.78",A08269
"-35,277.99","-47,358.03",B6569
"-32,241.02","-51,216.05",A7533
"-33,352.19","-47,437.98",C7488
"-33,360.13","-47,497.32",C7489
"-32,488.09","-45,911.00",C7490
"-33,672.16","-46,403.22",C7491
"-30,810.04","-47,071.94",C07492
"-40,423.54","-45,539.78",E3172
"-40,448.32","-45,545.19",E3173
"-40,479.78","-45,552.55",E3174
"-40,506.43","-45,559.83",E3175
"-40,538.25","-45,567.41",E3176
"-40,568.78","-45,573.58",E3177
"-40,595.88","-45,578.67",E3178
"-40,620.99","-45,572.53",E3179
"-40,647.33","-45,558.91",E3180
"-40,676.07","-45,544.12",E3181
"-40,709.83","-45,526.34",E3182
"-40,736.22","-45,515.05",E3183
"-40,777.18","-45,494.21",E3184
"-32,643.52","-53,433.70",A7468
"-32,627.29","-53,430.91",A7469
"-41,023.20","-44,649.79",E3298
"-34,588.85","-45,684.50",C6888
"-43,750.87","-43,866.35",E03271
"-43,734.69","-43,872.75",E03272
"-43,747.09","-43,891.47",E03273
"-35,525.83","-48,237.60",B02498
"-35,475.47","-46,647.02",D04509
"-32,283.68","-52,180.57",A07445
"-33,445.70","-50,425.71",A07446
"-33,964.76","-50,980.39",A07447
"-32,209.62","-49,313.42",A7450
"-32,246.59","-49,234.46",A7448
"-33,745.57","-50,862.14",A7449
"-33,476.51","-46,137.09",C7536
"-39,046.91","-45,061.81",D2159
"-39,020.86","-45,053.54",D2160
"-39,091.34","-45,103.81",D2158
"-31,859.26","-51,566.11",A7451
"-32,912.35","-51,067.38",A7452
"-32,967.18","-51,135.10",A7472
"-32,092.99","-52,293.56",A07473
"-33,359.70","-45,819.71",C07531
"-32,077.05","-52,225.29",A07474
"-35,534.93","-47,313.66",B6577
"-35,504.19","-47,333.17",B6578
"-33,978.55","-47,894.75",B6579
"-33,795.33","-49,425.17",B6580
"-34,482.26","-49,814.15",B6581
"-33,301.12","-48,814.52",B6582
"-35,668.24","-48,926.17",B6583
"-35,909.31","-49,747.44",B6584
"-36,065.17","-49,670.50",B6585
"-33,918.61","-48,613.26",B6586
"-35,091.88","-48,085.87",B06587
"-35,414.08","-48,286.89",B06588
"-35,569.14","-48,046.58",B06589
"-35,721.78","-47,722.03",B6590
"-35,047.45","-47,984.98",B06591
"-35,310.03","-48,806.44",B6592
"-36,178.36","-48,801.60",B6593
"-36,114.21","-48,789.18",B6594
"-36,106.80","-48,756.11",B6595
"-36,184.39","-48,771.31",B6596
"-36,082.66","-48,843.34",B6597
"-34,064.79","-50,096.93",B06598
"-34,703.00","-48,690.57",B06599
"-34,305.76","-47,957.61",B06600
"-32,823.90","-45,334.09",C7511
"-34,374.22","-45,139.12",C07512
"-33,575.06","-45,347.62",C7513
"-31,540.53","-45,824.53",C7514
"-33,132.26","-47,453.38",C7515
"-34,700.88","-44,398.08",C7517
"-35,365.14","-45,620.46",C7518
"-35,314.41","-45,441.48",C7519
"-32,874.81","-45,908.86",C7520
"-33,594.73","-45,330.86",C7521
"-33,591.98","-45,260.27",C7522
"-33,554.92","-45,294.24",C7523
"-33,656.80","-45,209.72",C7524
"-33,702.53","-45,176.35",C7525
"-33,690.56","-49,464.22",B06603
"-33,704.29","-49,483.89",B06602
"-33,702.06","-49,504.79",B06601
"-35,571.40","-47,884.93",B06613
"-33,761.93","-50,931.83",A7074
"-38,017.67","-46,180.43",D04951
"-37,990.93","-46,167.99",D04950
"-35,304.81","-47,909.91",B6240
"-35,299.25","-47,954.55",B6239
"-35,244.97","-48,002.52",B6189
"-33,370.54","-53,855.75",A7454
"-39,719.05","-45,881.35",D5379
"-39,719.05","-45,904.54",D5380
"-39,730.15","-45,948.13",D5381
"-39,736.18","-45,965.42",D5382
"-39,743.06","-45,983.36",D5383
"-40,367.12","-44,040.35",D5389
"-40,383.07","-44,043.98",D5388
"-40,363.22","-44,062.64",D5390
"-40,372.29","-44,071.50",D5391
"-40,373.51","-44,113.73",D5392
"-40,382.83","-44,142.27",D5393
"-40,393.80","-44,166.14",D5394
"-40,408.15","-44,197.63",D5395
"-40,416.92","-44,220.25",D5396
"-40,427.82","-44,248.32",D5397
"-40,443.08","-44,283.13",D5398
"-40,457.27","-44,316.81",D5399
"-40,448.15","-43,967.99",D5385
"-40,431.48","-43,985.44",D5386
"-40,400.12","-44,016.00",D5387
"-33,529.36","-48,165.88",B6703
"-33,529.56","-48,145.31",B6704
"-33,528.30","-48,118.86",B6705
"-36,471.55","-49,413.62",B6615
"-38,040.31","-47,319.76",D05184
"-38,321.91","-46,796.05",D5384
"-33,426.16","-49,897.03",B06611
"-35,000.07","-46,209.25",C0591
"-33,260.00","-53,548.94",A7475
"-32,191.87","-50,861.88",A7476
"-32,139.74","-50,860.22",A7478
"-32,114.10","-50,858.13",A7479
"-32,164.18","-50,860.31",A7477
"-40,234.43","-44,927.85",E02246
"-40,231.85","-44,958.15",E02247
"-40,228.70","-44,995.80",E02248
"-40,225.92","-45,025.63",E02249
"-40,219.31","-45,054.99",E02250
"-40,260.10","-44,947.94",E02270
"-40,255.59","-44,999.79",E02280
"-32,742.16","-54,984.69",A07470
"-32,749.96","-54,976.10",A07471
"-44,257.64","-43,515.38",E3258
"-45,878.64","-43,464.80",E3259
"-46,253.80","-43,553.43",E3260
"-40,877.17","-45,041.83",E3261
"-40,863.21","-45,060.05",E3262
"-40,109.29","-45,585.27",E03263
"-45,938.92","-43,314.02",E03264
"-40,839.85","-45,463.12",E3185
"-40,867.37","-45,448.71",E3186
"-40,901.50","-45,430.45",E3187
"-40,923.39","-45,420.00",E3188
"-40,945.75","-45,408.62",E3189
"-40,981.14","-45,390.36",E3190
"-41,007.99","-45,376.87",E3191
"-41,034.44","-45,363.78",E3192
"-41,062.36","-45,349.89",E3193
"-41,085.11","-45,337.58",E3194
"-41,104.82","-45,327.53",E3195
"-41,138.82","-45,309.14",E3196
"-41,162.11","-45,297.25",E3197
"-41,190.05","-45,284.21",E3198
"-41,221.23","-45,268.14",E3199
"-41,239.61","-45,258.48",E3200
"-41,257.07","-45,249.22",E3201
"-41,292.52","-45,226.07",E3202
"-41,312.90","-45,212.05",E3203
"-41,338.03","-45,192.20",E3204
"-41,357.34","-45,174.35",E3205
"-41,371.10","-45,159.66",E3206
"-41,384.39","-45,144.58",E3207
"-41,401.32","-45,121.57",E3208
"-41,412.70","-45,104.90",E3209
"-41,432.01","-45,069.97",E3210
"-41,444.71","-45,047.09",E3211
"-41,456.88","-45,027.13",E3212
"-41,471.70","-45,001.46",E3213
"-41,488.76","-44,971.43",E3214
"-41,506.62","-44,942.46",E3215
"-41,522.78","-44,924.60",E3216
"-36,687.78","-46,115.85",D5402
"-36,696.62","-46,078.16",D5403
"-35,554.35","-48,855.02",B2616
"-33,810.53","-49,614.72",B06622
"-33,822.79","-49,613.84",B06623
"-41,543.98","-44,905.09",E3217
"-41,587.48","-44,878.30",E3218
"-41,619.12","-44,868.52",E3219
"-41,639.08","-44,865.15",E3220
"-41,677.44","-44,861.05",E3384
"-41,747.89","-44,872.26",E3385
"-42,085.52","-44,778.69",E3234
"-42,109.50","-44,757.00",E3235
"-42,132.21","-44,734.22",E3236
"-42,154.28","-44,715.22",E3237
"-42,172.49","-44,699.25",E3238
"-42,200.12","-44,675.46",E3239
"-42,213.70","-44,658.25",E3240
"-42,230.89","-44,636.18",E3241
"-42,252.04","-44,606.97",E3242
"-42,274.00","-44,584.88",E3243
"-42,287.09","-44,569.67",E3244
"-42,306.66","-44,551.68",E3245
"-42,332.33","-44,535.67",E3246
"-42,366.59","-44,514.90",E3247
"-42,391.73","-44,499.29",E3248
"-42,415.67","-44,484.61",E3249
"-42,436.43","-44,472.31",E3250
"-42,461.69","-44,456.30",E3251
"-42,484.71","-44,442.54",E3252
"-32,686.47","-45,480.53",C00893
"-34,045.37","-50,756.39",A07500
"-43,886.54","-43,937.06",E2296
"-43,823.02","-43,676.11",E02579
"-35,497.57","-50,172.02",B06195
"-32,542.76","-45,426.62",C07566
"-33,939.29","-52,692.50",A7370
"-38,708.07","-46,925.96",D05408
"-38,678.56","-46,922.94",D05407
"-38,688.62","-46,944.16",D05409
"-38,664.36","-46,943.21",D05410
"-33,965.59","-45,918.67",C6425
"-33,945.42","-45,887.32",C6413
"-33,919.09","-45,896.45",C6422
"-35,487.87","-46,029.36",C07436
"-36,765.38","-45,970.36",D5421
"-39,287.32","-44,305.30",D5458
"-35,966.63","-46,340.51",D05454
"-33,926.30","-45,858.08",C6414
"-33,909.87","-45,839.39",C6415
"-33,923.58","-45,817.49",C6416
"-33,892.59","-45,837.63",C6417
"-33,881.40","-45,797.52",C6419
"-33,868.64","-45,777.95",C6420
"-33,871.45","-45,758.95",C6421
"-33,863.60","-45,847.65",C6428
"-33,842.09","-45,858.19",C6429
"-33,848.51","-45,821.05",C6423
"-33,807.24","-45,834.53",C6424
"-33,782.38","-45,817.60",C6426
"-33,762.53","-45,799.08",C6427
"-42,158.42","-43,979.18",E02806
"-42,173.47","-44,004.11",E02807
"-42,185.96","-44,024.02",E02808
"-42,205.02","-44,054.43",E02809
"-42,223.19","-44,083.38",E02810
"-42,244.29","-44,099.86",E2811
"-42,222.47","-44,106.61",E2812
"-42,197.46","-44,114.15",E2813
"-42,177.22","-44,119.71",E2814
"-42,156.98","-44,125.26",E2815
"-42,130.80","-44,133.20",E2816
"-42,110.96","-44,139.15",E2817
"-42,085.55","-44,146.69",E2818
"-42,066.79","-44,145.46",E2819
"-42,048.65","-44,114.95",E2820
"-42,028.81","-44,081.21",E2821
"-42,005.80","-44,042.33",E2822
"-41,992.70","-44,019.71",E2823
"-41,976.82","-43,993.12",E2824
"-35,290.96","-48,789.08",B3266
"-35,477.15","-47,745.22",B3226
"-33,905.21","-49,368.06",B6645
"-33,351.44","-50,624.60",A07465
"-36,669.96","-46,404.84",D05412
"-33,893.67","-45,815.48",C6418
"-35,518.12","-46,030.53",C7435
"-35,542.98","-46,031.57",C7433
"-35,568.28","-46,023.18",C7432
"-35,598","-46,052.00",C7431
"-35,583.59","-46,065.52",C7440
"-35,545.50","-46,062.39",C7434
"-35,497.69","-46,059.85",C07437
"-35,504.07","-46,090.44",C07438
"-35,518.44","-46,106.84",C07439
"-35,596.38","-46,102.95",C7441
"-35,604.70","-46,092.89",C7442
"-35,637.44","-46,088.91",C7443
"-35,656.22","-46,094.20",C7444
"-35,679.17","-46,100.55",C7445
"-35,711.98","-46,109.54",C7427
"-35,714.75","-46,073.43",C7449
"-35,692.80","-46,066.69",C7428
"-35,664.22","-46,058.48",C7429
"-35,632.61","-46,049.62",C7430
"-35,708.54","-46,153.46",C7426
"-35,682.22","-46,144.47",C7446
"-35,656.29","-46,136.79",C7447
"-35,627.19","-46,128.32",C7448
"-43,882.69","-43,896.27",E2298
"-47,260.76","-43,682.77",E02633
"-47,257.08","-43,704.64",E02634
"-45,916.13","-43,698.94",E03156
"-45,410.86","-43,371.46",E03153
"-35,754.41","-46,206.00",D5308
"-37,062.82","-47,912.05",D05411
"-34,409.43","-48,395.76",B6633
"-35,653.22","-44,582.61",C7553
"-35,990.49","-49,125.94",B6629
"-34,475.21","-48,620.89",B06634
"-36,541.49","-49,548.63",B06628
"-34,298.95","-48,514.00",B06630
"-36,298.67","-50,152.23",B6631
"-34,384.67","-48,338.44",B6632
"-34,424.43","-48,462.05",B6635
"-34,479.73","-48,674.25",B06636
"-34,829.67","-48,354.47",B6637
"-35,099.51","-46,434.67",C07537
"-33,583.24","-43,644.04",C7538
"-33,391.70","-46,498.12",C7539
"-32,715.14","-44,789.53",C7540
"-30,493.86","-46,673.28",C07541
"-35,645.02","-44,525.40",C7542
"-34,326.16","-47,810.44",C7543
"-31,627.23","-45,847.64",C7544
"-35,869.33","-44,819.08",C7545
"-32,852.09","-45,928.31",C7546
"-33,981.10","-45,650.67",C7547
"-30,693.20","-46,364.63",C07548
"-33,738.10","-49,530.06",B06638
"-35,618.05","-48,396.43",B6639
"-33,739.60","-48,022.52",B6640
"-36,011.03","-48,699.84",B6641
"-35,340.41","-47,692.84",B06642
"-35,618.77","-47,643.43",B06643
"-35,635.45","-47,779.21",B06644
"-33,584.19","-45,015.08",C7552
"-34,036.24","-45,946.53",C50001
"-34,048.87","-46,217.07",C7555
"-33,879.44","-46,161.15",C7556
"-33,749.63","-46,257.54",C7557
"-34,019.71","-46,387.48",C7558
"-34,049.03","-46,310.53",C07559
"-33,977.82","-46,443.70",C7560
"-33,945.87","-46,529.87",C07561
"-33,946.17","-46,496.01",C07562
"-33,928.73","-46,708.35",C7563
"-33,994.71","-46,659.06",C7564
"-32,504.89","-50,297.46",A07481
"-33,851.12","-51,359.84",A7482
"-33,722.06","-50,734.16",A7483
"-34,201.92","-51,127.40",A07484
"-32,001.49","-53,214.40",A07488
"-32,127.49","-49,265.56",A07489
"-31,879.36","-49,194.55",A7490
"-33,170.37","-50,018.28",A07491
"-33,472.17","-52,635.32",A7492
"-33,656.14","-50,652.55",A07493
"-31,780.96","-52,283.04",A07494
"-32,064.36","-52,178.62",A07495
"-34,636.88","-51,623.84",A7496
"-33,929.86","-53,044.32",A07497
"-33,654.34","-51,237.59",A7498
"-32,584.73","-53,385.63",A7499
"-38,231.56","-46,826.93",D03939
"-32,106.11","-46,367.41",C07549
"-32,121.39","-46,374.98",C07550
"-32,135.51","-46,382.17",C07551
"-35,445.89","-47,363.20",B4396
"-34,352.33","-47,273.62",C7554
"-31,560.89","-52,800.74",A7503
"-37,439.66","-45,917.68",D05452
"-37,448.51","-45,941.80",D05451
"-37,283","-45,622.99",D5453
"-44,004.63","-43,879.28",E03301
"-33,456.00","-50,476.96",A07505
"-40,191.17","-44,825.04",D5429
"-40,194.74","-44,853.81",D5430
"-36,275.66","-50,092.07",B02748
"-34,897.78","-48,327.95",B2843
"-39,374.71","-44,798.67",D5477
"-34,841.11","-45,261.91",C7565
"-38,569.15","-46,153.55",D05439
"-38,675.44","-45,140.40",D5440
"-39,631.45","-45,557.04",D05441
"-38,573.07","-46,100.12",D05442
"-37,090.12","-44,900.14",D5443
"-37,712.31","-47,172.76",D05444
"-38,191.41","-45,025.81",D05445
"-36,871.16","-47,898.31",D05446
"-39,415.29","-44,465.18",D5447
"-36,730.06","-45,894.07",D5449
"-43,456.52","-43,952.22",E3297
"-40,138.18","-45,071.92",D5460
"-50,038.57","-42,905.85",E03277
"-50,005.75","-42,881.24",E03278
"-49,964.46","-42,868.45",E03279
"-49,875.98","-42,841.06",E03280
"-49,826.06","-42,826.61",E03281
"-49,758.88","-42,863.32",E03282
"-40,194.53","-45,398.80",E3283
"-41,079.07","-44,681.10",E3284
"-42,768.07","-44,331.04",E3285
"-44,461.25","-43,883.75",E03286
"-44,989.64","-43,320.83",E03287
"-40,778.17","-44,958.54",E3288
"-45,488.13","-43,523.27",E3289
"-45,521.40","-43,546.28",E3290
"-45,063.59","-43,408.56",E03291
"-41,184.81","-44,673.56",E3292
"-40,198.58","-44,876.83",D5431
"-40,202.81","-44,905.80",D5432
"-40,201.41","-44,934.68",D5433
"-40,198.71","-44,965.52",D5434
"-40,194.86","-45,000.02",D5435
"-40,188.70","-45,028.39",D5436
"-40,172.08","-45,047.48",D5437
"-40,156.85","-45,060.60",D5438
"-43,623.79","-43,707.70",E03293
"-40,768.72","-45,207.14",E3294
"-41,194.51","-45,178.47",E03295
"-49,452.16","-42,795.22",E03296
"-37,280.47","-46,716.68",D05448
"-35,993.42","-46,024.43",C7498
"-35,335.40","-50,072.07",B50009
"-45,383.34","-43,366.34",E03154
"-45,351.82","-43,341.04",E03155
"-44,104.23","-43,594.03",E3034
"-44,082.64","-43,588.15",E3035
"-42,815.27","-44,170.17",E3024
"-42,822.61","-44,150.07",E3025
"-40,867.14","-45,320.21",E2687
"-40,894.65","-45,323.64",E2686
"-40,910.25","-45,348.76",E2685
"-40,920.64","-45,377.11",E2684
"-38,591.93","-44,939.43",D5188
"-39,307.77","-44,286.74",D5337
"-37,500.44","-45,386.30",D5303
"-36,278.25","-45,793.05",C7423
"-36,021.08","-46,012.10",C7497
"-38,696.17","-46,772.71",D5156
"-35,848.67","-44,409.51",C7572
"-32,232.74","-44,917.71",C7534
"-32,218.49","-44,949.44",C7535
"-36,680.29","-46,382.95",D05413
"-33,897.82","-49,583.37",B06535
"-33,909.22","-49,571.11",B06534
"-33,238.29","-48,518.26",B06543
"-33,247.24","-48,492.89",B06544
"-32,646.82","-49,489.07",B6542
"-32,315.56","-50,692.98",A7411
"-32,081.22","-50,928.11",A7398
"-32,586.87","-49,807.00",A7246
"-32,584.88","-49,838.59",A7247
"-32,627.97","-49,895.77",A7248
"-32,577.37","-49,898.90",A7249
"-36,373.30","-49,916.60",B06573
"-36,346.65","-49,935.28",B06574
"-36,348.56","-49,913.24",B06575
"-36,112.08","-49,714.35",B6341
"-36,079.96","-49,732.20",B6342
"-36,078.79","-49,697.85",B6343
"-36,112.96","-49,681.53",B6344
"-36,314.41","-49,200.28",D5318
"-37,422.26","-47,845.07",D05319
"-37,798.46","-47,308.54",D5483
"-37,602.52","-47,427.16",D05011
"-36,932.15","-47,650.98",D5306
"-37,132.90","-47,933.71",D05335
"-37,114.01","-47,911.76",D05336
"-36,945.52","-48,561.43",D05342
"-37,057.80","-48,303.50",D05159
"-38,207.70","-46,553.96",D5339
"-38,188.30","-46,571.69",D5340
"-38,164.34","-46,586.60",D5341
"-38,700.79","-46,755.12",D5155
"-38,724.60","-46,797.84",D5157
"-37,383.01","-46,039.08",D05301
"-37,396.16","-46,028.18",D05302
"-37,005.24","-46,345.27",D5343
"-37,032.55","-46,331.84",D05344
"-37,065.01","-46,351.25",D05345
"-31,666.89","-52,518.01",A07506
"-44,725.96","-43,093.92",E50043
"-32,826.23","-45,435.28",C00913
"-36,312.68","-45,092.45",C3958
"-37,800.65","-43,764.37",D4089
"-37,150.53","-48,138.45",D2132
"-34,220.44","-47,441.85",C06879
"-34,244.75","-47,468.04",C06880
"-34,278.74","-47,503.37",C6881
"-34,297.26","-47,524.14",C6882
"-34,325.30","-47,558.14",C6883
"-32,217.83","-44,889.70",C7411
"-32,242.97","-44,895.83",C7412
"-32,364.51","-44,819.90",C7406
"-32,384.00","-44,808.26",C6630
"-30,128.32","-46,976.67",C07407
"-31,604.91","-47,153.53",C06646
"-31,586.04","-47,153.21",C06647
"-31,559.22","-47,152.80",C06648
"-31,533.09","-47,151.27",C06649
"-31,525.40","-47,182.09",C6650
"-31,520.34","-47,204.87",C06651
"-31,508.96","-47,227.82",C06652
"-31,594.52","-47,174.97",C07250
"-31,577.76","-47,186.51",C07251
"-31,557.36","-47,192.63",C07252
"-31,549.64","-47,176.12",C07253
"-31,552.08","-47,123.54",C07254
"-33,438.56","-43,867.06",C6641
"-33,336.16","-43,831.34",C6644
"-33,863.40","-44,688.56",C7282
"-36,860.60","-46,617.21",D05320
"-36,878.67","-46,595.90",D05321
"-36,888.79","-46,572.93",D05322
"-36,576.82","-46,681.99",D05185
"-36,284.62","-46,559.83",D05352
"-36,258.62","-46,567.02",D05351
"-35,644.38","-47,222.99",D5152
"-35,601.87","-47,241.05",D5153
"-35,629.60","-47,207.81",D5154
"-36,093.46","-46,742.81",D05310
"-36,119.20","-46,714.49",D05311
"-36,126.70","-46,693.53",D5312
"-36,116.09","-46,669.35",D05313
"-36,135.13","-46,644.38",D05314
"-40,185.59","-45,147.76",E02253
"-40,183.05","-45,124.99",E02252
"-40,192.32","-45,093.67",E02251
"-35,245.61","-48,705.88",B6653
"-33,674.24","-46,159.20",C7568
"-35,947.19","-49,058.91",B6654
"-39,145.36","-45,620.65",D4760
"-34,701.91","-51,258.40",B2400
"-33,209.68","-47,337.65",C07571
"-33,917.90","-51,909.18",A7508
"-32,171.80","-55,151.93",A07485
"-35,294.66","-50,043.21",B6457
"-35,256.36","-50,012.92",B06458
"-35,209.89","-49,979.52",B06459
"-35,166.99","-49,947.76",B06470
"-35,115.86","-49,910.60",B06471
"-35,102.47","-49,887.03",B06473
"-35,144.28","-49,917.45",B06472
"-35,238.48","-49,985.13",B02537
"-36,621.41","-47,221.57",D5348
"-36,607.15","-47,247.70",D05349
"-36,175.76","-48,833.95",B6495
"-35,576.79","-47,860.14",B06554
"-35,553.01","-47,855.40",B06555
"-35,554.00","-47,326.82",B6536
"-34,923.20","-47,097.67",B6537
"-34,934.28","-47,111.33",B6538
"-34,906.90","-47,114.10",B6539
"-34,894.85","-47,126.26",B6540
"-34,904.63","-47,132.51",B6541
"-33,876.84","-45,983.22",C7587
"-32,680.20","-45,951.81",C07493
"-32,675.30","-45,928.69",C07494
"-32,655.68","-45,916.11",C07495
"-33,688.29","-46,005.35",C6601
"-33,593.53","-46,129.31",C6604
"-33,597.61","-46,149.07",C6605
"-33,606.26","-46,175.36",C6606
"-33,621.64","-46,191.00",C6607
"-33,625.57","-46,172.58",C6608
"-33,627.92","-46,144.21",C6609
"-32,680.50","-46,944.54",C07424
"-32,701.41","-46,904.87",C7425
"-33,760.27","-47,478.73",C6629
"-34,020.13","-46,349.84",C6599
"-34,139.84","-46,220.81",C6645
"-34,236.98","-45,611.06",C6600
"-34,860.06","-49,204.06",B6655
"-34,580.94","-46,081.70",C7580
"-34,571.56","-46,097.86",C7581
"-34,565.59","-46,078.65",C7582
"-34,553.97","-46,084.20",C7583
"-34,538.66","-46,088.10",C07584
"-34,522.62","-46,088.17",C7585
"-34,515.36","-46,121.99",C7586
"-31,364.25","-52,298.13",A07287
"-33,392.27","-49,954.23",A07283
"-33,361.01","-49,936.45",A07284
"-33,646.79","-50,624.85",A07286
"-33,577.10","-51,113.52",A7392
"-33,590.74","-51,146.33",A7393
"-33,599.47","-51,171.66",A7394
"-33,604.45","-51,226.22",A7395
"-33,626.24","-51,239.88",A7396
"-33,336.16","-53,419.27",A7397
"-33,260.43","-50,789.85",A07509
"-33,949.19","-44,438.27",C2479
"-36,325.91","-46,524.48",D05479
"-36,308.28","-46,550.65",D05478
"-34,676.26","-49,616.93",B6657
"-34,603.81","-51,677.44",A01061
"-47,852.08","-43,557.22",E03303
"-47,872.79","-43,547.34",E03304
"-35,555.93","-48,896.91",B5840
"-36,243.20","-46,050.16",C01868
"-35,003.51","-46,424.13",C07612
"-32,585.72","-46,457.25",C7611
"-42,807.37","-44,061.28",E03005
"-33,323.38","-45,397.51",C07321
"-33,320.96","-45,411.26",C7322
"-33,317.18","-45,431.52",C07323
"-35,149.14","-50,410.19",B6474
"-35,165.12","-50,429.41",B6475
"-35,176.16","-50,445.15",B6477
"-35,189.53","-50,461.93",B6478
"-37,590.32","-45,280.72",D50013
"-36,182.92","-50,131.78",B06661
"-33,596.05","-52,537.73",A06466
"-33,622.36","-52,546.47",A06467
"-33,655.84","-52,555.93",A06468
"-33,655.61","-52,582.86",A06469
"-33,654.94","-52,603.72",A6477
"-33,631.05","-52,613.09",A06476
"-33,601.68","-52,605.95",A06475
"-33,578.93","-52,599.60",A06474
"-33,568.40","-52,583.04",A06473
