基準日,人口,男女,大字コード,本番,大字名称,0歳,1歳,2歳,3歳,4歳,5歳,6歳,7歳,8歳,9歳,10歳,11歳,12歳,13歳,14歳,15歳,16歳,17歳,18歳,19歳,20歳,21歳,22歳,23歳,24歳,25歳,26歳,27歳,28歳,29歳,30歳,31歳,32歳,33歳,34歳,35歳,36歳,37歳,38歳,39歳,40歳,41歳,42歳,43歳,44歳,45歳,46歳,47歳,48歳,49歳,50歳,51歳,52歳,53歳,54歳,55歳,56歳,57歳,58歳,59歳,60歳,61歳,62歳,63歳,64歳,65歳,66歳,67歳,68歳,69歳,70歳,71歳,72歳,73歳,74歳,75歳,76歳,77歳,78歳,79歳,80歳,81歳,82歳,83歳,84歳,85歳,86歳,87歳,88歳,89歳,90歳,91歳,92歳,93歳,94歳,95歳,96歳,97歳,98歳,99歳,100歳,101歳,102歳,103歳,104歳,105歳,106歳,107歳,108歳,109歳,110歳,111歳,112歳,113歳,114歳,115歳,116歳,117歳,118歳,119歳,120歳
2024-05-01,総人口,女,152,11,三好２丁目,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,2,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,152,12,三好２丁目,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,0,1,0,1,0,0,2,0,1,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,152,13,三好２丁目,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,152,14,三好２丁目,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,1,1,0,1,1,0,0,0,0,0,2,0,2,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,152,15,三好２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,152,16,三好２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,152,17,三好２丁目,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,1,0,0,1,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,153,1,三好３丁目,0,1,2,2,0,3,0,0,1,3,2,0,2,1,3,1,2,0,1,0,1,0,2,3,0,1,3,2,0,1,2,3,2,1,1,2,2,1,4,6,5,7,2,3,5,5,3,6,1,5,2,5,2,3,2,3,2,4,3,1,0,4,0,2,3,2,3,4,1,6,6,6,1,3,3,7,5,5,3,7,2,4,5,6,2,0,0,6,1,1,1,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,153,2,三好３丁目,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,0,7,10,4,8,5,3,6,3,1,5,3,2,4,3,0,3,2,0,1,5,2,1,4,2,1,0,1,2,0,3,2,1,2,0,1,2,1,1,2,0,3,0,0,1,1,4,0,0,1,1,1,0,1,1,0,1,1,0,1,2,2,0,2,3,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,153,3,三好３丁目,0,3,0,0,1,1,1,1,1,0,2,1,1,2,4,3,2,2,1,3,2,2,0,0,0,2,2,1,2,3,0,0,5,2,6,3,3,1,3,1,2,2,1,3,3,2,4,4,4,6,0,3,1,2,6,3,1,1,2,2,1,4,2,2,6,4,4,1,0,2,0,1,1,0,0,2,0,1,1,1,3,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,153,4,三好３丁目,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,2,0,1,0,1,0,1,0,0,1,0,1,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,1,0,0,1,1,1,0,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,153,5,三好３丁目,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,2,0,0,1,0,0,1,0,4,0,1,1,3,0,0,2,0,0,1,0,0,5,0,0,3,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,4,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,153,6,三好３丁目,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,2,1,0,0,1,1,0,1,1,0,1,2,0,0,1,0,0,2,1,0,1,0,2,0,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,2,2,0,1,1,3,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,153,7,三好３丁目,0,1,2,1,1,1,1,2,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,1,0,1,0,3,1,0,3,1,1,0,2,1,3,1,2,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,153,8,三好３丁目,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,0,1,0,1,1,0,1,0,2,0,0,2,1,3,2,1,0,0,3,0,1,0,2,1,0,0,0,0,1,0,0,2,2,1,2,0,0,0,1,1,0,0,0,0,2,2,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,153,9,三好３丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,2,0,1,1,2,1,0,1,0,1,1,0,1,1,1,0,3,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,2,1,1,0,0,0,1,0,2,1,0,0,2,1,0,1,2,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,153,10,三好３丁目,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,1,0,2,0,0,1,1,0,1,0,0,3,0,1,0,0,1,0,0,0,1,1,1,0,2,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,153,11,三好３丁目,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,4,2,3,4,1,2,2,1,1,1,1,1,0,0,2,2,2,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,154,1,三好４丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,154,3,三好４丁目,1,0,2,3,5,2,7,4,3,3,0,1,4,1,0,2,3,0,0,1,1,2,4,2,3,3,2,6,3,4,3,6,2,3,2,5,3,5,5,7,3,2,3,4,4,5,2,3,3,4,7,1,4,2,2,3,5,0,4,1,1,3,4,3,4,1,1,1,1,3,1,1,3,4,0,2,2,0,0,2,0,1,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,154,4,三好４丁目,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,154,5,三好４丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,154,6,三好４丁目,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,2,1,1,2,1,0,1,1,1,0,0,0,0,0,1,0,1,1,2,0,0,1,0,1,1,0,0,1,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,154,7,三好４丁目,1,2,3,4,2,2,2,2,2,3,1,5,3,3,2,5,7,9,3,5,6,6,6,6,14,17,5,19,8,6,10,19,9,11,6,8,6,8,12,9,4,8,3,12,2,6,5,10,9,8,8,8,17,10,11,11,6,5,4,4,7,7,5,5,8,3,2,3,0,4,3,1,4,1,5,4,4,7,2,1,5,4,3,3,2,2,2,1,0,2,3,1,2,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,154,8,三好４丁目,0,2,3,0,0,2,2,3,5,2,2,4,4,1,4,2,0,1,1,1,0,0,1,3,1,0,4,1,0,0,0,2,0,0,2,1,2,2,4,5,2,1,4,5,3,6,7,3,7,3,3,5,4,5,2,3,2,0,0,1,1,0,3,1,0,0,0,1,0,1,0,0,0,2,0,2,2,2,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,154,9,三好４丁目,0,0,0,0,0,2,0,2,0,2,0,0,0,4,0,1,0,0,0,3,0,0,0,1,2,5,1,3,3,3,2,1,4,2,2,1,1,0,2,5,2,2,1,1,5,3,5,2,1,0,1,3,2,2,1,2,2,1,2,2,0,2,2,0,1,2,0,3,0,1,0,2,1,2,0,0,3,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,161,1,白河１丁目,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,161,2,白河１丁目,1,1,1,0,1,0,0,2,1,1,0,0,1,2,1,5,2,1,1,2,1,2,1,1,2,0,0,0,0,3,2,3,2,1,0,1,1,0,2,2,0,1,0,2,2,3,1,4,6,2,5,2,4,2,2,5,0,0,1,3,1,3,3,2,1,0,3,1,0,3,1,1,2,1,3,4,1,1,1,0,1,2,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,161,3,白河１丁目,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,1,2,0,2,0,1,1,2,1,2,2,0,2,3,0,1,0,0,3,0,1,0,2,2,0,2,1,1,0,0,0,0,2,0,0,0,0,0,2,1,1,1,1,0,0,1,0,0,0,4,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,161,4,白河１丁目,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,1,0,0,0,0,0,0,2,1,0,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,2,0,1,3,0,1,0,1,0,0,1,1,2,0,0,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,161,5,白河１丁目,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,1,1,0,2,1,2,1,1,1,3,1,1,2,1,2,1,1,1,1,1,2,3,1,2,1,1,2,1,1,2,3,1,7,2,6,5,6,3,6,3,2,5,0,1,0,3,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,161,6,白河１丁目,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,2,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,1,0,1,0,0,0,0,1,3,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,161,7,白河１丁目,3,2,2,4,2,4,3,3,3,1,4,4,4,1,2,2,1,2,3,2,1,3,2,2,6,3,5,1,6,6,5,6,11,4,2,3,10,2,6,5,5,7,8,4,3,11,6,2,7,12,5,4,7,6,6,8,11,6,4,7,5,6,1,4,4,3,1,2,6,4,2,4,7,8,5,11,12,5,6,2,6,1,4,6,2,1,6,5,3,3,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,162,1,白河２丁目,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,0,1,1,0,1,0,0,0,0,2,0,0,1,0,1,1,1,2,1,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,162,2,白河２丁目,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,1,0,0,0,0,0,2,1,1,0,0,3,4,0,1,0,0,0,0,0,1,1,2,0,3,0,1,0,1,0,2,0,0,2,1,1,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,1,2,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,162,3,白河２丁目,0,0,2,0,0,0,0,0,2,0,1,0,0,1,3,1,2,0,0,0,0,0,2,2,1,2,2,1,2,1,0,4,2,1,0,1,0,0,1,1,0,1,0,2,0,5,2,2,1,2,1,0,4,0,2,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,162,4,白河２丁目,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,3,1,1,0,1,1,0,1,1,2,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,162,5,白河２丁目,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,2,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,2,1,0,1,1,0,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,162,6,白河２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,162,7,白河２丁目,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,162,8,白河２丁目,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,0,1,0,1,0,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,162,9,白河２丁目,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,2,0,1,2,3,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,162,10,白河２丁目,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,2,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,162,11,白河２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,3,2,1,1,2,1,2,3,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,162,12,白河２丁目,0,1,2,1,1,1,1,0,1,0,0,3,0,4,3,2,3,1,2,0,1,0,0,0,0,1,1,0,0,0,0,1,1,2,0,0,1,1,1,1,1,3,1,1,1,1,3,3,2,3,2,7,7,3,3,4,2,1,4,4,5,3,3,4,0,1,1,1,1,2,2,0,1,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,162,13,白河２丁目,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,1,1,2,1,2,1,2,6,2,1,0,4,2,4,3,1,3,1,0,1,1,0,2,1,2,0,0,0,1,2,0,2,0,2,2,1,4,2,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,162,14,白河２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,0,3,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,162,15,白河２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,162,16,白河２丁目,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-05-01,総人口,女,162,17,白河２丁目,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,1,0,1,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
