款,項,目,細目,財源内訳,決算額
4,1,4,397,5,1292
4,1,4,850,1,0
4,1,4,850,2,0
4,1,4,850,3,0
4,1,4,850,4,0
4,1,4,850,5,415
4,1,4,898,1,0
4,1,4,898,2,6114
4,1,4,898,3,0
4,1,4,898,4,2173
4,1,4,898,5,7930
4,1,5,403,1,0
4,1,5,403,2,4564
4,1,5,403,3,0
4,1,5,403,4,7
4,1,5,403,5,12847
4,2,1,16,1,0
4,2,1,16,2,0
4,2,1,16,3,0
4,2,1,16,4,0
4,2,1,16,5,148027
4,2,1,406,1,0
4,2,1,406,2,0
4,2,1,406,3,0
4,2,1,406,4,0
4,2,1,406,5,1022
4,2,1,408,1,0
4,2,1,408,2,0
4,2,1,408,3,0
4,2,1,408,4,0
4,2,1,408,5,333
4,2,2,409,1,0
4,2,2,409,2,129127
4,2,2,409,3,0
4,2,2,409,4,237149
4,2,2,409,5,578513
4,2,2,410,1,0
4,2,2,410,2,0
4,2,2,410,3,0
4,2,2,410,4,325967
4,2,2,410,5,660333
4,2,2,412,1,0
4,2,2,412,2,153
4,2,2,412,3,0
4,2,2,412,4,159
4,2,2,412,5,46119
4,2,2,413,1,0
4,2,2,413,2,16504
4,2,2,413,3,0
4,2,2,413,4,104
4,2,2,413,5,576530
4,2,2,414,1,0
4,2,2,414,2,0
4,2,2,414,3,0
4,2,2,414,4,0
4,2,2,414,5,14122
4,2,3,420,1,0
4,2,3,420,2,2396
4,2,3,420,3,0
4,2,3,420,4,4435
4,2,3,420,5,7902
5,1,1,423,1,0
5,1,1,423,2,0
5,1,1,423,3,0
5,1,1,423,4,0
5,1,1,423,5,6281
5,1,1,424,1,0
5,1,1,424,2,0
5,1,1,424,3,0
5,1,1,424,4,0
5,1,1,424,5,22725
6,1,1,426,1,0
6,1,1,426,2,0
6,1,1,426,3,0
6,1,1,426,4,0
6,1,1,426,5,7377
6,1,1,427,1,0
6,1,1,427,2,41
6,1,1,427,3,0
6,1,1,427,4,0
6,1,1,427,5,131
6,1,2,17,1,0
6,1,2,17,2,587
6,1,2,17,3,0
6,1,2,17,4,87
6,1,2,17,5,33615
6,1,2,428,1,0
6,1,2,428,2,36
6,1,2,428,3,0
6,1,2,428,4,0
6,1,2,428,5,445
6,1,3,430,1,0
6,1,3,430,2,0
6,1,3,430,3,0
6,1,3,430,4,20
6,1,3,430,5,5867
6,1,3,432,1,0
6,1,3,432,2,0
6,1,3,432,3,0
6,1,3,432,4,2711
6,1,3,432,5,2089
7,1,1,18,1,0
7,1,1,18,2,0
7,1,1,18,3,0
7,1,1,18,4,0
7,1,1,18,5,85848
7,1,2,435,1,0
7,1,2,435,2,0
7,1,2,435,3,0
7,1,2,435,4,0
7,1,2,435,5,34775
7,1,2,436,1,0
7,1,2,436,2,0
7,1,2,436,3,0
7,1,2,436,4,0
7,1,2,436,5,10000
7,1,2,437,1,0
7,1,2,437,2,0
7,1,2,437,3,0
7,1,2,437,4,0
7,1,2,437,5,830
7,1,2,439,1,0
7,1,2,439,2,0
7,1,2,439,3,0
7,1,2,439,4,80
7,1,2,439,5,5680
7,1,2,443,1,0
7,1,2,443,2,0
7,1,2,443,3,0
7,1,2,443,4,0
7,1,2,443,5,1016
7,1,2,444,1,0
7,1,2,444,2,0
7,1,2,444,3,0
7,1,2,444,4,0
7,1,2,444,5,53026
7,1,2,445,1,0
7,1,2,445,2,0
7,1,2,445,3,0
7,1,2,445,4,0
7,1,2,445,5,3341
7,1,2,446,1,0
7,1,2,446,2,2689
7,1,2,446,3,0
7,1,2,446,4,0
7,1,2,446,5,20887
7,1,2,447,1,0
7,1,2,447,2,3150
7,1,2,447,3,0
7,1,2,447,4,0
7,1,2,447,5,2983
7,1,2,448,1,0
7,1,2,448,2,0
7,1,2,448,3,0
7,1,2,448,4,0
7,1,2,448,5,6116
7,1,2,962,1,0
7,1,2,962,2,33885
7,1,2,962,3,0
7,1,2,962,4,0
7,1,2,962,5,202315
7,1,3,450,1,0
7,1,3,450,2,151
7,1,3,450,3,0
7,1,3,450,4,476
7,1,3,450,5,10731
8,1,1,19,1,0
8,1,1,19,2,1340
8,1,1,19,3,0
8,1,1,19,4,0
8,1,1,19,5,209925
8,1,1,455,1,0
8,1,1,455,2,62
8,1,1,455,3,0
8,1,1,455,4,2299
8,1,1,455,5,7317
8,1,1,456,1,0
8,1,1,456,2,0
8,1,1,456,3,0
8,1,1,456,4,0
8,1,1,456,5,5791
8,2,1,20,1,0
8,2,1,20,2,0
8,2,1,20,3,0
8,2,1,20,4,0
8,2,1,20,5,111419
8,2,1,458,1,0
8,2,1,458,2,0
8,2,1,458,3,0
8,2,1,458,4,0
8,2,1,458,5,11906
8,2,1,461,1,0
8,2,1,461,2,30000
8,2,1,461,3,0
8,2,1,461,4,0
8,2,1,461,5,108989
8,2,2,465,1,0
8,2,2,465,2,0
8,2,2,465,3,0
8,2,2,465,4,219
8,2,2,465,5,172690
8,2,2,466,1,0
8,2,2,466,2,0
8,2,2,466,3,0
8,2,2,466,4,23077
8,2,2,466,5,5015
8,2,2,467,1,0
8,2,2,467,2,0
8,2,2,467,3,0
8,2,2,467,4,0
8,2,2,467,5,212497
8,2,3,468,1,3280
8,2,3,468,2,111998
8,2,3,468,3,0
8,2,3,468,4,0
8,2,3,468,5,86505
8,2,4,472,1,0
8,2,4,472,2,0
8,2,4,472,3,0
8,2,4,472,4,0
8,2,4,472,5,40320
8,2,5,473,1,79400
8,2,5,473,2,32700
8,2,5,473,3,51300
8,2,5,473,4,12100
8,2,5,473,5,85818
8,3,1,21,1,0
8,3,1,21,2,2245
8,3,1,21,3,0
8,3,1,21,4,0
8,3,1,21,5,283630
8,3,1,475,1,0
8,3,1,475,2,0
8,3,1,475,3,0
8,3,1,475,4,0
8,3,1,475,5,458
8,3,1,476,1,0
8,3,1,476,2,74
8,3,1,476,3,0
8,3,1,476,4,5
8,3,1,476,5,13508
8,3,1,477,1,4800
8,3,1,477,2,29878
8,3,1,477,3,0
8,3,1,477,4,0
8,3,1,477,5,10103
8,3,1,479,1,0
8,3,1,479,2,10766
8,3,1,479,3,0
8,3,1,479,4,0
8,3,1,479,5,13541
8,3,1,480,1,0
8,3,1,480,2,0
8,3,1,480,3,0
8,3,1,480,4,2011
8,3,1,480,5,8665
8,3,1,947,1,0
8,3,1,947,2,0
8,3,1,947,3,0
8,3,1,947,4,0
8,3,1,947,5,227543
8,3,1,948,1,0
8,3,1,948,2,3243
8,3,1,948,3,0
8,3,1,948,4,0
8,3,1,948,5,17552
8,3,4,493,1,0
8,3,4,493,2,0
8,3,4,493,3,0
8,3,4,493,4,3824
8,3,4,493,5,684402
8,3,4,494,1,12443
8,3,4,494,2,52160
8,3,4,494,3,0
8,3,4,494,4,0
8,3,4,494,5,34730
8,3,5,495,1,0
8,3,5,495,2,0
8,3,5,495,3,0
8,3,5,495,4,110
8,3,5,495,5,4705
8,3,5,497,1,0
8,3,5,497,2,0
8,3,5,497,3,0
8,3,5,497,4,0
8,3,5,497,5,23608
8,3,5,499,1,0
8,3,5,499,2,0
8,3,5,499,3,0
8,3,5,499,4,0
8,3,5,499,5,11762
8,4,1,487,1,0
8,4,1,487,2,0
8,4,1,487,3,0
8,4,1,487,4,0
8,4,1,487,5,0
8,4,1,500,1,1254
8,4,1,500,2,52
8,4,1,500,3,0
8,4,1,500,4,26640
8,4,1,500,5,0
8,4,1,501,1,7434
8,4,1,501,2,2692
8,4,1,501,3,0
8,4,1,501,4,0
8,4,1,501,5,6084
8,4,1,502,1,2353
8,4,1,502,2,1375
8,4,1,502,3,0
8,4,1,502,4,0
8,4,1,502,5,1502
8,4,1,503,1,32721
8,4,1,503,2,17600
8,4,1,503,3,0
8,4,1,503,4,0
8,4,1,503,5,22137
8,4,1,921,1,287
8,4,1,921,2,1385
8,4,1,921,3,0
8,4,1,921,4,0
8,4,1,921,5,1512
9,1,1,506,1,0
9,1,1,506,2,369913
9,1,1,506,3,0
9,1,1,506,4,0
9,1,1,506,5,1213017
9,1,2,507,1,0
9,1,2,507,2,3016
9,1,2,507,3,0
9,1,2,507,4,0
9,1,2,507,5,54004
9,1,2,508,1,0
9,1,2,508,2,0
9,1,2,508,3,0
9,1,2,508,4,0
9,1,2,508,5,100
9,1,3,510,1,0
9,1,3,510,2,0
9,1,3,510,3,0
9,1,3,510,4,0
9,1,3,510,5,45940
9,1,4,512,1,0
9,1,4,512,2,0
9,1,4,512,3,0
9,1,4,512,4,0
9,1,4,512,5,187
9,1,5,513,1,346
9,1,5,513,2,394
9,1,5,513,3,379900
9,1,5,513,4,0
9,1,5,513,5,35091
9,1,5,514,1,0
9,1,5,514,2,0
9,1,5,514,3,0
9,1,5,514,4,0
9,1,5,514,5,2169
9,1,5,515,1,0
9,1,5,515,2,31488
9,1,5,515,3,0
9,1,5,515,4,0
9,1,5,515,5,14474
9,1,5,516,1,0
9,1,5,516,2,4371
9,1,5,516,3,0
9,1,5,516,4,305
9,1,5,516,5,58704
9,1,5,518,1,0
9,1,5,518,2,0
9,1,5,518,3,0
9,1,5,518,4,0
9,1,5,518,5,3720
9,1,5,520,1,0
9,1,5,520,2,0
9,1,5,520,3,0
9,1,5,520,4,0
9,1,5,520,5,5792
10,1,1,521,1,0
10,1,1,521,2,0
10,1,1,521,3,0
10,1,1,521,4,0
10,1,1,521,5,6456
10,1,1,522,1,0
10,1,1,522,2,0
10,1,1,522,3,0
10,1,1,522,4,0
10,1,1,522,5,97
10,1,2,22,1,0
10,1,2,22,2,5808
10,1,2,22,3,0
10,1,2,22,4,0
10,1,2,22,5,503034
10,1,2,523,1,0
10,1,2,523,2,7
10,1,2,523,3,0
10,1,2,523,4,1339
10,1,2,523,5,26499
10,1,2,524,1,130
10,1,2,524,2,27
10,1,2,524,3,0
10,1,2,524,4,0
10,1,2,524,5,19522
10,1,2,527,1,0
10,1,2,527,2,0
10,1,2,527,3,0
10,1,2,527,4,0
10,1,2,527,5,24
10,1,2,531,1,581838
10,1,2,531,2,144035
10,1,2,531,3,0
10,1,2,531,4,0
10,1,2,531,5,409374
10,1,3,532,1,0
10,1,3,532,2,286
10,1,3,532,3,0
10,1,3,532,4,0
10,1,3,532,5,6637
10,1,3,533,1,2552
10,1,3,533,2,42812
10,1,3,533,3,0
10,1,3,533,4,300
10,1,3,533,5,118066
10,1,3,535,1,0
10,1,3,535,2,0
10,1,3,535,3,0
10,1,3,535,4,0
10,1,3,535,5,2063
10,1,3,536,1,0
10,1,3,536,2,2879
10,1,3,536,3,0
10,1,3,536,4,488
10,1,3,536,5,84782
10,1,3,539,1,0
10,1,3,539,2,0
10,1,3,539,3,0
10,1,3,539,4,0
10,1,3,539,5,37071
10,1,3,541,1,0
10,1,3,541,2,0
10,1,3,541,3,0
10,1,3,541,4,0
10,1,3,541,5,375
10,1,3,547,1,0
10,1,3,547,2,36
10,1,3,547,3,0
10,1,3,547,4,0
10,1,3,547,5,0
10,1,3,553,1,0
10,1,3,553,2,0
10,1,3,553,3,0
10,1,3,553,4,808
10,1,3,553,5,18953
10,1,3,852,1,0
10,1,3,852,2,0
10,1,3,852,3,0
10,1,3,852,4,0
10,1,3,852,5,393
10,1,3,880,1,0
10,1,3,880,2,395
10,1,3,880,3,0
10,1,3,880,4,0
10,1,3,880,5,197
10,1,3,899,1,0
10,1,3,899,2,3021
10,1,3,899,3,0
10,1,3,899,4,0
10,1,3,899,5,0
10,1,3,953,1,0
10,1,3,953,2,0
10,1,3,953,3,0
10,1,3,953,4,0
10,1,3,953,5,10427
10,2,1,23,1,0
10,2,1,23,2,0
10,2,1,23,3,0
10,2,1,23,4,0
10,2,1,23,5,76659
10,2,1,565,1,326
10,2,1,565,2,3101
10,2,1,565,3,0
10,2,1,565,4,5420
10,2,1,565,5,279873
10,2,1,566,1,0
10,2,1,566,2,0
10,2,1,566,3,0
10,2,1,566,4,0
10,2,1,566,5,2669
10,2,2,567,1,28909
10,2,2,567,2,25192
10,2,2,567,3,0
10,2,2,567,4,0
10,2,2,567,5,73251
10,2,2,568,1,0
10,2,2,568,2,0
10,2,2,568,3,0
10,2,2,568,4,240
10,2,2,568,5,5225
10,2,2,569,1,3
10,2,2,569,2,0
10,2,2,569,3,0
10,2,2,569,4,0
10,2,2,569,5,20593
10,2,2,570,1,1214
10,2,2,570,2,0
10,2,2,570,3,0
10,2,2,570,4,0
10,2,2,570,5,1261
10,2,2,571,1,0
10,2,2,571,2,0
10,2,2,571,3,0
10,2,2,571,4,0
10,2,2,571,5,4566
10,2,3,578,1,84
10,2,3,578,2,857
10,2,3,578,3,0
10,2,3,578,4,0
10,2,3,578,5,68943
10,2,4,579,1,15616
10,2,4,579,2,50393
10,2,4,579,3,20000
10,2,4,579,4,27766
10,2,4,579,5,77816
10,3,1,24,1,0
10,3,1,24,2,0
10,3,1,24,3,0
10,3,1,24,4,0
10,3,1,24,5,80724
10,3,1,591,1,175
10,3,1,591,2,1701
10,3,1,591,3,0
10,3,1,591,4,3480
10,3,1,591,5,156922
10,3,1,592,1,0
10,3,1,592,2,8
10,3,1,592,3,0
10,3,1,592,4,0
10,3,1,592,5,1568
10,3,1,877,1,0
10,3,1,877,2,2150
10,3,1,877,3,0
10,3,1,877,4,0
10,3,1,877,5,1
10,3,2,593,1,13665
10,3,2,593,2,15406
10,3,2,593,3,0
10,3,2,593,4,0
10,3,2,593,5,49426
10,3,2,594,1,0
10,3,2,594,2,0
10,3,2,594,3,0
10,3,2,594,4,0
10,3,2,594,5,2309
10,3,2,595,1,17
10,3,2,595,2,0
10,3,2,595,3,0
10,3,2,595,4,0
10,3,2,595,5,11482
10,3,2,596,1,1896
10,3,2,596,2,0
10,3,2,596,3,0
10,3,2,596,4,0
10,3,2,596,5,1988
10,3,2,597,1,0
10,3,2,597,2,0
10,3,2,597,3,0
10,3,2,597,4,0
10,3,2,597,5,10041
10,3,2,600,1,0
10,3,2,600,2,2629
10,3,2,600,3,0
10,3,2,600,4,0
10,3,2,600,5,2779
10,3,2,602,1,0
10,3,2,602,2,0
10,3,2,602,3,0
10,3,2,602,4,0
10,3,2,602,5,65
10,3,3,606,1,83
10,3,3,606,2,468
10,3,3,606,3,0
10,3,3,606,4,0
10,3,3,606,5,39446
10,3,4,607,1,21927
10,3,4,607,2,150757
10,3,4,607,3,47800
10,3,4,607,4,56052
10,3,4,607,5,60727
10,4,1,618,1,0
10,4,1,618,2,27798
10,4,1,618,3,0
10,4,1,618,4,0
10,4,1,618,5,12581
10,4,1,620,1,4246
10,4,1,620,2,7116
10,4,1,620,3,0
10,4,1,620,4,0
10,4,1,620,5,7136
10,4,1,621,1,193470
10,4,1,621,2,165419
10,4,1,621,3,0
10,4,1,621,4,0
10,4,1,621,5,174725
10,4,1,964,1,0
10,4,1,964,2,7086
10,4,1,964,3,0
10,4,1,964,4,0
10,4,1,964,5,0
10,4,1,991,1,107286
10,4,1,991,2,53643
10,4,1,991,3,0
10,4,1,991,4,0
10,4,1,991,5,57940
10,5,1,26,1,0
10,5,1,26,2,20
10,5,1,26,3,0
10,5,1,26,4,0
10,5,1,26,5,159679
10,5,1,632,1,0
10,5,1,632,2,1200
10,5,1,632,3,0
10,5,1,632,4,0
10,5,1,632,5,2200
10,5,1,635,1,0
10,5,1,635,2,74
10,5,1,635,3,0
10,5,1,635,4,0
10,5,1,635,5,460
10,5,1,636,1,0
10,5,1,636,2,0
10,5,1,636,3,0
10,5,1,636,4,0
10,5,1,636,5,4750
10,5,1,637,1,0
10,5,1,637,2,0
10,5,1,637,3,0
10,5,1,637,4,0
10,5,1,637,5,386
10,5,1,638,1,6
10,5,1,638,2,0
10,5,1,638,3,0
10,5,1,638,4,0
10,5,1,638,5,6386
10,5,1,639,1,4799
10,5,1,639,2,1246
10,5,1,639,3,0
10,5,1,639,4,0
10,5,1,639,5,4469
10,5,1,640,1,0
10,5,1,640,2,0
10,5,1,640,3,0
10,5,1,640,4,15
10,5,1,640,5,13354
10,5,1,641,1,0
10,5,1,641,2,0
10,5,1,641,3,0
10,5,1,641,4,140
10,5,1,641,5,9156
10,5,1,642,1,0
10,5,1,642,2,0
10,5,1,642,3,0
10,5,1,642,4,0
10,5,1,642,5,2097
10,5,1,644,1,0
10,5,1,644,2,6840
10,5,1,644,3,0
10,5,1,644,4,0
10,5,1,644,5,5246
10,5,1,648,1,0
10,5,1,648,2,0
10,5,1,648,3,0
10,5,1,648,4,0
10,5,1,648,5,5856
10,5,1,862,1,0
10,5,1,862,2,0
10,5,1,862,3,0
10,5,1,862,4,0
10,5,1,862,5,1005
10,5,1,901,1,0
10,5,1,901,2,0
10,5,1,901,3,0
10,5,1,901,4,0
10,5,1,901,5,190
10,5,1,983,1,0
10,5,1,983,2,25000
10,5,1,983,3,60000
10,5,1,983,4,0
10,5,1,983,5,21780
10,5,2,27,1,0
10,5,2,27,2,0
10,5,2,27,3,0
10,5,2,27,4,0
10,5,2,27,5,104709
10,5,2,650,1,0
10,5,2,650,2,0
10,5,2,650,3,0
10,5,2,650,4,11543
10,5,2,650,5,156824
10,5,2,651,1,62
10,5,2,651,2,786
10,5,2,651,3,0
10,5,2,651,4,0
10,5,2,651,5,743
10,5,2,652,1,0
10,5,2,652,2,0
10,5,2,652,3,0
10,5,2,652,4,3924
10,5,2,652,5,376676
10,5,2,653,1,0
10,5,2,653,2,18
10,5,2,653,3,0
10,5,2,653,4,0
10,5,2,653,5,1462
10,5,3,28,1,0
10,5,3,28,2,0
10,5,3,28,3,0
10,5,3,28,4,0
10,5,3,28,5,297615
10,5,3,655,1,0
10,5,3,655,2,0
10,5,3,655,3,0
10,5,3,655,4,470
10,5,3,655,5,9100
10,5,3,656,1,0
10,5,3,656,2,0
10,5,3,656,3,0
10,5,3,656,4,0
10,5,3,656,5,49010
10,5,3,657,1,0
10,5,3,657,2,0
10,5,3,657,3,0
10,5,3,657,4,695
10,5,3,657,5,93278
10,5,3,658,1,0
10,5,3,658,2,0
10,5,3,658,3,0
10,5,3,658,4,73
10,5,3,658,5,235453
10,5,3,659,1,0
10,5,3,659,2,1109
10,5,3,659,3,0
10,5,3,659,4,0
10,5,3,659,5,1109
10,5,3,929,1,0
10,5,3,929,2,0
10,5,3,929,3,0
10,5,3,929,4,14833
10,5,3,929,5,225
10,5,3,931,1,0
10,5,3,931,2,0
10,5,3,931,3,0
10,5,3,931,4,3524
10,5,3,931,5,120935
10,5,4,662,1,0
10,5,4,662,2,0
10,5,4,662,3,0
10,5,4,662,4,0
10,5,4,662,5,67960
10,6,1,667,1,0
10,6,1,667,2,0
10,6,1,667,3,0
10,6,1,667,4,3287
10,6,1,667,5,38490
10,6,1,668,1,0
10,6,1,668,2,0
10,6,1,668,3,0
10,6,1,668,4,0
10,6,1,668,5,257
10,6,1,669,1,0
10,6,1,669,2,0
10,6,1,669,3,0
10,6,1,669,4,0
10,6,1,669,5,4009
10,6,1,670,1,0
10,6,1,670,2,310
10,6,1,670,3,0
10,6,1,670,4,0
10,6,1,670,5,387
10,6,1,672,1,0
10,6,1,672,2,0
10,6,1,672,3,0
10,6,1,672,4,0
10,6,1,672,5,5327
10,6,1,673,1,0
10,6,1,673,2,0
10,6,1,673,3,0
10,6,1,673,4,0
10,6,1,673,5,936
10,6,1,881,1,0
10,6,1,881,2,406
10,6,1,881,3,0
10,6,1,881,4,971
10,6,1,881,5,467
10,6,1,935,1,0
10,6,1,935,2,1959
10,6,1,935,3,0
10,6,1,935,4,5239
10,6,1,935,5,6378
10,6,1,960,1,0
10,6,1,960,2,0
10,6,1,960,3,0
10,6,1,960,4,0
10,6,1,960,5,394
10,6,2,677,1,0
10,6,2,677,2,0
10,6,2,677,3,0
10,6,2,677,4,0
10,6,2,677,5,3805
10,6,2,685,1,0
10,6,2,685,2,100987
10,6,2,685,3,294000
10,6,2,685,4,0
10,6,2,685,5,292552
10,6,2,900,1,0
10,6,2,900,2,30000
10,6,2,900,3,0
10,6,2,900,4,335
10,6,2,900,5,212175
10,6,3,30,1,0
10,6,3,30,2,0
10,6,3,30,3,0
10,6,3,30,4,0
10,6,3,30,5,78562
10,6,3,688,1,0
10,6,3,688,2,0
10,6,3,688,3,0
10,6,3,688,4,72
10,6,3,688,5,38166
10,6,3,693,1,705
10,6,3,693,2,38000
10,6,3,693,3,0
10,6,3,693,4,15188
10,6,3,693,5,606241
11,2,1,701,1,804
11,2,1,701,2,0
11,2,1,701,3,0
11,2,1,701,4,5616
11,2,1,701,5,5418
11,3,2,866,1,6710
11,3,2,866,2,0
11,3,2,866,3,0
11,3,2,866,4,2101
11,3,2,866,5,2341
12,1,1,705,1,0
12,1,1,705,2,89763
12,1,1,705,3,0
12,1,1,705,4,4065
12,1,1,705,5,1824834
12,1,2,706,1,0
12,1,2,706,2,5065
12,1,2,706,3,0
12,1,2,706,4,0
12,1,2,706,5,71044
