No,市区町村コード,地区コード,地区名,町コード,町名,住所コード,町丁目コード,町丁目名,町丁目名よみ,丁目番号,丁目,街区符号（番）,住所,郵便番号,X座標,Y座標,備考
1592,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,425,小山５丁目,コヤマゴチョウメ,5,５丁目,23,東京都品川区小山５丁目２３番,142-0062,-12038.95792,-42684.58797,
1593,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,425,小山５丁目,コヤマゴチョウメ,5,５丁目,24,東京都品川区小山５丁目２４番,142-0062,-12064.68997,-42712.15237,
1594,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,425,小山５丁目,コヤマゴチョウメ,5,５丁目,25,東京都品川区小山５丁目２５番,142-0062,-12004.12034,-42745.46621,
1595,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,1,東京都品川区小山６丁目１番,142-0062,-12257.77893,-42721.78258,
1596,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,2,東京都品川区小山６丁目２番,142-0062,-12228.31393,-42731.2277,
1597,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,3,東京都品川区小山６丁目３番,142-0062,-12179.74158,-42646.2389,
1598,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,4,東京都品川区小山６丁目４番,142-0062,-12146.19196,-42682.58877,
1599,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,5,東京都品川区小山６丁目５番,142-0062,-12194.28894,-42743.76343,
1600,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,6,東京都品川区小山６丁目６番,142-0062,-12144.17194,-42779.04135,
1601,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,7,東京都品川区小山６丁目７番,142-0062,-12099.74355,-42744.18315,
1602,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,8,東京都品川区小山６丁目８番,142-0062,-12076.22735,-42826.17131,
1603,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,9,東京都品川区小山６丁目９番,142-0062,-12168.94994,-42835.39309,
1604,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,10,東京都品川区小山６丁目１０番,142-0062,-12242.22529,-42829.32067,
1605,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,11,東京都品川区小山６丁目１１番,142-0062,-12290.58506,-42817.06666,
1606,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,12,東京都品川区小山６丁目１２番,142-0062,-12323.28331,-42796.10709,
1607,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,13,東京都品川区小山６丁目１３番,142-0062,-12354.60005,-42769.3628,
1608,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,14,東京都品川区小山６丁目１４番,142-0062,-12411.48246,-42838.36215,
1609,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,15,東京都品川区小山６丁目１５番,142-0062,-12374.51734,-42869.78796,
1610,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,16,東京都品川区小山６丁目１６番,142-0062,-12336.70992,-42887.96896,
1611,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,17,東京都品川区小山６丁目１７番,142-0062,-12282.38076,-42897.64931,
1612,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,18,東京都品川区小山６丁目１８番,142-0062,-12238.04417,-42900.87643,
1613,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,19,東京都品川区小山６丁目１９番,142-0062,-12184.35131,-42896.1688,
1614,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,20,東京都品川区小山６丁目２０番,142-0062,-12116.50343,-42897.29442,
1615,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,21,東京都品川区小山６丁目２１番,142-0062,-12047.67688,-42902.81192,
1616,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,22,東京都品川区小山６丁目２２番,142-0062,-12097.89037,-42949.2187,
1617,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,23,東京都品川区小山６丁目２３番,142-0062,-12185.27809,-42955.78382,
1618,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,24,東京都品川区小山６丁目２４番,142-0062,-12288.96684,-42957.89454,
1619,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,25,東京都品川区小山６丁目２５番,142-0062,-12305.92317,-43005.20592,
1620,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,26,東京都品川区小山６丁目２６番,142-0062,-12383.86154,-42961.36416,
1621,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,27,東京都品川区小山６丁目２７番,142-0062,-12428.23103,-42947.57058,
1622,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,426,小山６丁目,コヤマロクチョウメ,6,６丁目,28,東京都品川区小山６丁目２８番,142-0062,-12450.01506,-42913.53388,
1623,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,427,小山７丁目,コヤマナナチョウメ,7,７丁目,1,東京都品川区小山７丁目１番,142-0062,-12467.14679,-43010.99105,
1624,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,427,小山７丁目,コヤマナナチョウメ,7,７丁目,2,東京都品川区小山７丁目２番,142-0062,-12425.08386,-43030.30281,
1625,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,427,小山７丁目,コヤマナナチョウメ,7,７丁目,3,東京都品川区小山７丁目３番,142-0062,-12311.5366,-43037.66573,
1626,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,427,小山７丁目,コヤマナナチョウメ,7,７丁目,4,東京都品川区小山７丁目４番,142-0062,-12298.67735,-43081.06705,
1627,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,427,小山７丁目,コヤマナナチョウメ,7,７丁目,5,東京都品川区小山７丁目５番,142-0062,-12414.33039,-43083.30298,
1628,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,427,小山７丁目,コヤマナナチョウメ,7,７丁目,6,東京都品川区小山７丁目６番,142-0062,-12404.08806,-43143.84544,
1629,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,427,小山７丁目,コヤマナナチョウメ,7,７丁目,7,東京都品川区小山７丁目７番,142-0062,-12290.6842,-43141.8714,
1630,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,427,小山７丁目,コヤマナナチョウメ,7,７丁目,8,東京都品川区小山７丁目８番,142-0062,-12284.67201,-43203.41288,
1631,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,427,小山７丁目,コヤマナナチョウメ,7,７丁目,9,東京都品川区小山７丁目９番,142-0062,-12399.80115,-43206.48566,
1632,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,427,小山７丁目,コヤマナナチョウメ,7,７丁目,10,東京都品川区小山７丁目１０番,142-0062,-12399.90444,-43268.80215,
1633,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,427,小山７丁目,コヤマナナチョウメ,7,７丁目,11,東京都品川区小山７丁目１１番,142-0062,-12281.99168,-43263.11827,
1634,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,427,小山７丁目,コヤマナナチョウメ,7,７丁目,12,東京都品川区小山７丁目１２番,142-0062,-12240.55371,-43334.78769,
1635,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,427,小山７丁目,コヤマナナチョウメ,7,７丁目,13,東京都品川区小山７丁目１３番,142-0062,-12300.1064,-43343.58619,
1636,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,427,小山７丁目,コヤマナナチョウメ,7,７丁目,14,東京都品川区小山７丁目１４番,142-0062,-12366.40623,-43383.64624,
1637,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,427,小山７丁目,コヤマナナチョウメ,7,７丁目,15,東京都品川区小山７丁目１５番,142-0062,-12386.295,-43328.01078,
1638,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,427,小山７丁目,コヤマナナチョウメ,7,７丁目,16,東京都品川区小山７丁目１６番,142-0062,-12453.54858,-43337.24911,
1639,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,42,小山,042,427,小山７丁目,コヤマナナチョウメ,7,７丁目,17,東京都品川区小山７丁目１７番,142-0062,-12439.28018,-43394.34687,
1640,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,1,東京都品川区荏原１丁目１番,142-0063,-10970.95878,-42035.97428,
1641,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,2,東京都品川区荏原１丁目２番,142-0063,-10892.71006,-41997.65711,
1642,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,3,東京都品川区荏原１丁目３番,142-0063,-10951.14063,-42092.33535,
1643,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,4,東京都品川区荏原１丁目４番,142-0063,-10894.17528,-42107.71662,
1644,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,5,東京都品川区荏原１丁目５番,142-0063,-10843.96039,-42023.6179,
1645,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,6,東京都品川区荏原１丁目６番,142-0063,-10795.55664,-42056.61789,
1646,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,7,東京都品川区荏原１丁目７番,142-0063,-10828.05961,-42123.58398,
1647,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,8,東京都品川区荏原１丁目８番,142-0063,-10775.70431,-42136.5561,
1648,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,9,東京都品川区荏原１丁目９番,142-0063,-10751.11359,-42072.65865,
1649,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,10,東京都品川区荏原１丁目１０番,142-0063,-10704.32227,-42098.956,
1650,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,11,東京都品川区荏原１丁目１１番,142-0063,-10730.50818,-42149.19098,
1651,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,12,東京都品川区荏原１丁目１２番,142-0063,-10693.37265,-42160.84533,
1652,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,13,東京都品川区荏原１丁目１３番,142-0063,-10669.0265,-42123.31417,
1653,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,14,東京都品川区荏原１丁目１４番,142-0063,-10647.81975,-42157.73304,
1654,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,15,東京都品川区荏原１丁目１５番,142-0063,-10616.12336,-42187.16899,
1655,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,16,東京都品川区荏原１丁目１６番,142-0063,-10597.21376,-42210.10475,
1656,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,17,東京都品川区荏原１丁目１７番,142-0063,-10658.94851,-42255.32477,
1657,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,18,東京都品川区荏原１丁目１８番,142-0063,-10675.99134,-42228.73758,
1658,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,19,東京都品川区荏原１丁目１９番,142-0063,-10745.22204,-42200.21666,
1659,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,20,東京都品川区荏原１丁目２０番,142-0063,-10735.85054,-42266.85856,
1660,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,21,東京都品川区荏原１丁目２１番,142-0063,-10714.98177,-42297.60696,
1661,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,22,東京都品川区荏原１丁目２２番,142-0063,-10772.59261,-42313.05855,
1662,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,23,東京都品川区荏原１丁目２３番,142-0063,-10808.12507,-42335.74313,
1663,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,24,東京都品川区荏原１丁目２４番,142-0063,-10867.73785,-42231.77635,
1664,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,431,荏原１丁目,エバライッチョウメ,1,１丁目,25,東京都品川区荏原１丁目２５番,142-0063,-10993.66471,-42166.90257,
1665,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,432,荏原２丁目,エバラニチョウメ,2,２丁目,1,東京都品川区荏原２丁目１番,142-0063,-10851.37518,-42358.61542,
1666,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,432,荏原２丁目,エバラニチョウメ,2,２丁目,2,東京都品川区荏原２丁目２番,142-0063,-10896.37393,-42387.76368,
1667,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,432,荏原２丁目,エバラニチョウメ,2,２丁目,3,東京都品川区荏原２丁目３番,142-0063,-10968.39178,-42426.54101,
1668,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,432,荏原２丁目,エバラニチョウメ,2,２丁目,4,東京都品川区荏原２丁目４番,142-0063,-11049.29914,-42272.44745,
1669,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,432,荏原２丁目,エバラニチョウメ,2,２丁目,5,東京都品川区荏原２丁目５番,142-0063,-11195.17547,-42262.46501,
1670,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,432,荏原２丁目,エバラニチョウメ,2,２丁目,6,東京都品川区荏原２丁目６番,142-0063,-11216.22114,-42281.46251,
1671,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,432,荏原２丁目,エバラニチョウメ,2,２丁目,7,東京都品川区荏原２丁目７番,142-0063,-11139.51849,-42326.88854,
1672,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,432,荏原２丁目,エバラニチョウメ,2,２丁目,8,東京都品川区荏原２丁目８番,142-0063,-11078.52067,-42398.31318,
1673,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,432,荏原２丁目,エバラニチョウメ,2,２丁目,9,東京都品川区荏原２丁目９番,142-0063,-11075.51197,-42479.76226,
1674,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,432,荏原２丁目,エバラニチョウメ,2,２丁目,10,東京都品川区荏原２丁目１０番,142-0063,-11136.43613,-42420.15411,
1675,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,432,荏原２丁目,エバラニチョウメ,2,２丁目,11,東京都品川区荏原２丁目１１番,142-0063,-11225.0587,-42384.64621,
1676,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,432,荏原２丁目,エバラニチョウメ,2,２丁目,12,東京都品川区荏原２丁目１２番,142-0063,-11182.77365,-42356.3617,
1677,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,432,荏原２丁目,エバラニチョウメ,2,２丁目,13,東京都品川区荏原２丁目１３番,142-0063,-11232.4583,-42317.23311,
1678,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,432,荏原２丁目,エバラニチョウメ,2,２丁目,14,東京都品川区荏原２丁目１４番,142-0063,-11269.18707,-42333.29021,
1679,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,432,荏原２丁目,エバラニチョウメ,2,２丁目,15,東京都品川区荏原２丁目１５番,142-0063,-11293.86273,-42362.43634,
1680,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,432,荏原２丁目,エバラニチョウメ,2,２丁目,16,東京都品川区荏原２丁目１６番,142-0063,-11257.60179,-42454.63461,
1681,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,432,荏原２丁目,エバラニチョウメ,2,２丁目,17,東京都品川区荏原２丁目１７番,142-0063,-11221.66658,-42522.29041,
1682,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,432,荏原２丁目,エバラニチョウメ,2,２丁目,18,東京都品川区荏原２丁目１８番,142-0063,-11160.24607,-42527.7514,
1683,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,433,荏原３丁目,エバラサンチョウメ,3,３丁目,1,東京都品川区荏原３丁目１番,142-0063,-11381.7924,-42278.8495,
1684,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,433,荏原３丁目,エバラサンチョウメ,3,３丁目,2,東京都品川区荏原３丁目２番,142-0063,-11450.20474,-42274.69902,
1685,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,433,荏原３丁目,エバラサンチョウメ,3,３丁目,3,東京都品川区荏原３丁目３番,142-0063,-11466.0827,-42353.27869,
1686,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,433,荏原３丁目,エバラサンチョウメ,3,３丁目,4,東京都品川区荏原３丁目４番,142-0063,-11370.78074,-42410.60618,
1687,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,433,荏原３丁目,エバラサンチョウメ,3,３丁目,5,東京都品川区荏原３丁目５番,142-0063,-11328.60982,-42486.48737,
1688,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,433,荏原３丁目,エバラサンチョウメ,3,３丁目,6,東京都品川区荏原３丁目６番,142-0063,-11368.25425,-42539.95109,
1689,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,433,荏原３丁目,エバラサンチョウメ,3,３丁目,7,東京都品川区荏原３丁目７番,142-0063,-11437.5677,-42478.80113,
1690,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,433,荏原３丁目,エバラサンチョウメ,3,３丁目,8,東京都品川区荏原３丁目８番,142-0063,-11516.27229,-42406.18907,
1691,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,434,荏原４丁目,エバラヨンチョウメ,4,４丁目,1,東京都品川区荏原４丁目１番,142-0063,-11561.59352,-42456.32979,
1692,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,434,荏原４丁目,エバラヨンチョウメ,4,４丁目,2,東京都品川区荏原４丁目２番,142-0063,-11487.69544,-42526.74022,
1693,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,434,荏原４丁目,エバラヨンチョウメ,4,４丁目,3,東京都品川区荏原４丁目３番,142-0063,-11426.63732,-42588.0686,
1694,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,434,荏原４丁目,エバラヨンチョウメ,4,４丁目,4,東京都品川区荏原４丁目４番,142-0063,-11304.53833,-42600.19684,
1695,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,434,荏原４丁目,エバラヨンチョウメ,4,４丁目,5,東京都品川区荏原４丁目５番,142-0063,-11364.42559,-42673.41353,
1696,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,434,荏原４丁目,エバラヨンチョウメ,4,４丁目,6,東京都品川区荏原４丁目６番,142-0063,-11414.4223,-42796.48559,
1697,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,434,荏原４丁目,エバラヨンチョウメ,4,４丁目,7,東京都品川区荏原４丁目７番,142-0063,-11450.07812,-42709.6132,
1698,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,434,荏原４丁目,エバラヨンチョウメ,4,４丁目,8,東京都品川区荏原４丁目８番,142-0063,-11492.48682,-42634.53075,
1699,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,434,荏原４丁目,エバラヨンチョウメ,4,４丁目,9,東京都品川区荏原４丁目９番,142-0063,-11542.67854,-42576.74657,
1700,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,434,荏原４丁目,エバラヨンチョウメ,4,４丁目,10,東京都品川区荏原４丁目１０番,142-0063,-11609.58793,-42507.94661,
1701,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,434,荏原４丁目,エバラヨンチョウメ,4,４丁目,11,東京都品川区荏原４丁目１１番,142-0063,-11661.89269,-42566.53487,
1702,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,434,荏原４丁目,エバラヨンチョウメ,4,４丁目,12,東京都品川区荏原４丁目１２番,142-0063,-11600.63753,-42630.65143,
1703,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,434,荏原４丁目,エバラヨンチョウメ,4,４丁目,13,東京都品川区荏原４丁目１３番,142-0063,-11551.68584,-42679.97126,
1704,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,434,荏原４丁目,エバラヨンチョウメ,4,４丁目,14,東京都品川区荏原４丁目１４番,142-0063,-11520.1757,-42736.38645,
1705,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,434,荏原４丁目,エバラヨンチョウメ,4,４丁目,15,東京都品川区荏原４丁目１５番,142-0063,-11469.07536,-42815.77159,
1706,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,434,荏原４丁目,エバラヨンチョウメ,4,４丁目,16,東京都品川区荏原４丁目１６番,142-0063,-11516.5953,-42815.75681,
1707,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,434,荏原４丁目,エバラヨンチョウメ,4,４丁目,17,東京都品川区荏原４丁目１７番,142-0063,-11585.14514,-42825.06681,
1708,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,434,荏原４丁目,エバラヨンチョウメ,4,４丁目,18,東京都品川区荏原４丁目１８番,142-0063,-11598.36584,-42766.97728,
1709,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,435,荏原５丁目,エバラゴチョウメ,5,５丁目,1,東京都品川区荏原５丁目１番,142-0063,-11718.17942,-42628.8515,
1710,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,435,荏原５丁目,エバラゴチョウメ,5,５丁目,2,東京都品川区荏原５丁目２番,142-0063,-11657.15091,-42679.40417,
1711,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,435,荏原５丁目,エバラゴチョウメ,5,５丁目,3,東京都品川区荏原５丁目３番,142-0063,-11611.16302,-42723.65733,
1712,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,435,荏原５丁目,エバラゴチョウメ,5,５丁目,4,東京都品川区荏原５丁目４番,142-0063,-11686.49651,-42732.11395,
1713,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,435,荏原５丁目,エバラゴチョウメ,5,５丁目,5,東京都品川区荏原５丁目５番,142-0063,-11773.54407,-42695.52023,
1714,13109,4,小山・荏原・平塚・旗の台・中延・戸越・豊町・二葉,43,荏原,043,435,荏原５丁目,エバラゴチョウメ,5,５丁目,6,東京都品川区荏原５丁目６番,142-0063,-11897.71888,-42760.74847,
