消火器番号,設置場所,目標,種別,形式,製造年月,機能年月,格納箱年月,町会,町会名,管轄,緯度,経度
８９Ｋ－００８,西五反田１－２５－１,ＫＡＮＯビル,粉末,脚,89.11,2004.12,89.11,34,西五反田一丁目町会,大崎第一,35.6240166,139.7222144
８９Ｋ－０１０,西五反田３－１３－１４,ロイヤルコ－ト目黒,粉末,脚,89.11,2004.12,89.11,53,大崎本町三丁目町会,大崎第一,35.6279223,139.7137372
８９Ｋ－０１１,西五反田５－９－１９,プリンセスメグロ女子学生会館,粉末,脚,89.11,2007.02,89.11,56,西五反田五丁目西三町会,大崎第一,35.6252654,139.7144750
８９Ｋ－０１２,西五反田６－１７－３５,ワコ－レ五反田,粉末,脚,89.11,2007.02,96.06,58,西五反田六丁目町会,大崎第一,35.6218197,139.7157447
８９Ｋ－０３６,西五反田２－１１－１７,ＨＩ五反田ビル,粉末,脚,89.11,2004.12,89.11,36,西五反田一・二・三町会,大崎第一,35.6272911,139.7196256
９０Ａ－０３３,西五反田４－８－１１,児玉宅,粉末,ウ,2006.01,2006.01,90.1,54,西五反田四丁目町会,大崎第一,35.6261528,139.7124276
９０Ａ－０３４,西五反田５－３０－２３,正電社,粉末,ウ,2006.08,2006.08,90.1,56,西五反田五丁目西三町会,大崎第一,35.6232334,139.7133579
９０Ａ－０３５,西五反田５－２９－４,遠藤宅,粉末,ウ,90.1,2001.01,90.1,56,西五反田五丁目西三町会,大崎第一,35.6228192,139.7127116
９０Ｋ－００９,西五反田３－６－２１,西五反田伊藤ビル,粉末,脚,90.11,2004.12,90.11,36,西五反田一・二・三町会,大崎第一,35.6277596,139.7192042
９０Ｋ－０２０,西五反田８－１－１４,最勝ビル,粉末,脚,90.11,2004.12,90.11,57,西五反田協和町会,大崎第一,35.6234038,139.7209920
９０Ｋ－０２１,西五反田８－３－８,オールスタイル東側,粉末,脚,2003.08,2003.08,90.11,57,西五反田協和町会,大崎第一,35.6222433,139.7207071
９０Ｋ－０２２,西五反田８－３－６,ＴＫ五反田ビル,粉末,脚,91,2004.12,90.11,57,西五反田協和町会,大崎第一,35.6225189,139.7209693
９０Ｋ－０２９,西五反田３－７－１０,アーバンネット五反田,粉末,脚,90.11,2004.12,2005.03,51,西五反田本町会,大崎第一,35.6257982,139.7179383
９１Ａ－０１４,西五反田２－８－１,セブンイレブン前,粉末,ウ,2001,2007.02,93.02,36,西五反田一・二・三町会,大崎第一,35.6270245,139.7215182
９１Ａ－０１５,西五反田２－１０－８,ドルミ五反田　ドウメゾン,粉末,ウ,92,2004.12,93.02,36,西五反田一・二・三町会,大崎第一,35.6270214,139.7210705
９１Ｋ－００８,西五反田８－２－８,ダビンテ西五反田１,粉末,脚,91.06,2007.02,91.06,57,西五反田協和町会,大崎第一,35.6226795,139.7211506
９１Ｋ－０３５,西五反田７－１３－５,日本エステート西五反田ビル,粉末,脚,92.03,2003.03,92.03,57,西五反田協和町会,大崎第一,35.6224269,139.7200196
９２Ａ－０１５,西五反田５－６－１０,白井宅,粉末,ウ,93.01,2003.09,93.01,55,西五反田西二町会,大崎第一,35.6243495,139.7167876
９２Ｋ－０１０,西五反田４－３１－１８,目黒テクノ　ビル,粉末,脚,93.01,2004.12,93.01,53,大崎本町三丁目町会,大崎第一,35.6268160,139.7133326
９３Ａ－０１４,西五反田５－１２－３,さわやか信用金庫不動前支店,粉末,ウ,93,2003.03,94.01,56,西五反田五丁目西三町会,大崎第一,35.6254915,139.7136073
９３Ｋ－００４,西五反田５－２－４,秀和　西五反田ビル,粉末,脚,92,2003.03,93.06,52,西五反田七・五・三町会,大崎第一,35.6258965,139.7163451
９３Ｋ－０１１,西五反田２－２４－４,海老沢ビル,粉末,壁,96,2003.03,93.07,51,西五反田本町会,大崎第一,35.6258743,139.7195392
９３Ｋ－０２２,西五反田８－３－１,ダビンテ西五反田２,粉末,壁,93.11,2003.12,93.11,57,西五反田協和町会,大崎第一,35.6226394,139.7206281
９３Ｋ－０３０,西五反田５－５－７,ケ－エム・ビル,粉末,脚,97,2003.03,94.03,52,西五反田七・五・三町会,大崎第一,35.6243634,139.7171985
９５Ｋ－０２３,西五反田２－１４－１,キング東京本社ビル,粉末,脚,95,2004.12,96.01,36,西五反田一・二・三町会,大崎第一,35.6264993,139.7202142
９６Ｋ－０３４,西五反田５－４－１２,ジェイパーク不動前,粉末,脚,97,2007.02,97.01,52,西五反田七・五・三町会,大崎第一,35.6249177,139.7173500
９７Ｋ－０３２,西五反田４－８－１２,マイキャッスル不動前Ⅲ,粉末,,97.1,2007.02,97.1,54,西五反田四丁目町会,大崎第一,35.6260564,139.7119289
９７Ｋ－０４８,西五反田４－５－２,トミンハイム西五反田４丁目1号棟,粉末,,2004.12,2004.12,2005.02,54,西五反田四丁目町会,大崎第一,35.6276023,139.7119088
９８Ｋ－０１６,西五反田２－１４－１,キング東京本社,粉末,脚,98.06,2003.11,98.06,36,西五反田一・二・三町会,大崎第一,35.6261524,139.7202595
９８Ｋ－０１９,西五反田３－１２－１２,不動前ヤマシナビル,粉末,脚,98.07,2007.02,98.07,53,大崎本町三丁目町会,大崎第一,35.6272990,139.7148463
９８Ｋ－０３４,西五反田５－３１－１３,桐ケ谷斎場,粉末,脚,98.1,2003.12,98.1,55,西五反田西二町会,大崎第一,35.6222185,139.7141215
９８Ｋ－０４３,西五反田１－２９－４,五反田ルーブル,粉末,脚,98.11,2003.11,98.11,34,西五反田一丁目町会,大崎第一,35.6250125,139.7224016
９８Ｋ－０４５,西五反田５－６－１７,ライオンズガーデン西五反田,粉末,脚,98.11,2003.12,98.11,55,西五反田西二町会,大崎第一,35.6239292,139.7161275
９９Ｋ－００９,西五反田５－２－２,ルイシャトレ目黒不動前　裏側,粉末,脚,99.07,2003.12,99.07,52,西五反田七・五・三町会,大崎第一,35.6260254,139.7158148
９９Ｋ－０３４,西五反田５－１－１,品川不動前マンション,粉末,脚,99,2004.12,2000.01,53,大崎本町三丁目町会,大崎第一,35.6265547,139.7151196
９９Ｋ－０４９,西五反田３－１３－１３,ＡＭＰＨＯＲＡ　ＭＥＧＵＲＯ　ＳＵＺＵＫＩ,粉末,脚,2000.03,2004.12,2000.03,53,大崎本町三丁目町会,大崎第一,35.6278471,139.7140075
０５Ｋ－０５１,西五反田７－７－１,ジェイパーク西五反田,粉末,脚,2006.02,2006.02,2006.02,57,西五反田協和町会,大崎第一,35.6239951,139.7202506
０６Ｋ－００５,西五反田３－１２－６,エティア目黒,粉末,脚,2006.04,2006.04,2006.04,53,大崎本町三丁目町会,大崎第一,35.6276418,139.7152009
０６Ｋ－００９,西五反田３－５－２４,Ｇプロジェクト,粉末,脚,2006.05,2006.05,2006.05,36,西五反田一・二・三町会,大崎第一,35.6280191,139.7185993
０６Ｋ－０２５,西五反田８－７－１１,アクシス五反田ビル,粉末,壁,2006.09,2006.09,2006.09,57,西五反田協和町会,大崎第一,35.6223092,139.7214068
０６Ｋ－０２６,西五反田５－２０－８,アパートメンツ不動前,粉末,脚,2006.09,2006.09,2006.09,55,西五反田西二町会,大崎第一,35.6227202,139.7151689
０６Ｋ－０５３,西五反田３－７－６,レジディタワー目黒不動前,粉末,脚,2007.03,2007.03,2007.03,51,西五反田本町会,大崎第一,35.6256741,139.7184908
０７Ｋ－００２,西五反田６－１７－２４,パレステュディオ不動前駅,粉末,脚,2007.04,2007.04,2007.04,58,西五反田６丁目町会,大崎第一,35.6216362,139.7158800
０９Ｋ－００９,西五反田5-7-5,光洋電機ビル,粉末,脚,2009.08,2009.08,2009.08,56,西五反田五丁目西三町会,大崎第一,35.6247549,139.7142701
１０Ｋ－０１６,西五反田8-2-13,シティインデックス西五反田,粉末,脚,2010.11,2010.11,2010.11,57,西五反田協和町会,大崎第一,35.6231294,139.7208159
１０Ｋ－０３２,西五反田5-13-12,PREMIUM CUBE不動前,粉末,脚,2011.03,2011.03,2011.03,56,西五反田五丁目西三町会,大崎第一,35.6245016,139.7128024
４７Ａ－６２７,西五反田５－６－３７,田中宅,粉末　撤去2010.2,ア,2003.07,2003.07,88.12,55,西五反田西二町会,大崎第一,35.6248114,139.7149387
００Ｋ－００８,東五反田２－４－６,ライオンズプラザ五反田,粉末,脚,2001,2006.01,2000.06,31,東五反田みづほ町会,大崎第一,35.6253118,139.7276200
００Ｋ－０４３,北品川５－１３－５,ファミールグラン御殿山,粉末,脚,2001.01,2001.01,2001.11,6,御殿山町会,品川第一,35.6228516,139.7337684
０１Ｋ－００４,東五反田１－５－１,ユニーブル東五反田,粉末,脚,2001.05,2007.02,2001.05,32,五反田中部町会,大崎第一,35.6270141,139.7265650
０１Ｋ－００８,東五反田２－１７,東五反田住宅　業務棟,粉末,脚,2001.06,2007.02,2001.06,7,袖ケ崎新興会,品川第一,35.6237029,139.7291574
０１Ｋ－００９,東五反田２－１７,東五反田住宅　分譲棟,粉末,脚,2001.06,2007.02,2001.06,7,袖ケ崎新興会,品川第一,35.6227996,139.7289666
０１Ｋ－０１０,東五反田２－１７,東五反田住宅　賃貸住宅棟,粉末,脚,2001.06,2007.02,2001.06,7,袖ケ崎新興会,品川第一,35.6222850,139.7296838
０１Ｋ－０２６,東五反田２－２０－１,ルーブル東五反田,粉末,脚,2001.1,2007.02,2001.1,7,袖ケ崎新興会,品川第一,35.6248969,139.7302675
０１Ｋ－０４２,東五反田２－２２,御殿山共同住宅,粉末,脚,2001.11,2007.02,2002.01,7,袖ケ崎新興会,品川第一,35.6230285,139.7308587
０１Ｋ－０４５,大崎５－５－２１,サンディック五反田,粉末,脚,2003.05,2003.05,2002.01,70,大崎三五町会,大崎第二,35.6233039,139.7241514
０２Ｋ－０３５,北品川５－１１－２１,ディオ御殿山,粉末,脚,2002.09,2002.09,2002.09,6,御殿山町会,品川第一,35.6221337,139.7329924
０２Ｋ－０５１,東五反田１－２４－１１,アクシルコート島津山南,粉末,脚,2002.12,2002.12,2002.12,31,東五反田みづほ町会,大崎第一,35.6257911,139.7275228
０２Ｋ－０５３,大崎５－５－１３,大崎５丁目マンション,粉末,脚,2002.11,2002.11,2002.11,70,大崎三五町会,大崎第二,35.6231936,139.7245093
０２Ｋ－０７４,東五反田２－４－４,ロワール五反田,粉末,壁,2002,2003.02,2003.02,31,東五反田みづほ町会,大崎第一,35.6254060,139.7273050
０３Ｋ－０５０,大崎５－９－１,シティタワー大崎ステーションフロント,粉末,脚,2004.02,,,70,大崎三五町会,大崎第二,35.6216539,139.7257738
０３Ｋ－０５９,大崎５－８－７,カテリーナ大崎,粉末,脚,2004.02,,,70,大崎三五町会,大崎第二,35.6219227,139.7252242
０４Ｋ－０２１,東五反田１－２４－２,オリックス東五反田ビル,粉末,脚,2004.06,,,31,東五反田みづほ町会,大崎第一,35.6259925,139.7275464
０４Ｋ－０２５,東五反田１－７－４,デュオステージ五反田,粉末,脚,2004.07,,,32,五反田中部町会,大崎第一,35.6274368,139.7265089
０４Ｋ－０２６,東五反田１－２５－１８,ＯＬＩＯ島津山,粉末,脚,2004.08,2004.08,2004.08,31,東五反田みづほ町会,大崎第一,35.6258084,139.7279352
０４Ｋ－０３８,東五反田１－１８－９,ラ・ヴェーヌ　ＧＯＴＡＮＤＡ　ＥＡＳＴ,粉末,脚,2004.1,,,32,五反田中部町会,大崎第一,35.6266891,139.7263428
０４Ｋ－０３９,東五反田２－１－３,パレステュディオ五反田,粉末,壁,2004.1,,,30,五反田一丁目町会,大崎第一,35.6251986,139.7246677
０４Ｋ－０４３,東五反田２－１７－２,オーバルコートマークスイート,粉末,脚,2004.11,,,7,袖ケ崎新興会,品川第一,35.6236942,139.7295562
０４Ｋ－０４６,東五反田１－６－２,五反田イースト,粉末,壁,2004.1,,,32,五反田中部町会,大崎第一,35.6272443,139.7260061
０４Ｋ－０５９,東五反田１－１２－１１,東急スティ五反田,粉末,脚,2004,2004,2005.02,32,五反田中部町会,大崎第一,35.6269688,139.7249962
０５Ｋ－００２,大崎１－２－４,大崎一丁目ビル,粉末,脚,2005.04,2005.04,2005.04,68,大崎居木橋町会,大崎第二,35.6224427,139.7279115
０５Ｋ－０１１,北品川６－２－３,ルピナス高輪,粉末,壁,2005.06,2005.06,2005.06,7,袖ケ崎新興会,品川第一,35.6264692,139.7311310
０５Ｋ－０２１,西五反田１－７－１,リビオ五反田プラグマＧタワー,粉末,直,2005.08,2005.08,2005.08,35,五反田睦町会,大崎第一,35.6252251,139.7240042
０５Ｋ－０２３,北品川５－４－１２,大崎病院　東京ハートセンター,粉末,,2005.09,2005.09,2005.09,5,小関親睦会,品川第一,35.6215005,139.7321297
０５Ｋ－０２８,東五反田１－２３－９,カージェ五反田,粉末,脚,2005.1,2005.1,2005.1,32,五反田中部町会,大崎第一,35.6264481,139.7270127
０５Ｋ－０４５,大崎３－１－１,パークハウスオータワー,粉末,脚,2006.01,2006.01,2006.01,70,大崎三五町会,大崎第二,35.6215075,139.7246629
４７Ａ－１３８,北品川５－１１－１５,菱田宅,粉末,ウ,2004.07,2004.07,2004.01,6,御殿山町会,品川第一,35.6228497,139.7330046
４７Ａ－１４１,北品川６－５－１,アヴドウル　ラヒム　ｲｽﾏｲﾙ宅,粉末,ウ,2003.07,2003.07,86.03,7,袖ケ崎新興会,品川第一,35.6258590,139.7324912
４７Ａ－１４３,北品川５－１１－１,若林宅,粉末,ウ,2005.06,2005.06,2002.07,6,御殿山町会,品川第一,35.6235399,139.7327810
４７Ａ－１４６,北品川６－５－３５,鷲頭宅,粉末,ウ,2004.07,2004.07,88.11,7,袖ケ崎新興会,品川第一,35.6257632,139.7310607
４７Ａ－１４９,東五反田２－２２－６,ソニ－２０１,粉末,ア,2005,2005,2000.07,7,袖ケ崎新興会,品川第一,35.6234873,139.7312336
４７Ａ－１５２,東五反田２－１８－７,そば　角八,粉末,ウ,1995,2007.02,89.11,7,袖ケ崎新興会,品川第一,35.6247249,139.7299798
４７Ａ－１５５,東五反田２－１９－５,山本ビル,粉末,ウ,2004.07,2004.07,93.1,7,袖ケ崎新興会,品川第一,35.6251615,139.7296384
４７Ａ－３０８,東五反田３－１２－１４,小山田宅,粉末,ウ,2003.07,2003.07,2004.07,38,島津山自生会,大崎第一,35.6274255,139.7300925
４７Ａ－３０９,東五反田３－１５－１,Tsukada,粉末,ウ,2003.09,2003.09,2006.03,38,島津山自生会,大崎第一,35.6264534,139.7296964
４７Ａ－３１２,東五反田３－２０－１２,日石,粉末,ウ,2005.08,2005.08,2005.06,38,島津山自生会,大崎第一,35.6251677,139.7304761
４７Ａ－３１７,東五反田１－３－６,野口宅,粉末,ウ,97,2003.03,95.03,38,島津山自生会,大崎第一,35.6271705,139.7274791
４７Ａ－３２２,東五反田１－１１－５,星ビル,粉末,ウ,2003.08,2003.08,87.11,32,五反田中部町会,大崎第一,35.6272354,139.7256864
４７Ａ－３２６,東五反田５－２５－２０,飯島ビル新館,粉末,ウ,2006.08,2006.08,91.03,33,五反田東口町会,大崎第一,35.6274565,139.7241430
４７Ａ－３２７,東五反田５－２７－６,第１五反田ビル,粉末,ウ,2003.07,2003.07,97.05,33,五反田東口町会,大崎第一,35.6269392,139.7234178
４７Ａ－３２８,東五反田５－２８－１０,エヌエス不動産,粉末,ウ,2003.08,2003.08,88.11,33,五反田東口町会,大崎第一,35.6272601,139.7230614
４７Ａ－３３６,東五反田２－１３－９,渡辺梱包工業㈱,粉末,ウ,2001,2007.02,93.05,31,東五反田みづほ町会,大崎第一,35.6232399,139.7280336
