消火器番号,設置場所,目標,種別,形式,製造年月,機能年月,格納箱年月,町会,町会名,管轄,緯度,経度
９６Ｋ－０１９,南大井１－２－６,菱和パレス南大井,機械泡,脚,96.08,2001.01,96.08,83,南大井第四町会,大井第一,35.5974988,139.7380729
９６Ｋ－０２３,南大井４－１５－３,グランステージ南大井,機械泡,脚,96.1,2005.1,96.1,83,南大井第四町会,大井第一,35.5944041,139.7361118
９７Ｋ－００５,勝島１－３－１２,警視庁第二方面本部,機械泡,脚,97.04,2007.02,97.04,91,勝島町会,大井第一,35.5986139,139.7449571
９７Ｋ－０３０,南大井４－４－３,ガ－デンホ－ム南大井,機械泡,,97.1,2007.02,97.1,83,南大井第四町会,大井第一,35.5981142,139.7372416
９７Ｋ－０３９,南大井１－１７－１０,品川公園パ－クホームズ,機械泡,,97.12,2007.02,97.12,78,大井南浜町会,大井第一,35.5944289,139.7384680
９８Ｋ－０２２,南大井４－４－９,メッツトヨタ東京㈱大井営業所,機械泡,脚,98.09,2003.12,98.09,83,南大井第四町会,大井第一,35.5978376,139.7374527
９８Ｋ－０４７,東大井２－２５－１３,リペックス東大井,機械泡,脚,98.12,2003.12,98.12,77,北浜川仲町会,大井第一,35.5980897,139.7400728
９８Ｋ－０５１,東大井２－２５－９,メゾン長楽,機械泡,脚,98,2003.12,99.01,77,北浜川仲町会,大井第一,35.5984963,139.7402911
９９Ｋ－０１５,南大井１－１３－１６,シティ立会川,機械泡,脚,99.1,2004.01,99.1,83,南大井第四町会,大井第一,35.5958612,139.7374317
９９Ｋ－０２２,南大井４－９－２０,ジェイパーク南大井,機械泡,脚,99.11,2004.12,99.11,83,南大井第四町会,大井第一,35.5961977,139.7352293
９９Ｋ－０４７,南大井５－１８－１０,エルファロータジマ,機械泡,壁,2000.03,2005.01,2000.03,82,大井水神町会,大井第一,35.5949123,139.7343172
０６Ｋ－００６,南大井１－８－８,プラティーノ南大井,機械泡,脚,2006.05,2006.05,2006.05,78,大井南浜町会,大井第一,35.5960499,139.7400537
０６Ｋ－０４０,南大井４－１３－１９,南大井４丁目マンション,機械泡,脚,2007.01,2007.01,2007.01,83,南大井第４町会,大井第一,35.5954533,139.7348757
０６Ｋ－０４２,勝島１－７,ＪＲ貨物勝島社宅Ｂ棟,機械泡,脚,2007.01,2007.01,2007.01,91,勝島町会,大井第一,35.5966099,139.7433384
０６Ｋ－０５０,勝島１－３－３３,勝島１丁目マンション,機械泡,脚,2007.02,2007.02,2007.02,91,勝島町会,大井第一,35.5984280,139.7430086
０８Ｋ－００１,東大井３－２７－８,シティーハウス東大井,機械泡,脚,2008.04,2008.04,2008.04,76,北浜西町会,大井第一,35.5986034,139.7380201
08K-007,南大井4-11-7,PS南大井,機械泡,脚,2008.05,2008.05,2008.05,83,南大井第四町会,大井第一,35.5951012,139.7364017
08K-031,南大井４－３－５,（仮称）南大井４丁目マンション新築工事,機械泡,脚,2009.02,2009.02,2009.02,83,南大井第四町会,大井第一,35.5984083,139.7365638
08K-032,南大井４－２－１６,（仮称）南大井４丁目マンションⅡ新築工事,機械泡,脚,2009.02,2009.02,2009.02,83,南大井第四町会,大井第一,35.5985094,139.7365153
09K-017,南大井4-16-25,スカイコート品川南大井４丁目第２,機械泡,脚,2009.11,2009.11,2009.11,83,南大井第四町会,大井第一,35.5947031,139.7347069
６２Ｋ－０１７,勝島１－４－３,東京倉庫１号,機械泡,脚,2005.08,2005.08,87.09,91,勝島町会,大井第一,35.5986870,139.7456613
８９Ｋ－０２８,勝島１－５－２５,東京トヨタ城南営業所,機械泡,脚,2006.08,2006.08,89.11,91,勝島町会,大井第一,35.5977232,139.7454135
８９Ｋ－０２９,勝島１－５－２１,東神倉庫,機械泡,脚,2006.08,2006.08,89.11,91,勝島町会,大井第一,35.5972872,139.7452900
９０Ｋ－０１５,八潮５－７－２,ＭＫＫビル,機械泡,脚,2004.11,2004.11,2004.11,,該当町会なし,八潮,35.5959705,139.7536019
０３Ｋ－０１８,八潮３－２－３０,東京貨物ターミナル駅複合施設F棟,機械泡,脚,2003.06,,,,該当町会なし,管轄外,35.5987513,139.7618310
９５Ｋ－００１,八潮２－６－４,ジャパン大井倉庫,機械泡,脚,2005.01,2005.01,95.04,,該当町会なし,八潮,35.5946984,139.7667111
１０Ｋ－０３３,旗の台6-27-9,〔仮称〕旗の台６丁目マンション,機械泡,脚,2011.03,2011.03,2011.03,135,旗の台南町会,荏原第二,35.6053677,139.6995358
００Ｋ－０３５,旗の台６－２３－１３,サンテミリオン旗の台,機械泡,脚,2000.1,2000.1,2000.1,134,旗の台６丁目町会,荏原第二,35.6059760,139.7003868
０２Ｋ－０３４,旗の台６－２９－１３,エクセリア旗の台,機械泡,脚,2002.08,2002.08,2002.08,135,旗の台南町会,荏原第二,35.6046084,139.6981935
０４Ｋ－０４０,旗の台６－１８－１０,パークハウス旗の台６丁目,機械泡,脚,2004.1,,,135,旗の台南町会,荏原第二,35.6065099,139.6988567
６２Ｋ－０４３,旗の台２－１１－４,旗の台スカイマンション,機械泡,脚,2005.08,2005.08,87.09,133,旗の台西２丁目町会,荏原第二,35.6055177,139.7004657
６２Ｋ－０４４,旗の台５－２３－２,藤和旗の台コーポ,機械泡,脚,2005.08,2005.08,87.09,163,旗の台５丁目町会,荏原第四,35.6029338,139.7003722
８９Ｋ－０４３,旗の台６－２６－２０,ホ－マット　レオナ,機械泡,脚,2006.08,2006.08,89.11,135,旗の台南町会,荏原第二,35.6059165,139.6985081
９５Ｋ－０１９,旗の台６－２３－１０,ロイヤルタワー旗の台,機械泡,脚,95.1,2004.12,95.1,134,旗の台６丁目町会,荏原第二,35.6061201,139.7006793
０４Ｋ－０５２,中延６－５－４,ルーブル中延Ⅱ,機械泡,脚,2004,,,159,中延６丁目町会,荏原第四,35.6026499,139.7117421
０４Ｋ－０７１,旗の台２－１２－１０,ＣＩＭＡ旗の台,機械泡,壁,2005.03,,,133,旗の台西２丁目町会,荏原第二,35.6055766,139.7017256
０５Ｋ－０１６,中延５－７－９,（仮）中延６丁目共同住宅,機械泡,直,2005.08,2005.08,2005.08,155,中延５丁目町会,荏原第四,35.6029881,139.7080087
０５Ｋ－０４３,旗の台５－１１－１３,荏原第五中学校,機械泡,脚,2005,2005,2006.01,163,旗の台５丁目町会,荏原第四,35.6032291,139.7023379
６２Ｋ－０３８,中延６－１－２８,自転車置場,機械泡,脚,2005.08,2005.08,87.09,156,荏原町町会,荏原第四,35.6038307,139.7098672
６２Ｋ－０４１,旗の台２－１０－２,東京旗の台コーポ東都観光バス,機械泡,脚,2005.08,2005.08,87.09,133,旗の台西２丁目町会,荏原第二,35.6062374,139.7014092
６２Ｋ－０４２,旗の台２－４－１６,昭和大学第２旗の台寮,機械泡,脚,2004.03,2004.03,87.09,132,旗の台２丁目町会,荏原第二,35.6067746,139.7049489
６２Ｋ－０４５,旗の台２－１－１１,昭和大学旗の台寮,機械泡,脚,97,2004.12,87.09,132,旗の台２丁目町会,荏原第二,35.6074787,139.7047574
９０Ｋ－０２７,旗の台４－１－５,メイプル旗の台,機械泡,脚,91,2004.12,90.11,162,旗の台４丁目町会,荏原第四,35.6040879,139.7044801
９１Ｋ－００９,旗の台３－１４－１２,坂田スポーツ　ビル,機械泡,脚,91.07,2007.02,91.07,161,旗の台３丁目町会,荏原第四,35.6045826,139.7048601
９４Ｋ－０１１,旗の台５－１１－３１,みなもとハイツ旗の台,機械泡,脚,94.09,2003.12,94.09,163,旗の台５丁目町会,荏原第四,35.6039752,139.7019495
９５Ｋ－０３３,旗の台５－８－２３,ファインコ－ト旗の台,機械泡,脚,96.03,2001.01,96.03,163,旗の台５丁目町会,荏原第四,35.6041729,139.7030042
９５Ｋ－０３５,旗の台５－２５－８,フェアロージュ旗の台,機械泡,脚,96.03,2001.01,96.03,163,旗の台５丁目町会,荏原第四,35.6027380,139.7017271
９６Ｋ－０３０,旗の台５－１１－１,コスモ旗の台,機械泡,脚,96.12,2007.02,96.12,163,旗の台５丁目町会,荏原第四,35.6043262,139.7022031
９８Ｋ－００６,中延６－８－８,中延特別養護老人ホーム,機械泡,脚,2003.02,2003.02,98.05,159,中延６丁目町会,荏原第四,35.6017200,139.7118959
９８Ｋ－０２８,旗の台４－３－５,ノムラ旗の台ビル,機械泡,脚,2002.07,2002.07,98.09,162,旗の台４丁目町会,荏原第四,35.6038788,139.7062839
９９Ｋ－００５,中延６－５－２,メゾンドアビエール,機械泡,脚,99.06,2003.11,99.06,159,中延６丁目町会,荏原第四,35.6027715,139.7113299
９９Ｋ－００７,中延６－１－１７,サザンリックス中延,機械泡,脚,99.06,2003.11,99.06,156,荏原町町会,荏原第四,35.6030223,139.7108285
９９Ｋ－０１６,西中延３－５－１８,ヴェルコート旗の台,機械泡,壁,99.09,2004.12,99.09,160,西中延３丁目町会,荏原第四,35.6078051,139.7088824
０６Ｋ－００１,中延５－８－２,コート、ブランシェＡＰ,機械泡,脚,2006.03,2006.03,2006.03,155,中延５丁目町会,荏原第四,35.6033753,139.7069174
０６Ｋ－０４６,旗の台３－１１－７,サンパティーク,機械泡,脚,2007.02,2007.02,2007.02,161,旗の台３丁目町会,荏原第四,35.6049828,139.7041715
０７Ｋ－００３,旗の台２－２－１８,シュロス旗の台,機械泡,脚,2007.04,2007.04,2007.04,132,旗の台２丁目町会,荏原第二,35.6077512,139.7050877
０７Ｋ－０２５,旗の台４－１－６,松屋百貨店ビル,機械泡,脚,2007.12,2007.12,2007.12,162,旗の台４丁目町会,荏原第四,35.6041518,139.7042754
08K-006,中延6-6-1,プラチナコート中延,機械泡,脚,2008.05,2008.05,2008.05,156,荏原町町会,荏原第四,35.6030445,139.7101582
08K-025,中延5-10-10,〔仮称〕中延５丁目新築工事,機械泡,脚,2009.01,2009.01,2009.01,155,中延５丁目町会,荏原第四,35.6016440,139.7067553
09K-007,旗の台5-5-1,東急大井町線旗の台駅,機械泡,脚,2009.06,2009.06,2009.06,135,旗の台南町会,荏原第二,35.6048392,139.7023617
１０Ｋ－０１０,旗の台6-22-24,三光教会,機械泡,直,2010.09,2010.09,2010.09,134,旗の台六丁目町会,荏原第二,35.6063773,139.7011070
１０Ｋ－０２６,中延5-2-1,〔仮称〕荏原町計画,機械泡,脚,2011.02,2011.02,2011.02,155,中延５丁目町会,荏原第四,35.6037847,139.7075902
０１Ｋ－０３１,二葉４－２６－１０,プレール中延,機械泡,脚,2001.11,2007.02,2001.12,166,二葉４丁目町会,荏原第四,35.6017291,139.7141221
０１Ｋ－０４４,二葉２－２６－６,シンシア西大井,機械泡,脚,2001.11,2007.02,2002.01,175,二葉中央町会,荏原第五,35.6029300,139.7224162
０２Ｋ－０３０,二葉４－２５－３,アルシオン品川中延,機械泡,脚,2002.08,2002.08,2002.08,166,二葉４丁目町会,荏原第四,35.6021292,139.7150370
００Ｋ－０２９,戸越６－１９－１４,ジェイパーク戸越公園,機械泡,脚,2000.08,2000.08,2000.08,164,戸越６丁目町会,荏原第四,35.6069225,139.7179052
００Ｋ－０３８,中延６－９－１０,アクティブミレニアム中延,機械泡,脚,2000.1,2000.1,2000.1,159,中延６丁目町会,荏原第四,35.6011367,139.7125695
０１Ｋ－００３,豊町５－１－１５,ルーブル戸越公園,機械泡,脚,2000,2007.02,2001.04,171,豊町５丁目町会,荏原第五,35.6063887,139.7181528
０３Ｋ－０３３,豊町４－５－２０,ロネスタ戸越公園,機械泡,脚,2003.09,,,170,豊町４丁目町会,荏原第五,35.6070956,139.7205150
０３Ｋ－０３９,中延４－６－５,クリオ中延駅前壱番館,機械泡,脚,2003.1,,,158,東中三町会,荏原第四,35.6056026,139.7134460
０５Ｋ－０３０,中延６－３－１０,パシフィックリビー中延,機械泡,脚,2005.11,2005.11,2005.11,159,中延６丁目町会,荏原第四,35.6029881,139.7128894
６２Ｋ－０３９,中延４－２１－１１,中延ハイツ,機械泡,脚,2005.08,2005.08,87.09,158,東中三町会,荏原第四,35.6037978,139.7125980
６２Ｋ－０４０,中延６－３－１４,ＧＳハイム荏原,機械泡,脚,2005.08,2005.08,87.09,159,中延６丁目町会,荏原第四,35.6027568,139.7128658
６２Ｋ－０４６,二葉４－２７－１２,ウェストインパート２０中延,機械泡,脚,2005.08,2005.08,87.09,159,中延６丁目町会,荏原第四,35.6018366,139.7133447
８９Ｋ－０３１,二葉４－２７－１１,植木マンション,機械泡,脚,2006.08,2006.08,89.11,159,中延６丁目町会,荏原第四,35.6017933,139.7137483
８９Ｋ－０４１,東中延２－９－６,グリ－ンハウス東中延,機械泡,脚,2006.08,2006.08,89.11,157,東中延２丁目町会,荏原第四,35.6068788,139.7136729
９１Ｋ－０２６,豊町６－２４－１４,豊町ＡＰビル,機械泡,脚,91,2003.03,92.01,158,東中三町会,荏原第四,35.6046455,139.7136935
９４Ｋ－００４,西大井６－１－１,チサンホテル五反田,機械泡,脚,94.05,2003.11,94.05,159,中延６丁目町会,荏原第四,35.6015711,139.7130108
９６Ｋ－００１,二葉４－４－２０,二葉マンション,機械泡,脚,96.04,2003.11,96.04,166,二葉４丁目町会,荏原第四,35.6023044,139.7150307
９７Ｋ－０２９,二葉３－２５－２,ル－ブル西大井,機械泡,,97.1,2007.02,97.1,176,二葉３丁目町会,荏原第五,35.6025211,139.7204824
９９Ｋ－０３０,中延６－９－３,パークサイドリックス中延,機械泡,脚,99.12,2004.12,99.12,159,中延６丁目町会,荏原第四,35.6016836,139.7125747
９９Ｋ－０３５,二葉４－２３－１,ガーデンホーム西大井公園,機械泡,脚,99,2004.12,2000.01,166,二葉４丁目町会,荏原第四,35.6014492,139.7151709
９９Ｋ－０３８,二葉３－２７－３,ナイスアーバンプラザ西大井,機械泡,脚,2000.02,2007.02,2000.02,176,二葉３丁目町会,荏原第五,35.6023756,139.7201064
９９Ｋ－０４５,豊町５－１１－１３,ロイヤルウイングＢ,機械泡,脚,2000.02,2004.12,2000.02,171,豊町５丁目町会,荏原第五,35.6047958,139.7185403
０６Ｋ－０４５,二葉３－１５－５,二葉３丁目マンション,機械泡,脚,2007.02,2007.02,2007.02,176,二葉３丁目町会,荏原第五,35.6039793,139.7211512
０６Ｋ－０５４,西大井６－６－１,グランアセット西大井,機械泡,脚,2007.03,2007.03,2007.03,109,西大井六丁目町会,大井第三,35.6015481,139.7199292
０７Ｋ－０２９,戸越６－２１－１２,（仮称）戸越６丁目マンション,機械泡,脚,2008.01,2008.01,2008.01,164,戸越６丁目町会,荏原第四,35.6061476,139.7160030
０７Ｋ－０３２,中延４－２１－７,（仮称）中延ムラタビル,機械泡,脚,2008.02,2008.02,2008.02,154,中延４丁目町会,荏原第四,35.6038289,139.7130904
０７Ｋ－０４４,二葉４－２－１１,二葉アパートメント,機械泡,脚,2008.02,2008.02,2008.02,166,二葉４丁目町会,荏原第四,35.6024863,139.7140393
08K-005,中延4-7-11,中延4丁目PJ,機械泡,壁,2008.05,2008.05,2008.05,158,東中三町会,荏原第四,35.6042644,139.7132796
08K-035,東中延2-9-15,（仮称）東中延２丁目計画,機械泡,脚,2009.03,2009.03,2009.03,157,東中延２丁目町会,荏原第四,35.6065864,139.7137556
09K-024,戸越6-23-1,〔仮称〕戸越６丁目計画,機械泡,脚,2010.03,2010.03,2010.03,157,東中延２丁目町会,荏原第四,35.6068366,139.7141167
１０Ｋ－００２,二葉３－２３－７,（仮称）品川区二葉三丁目ＭＳ,機械泡,脚,2010.04,2010.04,2010.04,176,二葉３丁目町会,荏原第五,35.6024209,139.7216714
１０Ｋ－０１４,二葉4-17-5,グランディール　ハナ,機械泡,壁,2010.11,2010.11,2010.11,166,二葉四丁目町会,荏原第五,35.6015381,139.7181117
