消火器番号,設置場所,目標,種別,形式,製造年月,機能年月,格納箱年月,町会,町会名,管轄,緯度,経度
６２Ｃ－１６５,豊町１－１３－１９,高野宅,強化液,ウ,2006.08,2006.08,92.01,167,豊町１丁目町会,荏原第五,35.6129953,139.7237982
６２Ｃ－１６８,豊町２－９－２,松田宅,強化液,ウ,2006.08,2006.08,2003.06,168,豊町２丁目親和会,荏原第五,35.6105817,139.7241122
６２Ｃ－１６９,豊町２－１１－１３,小野沢ハイツ,強化液,ウ,2006.08,2006.08,88.03,168,豊町２丁目親和会,荏原第五,35.6116091,139.7241874
６２Ｃ－１７０,豊町２－１３－４,三平ビル,強化液,ウ,2006.08,2006.08,93.07,168,豊町２丁目親和会,荏原第五,35.6113525,139.7261573
６２Ｃ－１７３,西品川１－２６－３,進藤宅,強化液,ウ,2000,2004.12,2005.04,168,豊町２丁目親和会,荏原第五,35.6106013,139.7276744
６２Ｃ－１７４,西品川１－２８－１９,加藤宅,強化液,ウ,2006.08,2006.08,2003.06,168,豊町２丁目親和会,荏原第五,35.6095244,139.7266059
６２Ｃ－１７５,西品川１－３０－１２,みどり荘,強化液,ウ,2006.08,2006.08,2005.09,168,豊町２丁目親和会,荏原第五,35.6087139,139.7255645
６３Ｃ－１３０,豊町１－７－９,原木宅,強化液,ウ,2006.08,2006.08,89.02,167,豊町１丁目町会,荏原第五,35.6136463,139.7237646
６３Ｃ－１３１,豊町１－７－１２,田原宅,強化液,ウ,2006.08,2006.08,89.02,167,豊町１丁目町会,荏原第五,35.6131830,139.7237660
６３Ｃ－１３２,豊町１－７－２１,吉田宅,強化液,ウ,2006.08,2006.08,89.02,167,豊町１丁目町会,荏原第五,35.6134506,139.7231535
６３Ｃ－１３３,豊町１－３－４,テラス戸越台,強化液,ウ,89.02,2001.08,2004.1,167,豊町１丁目町会,荏原第五,35.6144902,139.7236259
６３Ｃ－１３４,豊町１－８－８,砂川宅,強化液,ウ,2006.08,2006.08,89.02,167,豊町１丁目町会,荏原第五,35.6127842,139.7234922
６３Ｃ－１３５,豊町２－２－１,鈴木館,強化液,ウ,2006.08,2006.08,89.02,168,豊町２丁目親和会,荏原第五,35.6112177,139.7230225
６３Ｃ－１３６,豊町２－２－９,丸山宅,強化液,ウ,2006.08,2006.08,89.02,168,豊町２丁目親和会,荏原第五,35.6108258,139.7232744
６３Ｃ－１３９,豊町２－６－１１,草野宅,強化液,ウ,2006.08,2006.08,89.02,168,豊町２丁目親和会,荏原第五,35.6095976,139.7231372
６３Ｃ－１４０,豊町２－８－２,三谷宅,強化液,ウ,2006.08,2006.08,89.02,168,豊町２丁目親和会,荏原第五,35.6101409,139.7241200
６３Ｃ－１４１,豊町２－１８－９,蔵野宅,強化液,ウ,2006.08,2006.08,89.02,168,豊町２丁目親和会,荏原第五,35.6096829,139.7259223
６３Ｃ－１４２,豊町２－１９－９,藤谷宅,強化液,ウ,2006.08,2006.08,89.02,168,豊町２丁目親和会,荏原第五,35.6089011,139.7253073
６３Ｃ－１４３,西品川１－２５－９,安藤宅,強化液,ウ,2006.08,2006.08,89.02,168,豊町２丁目親和会,荏原第五,35.6105793,139.7268808
８９Ａ－０３１,西品川１－１３－４,中島クリ－ニング,強化液,ウ,90.03,2001.01,90.03,61,西品川三栄会,大崎第二,35.6125283,139.7296478
８９Ａ－０３２,西品川１－１３－１３,広潤荘,強化液,ウ,90.03,2001.01,90.03,61,西品川三栄会,大崎第二,35.6123533,139.7294727
８９Ａ－０３３,西品川１－２３－７,鎌田宅,強化液,ウ,90.03,2001.01,90.03,61,西品川三栄会,大崎第二,35.6117345,139.7282242
８９Ａ－０４１,西品川２－２１－５,洪宅,強化液,ウ,90.03,2003.12,90.03,65,西品川二丁目会,大崎第二,35.6116550,139.7256081
８９Ａ－０４２,西品川２－２２－１５,駐車場,強化液,ウ,90.03,2001.01,90.03,65,西品川二丁目会,大崎第二,35.6122966,139.7251020
８９Ａ－０４３,西品川２－１－１６,根岸宅,強化液,ウ,90.03,2001.01,90.03,66,西品川三ツ木会,大崎第二,35.6142466,139.7259172
８９Ｃ－０５１,豊町２－７－８,クレセント戸越,強化液,ウ,90.03,2001.01,90.03,168,豊町２丁目親和会,荏原第五,35.6094271,139.7244947
９０Ａ－０３６,西品川２－２４－２,工藤宅,強化液,ウ,90.1,2001.01,90.1,65,西品川二丁目会,大崎第二,35.6127595,139.7244349
９０Ａ－０３７,西品川２－２４－８,㈱幸阪,強化液,ウ,2007.03,2007.03,2007.03,65,西品川二丁目会,大崎第二,35.6120910,139.7247146
９０Ａ－０３８,西品川２－１－２２,鈴木宅前,強化液,ウ,90.1,2007.02,90.1,66,西品川三ツ木会,大崎第二,35.6144397,139.7250741
９０Ａ－０３９,西品川２－２－２３,晃生治療館,強化液,ウ,90.1,2001.01,94.08,66,西品川三ツ木会,大崎第二,35.6144145,139.7284264
９０Ａ－０４０,西品川２－２－３２,第２記念荘,強化液,ウ,90.1,2001.01,90.1,66,西品川三ツ木会,大崎第二,35.6144061,139.7267643
９０Ａ－０４１,西品川２－１３－１９,仲岡建設,強化液,ウ,91,2001.01,94.1,66,西品川三ツ木会,大崎第二,35.6134804,139.7266179
９０Ａ－０４２,西品川２－１５－４,小村宅,強化液,ウ,90.1,2001.01,90.1,66,西品川三ツ木会,大崎第二,35.6130732,139.7271318
９１Ｃ－０５３,豊町１－１３－５,豊町１丁目防災活動広場,強化液,ウ,92,2003.02,91.12,167,豊町１丁目町会,荏原第五,35.6126837,139.7241018
９１Ｃ－０５４,豊町１－１３－５,豊町１丁目防災活動広場,強化液,ウ,92,2003.02,91.12,167,豊町１丁目町会,荏原第五,35.6128131,139.7239931
９１Ｃ－０５５,西品川１－２８－２５,西園宅,強化液,ウ,91.12,2007.02,91.12,168,豊町２丁目親和会,荏原第五,35.6102410,139.7275605
９１Ｃ－０５６,豊町２－１４－１２,手塚宅,強化液,ウ,92,2003.02,2004.1,168,豊町２丁目親和会,荏原第五,35.6109407,139.7266605
９２Ａ－００６,西品川１－２３－３,本多宅,強化液,ウ,93.01,2003.12,93.01,61,西品川三栄会,大崎第二,35.6119692,139.7281821
９２Ａ－００７,西品川２－６－１０,三ツ木公園前,強化液,ウ,93.01,2003.12,93.01,66,西品川三ツ木会,大崎第二,35.6140905,139.7264682
９２Ａ－０１９,西品川２－１７－２１,岡部宅　前,強化液,ウ,92,2003.12,93.01,65,西品川二丁目会,大崎第二,35.6119475,139.7271432
９２Ｃ－０３７,豊町３－１０－２,大門宅,強化液,ウ,2006.11,2006.11,93.01,169,豊町３丁目町会,荏原第五,35.6087455,139.7233320
９３Ａ－０１６,西品川１－２１－２,宮沢宅,強化液,ウ,97,2003.03,94.01,61,西品川三栄会,大崎第二,35.6107548,139.7282529
９３Ｃ－０３４,豊町１－１３－１４,戸越パークサイドハイツ,強化液,ウ,94.01,2004.12,94.01,167,豊町１丁目町会,荏原第五,35.6122777,139.7238271
９３Ｃ－０３７,豊町３－１０－１,間宮宅,強化液,ウ,2004.11,2004.11,94.01,169,豊町３丁目町会,荏原第五,35.6089385,139.7230023
９５Ｃ－００４,豊町２－１７－８,三上宅,強化液,ウ,95.12,2001.01,95.12,168,豊町２丁目親和会,荏原第五,35.6095124,139.7248971
９５Ｃ－００５,豊町２－１５－１５,吉崎宅,強化液,ウ,95.1,2001.01,95.1,168,豊町２丁目親和会,荏原第五,35.6099149,139.7258018
４７Ａ－４５３,西品川２－１７－６,ＵＳハイツ,強化液,ウ,2007.11,2007.11,2007.11,65,西品川二丁目会,大崎第二,35.6116075,139.7266058
８９Ａ－０４４,西品川２－１２－２０,カーサーカルモ,強化液,ウ,2011.01,2011.01,2011.01,66,西品川三ツ木会,大崎第二,35.6135217,139.7260969
４７Ｃ－０４２,豊町２－１７－６,岩田宅,強化液 撤去2008.11,ウ,2004.07,2004.07,90.06,168,豊町２丁目親和会,荏原第五,35.6098104,139.7254521
４９Ｃ－０３５,豊町１－３－３,長峯宅,強化液　2007.7撤去,ア,2003.07,2003.07,87.03,167,豊町１丁目町会,荏原第五,35.6145661,139.7235009
４７Ａ－０５０,東品川３－２２－３０,東都コミタス,強化液,ウ,2004.07,2004.07,88.07,26,東親会,品川第二,35.6133687,139.7449407
４７Ａ－１１４,南品川４－１－１１,東京都国税局職員寮,強化液,ア,2005.08,2005.08,85.07,4,北品川三丁目親和会,品川第一,35.6143717,139.7382356
４７Ａ－１７３,南品川２－９－５,心海寺,強化液,ウ,2003.07,2003.07,93.1,10,櫻心会,品川第一,35.6144382,139.7426520
４７Ａ－１７８,南品川２－１２－１０,稲荷神社,強化液,ウ,2005.08,2005.08,89.08,17,真交町会,品川第二,35.6143789,139.7435466
４７Ａ－１８７,南品川４－４－２,海蔵寺（入口．左側）,強化液,ウ,2007.02,2007.02,87.03,21,明睦会,品川第二,35.6142810,139.7407082
４７Ａ－１８８,南品川４－３－７,今田宅,強化液,ウ,2003.07,2003.07,91.06,21,明睦会,品川第二,35.6134092,139.7413093
４７Ａ－１９０,南品川４－１８－２,金山宅,強化液,ウ,2005.08,2005.08,86.05,21,明睦会,品川第二,35.6132772,139.7407122
４７Ａ－１９９,南品川４－１３－５,津止荘,強化液,ウ,2003.07,2003.07,94.03,22,同友会町会,品川第二,35.6124912,139.7388073
４７Ａ－２０１,南品川４－６－１７,同友会館,強化液,ウ,2005.08,2005.08,90.01,22,同友会町会,品川第二,35.6132035,139.7376909
４７Ａ－２０７,南品川２－８－１４,鈴木宅,強化液,ア,2005.08,2005.08,87.03,18,博友町会,品川第二,35.6132104,139.7439904
４７Ａ－２０８,南品川２－８－２０,佐藤宅,強化液,ア,2003.07,2003.07,89.11,18,博友町会,品川第二,35.6125463,139.7440502
４７Ａ－２０９,南品川２－１７－１４,コープ森,強化液,ウ,2003.07,2003.07,88.07,19,諏訪町会,品川第二,35.6114898,139.7448444
４７Ａ－２１２,南品川３－５－８,丸山宅,強化液,ウ,2007.02,2007.02,98.06,19,諏訪町会,品川第二,35.6104183,139.7440006
４７Ａ－２１３,南品川２－７－２５,真了寺,強化液,ウ,92.11,2003.03,84.1,19,諏訪町会,品川第二,35.6116308,139.7434556
４７Ａ－２２２,南品川５－１－７,荒川食糧販売所,強化液,ウ,2003.09,2003.09,89.11,24,東睦会,品川第二,35.6124671,139.7413444
４７Ａ－２２３,南品川５－４－４,椿宅,強化液,ウ,2004.07,2004.07,84.1,24,東睦会,品川第二,35.6110125,139.7417668
４７Ａ－２２４,南品川５－８－１７,松下宅,強化液,ウ,2004.07,2004.07,87.03,24,東睦会,品川第二,35.6100904,139.7415733
４７Ａ－２２５,南品川５－２－１７,むつみ児童遊園,強化液,ウ,2004.07,2004.07,85.12,24,東睦会,品川第二,35.6118932,139.7408518
４７Ａ－２２８,南品川６－１５－１５,ゼームス坂パークハウス,強化液,ウ,2005.08,2005.08,90.06,25,六丁目睦会,品川第二,35.6101767,139.7389748
４７Ａ－２３２,南品川６－１６－１０,富士荘,強化液,ウ,2003.07,2003.07,86.03,25,六丁目睦会,品川第二,35.6096264,139.7373686
４７Ａ－２３３,南品川６－１９－３,斎藤薬局,強化液,ウ,2005.08,2005.08,90.08,25,六丁目睦会,品川第二,35.6081755,139.7369040
４７Ａ－２３４,南品川６－２－１５,三機シャタ－工業㈱,強化液,イ,2005.08,2005.08,84.04,25,六丁目睦会,品川第二,35.6116925,139.7365836
４７Ａ－２３８,南品川６－１１－１９,プライムヒル,強化液,ウ,2004.07,2004.07,88.07,25,六丁目睦会,品川第二,35.6088456,139.7359727
４７Ａ－２４４,南品川３－６－３８,駐車場,強化液,ウ,2004.12,2004.12,90.1,20,三睦会町会,品川第二,35.6080422,139.7441868
４７Ａ－２４６,南品川３－５－３,昭和通商㈱,強化液,ア,2005.02,2005.02,91.11,20,三睦会町会,品川第二,35.6101633,139.7432746
４７Ａ－２４８,南品川３－１－１２,㈱横山,強化液,ア,2004.07,2004.07,84.04,20,三睦会町会,品川第二,35.6088851,139.7427569
４７Ａ－２４９,南品川３－１－８,三和紙器製作所,強化液,ウ,2003.07,2003.07,88.12,20,三睦会町会,品川第二,35.6083940,139.7428771
４７Ａ－２５５,南品川５－１３－６,鳥居宅,強化液,ア,90.1,2001.01,89.03,20,三睦会町会,品川第二,35.6079826,139.7413381
４７Ａ－２５９,南品川５－１０－１４,寺本医院駐車場,強化液,ウ,2005.08,2005.08,88.11,23,南品川南睦会,品川第二,35.6095499,139.7409909
４７Ａ－２６２,南品川５－１２－３０,町田学園裏,強化液,ウ,2005,2005,88.11,23,南品川南睦会,品川第二,35.6089511,139.7404573
４７Ａ－２６４,南品川５－９－２５,中山楼,強化液,ウ,2003.07,2003.07,90.01,23,南品川南睦会,品川第二,35.6113121,139.7400123
４７Ａ－２６６,南品川５－１０－２５,藤井宅,強化液,ウ,2004.07,2004.07,89.01,23,南品川南睦会,品川第二,35.6086939,139.7398834
４７Ａ－２７１,南品川５－１１－４５,恒陽社印刷所,強化液,ア,90.04,2002.07,82.07,23,南品川南睦会,品川第二,35.6085694,139.7377873
４９Ａ－０９８,南品川４－２－２６,小野宅,強化液,ア,2004.07,2004.07,87.03,4,北品川三丁目親和会,品川第一,35.6142570,139.7387048
４９Ａ－１５８,南品川２－１５－２２,相川マンション,強化液,ウ,90.04,2001.01,2006.03,17,真交町会,品川第二,35.6144267,139.7445753
４９Ａ－１６２,南品川４－１７－１０,丹羽クリーニング,強化液,ウ,2004.11,2004.11,95.08,21,明睦会,品川第二,35.6124476,139.7402747
４９Ａ－１６４,南品川４－１７－２１,大川宅,強化液,ウ,90.04,2001.01,90.01,21,明睦会,品川第二,35.6131666,139.7396395
４９Ａ－１６５,南品川４－５－１６,中嶋宅,強化液,ウ,92.11,2003.11,88.07,21,明睦会,品川第二,35.6136290,139.7398069
４９Ａ－１６７,南品川４－５－１１,大越宅,強化液,ア,90.04,2001.01,88.07,21,明睦会,品川第二,35.6141446,139.7400943
４９Ａ－１７３,南品川４－５－２８,南品川児童センタ－,強化液,ウ,2004.07,2004.07,87.09,22,同友会町会,品川第二,35.6132697,139.7386536
４９Ａ－１７５,南品川４－１２－１３,新井宅,強化液,ウ,2004.07,2004.07,90.01,22,同友会町会,品川第二,35.6122169,139.7380746
４９Ａ－１７６,南品川４－１２－１７,黛宅,強化液,ウ,2002.1,2002.1,90.1,22,同友会町会,品川第二,35.6123461,139.7374147
４９Ａ－１７８,南品川４－９－７,第２泉水荘,強化液,ウ,90.04,2001.01,89.08,22,同友会町会,品川第二,35.6125060,139.7365338
４９Ａ－１８０,南品川２－８－１６,BlancMaison,強化液,ウ,2003.01,2003.01,2006.02,18,博友町会,品川第二,35.6129760,139.7439455
４９Ａ－１８３,南品川２－５－６,伊藤宅,強化液,ア,90.04,2004.12,88.07,19,諏訪町会,品川第二,35.6103293,139.7432007
４９Ａ－１８７,南品川３－６－５４,竹内宅,強化液,ア,92.11,2001.01,91.03,19,諏訪町会,品川第二,35.6102342,139.7449183
４９Ａ－１９１,南品川５－４－５,和光食堂,強化液,ウ,92,2001.01,95.01,24,東睦会,品川第二,35.6108937,139.7419993
４９Ａ－１９５,南品川５－７－１０,寿湯,強化液,ウ,96,2001.01,89.05,24,東睦会,品川第二,35.6091022,139.7415908
４９Ａ－１９７,南品川６－１７－６,権田宅,強化液,ウ,2003.07,2003.07,87.03,25,六丁目睦会,品川第二,35.6087557,139.7375748
４９Ａ－１９８,南品川６－１５－３４,曽我部宅,強化液,ウ,2004.07,2004.07,2005.09,25,六丁目睦会,品川第二,35.6093545,139.7376650
４９Ａ－２０２,南品川６－７－１１,津止合金工業㈱,強化液,ウ,90.04,2001.01,2002.1,25,六丁目睦会,品川第二,35.6114329,139.7385982
４９Ａ－２０６,南品川３－６－５３,折原商会,強化液,ア,2006.08,2006.08,88.07,20,三睦会町会,品川第二,35.6098920,139.7442595
４９Ａ－２０９,南品川３－６－４７,中村宅,強化液,ウ,91.12,2001.01,84.03,20,三睦会町会,品川第二,35.6092672,139.7442892
４９Ａ－２１１,南品川５－１６－１０,歩道橋近く,強化液,ウ,2005.08,2005.08,90.02,20,三睦会町会,品川第二,35.6093124,139.7424321
４９Ａ－２１４,南品川３－６－１０,大川宅,強化液,ア,90.04,2001.01,91.03,20,三睦会町会,品川第二,35.6098970,139.7449577
４９Ａ－２１９,南品川５－１１－３８,松沢宅,強化液,ア,92.11,2001.03,88.07,23,南品川南睦会,品川第二,35.6078842,139.7376090
４９Ａ－２２０,南品川５－１０－２７,ハーヴェス仙台坂,強化液,ウ,2003.1,2003.1,2003.1,23,南品川南睦会,品川第二,35.6092782,139.7402609
４９Ａ－２２１,南品川５－１０－１１,矢田堀宅,強化液,ウ,2006.08,2006.08,88.07,23,南品川南睦会,品川第二,35.6098751,139.7407047
４９Ａ－２２３,南品川５－１０－４５,三嶋宅,強化液,ア,92.11,2001.01,88.07,23,南品川南睦会,品川第二,35.6100126,139.7397635
４９Ａ－２２５,南品川５－９－２０,公道上,強化液,ウ,2003.07,2003.07,90.09,23,南品川南睦会,品川第二,35.6106880,139.7395759
