階層,類・品目符号,含類総連番,品目,ウエイト(生鮮食品),ウエイト,2020年12月,2021年7月,2021年8月,2021年9月,2021年10月,2021年11月,2021年12月,2021年12月変化率（％）/前月比,2021年12月変化率（％）/前年同月比
6,9195,619,教養娯楽／教養娯楽用品／他の教養娯楽用品／電池,,6,107.7,113.8,115.6,116.8,116.8,118,120.9,2.5,12.3
6,9128,620,教養娯楽／教養娯楽用品／他の教養娯楽用品／プリンタ用インク,,5,101.7,100.2,101.7,101.1,101.7,100.9,99.7,-1.2,-1.9
3,134,621,教養娯楽／書籍・他の印刷物,,105,100,103.1,103.2,103.3,103.4,103.4,103.5,0.1,3.4
4,135,622,教養娯楽／書籍・他の印刷物／新聞代,,66,100,103.9,103.9,103.9,103.9,103.9,103.9,0,3.9
6,9204,623,教養娯楽／書籍・他の印刷物／新聞代／新聞代（地方・ブロック紙）,,6,100,100,100,100,100,100,100,0,0
6,9205,624,教養娯楽／書籍・他の印刷物／新聞代／新聞代（全国紙）,,60,100,104.3,104.3,104.3,104.3,104.3,104.3,0,4.3
4,136,625,教養娯楽／書籍・他の印刷物／雑誌,,8,98.9,102.2,103.1,104.6,105.4,105.3,102.9,-2.3,4
6,9226,626,教養娯楽／書籍・他の印刷物／雑誌／月刊誌,,6,98.2,102.1,102.1,105.1,106.6,105.9,102.9,-2.8,4.8
6,9230,627,教養娯楽／書籍・他の印刷物／雑誌／週刊誌,,2,101.7,102.6,107,102.6,100.5,102.6,102.6,0,0.9
4,137,628,教養娯楽／書籍・他の印刷物／書籍,,30,100.4,101.6,101.6,101.7,101.7,101.7,102.5,0.9,2.1
6,9261,629,教養娯楽／書籍・他の印刷物／書籍／単行本Ａ,,13,100.5,100.9,100.9,101,101,101,101.2,0.1,0.7
6,9263,630,教養娯楽／書籍・他の印刷物／書籍／単行本Ｂ,,17,100.4,102.1,102.1,102.1,102.1,102.1,103.6,1.4,3.1
3,138,631,教養娯楽／教養娯楽サービス,,579,97.6,104.8,106.5,103,104.3,103.8,104.8,1,7.3
4,139,632,教養娯楽／教養娯楽サービス／宿泊料,,100,79.7,123,129.5,114.7,115.9,114.4,114.8,0.4,44
6,9300,633,教養娯楽／教養娯楽サービス／宿泊料／宿泊料,,100,79.7,123,129.5,114.7,115.9,114.4,114.8,0.4,44
4,177,634,教養娯楽／教養娯楽サービス／パック旅行費,,34,106.1,106.2,118,99.2,94.7,90.4,106.1,17.3,0
6,9305,635,教養娯楽／教養娯楽サービス／パック旅行費／外国パック旅行費,,34,106.1,106.2,118,99.2,94.7,90.4,106.1,17.3,0
4,140,636,教養娯楽／教養娯楽サービス／月謝類,,112,100,102.3,102.3,102.2,102.7,102.7,102.7,0,2.7
6,9328,637,教養娯楽／教養娯楽サービス／月謝類／講習料（英会話）,,15,100,100,100,99,99,99,99,0,-1
6,9329,638,教養娯楽／教養娯楽サービス／月謝類／講習料（書道）,,8,100,100,100,100,100,100,100,0,0
6,9326,639,教養娯楽／教養娯楽サービス／月謝類／講習料（音楽）,,20,100,100,100,100,100,100,100,0,0
6,9319,640,教養娯楽／教養娯楽サービス／月謝類／講習料（ダンス）,,12,100,102.4,102.4,102.4,102.4,102.4,102.4,0,2.4
6,9313,641,教養娯楽／教養娯楽サービス／月謝類／講習料（水泳）,,38,100,105,105,105,106.4,106.4,106.4,0,6.4
6,9343,642,教養娯楽／教養娯楽サービス／月謝類／講習料（体育）,,9,100.2,102.5,102.5,102.5,102.9,102.9,102.9,0,2.6
6,9320,643,教養娯楽／教養娯楽サービス／月謝類／自動車教習料,,10,100,101.9,101.9,101.9,101.9,101.9,101.9,0,1.9
4,141,644,教養娯楽／教養娯楽サービス／他の教養娯楽サービス,,332,101.4,100,99.8,100.1,102.3,102.3,102.3,0.1,1
5,142,645,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／放送受信料,,67,99,99,99,99,99,99,99,0,0
6,9330,646,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／放送受信料／放送受信料（ＮＨＫ）,,33,97.9,97.9,97.9,97.9,97.9,97.9,97.9,0,0
6,9368,647,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／放送受信料／放送受信料（ケーブル）,,28,100,100,100,100,100,100,100,0,0
6,9367,648,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／放送受信料／放送受信料（ＮＨＫ・ケーブル以外）,,6,100,100,100,100,100,100,100,0,0
5,143,649,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／入場・観覧・ゲーム代,,126,103.9,100.2,99.8,100.6,106.3,106.3,106.5,0.2,2.5
6,9341,650,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／入場・観覧・ゲーム代／映画観覧料,,14,100,100,100,100,100,100,100,0,0
6,9342,651,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／入場・観覧・ゲーム代／演劇観覧料,,11,91.2,100.8,100.8,100.8,100.8,100.8,100.8,0,10.6
6,9345,652,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／入場・観覧・ゲーム代／サッカー観覧料,,2,112.7,112.7,112.7,112.7,112.7,112.7,112.7,0,0
6,9350,653,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／入場・観覧・ゲーム代／プロ野球観覧料,,6,101.8,101.8,101.8,101.8,101.8,101.8,101.8,0,0
6,9353,654,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／入場・観覧・ゲーム代／ゴルフ練習料金,,7,100,100,100,100,100,100,100,0,0
6,9357,655,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／入場・観覧・ゲーム代／ゴルフプレー料金,,33,117.5,96.7,94.6,98.2,118.3,118.3,118.3,0,0.7
6,9361,656,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／入場・観覧・ゲーム代／ボウリングゲーム代,,3,100,100,100,100,100,100,100,0,0
6,9359,657,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／入場・観覧・ゲーム代／プール使用料,,3,101.1,101.1,101.1,101.1,101.1,101.1,101.1,0,0
6,9362,658,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／入場・観覧・ゲーム代／フィットネスクラブ使用料,,25,100,100,100,100,100,100,100,0,0
6,9374,659,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／入場・観覧・ゲーム代／文化施設入場料,,7,103.1,103.1,103.1,103.1,103.1,103.1,103.1,0,0
6,9372,660,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／入場・観覧・ゲーム代／テーマパーク入場料,,13,95.7,105.7,107.1,105.8,110.6,110.7,111.6,0.8,16.6
6,9395,661,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／入場・観覧・ゲーム代／カラオケルーム使用料,,3,102,97.9,97.9,97.3,97.3,97.3,100.2,2.9,-1.8
5,144,662,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／他の娯楽サービス,,140,100.2,100.2,100.2,100.2,100.2,100.2,100.2,0,0
6,9381,663,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／他の娯楽サービス／写真撮影代,,10,100.1,100.1,100.1,100.1,100.1,100.1,100.1,0,0
6,9391,664,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／他の娯楽サービス／ビデオソフトレンタル料,,3,100.4,101.4,101.4,101.4,101.4,101.4,102.2,0.7,1.7
6,9397,665,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／他の娯楽サービス／インターネット接続料,,72,100,100,100,100,100,100,100,0,0
6,9403,666,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／他の娯楽サービス／ウェブコンテンツ利用料,,7,100,99,99,99,99,99,99,0,-1
6,9396,667,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／他の娯楽サービス／獣医代,,37,100.5,100.5,100.5,100.5,100.5,100.5,100.5,0,0
6,9188,668,教養娯楽／教養娯楽サービス／他の教養娯楽サービス／他の娯楽サービス／ペット美容院代,,12,100.8,100.8,100.8,100.8,100.8,100.8,100.8,0,0
1,145,669,諸雑費,,564,100.2,101.1,101,101.3,101.6,101.6,101.6,0.1,1.4
3,146,670,諸雑費／理美容サービス,,113,99.9,100.1,100.1,100.1,100.1,100.1,100.1,0,0.2
6,9504,671,諸雑費／理美容サービス／入浴料,,9,99.1,99.1,99.1,99.1,99.1,99.1,99.1,0,0
6,9511,672,諸雑費／理美容サービス／理髪料,,25,100.1,99.8,99.8,99.8,99.8,99.8,99.8,0,-0.3
6,9521,673,諸雑費／理美容サービス／パーマネント代,,14,100,100.4,100.4,100.4,100.4,100.4,100.4,0,0.4
6,9531,674,諸雑費／理美容サービス／カット代,,37,100,100.6,100.6,100.6,100.6,100.6,100.6,0,0.6
6,9532,675,諸雑費／理美容サービス／ヘアカラーリング代,,18,100,100,100,100,100,100,100,0,0
6,9505,676,諸雑費／理美容サービス／エステティック料金,,11,100,100,100,100,100,100,100,0,0
3,147,677,諸雑費／理美容用品,,155,99.2,100.2,99.8,100.6,100.1,99.9,99.8,-0.1,0.6
4,148,678,諸雑費／理美容用品／理容器具,,12,98.5,103.1,94.9,102.5,104.9,103.2,99,-4.1,0.5
6,9602,679,諸雑費／理美容用品／理容器具／電気かみそり,,6,98.3,104.9,90.8,100.1,101.7,102.9,93.7,-9,-4.6
6,9611,680,諸雑費／理美容用品／理容器具／歯ブラシ,,5,98.9,100.8,99.8,105.5,108.7,103.5,105.5,1.9,6.6
4,149,681,諸雑費／理美容用品／石けん類,,42,98.7,99.9,100.1,100.9,99.7,99.5,99.9,0.4,1.2
6,9621,682,諸雑費／理美容用品／石けん類／手洗い用石けん,,5,100.4,98.5,97.4,97.1,96.6,94.4,97.6,3.5,-2.7
6,9626,683,諸雑費／理美容用品／石けん類／ボディーソープ,,5,100.7,97.6,100.8,98.2,98.9,94,100.8,7.2,0.1
6,9627,684,諸雑費／理美容用品／石けん類／洗顔料,,5,102.2,100,100,99.2,101.4,101,99.2,-1.7,-2.9
6,9628,685,諸雑費／理美容用品／石けん類／クレンジング,,3,99.5,100.8,100.8,100.8,100.8,100.8,100.8,0,1.3
6,9622,686,諸雑費／理美容用品／石けん類／シャンプー,,10,96.4,99.2,98.4,101.8,99.6,100.3,100,-0.2,3.7
6,9624,687,諸雑費／理美容用品／石けん類／ヘアコンディショナー,,7,96.8,99.5,100.1,103.5,99.9,100.6,100.4,-0.2,3.7
6,9623,688,諸雑費／理美容用品／石けん類／歯磨き,,9,98.7,102.4,102.7,102.5,100.4,102.4,100.3,-2,1.7
4,150,689,諸雑費／理美容用品／化粧品,,101,99.5,100,100.2,100.2,99.7,99.7,99.8,0.1,0.3
6,9631,690,諸雑費／理美容用品／化粧品／整髪料,,7,99.1,99.6,99.6,99.6,99.6,99.6,100.4,0.9,1.3
6,9641,691,諸雑費／理美容用品／化粧品／養毛剤,,6,99.1,98.3,100.3,100.3,99.3,100.1,100.3,0.1,1.2
6,9650,692,諸雑費／理美容用品／化粧品／化粧クリームＡ,,21,100,100,100,100,100,100,100,0,0
6,9652,693,諸雑費／理美容用品／化粧品／化粧クリームＢ,,5,99.9,99.3,100,99.9,99.4,99.8,99.8,0,-0.1
6,9660,694,諸雑費／理美容用品／化粧品／化粧水Ａ,,15,100,100,100,100,100,100,100,0,0
6,9661,695,諸雑費／理美容用品／化粧品／化粧水Ｂ,,5,99.8,98,98.3,98.3,99.2,98.6,99.1,0.5,-0.6
6,9690,696,諸雑費／理美容用品／化粧品／乳液Ａ,,7,100,100,100,100,100,100,100,0,0
6,9692,697,諸雑費／理美容用品／化粧品／乳液Ｂ,,2,99.7,100.3,100.1,100.1,100.6,99.7,99.7,0,0
6,9670,698,諸雑費／理美容用品／化粧品／ファンデーションＡ,,10,100,100,100,100,100,100,100,0,0
6,9672,699,諸雑費／理美容用品／化粧品／ファンデーションＢ,,1,100.1,100.1,100.1,100.1,100.1,100.1,100.1,0,0
6,9680,700,諸雑費／理美容用品／化粧品／口紅Ａ,,3,100,100,100,100,100,100,100,0,0
6,9682,701,諸雑費／理美容用品／化粧品／口紅Ｂ,,2,100,100,100,100,100,100,100,0,0
6,9625,702,諸雑費／理美容用品／化粧品／ヘアカラーリング剤,,7,95.4,103.3,104.2,104.5,98.2,97.4,97.9,0.6,2.6
6,9693,703,諸雑費／理美容用品／化粧品／美容液,,9,100,100,100,100,100,100,100,0,0
3,151,704,諸雑費／身の回り用品,,75,100.5,101.4,101.8,102,103.4,103.4,104,0.7,3.6
4,152,705,諸雑費／身の回り用品／かばん類,,54,100.6,101.9,102.3,103,105.1,105,105.9,0.9,5.3
6,9721,706,諸雑費／身の回り用品／かばん類／バッグＡ,,19,101,103,103,106.2,102.5,100.9,104.2,3.3,3.2
6,9722,707,諸雑費／身の回り用品／かばん類／バッグＢ,,23,101.6,103.3,103.3,103.3,111.3,111.3,111.3,0,9.6
6,9711,708,諸雑費／身の回り用品／かばん類／通学用かばん,,4,100.3,101.1,100.6,99.3,101.3,101.5,101.2,-0.3,0.9
6,9731,709,諸雑費／身の回り用品／かばん類／旅行用かばん,,8,97,95.7,98.3,95.6,95.2,98.2,96.9,-1.4,-0.1
4,153,710,諸雑費／身の回り用品／腕時計・指輪,,12,100,98.1,98.7,98.2,98.2,98.6,98.8,0.3,-1.2
6,9741,711,諸雑費／身の回り用品／腕時計・指輪／指輪,,5,100,96.6,98.1,98.1,98.1,99,99,0,-1
6,9751,712,諸雑費／身の回り用品／腕時計・指輪／腕時計,,7,100,99.1,99.1,98.3,98.3,98.3,98.7,0.4,-1.3
4,154,713,諸雑費／身の回り用品／他の身の回り用品,,8,100,102.9,102.9,101.2,100,100,99.4,-0.6,-0.6
6,9701,714,諸雑費／身の回り用品／他の身の回り用品／傘,,6,100,103.8,103.8,101.4,99.9,99.9,99.9,0,-0.1
6,9761,715,諸雑費／身の回り用品／他の身の回り用品／ハンカチーフ,,3,99.9,100.8,100.8,100.8,100.1,100.1,98.1,-2,-1.8
3,155,716,諸雑費／たばこ,,28,106.8,106.8,106.8,106.8,113.5,113.5,113.5,0,6.3
6,9799,717,諸雑費／たばこ／たばこ（国産品）,,14,107.5,107.5,107.5,107.5,115,115,115,0,7
6,9798,718,諸雑費／たばこ／たばこ（輸入品）,,14,106.2,106.2,106.2,106.2,112,112,112,0,5.5
3,156,719,諸雑費／他の諸雑費,,193,100.1,101.3,101.4,101.4,101.3,101.3,101.3,0,1.1
6,9960,720,諸雑費／他の諸雑費／葬儀料,,25,100,99.4,99.4,99.4,99.4,99.4,99.4,0,-0.6
6,9928,721,諸雑費／他の諸雑費／傷害保険料,,88,100,102.8,102.8,102.8,102.8,102.8,102.8,0,2.8
6,9921,722,諸雑費／他の諸雑費／保育所保育料,,54,100.1,100,100,100,100,100,100,0,0
6,9951,723,諸雑費／他の諸雑費／学童保育料,,7,103.1,103.1,103.1,103.1,103.1,103.1,103.1,0,0
6,9914,724,諸雑費／他の諸雑費／介護料,,12,100,100.5,101.1,101.1,101,101,101,0,1
6,9901,725,諸雑費／他の諸雑費／行政証明書手数料,,2,100,100,100,100,100,100,100,0,0
6,9912,726,諸雑費／他の諸雑費／パスポート取得料,,1,100,100,100,100,100,100,100,0,0
6,9920,727,諸雑費／他の諸雑費／振込手数料,,1,100,100,100,100,89.3,78.6,78.6,0,-21.4
6,9931,728,諸雑費／他の諸雑費／警備料,,2,100,101.1,101.1,101.1,101.1,101.1,101.1,0,1.1
,,,,,,,,,,,,,,
東京の物価／令和3年12月,,,,,,,,,,,,,,
６．東京都区部消費者物価品目別価格指数,,,,,,,,,,,,,,
２０２０年＝１００／(令和２年＝１００),,,,,,,,,,,,,,
階層（０：総合，１：大分類，２：中分類１，３：中分類２，４：小分類１，５：小分類２，６：品目）,,,,,,,,,,,,,,
