地域コード,地域,町丁別地域階層,町丁別地域,世帯数(世帯),人口／総数(人),人口／男(人),人口／女(人)
13110,目黒区,1,自由が丘２丁目,1486,2637,1200,1437
13110,目黒区,1,自由が丘３丁目,1251,2309,1032,1277
13110,目黒区,1,中根１丁目,1938,3416,1537,1879
13110,目黒区,1,中根２丁目,2359,3831,1636,2195
13110,目黒区,1,柿の木坂１丁目,2233,4064,1821,2243
13110,目黒区,1,柿の木坂２丁目,2014,3963,1881,2082
13110,目黒区,1,柿の木坂３丁目,790,1562,759,803
13110,目黒区,1,八雲１丁目,1562,2596,1065,1531
13110,目黒区,1,八雲２丁目,1757,3417,1551,1866
13110,目黒区,1,八雲３丁目,1958,4032,1833,2199
13110,目黒区,1,八雲４丁目,968,2065,956,1109
13110,目黒区,1,八雲５丁目,1325,2813,1350,1463
13110,目黒区,1,東が丘１丁目,2232,4481,2103,2378
13110,目黒区,1,東が丘２丁目,1739,3041,1327,1714
13111,大田区,0,大田区総数,401856,728425,361782,366643
13111,大田区,1,　大森東一丁目,2914,5209,2531,2678
13111,大田区,1,　大森東二丁目,2351,3701,1982,1719
13111,大田区,1,　大森東三丁目,1412,2438,1320,1118
13111,大田区,1,　大森東四丁目,2242,3947,2061,1886
13111,大田区,1,　大森東五丁目,1869,3172,1750,1422
13111,大田区,1,　大森南一丁目,1431,2861,1499,1362
13111,大田区,1,　大森南二丁目,2324,4586,2352,2234
13111,大田区,1,　大森南三丁目,1660,3144,1708,1436
13111,大田区,1,　大森南四丁目,444,835,460,375
13111,大田区,1,　大森南五丁目,788,1513,734,779
13111,大田区,1,　大森中一丁目,2150,3534,1753,1781
13111,大田区,1,　大森中二丁目,2264,3768,1930,1838
13111,大田区,1,　大森中三丁目,2095,3327,1767,1560
13111,大田区,1,　大森西一丁目,3279,6237,3042,3195
13111,大田区,1,　大森西二丁目,4164,7176,3699,3477
13111,大田区,1,　大森西三丁目,4200,6761,3355,3406
13111,大田区,1,　大森西四丁目,2600,5393,2641,2752
13111,大田区,1,　大森西五丁目,3175,4903,2510,2393
13111,大田区,1,　大森西六丁目,1491,2419,1226,1193
13111,大田区,1,　大森西七丁目,1151,1842,956,886
13111,大田区,1,　大森北一丁目,2971,4558,2152,2406
13111,大田区,1,　大森北二丁目,1917,3599,1769,1830
13111,大田区,1,　大森北三丁目,3807,6325,3347,2978
13111,大田区,1,　大森北四丁目,1992,3455,1755,1700
13111,大田区,1,　大森北五丁目,1705,2850,1503,1347
13111,大田区,1,　大森北六丁目,3074,4873,2586,2287
13111,大田区,1,　大森本町一丁目,2381,4519,2234,2285
13111,大田区,1,　大森本町二丁目,2415,3747,1939,1808
13111,大田区,1,　平和島一丁目,0,0,0,0
13111,大田区,1,　平和島二丁目,138,138,138,0
13111,大田区,1,　平和島三丁目,0,0,0,0
13111,大田区,1,　平和島四丁目,0,0,0,0
13111,大田区,1,　平和島五丁目,90,116,89,27
13111,大田区,1,　平和島六丁目,0,0,0,0
13111,大田区,1,　昭和島一丁目,2,2,2,0
13111,大田区,1,　昭和島二丁目,0,0,0,0
13111,大田区,1,　山王一丁目,2943,5603,2790,2813
13111,大田区,1,　山王二丁目,2857,5607,2717,2890
13111,大田区,1,　山王三丁目,3098,5483,2700,2783
13111,大田区,1,　山王四丁目,1761,3454,1726,1728
13111,大田区,1,　平和の森公園,0,0,0,0
13111,大田区,1,　ふるさとの浜辺公園,0,0,0,0
13111,大田区,1,　東馬込一丁目,2758,4753,2397,2356
13111,大田区,1,　東馬込二丁目,853,1682,834,848
13111,大田区,1,　南馬込一丁目,2587,4989,2381,2608
13111,大田区,1,　南馬込二丁目,1689,3408,1714,1694
13111,大田区,1,　南馬込三丁目,2023,4007,1998,2009
13111,大田区,1,　南馬込四丁目,2295,4772,2354,2418
13111,大田区,1,　南馬込五丁目,2217,3877,1958,1919
13111,大田区,1,　南馬込六丁目,2418,4592,2327,2265
13111,大田区,1,　中馬込一丁目,2541,4704,2327,2377
13111,大田区,1,　中馬込二丁目,1924,3213,1504,1709
13111,大田区,1,　中馬込三丁目,2546,4841,2494,2347
13111,大田区,1,　西馬込一丁目,1909,3293,1567,1726
13111,大田区,1,　西馬込二丁目,1795,3169,1565,1604
13111,大田区,1,　北馬込一丁目,1948,3226,1578,1648
13111,大田区,1,　北馬込二丁目,2481,4359,2082,2277
13111,大田区,1,　中央一丁目,1339,2351,1104,1247
13111,大田区,1,　中央二丁目,1371,2725,1383,1342
13111,大田区,1,　中央三丁目,2313,4455,2280,2175
13111,大田区,1,　中央四丁目,1684,3215,1582,1633
13111,大田区,1,　中央五丁目,1505,3417,1737,1680
13111,大田区,1,　中央六丁目,1253,2479,1227,1252
13111,大田区,1,　中央七丁目,1299,2464,1251,1213
13111,大田区,1,　中央八丁目,2969,5523,2806,2717
13111,大田区,1,　池上一丁目,1317,2600,1259,1341
13111,大田区,1,　池上二丁目,1128,2335,1119,1216
13111,大田区,1,　池上三丁目,2866,4882,2320,2562
13111,大田区,1,　池上四丁目,1891,3287,1609,1678
13111,大田区,1,　池上五丁目,2031,3757,1790,1967
13111,大田区,1,　池上六丁目,3707,6301,2990,3311
13111,大田区,1,　池上七丁目,2563,4278,2080,2198
13111,大田区,1,　池上八丁目,1695,3398,1690,1708
13111,大田区,1,　京浜島一丁目,0,0,0,0
13111,大田区,1,　京浜島二丁目,3,3,3,0
13111,大田区,1,　京浜島三丁目,2,2,2,0
13111,大田区,1,　東海一丁目,0,0,0,0
13111,大田区,1,　東海二丁目,0,0,0,0
13111,大田区,1,　東海三丁目,3,4,3,1
13111,大田区,1,　東海四丁目,1,1,1,0
13111,大田区,1,　東海五丁目,0,0,0,0
13111,大田区,1,　東海六丁目,0,0,0,0
13111,大田区,1,　城南島一丁目,0,0,0,0
13111,大田区,1,　城南島二丁目,3,3,3,0
13111,大田区,1,　城南島三丁目,0,0,0,0
13111,大田区,1,　城南島四丁目,23,23,23,0
13111,大田区,1,　城南島五丁目,0,0,0,0
13111,大田区,1,　城南島六丁目,0,0,0,0
13111,大田区,1,　城南島七丁目,0,0,0,0
13111,大田区,1,　令和島一丁目,0,0,0,0
13111,大田区,1,　令和島二丁目,0,0,0,0
13111,大田区,1,　東　嶺　町,2627,5054,2360,2694
13111,大田区,1,　西　嶺　町,1623,3210,1530,1680
13111,大田区,1,　北　嶺　町,3072,5590,2617,2973
13111,大田区,1,　田園調布南,1943,3765,1766,1999
13111,大田区,1,　田園調布本町,4121,8020,3768,4252
13111,大田区,1, 田園調布一丁目 ,3759,7291,3383,3908
13111,大田区,1, 田園調布二丁目,2250,4454,1968,2486
13111,大田区,1, 田園調布三丁目,772,1837,848,989
13111,大田区,1, 田園調布四丁目,893,1982,931,1051
13111,大田区,1, 田園調布五丁目,1509,3388,1617,1771
13111,大田区,1,　雪谷大塚町,1374,2583,1182,1401
13111,大田区,1,　鵜の木一丁目,2104,4149,1963,2186
13111,大田区,1,　鵜の木二丁目,3187,5553,2585,2968
13111,大田区,1,　鵜の木三丁目,2561,4515,2106,2409
13111,大田区,1,　千鳥一丁目,1813,3077,1451,1626
13111,大田区,1,　千鳥二丁目,2097,3490,1687,1803
13111,大田区,1,　千鳥三丁目,1821,3392,1630,1762
13111,大田区,1,　南久が原一丁目,1025,2148,1034,1114
13111,大田区,1,　南久が原二丁目,2275,4227,2001,2226
13111,大田区,1,　久が原一丁目,1724,3914,1928,1986
13111,大田区,1,　久が原二丁目,2403,5088,2496,2592
13111,大田区,1,　久が原三丁目,1803,3601,1767,1834
13111,大田区,1,　久が原四丁目,1843,4071,1913,2158
13111,大田区,1,　久が原五丁目,2682,5792,2780,3012
13111,大田区,1,　久が原六丁目,949,2112,1026,1086
13111,大田区,1,　南千束一丁目,1504,2875,1310,1565
13111,大田区,1,　南千束二丁目,829,1874,890,984
13111,大田区,1,　南千束三丁目,1583,3015,1473,1542
13111,大田区,1,　北千束一丁目,2805,4768,2219,2549
13111,大田区,1,　北千束二丁目,2693,4647,2132,2515
13111,大田区,1,　北千束三丁目,1929,3357,1609,1748
13111,大田区,1,　石川町一丁目,861,1651,795,856
13111,大田区,1,　石川町二丁目,1857,3842,1797,2045
13111,大田区,1,　仲池上一丁目,1888,4093,2015,2078
13111,大田区,1,　仲池上二丁目,2762,5194,2549,2645
13111,大田区,1,　東雪谷一丁目,1458,2785,1316,1469
13111,大田区,1,　東雪谷二丁目,2576,4649,2128,2521
13111,大田区,1,　東雪谷三丁目,1827,3627,1792,1835
13111,大田区,1,　東雪谷四丁目,1428,3119,1490,1629
13111,大田区,1,　東雪谷五丁目,1811,3865,1916,1949
13111,大田区,1,　南雪谷一丁目,1951,3362,1568,1794
13111,大田区,1,　南雪谷二丁目,1404,2519,1134,1385
13111,大田区,1,　南雪谷三丁目,1060,2170,1030,1140
13111,大田区,1,　南雪谷四丁目,967,1922,904,1018
13111,大田区,1,　南雪谷五丁目,1041,2429,1166,1263
13111,大田区,1,　上池台一丁目,2573,4445,2008,2437
13111,大田区,1,　上池台二丁目,1882,3576,1726,1850
13111,大田区,1,　上池台三丁目,2310,4818,2370,2448
13111,大田区,1,　上池台四丁目,2259,4479,2157,2322
13111,大田区,1,　上池台五丁目,2909,5876,2930,2946
13111,大田区,1,　東糀谷一丁目,1906,3357,1617,1740
13111,大田区,1,　東糀谷二丁目,1072,1580,784,796
13111,大田区,1,　東糀谷三丁目,1450,2153,967,1186
13111,大田区,1,　東糀谷四丁目,1146,2316,1180,1136
13111,大田区,1,　東糀谷五丁目,514,1017,490,527
13111,大田区,1,　東糀谷六丁目,716,1135,457,678
13111,大田区,1,　西糀谷一丁目,2789,4888,2444,2444
13111,大田区,1,　西糀谷二丁目,2638,4935,2447,2488
13111,大田区,1,　西糀谷三丁目,3343,5704,2775,2929
13111,大田区,1,　西糀谷四丁目,3005,4912,2382,2530
13111,大田区,1,　北糀谷一丁目,1641,3078,1613,1465
13111,大田区,1,　北糀谷二丁目,985,1773,956,817
13111,大田区,1,　羽田旭町,315,453,260,193
13111,大田区,1,　羽田一丁目,1168,2232,1138,1094
13111,大田区,1,　羽田二丁目,1046,1838,943,895
13111,大田区,1,　羽田三丁目,1488,2499,1306,1193
13111,大田区,1,　羽田四丁目,1702,2593,1271,1322
13111,大田区,1,　羽田五丁目,2081,2973,1582,1391
13111,大田区,1,　羽田六丁目,1363,2302,1224,1078
13111,大田区,1,　本羽田一丁目,2201,4264,2218,2046
13111,大田区,1,　本羽田二丁目,2048,4339,2171,2168
13111,大田区,1,　本羽田三丁目,1646,3378,1695,1683
13111,大田区,1,　羽田空港一丁目,0,0,0,0
13111,大田区,1,　羽田空港二丁目,0,0,0,0
13111,大田区,1,　羽田空港三丁目,0,0,0,0
13111,大田区,1,　萩中一丁目,2288,4214,1973,2241
13111,大田区,1,　萩中二丁目,1795,3374,1710,1664
13111,大田区,1,　萩中三丁目,2313,3843,1864,1979
13111,大田区,1,　東六郷一丁目,2097,3968,1971,1997
13111,大田区,1,　東六郷二丁目,1758,3121,1620,1501
13111,大田区,1,　東六郷三丁目,1991,3526,1796,1730
13111,大田区,1,　西六郷一丁目,3326,6498,3246,3252
13111,大田区,1,　西六郷二丁目,2661,4987,2667,2320
13111,大田区,1,　西六郷三丁目,2096,4854,2469,2385
13111,大田区,1,　西六郷四丁目,2830,5815,2927,2888
13111,大田区,1,　南六郷一丁目,2629,5214,2666,2548
13111,大田区,1,　南六郷二丁目,4103,7458,3840,3618
13111,大田区,1,　南六郷三丁目,2407,4703,2354,2349
13111,大田区,1,　仲六郷一丁目,3178,5660,2838,2822
13111,大田区,1,　仲六郷二丁目,2363,3853,1999,1854
13111,大田区,1,　仲六郷三丁目,1886,3541,1768,1773
13111,大田区,1,　仲六郷四丁目,2324,3753,2065,1688
13111,大田区,1,　下丸子一丁目,2158,3816,1837,1979
13111,大田区,1,　下丸子二丁目,4999,10422,5021,5401
13111,大田区,1,　下丸子三丁目,1762,2770,1381,1389
13111,大田区,1,　下丸子四丁目,3020,6207,2932,3275
13111,大田区,1,　矢口一丁目,2612,4220,2062,2158
13111,大田区,1,　矢口二丁目,3563,5957,2902,3055
13111,大田区,1,　矢口三丁目,3082,6344,3115,3229
13111,大田区,1,　東矢口一丁目,1894,3351,1659,1692
13111,大田区,1,　東矢口二丁目,2177,3658,1798,1860
13111,大田区,1,　東矢口三丁目,2988,4900,2543,2357
13111,大田区,1,　多摩川一丁目,3036,4909,2415,2494
13111,大田区,1,　多摩川二丁目,4177,8254,4096,4158
13111,大田区,1,　東蒲田一丁目,1709,2518,1316,1202
13111,大田区,1,　東蒲田二丁目,1970,3126,1636,1490
13111,大田区,1,　南蒲田一丁目,2365,3481,1784,1697
13111,大田区,1,　南蒲田二丁目,2830,4502,2299,2203
13111,大田区,1,　南蒲田三丁目,2246,3641,1794,1847
13111,大田区,1,　西蒲田一丁目,2143,4034,2147,1887
13111,大田区,1,　西蒲田二丁目,899,1655,865,790
13111,大田区,1,　西蒲田三丁目,1692,2850,1526,1324
13111,大田区,1,　西蒲田四丁目,2553,4315,2338,1977
13111,大田区,1,　西蒲田五丁目,1878,2892,1541,1351
13111,大田区,1,　西蒲田六丁目,2626,4116,2213,1903
13111,大田区,1,　西蒲田七丁目,3708,5312,2885,2427
13111,大田区,1,　西蒲田八丁目,1525,2162,1176,986
13111,大田区,1,　蒲田一丁目,4277,6717,3630,3087
13111,大田区,1,　蒲田二丁目,2281,3652,1881,1771
13111,大田区,1,　蒲田三丁目,2014,3419,1741,1678
13111,大田区,1,　蒲田四丁目,3259,4888,2481,2407
13111,大田区,1,　蒲田五丁目,2771,3783,2081,1702
13111,大田区,1,　蒲田本町一丁目,1837,3391,1693,1698
13111,大田区,1,　蒲田本町二丁目,1753,2698,1499,1199
13111,大田区,1,　新蒲田一丁目,1688,2924,1532,1392
13111,大田区,1,　新蒲田二丁目,1502,2608,1350,1258
13111,大田区,1,　新蒲田三丁目,2052,4089,2094,1995
13112,世田谷区,0,世田谷区総数,491585,915439,433385,482054
13112,世田谷区,1,赤堤１丁目,2398,4541,2055,2486
13112,世田谷区,1,赤堤２丁目,2209,3879,1774,2105
13112,世田谷区,1,赤堤３丁目,1881,3761,1768,1993
13112,世田谷区,1,赤堤４丁目,2319,3826,1816,2010
13112,世田谷区,1,赤堤５丁目,2239,3859,1818,2041
13112,世田谷区,1,池尻１丁目,791,1471,793,678
13112,世田谷区,1,池尻２丁目,2909,4559,2181,2378
13112,世田谷区,1,池尻３丁目,3223,4817,2260,2557
13112,世田谷区,1,池尻４丁目,2883,5671,2722,2949
13112,世田谷区,1,宇奈根１丁目,980,2165,1069,1096
13112,世田谷区,1,宇奈根２丁目,1008,2434,1244,1190
13112,世田谷区,1,宇奈根３丁目,534,1162,623,539
13112,世田谷区,1,梅丘１丁目,2520,4059,1808,2251
13112,世田谷区,1,梅丘２丁目,1731,3344,1570,1774
13112,世田谷区,1,梅丘３丁目,767,1536,714,822
13112,世田谷区,1,大蔵１丁目,954,2056,996,1060
13112,世田谷区,1,大蔵２丁目,814,1521,646,875
13112,世田谷区,1,大蔵３丁目,644,1009,458,551
13112,世田谷区,1,大蔵４丁目,64,144,71,73
13112,世田谷区,1,大蔵５丁目,752,1732,856,876
13112,世田谷区,1,大蔵６丁目,400,960,460,500
13112,世田谷区,1,大原１丁目,3470,5274,2620,2654
13112,世田谷区,1,大原２丁目,1919,2766,1377,1389
13112,世田谷区,1,岡本１丁目,1390,3016,1473,1543
13112,世田谷区,1,岡本２丁目,913,2206,1064,1142
13112,世田谷区,1,岡本３丁目,1305,3155,1520,1635
13112,世田谷区,1,奥沢１丁目,2580,5146,2365,2781
13112,世田谷区,1,奥沢２丁目,2486,4394,1959,2435
13112,世田谷区,1,奥沢３丁目,2201,3972,1770,2202
13112,世田谷区,1,奥沢４丁目,1174,2189,1002,1187
13112,世田谷区,1,奥沢５丁目,2129,3421,1493,1928
13112,世田谷区,1,奥沢６丁目,1819,3295,1461,1834
13112,世田谷区,1,奥沢７丁目,1957,3584,1672,1912
13112,世田谷区,1,奥沢８丁目,1130,2137,968,1169
13112,世田谷区,1,尾山台１丁目,779,1726,815,911
13112,世田谷区,1,尾山台２丁目,920,1971,915,1056
13112,世田谷区,1,尾山台３丁目,1593,2861,1320,1541
13112,世田谷区,1,粕谷１丁目,1212,2865,1448,1417
13112,世田谷区,1,粕谷２丁目,2168,4942,2316,2626
13112,世田谷区,1,粕谷３丁目,1458,2839,1429,1410
13112,世田谷区,1,粕谷４丁目,1428,2437,1136,1301
13112,世田谷区,1,鎌田１丁目,530,1039,524,515
13112,世田谷区,1,鎌田２丁目,1266,2714,1349,1365
13112,世田谷区,1,鎌田３丁目,1316,2730,1325,1405
13112,世田谷区,1,鎌田４丁目,595,1376,712,664
13112,世田谷区,1,上馬１丁目,3028,4856,2359,2497
13112,世田谷区,1,上馬２丁目,3138,4687,2242,2445
13112,世田谷区,1,上馬３丁目,1118,1901,880,1021
13112,世田谷区,1,上馬４丁目,3037,4719,2162,2557
13112,世田谷区,1,上馬５丁目,2610,4855,2288,2567
13112,世田谷区,1,上北沢１丁目,2125,4233,2029,2204
13112,世田谷区,1,上北沢２丁目,127,149,66,83
13112,世田谷区,1,上北沢３丁目,1414,2716,1283,1433
13112,世田谷区,1,上北沢４丁目,2906,4459,2038,2421
13112,世田谷区,1,上北沢５丁目,2919,5190,2493,2697
13112,世田谷区,1,上祖師谷１丁目,1935,3382,1571,1811
13112,世田谷区,1,上祖師谷２丁目,1975,3988,2063,1925
13112,世田谷区,1,上祖師谷３丁目,662,1587,815,772
13112,世田谷区,1,上祖師谷４丁目,1641,3298,1641,1657
13112,世田谷区,1,上祖師谷５丁目,1593,3447,1646,1801
13112,世田谷区,1,上祖師谷６丁目,937,2014,1006,1008
13112,世田谷区,1,上祖師谷７丁目,907,1695,815,880
13112,世田谷区,1,上野毛１丁目,2390,4239,1872,2367
13112,世田谷区,1,上野毛２丁目,1173,2375,1092,1283
13112,世田谷区,1,上野毛３丁目,946,2018,929,1089
13112,世田谷区,1,上野毛４丁目,2064,4213,1979,2234
13112,世田谷区,1,上用賀１丁目,1562,2977,1380,1597
13112,世田谷区,1,上用賀２丁目,465,971,412,559
13112,世田谷区,1,上用賀３丁目,1134,2332,1053,1279
13112,世田谷区,1,上用賀４丁目,1318,3053,1488,1565
13112,世田谷区,1,上用賀５丁目,1369,2749,1309,1440
13112,世田谷区,1,上用賀６丁目,1253,2773,1339,1434
13112,世田谷区,1,北烏山１丁目,2456,5208,2487,2721
13112,世田谷区,1,北烏山２丁目,1185,2087,990,1097
13112,世田谷区,1,北烏山３丁目,1993,3584,1693,1891
13112,世田谷区,1,北烏山４丁目,1024,2007,995,1012
13112,世田谷区,1,北烏山５丁目,591,1351,697,654
13112,世田谷区,1,北烏山６丁目,1971,3816,1891,1925
13112,世田谷区,1,北烏山７丁目,1589,3245,1580,1665
13112,世田谷区,1,北烏山８丁目,1500,2954,1363,1591
13112,世田谷区,1,北烏山９丁目,1408,2710,1283,1427
13112,世田谷区,1,北沢１丁目,3285,5242,2583,2659
13112,世田谷区,1,北沢２丁目,1709,2424,1179,1245
13112,世田谷区,1,北沢３丁目,2064,3132,1571,1561
13112,世田谷区,1,北沢４丁目,2077,3441,1696,1745
13112,世田谷区,1,北沢５丁目,2665,4146,2004,2142
13112,世田谷区,1,喜多見１丁目,796,2021,1033,988
13112,世田谷区,1,喜多見２丁目,768,1476,642,834
13112,世田谷区,1,喜多見３丁目,587,1341,684,657
13112,世田谷区,1,喜多見４丁目,1303,2627,1348,1279
13112,世田谷区,1,喜多見５丁目,849,1686,847,839
13112,世田谷区,1,喜多見６丁目,676,1512,735,777
13112,世田谷区,1,喜多見７丁目,1685,3348,1671,1677
13112,世田谷区,1,喜多見８丁目,1370,2420,1114,1306
13112,世田谷区,1,喜多見９丁目,1630,3125,1463,1662
13112,世田谷区,1,砧１丁目,1952,4361,2113,2248
13112,世田谷区,1,砧２丁目,1746,3607,1733,1874
13112,世田谷区,1,砧３丁目,1958,4028,1984,2044
13112,世田谷区,1,砧４丁目,2161,4384,2109,2275
13112,世田谷区,1,砧５丁目,1122,2389,1139,1250
13112,世田谷区,1,砧６丁目,1419,2627,1154,1473
13112,世田谷区,1,砧７丁目,1109,2201,1089,1112
13112,世田谷区,1,砧８丁目,1705,3205,1459,1746
13112,世田谷区,1,砧公園,‐,0,‐,‐
13112,世田谷区,1,給田１丁目,628,1170,554,616
13112,世田谷区,1,給田２丁目,694,1249,604,645
13112,世田谷区,1,給田３丁目,2276,3864,1830,2034
13112,世田谷区,1,給田４丁目,1822,3663,1718,1945
13112,世田谷区,1,給田５丁目,1205,2720,1343,1377
13112,世田谷区,1,経堂１丁目,2788,4358,2003,2355
13112,世田谷区,1,経堂２丁目,1973,3226,1495,1731
13112,世田谷区,1,経堂３丁目,1876,3353,1596,1757
13112,世田谷区,1,経堂４丁目,2600,4615,2135,2480
13112,世田谷区,1,経堂５丁目,2452,4476,2115,2361
13112,世田谷区,1,駒沢１丁目,1510,2997,1388,1609
13112,世田谷区,1,駒沢２丁目,2953,4911,2222,2689
13112,世田谷区,1,駒沢３丁目,1758,3028,1422,1606
13112,世田谷区,1,駒沢４丁目,1982,3591,1704,1887
13112,世田谷区,1,駒沢５丁目,1131,2259,1072,1187
13112,世田谷区,1,駒沢公園,2,4,1,3
13112,世田谷区,1,豪徳寺１丁目,2573,4164,1916,2248
13112,世田谷区,1,豪徳寺２丁目,1229,2427,1181,1246
13112,世田谷区,1,桜１丁目,2336,4761,2230,2531
13112,世田谷区,1,桜２丁目,1686,3400,1685,1715
13112,世田谷区,1,桜３丁目,2008,4250,2008,2242
13112,世田谷区,1,桜丘１丁目,1239,2469,1182,1287
13112,世田谷区,1,桜丘２丁目,2024,3795,1724,2071
13112,世田谷区,1,桜丘３丁目,2032,4249,1999,2250
13112,世田谷区,1,桜丘４丁目,2139,4371,2131,2240
13112,世田谷区,1,桜丘５丁目,2596,4845,2208,2637
13112,世田谷区,1,桜新町１丁目,1946,3634,1630,2004
13112,世田谷区,1,桜新町２丁目,2105,3896,1681,2215
13112,世田谷区,1,桜上水１丁目,1626,3257,1566,1691
13112,世田谷区,1,桜上水２丁目,1036,1871,917,954
13112,世田谷区,1,桜上水３丁目,867,1737,873,864
13112,世田谷区,1,桜上水４丁目,2025,3995,1897,2098
13112,世田谷区,1,桜上水５丁目,1693,3114,1472,1642
13112,世田谷区,1,三軒茶屋１丁目,3405,5033,2400,2633
13112,世田谷区,1,三軒茶屋２丁目,4890,7790,3731,4059
13112,世田谷区,1,下馬１丁目,3344,6125,3025,3100
13112,世田谷区,1,下馬２丁目,3382,5442,2452,2990
13112,世田谷区,1,下馬３丁目,1903,3697,1817,1880
13112,世田谷区,1,下馬４丁目,1084,2195,1061,1134
13112,世田谷区,1,下馬５丁目,2031,3813,1842,1971
13112,世田谷区,1,下馬６丁目,3396,6033,2794,3239
13112,世田谷区,1,新町１丁目,1467,2778,1313,1465
13112,世田谷区,1,新町２丁目,1937,3542,1582,1960
13112,世田谷区,1,新町３丁目,1098,2143,968,1175
13112,世田谷区,1,成城１丁目,1078,2367,1124,1243
13112,世田谷区,1,成城２丁目,1508,3093,1410,1683
13112,世田谷区,1,成城３丁目,1029,2227,1055,1172
13112,世田谷区,1,成城４丁目,1410,3364,1607,1757
13112,世田谷区,1,成城５丁目,880,1986,885,1101
13112,世田谷区,1,成城６丁目,710,1464,655,809
13112,世田谷区,1,成城７丁目,1112,2513,1162,1351
13112,世田谷区,1,成城８丁目,1787,3814,1709,2105
13112,世田谷区,1,成城９丁目,1135,2425,1149,1276
13112,世田谷区,1,瀬田１丁目,1227,2832,1386,1446
13112,世田谷区,1,瀬田２丁目,1717,3472,1620,1852
13112,世田谷区,1,瀬田３丁目,1199,2301,1067,1234
13112,世田谷区,1,瀬田４丁目,1793,3748,1766,1982
13112,世田谷区,1,瀬田５丁目,1406,3144,1518,1626
13112,世田谷区,1,世田谷１丁目,3697,6269,2890,3379
13112,世田谷区,1,世田谷２丁目,1971,3529,1631,1898
13112,世田谷区,1,世田谷３丁目,1954,3240,1419,1821
13112,世田谷区,1,世田谷４丁目,1993,3289,1481,1808
13112,世田谷区,1,祖師谷１丁目,1916,3204,1513,1691
13112,世田谷区,1,祖師谷２丁目,886,1460,664,796
13112,世田谷区,1,祖師谷３丁目,2484,4623,2086,2537
13112,世田谷区,1,祖師谷４丁目,1813,3530,1612,1918
13112,世田谷区,1,祖師谷５丁目,1359,3055,1434,1621
13112,世田谷区,1,祖師谷６丁目,1448,3645,1827,1818
13112,世田谷区,1,太子堂１丁目,1810,2991,1382,1609
13112,世田谷区,1,太子堂２丁目,2968,4169,1972,2197
13112,世田谷区,1,太子堂３丁目,2744,4734,2295,2439
13112,世田谷区,1,太子堂４丁目,1936,2782,1338,1444
13112,世田谷区,1,太子堂５丁目,2444,3978,1940,2038
13112,世田谷区,1,玉川１丁目,1447,3084,1434,1650
13112,世田谷区,1,玉川２丁目,1124,2063,956,1107
13112,世田谷区,1,玉川３丁目,1849,3423,1586,1837
13112,世田谷区,1,玉川４丁目,1887,3547,1650,1897
13112,世田谷区,1,玉川台１丁目,1135,1991,879,1112
13112,世田谷区,1,玉川台２丁目,2401,4376,2057,2319
13112,世田谷区,1,玉川田園調布１丁目,537,1119,498,621
13112,世田谷区,1,玉川田園調布２丁目,614,1193,556,637
13112,世田谷区,1,玉堤１丁目,2289,4706,2353,2353
13112,世田谷区,1,玉堤２丁目,584,1186,565,621
13112,世田谷区,1,代沢１丁目,1588,2898,1415,1483
13112,世田谷区,1,代沢２丁目,2648,4555,2228,2327
13112,世田谷区,1,代沢３丁目,999,2090,992,1098
13112,世田谷区,1,代沢４丁目,2492,4404,2113,2291
13112,世田谷区,1,代沢５丁目,1688,2632,1343,1289
13112,世田谷区,1,代田１丁目,2233,3838,1910,1928
13112,世田谷区,1,代田２丁目,2039,3495,1720,1775
13112,世田谷区,1,代田３丁目,3213,5542,2668,2874
13112,世田谷区,1,代田４丁目,2289,3840,1812,2028
13112,世田谷区,1,代田５丁目,2132,3292,1616,1676
13112,世田谷区,1,代田６丁目,2118,3465,1712,1753
13112,世田谷区,1,千歳台１丁目,1679,3536,1657,1879
13112,世田谷区,1,千歳台２丁目,1682,3570,1722,1848
13112,世田谷区,1,千歳台３丁目,1258,2691,1348,1343
13112,世田谷区,1,千歳台４丁目,1182,2923,1424,1499
13112,世田谷区,1,千歳台５丁目,912,2045,1011,1034
13112,世田谷区,1,千歳台６丁目,1772,4539,2178,2361
13112,世田谷区,1,弦巻１丁目,2345,5135,2436,2699
13112,世田谷区,1,弦巻２丁目,2285,4558,2139,2419
13112,世田谷区,1,弦巻３丁目,2280,4335,2006,2329
13112,世田谷区,1,弦巻４丁目,2815,5240,2359,2881
13112,世田谷区,1,弦巻５丁目,2622,5821,2733,3088
13112,世田谷区,1,等々力１丁目,1202,2569,1138,1431
13112,世田谷区,1,等々力２丁目,1975,3598,1652,1946
13112,世田谷区,1,等々力３丁目,1334,2529,1133,1396
13112,世田谷区,1,等々力４丁目,1363,2306,1015,1291
13112,世田谷区,1,等々力５丁目,1817,3560,1607,1953
13112,世田谷区,1,等々力６丁目,2317,4535,2129,2406
13112,世田谷区,1,等々力７丁目,2159,4577,2135,2442
13112,世田谷区,1,等々力８丁目,1604,3570,1724,1846
13112,世田谷区,1,中町１丁目,883,1863,871,992
13112,世田谷区,1,中町２丁目,1689,3397,1597,1800
13112,世田谷区,1,中町３丁目,1498,2951,1384,1567
13112,世田谷区,1,中町４丁目,1232,2879,1388,1491
13112,世田谷区,1,中町５丁目,1755,3557,1593,1964
13112,世田谷区,1,野毛１丁目,895,1769,885,884
13112,世田谷区,1,野毛２丁目,1190,2637,1315,1322
