路線番号,路線名称,観測地点地点名称,観測地点地点番号,歩行者類,自転車類,二輪車類動力付き,自動車類乗用車,自動車類小型貨物車,自動車類バス,自動車類普通貨物車,自動車類小型車計,自動車類大型車計,自動車類合計,大型車類混入率（％）,ピーク時間交通量自動車類（台／時）,ピーク時間交通量ピーク率（％）,昼夜率,混雑度,１７年度地点番号,１７年度交通量合計,交通量伸び率（２２／１７年）,平均旅行速度（ｋｍ／時）,交通量観測日観測日,交通量観測日天候,調査機関,路線番号,路線名称,地点番号
11,主要地方道大田調布線,調布市国領町７－７４－１１,40550,2084,3544,-,6050,2123,584,778,8173,1362,9535,14.3,956,10,1.44,1.08,4022,8261,1.15,10.5,１０月２０日（水）,雨,東京国道,11,主要地方道大田調布線,40550
12,主要地方道調布田無線,調布市深大寺元町３－３９－５,40590,1148,3468,525,8390,3109,393,1430,11499,1823,13322,13.7,1164,8.7,1.44,1.31,4023,12065,1.1,22.6,１０月２０日（水）,雨,東京国道,12,主要地方道調布田無線,40590
12,主要地方道調布田無線,調布市深大寺北町６－５９,40600,1040,2273,765,7221,3014,349,1237,10235,1586,11821,13.4,1040,8.8,1.44,1.21,4023,12065,0.98,22.6,１０月２０日（水）,雨,東京国道,12,主要地方道調布田無線,40600
12,主要地方道調布田無線,三鷹市井口１－２５－１,40610,-,-,-,4567,1548,104,655,6115,759,6874,11,629,9.2,1.44,0.75,4024,6390,1.08,11.5,１０月２０日（水）,雨,東京国道,12,主要地方道調布田無線,40610
12,主要地方道調布田無線,武蔵野市関前５－８,40620,1060,3896,453,7212,2951,622,932,10163,1554,11717,13.3,1097,9.4,1.44,1.16,4024,6390,1.83,8.9,１０月２０日（水）,雨,東京国道,12,主要地方道調布田無線,40620
14,主要地方道新宿国立線,調布市深大寺東町７－４２,40650,335,3969,1885,15735,6684,120,2587,22419,2707,25126,10.8,2356,9.4,1.44,1.15,4025,24582,1.02,18.6,１０月２０日（水）,雨,東京国道,14,主要地方道新宿国立線,40650
14,主要地方道新宿国立線,調布市深大寺北町４－３０－３,40660,518,4407,2000,17041,7090,224,3057,24131,3281,27412,12,2632,9.6,1.44,1.36,4025,24582,1.12,20.3,１０月２０日（水）,雨,東京国道,14,主要地方道新宿国立線,40660
14,主要地方道新宿国立線,調布市深大寺北町６－５２－８,40670,605,3923,1954,17531,7109,296,2567,24640,2863,27503,10.4,2478,9,1.44,1.19,4025,24582,1.12,18.7,１０月２０日（水）,雨,東京国道,14,主要地方道新宿国立線,40670
14,主要地方道新宿国立線,三鷹市大沢６－１,40680,234,1298,1775,15002,5861,272,2897,20863,3169,24032,13.2,2428,10.1,1.44,1.38,4026,24224,0.99,29.1,１０月２０日（水）,雨,東京国道,14,主要地方道新宿国立線,40680
14,主要地方道新宿国立線,府中市多磨町４,40690,274,1420,1622,15841,6694,451,2580,22535,3031,25566,11.9,2663,10.4,1.44,1.49,4026,24224,1.06,29.1,１０月２０日（水）,雨,東京国道,14,主要地方道新宿国立線,40690
14,主要地方道新宿国立線,府中市新町２－４８,40700,543,1988,1565,11325,6001,177,2665,17326,2842,20168,14.1,1959,9.7,1.44,1.01,4026,24224,0.83,20.7,１０月２０日（水）,雨,東京国道,14,主要地方道新宿国立線,40700
15,主要地方道府中清瀬線,小金井市前原町５－３－２４,40730,765,994,-,4307,1687,259,707,5994,966,6960,13.9,626,9,1.44,0.79,4027,7210,0.97,19.1,１０月２０日（水）,雨,東京国道,15,主要地方道府中清瀬線,40730
15,主要地方道府中清瀬線,小平市御幸町,40740,973,2401,417,5846,2262,649,906,8108,1555,9663,16.1,882,9.1,1.44,1.24,4028,7452,1.3,12.9,１０月２０日（水）,雨,東京国道,15,主要地方道府中清瀬線,40740
15,主要地方道府中清瀬線（１２時間）,小平市花小金井１－２,40750,3563,4278,551,4358,1526,491,839,5884,1330,7214,18.4,681,9.4,1.53,1.01,4029,9015,0.8,5.9,１０月２６日（火）,晴,建設局,15,主要地方道府中清瀬線（１２時間）,40750
15,主要地方道府中清瀬線（２４時間）,小平市花小金井１－２,40750,5152,5263,929,7025,2046,649,1299,9071,1948,11019,17.7,,,,,,13613,0.81,,１０月２６日（火）,晴,建設局,15,主要地方道府中清瀬線（２４時間）,40750
15,主要地方道府中清瀬線,小平市花小金井４－３５,40760,468,2225,403,7689,3011,551,1240,10700,1791,12491,14.3,1126,9,1.44,1.41,4030,10746,1.16,15.8,１０月１３日（水）,晴,東京国道,15,主要地方道府中清瀬線,40760
15,主要地方道府中清瀬線,東久留米市野火止２－２３－１６,40770,657,1369,363,5182,1890,155,1381,7072,1536,8608,17.8,776,9,1.44,1.04,4030,10746,0.8,8.8,１０月１３日（水）,晴,東京国道,15,主要地方道府中清瀬線,40770
15,主要地方道府中清瀬線,小平市大沼町２－７２９－１,40780,362,2167,345,6869,2656,184,2348,9525,2532,12057,21,1074,8.9,1.44,1.34,44010,9544,1.26,10.1,１０月１３日（水）,晴,東京国道,15,主要地方道府中清瀬線,40780
15,主要地方道府中清瀬線,東久留米市野火止３－２０－２２,40800,360,1096,-,4609,1919,22,1797,6528,1819,8347,21.8,764,9.2,1.44,0.91,44011,7210,1.16,11.2,１０月１３日（水）,晴,東京国道,15,主要地方道府中清瀬線,40800
16,主要地方道立川所沢線,立川市曙町３－１,40810,584,1178,765,18487,6199,182,2921,24686,3103,27789,11.2,2642,9.5,1.44,1.13,4031,26560,1.05,9.4,１０月２８日（木）,雨,建設局,16,主要地方道立川所沢線,40810
16,主要地方道立川所沢線,国分寺市西町５－１１－３,40820,242,911,-,6630,2363,626,952,8993,1578,10571,14.9,971,9.2,1.44,0.9,4032,9288,1.14,16.4,１０月１３日（水）,晴,東京国道,16,主要地方道立川所沢線,40820
16,主要地方道立川所沢線,立川市幸町４－４３－２,40830,-,-,-,8295,2320,366,1053,10615,1419,12034,11.8,1146,9.5,1.44,1.34,4032,9288,1.3,12,１０月１３日（水）,晴,東京国道,16,主要地方道立川所沢線,40830
16,主要地方道立川所沢線,小平市小川東町２,40840,912,3268,275,5790,2164,46,1743,7954,1789,9743,18.4,858,8.8,1.44,1.33,4033,9249,1.05,16.4,１０月１３日（水）,晴,東京国道,16,主要地方道立川所沢線,40840
17,主要地方道所沢府中線,国分寺市東戸倉１－２８－４,40860,457,1709,475,7561,3109,162,2088,10670,2250,12920,17.4,1166,9,1.44,1.24,4035,10768,1.2,12.7,１０月２０日（水）,雨,東京国道,17,主要地方道所沢府中線,40860
17,主要地方道所沢府中線（１２時間）,府中市栄町３－１９－２,40870,569,2118,817,9015,3613,261,2083,12628,2344,14972,15.7,1372,9.2,1.42,1.6,4035,10768,1.39,14.2,１０月２０日（水）,雨,東京国道,17,主要地方道所沢府中線（１２時間）,40870
17,主要地方道所沢府中線（２４時間）,府中市栄町３－１９－２,40870,878,2631,1238,13322,4512,352,3019,17834,3371,21205,15.9,,,,,,16651,1.27,,１０月２０日（水）,雨,東京国道,17,主要地方道所沢府中線（２４時間）,40870
17,主要地方道所沢府中線,府中市西原町１－１７,40890,901,4168,1594,14757,5771,160,3700,20528,3860,24388,15.8,2307,9.5,1.44,1.31,14035,21680,1.12,14.8,１０月１９日（火）,曇,建設局,17,主要地方道所沢府中線,40890
18,主要地方道府中町田線,府中市分梅町５－１０,40900,915,2065,670,5049,1812,59,637,6861,696,7557,9.2,733,9.7,1.44,0.87,14036,7853,0.96,17,１０月１９日（火）,曇,建設局,18,主要地方道府中町田線,40900
18,主要地方道府中町田線,府中市住吉町２－３０－４１,40910,807,972,1690,19756,6741,116,4272,26497,4388,30885,14.2,3150,10.2,1.44,1.58,4036,25839,1.2,17.7,１０月２１日（木）,雨,東京国道,18,主要地方道府中町田線,40910
18,主要地方道府中町田線,多摩市貝取１５０７,40920,597,483,947,17680,6155,479,2909,23835,3388,27223,12.4,2693,9.9,1.44,1.23,4037,27081,1.01,14.3,１０月２１日（木）,雨,建設局,18,主要地方道府中町田線,40920
18,主要地方道府中町田線,町田市小野路町３３８８,40940,182,161,734,12616,4402,194,2854,17018,3048,20066,15.2,2116,10.5,1.43,1.19,4038,19537,1.03,27,１０月２１日（木）,雨,東京国道,18,主要地方道府中町田線,40940
18,主要地方道府中町田線（１２時間）,町田市本町田１１９６,40950,255,363,635,8941,2697,267,1155,11638,1422,13060,10.9,1246,9.5,1.43,0.64,4040,12696,1.03,18.7,１０月２１日（木）,雨,建設局,18,主要地方道府中町田線（１２時間）,40950
18,主要地方道府中町田線（２４時間）,町田市本町田１１９６,40950,393,532,1112,13073,3381,344,1816,16454,2160,18614,11.6,,,,,,18901,0.98,,１０月２１日（木）,雨,建設局,18,主要地方道府中町田線（２４時間）,40950
18,主要地方道府中町田線,多摩市馬引沢２－１２,40990,422,104,385,6762,1817,124,1084,8579,1208,9787,12.3,967,9.9,1.44,0.38,44013,12483,0.78,16.9,１０月２１日（木）,雨,建設局,18,主要地方道府中町田線,40990
18,主要地方道府中町田線,多摩市永山５－９,41000,40,40,663,10147,2866,276,2279,13013,2555,15568,16.4,1419,9.1,1.44,0.62,44015,20408,0.76,17.9,１０月２１日（木）,雨,建設局,18,主要地方道府中町田線,41000
18,主要地方道府中町田線,町田市野津田町９３４,41030,329,148,656,7853,2607,433,1299,10460,1732,12192,14.2,1172,9.6,1.44,1.55,4039,11972,1.02,16.8,１０月２１日（木）,雨,建設局,18,主要地方道府中町田線,41030
19,主要地方道町田調布線,町田市真光寺２－１－１,41060,45,24,-,8747,2646,148,1273,11393,1421,12814,11.1,1333,10.4,1.44,1.49,4041,9630,1.33,31.4,１０月２１日（木）,雨,東京国道,19,主要地方道町田調布線,41060
19,主要地方道町田調布線,稲城市矢野口３８０,41070,1125,2240,1650,12512,4958,104,3579,17470,3683,21153,17.4,2177,10.3,1.44,0.43,-,-,-,-,１０月１９日（火）,曇,建設局,19,主要地方道町田調布線,41070
19,主要地方道町田調布線,稲城市矢野口３７５０,41080,969,2418,626,14485,5700,142,4147,20185,4289,24474,17.5,2326,9.5,1.44,1.17,4043,13193,1.86,23.1,１０月２０日（水）,雨,東京国道,19,主要地方道町田調布線,41080
19,主要地方道町田調布線,稲城市若葉台４－２０－１,41090,344,291,634,10838,2369,140,1478,13207,1618,14825,10.9,1440,9.7,1.43,1.6,44020,12483,1.19,16.2,１０月２１日（木）,雨,東京国道,19,主要地方道町田調布線,41090
19,主要地方道町田調布線,多摩市聖ケ丘４－３,41100,222,86,524,6947,2159,92,1568,9106,1660,10766,15.4,1123,10.4,1.43,1.08,-,-,-,-,１０月２１日（木）,雨,東京国道,19,主要地方道町田調布線,41100
20,主要地方道府中相模原線,日野市落川１１２９,41150,740,729,1995,15004,4833,854,2623,19837,3477,23314,14.9,2302,9.9,1.44,1.52,4045,18826,1.24,18.9,１０月２１日（木）,雨,東京国道,20,主要地方道府中相模原線,41150
20,主要地方道府中相模原線,八王子市大塚７７１,41160,676,537,954,11173,3206,553,1533,14379,2086,16465,12.7,1533,9.3,1.44,0.69,4045,18826,0.87,25.9,１０月２１日（木）,雨,東京国道,20,主要地方道府中相模原線,41160
20,主要地方道府中相模原線,国立市谷保１２０,41200,273,505,491,6838,2860,225,1934,9698,2159,11857,18.2,1177,9.9,1.44,0.52,4044,15074,0.79,24.2,１０月２０日（水）,雨,東京国道,20,主要地方道府中相模原線,41200
20,主要地方道府中相模原線,日野市落川２００１,41210,382,509,836,11937,4280,179,2569,16217,2748,18965,14.5,1966,10.4,1.44,0.84,4044,15074,1.26,32.9,１０月２１日（木）,雨,東京国道,20,主要地方道府中相模原線,41210
20,主要地方道府中相模原線,府中市四谷６－３１－１,41220,119,434,266,5125,2473,103,2422,7598,2525,10123,24.9,1034,10.2,1.44,0.6,44022,15074,0.67,18,１０月１４日（木）,曇,東京国道,20,主要地方道府中相模原線,41220
24,主要地方道練馬所沢線,西東京市北町２－８－２０,41260,501,1092,395,4163,1873,32,366,6036,398,6434,6.2,697,10.8,1.44,0.66,34026,11119,0.58,35,１０月１３日（水）,晴,東京国道,24,主要地方道練馬所沢線,41260
24,主要地方道練馬所沢線,東久留米市氷川台２－３６,41270,58,310,-,714,333,5,43,1047,48,1095,4.4,115,10.5,1.44,0.4,34054,4199,0.26,19.7,１０月１３日（水）,晴,東京国道,24,主要地方道練馬所沢線,41270
24,主要地方道練馬所沢線,清瀬市中里４,41280,323,619,-,7442,2284,142,1820,9726,1962,11688,16.8,1219,10.4,1.44,1.3,34053,4199,2.78,17.4,１０月１３日（水）,晴,東京国道,24,主要地方道練馬所沢線,41280
25,主要地方道飯田橋石神井新座線,西東京市下保谷４－１３,41290,1499,535,-,65,94,0,17,159,17,176,9.7,23,13.1,1.44,0.06,44024,8233,0.02,27.2,１０月７日（木）,晴,東京国道,25,主要地方道飯田橋石神井新座線,41290
25,主要地方道飯田橋石神井新座線,西東京市ひばりが丘北２－７－２２,41300,544,754,-,4527,2082,34,1496,6609,1530,8139,18.8,746,9.2,1.44,0.78,44024,8233,0.99,8,１０月１３日（水）,晴,東京国道,25,主要地方道飯田橋石神井新座線,41300
28,主要地方道青梅飯能線（１２時間）,青梅市根ヶ布１－１８８,41320,179,194,251,3561,637,106,1240,4198,1346,5544,24.3,550,9.9,1.3,0.6,4046,6149,0.9,29.9,１０月２６日（火）,曇,建設局,28,主要地方道青梅飯能線（１２時間）,41320
28,主要地方道青梅飯能線（２４時間）,青梅市根ヶ布１－１８８,41320,222,133,376,4845,763,127,1489,5608,1616,7224,22.4,,,,,,7945,0.91,,１０月２６日（火）,曇,建設局,28,主要地方道青梅飯能線（２４時間）,41320
28,主要地方道青梅飯能線,青梅市富岡１－６６,41330,34,13,-,3558,612,73,591,4170,664,4834,13.7,699,14.5,1.35,0.41,4047,6222,0.78,27.3,１０月２８日（木）,雨,東京国道,28,主要地方道青梅飯能線,41330
29,主要地方道立川青梅線,昭島市郷地町３－１－１２,41340,692,1106,520,12219,4988,287,4495,17207,4782,21989,21.7,2105,9.6,1.44,1.63,4048,23648,0.93,25.2,１０月１４日（木）,曇,東京国道,29,主要地方道立川青梅線,41340
29,主要地方道立川青梅線,昭島市拝島町３－１－１,41350,86,301,454,8208,2946,46,2494,11154,2540,13694,18.5,1536,11.2,1.44,1.44,4049,13908,0.98,13.6,１０月１４日（木）,曇,東京国道,29,主要地方道立川青梅線,41350
29,主要地方道立川青梅線,福生市加美平３－３８－１８,41380,139,306,-,6222,1560,24,669,7782,693,8475,8.2,902,10.6,1.44,0.85,4050,11579,0.73,21.6,１０月２８日（木）,雨,東京国道,29,主要地方道立川青梅線,41380
29,主要地方道立川青梅線,羽村市小作台４－２－１７,41390,-,-,-,5900,1139,59,466,7039,525,7564,6.9,688,9.1,1.44,0.81,4050,11579,0.65,19,１０月２８日（木）,雨,東京国道,29,主要地方道立川青梅線,41390
29,主要地方道立川青梅線,立川市富士見町３－１１－２１,41410,46,104,-,2258,946,50,200,3204,250,3454,7.2,356,10.3,1.44,0.42,14048,11696,0.3,26.4,１０月１４日（木）,曇,東京国道,29,主要地方道立川青梅線,41410
29,主要地方道立川青梅線,福生市熊川１３９－６,41420,596,747,205,4196,1320,107,767,5516,874,6390,13.7,816,12.8,1.44,1.27,14048,11696,0.55,14.2,１０月１４日（木）,曇,東京国道,29,主要地方道立川青梅線,41420
29,主要地方道立川青梅線,福生市福生１７９２,41450,6,18,-,3196,925,30,991,4121,1021,5142,19.9,537,10.4,1.44,1.01,14050,6816,0.75,23.3,１０月２８日（木）,雨,東京国道,29,主要地方道立川青梅線,41450
29,主要地方道立川青梅線,羽村市羽西３－８,41460,-,-,-,5718,1296,18,910,7014,928,7942,11.7,777,9.8,1.44,0.93,14050,6816,1.17,22.1,１０月２８日（木）,雨,東京国道,29,主要地方道立川青梅線,41460
29,主要地方道立川青梅線,福生市北田園２－８－２,41470,249,244,367,7433,1246,169,583,8679,752,9431,8,1001,10.6,1.44,0.99,44025,18275,0.52,14.2,１０月２８日（木）,雨,東京国道,29,主要地方道立川青梅線,41470
31,主要地方道青梅あきる野線,日の出町大久野,41520,0,2,-,4802,1108,43,494,5910,537,6447,8.3,791,12.3,1.35,0.74,4051,10783,0.6,39.8,１０月２８日（木）,雨,東京国道,31,主要地方道青梅あきる野線,41520
31,主要地方道青梅あきる野線,西多摩郡日の出町大久野１６３１,41530,244,34,110,4572,1268,129,902,5840,1031,6871,15,748,10.9,1.43,0.77,4052,7667,0.9,28,１０月２６日（火）,曇,建設局,31,主要地方道青梅あきる野線,41530
32,主要地方道八王子五日市線,八王子市川口町９２３,41540,431,295,444,5168,1423,156,872,6591,1028,7619,13.5,762,10,1.44,0.83,4053,8949,0.85,30.1,１０月２７日（水）,晴,建設局,32,主要地方道八王子五日市線,41540
32,主要地方道八王子五日市線,あきる野市留原８３９,41570,428,132,150,1399,413,86,286,1812,372,2184,17,255,11.7,1.43,0.23,4054,2053,1.06,32.8,１０月２７日（水）,晴,建設局,32,主要地方道八王子五日市線,41570
33,主要地方道上野原あきる野線,西多摩郡檜原村南郷８３６,41600,4,0,5,774,359,22,176,1133,198,1331,14.9,145,10.9,1.27,0.22,4055,1606,0.83,37.2,１０月２８日（木）,雨,建設局,33,主要地方道上野原あきる野線,41600
33,主要地方道上野原あきる野線,西多摩郡檜原村上元郷４７３,41610,55,5,12,1984,798,59,384,2782,443,3225,13.7,340,10.5,1.27,0.45,4056,3830,0.84,40,１０月２８日（木）,雨,建設局,33,主要地方道上野原あきる野線,41610
33,主要地方道上野原あきる野線,あきる野市五日市１３,41620,867,503,514,7766,2009,123,987,9775,1110,10885,10.2,1078,9.9,1.27,0.65,4057,10667,1.02,33.8,１０月２７日（水）,晴,建設局,33,主要地方道上野原あきる野線,41620
36,主要地方道保谷志木線,西東京市住吉町６－３,41640,223,890,465,4098,1863,82,826,5961,908,6869,13.2,644,9.4,1.44,0.95,4058,8233,0.83,20.1,１０月２７日（水）,晴,建設局,36,主要地方道保谷志木線,41640
40,主要地方道さいたま東村山線,清瀬市下清戸１－３５０,41650,253,967,655,6715,2984,130,2324,9699,2454,12153,20.2,1081,8.9,1.44,1.23,4059,10988,1.11,10.1,１０月２６日（火）,晴,建設局,40,主要地方道さいたま東村山線,41650
40,主要地方道さいたま東村山線,東村山市秋津町１－３２－１８,41660,590,1429,-,7397,2285,75,1527,9682,1602,11284,14.2,1087,9.6,1.44,1.13,4060,8891,1.27,23.5,１０月１３日（水）,晴,東京国道,40,主要地方道さいたま東村山線,41660
41,主要地方道稲城日野線,多摩市連光寺４－１,41680,25,95,1096,11291,4075,95,3383,15366,3478,18844,18.5,2023,10.7,1.43,1,4061,22377,0.84,27.9,１０月２１日（木）,雨,東京国道,41,主要地方道稲城日野線,41680
41,主要地方道稲城日野線,日野市百草３４５,41700,382,393,544,8316,2846,217,1656,11162,1873,13035,14.4,1165,8.9,1.44,1.34,4062,12358,1.05,21.6,１０月２１日（木）,雨,東京国道,41,主要地方道稲城日野線,41700
43,主要地方道立川東大和線,国立市北３－３５－１０,41710,1548,884,-,3127,1267,107,381,4394,488,4882,10,465,9.5,1.44,0.69,4063,6180,0.79,14.8,１０月１４日（木）,曇,東京国道,43,主要地方道立川東大和線,41710
43,主要地方道立川東大和線,東大和市桜が丘４－４３－１,41720,-,-,583,12008,3384,210,1902,15392,2112,17504,12.1,1659,9.5,1.44,0.65,4064,19192,0.91,15.7,１０月１３日（水）,晴,東京国道,43,主要地方道立川東大和線,41720
44,主要地方道瑞穂富岡線,西多摩郡瑞穂町長岡長谷部３７０,41760,16,97,-,6747,2126,61,1953,8873,2014,10887,18.5,1159,10.6,1.44,1.14,4065,8740,1.25,27.9,１０月２８日（木）,雨,東京国道,44,主要地方道瑞穂富岡線,41760
44,主要地方道瑞穂富岡線,青梅市今井２－１０６９,41770,107,125,186,6405,1666,57,1644,8071,1701,9772,17.4,958,9.8,1.43,1.4,4066,9437,1.04,22.7,１０月２６日（火）,曇,建設局,44,主要地方道瑞穂富岡線,41770
44,主要地方道瑞穂富岡線,青梅市小曾木１－３３６２,41780,45,23,168,6830,1656,75,1318,8486,1393,9879,14.1,1091,11,1.35,0.95,4067,10624,0.93,26.2,１０月２６日（火）,曇,建設局,44,主要地方道瑞穂富岡線,41780
45,主要地方道奥多摩青梅線,西多摩郡奥多摩町小丹波２０,41800,40,0,14,1564,548,15,632,2112,647,2759,23.5,271,9.8,1.27,0.49,4068,3996,0.69,37.2,１０月２８日（木）,雨,建設局,45,主要地方道奥多摩青梅線,41800
45,主要地方道奥多摩青梅線,青梅市御岳２－３０５,41810,14,1,-,1852,785,10,692,2637,702,3339,21,373,11.2,1.27,0.49,4068,3996,0.84,41.8,１０月２８日（木）,雨,東京国道,45,主要地方道奥多摩青梅線,41810
45,主要地方道奥多摩青梅線,青梅市畑中１－１２５,41830,255,97,282,7263,1972,145,1067,9235,1212,10447,11.6,1099,10.5,1.35,1.23,4070,11776,0.89,32.8,１０月２６日（火）,曇,建設局,45,主要地方道奥多摩青梅線,41830
46,主要地方道八王子あきる野線,八王子市元八王子町３－２１５３,41870,611,450,916,11441,2743,667,2147,14184,2814,16998,16.6,1712,10.1,1.35,1.86,4071,17336,0.98,12.6,１０月２７日（水）,晴,建設局,46,主要地方道八王子あきる野線,41870
46,主要地方道八王子あきる野線,八王子市四谷町７８７,41880,220,661,548,9037,2039,39,1528,11076,1567,12643,12.4,1158,9.2,1.44,1.55,4072,10759,1.18,9.3,１０月２７日（水）,晴,建設局,46,主要地方道八王子あきる野線,41880
46,主要地方道八王子あきる野線,八王子市犬目町６８１,41890,48,195,626,8967,2635,214,1888,11602,2102,13704,15.3,1495,10.9,1.43,1.64,4073,13275,1.03,18.5,１０月２７日（水）,晴,建設局,46,主要地方道八王子あきる野線,41890
46,主要地方道八王子あきる野線,八王子市戸吹町１４１２,41900,67,78,-,5157,1483,45,1152,6640,1197,7837,15.3,843,10.8,1.43,0.41,4093,6620,1.18,28.7,１０月１４日（木）,曇,東京国道,46,主要地方道八王子あきる野線,41900
47,主要地方道八王子町田線,町田市相原町,41920,69,66,-,5520,1411,97,2226,6931,2323,9254,25.1,1001,10.8,1.43,1.44,4074,6791,1.36,33.8,１０月２１日（木）,雨,東京国道,47,主要地方道八王子町田線,41920
47,主要地方道八王子町田線,町田市常盤町３５２９,41930,297,313,545,11196,3195,244,1708,14391,1952,16343,11.9,1463,9,1.44,1.59,4076,11613,1.41,19.5,１０月２１日（木）,雨,建設局,47,主要地方道八王子町田線,41930
47,主要地方道八王子町田線,町田市中町２－２０,41940,1796,596,837,9256,2722,291,1247,11978,1538,13516,11.4,1203,8.9,1.44,1.29,4076,11613,1.16,10.2,１０月２１日（木）,雨,建設局,47,主要地方道八王子町田線,41940
48,主要地方道鍛冶谷相模原線,町田市相原町４５９６－５,42030,29,14,-,2926,1010,44,1632,3936,1676,5612,29.9,611,10.9,1.35,0.97,34087,9770,0.57,9.7,１０月２１日（木）,雨,東京国道,48,主要地方道鍛冶谷相模原線,42030
51,主要地方道町田厚木線,町田市原町田１－１６－５,42040,4543,1375,455,8437,2292,127,960,10729,1087,11816,9.2,1067,9,1.44,1.22,34001,10734,1.1,6.7,１０月２１日（木）,雨,東京国道,51,主要地方道町田厚木線,42040
52,主要地方道相模原町田線,町田市森野５－１５,42050,190,238,411,7785,2124,142,1187,9909,1329,11238,11.8,1066,9.5,1.44,1.14,4077,12732,0.88,10.3,１０月２１日（木）,雨,建設局,52,主要地方道相模原町田線,42050
53,主要地方道青梅秩父線,青梅市黒沢３－１３９２,42060,43,19,73,1660,452,14,116,2112,130,2242,5.8,320,14.3,1.27,0.28,4078,2337,0.96,37.2,１０月２６日（火）,曇,建設局,53,主要地方道青梅秩父線,42060
53,主要地方道青梅秩父線,青梅市成木８－４０,42070,13,10,63,939,375,35,661,1314,696,2010,34.6,203,10.1,1.27,0.44,4079,1943,1.03,29.7,１０月２６日（火）,曇,建設局,53,主要地方道青梅秩父線,42070
53,主要地方道青梅秩父線,青梅市成木６－２９１,42080,15,6,22,272,68,25,19,340,44,384,11.5,41,10.7,1.27,0.06,4080,561,0.68,44.1,１０月２６日（火）,曇,建設局,53,主要地方道青梅秩父線,42080
55,主要地方道所沢武蔵村山立川線,武蔵村山市本町３－４１,42100,256,211,87,5067,1482,105,792,6549,897,7446,12,735,9.9,1.44,0.86,4081,6058,1.23,30.4,１０月２６日（火）,晴,建設局,55,主要地方道所沢武蔵村山立川線,42100
55,主要地方道所沢武蔵村山立川線,立川市砂川町８－３９－９,42110,236,1252,254,6907,1901,191,1275,8808,1466,10274,14.3,951,9.3,1.44,1,4082,9965,1.03,15.4,１０月１４日（木）,曇,東京国道,55,主要地方道所沢武蔵村山立川線,42110
56,主要地方道目黒町町田線,町田市金森１－２,42120,172,193,279,2451,849,7,79,3300,86,3386,2.5,359,10.6,1.44,0.46,4083,4549,0.74,13.3,１０月２１日（木）,雨,建設局,56,主要地方道目黒町町田線,42120
57,主要地方道相模原大蔵町線,町田市図師町,42150,506,205,473,8165,2771,359,1262,10936,1621,12557,12.9,1216,9.7,1.44,1.24,4084,13876,0.9,20.7,１０月２１日（木）,雨,建設局,57,主要地方道相模原大蔵町線,42150
59,主要地方道八王子武蔵村山線,八王子市小宮町５０１,42180,293,983,745,12554,4985,71,3424,17539,3495,21034,16.6,1967,9.4,1.44,0.67,4085,15209,1.38,16.4,１０月１４日（木）,曇,東京国道,59,主要地方道八王子武蔵村山線,42180
59,主要地方道八王子武蔵村山線,立川市一番町１－６,42190,296,1255,173,4504,1554,20,1538,6058,1558,7616,20.5,723,9.5,1.44,0.37,4086,7404,1.03,13.6,１０月１４日（木）,曇,東京国道,59,主要地方道八王子武蔵村山線,42190
59,主要地方道八王子武蔵村山線,立川市一番町４－５９－１,42200,164,1029,225,8046,2557,36,2103,10603,2139,12742,16.8,1322,10.4,1.44,1.59,4087,11839,1.08,12.8,１０月１４日（木）,曇,東京国道,59,主要地方道八王子武蔵村山線,42200
61,主要地方道山田宮の前線,あきる野市網代３９４,42230,4,37,-,4512,1286,107,682,5798,789,6587,12,744,11.3,1.44,0.39,4089,8911,0.74,44.5,１０月１４日（木）,曇,東京国道,61,主要地方道山田宮の前線,42230
61,主要地方道山田宮の前線,八王子市美山町１９３２,42240,30,36,267,5653,1755,81,1394,7408,1475,8883,16.6,995,11.2,1.43,0.94,4088,9785,0.91,38,１０月２７日（水）,晴,建設局,61,主要地方道山田宮の前線,42240
63,主要地方道青梅入間線,青梅市今井２－６９３－３,42330,49,39,-,3138,666,89,483,3804,572,4376,13.1,436,10,1.43,0.39,4090,4487,0.98,35.2,１０月２８日（木）,雨,東京国道,63,主要地方道青梅入間線,42330
110,一般都道府中三鷹線,府中市多磨町１－３４－２,60010,223,1055,-,4710,2122,211,720,6832,931,7763,12,826,10.6,1.44,1.12,6001,3324,2.34,17.8,１０月２０日（水）,雨,東京国道,110,一般都道府中三鷹線,60010
110,一般都道府中三鷹線,三鷹市下連雀９－１１,60020,3078,1225,363,4842,1729,714,444,6571,1158,7729,15,685,8.9,1.44,0.85,6002,8439,0.92,13.6,１０月２８日（木）,雨,建設局,110,一般都道府中三鷹線,60020
112,一般都道ひばりヶ丘停車場線,西東京市谷戸町１－５,60050,1332,3360,880,5825,2188,282,666,8013,948,8961,10.6,872,9.7,1.44,0.93,6003,9253,0.97,9.4,１０月２７日（水）,晴,建設局,112,一般都道ひばりヶ丘停車場線,60050
113,一般都道杉並武蔵野線,武蔵野市吉祥寺東町２－２４,60080,692,970,362,3650,1816,214,528,5466,742,6208,12,596,9.6,1.44,0.85,6004,6427,0.97,11.7,１０月２６日（火）,晴,建設局,113,一般都道杉並武蔵野線,60080
