,,,,,,,,,,,,,,,,,,
,,,計,"1,200 ","1,490 ","1,548 ","1,930 ","2,270 ","2,521 ","2,992 ","3,747 ","3,919 ","3,641 ","3,585 ","3,259 ","32,102 ",,"42,641 "
,,下 り,大型車,267 ,242 ,189 ,217 ,247 ,220 ,225 ,207 ,205 ,241 ,208 ,206 ,"2,674 ",,"4,866 "
,,,小型車,"2,683 ","2,554 ","2,819 ","2,849 ","2,433 ","1,871 ","1,821 ","1,653 ","1,656 ","1,539 ","1,461 ","1,269 ","24,608 ",,"34,278 "
,,,計,"2,950 ","2,796 ","3,008 ","3,066 ","2,680 ","2,091 ","2,046 ","1,860 ","1,861 ","1,780 ","1,669 ","1,475 ","27,282 ",,"39,144 "
,,合 計,大型車,456 ,452 ,381 ,427 ,477 ,427 ,444 ,461 ,485 ,490 ,452 ,493 ,"5,445 ",,"10,206 "
,,,小型車,"3,694 ","3,834 ","4,175 ","4,569 ","4,473 ","4,185 ","4,594 ","5,146 ","5,295 ","4,931 ","4,802 ","4,241 ","53,939 ",,"71,579 "
,,,計,"4,150 ","4,286 ","4,556 ","4,996 ","4,950 ","4,612 ","5,038 ","5,607 ","5,780 ","5,421 ","5,254 ","4,734 ","59,384 ",,"81,785 "
,二　輪　車　類,,,95 ,84 ,81 ,73 ,96 ,84 ,75 ,83 ,87 ,49 ,56 ,63 ,926 ,,
,自　転　車　類,,,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,,
,歩　行　者　類,,,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,,
,,,,,,,,,,,,,,,,（調査実施機関：東日本高速道路株式会社）,,
,,,,,,,,,,,,,,,,,,
,■ 観  測  地  点,,,13060,東京都江戸川区一之江（起点部）,,,,,H27番号：,13060,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 路    線    名,,,一般国道１４号（京葉道路）,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 都市計画路線名,,,放１５,,,,■ 通 称 道 路 名 ,京葉道路,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 観    測    日,,,9月26日（日）,,,,■ 天          候 ,晴,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 自動車交通量の推移（台／12h）,,,,,,,,,,,,,,,,,
,年度,,S63,H2,H6,H9,H11,H17,H22,H27,R3,,,,,,,
,交通量,,－,－,－,－,－,－,"31,580 ","27,825 ","30,104 ",,,,,,,
,,,,,,,,,,,,,,,,,,
,■ ピーク時間交通量,,,"2,940 ",台／h,ピーク率,9.8 ,％,■ 朝夕旅行速度（混雑時旅行速度）,,,,,,,,,
,,,,,,,,,上り,     －,km／h,,,,,,,
,■ 大  型  車  台  数,,,"1,566 ",台／12h,混入率,5.2 ,％,下り,     －,km／h,,15.50,,,,,
,,,,,,,,,,,,4.50,,,4.50,,,
,■ 混    雑    度,,,     －,,,,■ 昼    夜    率 ,1.44 ,,,,,,,,,
,,,,,,,,,,,,,車線数：,4,,リバーシブルレーン：無,,
,■ 時 間 別 交 通 量,,,,,,,,,,,,,,,,,
,,,時間, 7, 8, 9,10,11,12,13,14,15,16,17,18,12h計,,24h計
,種別,,,～ 8 ,～ 9 ,～ 10 ,～ 11 ,～ 12 ,～ 13 ,～ 14 ,～ 15 ,～ 16 ,～ 17 ,～ 18 ,～ 19 ,,,
,自  動  車  類,上 り,大型車,75 ,107 ,75 ,56 ,42 ,27 ,45 ,56 ,49 ,37 ,25 ,37 ,631 ,,"1,128 "
,,,小型車,464 ,751 ,950 ,"1,045 ","1,124 ","1,255 ","1,123 ","1,166 ","1,260 ","1,174 ","1,153 ","1,135 ","12,600 ",,"18,270 "
,,,計,539 ,858 ,"1,025 ","1,101 ","1,166 ","1,282 ","1,168 ","1,222 ","1,309 ","1,211 ","1,178 ","1,172 ","13,231 ",,"19,398 "
,,下 り,大型車,118 ,75 ,84 ,86 ,67 ,82 ,97 ,94 ,49 ,45 ,57 ,81 ,935 ,,"1,673 "
,,,小型車,881 ,"1,020 ","1,083 ","1,121 ","1,307 ","1,220 ","1,368 ","1,523 ","1,582 ","1,652 ","1,635 ","1,546 ","15,938 ",,"22,313 "
,,,計,999 ,"1,095 ","1,167 ","1,207 ","1,374 ","1,302 ","1,465 ","1,617 ","1,631 ","1,697 ","1,692 ","1,627 ","16,873 ",,"23,986 "
,,合 計,大型車,193 ,182 ,159 ,142 ,109 ,109 ,142 ,150 ,98 ,82 ,82 ,118 ,"1,566 ",,"2,801 "
,,,小型車,"1,345 ","1,771 ","2,033 ","2,166 ","2,431 ","2,475 ","2,491 ","2,689 ","2,842 ","2,826 ","2,788 ","2,681 ","28,538 ",,"40,583 "
,,,計,"1,538 ","1,953 ","2,192 ","2,308 ","2,540 ","2,584 ","2,633 ","2,839 ","2,940 ","2,908 ","2,870 ","2,799 ","30,104 ",,"43,384 "
,二　輪　車　類,,,35 ,34 ,31 ,32 ,47 ,38 ,48 ,64 ,112 ,153 ,50 ,60 ,704 ,,
,自　転　車　類,,,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,,
,歩　行　者　類,,,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,,
,,,,,,,,,,,,,,,,（調査実施機関：東日本高速道路株式会社）,,
,,,,,,,,,,,,,,,,,,
,■ 観  測  地  点,,,13070,東京都江戸川区篠崎町（篠崎IC）,,,,,H27番号：,13070,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 路    線    名,,,一般国道１４号（京葉道路）,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 都市計画路線名,,,放１５,,,,■ 通 称 道 路 名 ,京葉道路,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 観    測    日,,,9月26日（日）,,,,■ 天          候 ,晴,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 自動車交通量の推移（台／12h）,,,,,,,,,,,,,,,,,
,年度,,S63,H2,H6,H9,H11,H17,H22,H27,R3,,,,,,,
,交通量,,－,－,－,－,－,－,"38,136 ","33,568 ","30,243 ",,,,,,,
,,,,,,,,,,,,,,,,,,
,■ ピーク時間交通量,,,"2,868 ",台／h,ピーク率,9.5 ,％,■ 朝夕旅行速度（混雑時旅行速度）,,,,,,,,,
,,,,,,,,,上り,     －,km／h,,,,,,,
,■ 大  型  車  台  数,,,603 ,台／12h,混入率,2.0 ,％,下り,     －,km／h,,30.50,,,,,
,,,,,,,,,,,,4.50,,,4.50,,,
,■ 混    雑    度,,,     －,,,,■ 昼    夜    率 ,1.52 ,,,,,,,,,
,,,,,,,,,,,,,車線数：,6,,リバーシブルレーン：無,,
,■ 時 間 別 交 通 量,,,,,,,,,,,,,,,,,
,,,時間, 7, 8, 9,10,11,12,13,14,15,16,17,18,12h計,,24h計
,種別,,,～ 8 ,～ 9 ,～ 10 ,～ 11 ,～ 12 ,～ 13 ,～ 14 ,～ 15 ,～ 16 ,～ 17 ,～ 18 ,～ 19 ,,,
,自  動  車  類,上 り,大型車,19 ,24 ,26 ,29 ,32 ,26 ,24 ,20 ,22 ,20 ,35 ,25 ,302 ,,505 
,,,小型車,620 ,710 ,875 ,"1,068 ","1,088 ","1,186 ","1,257 ","1,246 ","1,355 ","1,430 ","1,478 ","1,500 ","13,813 ",,"21,899 "
,,,計,639 ,734 ,901 ,"1,097 ","1,120 ","1,212 ","1,281 ","1,266 ","1,377 ","1,450 ","1,513 ","1,525 ","14,115 ",,"22,404 "
,,下 り,大型車,26 ,31 ,24 ,33 ,27 ,26 ,22 ,21 ,21 ,23 ,26 ,21 ,301 ,,467 
,,,小型車,"1,074 ","1,139 ","1,438 ","1,458 ","1,488 ","1,339 ","1,370 ","1,405 ","1,353 ","1,355 ","1,329 ","1,079 ","15,827 ",,"23,129 "
,,,計,"1,100 ","1,170 ","1,462 ","1,491 ","1,515 ","1,365 ","1,392 ","1,426 ","1,374 ","1,378 ","1,355 ","1,100 ","16,128 ",,"23,596 "
,,合 計,大型車,45 ,55 ,50 ,62 ,59 ,52 ,46 ,41 ,43 ,43 ,61 ,46 ,603 ,,972 
,,,小型車,"1,694 ","1,849 ","2,313 ","2,526 ","2,576 ","2,525 ","2,627 ","2,651 ","2,708 ","2,785 ","2,807 ","2,579 ","29,640 ",,"45,028 "
,,,計,"1,739 ","1,904 ","2,363 ","2,588 ","2,635 ","2,577 ","2,673 ","2,692 ","2,751 ","2,828 ","2,868 ","2,625 ","30,243 ",,"46,000 "
,二　輪　車　類,,,133 ,210 ,76 ,121 ,105 ,103 ,99 ,59 ,50 ,100 ,99 ,127 ,"1,282 ",,
,自　転　車　類,,,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,,
,歩　行　者　類,,,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,,
,,,,,,,,,,,,,,,,（調査実施機関：東日本高速道路株式会社）,,
,,,,,,,,,,,,,,,,,,
,■ 観  測  地  点,,,13080,高速小松川線～篠崎IC,,,,,H27番号：,13080,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 路    線    名,,,一般国道１４号（京葉道路）,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 都市計画路線名,,,放１５,,,,■ 通 称 道 路 名 ,京葉道路,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 観    測    日,,,9月26日（日）,,,,■ 天          候 ,晴,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 自動車交通量の推移（台／12h）,,,,,,,,,,,,,,,,,
,年度,,S63,H2,H6,H9,H11,H17,H22,H27,R3,,,,,,,
,交通量,,－,"72,746 ","78,196 ","78,206 ","78,608 ",－,"29,448 ","28,002 ","32,760 ",,,,,,,
,,,,,,,,,,,,,,,,,,
,■ ピーク時間交通量,,,"2,947 ",台／h,ピーク率,9.0 ,％,■ 朝夕旅行速度（混雑時旅行速度）,,,,,,,,,
,,,,,,,,,上り,     －,km／h,,,,,,,
,■ 大  型  車  台  数,,,"2,125 ",台／12h,混入率,6.5 ,％,下り,     －,km／h,,30.50,,,,,
,,,,,,,,,,,,,,,,,,
,■ 混    雑    度,,,     －,,,,■ 昼    夜    率 ,1.39 ,,,,,,,,,
,,,,,,,,,,,,,車線数：,6,,リバーシブルレーン：無,,
,■ 時 間 別 交 通 量,,,,,,,,,,,,,,,,,
,,,時間, 7, 8, 9,10,11,12,13,14,15,16,17,18,12h計,,24h計
,種別,,,～ 8 ,～ 9 ,～ 10 ,～ 11 ,～ 12 ,～ 13 ,～ 14 ,～ 15 ,～ 16 ,～ 17 ,～ 18 ,～ 19 ,,,
,自  動  車  類,上 り,大型車,120 ,103 ,71 ,64 ,83 ,105 ,87 ,61 ,64 ,67 ,86 ,84 ,995 ,,"1,784 "
,,,小型車,"1,086 ","1,234 ","1,365 ","1,419 ","1,464 ","1,412 ","1,422 ","1,500 ","1,484 ","1,612 ","1,629 ","1,320 ","16,947 ",,"22,209 "
,,,計,"1,206 ","1,337 ","1,436 ","1,483 ","1,547 ","1,517 ","1,509 ","1,561 ","1,548 ","1,679 ","1,715 ","1,404 ","17,942 ",,"23,993 "
,,下 り,大型車,133 ,97 ,94 ,115 ,88 ,89 ,86 ,101 ,87 ,116 ,65 ,59 ,"1,130 ",,"1,892 "
,,,小型車,"1,084 ","1,113 ","1,145 ","1,204 ","1,224 ","1,152 ","1,179 ","1,101 ","1,198 ","1,152 ","1,154 ",982 ,"13,688 ",,"19,569 "
,,,計,"1,217 ","1,210 ","1,239 ","1,319 ","1,312 ","1,241 ","1,265 ","1,202 ","1,285 ","1,268 ","1,219 ","1,041 ","14,818 ",,"21,461 "
,,合 計,大型車,253 ,200 ,165 ,179 ,171 ,194 ,173 ,162 ,151 ,183 ,151 ,143 ,"2,125 ",,"3,676 "
,,,小型車,"2,170 ","2,347 ","2,510 ","2,623 ","2,688 ","2,564 ","2,601 ","2,601 ","2,682 ","2,764 ","2,783 ","2,302 ","30,635 ",,"41,778 "
,,,計,"2,423 ","2,547 ","2,675 ","2,802 ","2,859 ","2,758 ","2,774 ","2,763 ","2,833 ","2,947 ","2,934 ","2,445 ","32,760 ",,"45,454 "
,二　輪　車　類,,,62 ,39 ,51 ,33 ,36 ,38 ,40 ,43 ,37 ,21 ,33 ,20 ,453 ,,
,自　転　車　類,,,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,,
,歩　行　者　類,,,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,,
,,,,,,,,,,,,,,,,（調査実施機関：東日本高速道路株式会社）,,
,,,,,,,,,,,,,,,,,,
,■ 観  測  地  点,,,13090,篠崎IC～千葉県境（京葉市川IC）,,,,,H27番号：,13090,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 路    線    名,,,一般国道１４号（京葉道路）,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 都市計画路線名,,,放１５,,,,■ 通 称 道 路 名 ,京葉道路,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 観    測    日,,,9月26日（日）,,,,■ 天          候 ,晴,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 自動車交通量の推移（台／12h）,,,,,,,,,,,,,,,,,
,年度,,S63,H2,H6,H9,H11,H17,H22,H27,R3,,,,,,,
,交通量,,－,"72,746 ","78,196 ","78,206 ","78,608 ",－,"70,505 ","65,099 ","66,686 ",,,,,,,
,,,,,,,,,,,,,,,,,,
,■ ピーク時間交通量,,,"6,114 ",台／h,ピーク率,9.2 ,％,■ 朝夕旅行速度（混雑時旅行速度）,,,,,,,,,
,,,,,,,,,上り,     －,km／h,,,,,,,
,■ 大  型  車  台  数,,,"3,677 ",台／12h,混入率,5.5 ,％,下り,     －,km／h,,30.50,,,,,
,,,,,,,,,,,,,,,,,,
,■ 混    雑    度,,,     －,,,,■ 昼    夜    率 ,1.35 ,,,,,,,,,
,,,,,,,,,,,,,車線数：,6,,リバーシブルレーン：無,,
,■ 時 間 別 交 通 量,,,,,,,,,,,,,,,,,
,,,時間, 7, 8, 9,10,11,12,13,14,15,16,17,18,12h計,,24h計
,種別,,,～ 8 ,～ 9 ,～ 10 ,～ 11 ,～ 12 ,～ 13 ,～ 14 ,～ 15 ,～ 16 ,～ 17 ,～ 18 ,～ 19 ,,,
,自  動  車  類,上 り,大型車,177 ,153 ,134 ,110 ,128 ,161 ,149 ,111 ,117 ,107 ,141 ,143 ,"1,631 ",,"3,012 "
,,,小型車,"1,709 ","2,054 ","2,301 ","2,539 ","2,750 ","2,813 ","2,876 ","3,077 ","3,179 ","3,531 ","3,426 ","2,898 ","33,153 ",,"42,833 "
,,,計,"1,886 ","2,207 ","2,435 ","2,649 ","2,878 ","2,974 ","3,025 ","3,188 ","3,296 ","3,638 ","3,567 ","3,041 ","34,784 ",,"45,845 "
,,下 り,大型車,266 ,184 ,177 ,223 ,163 ,157 ,139 ,166 ,155 ,201 ,110 ,105 ,"2,046 ",,"3,346 "
,,,小型車,"2,152 ","2,441 ","2,786 ","3,027 ","2,846 ","2,680 ","2,612 ","2,474 ","2,442 ","2,275 ","2,223 ","1,898 ","29,856 ",,"41,080 "
,,,計,"2,418 ","2,625 ","2,963 ","3,250 ","3,009 ","2,837 ","2,751 ","2,640 ","2,597 ","2,476 ","2,333 ","2,003 ","31,902 ",,"44,426 "
,,合 計,大型車,443 ,337 ,311 ,333 ,291 ,318 ,288 ,277 ,272 ,308 ,251 ,248 ,"3,677 ",,"6,358 "
,,,小型車,"3,861 ","4,495 ","5,087 ","5,566 ","5,596 ","5,493 ","5,488 ","5,551 ","5,621 ","5,806 ","5,649 ","4,796 ","63,009 ",,"83,913 "
,,,計,"4,304 ","4,832 ","5,398 ","5,899 ","5,887 ","5,811 ","5,776 ","5,828 ","5,893 ","6,114 ","5,900 ","5,044 ","66,686 ",,"90,271 "
,二　輪　車　類,,,154 ,115 ,136 ,111 ,86 ,104 ,123 ,87 ,89 ,56 ,68 ,59 ,"1,188 ",,
,自　転　車　類,,,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,,
,歩　行　者　類,,,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,,
,,,,,,,,,,,,,,,,（調査実施機関：東日本高速道路株式会社）,,
,,,,,,,,,,,,,,,,,,
,■ 観  測  地  点,,,27020,玉川IC～神奈川県境（京浜川崎IC）,,,,,H27番号：,27020,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 路    線    名,,,一般国道４６６号（第三京浜道路）,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 都市計画路線名,,,－,,,,■ 通 称 道 路 名 ,（第三京浜）,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 観    測    日,,,10月3日（日）,,,,■ 天          候 ,晴,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,■ 自動車交通量の推移（台／12h）,,,,,,,,,,,,,,,,,
,年度,,S63,H2,H6,H9,H11,H17,H22,H27,R3,,,,,,,
,交通量,,－,"54,212 ","60,817 ","59,226 ","50,624 ",－,"45,222 ","43,121 ","39,260 ",,,,,,,
,,,,,,,,,,,,,,,,,,
,■ ピーク時間交通量,,,"4,009 ",台／h,ピーク率,10.2 ,％,■ 朝夕旅行速度（混雑時旅行速度）,,,,,,,,,
,,,,,,,,,上り,     －,km／h,,,,,,,
,■ 大  型  車  台  数,,,"1,788 ",台／12h,混入率,4.6 ,％,下り,     －,km／h,,31.10,,,,,
,,,,,,,,,,,,,,,,,,
,■ 混    雑    度,,,     －,,,,■ 昼    夜    率 ,1.37 ,,,,,,,,,
,,,,,,,,,,,,,車線数：,6,,リバーシブルレーン：無,,
,■ 時 間 別 交 通 量,,,,,,,,,,,,,,,,,
,,,時間, 7, 8, 9,10,11,12,13,14,15,16,17,18,12h計,,24h計
,種別,,,～ 8 ,～ 9 ,～ 10 ,～ 11 ,～ 12 ,～ 13 ,～ 14 ,～ 15 ,～ 16 ,～ 17 ,～ 18 ,～ 19 ,,,
,自  動  車  類,上 り,大型車,91 ,105 ,99 ,118 ,94 ,108 ,101 ,88 ,79 ,71 ,52 ,29 ,"1,035 ",,"1,604 "
,,,小型車,"2,111 ","2,033 ","1,742 ","1,473 ","1,416 ","1,417 ","1,465 ","1,478 ","1,582 ","1,662 ","2,078 ","1,684 ","20,141 ",,"27,230 "
,,,計,"2,202 ","2,138 ","1,841 ","1,591 ","1,510 ","1,525 ","1,566 ","1,566 ","1,661 ","1,733 ","2,130 ","1,713 ","21,176 ",,"28,834 "
,,下 り,大型車,50 ,45 ,90 ,78 ,68 ,70 ,61 ,69 ,65 ,65 ,50 ,42 ,753 ,,"1,007 "
,,,小型車,"1,512 ","1,567 ","1,310 ","1,247 ","1,250 ","1,202 ","1,214 ","1,336 ","1,323 ","1,490 ","1,829 ","2,051 ","17,331 ",,"23,864 "
,,,計,"1,562 ","1,612 ","1,400 ","1,325 ","1,318 ","1,272 ","1,275 ","1,405 ","1,388 ","1,555 ","1,879 ","2,093 ","18,084 ",,"24,871 "
,,合 計,大型車,141 ,150 ,189 ,196 ,162 ,178 ,162 ,157 ,144 ,136 ,102 ,71 ,"1,788 ",,"2,611 "
,,,小型車,"3,623 ","3,600 ","3,052 ","2,720 ","2,666 ","2,619 ","2,679 ","2,814 ","2,905 ","3,152 ","3,907 ","3,735 ","37,472 ",,"51,094 "
,,,計,"3,764 ","3,750 ","3,241 ","2,916 ","2,828 ","2,797 ","2,841 ","2,971 ","3,049 ","3,288 ","4,009 ","3,806 ","39,260 ",,"53,705 "
,二　輪　車　類,,,124 ,89 ,73 ,87 ,104 ,90 ,80 ,82 ,108 ,84 ,150 ,144 ,"1,215 ",,
,自　転　車　類,,,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,,
,歩　行　者　類,,,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,      －,,
,,,,,,,,,,,,,,,,（調査実施機関：東日本高速道路株式会社）,,
