路線番号,路線名称,観測地点地点名称,観測地点地点番号,歩行者類,自転車類,二輪車類動力付き,自動車類乗用車,自動車類小型貨物車,自動車類バス,自動車類普通貨物車,自動車類小型車計,自動車類大型車計,自動車類合計,大型車類混入率（％）,ピーク時間交通量自動車類（台／時）,ピーク時間交通量ピーク率（％）,昼夜率,混雑度,１７年度地点番号,１７年度交通量合計,交通量伸び率（２２／１７年）,平均旅行速度（ｋｍ／時）,交通量観測日観測日,交通量観測日天候,調査機関,路線番号,路線名称,地点番号
4,一般国道４号（２４時間）,足立区中央本町１－１,10170,-,-,-,21740,20010,540,9055,41750,9595,51345,18.7,,,,,,52439,0.98,,１０月（平日）,－,東京国道,4,一般国道４号（２４時間）,10170
4,一般国道４号（１２時間）,足立区平野２－１,10180,-,-,-,10889,17913,295,6227,28802,6522,35324,18.5,3084,8.7,1.56,0.98,1027,33339,1.06,16.5,１０月（平日）,－,東京国道,4,一般国道４号（１２時間）,10180
4,一般国道４号（２４時間）,足立区平野２－１,10180,-,-,-,17739,26289,428,10647,44028,11075,55103,20.1,,,,,,53291,1.03,,１０月（平日）,－,東京国道,4,一般国道４号（２４時間）,10180
4,一般国道４号（１２時間）,足立区西保木間４－１３,10190,149,383,908,12159,6502,27,5484,18661,5511,24172,22.8,2184,9,1.59,0.74,71028,33339,0.73,28.6,９月３０日（木）,雨,東京国道,4,一般国道４号（１２時間）,10190
4,一般国道４号（２４時間）,足立区西保木間４－１３,10190,199,467,1520,19761,9784,48,8902,29545,8950,38495,23.2,,,,,,53291,0.72,,９月３０日（木）,雨,東京国道,4,一般国道４号（２４時間）,10190
6,一般国道６号（１２時間）,台東区浅草橋１－１,10210,18291,4311,1637,14111,6308,466,2397,20419,2863,23282,12.3,2158,9.3,1.45,1.4,1032,28079,0.83,14.9,１０月５日（火）,晴,東京国道,6,一般国道６号（１２時間）,10210
6,一般国道６号（２４時間）,台東区浅草橋１－１,10210,21929,4507,2370,22344,7482,554,3490,29826,4044,33870,11.9,,,,,,42027,0.81,,１０月５日（火）,晴,東京国道,6,一般国道６号（２４時間）,10210
6,一般国道６号（１２時間）,台東区浅草７－１,10220,1559,2971,1990,12632,6404,169,2634,19036,2803,21839,12.8,1991,9.1,1.49,1.01,1033,28208,0.77,13.6,１０月５日（火）,晴,東京国道,6,一般国道６号（１２時間）,10220
6,一般国道６号（２４時間）,台東区浅草７－１,10220,2069,3985,3080,20475,7879,211,3932,28354,4143,32497,12.7,,,,,,44285,0.73,,１０月５日（火）,晴,東京国道,6,一般国道６号（２４時間）,10220
6,一般国道６号（１２時間）,墨田区東向島６－２２,10230,-,-,-,11661,14071,187,4019,25732,4206,29938,14,2669,8.9,1.52,1.09,1034,29752,1.01,24,１０月（平日）,－,東京国道,6,一般国道６号（１２時間）,10230
6,一般国道６号（２４時間）,墨田区東向島６－２２,10230,-,-,-,18943,19802,280,6458,38745,6738,45483,14.8,,,,,,45584,1,,１０月（平日）,－,東京国道,6,一般国道６号（２４時間）,10230
6,一般国道６号（１２時間）,墨田区墨田４－６２,10240,91,2007,1483,15214,7568,310,3627,22782,3937,26719,14.7,2361,8.8,1.52,1.01,1034,29752,0.9,21.7,９月３０日（木）,雨,東京国道,6,一般国道６号（１２時間）,10240
6,一般国道６号（２４時間）,墨田区墨田４－６２,10240,133,2606,2490,24326,9970,429,5844,34296,6273,40569,15.5,,,,,,45584,0.89,,９月３０日（木）,雨,東京国道,6,一般国道６号（２４時間）,10240
6,一般国道６号（１２時間）,葛飾区新宿３－７,10250,-,-,-,14117,17059,307,6644,31176,6951,38127,18.2,3436,9,1.6,1.22,1036,37588,1.01,13.5,１０月（平日）,－,東京国道,6,一般国道６号（１２時間）,10250
6,一般国道６号（２４時間）,葛飾区新宿３－７,10250,-,-,-,24045,25498,476,11039,49543,11515,61058,18.9,,,,,,59988,1.02,,１０月（平日）,－,東京国道,6,一般国道６号（２４時間）,10250
6,一般国道６号（１２時間）,葛飾区金町３－５２,10260,92,216,1142,15194,6622,68,5248,21816,5316,27132,19.6,2574,9.5,1.65,1.18,1036,37588,0.72,10.2,９月３０日（木）,雨,東京国道,6,一般国道６号（１２時間）,10260
6,一般国道６号（２４時間）,葛飾区金町３－５２,10260,145,299,1881,26515,9394,86,8776,35909,8862,44771,19.8,,,,,,59988,0.75,,９月３０日（木）,雨,東京国道,6,一般国道６号（２４時間）,10260
6,一般国道６号（１２時間）,墨田区八広６－１１,10270,7,79,768,7016,3662,39,1669,10678,1708,12386,13.8,1258,10.2,1.4,0.99,41034,29752,0.42,22.9,９月３０日（木）,雨,東京国道,6,一般国道６号（１２時間）,10270
6,一般国道６号（２４時間）,墨田区八広６－１１,10270,11,123,1092,10603,4495,48,2210,15098,2258,17356,13,,,,,,45584,0.38,,９月３０日（木）,雨,東京国道,6,一般国道６号（２４時間）,10270
14,一般国道１４号（１２時間）,墨田区両国１－１２,10290,2907,5069,3367,20881,11284,123,4438,32165,4561,36726,12.4,3350,9.1,1.48,1.12,1041,27140,1.35,18.4,１０月５日（火）,晴,東京国道,14,一般国道１４号（１２時間）,10290
14,一般国道１４号（２４時間）,墨田区両国１－１２,10290,4221,6598,5188,33184,14267,150,6610,47451,6760,54211,12.5,,,,,,42648,1.27,,１０月５日（火）,晴,東京国道,14,一般国道１４号（２４時間）,10290
14,一般国道１４号（１２時間）,墨田区緑４－２３,10300,5943,4013,2850,15542,7945,227,3590,23487,3817,27304,14,2501,9.2,1.54,0.85,1041,27140,1.01,12.6,１０月５日（火）,晴,東京国道,14,一般国道１４号（１２時間）,10300
14,一般国道１４号（２４時間）,墨田区緑４－２３,10300,8289,4649,4352,26549,10015,314,5102,36564,5416,41980,12.9,,,,,,42648,0.98,,１０月５日（火）,晴,東京国道,14,一般国道１４号（２４時間）,10300
14,一般国道１４号（１２時間）,江東区亀戸６－４１,10310,-,-,-,12682,15532,589,4281,28214,4870,33084,14.7,2880,8.7,1.51,0.8,1042,34181,0.97,18,１０月（平日）,－,東京国道,14,一般国道１４号（１２時間）,10310
14,一般国道１４号（２４時間）,江東区亀戸６－４１,10310,-,-,-,21112,21887,785,6233,42999,7018,50017,14,,,,,,50850,0.98,,１０月（平日）,－,東京国道,14,一般国道１４号（２４時間）,10310
14,一般国道１４号（１２時間）,江東区亀戸９－１９,10320,262,934,1430,17449,7099,441,4295,24548,4736,29284,16.2,2566,8.8,1.51,0.56,1042,34181,0.86,16.1,９月３０日（木）,雨,東京国道,14,一般国道１４号（１２時間）,10320
14,一般国道１４号（２４時間）,江東区亀戸９－１９,10320,440,1316,2379,28970,8837,590,5859,37807,6449,44256,14.6,,,,,,50850,0.87,,９月３０日（木）,雨,東京国道,14,一般国道１４号（２４時間）,10320
14,一般国道１４号（１２時間）,江戸川区大杉１－１１,10330,-,-,-,11544,14741,164,4871,26285,5035,31320,16.1,2914,9.3,1.51,1.07,1043,33185,0.94,15.9,１０月（平日）,－,東京国道,14,一般国道１４号（１２時間）,10330
14,一般国道１４号（２４時間）,江戸川区大杉１－１１,10330,-,-,-,18801,21076,228,7097,39877,7325,47202,15.5,,,,,,50765,0.93,,１０月（平日）,－,東京国道,14,一般国道１４号（２４時間）,10330
14,一般国道１４号（京葉道路）（１２時間）,東京都江戸川区大杉３丁目,10340,-,-,114,25639,4339,101,7278,29978,7379,37357,19.8,3343,8.9,1.5,1.29,-,-,-,21.6,１１月１０日（水）,晴,東日本高速,14,一般国道１４号（京葉道路）（１２時間）,10340
14,一般国道１４号（京葉道路）（２４時間）,東京都江戸川区大杉３丁目,10340,-,-,180,37162,8456,135,10248,45618,10383,56001,18.5,,,,,,-,-,,１１月１０日（水）,晴,東日本高速,14,一般国道１４号（京葉道路）（２４時間）,10340
14,一般国道１４号（京葉道路）（１２時間）,東京都江戸川区篠崎８丁目,10350,-,-,141,31743,5463,96,8157,37206,8253,45459,18.2,4157,9.1,1.5,0.94,-,-,-,23.1,１１月１０日（水）,晴,東日本高速,14,一般国道１４号（京葉道路）（１２時間）,10350
14,一般国道１４号（京葉道路）（２４時間）,東京都江戸川区篠崎８丁目,10350,-,-,219,45849,10366,139,11719,56215,11858,68073,17.4,,,,,,-,-,,１１月１０日（水）,晴,東日本高速,14,一般国道１４号（京葉道路）（２４時間）,10350
14,一般国道１４号（京葉道路）（１２時間）,一之江出入口～篠崎ＩＣ,10360,-,-,103,24005,3917,68,2716,27922,2784,30706,9.1,3221,10.5,1.63,0.42,31042,86935,0.35,86,１１月１０日（水）,晴,東日本高速,14,一般国道１４号（京葉道路）（１２時間）,10360
14,一般国道１４号（京葉道路）（２４時間）,一之江出入口～篠崎ＩＣ,10360,-,-,170,36897,8416,104,4556,45313,4660,49973,9.3,,,,,,139452,0.36,,１１月１０日（水）,晴,東日本高速,14,一般国道１４号（京葉道路）（２４時間）,10360
14,一般国道１４号（京葉道路）（１２時間）,篠崎ＩＣ～市川ＩＣ,10370,-,-,258,58844,10029,277,11362,68873,11639,80512,14.5,8414,10.5,1.53,0.94,31042,86935,0.93,86,１１月１０日（水）,晴,東日本高速,14,一般国道１４号（京葉道路）（１２時間）,10370
14,一般国道１４号（京葉道路）（２４時間）,篠崎ＩＣ～市川ＩＣ,10370,-,-,406,86761,19688,371,16476,106449,16847,123296,13.7,,,,,,139452,0.88,,１１月１０日（水）,晴,東日本高速,14,一般国道１４号（京葉道路）（２４時間）,10370
14,一般国道１４号,江戸川区南小岩５－１３,10380,869,2389,1161,7858,3474,475,1193,11332,1668,13000,12.8,1171,9,-,0.74,1044,14088,0.92,17.9,１０月２０日（水）,曇,建設局,14,一般国道１４号,10380
14,一般国道１４号（１２時間）,江戸川区北小岩３,10390,500,2045,-,16140,6563,143,2124,22703,2267,24970,9.1,2825,11.3,1.56,1.36,1045,28842,0.87,21.8,９月３０日（木）,雨,東京国道,14,一般国道１４号（１２時間）,10390
14,一般国道１４号（２４時間）,江戸川区北小岩３,10390,500,1978,-,26545,9050,183,3085,35595,3268,38863,8.4,,,,,,45538,0.85,,９月３０日（木）,雨,東京国道,14,一般国道１４号（２４時間）,10390
15,一般国道１５号（１２時間）,港区新橋１－６,10400,24870,1198,1034,7860,2290,240,801,10150,1041,11191,9.3,1056,9.4,1.71,0.52,1051,13644,0.82,6,１０月５日（火）,晴,東京国道,15,一般国道１５号（１２時間）,10400
15,一般国道１５号（２４時間）,港区新橋１－６,10400,32389,1084,1342,15206,2586,295,1068,17792,1363,19155,7.1,,,,,,22240,0.86,,１０月５日（火）,晴,東京国道,15,一般国道１５号（２４時間）,10400
15,一般国道１５号（１２時間）,港区港南２－１７,10420,9529,1414,2921,19532,9905,861,6369,29437,7230,36667,19.7,3248,8.9,1.49,0.76,1053,42898,0.85,21.4,１０月１９日（火）,曇,東京国道,15,一般国道１５号（１２時間）,10420
15,一般国道１５号（２４時間）,港区港南２－１７,10420,13557,1061,4264,32446,11861,1138,9150,44307,10288,54595,18.8,,,,,,65337,0.84,,１０月１９日（火）,曇,東京国道,15,一般国道１５号（２４時間）,10420
15,一般国道１５号（１２時間）,大田区大森本町１－１,10440,3748,2875,3217,18518,10630,523,6656,29148,7179,36327,19.8,3285,9,1.45,0.67,1055,37970,0.96,23.2,１０月１９日（火）,曇,東京国道,15,一般国道１５号（１２時間）,10440
15,一般国道１５号（２４時間）,大田区大森本町１－１,10440,5084,3369,4845,28677,13224,760,9871,41901,10631,52532,20.2,,,,,,56468,0.93,,１０月１９日（火）,曇,東京国道,15,一般国道１５号（２４時間）,10440
15,一般国道１５号（１２時間）,大田区東蒲田１－１１,10450,-,-,-,8619,9339,145,4442,17958,4587,22545,20.3,2168,9.6,1.58,1.86,1056,21762,1.04,20.4,１０月（平日）,－,東京国道,15,一般国道１５号（１２時間）,10450
15,一般国道１５号（２４時間）,大田区東蒲田１－１１,10450,-,-,-,14950,13492,199,6989,28442,7188,35630,20.2,,,,,,35720,1,,１０月（平日）,－,東京国道,15,一般国道１５号（２４時間）,10450
15,一般国道１５号（１２時間）,大田区東仲六郷２－４４,10460,1230,4279,2896,7735,8364,138,4524,16099,4662,20761,22.5,1902,9.2,1.59,1.53,1057,20165,1.03,21.5,１０月（平日）,－,東京国道,15,一般国道１５号（１２時間）,10460
15,一般国道１５号（２４時間）,大田区東仲六郷２－４４,10460,1870,5535,4455,13260,12315,196,7224,25575,7420,32995,22.5,,,,,,32237,1.02,,１０月（平日）,－,東京国道,15,一般国道１５号（２４時間）,10460
17,一般国道１７号（１２時間）,中央区日本橋室町４－２,10470,26558,1873,1078,10558,4082,110,1573,14640,1683,16323,10.3,1561,9.6,1.53,0.64,1061,16989,0.96,17,１０月５日（火）,晴,東京国道,17,一般国道１７号（１２時間）,10470
17,一般国道１７号（２４時間）,中央区日本橋室町４－２,10470,32817,1100,1453,17887,4758,132,2126,22645,2258,24903,9.1,,,,,,24350,1.02,,１０月５日（火）,晴,東京国道,17,一般国道１７号（２４時間）,10470
17,一般国道１７号（１２時間）,文京区湯島１－１,10480,3718,965,772,5167,2451,38,784,7618,822,8440,9.7,835,9.9,1.33,0.34,1062,25597,0.33,11.1,１０月５日（火）,晴,東京国道,17,一般国道１７号（１２時間）,10480
17,一般国道１７号（２４時間）,文京区湯島１－１,10480,4659,788,1062,7301,2804,44,1056,10105,1100,11205,9.8,,,,,,37838,0.3,,１０月５日（火）,晴,東京国道,17,一般国道１７号（２４時間）,10480
17,一般国道１７号（１２時間）,豊島区巣鴨１－２１,10500,9297,3145,2113,14271,8072,375,3255,22343,3630,25973,14,2373,9.1,1.45,0.77,1064,32200,0.81,17.2,１０月２６日（火）,曇,東京国道,17,一般国道１７号（１２時間）,10500
17,一般国道１７号（２４時間）,豊島区巣鴨１－２１,10500,12900,3315,3125,22883,9689,542,4504,32572,5046,37618,13.4,,,,,,47368,0.79,,１０月２６日（火）,曇,東京国道,17,一般国道１７号（２４時間）,10500
17,一般国道１７号（１２時間）,北区滝野川６－２１,10510,2971,3305,2066,13155,9155,122,3773,22310,3895,26205,14.9,2460,9.4,1.42,0.56,1065,26352,0.99,15.9,１０月２６日（火）,曇,東京国道,17,一般国道１７号（１２時間）,10510
17,一般国道１７号（２４時間）,北区滝野川６－２１,10510,4190,3923,3171,20639,11381,191,5074,32020,5265,37285,14.1,,,,,,39648,0.94,,１０月２６日（火）,曇,東京国道,17,一般国道１７号（２４時間）,10510
17,一般国道１７号（１２時間）,北区滝野川６－７７,10520,2252,2962,2120,13342,7827,90,3828,21169,3918,25087,15.6,2300,9.2,1.43,0.49,1065,26352,0.95,24.1,１０月２６日（火）,曇,東京国道,17,一般国道１７号（１２時間）,10520
17,一般国道１７号（２４時間）,北区滝野川６－７７,10520,3143,3455,3208,20789,9606,143,5253,30395,5396,35791,15.1,,,,,,39648,0.9,,１０月２６日（火）,曇,東京国道,17,一般国道１７号（２４時間）,10520
17,一般国道１７号（１２時間）,板橋区蓮沼町４５－１０,10540,-,-,-,13791,13546,326,5513,27337,5839,33176,17.6,2928,8.8,1.55,0.57,1067,32890,1.01,10,１０月（平日）,－,東京国道,17,一般国道１７号（１２時間）,10540
17,一般国道１７号（２４時間）,板橋区蓮沼町４５－１０,10540,-,-,-,23386,19256,445,8381,42642,8826,51468,17.1,,,,,,52323,0.98,,１０月（平日）,－,東京国道,17,一般国道１７号（２４時間）,10540
17,一般国道１７号（１２時間）,板橋区舟渡１－９,10550,-,-,-,8982,9303,219,4178,18285,4397,22682,19.4,1992,8.8,1.51,0.43,1068,24477,0.93,12.7,１０月（平日）,－,東京国道,17,一般国道１７号（１２時間）,10550
17,一般国道１７号（２４時間）,板橋区舟渡１－９,10550,-,-,-,14662,13217,301,6132,27879,6433,34312,18.7,,,,,,37888,0.91,,１０月（平日）,－,東京国道,17,一般国道１７号（２４時間）,10550
17,一般国道１７号（１２時間）,板橋区舟渡３－２４,10560,208,1272,1766,14652,6754,35,5710,21406,5745,27151,21.2,2509,9.2,1.55,0.64,31068,18574,1.46,14.5,９月３０日（木）,雨,東京国道,17,一般国道１７号（１２時間）,10560
17,一般国道１７号（２４時間）,板橋区舟渡３－２４,10560,351,1959,3019,25085,8663,52,8226,33748,8278,42026,19.7,,,,,,29608,1.42,,９月３０日（木）,雨,東京国道,17,一般国道１７号（２４時間）,10560
17,一般国道１７号（１２時間）,練馬区北町３－１３,10570,-,-,873,5615,3616,56,3618,9231,3674,12905,28.5,1315,10.2,1.55,0.82,11067,17226,0.75,25.4,１０月７日（木）,晴,東京国道,17,一般国道１７号（１２時間）,10570
17,一般国道１７号（２４時間）,練馬区北町３－１３,10570,-,-,1517,9111,5012,97,5798,14123,5895,20018,29.4,,,,,,25310,0.79,,１０月７日（木）,晴,東京国道,17,一般国道１７号（２４時間）,10570
17,一般国道１７号（１２時間）,板橋区三園２－１４,10580,308,1164,2355,21345,12163,174,13758,33508,13932,47440,29.4,5068,10.7,1.49,1.73,31067,52113,0.91,30.5,１０月７日（木）,晴,東京国道,17,一般国道１７号（１２時間）,10580
