地点名:上一色橋　地盤上/地下1/地下2
ファイル名:11031101.SMC
起動時刻:2011/03/11 14:47:25
チャンネル数:9
該当地震:地震：2011年03月11日14:46:18.1
"Time","N-S","E-W","U-D","N-S","E-W","U-D","N-S","E-W",U-D
2.48,.02999783,-.03524745,.03349757,.004999638,.02124846,.01549888,.006499529,.008499384,-0.005499601 
2.49,-.008499384,-.04149699,.008249402,.004999638,.01124918,.0004999638,-.001249909,.005999565,-0.007499456 
2.5,-.07524455,-.07649446,-.02024853,.0004999638,.01024926,-.005749583,.0004999638,-.0002499819,-0.01999855 
2.51,-.05424607,-.04499674,-.02524817,-.001249909,.0002499819,-.02124846,.005999565,.005249619,-0.04249692 
2.52,-.01899862,.009499311,-.05974567,.001749873,-.002499819,-.04024708,.005249619,-.004749656,-0.0344975 
2.53,.005499601,.04099703,-.06374538,.006249547,-.02674806,-.03649735,-.00399971,.001999855,-0.02849793 
2.54,.004999638,.02124846,-.002249837,.0007499456,-.04099703,-.03599739,-.01749873,.0179987,-0.02874792 
2.55,.007499456,-.03274763,-.02474821,-.001249909,-.01024926,-.04099703,-.003749728,.02124846,-0.04074705 
2.56,-.0192486,-.0289979,-.09224331,.01174915,.0009999275,-.05424607,.01399899,.001499891,-0.03049779 
2.57,-.03874719,.01174915,-.08924353,.01974857,0,-.0579958,.01574886,-.0109992,-0.03574741 
2.58,-.01449895,.02424824,-.05024636,.01824868,.008749366,-.03974712,.01424897,-.02124846,-0.02774799 
2.59,.03074777,.006749511,-.02874792,.005499601,.01049924,-.03274763,.005999565,-.02099848,-0.02774799 
2.6,.01274908,.02474821,-.0207485,.0009999275,-.004749656,-.02024853,-.004999638,-.02824795,-0.03074777 
2.61,-.02824795,.0179987,.04749656,-.001999855,-.00399971,-.01699877,-.009499311,-.02499819,-0.03374755 
2.62,-.05299616,.002999783,.1052424,-.002999783,-.002499819,-.006749511,-.01624882,-.006749511,-0.03824723 
2.63,-.01424897,.05074632,.07824433,-.001499891,.002999783,.01199913,-.02274835,.004999638,-0.03899717 
2.64,.02799797,.07549453,.01474893,-.006999493,.004249692,.01774871,-.02199841,-.005499601,-0.02824795 
2.65,.03749728,.03099775,-.05149627,-.01849866,-.00399971,.01049924,-.01899862,-.0289979,-0.02549815 
2.66,.0509963,-.01474893,-.03124774,-.02174842,-.02249837,.01524889,-.01399899,-.02724802,-0.02249837 
2.67,.03674734,-.02274835,.02824795,-.01074922,-.0179987,.02399826,-.01674879,-.008749366,-0.02124846 
2.68,-.008499384,-.01849866,.07574451,-.003749728,-.004749656,.02999783,-.01249909,.001749873,-0.005999565 
2.69,.02274835,-.003249764,.05699587,.003249764,.003499746,.01674879,-.004749656,.013749,-0.008249402 
2.7,.06124556,.005749583,.004249692,.003249764,.003499746,.001749873,-.005499601,.006749511,-0.01324904 
2.71,.06774509,.02774799,-.008249402,.003499746,-.008249402,-.003749728,-.00399971,-.01124918,-0.02324831 
2.72,.05049634,.02324831,-.003499746,.0009999275,-.01174915,.01299906,-.009999275,-.01399899,-0.02199841 
2.73,.008749366,.001499891,.01399899,-.006499529,-.01474893,.02824795,-.01824868,.003499746,-0.02099848 
2.74,-.03824723,-.0317477,.006249547,-.01949859,-.01274908,.03374755,-.01874864,.002749801,-0.01474893 
2.75,-.0372473,-.03849721,-.03024781,-.01324904,-.004499674,.02024853,-.0192486,-.006249547,-0.01424897 
2.76,-.01849866,-.01774871,-.04399681,-.008999348,-.01574886,-.004999638,-.0109992,.003499746,-0.01599884 
2.77,.004499674,.02249837,-.02424824,-.02174842,-.02824795,-.04499674,-.004749656,.006499529,-0.0289979 
2.78,-.003249764,.06574523,.01949859,-.03774726,-.01624882,-.06374538,-.004999638,-.006999493,-0.03499746 
2.79,-.01299906,.08874357,.05024636,-.02099848,.002499819,-.04299688,-.009499311,.001499891,-0.03324759 
2.8,-.05299616,.05749583,.02024853,-.003249764,.002999783,-.008249402,-.01424897,-.0009999275,-0.002749801 
2.81,-.03249764,-.01849866,-.04699659,.01199913,-.001249909,.01624882,-.01624882,-.02149844, 0.006749511 
2.82,.03649735,-.07874429,-.0909934,.006249547,-.0004999638,.02949786,-.00799942,-.04299688,-0.002249837 
2.83,.06024563,-.0909934,-.05349612,.008749366,-.0109992,.01724875,.006249547,-.03774726,-0.02024853 
2.84,.03099775,-.0372473,.007249475,.00924933,-.0109992,.0004999638,.003499746,-.01399899,-0.03099775 
2.85,-.0109992,.03274763,.05049634,.01049924,.004999638,-.006999493,-.002999783,-.01199913,-0.02924788 
2.86,-.07149482,.01999855,.1044924,.01324904,.0109992,-.009999275,.003499746,-.01049924,-0.02574813 
2.87,-.1119919,-.03799725,.07824433,.0192486,.002499819,-.005499601,.01049924,.001499891,-0.02274835 
2.88,-.1349902,-.03849721,.013749,.01699877,-.005249619,.01224911,.006749511,-.01524889,-0.02649808 
2.89,-.04574668,-.01749873,-.06799507,.01074922,-.01624882,.02174842,-.01024926,-.02974784,-0.05399609 
2.9,.07149482,-.0317477,-.05174625,.005749583,-.01449895,.01224911,-.01024926,-.01849866,-0.0579958 
2.91,.07974422,-.0854938,.05949569,.008999348,-.005249619,-.006999493,-.007499456,-.01049924,-0.04099703 
2.92,-.01174915,-.09299326,.09124339,-.004499674,.004249692,-.02174842,-.01199913,.006999493,-0.01974857 
2.93,-.08224404,.006749511,.02174842,-.02774799,.0164988,-.04174697,-.01724875,.02399826,-0.01474893 
2.94,-.03949714,.07224476,-.04799652,-.04099703,.01249909,-.04049706,-.01749873,.01224911,-0.01624882 
2.95,.0509963,.05549598,-.09149337,-.0262481,.001499891,-.03024781,-.02924788,-.003499746,-0.01474893 
2.96,.08374393,.00924933,-.06599522,-.01174915,-.01424897,-.01724875,-.03074777,-.01224911,-0.002499819 
2.97,.1199913,-.003749728,.006749511,-.01349902,-.02124846,-.008249402,-.02824795,-.01499891,-0.01274908 
2.98,.07749438,.05249619,.05749583,-.01824868,-.01174915,.006749511,-.0289979,-.02599812,-0.02999783 
2.99,-.001249909,.07949424,.02699804,-.01449895,-.01124918,.01424897,-.02799797,-.02424824,-0.0372473 
3,-.01749873,.06299543,-.04999638,-.003749728,-.0007499456,.00924933,-.02824795,-.02849793,-0.02324831 
3.01,.007249475,.01899862,-.05124629,-.003749728,-.01274908,-.01599884,-.02549815,-.03624737,-0.0317477 
3.02,.05599594,-.04199696,-.04374683,-.00924933,-.03774726,-.01849866,-.01299906,-.01824868,-0.02849793 
3.03,.02999783,-.01174915,.007499456,-.005749583,-.03274763,-.001749873,-.002999783,-.0009999275,-0.02674806 
3.04,-.05324614,.02274835,.1329904,.0007499456,.0002499819,.004749656,-.003749728,.007749438,-0.02724802 
3.05,.02999783,-.04449677,.08724368,.01274908,.0192486,.01699877,-.008499384,.009499311,-0.04449677 
3.06,.0772444,-.1139917,-.09424317,.0179987,.01549888,.008999348,-.008499384,-.002999783,-0.03924716 
3.07,.005749583,-.1047424,-.1132418,.013749,.008499384,-.006999493,-.005749583,-.013749,-0.0179987 
3.08,-.04324687,-.07024491,.03974712,.008999348,.01324904,-.001499891,-.01624882,-.01674879,-0.0009999275 
3.09,-.06174552,-.05424607,.179237,-.003749728,.005999565,.007249475,-.01174915,-.007249475,-0.005499601 
3.1,-.1094921,.01124918,.1474893,-.01824868,-.008499384,.013749,.01674879,.008499384,-0.01749873 
3.11,-.08499384,.05624592,.02774799,-.02024853,-.009999275,.0192486,.01874864,.006499529,-0.02799797 
3.12,-.01274908,.055246,-.06949496,-.009749293,-.02324831,.00399971,.004749656,-.01499891,-0.0192486 
3.13,.04349685,.04699659,-.1124918,.001249909,-.02649808,-.01149917,-.004249692,-.02024853,-0.00799942 
3.14,.009499311,.04524672,-.06124556,.0002499819,-.01249909,-.008499384,-.007499456,-.01399899,-0.006749511 
3.15,-.0234983,.05024636,-.01524889,.001999855,-.002249837,-.001999855,-.01024926,-.00799942,-0.01999855 
3.16,-.03949714,.05974567,-.01249909,.005249619,-.002749801,-.0002499819,-.006499529,-.007749438,-0.01249909 
3.17,-.04849648,.09149337,-.03649735,.001749873,-.01774871,-.01124918,-.004249692,-.001999855,-0.004499674 
3.18,-.03049779,.1149917,-.07649446,.004249692,-.02824795,-.03074777,.0002499819,-.01074922, 0.006499529 
3.19,-.008999348,.05949569,-.08249402,.01424897,-.01774871,-.02999783,-.005499601,-.01449895, 0.004499674 
3.2,-.0002499819,-.02224839,-.02749801,.01399899,-.008499384,-.002249837,-.01874864,-.01949859,-0.003499746 
3.21,.0192486,-.1044924,.02999783,.02224839,-.0004999638,.0192486,-.013749,-.0179987,-0.02599812 
3.22,.02149844,-.1364901,.08574378,.02874792,-.00399971,.02774799,-.01049924,-.007749438,-0.03474748 
3.23,.03474748,-.0882436,.08724368,.02874792,-.01349902,.01224911,-.01174915,.009749293,-0.03874719 
3.24,.002249837,-.03224766,.04474676,.01349902,-.01149917,-.005249619,-.006749511,.004749656,-0.03199768 
3.25,-.007249475,-.01274908,.002999783,-.004749656,-.004999638,-.006749511,-.004249692,-.008999348,-0.0192486 
3.26,.02399826,-.03574741,.004999638,-.01474893,.01199913,.006249547,-.002999783,-.002999783, 0.00399971 
3.27,.03524745,-.07399464,.05724585,-.0207485,.02274835,.02199841,-.01174915,.01474893, 0.0007499456 
3.28,.01174915,-.06249547,.07074487,-.0372473,.02024853,.0192486,-.00924933,.01524889, 0.001499891 
3.29,.01824868,-.006999493,.02399826,-.03299761,.0179987,.0002499819,.0109992,.004499674,-0.003249764 
3.3,.01949859,.02774799,-.03249764,-.01399899,.01699877,-.0007499456,.00399971,-.0179987, 0.006999493 
3.31,.01999855,.06274545,-.05749583,-.01124918,.01674879,.013749,-.00799942,-.03774726, 0.002249837 
3.32,.02124846,.09299326,-.02399826,-.01549888,.00924933,.02499819,-.01574886,-.0207485, 0.00924933 
3.33,.03024781,.06949496,.0289979,-.01174915,.01074922,.01299906,-.01674879,-.007499456, 0.001749873 
3.34,.02374828,-.0004999638,.013749,-.004499674,.002999783,-.01349902,-.004499674,-.0004999638,-0.009749293 
3.35,.01824868,-.03349757,-.04724658,.0002499819,-.01424897,-.03974712,-.0004999638,.005749583,-0.0109992 
3.36,-.003749728,.01024926,-.1047424,.003249764,-.01474893,-.03249764,-.009749293,-.00799942, 0.0004999638 
3.37,-.01824868,.05449605,-.08049417,.001499891,-.0234983,-.01049924,-.01449895,.0004999638,-0.004749656 
3.38,-.02099848,.002249837,.00924933,.002749801,-.02049851,.0179987,-.02524817,.0002499819, 0.002749801 
3.39,-.009999275,-.07249475,.07299471,.01574886,-.0007499456,.0179987,-.03124774,-.001499891, 0.0004999638 
3.4,-.0509963,-.0744946,.09299326,.02924788,.00399971,-.001749873,-.01624882,.005749583, 0.003249764 
3.41,-.06274545,-.02474821,.04224694,.03299761,.006749511,-.01349902,-.001999855,.004999638, 0.00799942 
3.42,-.01524889,.02124846,-.02024853,.03049779,.005749583,-.004499674,.0007499456,-.01149917, 0.02499819 
3.43,.06749511,.0179987,-.02399826,.03049779,.004749656,.01774871,.001999855,-.01124918, 0.01549888 
3.44,.09899282,-.00924933,-.01349902,.008749366,-.01024926,.03924716,.006499529,.006999493, 0.02324831 
3.45,.06449533,-.03199768,.03099775,-.01049924,-.02099848,.02224839,.007249475,.004999638, 0.02049851 
3.46,-.01324904,-.03524745,.05124629,.0004999638,-.001999855,.0109992,.01849866,-.009499311, 0.02524817 
3.47,-.06499529,-.01049924,.02924788,.001749873,.009999275,.007499456,.01824868,-.006749511, 0.01349902 
3.48,-.08949351,.008249402,.004999638,-.004999638,-.0004999638,.01899862,.006999493,-.006999493, 0.01974857 
3.49,-.06024563,.04224694,-.04474676,-.002749801,.007749438,.01899862,-.003499746,-.02499819, 0.02724802 
3.5,-.04924643,.02449822,-.06499529,-.004749656,.01174915,.0007499456,.005999565,-.0317477, 0.01199913 
3.51,-.03499746,.01249909,-.05924571,-.002999783,.004249692,-.0179987,.01699877,-.008999348,-0.01274908 
3.52,-.009999275,.02849793,-.04224694,.009749293,-.003749728,-.009749293,.02099848,-.01149917,-0.01624882 
3.53,.04574668,-.02174842,-.03074777,.01824868,0,.005749583,.01774871,.001249909,-0.02024853 
3.54,.05624592,-.05074632,-.04149699,.01174915,.002999783,-.00399971,.008249402,.01674879,-0.01524889 
3.55,-.01524889,.004749656,-.003249764,.007749438,-.0002499819,-.03899717,.0007499456,.006749511,-0.02424824 
3.56,-.07824433,.03249764,.0564959,.01124918,.01424897,-.04349685,.004249692,.001749873,-0.01349902 
3.57,-.07974422,.008249402,.0799942,.01274908,.03924716,-.0399971,-.01049924,-.008499384, 0.0002499819 
3.58,-.04599667,-.02924788,.06324542,.002749801,.03849721,-.01999855,-.01999855,-.00399971, 0.02099848 
3.59,.03574741,-.03224766,-.005999565,.003499746,.01624882,.002999783,-.009749293,.003749728, 0.01899862 
3.6,.08299398,-.02599812,-.0537461,.013749,.001249909,.02524817,.007249475,-.001999855, 0.006249547 
3.61,.0882436,-.04924643,-.05699587,.02124846,-.007499456,.04174697,.001499891,-.001249909,-0.00924933 
3.62,.07974422,-.02324831,-.00799942,.01024926,-.001999855,.04524672,-.008249402,-.007499456, 0.006249547 
3.63,.05474603,.04024708,.07124484,-.002249837,.003499746,.02674806,-.004999638,-.004999638, 0.01299906 
3.64,-.007249475,.04249692,.09724295,-.01224911,.004249692,.007249475,-.001499891,-.004749656, 0.02249837 
3.65,-.03549743,.01824868,.08649373,-.004249692,.02274835,-.004249692,.003249764,.003249764, 0.013749 
3.66,-.06299543,-.0289979,.02799797,.0109992,.03474748,-.003249764,-.002499819,.01849866,-0.004499674 
3.67,-.0344975,-.03374755,-.05474603,-.003749728,.03099775,-.01149917,.0009999275,.02199841,-0.00799942 
3.68,.0399971,-.02124846,-.07374465,-.03374755,.01599884,-.02049851,.002999783,.02024853, 0.005499601 
3.69,.07574451,-.03824723,-.02549815,-.03124774,-.007249475,-.02449822,-.001749873,.004249692, 0.005749583 
3.7,.05224621,-.04249692,.02949786,-.02299833,-.0109992,-.004249692,-.003249764,-.01049924, 0.003749728 
3.71,.03674734,-.01874864,.0234983,-.01399899,.0002499819,.02674806,.0007499456,-.01049924, 0.00924933 
3.72,.04599667,.008249402,-.03124774,-.006999493,-.002999783,.05399609,.01299906,-.01999855, 0.02224839 
3.73,.04099703,.01699877,-.04374683,-.01124918,-.01449895,.04424679,.01624882,-.03624737, 0.01524889 
3.74,.01699877,.02049851,-.01249909,-.01474893,-.01874864,-.001999855,.01949859,-.02324831, 0.009999275 
3.75,.03374755,.0579958,.02424824,-.002249837,-.01999855,-.03424752,.02199841,.003749728, 0.003249764 
3.76,-.004749656,.09324324,.06849504,.01474893,.004499674,-.02974784,.02299833,.02949786, 0.003749728 
3.77,-.07824433,.09774292,.06149554,.008499384,.03024781,-.01049924,.0109992,.0109992,-0.0002499819 
3.78,-.06799507,.05574596,-.0009999275,-.004249692,-.003499746,.01249909,-.01124918,-.02699804, 0.01499891 
3.79,-.003749728,-.007749438,-.03299761,.0007499456,-.0289979,.02149844,-.02299833,-.02424824, 0.02024853 
3.8,.013749,-.04224694,-.01199913,.01499891,-.00799942,.0289979,-.01999855,-.009999275, 0.03249764 
3.81,.03199768,-.02174842,.01624882,.01899862,.007249475,.03274763,-.00399971,-.01324904, 0.03074777 
3.82,.01674879,.03249764,.03574741,.01474893,.003749728,.04749656,.01749873,-.02374828, 0.02524817 
3.83,-.01324904,.06099558,.02774799,.005499601,-.0192486,.06424534,.01624882,-.0192486, 0.003499746 
3.84,-.04224694,.02524817,.01699877,.006749511,-.0289979,.05949569,.01874864,.01499891,-0.009749293 
3.85,-.04099703,.02174842,.004499674,.01474893,-.0009999275,.0234983,.02099848,.03024781,-0.02374828 
3.86,-.05849576,.01324904,.002749801,.01149917,.02549815,-.01199913,.01149917,.006499529,-0.02474821 
3.87,-.06124556,-.08349395,.03824723,.005999565,.03274763,-.04124701,-.01299906,-.01274908,-0.0207485 
3.88,-.01674879,-.1437396,.05924571,.00799942,.02499819,-.06749511,-.02849793,-.02424824,-0.00799942 
3.89,.02249837,-.1042424,.04599667,.008499384,.009749293,-.07199478,-.03199768,-.004249692,-0.007749438 
3.9,.01224911,-.02874792,-.008749366,.0192486,.02399826,-.03649735,-.01849866,.005999565,-0.001749873 
3.91,.02174842,.05899572,-.09299326,.01724875,.01949859,.0009999275,-.01124918,-.008499384,-0.002249837 
3.92,.03799725,.1039925,-.1292406,-.0004999638,-.0234983,.03574741,-.01474893,-.00924933,-0.007749438 
3.93,.055246,.06524527,-.1347402,-.01249909,-.04649663,.0262481,-.004749656,.01224911,-0.01624882 
3.94,.02924788,-.004249692,-.07574451,-.01249909,-.03874719,.002999783,.01949859,.02699804,-0.01274908 
3.95,.01299906,-.03599739,.02549815,-.0002499819,.001999855,-.0262481,.02374828,.01049924,-0.009749293 
3.96,-.03749728,-.02949786,.08199406,.01074922,.04449677,-.0372473,.01174915,-.02999783,-0.001999855 
3.97,-.08574378,-.03874719,.08124411,.013749,.04474676,-.06399536,-.0009999275,-.03024781,-0.013749 
3.98,-.06599522,-.07274473,.04849648,.01724875,.03099775,-.05749583,-.001499891,-.005499601,-0.00399971 
3.99,-.01849866,-.08324397,.05049634,.0164988,.009499311,-.01149917,.002249837,.009499311,-0.005749583 
4,-.02449822,-.06099558,.02874792,.01199913,-.005499601,.06099558,.001999855,.03549743,-0.003749728 
4.01,.008749366,-.01274908,-.0482465,.0109992,-.0207485,.09724295,-.003749728,.03274763,-0.009749293 
4.02,.0564959,.02649808,-.09499311,.02049851,-.01449895,.07799435,-.00399971,.01224911,-0.003499746 
4.03,.1082422,-.01024926,-.08699369,.008999348,-.009749293,.03799725,.0009999275,-.003249764,-0.01299906 
4.04,.1052424,-.068995,.01724875,-.001249909,.01124918,-.003249764,-.002499819,-.01224911, 0.001499891 
4.05,.05399609,-.03324759,.1537389,.0002499819,.04974639,-.05224621,.00399971,-.01024926, 0.001749873 
4.06,-.03749728,.02174842,.1857365,-.004249692,.06299543,-.0607456,.005999565,-.007749438,-0.005499601 
4.07,-.1277407,.01324904,.09974277,-.01724875,.04574668,-.04699659,-.008249402,-.02224839,-0.01874864 
4.08,-.09949279,.01024926,-.0289979,-.01999855,.013749,-.01474893,-.006999493,-.01474893,-0.02399826 
4.09,.01049924,.03774726,-.1554887,-.01899862,-.02549815,.02824795,-.003249764,.002749801,-0.0399971 
4.1,.007249475,.01399899,-.2044852,-.01699877,-.03149772,.04474676,-.013749,-.01149917,-0.02924788 
4.11,-.013749,.002249837,-.1677378,-.01399899,-.03124774,.01024926,-.02824795,-.02599812,-0.01349902 
4.12,.03299761,.0427469,-.05599594,-.01824868,-.03624737,-.013749,-.01324904,-.03474748, 0.0109992 
4.13,.07024491,.06724513,.06949496,-.01624882,-.02499819,-.02374828,.002249837,-.02674806, 0.01724875 
4.14,.03624737,.09724295,.1282407,-.01749873,-.009499311,-.02749801,.01349902,-.01999855, 0.01199913 
4.15,.03499746,.07949424,.09349322,-.008999348,-.005249619,-.03399754,.004249692,-.0109992, 0.004999638 
4.16,.03949714,.01899862,-.0004999638,.008249402,.002999783,-.0179987,-.005749583,-.01249909, 0.007749438 
4.17,.03424752,-.01424897,-.04024708,.02149844,-.00799942,.02124846,-.01499891,.005249619,-0.01949859 
4.18,.01424897,-.04349685,.01274908,.02474821,-.008249402,.0634954,-.01274908,.02124846,-0.02374828 
4.19,-.005749583,-.0772444,.07674444,.02749801,-.005499601,.06699514,-.01399899,.005249619,-0.03349757 
4.2,-.0564959,-.05324614,.09374321,.02824795,-.008999348,.04024708,-.01499891,-.01674879,-0.01899862 
4.21,-.09549308,.02249837,.0537461,.01424897,-.0207485,.01499891,-.008749366,-.03099775,-0.01124918 
4.22,-.09999275,.06974494,-.02599812,-.002999783,-.02199841,.006999493,-.005749583,-.03074777, 0.001499891 
4.23,-.013749,.04674661,-.05924571,-.01499891,-.01849866,-.007499456,-.006999493,-.0192486, 0.02099848 
4.24,.06224549,-.01424897,-.04299688,-.02199841,-.002249837,-.0007499456,-.007499456,-.003499746, 0.04099703 
4.25,.05899572,-.05199623,.02249837,-.01724875,-.005749583,.00924933,-.01224911,.007249475, 0.01999855 
4.26,.055246,-.04724658,.08074415,-.01174915,-.001249909,.009749293,-.005999565,.01774871,-0.007749438 
4.27,.03199768,.01424897,.05174625,-.004249692,.01249909,-.01574886,.006249547,.01774871,-0.02649808 
4.28,-.05699587,.04099703,-.009999275,.004249692,.01599884,-.03774726,.01174915,.009499311,-0.0164988 
4.29,-.1054924,.01074922,-.05599594,.008749366,.007249475,-.02849793,-.002999783,-.02024853,-0.01324904 
4.3,-.1152416,-.01699877,-.08799362,.02199841,.004999638,-.007499456,-.01274908,-.03299761, 0.0004999638 
4.31,-.04124701,-.01699877,-.09424317,.03074777,-.0002499819,.004499674,-.01449895,-.02824795,-0.003499746 
4.32,.0607456,-.0009999275,-.06299543,.0179987,-.01149917,.005499601,.003749728,-.01199913, 0.003249764 
4.33,.110742,.01249909,.005999565,.009749293,-.006749511,-.01674879,.01024926,-.006999493, 0.01124918 
4.34,.07149482,.00399971,.05574596,-.004749656,.0109992,-.02099848,-.0002499819,-.006749511, 0.006749511 
4.35,.06124556,-.01774871,.06249547,-.02849793,.03224766,-.02549815,-.00399971,.0007499456,-0.02199841 
