地点名:尾久橋　地盤上/橋脚上,,,,,,
ファイル名:11031101.SMC,,,,,,
起動時刻:2011/03/11 14:47:41,,,,,,
チャンネル数:6,,,,,,
"該当地震：地震：2011年03月11日 14:46:18.1, 14:51:27.4",,,,,,
Time,N-S,E-W,U-D,N-S,E-W,U-D
419.22,-0.840939,0.8709369,-0.06249547,-0.5294616,0.4712158,-0.08849359
419.23,-0.9131838,0.951931,-0.2157344,-0.7934425,0.4582168,0.000499964
419.24,-0.910434,0.9581805,-0.4074705,-1.063923,0.4807152,0.06324542
419.25,-0.868937,0.9586805,-0.5282117,-0.7791935,0.5849576,0.04899645
419.26,-0.7491957,1.008677,-0.5054634,-0.5587095,0.7006992,0.02724802
419.27,-0.6934497,1.011927,-0.4362184,-0.5082132,0.8119411,-0.004499674
419.28,-0.6242048,0.9566807,-0.3207268,-0.5352112,0.8944352,-0.007249475
419.29,-0.5437106,0.9266828,-0.1339903,-0.7161981,0.9044344,0.03499746
419.3,-0.510713,0.9594305,0.02724802,-0.7524455,0.9146837,0.08524382
419.31,-0.4959641,0.9336823,0.1292406,-0.6317042,1.021176,0.1334903
419.32,-0.4032208,0.9476813,0.08524382,-0.3239765,1.175415,0.1484892
419.33,-0.3239765,1.014676,-0.04174697,-0.1454895,1.289407,0.1292406
419.34,-0.289979,1.033925,-0.123741,-0.2829795,1.355902,0.08349395
419.35,-0.2797297,0.9986776,-0.166238,-0.4122201,1.342153,0.06374538
419.36,-0.1439896,1.064173,-0.1502391,-0.3839722,1.298906,0.09749293
419.37,-0.04324687,1.154666,-0.09824288,-0.3019781,1.357902,0.04849648
419.38,-0.05574596,1.140417,-0.1609883,-0.03749728,1.52189,-0.05724585
419.39,0.01074922,1.282407,-0.1609883,0.2512318,1.634382,-0.08849359
419.4,0.055246,1.489392,-0.05574596,0.08474386,1.588135,0.002749801
419.41,0.05174625,1.484142,0.02124846,-0.3149772,1.52414,0.07874429
419.42,0.1324904,1.362401,0.06499529,-0.2612311,1.564137,0.0607456
419.43,0.1602384,1.326154,0.04999638,0.07249475,1.719375,-0.01874864
419.44,0.1612383,1.331403,-0.08324397,0.123491,1.873364,-0.06574523
419.45,0.1804869,1.407648,-0.2122346,0.2314832,1.904112,-0.01724875
419.46,0.179987,1.549138,-0.2244837,0.1287407,1.873364,0.04849648
419.47,0.09049344,1.624132,-0.1829867,-0.3062278,1.882364,0.05324614
419.48,0.1207412,1.543888,-0.1912361,-0.2562314,1.945609,0.02299833
419.49,0.1959858,1.566636,-0.1722375,0.03149772,2.021853,-0.001749873
419.5,0.2567314,1.738624,-0.05249619,-0.04774654,2.060851,0.01074922
419.51,0.2587312,1.779121,-0.04599667,-0.2194841,2.054351,0.06824505
419.52,0.3232266,1.725375,0.03399754,-0.3932215,2.034603,0.06749511
419.53,0.3487247,1.671129,0.09649301,-0.6524527,2.0656,0.03949714
419.54,0.3147272,1.647131,0.07824433,-0.6392037,2.129846,0.02924788
419.55,0.2559814,1.681128,0.04324687,-0.524212,2.182592,0.04749656
419.56,0.2687305,1.843616,0.0509963,-0.6884501,2.238088,0.04849648
419.57,0.3082277,1.967607,0.0924933,-0.7279472,2.275835,0.01274908
419.58,0.3752228,1.955858,0.04624665,-0.7214477,2.299333,-0.02849793
419.59,0.4584668,1.955858,0.05949569,-0.9894283,2.317332,-0.07624447
419.6,0.5489602,2.040602,0.0399971,-0.9504311,2.377578,-0.1189914
419.61,0.592957,2.133595,-0.02799797,-0.5899572,2.48807,-0.1252409
419.62,0.6499529,2.148594,-0.04124701,-0.7071987,2.567564,-0.1194913
419.63,0.7371966,2.07185,-0.006499529,-0.9334323,2.605311,-0.1259909
419.64,0.841689,1.976107,-0.001249909,-0.8461887,2.608061,-0.193486
419.65,0.8784363,1.948859,-0.04874647,-0.855688,2.61656,-0.303228
419.66,0.8816861,2.060101,-0.08374393,-0.8434389,2.667057,-0.3819723
419.67,0.8661872,2.258836,-0.1174915,-0.5572096,2.710053,-0.3932215
419.68,0.8356894,2.367328,-0.1957358,-0.4309688,2.700554,-0.3467249
419.69,0.8074415,2.376828,-0.2952286,-0.6172053,2.697555,-0.3472248
419.7,0.8596877,2.393577,-0.3079777,-0.4667162,2.728802,-0.3834722
419.71,0.9171835,2.428574,-0.3569741,0.004249692,2.749551,-0.3564742
419.72,0.9226831,2.471071,-0.399971,-0.000749946,2.785798,-0.2744801
419.73,0.9049344,2.453072,-0.3349757,0.05324614,2.840044,-0.1854866
419.74,0.9901782,2.423824,-0.1392399,0.5009637,2.887041,-0.1039925
419.75,1.044924,2.330081,-0.02424824,0.5194623,2.905039,-0.04774654
419.76,1.115919,2.318332,-0.005499601,0.3817223,2.90179,-0.03849721
419.77,1.171165,2.544566,0.01124918,0.7506956,2.909289,-0.0854938
419.78,1.150917,2.701804,-0.008249402,1.096171,2.930037,-0.1429896
419.79,1.171165,2.729802,-0.03324759,0.9636801,2.942787,-0.1732374
419.8,1.24466,2.826795,-0.1297406,1.186164,2.960285,-0.1577386
419.81,1.207912,2.968785,-0.2749801,1.560887,2.952286,-0.1269908
419.82,1.187664,3.109025,-0.4574668,1.474643,2.948286,-0.1124918
419.83,1.230911,3.187269,-0.4182197,1.564637,3.002032,-0.1497391
419.84,1.332403,3.199518,-0.2702304,2.001105,3.084527,-0.2047352
419.85,1.285157,3.02803,-0.2137345,2.126846,3.134523,-0.2217339
419.86,1.221161,2.875792,-0.1424897,1.893613,3.164771,-0.2019854
419.87,1.23891,2.931787,-0.08449388,2.088849,3.243015,-0.2324831
419.88,1.211162,2.964535,-0.1019926,2.302833,3.362756,-0.2844794
419.89,1.255159,2.946036,-0.1462394,2.104847,3.458249,-0.2392327
419.9,1.318154,2.970035,-0.1829867,2.259336,3.495996,-0.1467394
419.91,1.287157,3.023281,-0.2302333,2.468571,3.519495,-0.1132418
419.92,1.287657,3.141522,-0.2674806,2.267336,3.555992,-0.09674299
419.93,1.311155,3.366506,-0.220734,2.176342,3.545993,-0.05499601
419.94,1.415647,3.633737,-0.01449895,2.275335,3.579491,-0.02099848
419.95,1.503891,3.690233,0.123491,2.078349,3.650985,0.005749583
419.96,1.607134,3.690732,0.2719803,1.879614,3.645986,0.1079922
419.97,1.579885,3.782976,0.4382182,1.939359,3.617988,0.2032353
419.98,1.487892,3.871719,0.4999638,1.860115,3.663234,0.1879864
419.99,1.396899,3.899467,0.4217194,1.691377,3.746228,0.1144917
420,1.412398,3.853721,0.2587312,1.646631,3.798225,0.06374538
420.01,1.422397,3.784976,0.1229911,1.616883,3.854221,0.05899572
420.02,1.392149,3.805724,0.01424897,1.460144,3.905717,0.08674371
420.03,1.371901,3.919716,-0.03649735,1.199413,3.937215,0.1022426
420.04,1.366151,4.056456,-0.06249547,1.149917,4.028208,0.05899572
420.05,1.349902,4.108702,-0.05124629,1.24416,4.170448,0.01549888
420.06,1.350652,4.078954,-0.000249982,1.012927,4.27269,0.08899355
420.07,1.284157,4.094703,0.1084921,0.6924498,4.341435,0.2704804
420.08,1.278157,4.195946,0.1597384,0.7004492,4.420179,0.3854721
420.09,1.216412,4.348185,0.2049851,0.7096986,4.563919,0.3512245
420.1,1.190414,4.334436,0.2732302,0.4637164,4.720908,0.1984856
420.11,1.180164,4.221944,0.2422324,0.4374683,4.813651,0.09949279
420.12,1.198913,4.319437,0.1352402,0.5814579,4.834149,0.1389899
420.13,1.255909,4.516922,0.04099703,0.3779726,4.874647,0.1869864
420.14,1.304655,4.519173,-0.08449388,0.1747373,4.96314,0.1904862
420.15,1.3799,4.591417,-0.1462394,0.2809796,5.023886,0.1677378
420.16,1.442145,4.744406,-0.1307405,0.1984856,5.068383,0.13849
420.17,1.364401,4.623415,-0.1284907,-0.07424462,5.127628,0.09649301
420.18,1.37865,4.535671,-0.09649301,0.08299398,5.191374,0.05699587
420.19,1.395899,4.637164,-0.124741,0.3024781,5.247869,0.07824433
420.2,1.358652,4.741157,-0.1854866,0.02824795,5.287867,0.1687378
420.21,1.390399,4.823151,-0.2259836,-0.007749438,5.337363,0.248732
420.22,1.455395,4.846649,-0.09724295,0.2779799,5.37411,0.2544816
420.23,1.439396,4.888145,0.1164916,0.2784798,5.371361,0.2102348
420.24,1.426647,4.935392,0.2119846,0.3337258,5.326114,0.1617383
420.25,1.487892,5.068633,0.2442323,0.5622092,5.272868,0.1484892
420.26,1.575636,5.275618,0.3544743,0.5989566,5.250619,0.1739874
420.27,1.613133,5.297866,0.3252264,0.5484602,5.224621,0.2319832
420.28,1.674879,5.264369,0.317227,0.7601949,5.219622,0.2677306
420.29,1.585885,5.305366,0.2842294,0.8351895,5.213372,0.2944787
420.3,1.407648,5.24312,0.1942359,0.7456959,5.170125,0.3567241
420.31,1.302156,5.126128,0.2139845,1.075422,5.157876,0.4307188
420.32,1.350652,5.10938,0.3482248,1.3729,5.165376,0.468966
420.33,1.410648,5.080132,0.4902145,1.390399,5.208122,0.483465
420.34,1.359651,5.002887,0.5259619,1.427147,5.252619,0.5094631
420.35,1.288407,5.028135,0.5802079,1.554887,5.270368,0.5467104
420.36,1.321404,5.223372,0.6537026,1.737624,5.310615,0.4869647
420.37,1.362151,5.398609,0.5829577,1.863365,5.351612,0.3412253
420.38,1.364401,5.5216,0.4222194,2.011104,5.362861,0.2374828
420.39,1.298406,5.637092,0.2699804,1.995855,5.314365,0.3059778
420.4,1.354902,5.738834,0.1757373,1.93736,5.266618,0.4632164
420.41,1.417647,5.79683,0.2039852,2.092598,5.311365,0.5329614
420.42,1.434146,5.814828,0.2974784,2.20009,5.367111,0.5269618
420.43,1.433146,5.766832,0.4009709,2.080349,5.364361,0.482715
420.44,1.386649,5.582845,0.4364684,2.082599,5.304865,0.4732157
420.45,1.424147,5.413608,0.4349685,2.21234,5.255869,0.4982139
420.46,1.52414,5.335613,0.4454677,2.143845,5.248869,0.5697087
420.47,1.587885,5.347363,0.4204695,2.056351,5.24462,0.6839504
420.48,1.705126,5.322364,0.468466,1.93461,5.23987,0.7569451
420.49,1.801369,5.154626,0.5674589,1.739624,5.24837,0.7649446
420.5,1.892113,5.087631,0.6554525,1.758873,5.254369,0.7239475
420.51,1.886113,5.140877,0.7054489,1.803619,5.286367,0.6474531
420.52,1.823368,5.10263,0.6564524,1.543888,5.291117,0.6164553
420.53,1.769622,5.10888,0.6749511,1.425147,5.226121,0.6914499
420.54,1.733374,5.309115,0.7946924,1.342653,5.200623,0.8021919
420.55,1.585385,5.425107,0.8651873,1.10292,5.24737,0.8484385
420.56,1.389899,5.38086,0.8484385,1.148917,5.283617,0.8496884
420.57,1.214912,5.394859,0.7889428,1.23616,5.227121,0.8939352
420.58,1.089171,5.420857,0.7629447,1.09992,5.149377,0.9294326
420.59,1.074422,5.38261,0.799692,0.8906854,5.126628,0.8921853
420.6,1.10417,5.323614,0.8459387,0.8534381,5.11313,0.8544381
420.61,1.015176,5.362861,0.9429317,0.8119411,5.087631,0.8406891
420.62,0.9416817,5.220871,0.8609376,0.5904572,5.037635,0.8119411
420.63,0.9624302,5.064383,0.6387037,0.5552098,5.047884,0.744696
420.64,0.9981776,5.083382,0.564959,0.6584523,5.10413,0.6594522
420.65,0.9311825,4.96989,0.5004637,0.4914644,5.11063,0.635204
420.66,0.9141837,4.789153,0.4754655,0.08299398,5.070632,0.6777009
420.67,0.9279327,4.768654,0.4749656,0.02724802,5.065383,0.6777009
420.68,0.9896783,4.839149,0.4044707,0.248482,5.09788,0.5844576
420.69,0.9996775,4.901395,0.2987283,0.1569886,5.10588,0.5067133
420.7,0.9891783,5.032885,0.2124846,0.2442323,4.997138,0.5509601
420.71,0.9556807,5.126628,0.2459822,0.3879719,4.873647,0.6547025
420.72,0.9019346,4.97064,0.3279762,0.2012354,4.844899,0.6979494
420.73,0.82794,4.817651,0.4302188,0.1952358,4.815651,0.6852003
420.74,0.8931853,4.771404,0.5594594,0.261481,4.736907,0.6719513
420.75,1.022676,4.649413,0.5849576,0.2699804,4.666162,0.6437033
420.76,1.132918,4.478675,0.5569596,0.1182414,4.615416,0.6677016
420.77,1.225411,4.316687,0.7006992,-0.1497391,4.572419,0.7479458
420.78,1.271658,4.114452,0.8049417,-0.2014854,4.531422,0.7799435
420.79,1.252659,3.945214,0.8096913,-0.1982356,4.467426,0.786193
420.8,1.262159,3.851971,0.786943,-0.2367328,4.352934,0.7921926
420.81,1.300406,3.785975,0.7579451,-0.1364901,4.27519,0.7426962
420.82,1.318654,3.773726,0.7421962,0.1782371,4.283939,0.6472031
420.83,1.24316,3.769977,0.7101985,0.3262264,4.265691,0.6224549
420.84,1.114169,3.71898,0.6772009,0.5712086,4.152949,0.7414463
420.85,1.027925,3.791975,0.6739511,0.9439316,4.028208,0.868687
420.86,0.9689298,3.872219,0.7304471,1.052924,3.974962,0.8991848
420.87,0.883186,3.690732,0.8356894,1.072172,3.935215,0.8166908
420.88,0.9594305,3.488997,0.9641801,1.163666,3.822223,0.7214477
420.89,1.017926,3.395754,0.9609303,1.327654,3.626987,0.7229476
420.9,1.090171,3.350007,0.8484385,0.9954278,3.466249,0.7824433
420.91,1.089171,3.320759,0.7046989,0.9491812,3.369756,0.800692
420.92,0.9964278,3.31501,0.6192051,1.329404,3.228266,0.7974422
420.93,0.9261829,3.324509,0.5462104,1.125418,3.057778,0.771944
420.94,0.9199333,3.131273,0.316727,0.8836859,2.956786,0.6739511
420.95,0.7989421,3.009782,0.2959785,1.144417,2.932787,0.5684588
420.96,0.8474386,2.89329,0.3492247,1.153166,2.877791,0.5584595
420.97,0.9066843,2.628309,0.3667234,0.6664517,2.772049,0.6084559
420.98,0.8859358,2.469071,0.482965,0.7809434,2.739552,0.5872074
420.99,1.010927,2.443573,0.3779726,0.9269328,2.727802,0.5322114
421,1.225411,2.568064,0.359224,0.4099703,2.661807,0.5367111
421.01,1.24741,2.611311,0.3369756,0.3087276,2.533316,0.5477103
421.02,1.076922,2.568564,0.3389754,0.5972067,2.430574,0.5197123
421.03,0.8629375,2.517067,0.4914644,0.3987211,2.34983,0.4882146
421.04,0.8289399,2.474821,0.5664589,0.1432396,2.245587,0.4817151
421.05,0.9556807,2.531317,0.6749511,0.2404826,2.199591,0.4369683
421.06,1.10367,2.737302,0.6852003,0.1007427,2.124596,0.399721
421.07,1.083421,2.843294,0.5579596,-0.04074705,2.007354,0.4354684
421.08,0.9426817,2.685805,0.3704731,0.01024926,1.978607,0.4094703
421.09,0.8111912,2.382327,0.2544816,0.2032353,1.979357,0.3954713
421.1,0.9029346,2.116096,0.2959785,0.331726,1.938359,0.4594667
421.11,1.165915,1.986606,0.3789725,0.2742301,1.871114,0.5014637
421.12,1.368651,1.986856,0.3124774,0.4524672,1.817368,0.5254619
421.13,1.461894,1.983106,0.2134845,0.5584595,1.846116,0.4797152
421.14,1.421397,1.882364,0.1724875,0.5872074,1.908612,0.3977212
421.15,1.337153,1.805119,0.2384827,0.785693,1.899862,0.3769727
421.16,1.407398,1.863115,0.4349685,0.9141837,1.822118,0.4247192
421.17,1.608133,1.967607,0.4944642,1.043924,1.817868,0.4492174
421.18,1.735874,2.022853,0.4679661,1.346902,1.895613,0.4147199
421.19,1.821118,1.871114,0.3232266,1.662629,1.878114,0.3944714
421.2,1.863115,1.610383,0.3519745,1.739624,1.820618,0.3524745
421.21,1.92811,1.52089,0.4297189,1.79412,1.834617,0.2192341
421.22,2.017104,1.567636,0.4787153,2.098598,1.860115,0.1587385
421.23,2.017604,1.610383,0.4377183,2.113347,1.871614,0.2102348
421.24,1.870114,1.692877,0.2214839,1.92661,1.912611,0.2469821
421.25,1.687128,1.752373,0.09699297,2.355579,1.956858,0.2597312
421.26,1.589635,1.566136,0.2117347,2.609561,1.971857,0.2567314
421.27,1.573636,1.362151,0.4369683,2.34133,1.978857,0.261981
421.28,1.725375,1.480393,0.3967212,2.529817,2.019604,0.2837294
421.29,1.868615,1.670379,0.2309833,2.726302,2.085349,0.2737302
421.3,1.869614,1.708876,0.07549453,2.304583,2.080849,0.2937287
421.31,1.65413,1.606134,0.1352402,2.231088,2.045352,0.3337258
421.32,1.470393,1.37615,0.2719803,2.494569,2.061851,0.3464749
421.33,1.461894,1.253659,0.4497174,2.259836,2.044852,0.3897218
421.34,1.51414,1.388899,0.4987139,2.006855,1.987356,0.4632164
421.35,1.534639,1.667379,0.4632164,2.090098,1.909612,0.4944642
421.36,1.426147,1.774871,0.4907144,2.009604,1.830617,0.4622165
421.37,1.322404,1.641131,0.5354612,1.703127,1.743374,0.3882219
421.38,1.081672,1.317155,0.5227121,1.547138,1.676378,0.3219767
421.39,0.7409463,0.9826788,0.5282117,1.610883,1.666879,0.2682306
421.4,0.5462104,0.8681871,0.5292116,1.357402,1.626882,0.2577313
421.41,0.6222049,0.9279327,0.3439751,1.008927,1.532639,0.2517318
421.42,0.8111912,1.050424,0.01274908,1.063173,1.462894,0.193236
421.43,0.6707014,1.083921,-0.1552387,0.9411818,1.431896,0.07824433
421.44,0.4529672,0.9964278,-0.1349902,0.6319542,1.370401,-0.03524745
421.45,0.27573,0.8666872,-0.08749366,0.5424607,1.266908,-0.04399681
421.46,0.2492319,0.8219404,-0.09674299,0.4872147,1.10942,0.04299688
421.47,0.3077277,0.9231831,-0.03099775,0.1427397,0.9784291,0.1069922
421.48,0.4067205,0.9576806,0.123491,-0.09299326,0.8991848,0.0952431
421.49,0.5839577,0.8799362,0.1544888,-0.1429896,0.7874429,0.07599449
421.5,0.5732085,0.7379465,0.2384827,-0.4047207,0.6272045,0.09749293
421.51,0.3019781,0.5197123,0.3252264,-0.523962,0.4402181,0.1004927
421.52,0.02974784,0.3114774,0.3227266,-0.3884718,0.2672306,0.06749511
421.53,-0.000749946,0.1942359,0.1709876,-0.3754728,0.1702377,-0.02149844
421.54,0.3392254,0.1757373,-0.01349902,-0.496464,0.0979929,-0.09274328
421.55,0.5947069,0.06924498,-0.1364901,-0.510213,-0.02424824,-0.07274473
421.56,0.579708,-0.165738,-0.248732,-0.4102203,-0.2077349,-0.01399899
421.57,0.3619738,-0.4532171,-0.289979,-0.4579668,-0.4197196,-0.02049851
421.58,0.1809869,-0.731697,-0.2609811,-0.4544671,-0.5729585,-0.1369901
421.59,0.09199333,-0.8621875,-0.2189841,-0.2817296,-0.6794508,-0.2552315
421.6,0.2172343,-0.7816933,-0.1679878,-0.2924788,-0.8104413,-0.2642308
421.61,0.4434679,-0.6884501,-0.1912361,-0.3924716,-0.9759293,-0.1912361
421.62,0.5084631,-0.6647018,-0.2457322,-0.2734802,-1.148417,-0.1297406
421.63,0.2162343,-0.7871929,-0.2849793,-0.1189914,-1.272658,-0.1417397
421.64,-0.1509891,-0.9611803,-0.193486,-0.1052424,-1.371151,-0.2047352
421.65,-0.331476,-1.070672,-0.1679878,-0.110492,-1.508891,-0.2642308
421.66,-0.41322,-1.120919,-0.2429824,-0.1312405,-1.643631,-0.3064778
421.67,-0.4772154,-1.200663,-0.3382255,-0.1222411,-1.766622,-0.3292261
421.68,-0.4399681,-1.263408,-0.4299688,-0.09299326,-1.864615,-0.3154771
421.69,-0.3852221,-1.354152,-0.4927143,0.1037425,-1.893863,-0.2939787
421.7,-0.4522172,-1.51114,-0.4852148,0.3284762,-1.93811,-0.2567314
421.71,-0.648703,-1.717625,-0.3569741,0.2774799,-2.037602,-0.2029853
421.72,-0.7486957,-1.912361,-0.3222266,0.06874502,-2.155844,-0.1332403
421.73,-0.6892,-1.982106,-0.2972285,0.2087349,-2.236588,-0.09724295
421.74,-0.482965,-1.865615,-0.2439823,0.4869647,-2.260586,-0.08649373
421.75,-0.3872219,-1.748373,-0.1114919,0.4792153,-2.271335,-0.05674589
421.76,-0.3399754,-1.636131,0.07674444,0.6319542,-2.303833,0.01024926
421.77,-0.2367328,-1.615883,0.05974567,0.7371966,-2.335581,0.05549598
421.78,-0.07199478,-1.602634,-0.06399536,0.5632092,-2.35058,0.008999348
421.79,0.09324324,-1.588135,-0.2834795,0.7234476,-2.324582,-0.082744
421.8,0.2044852,-1.65738,-0.2972285,1.061423,-2.260586,-0.1732374
421.81,0.4534671,-1.727625,-0.2372328,0.9976777,-2.188841,-0.2029853
421.82,0.6842004,-1.779871,-0.234983,0.8314397,-2.148844,-0.1407398
421.83,0.7266973,-1.819368,-0.1577386,1.052424,-2.092348,-0.05199623
421.84,0.6924498,-1.872114,-0.05124629,1.199413,-1.964608,-0.04499674
421.85,0.7144482,-1.994855,0.08149409,1.148167,-1.803369,-0.1044924
421.86,0.8166908,-2.045602,0.02249837,1.340903,-1.65263,-0.13799
421.87,0.8214405,-1.918361,-0.06149554,1.551138,-1.51689,-0.13799
421.88,0.8591877,-1.832617,-0.1217412,1.395149,-1.368901,-0.13824
421.89,0.9966778,-1.844866,-0.123741,1.434146,-1.210912,-0.1632382
421.9,1.259659,-1.778371,-0.08374393,1.746623,-1.052674,-0.1737374
421.91,1.224411,-1.646381,-0.01149917,1.725875,-0.9089341,-0.1619883
421.92,1.026926,-1.536639,0.03574741,1.776871,-0.8116912,-0.1747373
421.93,0.9299326,-1.436646,-0.08074415,1.962858,-0.717448,-0.2594812
421.94,0.9219332,-1.400398,-0.1667379,1.909112,-0.648203,-0.3692232
421.95,0.910434,-1.3789,-0.192486,1.803119,-0.5859575,-0.4367183
421.96,0.9189334,-1.327904,-0.1454895,1.93036,-0.5002137,-0.4459677
421.97,0.9954278,-1.24341,-0.2447323,2.082599,-0.3942214,-0.4187196
421.98,0.9199333,-1.174165,-0.3947214,2.028353,-0.3287262,-0.3749728
421.99,0.7601949,-1.223161,-0.5352112,2.0686,-0.3064778,-0.3594739
422,0.6032063,-1.341653,-0.6017064,2.145344,-0.2802297,-0.3872219
422.01,0.717198,-1.407648,-0.5899572,1.999605,-0.2679806,-0.427719
422.02,1.062673,-1.438646,-0.55221,1.903612,-0.2947286,-0.4997138
422.03,1.295156,-1.448645,-0.3052279,1.988356,-0.3207268,-0.6147054
422.04,1.536389,-1.52339,-0.2812296,1.894113,-0.3377255,-0.7189479
422.05,1.527889,-1.51214,-0.3527244,1.624132,-0.3829722,-0.7496957
422.06,1.549138,-1.444645,-0.4399681,1.507641,-0.4814651,-0.7114484
422.07,1.51614,-1.425397,-0.635204,1.486892,-0.607706,-0.7124484
422.08,1.455894,-1.506141,-0.6959496,1.341403,-0.7006992,-0.7704442
422.09,1.603884,-1.711126,-0.6949496,1.124918,-0.7764437,-0.8396891
422.1,1.863365,-1.958858,-0.5959568,0.9841787,-0.868937,-0.8489385
422.11,1.916861,-2.007104,-0.5447105,0.9081842,-0.9786791,-0.7749438
422.12,1.822868,-1.971107,-0.5809579,0.7574451,-1.090421,-0.6667017
422.13,1.778121,-1.979107,-0.607706,0.69045,-1.195413,-0.565209
422.14,1.739124,-2.047101,-0.5704587,0.7786936,-1.322154,-0.5252119
422.15,1.643881,-2.184342,-0.3884718,0.6377038,-1.465394,-0.5422107
422.16,1.65088,-2.244587,-0.2637309,0.5197123,-1.627132,-0.5827078
422.17,1.808869,-2.20584,-0.3967212,0.5504601,-1.836867,-0.6317042
422.18,1.869115,-2.218589,-0.4287189,0.3779726,-2.043352,-0.6854503
422.19,1.770122,-2.386827,-0.4047207,0.2294834,-2.195591,-0.7749438
422.2,1.681628,-2.536316,-0.4739656,0.3364756,-2.330831,-0.911184
422.21,1.531139,-2.506568,-0.6784508,0.3257264,-2.48432,-1.046924
422.22,1.321904,-2.595562,-0.9899282,0.2192341,-2.666307,-1.135168
422.23,1.150917,-2.766799,-1.076672,0.3929715,-2.851043,-1.150667
422.24,1.178165,-3.025531,-0.9466814,0.4599667,-2.989283,-1.10867
422.25,1.428896,-3.289512,-0.8856858,0.3882219,-3.094276,-1.065423
422.26,1.532139,-3.359507,-0.8424389,0.4949641,-3.204518,-1.057923
422.27,1.3729,-3.258764,-0.6991993,0.5322114,-3.322009,-1.090921
422.28,1.179165,-3.332258,-0.4922143,0.4674661,-3.462249,-1.080922
422.29,1.230161,-3.333258,-0.5144627,0.4712158,-3.640986,-0.9956778
422.3,1.350652,-3.074027,-0.7354467,0.6062061,-3.761227,-0.8994348
422.31,1.369151,-2.932538,-0.8499384,0.704199,-3.820973,-0.8541881
422.32,1.276157,-3.090026,-0.8861858,0.6602021,-3.927465,-0.8354394
422.33,1.192914,-3.329009,-0.6799507,0.6594522,-4.106202,-0.8146909
422.34,1.260159,-3.499246,-0.5939569,0.8016919,-4.295189,-0.7966923
422.35,1.252659,-3.394504,-0.6492029,0.938432,-4.433679,-0.7656945
422.36,1.187664,-3.318259,-0.7326969,1.029425,-4.511423,-0.7396964
422.37,1.141417,-3.353007,-0.8241903,1.199913,-4.572669,-0.7109485
422.38,1.229161,-3.459499,-0.909934,1.331903,-4.656162,-0.6614521
422.39,1.359151,-3.629737,-0.9116839,1.462394,-4.739656,-0.6039562
422.4,1.344653,-3.924716,-0.758195,1.639631,-4.822401,-0.537461
422.41,1.308655,-4.195696,-0.7124484,1.65038,-4.874897,-0.4979639
422.42,1.369651,-4.247942,-0.6369538,1.721125,-4.877646,-0.5309615
422.43,1.503891,-4.1397,-0.6134555,1.837117,-4.875397,-0.5889573
422.44,1.447895,-4.036458,-0.5922071,1.837117,-4.930892,-0.5912071
422.45,1.334153,-3.955713,-0.3074777,1.962858,-5.004387,-0.5559597
422.46,1.339903,-4.13595,-0.1907362,2.100598,-5.022386,-0.5224621
422.47,1.37565,-4.379932,-0.1547388,2.230088,-4.974639,-0.5417107
422.48,1.532139,-4.458677,-0.1609883,2.232088,-4.912144,-0.5879574
422.49,1.564637,-4.464676,-0.2372328,2.156094,-4.852648,-0.6227049
422.5,1.427647,-4.493924,-0.344225,2.129846,-4.775404,-0.6592022
422.51,1.124918,-4.499174,-0.386222,2.149594,-4.674911,-0.6959496
422.52,0.9731795,-4.626915,-0.6247047,2.21359,-4.571419,-0.7504456
422.53,0.7611948,-4.736657,-0.5149627,2.141595,-4.477426,-0.8066915
422.54,0.6782008,-4.854148,-0.3669734,2.101598,-4.355934,-0.8594377
422.55,0.8156909,-4.794152,-0.5469604,2.053351,-4.217944,-0.9164336
422.56,0.8369393,-4.569919,-0.7216977,1.951609,-4.125951,-0.9141837
422.57,0.565459,-4.390432,-0.8259401,1.757373,-4.056206,-0.8626875
422.58,0.2034853,-4.323936,-0.7364466,1.51814,-3.927465,-0.8249402
422.59,0.000499964,-4.240942,-0.7136983,1.464394,-3.770477,-0.799942
422.6,0.02174842,-4.168948,-0.6177052,1.23566,-3.660235,-0.7416962
422.61,-0.110492,-4.125951,-0.5497102,1.086921,-3.605739,-0.6906999
422.62,-0.2457322,-4.168448,-0.510713,1.125418,-3.58874,-0.6647018
422.63,-0.2132345,-4.246692,-0.5199623,0.9289327,-3.578741,-0.648203
422.64,-0.07949424,-4.133451,-0.4894645,0.7181979,-3.540993,-0.6242048
422.65,-0.06999493,-4.008209,-0.4649663,0.6014564,-3.508496,-0.5979567
422.66,-0.1429896,-4.065206,-0.4872147,0.441718,-3.492997,-0.5729585
422.67,-0.1284907,-4.213695,-0.5299616,0.2407326,-3.509995,-0.5597094
422.68,0.1017426,-4.315937,-0.6054561,0.06774509,-3.526495,-0.5299616
422.69,0.2559814,-4.462427,-0.7669444,-0.1214912,-3.516495,-0.4874647
422.7,0.317727,-4.580668,-0.7019491,-0.2312332,-3.498246,-0.4214694
422.71,0.4854648,-4.711658,-0.5262119,-0.2364829,-3.496747,-0.3479748
422.72,0.7559452,-4.651913,-0.2377328,-0.2122346,-3.526495,-0.3052279
422.73,0.8864357,-4.501174,-0.1827368,-0.08049417,-3.563742,-0.3229766
422.74,0.7499456,-4.427179,-0.04649663,-0.1039925,-3.596739,-0.3669734
422.75,0.5744584,-4.391682,0.06824505,-0.03374755,-3.600489,-0.4089704
422.76,0.6217049,-4.27494,-0.009749293,0.4237193,-3.621737,-0.4239693
