地点名:栄町陸橋　地盤上/橋台上
ファイル名:11031101.SMC
起動時刻:2011/03/11 14:48:05
チャンネル数:6
該当地震:地震：2011年03月11日14:46:18.1
"Time","N-S","E-W","U-D","N-S","E-W",U-D
156.25,3.074527,-2.849544,-.178737,3.932715,.6177052, 0.1344903 
156.26,3.086276,-2.397326,-.1054924,3.641986,.6004565, 0.08249402 
156.27,2.873042,-1.78787,-.0192486,3.327509,.5537099, 0.0427469 
156.28,2.497319,-1.526889,-.08899355,2.981534,.4739656, 0.01624882 
156.29,2.145595,-1.626882,-.2127346,2.650808,.3752228, 0.03274763 
156.3,1.865865,-1.817618,-.3569741,2.325582,.2369828, 0.01549888 
156.31,1.425147,-1.808119,-.6222049,2.048101,.04299688,-0.09924281 
156.32,.7239475,-1.596884,-1.004177,1.737374,-.1942359,-0.2712303 
156.33,.03124774,-1.365151,-1.346652,1.265908,-.4112202,-0.4604666 
156.34,-.385972,-1.223411,-1.489892,.6039562,-.5574596,-0.6094558 
156.35,-.5177125,-1.166165,-1.366651,.0979929,-.6394536,-0.6364539 
156.36,-.4542171,-1.033175,-1.093171,-.1077422,-.7406963,-0.5957068 
156.37,-.3537244,-.8026918,-.9021846,-.1684878,-.8451887,-0.55221 
156.38,-.3222266,-.6232048,-.8661872,-.1702377,-.9764292,-0.538711 
156.39,-.2647308,-.5432106,-.8434389,-.1782371,-1.140917,-0.5007137 
156.4,-.2604811,-.3992211,-.7266973,-.2697304,-1.341903,-0.5194623 
156.41,-.482215,-.1572386,-.7114484,-.4072205,-1.568886,-0.5972067 
156.42,-.9899282,-.0007499456,-.9286827,-.538711,-1.804119,-0.6379538 
156.43,-1.610383,-.04174697,-1.124668,-.7256974,-2.0711,-0.6367038 
156.44,-2.080349,-.358724,-1.080422,-.8294399,-2.317582,-0.6004565 
156.45,-2.306083,-.8654373,-.9569306,-.6287044,-2.509818,-0.5149627 
156.46,-2.48407,-1.416147,-.9864285,-.3362256,-2.735052,-0.4487175 
156.47,-2.597812,-1.821618,-1.09992,-.1479893,-2.981034,-0.4542171 
156.48,-2.62956,-1.92461,-1.115169,-.07974422,-3.190519,-0.4879646 
156.49,-2.734302,-1.79312,-1.123669,-.1284907,-3.363506,-0.5634592 
156.5,-3.050279,-1.623132,-1.291656,-.2449822,-3.517495,-0.7986921 
156.51,-3.397504,-1.591885,-1.626632,-.2664807,-3.663234,-1.076922 
156.52,-3.598239,-1.587885,-1.752123,-.2807297,-3.757728,-1.173665 
156.53,-3.705482,-1.507891,-1.412648,-.3287262,-3.803974,-1.140167 
156.54,-3.597489,-1.391649,-1.000927,-.3934715,-3.827223,-1.190164 
156.55,-3.356507,-1.37515,-.9771792,-.4207195,-3.793475,-1.401148 
156.56,-3.145272,-1.51264,-1.3799,-.4089704,-3.73023,-1.800619 
156.57,-2.90354,-1.588635,-1.92911,-.3494747,-3.666484,-2.177592 
156.58,-2.884291,-1.761622,-2.017604,-.2359829,-3.579491,-2.328081 
156.59,-2.996033,-1.860615,-1.65613,-.2174842,-3.457749,-2.304583 
156.6,-3.220767,-1.922111,-1.448145,-.2357329,-3.273013,-2.219089 
156.61,-3.438251,-2.049351,-1.52389,-.2159843,-3.071777,-2.124846 
156.62,-3.292511,-2.001355,-1.681128,-.2052351,-2.825045,-2.032853 
156.63,-2.888291,-1.784871,-1.723125,-.2744801,-2.556315,-1.965108 
156.64,-2.594062,-1.472393,-1.814119,-.4434679,-2.290084,-1.951359 
156.65,-2.658307,-1.191164,-2.020604,-.7059488,-2.037352,-1.980106 
156.66,-2.740301,-.9326824,-2.195841,-.96618,-1.780121,-1.988856 
156.67,-2.553065,-.593207,-2.258336,-1.125668,-1.532889,-1.912361 
156.68,-2.370078,-.1784871,-2.172343,-1.303656,-1.329904,-1.725875 
156.69,-2.226839,.1607383,-1.898112,-1.51789,-1.167415,-1.466144 
156.7,-2.07485,.1822368,-1.480143,-1.575136,-1.034175,-1.252659 
156.71,-1.817118,-.09974277,-1.162666,-1.413148,-.9394319,-1.120419 
156.72,-1.451145,-.3717231,-1.040425,-1.084171,-.8501884,-0.9766792 
156.73,-.9736794,-.5367111,-.8726867,-.5919571,-.7336968,-0.8169408 
156.74,-.3782226,-.7071987,-.634454,-.09674299,-.5877074,-0.7009492 
156.75,-.06974494,-.9839287,-.6027063,.3607239,-.427969,-0.593207 
156.76,-.01549888,-1.336903,-.6032063,.8046917,-.2412325,-0.3797225 
156.77,.1272408,-1.554637,-.3414752,1.153416,-.007499456,-0.04624665 
156.78,.3792225,-1.560637,.1957358,1.325404,.2857293, 0.3649735 
156.79,.6504529,-1.456144,.5587095,1.346652,.5777081, 0.6634519 
156.8,.8871857,-1.290906,.5564597,1.308655,.8266901, 0.82719 
156.81,1.142417,-1.013677,.4924643,1.23916,1.013177, 0.9421817 
156.82,1.404398,-.5497102,.6534526,1.119669,1.137918, 1.006927 
156.83,1.594634,-.02674806,.7916926,.9089341,1.251159, 0.9664299 
156.84,1.65913,.3367256,.7226976,.7761937,1.414397, 0.8769364 
156.85,1.685128,.6572024,.5999565,.7554452,1.638381, 0.7571951 
156.86,1.873614,1.025926,.6237048,.7241975,1.888113, 0.7266973 
156.87,2.408325,1.285907,1.044424,.6807007,2.158844, 0.8514383 
156.88,3.03703,1.414897,1.554387,.6297044,2.408825, 1.030175 
156.89,3.349257,1.439396,1.80037,.6089559,2.652558, 1.181164 
156.9,3.45425,1.397399,2.024853,.6727012,2.89479, 1.323654 
156.91,3.717481,1.344903,2.248837,.8109412,3.113524, 1.550888 
156.92,3.898967,1.269908,2.499569,.8709369,3.271513, 1.838617 
156.93,3.765477,1.193164,2.965785,.8286899,3.325009, 2.185842 
156.94,3.44375,1.124418,3.404753,.7516955,3.280262, 2.544065 
156.95,3.101025,1.018676,3.605239,.6452032,3.117024, 2.843294 
156.96,2.905039,.8026918,3.801475,.6159554,2.859543, 3.109275 
156.97,2.977034,.5059633,4.047207,.6951996,2.551815, 3.326509 
156.98,3.018531,.1262408,4.1422,.8146909,2.179342, 3.447 
156.99,2.871542,-.344475,4.225944,1.030175,1.78962, 3.546243 
157,2.839294,-.7819433,4.465177,1.397649,1.438646, 3.658235 
157.01,3.018531,-1.078172,4.604166,1.819618,1.133918, 3.73048 
157.02,3.063028,-1.309155,4.481175,2.273335,.8859358, 3.822973 
157.03,2.859043,-1.533389,4.41743,2.719553,.6447033, 3.950214 
157.04,2.663307,-1.746623,4.658162,3.152021,.4154699, 4.114702 
157.05,2.739051,-2.0691,4.912644,3.620738,.2217339, 4.186697 
157.06,2.90129,-2.545316,4.82765,4.075205,.0909934, 4.101453 
157.07,3.059028,-3.02703,4.397681,4.578918,.008749366, 3.872219 
157.08,3.250264,-3.4495,3.99921,5.079132,-.03624737, 3.613738 
157.09,3.437001,-3.840971,3.841472,5.538098,-.009499311, 3.404253 
157.1,3.610238,-4.242942,3.628987,5.944569,.06724513, 3.191519 
157.11,3.818223,-4.619165,3.216767,6.389537,.193736, 3.084276 
157.12,4.062456,-4.891645,2.972535,6.813256,.3534744, 3.080527 
157.13,4.355434,-5.014637,3.008532,7.125733,.5052134, 3.127773 
157.14,4.512423,-5.167376,2.970785,7.322969,.6317042, 3.122274 
157.15,4.432679,-5.489102,2.656057,7.400214,.703449, 2.991533 
157.16,4.291939,-5.904822,2.369578,7.402964,.7164481, 2.798297 
157.17,4.226193,-6.170303,2.366828,7.361466,.6969495, 2.657557 
157.18,4.201945,-6.20605,2.47832,7.220477,.6369538, 2.518568 
157.19,4.161448,-6.109807,2.417825,7.03849,.593207, 2.34558 
157.2,4.089454,-6.014064,2.259336,6.875502,.6282045, 2.219589 
157.21,4.150699,-5.817328,2.259086,6.683516,.7821933, 2.138345 
157.22,4.374433,-5.37786,2.365078,6.421285,.9844286, 1.974857 
157.23,4.485175,-4.850148,2.245587,6.154554,1.142917, 1.65388 
157.24,4.319687,-4.437678,1.808119,5.978317,1.224911, 1.288657 
157.25,4.086954,-4.198195,1.388399,5.839827,1.216412, 0.992928 
157.26,3.943714,-4.209445,1.256909,5.65609,1.117419, 0.7656945 
157.27,3.793225,-4.327686,1.23841,5.466104,.9469314, 0.5982066 
157.28,3.402003,-4.326936,1.126168,5.326864,.745446, 0.5212122 
157.29,2.828045,-4.051207,.96618,5.194623,.5164626, 0.5009637 
157.3,2.318082,-3.519745,.8509383,4.997388,.2589812, 0.4289689 
157.31,2.027853,-3.070777,.5962068,4.68391,-.006749511, 0.2102348 
157.32,1.755123,-2.923538,.0427469,4.260191,-.2312332,-0.1254909 
157.33,1.433146,-2.874292,-.5449605,3.751728,-.3989711,-0.4472176 
157.34,1.142417,-2.657057,-.8526882,3.200018,-.4994638,-0.6794508 
157.35,.9451815,-2.20984,-1.004927,2.634309,-.5594594,-0.8239403 
157.36,.7259474,-1.670629,-1.178415,2.096848,-.6219549,-0.9479313 
157.37,.5157126,-1.170665,-1.318904,1.603134,-.7196978,-1.134168 
157.38,.331726,-.7951924,-1.585885,1.154666,-.8746866,-1.365651 
157.39,.06299543,-.5342113,-1.906362,.7189479,-1.072422,-1.555637 
157.4,-.2957286,-.2959785,-2.023103,.2659807,-1.263408,-1.750873 
157.41,-.6677016,-.04699659,-2.145844,-.1987356,-1.408398,-2.032103 
157.42,-1.141917,.1309905,-2.500319,-.6399536,-1.492642,-2.370078 
157.43,-1.569886,.2109847,-2.845794,-1.076172,-1.527139,-2.636309 
157.44,-1.708376,.2822295,-2.89429,-1.439146,-1.533889,-2.834795 
157.45,-1.538388,.3392254,-2.826795,-1.65813,-1.508891,-3.110024 
157.46,-1.270908,.2664807,-3.073027,-1.683378,-1.442895,-3.511745 
157.47,-1.004927,.04224694,-3.671484,-1.464144,-1.326154,-3.966463 
157.48,-.6897,-.1707376,-4.293939,-1.114419,-1.168415,-4.379183 
157.49,-.3527244,-.1332403,-4.653163,-.8506883,-1.015676,-4.676911 
157.5,-.3637236,.1812369,-4.770404,-.7479458,-.9066843,-4.838149 
157.51,-.7194479,.5822078,-4.8269,-.7964423,-.8429389,-4.897145 
157.52,-1.137418,.9046844,-4.933642,-.9586805,-.8076915,-4.879646 
157.53,-1.478143,1.117419,-5.11138,-1.184664,-.8286899,-4.823151 
157.54,-1.733374,1.305655,-5.209373,-1.414897,-.8944352,-4.682661 
157.55,-1.998855,1.455644,-5.091881,-1.634132,-.9719296,-4.478675 
157.56,-2.364079,1.474393,-4.913644,-1.865615,-1.060173,-4.323437 
157.57,-2.711303,1.361901,-4.864897,-2.054101,-1.167915,-4.245193 
157.58,-2.920538,1.10892,-4.891895,-2.089098,-1.330654,-4.234943 
157.59,-2.952036,.7734439,-4.924393,-1.958858,-1.548138,-4.307438 
157.6,-2.883791,.399471,-5.025636,-1.592135,-1.810869,-4.484675 
157.61,-2.75605,-.1559887,-5.229621,-.9999275,-2.105347,-4.682661 
157.62,-2.548065,-.9194334,-5.299116,-.2352329,-2.394826,-4.750656 
157.63,-2.130846,-1.66163,-4.931892,.6309543,-2.62581,-4.637164 
157.64,-1.613633,-2.250587,-4.343185,1.440896,-2.778299,-4.443428 
157.65,-1.253909,-2.75505,-4.018459,2.130346,-2.829545,-4.309688 
157.66,-1.084171,-3.189269,-4.063456,2.682556,-2.797547,-4.319437 
157.67,-.8611876,-3.600739,-4.166448,2.950536,-2.717053,-4.41243 
157.68,-.5259619,-3.898217,-4.077954,3.078777,-2.607061,-4.467676 
157.69,-.1972357,-4.076455,-3.912467,3.092026,-2.491319,-4.465177 
157.7,.03074777,-4.360934,-3.853221,3.070777,-2.359079,-4.440178 
157.71,.1827368,-4.746156,-3.86372,3.160771,-2.218089,-4.387182 
157.72,.3459749,-5.085382,-3.819973,3.427752,-2.103598,-4.243942 
157.73,.5749583,-5.398108,-3.661735,3.809974,-2.011604,-4.032458 
157.74,.7826933,-5.665839,-3.399004,4.232693,-1.938609,-3.789225 
157.75,.9374321,-5.817828,-3.16727,4.703659,-1.853616,-3.59124 
157.76,1.141417,-6.06381,-3.119524,5.134878,-1.737874,-3.476748 
157.77,1.495642,-6.357789,-3.247765,5.457604,-1.607633,-3.349757 
157.78,1.767622,-6.330291,-3.234015,5.703587,-1.464144,-3.077027 
157.79,1.816618,-6.005065,-2.858293,5.839827,-1.320404,-2.671806 
157.8,1.555387,-5.764832,-2.373578,5.840327,-1.216912,-2.258836 
157.81,1.112919,-6.019314,-2.015854,5.774081,-1.203163,-1.848366 
157.82,.8059416,-6.678016,-1.735624,5.645841,-1.284657,-1.468644 
157.83,.6634519,-6.989993,-1.461644,5.371111,-1.456144,-1.155166 
157.84,.2929788,-6.512278,-1.186914,4.949142,-1.686128,-0.8266901 
157.85,-.2519817,-5.577346,-.7294471,4.487425,-1.901862,-0.5279617 
157.86,-.5464604,-4.703159,-.2697304,3.886218,-2.081349,-0.3884718 
157.87,-.4912144,-4.300438,-.2009854,3.380755,-2.193841,-0.2312332 
157.88,-.2827295,-4.208695,-.2329831,3.135273,-2.200591, 0.07049489 
157.89,-.0854938,-3.909717,.124741,2.90329,-2.129846, 0.4152199 
157.9,-.09449315,-3.385505,.5269618,2.686555,-2.019604, 0.6632019 
157.91,-.4747156,-3.003782,.5749583,2.605811,-1.93161, 0.8541881 
157.92,-1.035175,-2.89204,.4992138,2.595562,-1.93786, 0.9776791 
157.93,-1.447895,-2.90054,.4947141,2.569064,-2.089098, 1.054674 
157.94,-1.92936,-2.957536,.523712,2.444073,-2.404576, 1.113419 
157.95,-2.545566,-2.999533,.6462032,2.182092,-2.840294, 1.163916 
157.96,-2.995033,-3.075777,.8404391,1.879614,-3.30751, 1.190414 
157.97,-3.088776,-3.223016,.9906782,1.566136,-3.734479, 1.192664 
157.98,-2.881791,-3.243515,1.047674,1.227661,-4.070705, 1.10942 
157.99,-2.571814,-3.003032,.937682,.9024346,-4.27944, 0.9421817 
158,-2.354329,-2.612811,.7516955,.6137055,-4.313937, 0.7929425 
158.01,-2.155344,-2.238588,.7794435,.3259764,-4.14045, 0.7946924 
158.02,-1.971857,-1.920611,1.070672,.0002499819,-3.800725, 0.937932 
158.03,-2.023353,-1.51989,1.322904,-.3672234,-3.367756, 1.068423 
158.04,-2.401576,-.9919281,1.223161,-.786193,-2.940537, 1.154666 
158.05,-2.941787,-.3807224,1.037175,-1.252409,-2.588062, 1.217412 
158.06,-3.465749,.1952358,1.086421,-1.837117,-2.353329, 1.230411 
158.07,-3.835222,.6282045,1.177915,-2.531567,-2.242588, 1.185664 
158.08,-4.28319,1.021676,1.144167,-3.273763,-2.227339, 1.179914 
158.09,-4.801152,1.549388,1.198413,-4.085204,-2.299583, 1.278657 
158.1,-5.234621,2.187091,1.51714,-4.942892,-2.415325, 1.449895 
158.11,-5.539848,2.704054,1.915111,-5.772332,-2.558315, 1.577636 
158.12,-5.93032,3.03128,2.010854,-6.430284,-2.702304, 1.625632 
158.13,-6.302793,3.203018,1.910612,-6.875751,-2.841044, 1.66138 
158.14,-6.395037,3.31776,2.014354,-7.239225,-2.961535, 1.736374 
158.15,-6.188302,3.485497,2.180842,-7.481208,-3.053529, 1.778121 
158.16,-6.138305,3.652235,2.034853,-7.569701,-3.123774, 1.753623 
158.17,-6.414285,3.749728,1.663879,-7.556202,-3.212017, 1.748373 
158.18,-6.727013,3.926715,1.428396,-7.577451,-3.322009, 1.810119 
158.19,-6.969245,4.205945,1.439896,-7.745938,-3.44825, 1.904362 
158.2,-7.31047,4.509673,1.599884,-8.044917,-3.541743, 1.999855 
158.21,-7.657695,4.894145,1.683628,-8.445388,-3.601739, 2.055601 
158.22,-7.894178,5.348612,1.637631,-8.883356,-3.635736, 2.054601 
158.23,-7.995171,5.809829,1.481393,-9.320575,-3.674984, 1.973857 
158.24,-8.085914,6.184052,1.129168,-9.716045,-3.72723, 1.849866 
158.25,-8.317147,6.385787,.7496957,-10.03977,-3.775226, 1.693877 
158.26,-8.68412,6.494779,.6332041,-10.297,-3.796225, 1.51164 
158.27,-8.957351,6.725762,.7024491,-10.46449,-3.762977, 1.321154 
158.28,-9.001847,7.061238,.6842004,-10.46024,-3.649235, 1.121419 
158.29,-8.812111,7.324719,.5399609,-10.25551,-3.461749, 0.9344323 
158.3,-8.41239,7.472208,.4382182,-9.994776,-3.194018, 0.8206905 
158.31,-7.912676,7.552953,.4677161,-9.79654,-2.865542, 0.7131983 
158.32,-7.518705,7.638196,.371973,-9.673299,-2.47857, 0.5459604 
158.33,-7.287472,7.790435,.03874719,-9.627052,-2.044852, 0.4027208 
158.34,-7.160981,8.071915,-.220734,-9.718796,-1.584135, 0.3417252 
158.35,-6.888501,8.519632,-.1612383,-9.943779,-1.119169, 0.3374755 
158.36,-6.443783,8.867607,.03074777,-10.16001,-.6629519, 0.3802224 
158.37,-5.957068,8.890105,.1214912,-10.24626,-.1947359, 0.4347185 
158.38,-5.418357,8.706119,.1197413,-10.16851,.2689805, 0.4594667 
158.39,-4.873647,8.516883,.03899717,-9.972528,.6834505, 0.4654663 
158.4,-4.578668,8.421889,-.06824505,-9.692047,1.034175, 0.5062133 
158.41,-4.54492,8.41464,-.01474893,-9.38507,1.362151, 0.6267046 
158.42,-4.609416,8.493884,.3302261,-9.079342,1.712876, 0.8679371 
158.43,-4.480925,8.624875,.841439,-8.792112,2.06385, 1.154666 
158.44,-4.031708,8.707369,1.116419,-8.569379,2.381077, 1.366901 
158.45,-3.426002,8.725617,.9816788,-8.371893,2.648808, 1.52139 
158.46,-2.910289,8.668371,.8239403,-8.096413,2.843044, 1.704126 
158.47,-2.47682,8.582878,1.011927,-7.86743,2.951786, 1.890613 
158.48,-2.141345,8.397641,1.3789,-7.71769,2.994033, 2.035852 
158.49,-1.915611,7.966423,1.607883,-7.514455,2.999783, 2.172843 
158.5,-1.675629,7.404213,1.744124,-7.248475,2.995033, 2.307833 
158.51,-1.292156,6.907,1.914861,-6.916249,2.953286, 2.402576 
158.52,-1.003677,6.446283,2.138845,-6.48328,2.861543, 2.453072 
158.53,-.9541808,5.864575,2.374578,-5.905572,2.727802, 2.452572 
158.54,-.9586805,5.158626,2.471571,-5.214372,2.588062, 2.401326 
158.55,-.7256974,4.377433,2.453572,-4.463427,2.473321, 2.383327 
158.56,-.2552315,3.821973,2.575813,-3.778226,2.394577, 2.442823 
158.57,.3669734,3.677983,2.888791,-3.214517,2.404576, 2.552565 
158.58,1.040925,3.85497,3.186519,-2.7658,2.557815, 2.662807 
158.59,1.683628,4.153199,3.365006,-2.420825,2.877791, 2.75755 
158.6,2.402576,4.461677,3.4565,-2.162843,3.351007, 2.819546 
158.61,3.362006,4.720908,3.44675,-1.995355,3.975712, 2.874542 
158.62,4.1392,4.944891,3.272513,-1.943859,4.729157, 2.934787 
158.63,4.493424,5.24512,3.077277,-2.083599,5.532599, 2.999533 
158.64,4.501674,5.589345,2.968035,-2.358829,6.294544, 3.069027 
158.65,4.343935,5.981816,2.90229,-2.740051,6.962495, 3.105775 
158.66,4.084204,6.526027,2.731552,-3.343258,7.476708, 3.092776 
158.67,3.742979,7.163481,2.519067,-3.979712,7.781936, 3.03953 
158.68,3.404003,7.772686,2.399576,-4.576668,7.87218, 2.967785 
158.69,3.091026,8.230654,2.387077,-5.206872,7.772686, 2.866792 
158.7,2.801047,8.487885,2.48282,-5.781581,7.534954, 2.784048 
158.71,2.604561,8.608626,2.646058,-6.292544,7.212977, 2.710304 
158.72,2.473821,8.704119,2.730052,-6.742011,6.867752, 2.573063 
158.73,2.35358,8.747116,2.632059,-7.126984,6.510278, 2.407075 
158.74,2.21259,8.793363,2.48332,-7.44996,6.124056, 2.34708 
158.75,1.93436,8.938353,2.644308,-7.755188,5.709336, 2.47882 
158.76,1.52064,9.222832,3.17927,-8.00492,5.312365, 2.722303 
158.77,1.053174,9.623552,3.616738,-8.247652,4.97264, 2.944787 
158.78,.4617165,10.00177,3.687983,-8.488635,4.728907, 3.162021 
158.79,.01874864,10.13902,3.732229,-8.706869,4.561919, 3.425752 
158.8,.03099775,10.08377,3.973212,-8.934853,4.456927, 3.662485 
158.81,.2419825,10.17251,4.27719,-9.196584,4.422179, 3.847471 
158.82,.289229,10.42349,4.263191,-9.446566,4.469426, 4.043457 
158.83,.1549888,11.16094,4.244192,-9.705796,4.594667, 4.27844 
158.84,-.01599884,12.11537,4.456927,-9.974527,4.760405, 4.541421 
158.85,.01224911,12.74183,4.699659,-10.21676,4.987638, 4.82265 
158.86,.2364829,13.04056,4.950391,-10.46524,5.222621, 4.995138 
158.87,.3979712,13.1503,5.149627,-10.63073,5.479353, 5.119629 
158.88,.4042207,13.22754,5.231621,-10.71522,5.769582, 5.157626 
158.89,.4919643,13.43928,5.24562,-10.77822,6.086809, 5.114629 
158.9,.5537099,13.59576,5.10913,-10.77822,6.357789, 5.086131 
158.91,.4949641,13.41503,5.139128,-10.69023,6.523277, 5.179125 
158.92,.4332186,13.03331,5.556097,-10.51724,6.575024, 5.321864 
158.93,.3827223,12.57209,5.907822,-10.28725,6.470531, 5.338613 
158.94,.2562314,12.07288,5.780831,-10.02177,6.219799, 5.267118 
158.95,.1839867,11.7429,5.553098,-9.711296,5.889823, 5.163876 
158.96,.3269763,11.60016,5.582845,-9.430567,5.52135, 5.066133 
158.97,.6139555,11.45042,5.760582,-9.208332,5.208872, 5.020636 
158.98,.7916926,11.13969,5.853076,-8.96385,5.015387, 4.985389 
158.99,.9984276,10.66623,5.755083,-8.725867,4.938642, 4.879646 
159,1.321404,10.37725,5.594094,-8.515133,4.987888, 4.783903 
159.01,1.765872,10.361,5.511351,-8.326397,5.10438, 4.798402 
159.02,2.135345,10.53074,5.52335,-8.196656,5.278867, 4.919394 
159.03,2.307583,10.70872,5.687338,-8.065415,5.523849, 5.057384 
159.04,2.355579,10.65848,5.828827,-7.900177,5.808329, 5.162376 
159.05,2.286584,10.39725,5.766582,-7.72044,6.032063, 5.248869 
159.06,2.232088,10.08452,5.671089,-7.477958,6.161054, 5.406608 
159.07,2.224089,9.6538,5.685588,-7.227726,6.093558, 5.5176 
159.08,2.006355,9.037345,5.636091,-6.970745,5.812829, 5.493352 
159.09,1.453645,8.238903,5.37936,-6.672016,5.312615, 5.340863 
159.1,.8156909,7.386465,4.992888,-6.276795,4.629914, 5.047634 
159.11,.3782226,6.61402,4.587168,-5.78783,3.874719, 4.703659 
159.12,.1184914,5.863825,4.255192,-5.202623,3.150022, 4.402681 
159.13,-.01449895,5.061883,4.087704,-4.525172,2.452072, 4.092203 
159.14,-.06399536,4.133451,3.980711,-3.743979,1.772871, 3.751228 
159.15,-.007499456,3.206017,3.717231,-3.110775,1.062923, 3.30951 
159.16,.09274328,2.436574,3.16702,-2.61806,.4199696, 2.870792 
159.17,.07074487,1.887113,2.603811,-2.174342,-.1444895, 2.561064 
159.18,-.08874357,1.532389,2.370578,-1.805869,-.6554525, 2.285084 
159.19,-.316727,1.24516,2.366828,-1.365901,-1.053174, 2.06585 
159.2,-.621205,.910434,2.221839,-.8114412,-1.331154, 1.911361 
159.21,-.8536881,.4884646,1.919361,-.2822295,-1.558137, 1.765622 
159.22,-.82744,.07149482,1.724375,.1284907,-1.747623, 1.620883 
159.23,-.6277045,-.2707304,1.613383,.4224694,-1.868365, 1.478893 
159.24,-.5599594,-.6082059,1.360901,.5597094,-1.903362, 1.309155 
159.25,-.5874574,-1.053424,1.09692,.6397036,-1.882364, 1.066423 
159.26,-.5397109,-1.3824,.8716868,.7476958,-1.825118, 0.7636946 
159.27,-.5199623,-1.412898,.5497102,.8189406,-1.734374, 0.4424679 
159.28,-.6294544,-1.337153,.179237,.8186907,-1.623632, 0.1687378 
159.29,-.7229476,-1.337153,-.03774726,.7734439,-1.51389,-0.03799725 
159.3,-.6562024,-1.460644,.02924788,.717698,-1.369901,-0.2107347 
159.31,-.4319687,-1.582635,.1199913,.6867002,-1.230911,-0.4172198 
159.32,-.2267336,-1.589135,-.2164843,.7926925,-1.091421,-0.6804507 
159.33,-.109742,-1.51614,-.9081842,1.064423,-.9716796,-0.9596804 
159.34,.0317477,-1.552637,-1.342903,1.386649,-.8861858,-1.168415 
159.35,.3069777,-1.734624,-1.266658,1.615383,-.8011919,-1.286157 
159.36,.6272045,-1.967107,-1.116669,1.866115,-.6949496,-1.448895 
159.37,.7424462,-2.191841,-1.3824,2.20009,-.5882074,-1.693127 
159.38,.6969495,-2.384827,-1.965108,2.594812,-.5197123,-1.984356 
159.39,.7521955,-2.679056,-2.48557,2.968785,-.5177125,-2.329831 
159.4,.8771864,-3.159021,-2.904039,3.260264,-.6129556,-2.750051 
159.41,.7379465,-3.679233,-3.340758,3.424752,-.8021919,-3.201268 
159.42,.1857365,-4.021708,-3.700232,3.530744,-1.037425,-3.547993 
159.43,-.3802224,-4.170948,-3.837972,3.641486,-1.288157,-3.811724 
159.44,-.579708,-4.271191,-3.958213,3.758478,-1.558387,-4.102952 
159.45,-.4944642,-4.508423,-4.283939,3.909717,-1.828367,-4.386182 
159.46,-.3272263,-4.949891,-4.507174,4.101203,-2.055851,-4.591167 
159.47,.00924933,-5.38186,-4.42143,4.298938,-2.245587,-4.788653 
159.48,.4069705,-5.561347,-4.384182,4.570919,-2.378078,-5.027136 
159.49,.6524527,-5.559847,-4.741656,4.956641,-2.48032,-5.273618 
159.5,.6847004,-5.601594,-5.200623,5.37886,-2.528067,-5.404608 
159.51,.6269546,-5.79083,-5.198623,5.742334,-2.546315,-5.339363 
159.52,.5414608,-6.042562,-4.82565,5.993566,-2.531816,-5.209373 
159.53,.3764727,-6.305793,-4.769904,6.225799,-2.494569,-5.160126 
159.54,.04024708,-6.598772,-5.153377,6.449033,-2.463071,-5.155376 
159.55,-.2214839,-6.827755,-5.482852,6.556525,-2.457822,-5.114129 
159.56,-.2784798,-6.987743,-5.471603,6.522277,-2.512318,-5.033135 
159.57,-.3567241,-7.231726,-5.321115,6.412035,-2.628809,-4.943642 
159.58,-.6906999,-7.569951,-5.221871,6.250297,-2.787048,-4.942392 
159.59,-1.010927,-7.820683,-5.273618,6.103058,-2.973535,-5.063133 
159.6,-1.134168,-7.793435,-5.65309,5.93357,-3.235015,-5.352862 
159.61,-1.189164,-7.606199,-6.216549,5.706086,-3.578741,-5.687338 
159.62,-1.335903,-7.31222,-6.515778,5.409858,-3.977712,-5.92657 
159.63,-1.562637,-6.853253,-6.302293,4.988389,-4.379433,-6.095058 
159.64,-1.79587,-6.34429,-5.911821,4.502424,-4.706659,-6.21455 
159.65,-1.908612,-5.875574,-5.853576,4.13445,-4.906644,-6.293044 
159.66,-1.837117,-5.526849,-6.038312,3.925715,-4.935642,-6.306793 
159.67,-1.535139,-5.253369,-6.008315,3.752478,-4.797153,-6.257546 
159.68,-1.148417,-5.049884,-5.753333,3.577991,-4.501674,-6.152054 
159.69,-.8446888,-5.037885,-5.595594,3.513745,-4.096703,-6.014564 
159.7,-.745196,-5.191874,-5.554597,3.619488,-3.616238,-5.79758 
159.71,-.6592022,-5.402359,-5.447605,3.86097,-3.122024,-5.442605 
159.72,-.5444605,-5.65084,-5.198873,4.131201,-2.667807,-5.066383 
159.73,-.5637091,-5.963068,-5.022886,4.361434,-2.313582,-4.821151 
159.74,-.7791935,-6.35329,-5.10438,4.570168,-2.102598,-4.680161 
159.75,-.9831787,-6.647018,-5.129128,4.804402,-2.082599,-4.536171 
159.76,-.9174335,-6.791258,-4.929143,5.049634,-2.277835,-4.338686 
159.77,-.7601949,-6.870002,-4.649663,5.327364,-2.667807,-4.068955 
159.78,-.855938,-6.976995,-4.350935,5.585345,-3.216267,-3.771727 
159.79,-1.115169,-7.221477,-3.946714,5.746083,-3.838722,-3.4485 
159.8,-1.357152,-7.595699,-3.361006,5.904822,-4.458427,-3.072277 
159.81,-1.448645,-7.992921,-2.76205,6.122556,-5.038635,-2.656057 
