地点名:羽村大橋　地盤上/橋脚P7/橋脚P9
ファイル名:11031101.SMC
起動時刻:2011/03/11 14:48:10
チャンネル数:9
該当地震:地震：2011年03月11日14:46:18.1
"Time","N-S","E-W","U-D","N-S","E-W","U-D","N-S","E-W",U-D
66.73,-20.12954,-8.458387,-.7479458,-24.54422,-17.75796,-5.144627,-15.18615,-31.36948, 4.152449 
66.74,-18.95163,-5.040134,.01124918,-27.85148,-15.81435,-5.021636,-20.40152,-35.08346, 1.924111 
66.75,-15.12865,-4.988389,-3.45425,-26.86755,-11.27368,-7.021491,-22.34113,-38.34772,-2.308583 
66.76,-10.04052,-7.195978,-6.191801,-24.00626,-4.710158,-7.941924,-22.53912,-40.14809,-4.792403 
66.77,-4.467926,-7.603949,-2.853293,-20.27078,1.341653,-5.716586,-22.00466,-41.17152,-2.977034 
66.78,-.5529599,-5.359861,4.304938,-14.59444,4.020709,-2.772049,-21.59019,-42.0272, 0.4389682 
66.79,-.006749511,-4.808651,7.17298,-7.223976,2.710554,-2.550065,-22.20339,-41.89821, 2.000355 
66.8,-.5944569,-6.75851,4.380682,-2.031103,-.01174915,-.8339396,-22.78435,-41.20626, 1.575636 
66.81,-2.467071,-8.111662,1.437896,-.6299543,-1.171665,2.154344,-21.74542,-42.49092, 3.158771 
66.82,-4.462926,-8.851358,-1.006677,-2.570814,-1.870364,2.000105,-20.44977,-45.11773, 5.848576 
66.83,-1.51589,-9.221581,-4.056206,-6.282545,-4.931643,-.482215,-20.0258,-46.09791, 5.711336 
66.84,3.44825,-8.201655,-4.109952,-12.10087,-8.538631,-1.583135,-19.48434,-45.02624, 2.89329 
66.85,5.099131,-7.490707,2.446323,-18.15143,-9.399319,.7834432,-16.92227,-43.30811, 0.3822223 
66.86,4.761905,-8.531382,8.727367,-21.19271,-8.222904,3.892218,-11.48242,-40.6358,-0.09274328 
66.87,3.878469,-8.995598,5.962818,-20.76324,-6.591772,4.480675,-5.911072,-36.32962, 0.4924643 
66.88,2.153094,-8.116662,-.911184,-16.31457,-4.55767,4.038457,-3.887968,-30.20856, 0.6562024 
66.89,.3547243,-6.856753,-6.375038,-9.833787,-2.432824,3.624237,-4.14245,-21.02148, 1.081672 
66.9,.03749728,-8.042167,-11.39517,-2.934537,-.482215,2.443823,-3.050029,-8.950602, 2.526567 
66.91,.001749873,-10.81847,-12.55659,4.290939,.09424317,.5222121,1.069922,3.462499, 3.653485 
66.92,-.3604739,-10.26701,-3.30476,9.979027,-.9844286,-.08774364,6.956496,14.02273, 2.474571 
66.93,-.3974712,-5.151876,7.878679,13.17105,-2.361579,2.20334,10.59423,22.37488, 0.1694877 
66.93999,-.6089559,-.842189,8.007919,13.65326,-3.492997,2.597062,9.336073,28.70017,-0.4927143 
66.95,-.5307115,-1.531889,-.5974567,10.83796,-3.145522,-.1017426,6.589522,32.67513,-1.112419 
66.96,-.09899282,-3.58574,-4.065705,6.2028,-.5154626,.2564814,5.421857,35.65767,-1.425647 
66.97,1.228411,-2.172593,.6049562,2.115597,2.964535,4.297189,6.572023,39.38889,-0.5964568 
66.98,3.31276,1.433396,6.701264,2.289084,5.961318,6.547525,9.915031,43.02213, 1.813619 
66.99,5.592345,5.170125,12.27986,5.24762,7.241475,5.063633,13.45278,45.19922, 5.10288 
67,7.263224,9.146338,8.202656,6.038812,6.221049,1.332153,15.55087,46.08691, 5.781081 
67.01,7.110485,11.0252,-1.492392,5.126379,3.785726,-1.496142,15.28264,46.16866, 2.865542 
67.02,4.327436,8.935852,-5.612093,3.940714,.2107347,-2.161593,13.1003,45.49795,-1.016676 
67.03,-.008749366,7.282972,-1.072172,2.056601,-3.303761,-3.323009,9.904032,44.52577,-3.649735 
67.04,-3.341008,10.19101,8.500383,1.212662,-4.633414,-2.725553,6.909999,43.49135,-5.256369 
67.05,-8.097413,12.86007,13.37153,3.019031,-3.603989,-.7026991,4.979639,41.21876,-5.92957 
67.06,-12.22861,10.71772,6.228549,5.37536,-.565209,-2.693555,4.429179,36.85083,-4.902144 
67.07,-12.18787,5.644091,-9.332824,6.47928,3.088776,-7.987921,6.022813,32.11417,-5.548098 
67.08,-8.796863,.1664879,-19.03837,3.85697,5.156376,-9.80229,8.305148,28.08471,-9.865535 
67.09,-3.843221,-3.683233,-10.10152,-1.043674,6.289044,-5.220871,9.073092,24.17275,-12.69408 
67.1,2.537566,-.564959,8.358644,-4.122451,5.526099,-.7339468,7.025491,19.82931,-11.48392 
67.11,7.988421,6.946746,17.2575,-4.734407,2.079349,1.939859,2.173342,14.40871,-8.452137 
67.12,7.653945,8.96485,14.5262,-4.120951,-1.406648,4.541671,-2.830295,7.125983,-5.371111 
67.13,2.006104,3.533244,5.331614,-3.406003,-2.112847,6.496529,-6.134305,-1.446645,-1.387399 
67.14,-1.905862,-3.774976,-2.097098,-2.726552,-1.031925,7.763687,-6.298543,-9.702797, 1.886863 
67.15,-1.213662,-5.910572,-2.508318,-3.58274,-.5314615,9.162586,-4.293689,-16.80153, 3.157271 
67.16,1.330904,-1.676628,2.020604,-6.654268,.0399971,9.402068,-4.094203,-22.45912, 4.111702 
67.17,1.887863,2.134095,5.033135,-8.308397,2.161843,7.527704,-7.537454,-26.34109, 4.892145 
67.18,.013749,1.193913,2.084599,-6.096308,4.809651,5.960818,-13.14555,-28.41169, 6.030813 
67.18999,-2.192591,-3.473998,-1.906612,-2.0741,7.182479,4.947641,-17.11551,-29.81659, 8.088413 
67.2,-3.085526,-7.535954,-.9294326,2.298333,8.530131,2.570314,-17.24675,-31.81044, 11.36818 
67.21,-2.134345,-6.818756,.302978,5.435106,6.489779,.2332331,-13.99324,-34.09428, 12.23136 
67.22,-.6527027,-3.117274,2.649558,5.475853,3.744229,1.718875,-10.29625,-35.89115, 8.900605 
67.23,-.005499601,-1.732374,2.279335,3.928715,6.631269,2.931037,-8.398392,-37.12956, 6.635269 
67.24,1.909362,-4.327436,1.490892,1.761622,14.38346,1.408398,-8.709369,-37.50853, 7.080487 
67.25,5.692338,-6.991243,.5952069,-2.47857,19.46809,.7576951,-11.0767,-36.28337, 7.978422 
67.26,8.616125,-5.630842,-1.529139,-8.771614,17.52723,.6399536,-12.96456,-35.15895, 6.75401 
67.27,10.45574,-.3514745,-.7289472,-12.32786,10.54149,-.745196,-13.09705,-35.18345, 5.899073 
67.28,10.52099,5.920821,-1.212662,-11.6804,1.413148,-2.255337,-11.91414,-34.13728, 7.060738 
67.29,9.952028,8.612876,.7439461,-8.327646,-8.036167,-2.359579,-9.270578,-30.69877, 5.472853 
67.3,8.567129,7.490207,6.089559,-1.308655,-15.29439,-.8374393,-6.309293,-25.64489, 1.680378 
67.31,7.527454,9.201333,4.039457,5.735584,-20.33553,-1.283157,-4.842899,-20.54976,-0.6869502 
67.32,6.088809,13.30554,-5.303865,10.21476,-23.32306,-3.780976,-4.761155,-15.34339, 0.8474386 
67.33,1.209662,13.56277,-8.842109,16.61679,-22.90059,-6.21055,-4.151949,-9.974027, 1.475893 
67.34,-1.867115,9.123339,-4.783653,22.25139,-19.97055,-5.576346,-1.693377,-5.365611,-2.392577 
67.35,.2132345,4.126701,2.261336,24.28874,-15.66486,-2.933287,2.865042,-.2989783,-4.976889 
67.36,3.922466,3.230516,9.941779,22.00891,-12.06038,-.04324687,8.483885,5.288617,-3.493497 
67.37,5.665839,5.551348,13.56152,14.81918,-9.269078,3.133773,12.84882,9.229831,-0.5204623 
67.38,3.969212,5.538349,10.52174,6.2103,-5.65409,4.938142,14.69668,12.07537, 0.123741 
67.39,.3299761,-.02924788,5.048884,-.9919281,-2.974784,8.437638,13.23029,16.6173, 0.08424389 
67.4,-1.326404,-7.119234,3.351757,-5.060633,-2.791548,11.97588,10.9897,21.85492, 1.946109 
67.41,.7491957,-7.31447,3.682983,-6.592522,-5.37711,10.79422,11.88464,23.40855, 3.753978 
67.42,3.17152,-2.383077,3.662485,-5.827328,-9.566807,7.462209,13.778,22.90909, 1.878864 
67.43,2.599061,-1.187914,3.622488,-3.73248,-13.60476,5.266618,13.27554,23.00183,-2.377578 
67.43999,1.215162,-3.811724,2.442823,.2717303,-15.01791,3.151272,10.44124,21.89641,-4.249942 
67.45,1.24166,-5.10538,1.581385,5.871574,-13.66626,1.10142,7.976922,19.38885,-3.216767 
67.46,1.479643,-2.571064,1.639381,8.864858,-11.91964,-.7541953,8.497634,17.78746,-1.10567 
67.47,.05199623,-.02474821,2.495319,8.726868,-10.13976,-1.808619,10.87521,17.76571, 1.668129 
67.48,-3.138523,-2.193341,.1197413,7.45621,-7.179729,-.1219912,14.25672,17.68972, 2.851293 
67.49,-4.521672,-6.932498,-1.058923,5.745833,-2.127846,3.049029,16.41331,16.25432, 3.826723 
67.5,-3.468499,-9.028345,1.007177,3.57999,4.346685,3.162021,15.44263,13.32028, 5.224371 
67.51,-2.779799,-7.460209,4.912394,.2654808,10.04727,2.118346,12.55309,9.893283, 3.816223 
67.52,-4.580668,-5.663839,5.451605,-3.823223,13.38678,3.374755,7.650695,7.217477,-0.2464821 
67.53,-7.792935,-7.209228,1.65613,-7.906427,15.51663,5.179625,2.679556,6.612521,-2.089349 
67.54,-7.092736,-10.43849,-2.606311,-11.52841,17.76946,4.350935,.1832367,6.664267,-0.001249909 
67.55,-1.778871,-11.86389,-7.817933,-16.47181,19.20561,1.193913,.9686798,5.79083, 1.281407 
67.56,2.917038,-10.45574,-11.0297,-21.81792,17.09876,-.9766792,2.709804,4.27494,-0.482465 
67.57,2.533566,-7.921926,-6.712013,-22.61861,7.675194,-.5874574,2.33808,2.597312,-2.500569 
67.58,.6637019,-6.147804,-.5774581,-17.45749,-8.245402,.00924933,-1.973857,1.347402,-1.232161 
67.59,1.79587,-5.464854,-3.009532,-9.470814,-12.68083,-1.264908,-8.683121,1.327154, 2.34608 
67.6,2.215839,-5.278368,-8.517882,-3.739729,4.205695,-5.583096,-14.64969,1.615883, 3.509246 
67.61,-1.397399,-3.911467,-9.856035,-1.207912,24.24049,-7.332969,-18.77889,-.05074632, 1.221411 
67.62,-4.520172,-.5274618,-6.562524,.799692,30.50029,-3.503496,-19.45234,-3.322509,-0.3394754 
67.63,-3.634737,2.272085,-2.688555,1.961608,24.01301,-.5992066,-16.63954,-5.962318, 0.3207268 
67.64,-.6964495,2.160093,.6414535,1.430396,15.62962,-1.548638,-12.01263,-8.007919, 2.450572 
67.65,1.92686,2.494319,5.810579,-1.174665,7.763187,-3.067278,-9.202333,-8.364143, 4.158948 
67.66,2.20259,5.569346,8.304648,-4.400181,.6924498,-3.064028,-12.31861,-5.529349, 4.617915 
67.67,.7461959,8.303398,3.804974,-5.848826,-2.433574,-2.186592,-17.9267,-4.835899, 3.347507 
67.68,-1.24191,9.294076,-1.149167,-8.662872,-4.058706,-1.217162,-20.39677,-8.179407, 2.632809 
67.68999,-1.531389,9.904032,.6807007,-13.47352,-7.72194,.08649373,-18.37792,-10.76197, 4.774654 
67.7,.5879574,10.92346,6.031063,-15.26814,-10.76822,.6392037,-13.33153,-10.40525, 6.76026 
67.71,2.108097,11.0247,8.803362,-11.62591,-9.613303,.02474821,-7.996921,-8.297149, 6.89 
67.72,.8336896,8.632124,6.451532,-3.695982,-7.183729,-.7056988,-5.199623,-6.234048, 5.066383 
67.73,-.5389609,5.924571,2.603811,4.996138,-6.682765,-2.048602,-4.096953,-5.357862, 2.589812 
67.74,1.082172,5.37786,3.712981,11.98988,-6.980244,-1.429146,-2.945287,-6.246797, 1.144417 
67.75,5.067883,5.472353,6.015564,17.56498,-5.507101,-.1249909,-2.696555,-6.35129,-0.5552098 
67.76,8.879356,5.354112,3.323759,21.56894,-2.76655,.5307115,-2.227839,-3.192769,-2.450822 
67.77,10.07302,4.343435,.7014492,24.56772,-.5504601,1.694377,-.2004855,.06524527,-3.015781 
67.78,9.033845,1.278407,2.595312,24.24699,-1.403648,3.302511,3.414503,-.2634809,-3.770477 
67.79,7.5837,-1.703127,4.885896,18.91188,-5.234621,6.503029,9.813289,-3.121774,-6.255547 
67.8,5.37586,-1.805369,3.544993,11.44392,-9.782541,9.170336,16.25282,-7.251974,-6.418535 
67.81,2.715803,.82769,-.5572096,4.841149,-13.36253,9.09634,19.44509,-11.39292,-3.213767 
67.82,1.824118,2.89579,-1.451895,1.033425,-14.75093,8.2794,20.66,-13.0768,-0.7624447 
67.83,3.078777,1.038425,.9849286,.8841859,-14.23797,8.703619,21.85817,-11.81464,-0.9609303 
67.84,5.456604,-3.295261,1.974107,4.889146,-12.72258,7.982421,24.189,-8.40839,-0.2219839 
67.85,6.735012,-6.249547,.5629592,11.17319,-10.68773,5.111879,26.50108,-4.792403, 1.165166 
67.86,5.057633,-7.627447,.8439388,16.53155,-8.150909,4.095953,27.15603,-1.617633, 0.6412035 
67.87,1.643881,-8.706119,3.351507,19.58558,-4.651163,4.753156,27.69449,.9486812, 0.3079777 
67.88,-1.873614,-8.032918,2.129096,20.57326,-.6182052,1.969857,27.41901,2.276585, 0.9016846 
67.89,-3.975462,-4.732407,-5.682588,18.40667,2.443573,-3.382005,25.24142,2.633059,-0.6579523 
67.9,-5.039385,-1.613133,-10.89696,10.66098,4.099203,-5.371361,22.7316,3.17477,-5.060883 
67.91,-6.470031,-.2094848,-9.525559,.9629302,4.504173,-5.191374,19.95205,2.998533,-6.513278 
67.92,-8.224654,-1.085421,-7.545453,-5.988316,3.655485,-6.082559,17.29625,1.880864,-3.71923 
67.93,-10.09277,-4.55467,-7.678693,-10.65498,1.24066,-6.651768,15.17915,.1909862,-0.6124556 
67.93999,-9.641551,-8.044917,-8.173907,-12.73558,-.8399391,-7.811434,12.4381,-1.770372, 1.695877 
67.95,-5.710586,-8.950352,-6.463781,-11.50767,-.6039562,-8.14316,8.55113,-3.497247, 4.015709 
67.96,-1.953358,-7.713941,.1939859,-8.231903,.3839722,-5.979816,4.271191,-3.929715, 4.128201 
67.97,-.6742011,-6.152804,6.119806,-7.084237,.5982066,-3.277012,-.1457394,-3.894718, 2.228589 
67.98,-1.470393,-3.759977,9.281827,-9.273578,-.8206905,-.5474603,-4.663412,-4.574918, 1.394899 
67.99,-4.025458,.2449822,9.294327,-13.94824,-2.48182,2.108347,-9.824788,-4.985888, 3.597989 
68,-7.498706,1.843866,4.349685,-20.74125,-1.52039,2.806547,-16.09983,-4.379932, 7.340218 
68.01,-10.03202,-.799942,-1.559887,-26.55907,2.543316,.9191834,-22.40288,-2.263586, 6.62552 
68.02,-10.76097,-2.920288,-6.270545,-30.71652,6.704264,-.9869285,-26.15261,1.349402, 0.7364466 
68.03,-8.742617,-.8724368,-2.272335,-33.62181,8.442138,-2.014104,-26.8698,4.841649,-4.447678 
68.04,-5.582595,4.673911,5.824328,-31.80619,7.618948,-2.010104,-26.50883,6.470781,-6.773009 
68.05,-4.117452,9.065593,3.426502,-24.04851,4.729657,-2.460822,-25.88412,5.147127,-7.302971 
68.06,-5.589095,7.44546,-7.662945,-13.18804,1.681628,-4.709908,-27.00679,2.920288,-5.360111 
68.07,-8.656372,1.976107,-12.86057,-2.469821,.4907144,-5.331114,-31.22624,1.453895,-3.717231 
68.08,-7.293721,-.8351895,-7.281472,5.042634,1.700127,-2.612561,-35.73591,-.3567241,-4.084954 
68.09,-2.314582,-.1602384,1.733874,8.614626,2.61656,1.696377,-38.51646,-2.21284,-2.935537 
68.1,.9576806,.3964713,9.754043,7.526454,1.017676,5.810579,-39.26365,-3.226266, 0.745446 
68.11,1.495142,-2.690805,11.90414,-.2989783,-.6194551,9.334824,-38.86068,-3.971712, 6.738011 
68.12,.9091841,-8.944101,3.619488,-10.75072,1.786371,9.952028,-37.85076,-4.808402, 12.50109 
68.13,.9019346,-14.70468,-4.657163,-16.03109,7.661445,6.425784,-36.25862,-4.648413, 14.37546 
68.14,1.571636,-14.25797,-3.85622,-17.05351,12.4161,4.478675,-34.01403,-3.434501, 12.63408 
68.15,3.765727,-6.916749,2.307583,-15.67536,13.20154,4.697659,-30.79702,-1.287407, 9.889783 
68.16,7.761937,-.855688,8.522882,-12.29936,11.32618,4.597667,-26.60457,2.097348, 7.72669 
68.17,10.79047,-.8616875,8.656873,-6.824755,9.034346,1.809619,-20.39327,6.234298, 5.401608 
68.18,11.97113,-3.552742,3.226766,-.234983,6.907749,-1.848616,-9.971027,9.404569, 1.953108 
68.18999,11.59966,-4.705659,-1.163666,6.448782,5.443106,-2.855293,2.161843,10.01177,-1.322654 
68.2,11.92414,-4.772654,-1.888363,12.36835,4.790153,-1.967857,11.34368,8.511133,-1.93711 
68.21,13.09955,-5.592595,-1.312905,16.47406,2.721053,-1.917611,16.90553,7.270973,-1.877114 
68.22,12.76108,-7.132233,1.892863,19.69332,-1.641131,-1.769872,17.46798,6.962495,-1.813369 
68.23,11.26693,-7.826683,7.907927,21.96316,-6.687265,.6134555,13.97249,6.869002, 0.08949351 
68.24,7.770687,-6.532776,11.26668,22.56511,-9.724295,3.065778,10.09952,7.106235, 3.478748 
68.25,2.803297,-2.551315,5.847576,20.10779,-10.70547,3.566242,11.21194,7.325719, 4.213445 
68.26,-.7994421,2.530567,-2.645308,11.45542,-11.65816,2.674556,19.54633,6.748011, 1.884363 
68.27,-1.431146,7.924926,-4.385182,-1.776621,-12.23836,3.386755,30.11482,6.471781, 1.448145 
68.28,.09599304,12.87757,-1.418647,-11.96463,-11.40667,4.772154,37.25155,8.343645, 1.747623 
68.29,2.949536,14.38871,2.319332,-13.1713,-10.35125,4.490425,38.86068,11.21594,-1.359651 
68.3,6.869752,13.59027,2.645808,-4.14445,-10.46049,2.041602,36.13538,13.1428,-5.081382 
68.31,11.47617,13.10355,1.679878,9.10209,-11.56716,.05849576,30.74052,14.72543,-4.872397 
68.32,16.19808,13.27129,.6537026,20.99798,-11.6989,-.2434824,28.32295,15.96384,-4.878646 
68.33,19.91681,14.39996,-3.636487,29.40712,-9.25108,-1.412148,30.36055,15.40688,-6.393537 
68.34,21.3242,15.1959,-7.281722,32.36415,-8.147909,-2.971285,32.89737,13.16705,-7.426212 
68.35,19.07362,14.10473,-4.976139,30.64103,-11.10645,-1.859115,34.85048,10.35675,-7.552453 
68.36,14.45345,11.87589,1.316905,27.33152,-16.37256,.9144337,33.94479,5.862575,-5.287367 
68.37,7.824933,8.778113,8.878357,25.30992,-21.76467,2.738051,29.21238,-.9389319,-2.368828 
68.38,-.882686,4.625665,11.83414,24.7522,-25.31991,2.614311,21.55794,-7.87018, 0.03799725 
68.39,-7.986171,1.256909,7.5952,23.64079,-24.04001,.675951,11.36018,-13.73775, 2.463572 
68.4,-12.78282,-.648703,3.673984,21.16122,-17.49523,.09499311,2.21134,-18.69639, 3.830222 
68.41,-14.32821,-2.585563,6.320792,17.33774,-8.464386,2.185842,-.05349612,-22.57261, 3.394254 
68.42,-9.841537,-2.871292,11.25968,10.81697,.4774654,4.503424,3.131023,-24.62346, 3.202268 
68.43,-3.215517,.9081842,12.92056,.5939569,8.41539,6.154054,6.583023,-25.43291, 4.220444 
68.43999,.1977357,6.269296,13.17929,-11.64916,15.74536,6.643269,8.364143,-27.18903, 5.473353 
68.45,-.8804362,9.946529,8.094913,-22.96758,22.31313,5.342863,5.23937,-28.50543, 5.51485 
68.46,-5.178375,9.815039,.08174407,-30.28431,27.623,4.978139,-4.038457,-26.86905, 3.849971 
68.47,-10.08227,6.309043,-2.290334,-32.64488,29.84809,5.92857,-13.47852,-24.72221, 1.969107 
68.48,-12.89931,4.904395,.9441816,-29.31363,26.62107,5.92382,-17.14226,-23.02408, 2.672556 
68.49,-13.43278,7.570201,4.96139,-20.79749,14.75068,5.461604,-15.13115,-19.9683, 4.706909 
68.5,-14.27172,9.199333,3.951464,-8.464637,-14.63894,5.953319,-10.317,-16.18683, 4.849399 
68.51,-15.33839,6.882501,-2.936787,6.885251,-48.16301,6.156554,-6.75876,-13.57602, 5.736084 
68.52,-13.81,2.356829,-7.965922,19.20411,-33.38533,4.542921,-6.577523,-12.25586, 8.401891 
68.53,-8.029918,.1819868,-9.296326,21.53344,18.83113,1.870614,-9.288827,-10.65298, 9.756543 
68.54,.5044634,3.512995,-4.794152,15.8911,52.13147,-.2852293,-12.95506,-8.881606, 7.376465 
68.55,6.2033,9.642801,.6679516,7.675444,53.94934,-1.314905,-15.38663,-7.413463, 3.597489 
68.56,6.047312,11.23519,2.138845,1.740374,45.89342,.3207268,-16.85678,-5.593095, 2.600811 
68.57,2.935287,5.050884,-.8396891,-1.449145,42.11345,2.0706,-17.06176,-3.144022, 4.854148 
68.58,-.9304326,-1.616383,-7.103485,-6.809257,34.24102,-1.233661,-15.05316,2.33908, 7.03749 
68.59,-3.092276,-2.849793,-11.53041,-13.92324,23.99501,-5.970817,-12.27761,10.57423, 6.059561 
68.6,-3.717481,-2.305333,-10.40575,-16.46256,18.18018,-6.256297,-10.329,12.25736, 1.861365 
68.61,-2.443823,-4.195696,-3.385755,-13.41278,8.049666,-3.510496,-8.446638,9.752793,-3.441501 
68.62,1.429646,-7.123484,5.002388,-6.684015,-10.42749,-1.10767,-5.974317,11.46367,-5.454104 
68.63,4.421679,-8.516883,10.17351,2.140095,-22.08115,-.1864865,-4.1427,18.11044,-1.844616 
68.64,3.467249,-9.721795,8.893855,10.73622,-22.92909,-.7646946,-3.831722,24.91094, 3.368506 
68.65,-.5719585,-12.83607,4.461177,18.14194,-24.40023,-1.858615,-2.225089,27.98947, 4.065955 
68.66,-2.720553,-15.1239,1.717126,21.07247,-28.01847,-2.266086,2.580313,26.13061, 3.088276 
68.67,.2662307,-12.4221,3.30801,15.65837,-26.68257,-.6219549,8.647623,24.191, 2.427574 
68.68,5.949569,-3.910717,7.164231,2.081099,-21.23796,2.506318,13.20254,25.96937, 0.4662162 
68.68999,9.064093,6.586273,10.26376,-14.4227,-12.04613,3.025531,14.79993,31.09875,-2.038102 
68.7,7.553452,13.7365,9.419567,-25.40491,-.2797297,1.840367,11.70015,36.04189,-3.632237 
68.71,3.825473,16.83328,4.724408,-28.53143,6.282295,2.643808,4.988138,36.5646,-2.514318 
68.72,1.496392,18.03844,1.79712,-25.06168,4.504673,5.284867,.7219477,32.20842,-1.152166 
68.73,.5264618,18.83339,.9361821,-15.25239,2.093848,5.329364,1.115169,27.33227,-1.941609 
68.74,-1.286907,17.39424,-1.635131,-3.079777,3.103275,3.651485,5.441606,24.59472,-3.632487 
68.75,-6.043062,11.0027,-4.783403,9.470314,3.617488,1.93811,10.71547,22.94934,-4.528922 
68.76,-9.683548,1.65063,-1.159916,20.45602,4.250192,-.03624737,13.61526,22.05365,-4.401181 
68.77,-8.990349,-4.614165,5.465104,27.21578,5.911572,.1224911,12.83982,20.641,-4.608166 
68.78,-6.842254,-5.048134,3.421252,29.56711,6.655767,1.261659,8.167908,17.48873,-2.776799 
68.79,-7.847681,-3.712731,-4.603416,24.02076,6.825255,1.317155,3.971962,12.81507, 1.987356 
68.8,-12.77707,-3.914716,-7.357217,13.22254,6.709764,.9319324,4.310187,6.391287, 4.883646 
68.81,-16.66079,-5.402108,-6.587273,3.045779,3.773226,.07474458,8.750366,.7304471, 2.560314 
68.82,-15.14915,-6.284295,-4.612666,-5.090131,-2.191091,-1.78862,13.0643,-2.192341,-2.264836 
68.83,-11.07245,-4.210445,-2.317832,-9.901532,-6.847004,-2.656558,14.20572,-3.797475,-4.471176 
68.84,-8.116161,.6122056,1.750873,-12.10787,-6.445533,.02949786,12.4421,-5.916571,-2.164593 
68.85,-5.745334,4.807152,5.611094,-10.43099,-.6714513,5.125878,8.744617,-10.70197, 1.346652 
68.86,-3.343008,5.346862,7.383965,-3.085776,7.258474,7.776186,6.223799,-17.07526, 3.106275 
68.87,-.02224839,6.141305,6.75801,6.037562,13.84275,8.084164,6.395287,-21.75942, 6.115057 
68.88,2.120346,11.83614,4.470676,12.62259,16.5428,8.83186,7.830432,-24.15875, 10.3575 
68.89,.716948,18.74764,2.185342,15.84235,15.29339,8.945352,8.777114,-24.46948, 11.65316 
68.9,-3.530494,20.24253,1.849866,16.40406,12.89057,6.75001,7.534954,-23.80552, 10.39875 
68.91,-7.223726,16.27407,3.544993,14.93517,13.21979,3.86772,4.169448,-22.7756, 8.83686 
68.92,-6.770259,13.06955,7.201978,13.1083,19.07337,1.828617,1.765122,-21.17171, 8.495134 
68.93,-3.219017,13.90099,10.09052,13.41778,26.49333,-.5749583,1.640631,-21.32895, 8.847109 
68.93999,.6547025,15.42063,4.00496,15.30964,27.38251,-3.462249,2.62656,-21.88891, 5.851576 
68.95,2.48857,11.7749,-10.57023,14.41671,18.78114,-5.807829,3.854221,-20.58376,-0.1629882 
68.96,4.318187,4.087954,-18.27143,8.994848,6.296544,-7.013492,5.068882,-18.65715,-4.915894 
68.97,9.244329,-.5709586,-13.49402,1.914611,-4.017459,-6.193551,5.699587,-16.44306,-5.967817 
68.98,16.33057,-.1849866,-3.890968,-3.639986,-10.15251,-5.258369,5.022136,-13.7335,-5.402359 
68.99,20.62901,.454717,-1.625132,-4.40793,-12.00438,-7.365216,3.16502,-12.65858,-5.088131 
69,18.86713,-1.597134,-5.443356,-.6269546,-12.4346,-8.151659,1.066673,-13.89799,-5.24412 
69.01,15.62212,-5.996065,-11.04295,3.777976,-13.88774,-6.507278,.4209695,-14.79593,-5.141877 
69.02,15.55537,-11.03645,-13.34203,7.146232,-14.07223,-6.811256,1.709376,-13.38128,-4.325936 
69.03,17.52823,-13.785,-9.703547,9.685298,-12.49234,-9.131588,2.673556,-10.45774,-4.82815 
69.04,16.78853,-14.25972,-4.899145,8.508133,-11.57366,-9.436066,-.08374393,-6.924498,-7.065238 
69.05,13.37228,-14.90992,-1.052924,3.271263,-11.78615,-6.687765,-6.078809,-3.043779,-9.226582 
69.06,9.80129,-17.20425,.6607021,-2.714303,-13.33428,-4.486675,-10.06427,.7624447,-10.38575 
69.07,6.315292,-18.78189,1.592135,-9.92603,-16.36881,-3.287512,-8.41364,5.410608,-9.141337 
69.08,1.862365,-16.46331,2.995033,-16.82353,-18.04494,-.648703,-2.666557,12.09887,-6.361039 
69.09,-3.539993,-10.63273,2.034603,-19.98655,-16.21708,1.571636,2.360079,19.57933,-3.485247 
