地点名:扇橋閘門　地盤上/水門,,,,,,
ファイル名:11031101.SMC,,,,,,
起動時刻:2011/03/11 14:47:34,,,,,,
チャンネル数:6,,,,,,
"該当地震：地震：2011年03月11日 14:46:18.1, 14:51:27.4",,,,,,
Time,N-S,E-W,U-D,N-S,E-W,U-D
158.36,-2.993783,10.37125,0.9329324,-7.17473,6.541276,-1.38015
158.37,-2.803047,9.768542,0.4172198,-7.195728,7.371216,-1.252409
158.38,-2.912039,9.201583,0.1939859,-7.208978,8.00517,-1.346402
158.39,-3.58824,8.530131,0.1714876,-7.923676,8.2739,-1.589135
158.4,-4.752155,7.735939,0.1554887,-8.929103,8.172908,-1.636131
158.41,-6.195301,6.915249,-0.1147417,-10.16976,7.921426,-1.259409
158.42,-7.558702,6.243048,-0.7994421,-11.6754,7.738689,-0.9214332
158.43,-8.658122,5.961568,-1.354402,-13.18754,7.568451,-0.6042062
158.44,-9.369821,6.041812,-1.52039,-14.06723,7.558702,-0.13849
158.45,-9.750793,6.193551,-1.688628,-14.49495,7.824933,0.6414535
158.46,-10.20726,6.265046,-1.913861,-14.92067,7.86818,1.068923
158.47,-10.94646,6.335541,-1.904362,-15.28464,7.499456,1.158416
158.48,-11.87464,6.332791,-1.555137,-15.63237,7.02874,1.056173
158.49,-12.97931,6.137305,-1.182914,-15.44013,6.551525,1.288157
158.5,-14.18422,5.900572,-1.147917,-15.1389,6.150554,1.607134
158.51,-15.2004,5.740334,-0.992678,-15.68861,5.761832,1.802369
158.52,-15.73161,5.502101,-0.5214622,-16.5303,5.080882,1.696627
158.53,-15.92935,5.019386,-0.0662452,-17.17826,4.074955,1.636131
158.54,-16.29707,4.361684,0.5262119,-17.36174,3.242015,1.750123
158.55,-16.86478,3.491247,1.360151,-17.3035,3.024281,1.996855
158.56,-17.50373,2.34333,2.104347,-17.20775,3.269763,2.098348
158.57,-18.47716,1.113919,2.62006,-16.86353,3.380255,2.216339
158.58,-19.70332,-0.02324831,3.065028,-16.56455,3.145772,2.282585
158.59,-20.75725,-0.9869285,3.377505,-16.5153,2.860793,2.559814
158.6,-21.47994,-1.689128,3.757478,-16.88203,2.420825,2.586812
158.61,-21.88016,-2.095848,4.375933,-17.05551,1.814868,2.589062
158.62,-21.82067,-2.508568,4.930892,-16.80753,1.818368,2.455822
158.63,-21.34645,-3.227766,5.139627,-15.93635,2.271085,2.442573
158.64,-20.64825,-4.061206,4.956141,-14.59669,2.606061,2.444823
158.65,-19.89956,-5.014387,4.618415,-13.49277,2.432574,2.501319
158.66,-19.21536,-6.118806,4.502674,-12.89882,2.100848,2.62156
158.67,-18.63665,-7.153981,4.594917,-12.4191,1.813119,2.904039
158.68,-18.16568,-7.875429,4.721658,-10.317,1.564387,3.204518
158.69,-17.64097,-8.065415,4.927643,-10.02127,1.24541,3.270513
158.7,-16.95002,-7.669444,5.120879,-13.83775,1.217662,3.523994
158.71,-16.01359,-7.03074,4.885646,-15.84035,0.9284327,4.393931
158.72,-15.1054,-6.354539,4.40618,-15.72336,-0.1279907,4.618415
158.73,-14.53045,-5.51985,3.833722,-15.07916,-1.085671,4.659163
158.74,-14.13873,-4.801652,2.89354,-13.12755,-1.78912,4.702909
158.75,-13.92249,-4.506923,1.814119,-10.72072,-2.61406,4.469176
158.76,-13.94074,-4.323437,0.9721795,-9.810789,-3.465999,3.975212
158.77,-14.00473,-3.980462,0.1719875,-10.48899,-4.188447,3.871969
158.78,-13.8095,-3.562742,-0.7961923,-9.809289,-4.943892,3.826223
158.79,-13.28179,-3.147772,-1.723375,-9.169835,-5.810329,3.402253
158.8,-12.54059,-2.557565,-2.312832,-9.170085,-6.47403,2.915289
158.81,-11.55191,-1.964608,-2.581813,-8.773364,-6.830755,2.733552
158.82,-10.48699,-1.866865,-2.523817,-8.086414,-6.803507,2.506068
158.83,-9.66455,-2.437823,-2.078099,-7.241975,-6.807756,2.257836
158.84,-9.070343,-3.571241,-1.412648,-6.937247,-7.219477,1.572636
158.85,-8.450388,-4.955891,-0.7689443,-6.499279,-7.917676,0.96518
158.86,-7.770437,-6.182052,-0.4387182,-6.07631,-8.648873,0.5552098
158.87,-6.977994,-7.099985,-0.8159409,-5.220622,-8.9631,0.7504456
158.88,-5.982316,-7.821433,-1.3759,-4.715158,-8.664371,1.085921
158.89,-4.705409,-8.492885,-1.428146,-5.202623,-8.256151,1.24041
158.9,-3.164521,-9.257079,-0.9951779,-5.253369,-8.627125,1.034925
158.91,-1.705876,-10.09677,-0.3607239,-5.223621,-9.752793,0.7436961
158.92,-0.7599449,-10.85021,0.428219,-5.175125,-10.68723,0.510463
158.93,-0.3687233,-11.50567,1.403898,-4.343185,-11.0692,0.358724
158.94,-0.3844721,-12.22061,2.170343,-2.942787,-10.93696,0.1217412
158.95,-0.5142127,-12.86632,2.103848,-1.504891,-10.79322,0.082744
158.96,-0.5154626,-13.1053,1.696627,-0.4262191,-11.0032,-0.03199768
158.97,-0.06399536,-12.70958,1.65463,-0.4674661,-11.38317,-0.5627092
158.98,1.023676,-11.87739,1.962358,-0.6082059,-11.84164,-1.283657
158.99,2.416825,-11.07745,2.130596,-0.2324831,-12.05213,-1.460644
159,3.503996,-10.45974,1.78812,0.5479603,-11.64516,-1.355652
159.01,4.038207,-9.788541,1.209162,1.65338,-11.11544,-1.282657
159.02,4.318937,-8.978849,0.9019346,2.336581,-10.66048,-1.294656
159.03,4.609416,-8.230904,0.910684,3.261264,-10.60623,-1.134168
159.04,4.796652,-7.5857,1.080672,4.207695,-11.01295,-1.013177
159.05,4.68566,-6.89625,1.584135,4.96614,-11.25019,-0.6524527
159.06,4.386932,-6.318792,2.0721,6.233298,-11.12894,-0.1229911
159.07,4.340685,-6.163054,2.21184,7.331718,-10.9797,0.3699732
159.08,4.672411,-6.397037,2.082099,7.964173,-11.0027,0.5684588
159.09,5.349113,-6.698014,1.79862,8.227404,-11.18119,0.5219622
159.1,6.253547,-6.937997,1.456394,8.469136,-11.49317,0.3962213
159.11,7.275473,-7.057988,0.9904282,8.434389,-11.57566,0.469716
159.12,8.339396,-7.086987,0.5017136,8.646624,-11.35543,0.440968
159.13,9.374821,-7.232226,0.4169698,8.9686,-10.77972,0.5692087
159.14,10.45274,-7.537704,0.6247047,9.424817,-9.966027,0.8081914
159.15,11.73915,-7.990171,0.7344468,9.94078,-9.454815,1.023426
159.16,13.00281,-8.498884,0.8424389,9.855785,-9.24208,1.10467
159.17,14.01398,-8.635374,1.089171,9.161086,-9.020346,1.121169
159.18,14.99716,-8.41164,1.171915,8.758115,-8.630375,1.179165
159.19,16.05859,-8.173657,0.9819288,9.10759,-8.161908,1.549888
159.2,17.232,-8.083914,0.8359394,9.401319,-7.45096,1.768622
159.21,18.43741,-8.153409,1.027925,10.17026,-6.709264,1.92561
159.22,19.40584,-8.144409,1.424397,11.12344,-6.07556,1.958108
159.23,19.94705,-7.806184,2.001355,11.38967,-5.699587,1.946109
159.24,19.90956,-7.274973,2.726302,11.30118,-5.187374,2.001855
159.25,19.3511,-6.792758,3.382505,11.17819,-4.542921,2.022853
159.26,18.22668,-6.20955,3.921466,11.0997,-3.735479,1.911861
159.27,16.5553,-5.274117,4.149199,10.91121,-2.791548,1.65488
159.28,14.63669,-4.112452,3.903467,10.91746,-1.868865,1.330404
159.29,12.71283,-2.918288,3.270513,10.69248,-1.072672,1.10717
159.3,10.82122,-1.804869,2.647558,10.3435,-0.2982284,0.9766792
159.31,9.11034,-0.8426889,2.500319,10.16476,0.6037062,1.063423
159.32,7.800684,-0.1032425,2.734552,9.974277,1.690127,1.260909
159.33,6.988244,0.5049634,3.192019,10.05377,2.683306,1.400648
159.34,6.730262,1.125418,3.668234,9.989026,3.545493,1.282657
159.35,6.853753,1.734374,3.900217,9.852536,4.481925,1.149167
159.36,7.068988,2.234088,3.643236,9.664299,5.485602,1.084171
159.37,7.273223,2.785048,2.873292,9.554308,6.197301,1.112419
159.38,7.227976,3.539993,2.012354,9.187834,6.777009,1.151417
159.39,6.809257,4.389932,1.65313,8.856358,7.5827,1.153416
159.4,5.919571,5.087631,1.977857,8.848859,8.256902,1.138417
159.41,4.616416,5.477103,2.329831,9.007847,8.758366,1.191664
159.42,3.099275,5.65584,2.359579,8.870358,8.999598,1.344653
159.43,1.724875,6.090309,2.270335,8.042418,8.898105,1.427647
159.44,0.8581878,7.086736,2.297083,6.960246,8.398392,1.3839
159.45,0.5852076,8.310898,2.271835,5.839577,8.024919,1.617133
159.46,0.6809506,9.507061,2.282835,4.801152,8.244653,2.174342
159.47,0.9961778,10.83571,2.507068,3.831722,8.517632,2.706554
159.48,1.51414,12.18937,2.904289,2.556315,8.804111,2.981784
159.49,2.118846,13.30479,3.193018,1.478893,9.185084,3.135023
159.5,2.411325,14.22797,3.187769,0.5564597,9.760543,3.16952
159.51,2.398826,15.00816,2.909039,-0.1062423,10.71772,3.141272
159.52,2.21384,15.55887,2.263586,-0.4032208,11.89814,2.911789
159.53,1.778871,15.99459,1.352402,-0.7056988,12.89657,2.668056
159.54,1.073672,16.5613,0.6252047,-1.352902,13.87924,2.61806
159.55,0.5354612,16.96627,0.1437396,-1.581885,14.05298,2.410075
159.56,0.3372256,16.70479,-0.5089631,-1.405648,13.39978,2.459572
159.57,0.1982356,15.8256,-1.124169,-2.371578,12.86582,2.662557
159.58,-0.3182269,14.71118,-0.9289327,-3.187519,12.51134,2.61506
159.59,-1.261409,13.53427,-0.1372401,-2.784798,11.54791,1.806369
159.6,-2.648558,12.40185,0.5334613,-2.61806,10.70422,1.000178
159.61,-4.329936,11.47367,0.7251974,-2.255086,10.10952,0.7756938
159.62,-5.919571,10.77722,0.6996993,-1.992856,9.631802,0.7024491
159.63,-7.150232,10.23226,0.7319469,-2.789298,9.10034,0.6397036
159.64,-7.958423,9.93703,0.7826933,-3.687733,8.263401,0.8164408
159.65,-8.252652,9.966778,1.029675,-4.681161,7.433211,1.225911
159.66,-8.090163,10.16001,1.742874,-5.806829,6.640519,1.577636
159.67,-7.665944,10.30025,2.728802,-6.494529,5.831827,1.809119
159.68,-7.391964,10.298,3.568241,-6.745761,4.991388,2.20484
159.69,-7.343718,10.17601,3.895218,-7.565951,4.349685,2.703304
159.7,-7.355467,9.823038,3.811974,-8.437888,3.830972,3.006282
159.71,-7.382715,9.137588,3.416752,-9.09809,3.420752,3.03403
159.72,-7.665444,8.120161,2.732302,-9.733045,3.216767,3.048279
159.73,-8.224904,6.897,1.984106,-9.720546,2.994783,3.084276
159.74,-8.576128,5.742084,1.287157,-9.79604,2.788298,3.013031
159.75,-8.253152,4.699409,0.4787153,-9.566307,2.603561,3.109525
159.76,-7.387215,3.711231,-0.2587312,-9.09234,2.325582,3.513495
159.77,-6.441533,2.932287,-0.3152272,-9.24758,2.167843,3.853721
159.78,-5.668589,2.34558,0.3522245,-9.37407,2.214839,3.961463
159.79,-5.137378,1.776371,1.150417,-9.024596,2.526067,3.906967
159.8,-4.904644,1.133168,1.451145,-8.097663,3.052779,3.936465
159.81,-5.157876,0.5064633,1.479143,-7.323469,3.58649,3.703981
159.82,-5.756583,-0.009999275,1.545638,-7.013492,3.982461,3.416502
159.83,-6.324041,-0.5839577,1.506141,-6.718763,4.118951,3.243515
159.84,-6.771509,-0.9761792,1.551138,-6.527027,4.018959,3.211017
159.85,-6.924748,-0.9464314,1.92711,-6.242298,3.928465,3.480998
159.86,-6.800007,-0.5707086,2.520817,-5.942069,4.297439,4.110952
159.87,-6.692515,0.06449533,3.103525,-5.112629,5.011387,4.757405
159.88,-6.660767,0.9439316,3.601239,-4.036957,5.429107,5.060133
159.89,-6.363789,1.821868,3.802724,-3.342508,5.369611,5.256869
159.9,-5.825328,2.413075,3.616488,-2.62731,5.328114,5.737834
159.91,-5.352362,2.811046,3.434001,-1.93611,5.434606,5.996565
159.92,-5.086631,3.236265,3.58024,-0.8234403,5.500101,6.06606
159.93,-4.889396,3.624487,4.108202,0.386722,5.595844,5.866075
159.94,-4.461427,3.890218,5.022636,1.545388,5.740084,5.774831
159.95,-3.465249,3.970462,5.869575,2.813296,5.818328,5.802829
159.96,-2.024103,3.750978,6.312293,4.179197,5.538599,5.784581
159.97,-0.3494747,3.454,6.491779,4.995138,4.943392,5.607344
159.98,1.633382,3.259014,6.713014,5.642591,4.051956,5.431356
159.99,3.923716,2.924038,6.76376,6.667767,2.934787,5.128628
160,6.038562,2.281335,6.63102,7.647196,1.782871,4.897645
160.01,7.487707,1.509891,6.402536,8.955351,0.648203,4.857148
160.02,8.284149,0.7469459,5.821078,10.411,-0.3764727,4.991138
160.03,8.747366,0.1569886,5.203123,9.702547,-1.526139,4.945642
160.04,9.221332,-0.1837367,5.10838,7.825433,-2.708304,5.258119
160.05,9.982527,-0.468466,5.859325,7.30647,-3.72923,5.694087
160.06,10.80672,-0.9614303,7.17248,7.368966,-4.292439,5.943069
160.07,11.51117,-1.739874,8.157159,8.400391,-4.660912,5.975317
160.08,12.17762,-2.863292,8.40839,9.79304,-5.162876,5.996315
160.09,12.92281,-4.294689,8.242903,9.817288,-5.950819,5.92407
160.1,13.77625,-5.762832,7.896928,8.767365,-6.850254,6.047812
160.11,14.56119,-7.03224,7.663445,8.41689,-7.578701,6.07906
160.12,14.66569,-8.00042,7.882429,8.42289,-8.149909,5.93657
160.13,13.97249,-8.788363,8.157659,8.14716,-8.569629,5.715336
160.14,12.81007,-9.727795,7.847431,8.00117,-9.010347,5.485103
160.15,11.39692,-10.80547,7.119734,7.500957,-9.330574,4.846399
160.16,9.964528,-11.7279,6.76176,6.936747,-9.671549,4.084454
160.17,8.531132,-12.65158,6.559774,6.557275,-10.11502,3.460249
160.18,6.869502,-13.54127,6.024563,5.764082,-10.00602,3.475498
160.19,4.929393,-13.89324,5.536849,4.260691,-9.228581,3.827972
160.2,3.233766,-13.69801,5.324364,2.611561,-8.376143,4.133201
160.21,2.304083,-13.31953,5.072882,0.9031845,-7.977172,4.133451
160.22,1.907862,-12.83907,4.955141,-0.8436888,-7.933425,4.177447
160.23,1.613383,-12.17662,5.24212,-1.896363,-8.098413,4.164698
160.24,1.169415,-11.43017,5.404108,-2.490069,-8.259651,4.326186
160.25,0.2852293,-10.70547,5.048634,-2.89854,-8.14141,4.565669
160.26,-1.177915,-9.876784,4.766154,-3.051529,-7.781436,4.805902
160.27,-2.613561,-9.178835,4.744406,-2.833295,-7.264723,4.68691
160.28,-3.594739,-9.084341,4.499174,-2.261586,-6.906749,4.336936
160.29,-4.308688,-9.300325,3.772477,-1.586635,-6.909749,3.818223
160.3,-5.002388,-9.233581,2.506068,-1.032675,-6.966745,3.59374
160.31,-5.717336,-8.642624,0.7799435,-0.468966,-6.845254,3.499246
160.32,-6.319292,-7.699692,-0.7769437,0.03374755,-6.613521,3.532244
160.33,-6.671766,-6.75176,-1.194413,0.4902145,-6.174303,3.571491
160.34,-6.725762,-6.166053,-0.3822223,1.000178,-5.624592,3.663485
160.35,-6.708264,-6.07831,0.7396964,1.461644,-5.297616,3.470748
160.36,-6.844504,-6.273295,1.530889,1.470393,-5.209373,3.31076
160.37,-7.088236,-6.472281,1.999855,1.363401,-5.157876,3.139022
160.38,-6.990243,-6.633269,2.192341,1.283407,-5.130878,2.992283
160.39,-6.268546,-6.76826,2.365829,0.8681871,-5.021136,2.872792
160.4,-4.96539,-6.696265,2.714553,0.2874792,-4.8219,2.789298
160.41,-3.059278,-6.261546,3.331008,-0.006499529,-4.706159,2.497819
160.42,-0.799692,-5.561847,3.832222,-0.1264908,-4.515923,2.421324
160.43,1.317654,-4.677661,3.841222,0.03899717,-3.968212,2.535316
160.44,3.080777,-3.58899,3.654235,0.3622237,-3.348007,2.544816
160.45,4.41693,-2.567314,3.210267,0.786693,-3.03228,2.131596
160.46,5.217372,-1.79812,2.467571,1.088171,-2.985034,1.79712
160.47,5.37586,-1.227911,1.65838,1.565886,-2.850543,1.677128
160.48,5.136878,-0.8354394,1.004927,2.165593,-2.640309,1.552137
160.49,4.728657,-0.6687015,0.41422,2.601061,-2.552065,1.140167
160.5,4.237443,-0.4992138,-0.07599449,3.056778,-2.607811,0.8794363
160.51,3.602989,-0.2457322,-0.3807224,3.403753,-2.668307,0.6269546
160.52,2.779549,0.1202413,-0.7299471,3.72898,-2.848544,0.3642236
160.53,1.911861,0.8036917,-1.032925,4.155699,-3.258264,-0.07599449
160.54,1.272658,1.718625,-1.280657,4.539921,-3.654235,-0.2584813
160.55,1.035425,2.570814,-1.470143,4.665162,-3.754978,-0.2792298
160.56,1.251659,3.065028,-1.672629,4.715158,-3.679983,-0.1194913
160.57,1.826618,3.162771,-1.894113,4.577668,-3.434751,-0.07124484
160.58,2.588812,3.059778,-2.016354,4.148949,-2.939787,0.003249764
160.59,3.581491,2.839544,-2.136345,3.86072,-2.231838,0.07149482
160.6,4.604666,2.452072,-2.236338,3.650486,-1.558137,0.124491
160.61,5.51835,1.948859,-2.06835,3.408503,-0.9276828,-0.0109992
160.62,6.501529,1.332403,-1.595134,3.046029,-0.386222,-0.1942359
160.63,7.659945,0.5682088,-1.342153,2.647308,0.07049489,-0.5134628
160.64,8.980599,-0.3224766,-1.631882,2.260336,0.4572169,-0.6589522
160.65,10.23926,-1.24341,-2.189591,2.082349,1.187914,-0.731447
160.66,11.31543,-2.015104,-2.61881,2.226339,2.34833,-0.7006992
160.67,12.10212,-2.684305,-2.946786,2.713303,3.351257,-0.9329324
160.68,12.4191,-3.255264,-3.119774,2.943537,3.782976,-1.370401
160.69,12.11087,-3.45475,-2.767799,3.071777,3.892218,-1.942609
160.7,11.34268,-3.252264,-2.310082,3.31401,3.874469,-2.505818
160.71,10.17901,-2.731302,-2.079349,3.790225,3.888968,-3.147272
160.72,8.719618,-1.79212,-2.019854,4.407681,3.923466,-3.784226
160.73,7.30897,-0.4094703,-2.122346,4.82565,3.85772,-4.593917
160.74,6.246047,1.289157,-2.506068,5.119879,3.766477,-5.167126
160.75,5.475103,3.219517,-2.981284,5.309865,3.904717,-5.552348
160.76,4.892395,5.328364,-3.421002,5.112129,4.401931,-5.767582
160.77,4.397431,7.367466,-3.834722,4.885646,5.060633,-6.012814
160.78,3.821973,9.24158,-4.13945,4.741406,5.79283,-6.150554
160.79,3.163771,10.90296,-4.330436,4.855148,6.62652,-6.272795
160.8,2.683306,12.09712,-4.501424,5.190374,7.397714,-6.272045
160.81,2.373578,12.80507,-4.786403,5.37686,8.126911,-6.309543
160.82,2.160093,13.35078,-5.144877,5.209622,8.717618,-6.308543
160.83,2.220589,13.7885,-5.598594,4.937142,9.307575,-6.34879
160.84,2.678556,13.8585,-6.248047,4.990388,9.815538,-6.20555
160.85,3.242765,13.49202,-6.891251,5.362861,10.19326,-5.993066
160.86,3.72848,12.84682,-7.31697,5.534849,10.47299,-5.740834
160.87,3.989711,12.05338,-7.344968,5.461854,10.74822,-5.65384
160.88,4.093204,11.21669,-7.025241,5.417857,10.93921,-5.586845
160.89,4.084704,10.45999,-6.555775,5.549598,11.15119,-5.622592
160.9,3.812724,10.03577,-6.299294,5.862075,11.59116,-5.541099
160.91,3.458249,10.04402,-6.49103,5.959318,12.17162,-5.443106
160.92,3.088526,10.59798,-6.960996,5.307365,12.60084,-5.416857
160.93,2.703804,11.6994,-6.999243,4.472926,13.0983,-5.675089
160.94,2.583313,13.04455,-6.421035,3.871219,13.54952,-6.027563
160.95,2.593562,14.26697,-5.848826,3.623237,13.70801,-6.34429
160.96,2.466071,15.25589,-5.904322,3.516495,13.72875,-6.439533
160.97,2.009854,16.04659,-6.423285,3.329259,13.83425,-6.568274
160.98,1.310905,16.65979,-6.912999,3.062278,14.07048,-6.676266
160.99,0.6094558,17.08626,-7.195229,2.848043,14.37321,-6.731512
161,-0.08349395,17.41974,-7.31622,2.62481,14.59319,-6.712513
161.01,-0.6984494,17.75046,-7.200228,2.368328,14.87917,-6.671267
161.02,-1.072422,17.89245,-7.101735,2.189341,15.26114,-6.441283
161.03,-1.24466,17.82521,-7.44946,2.040352,15.49638,-6.027813
161.04,-1.220412,17.81946,-7.715441,1.680378,15.69786,-5.460104
161.05,-0.9504311,18.00069,-7.100986,1.138917,16.13133,-4.994138
161.06,-0.5492102,18.05994,-5.806329,0.7684443,16.67779,-4.482675
161.07,-0.5299616,17.73671,-4.40793,0.5022136,17.13101,-3.965713
161.08,-0.9736794,17.2425,-3.076527,-0.05349612,17.50823,-3.540743
161.09,-1.211662,16.67304,-2.018104,-0.8899355,17.81596,-3.462999
161.1,-0.7781936,15.86435,-1.470393,-1.51464,17.97195,-3.555492
161.11,-0.03024781,15.03791,-1.257909,-1.741624,18.10269,-3.611238
161.12,0.510963,14.35046,-1.151667,-1.836117,18.38267,-3.523745
161.13,0.4544671,13.76575,-1.24691,-2.133345,18.76564,-3.499246
161.14,-0.2044852,13.52352,-1.414897,-2.662557,18.93638,-3.499996
161.15,-1.084171,13.88299,-1.51914,-3.197768,19.00662,-3.357507
161.16,-1.940109,14.64594,-1.731624,-3.555242,19.31635,-2.779549
161.17,-2.973535,15.68711,-1.894613,-3.754228,19.72832,-1.896613
161.18,-4.011459,17.03526,-1.762122,-3.99996,20.07254,-0.9601804
161.19,-4.710158,18.35792,-1.462644,-4.40968,20.44027,-0.2717303
161.2,-4.895395,19.37085,-1.047674,-4.581668,20.89598,0.3354757
161.21,-4.728157,20.17754,-0.3557242,-4.204195,21.41645,0.9266828
161.22,-4.380433,20.78124,0.2082349,-3.898468,22.12865,1.469893
161.23,-4.059206,21.06047,0.4307188,-3.906967,22.97709,1.78962
161.24,-3.909217,21.21821,0.4662162,-3.984211,23.58254,1.780871
161.25,-3.841722,21.52719,0.5582095,-3.951214,23.82777,1.428396
161.26,-3.612238,21.90666,0.5004637,-3.618738,24.01376,1.046424
161.27,-3.364256,22.23589,0.01049924,-2.980784,24.26324,0.8179407
161.28,-3.266763,22.53612,-0.7426962,-2.20734,24.48223,0.8106912
161.29,-3.114774,22.80685,-1.614633,-1.627882,24.56697,0.9684298
161.3,-2.718553,22.99583,-2.403326,-1.335653,24.53272,1.360651
161.31,-2.165343,23.20257,-2.469071,-1.355902,24.41098,1.725375
161.32,-1.617383,23.61854,-1.634632,-1.264158,24.194,1.992106
161.33,-1.312155,24.23849,-0.344975,-0.9076842,23.89152,2.198091
161.34,-1.10817,24.8042,0.8921853,-0.620955,23.4858,2.453322
161.35,-0.6714513,25.16668,1.946859,-0.5432106,22.99108,2.75505
161.36,0.248482,25.26767,2.814046,-0.5452105,22.47437,3.015781
161.37,1.334903,25.18642,3.626487,-0.5579596,21.95691,3.218517
161.38,2.114847,25.29667,4.612916,-0.5914571,21.3727,3.366756
161.39,2.374578,25.57065,5.616843,-0.4947141,20.741,3.432501
161.4,2.283084,25.67489,6.157304,-0.2272335,19.84981,3.364256
161.41,2.015104,25.5484,6.180302,-0.002999783,18.6904,3.242765
161.42,1.663879,25.19142,5.876324,0.1307405,17.42824,3.121024
161.43,1.234661,24.63946,5.315615,0.3759727,16.16483,3.041029
161.44,0.6102058,23.90977,4.55392,0.6869502,14.89492,3.041029
161.45,-0.2057351,23.03408,3.951963,0.9334323,13.65326,3.070277
161.46,-0.897185,21.98541,3.816973,0.8996848,12.38785,2.877291
161.47,-1.068173,20.71125,3.902467,0.9124339,11.0967,2.520067
161.48,-0.6274545,19.19761,3.680983,1.066173,9.79704,2.109097
161.49,0.1597384,17.42249,3.03978,1.331403,8.525132,1.748373
161.5,1.183164,15.52912,2.359829,1.473643,7.291471,1.3814
161.51,2.321332,13.74825,1.79687,1.305655,6.2093,1.030675
161.52,3.371506,12.08312,1.194163,0.7986921,5.220871,0.7466959
161.53,4.088454,10.55973,0.786193,0.4617165,4.27219,0.6277045
161.54,4.438928,9.100591,0.5644591,0.2787298,3.357507,0.4369683
161.55,4.522922,7.541703,0.3159771,0.07149482,2.596062,0.1057423
161.56,4.399181,6.016064,0.09824288,0.07549453,2.056851,-0.1807369
161.57,4.063955,4.717408,-0.2327331,0.4297189,1.674629,-0.3197268
161.58,3.536744,3.58649,-0.8619375,0.7124484,1.337653,-0.5467104
161.59,2.693805,2.48307,-1.437896,0.7456959,0.9924281,-0.7684443
161.6,1.602134,1.395649,-1.755373,0.6529527,0.5587095,-0.8266901
161.61,0.5049634,0.2414825,-2.189591,0.3947214,0.03324759,-0.6931998
161.62,-0.5352112,-0.9846786,-2.775049,-0.2037352,-0.5067133,-0.5819578
161.63,-1.488392,-2.028603,-3.050029,-1.035675,-0.8649373,-0.4457177
161.64,-2.217339,-2.978534,-2.988283,-1.729125,-1.018426,-0.3499746
161.65,-2.886291,-4.090454,-2.527817,-1.876614,-1.575886,-0.3517245
161.66,-3.610488,-5.150377,-1.735874,-2.002355,-2.777799,-0.5549598
161.67,-4.27794,-6.058061,-1.073672,-2.473821,-3.906217,-0.5052134
161.68,-4.765155,-6.862503,-0.6954496,-2.510818,-4.471676,-0.0289979
161.69,-5.067383,-7.462709,-0.4402181,-2.178342,-4.397931,0.5837077
161.7,-5.114379,-7.925925,0.1202413,-1.896863,-3.833722,0.8756865
161.71,-4.810151,-8.462387,0.9621803,-0.4224694,-4.173448,0.7124484
161.72,-4.159449,-9.090091,1.726375,0.8539381,-4.537171,0.3657235
161.73,-3.439751,-9.616302,2.313582,0.9839287,-4.855898,-0.2319832
161.74,-2.89654,-10.03277,2.568064,1.686628,-4.8314,-0.7654445
161.75,-2.582313,-10.48549,2.373828,3.190769,-4.094203,-1.085671
161.76,-2.48307,-10.9752,1.777121,4.573668,-3.286762,-1.3854
161.77,-2.528317,-11.45517,1.016676,5.541099,-3.272013,-1.744624
161.78,-2.685555,-11.96813,0.4612166,5.353612,-3.768227,-2.257336
161.79,-2.795797,-12.52109,0.233983,5.016636,-4.773154,-2.590812
161.8,-2.602811,-13.23979,0.5539598,4.775904,-5.989566,-2.499819
161.81,-1.915111,-14.11823,1.256409,4.155699,-6.488029,-1.763872
161.82,-0.606706,-15.05341,1.998855,3.808474,-6.550775,-0.9819288
161.83,1.018676,-15.81735,2.838794,3.241265,-6.842254,-0.5462104
161.84,2.653808,-16.08408,3.690233,2.465821,-7.386714,-0.4572169
161.85,4.158699,-15.78861,4.238943,1.735124,-8.166158,-0.3764727
161.86,5.493602,-15.01266,4.452427,1.3769,-8.758115,-0.001249909
161.87,6.600021,-13.95974,4.456427,1.021676,-8.778864,0.4894645
161.88,7.394714,-12.83257,4.404681,1.013427,-8.570629,0.8366894
161.89,7.699692,-11.7779,4.373183,1.309405,-8.409141,1.24041
161.9,7.325719,-10.82971,4.290939,1.494392,-8.559629,1.481893
161.91,6.151804,-10.02452,4.247942,1.390399,-9.127588,1.579136
161.92,4.421679,-9.353822,4.107952,1.042674,-9.641301,1.51789
161.93,2.446823,-8.952351,3.348757,1.140167,-9.706547,1.749123
161.94,0.3422252,-8.655373,2.037352,1.297156,-9.425817,1.93636
161.95,-1.557887,-8.229154,0.7754438,1.174915,-9.137338,2.049602
161.96,-2.858043,-7.85668,-0.1729875,0.7374465,-9.180835,1.809369
161.97,-3.623237,-7.937924,-0.9814289,0.09549308,-9.586555,1.610633
161.98,-4.099453,-8.432889,-1.556137,-0.3769727,-10.01902,1.663129
161.99,-4.405931,-8.9581,-1.79412,-0.7661945,-10.22501,1.705376
162,-4.346185,-9.443066,-1.92886,-1.038675,-10.10452,1.526139
162.01,-3.919716,-9.936279,-2.049602,-1.069672,-9.730295,1.292906
162.02,-3.299511,-10.38775,-2.139595,-0.7764437,-9.456064,0.8206905
162.03,-2.668307,-10.72322,-2.142095,-0.5262119,-9.829537,0.1582385
162.04,-2.131845,-10.9992,-1.971607,-0.2964785,-10.49299,-0.3607239
162.05,-1.763872,-11.35818,-1.752373,0.27648,-10.68573,-0.1442395
162.06,-1.423397,-11.79914,-1.455644,0.9724295,-10.11402,0.1854866
