事業所規模,産業,和暦年,西暦年,年平均・月,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,F18 石油製品・石炭製品製造業,平成20,2008,2月,17.9,18.1,16.8,139.4,140,136,130.1,131.2,124.7,9.3,8.8,11.3
５人以上,F18 石油製品・石炭製品製造業,平成20,2008,3月,19,19.2,18.1,148.8,149.6,145.2,139.8,140.9,134.8,9,8.7,10.4
５人以上,F18 石油製品・石炭製品製造業,平成20,2008,4月,19.3,19.5,18.2,151.3,151.7,149.4,141.4,142.6,135.5,9.9,9.1,13.9
５人以上,F18 石油製品・石炭製品製造業,平成20,2008,5月,20.8,21,20.2,162.1,161.5,165,153.5,154,150.9,8.6,7.5,14.1
５人以上,F18 石油製品・石炭製品製造業,平成20,2008,6月,18.3,18.6,17,141.2,142.4,135.5,135.5,137.2,127.3,5.7,5.2,8.2
５人以上,F18 石油製品・石炭製品製造業,平成20,2008,7月,20.4,20.6,19.2,157,157.5,154.4,149.5,150.7,143.6,7.5,6.8,10.8
５人以上,F18 石油製品・石炭製品製造業,平成20,2008,8月,19.5,19.5,20,152.7,150.6,163.2,144.2,143.2,149.3,8.5,7.4,13.9
５人以上,F18 石油製品・石炭製品製造業,平成20,2008,9月,17.9,17.9,17.8,138.7,137.7,143.6,132.2,131.9,133.6,6.5,5.8,10
５人以上,F18 石油製品・石炭製品製造業,平成20,2008,10月,18.9,19.1,18.1,146.4,146.8,145.1,139.5,140.5,135.3,6.9,6.3,9.8
５人以上,F18 石油製品・石炭製品製造業,平成20,2008,11月,19.6,19.7,19.2,152.9,152.5,154.6,144.6,145.2,141.7,8.3,7.3,12.9
５人以上,F18 石油製品・石炭製品製造業,平成20,2008,12月,17.4,17.5,17,134.5,134.5,134.7,128.8,129.4,126,5.7,5.1,8.7
５人以上,F19 プラスチック製品製造業,平成17,2005,年平均,19.6,19.6,19.6,157,161,147.3,145.8,148.7,138.8,11.2,12.3,8.5
５人以上,F19 プラスチック製品製造業,平成18,2006,年平均,19.4,19.7,18.7,154.9,162.1,137.4,146.5,152,133.1,8.4,10.1,4.3
５人以上,F19 プラスチック製品製造業,平成19,2007,年平均,19.5,20.2,18.3,156.2,171.7,132,143.5,154.5,126.2,12.7,17.2,5.8
５人以上,F19 プラスチック製品製造業,平成20,2008,年平均,19.1,19.8,18,149.3,163.9,125.9,137.8,148.3,121,11.5,15.6,4.9
５人以上,F19 プラスチック製品製造業,平成20,2008,1月,15.8,16.3,14.9,122.5,133.6,104.6,113.8,121.5,101.3,8.7,12.1,3.3
５人以上,F19 プラスチック製品製造業,平成20,2008,2月,19.9,20.5,19,156.5,170.6,133.6,144.3,154.3,128,12.2,16.3,5.6
５人以上,F19 プラスチック製品製造業,平成20,2008,3月,19.6,20.2,18.6,152.5,166.4,129.8,140,149.9,123.9,12.5,16.5,5.9
５人以上,F19 プラスチック製品製造業,平成20,2008,4月,20.4,21.2,19.2,160.4,175.3,136.8,148.4,159,131.6,12,16.3,5.2
５人以上,F19 プラスチック製品製造業,平成20,2008,5月,17,17.6,16.1,134,147,113.2,124.1,133.8,108.7,9.9,13.2,4.5
５人以上,F19 プラスチック製品製造業,平成20,2008,6月,20.9,21.4,20.1,164.1,178.1,141.4,152.2,161.9,136.4,11.9,16.2,5
５人以上,F19 プラスチック製品製造業,平成20,2008,7月,19.8,20.6,18.4,155.3,172.9,127.4,142.5,155.2,122.3,12.8,17.7,5.1
５人以上,F19 プラスチック製品製造業,平成20,2008,8月,18,18.7,17,142,158,116.3,128.5,139.3,111.3,13.5,18.7,5
５人以上,F19 プラスチック製品製造業,平成20,2008,9月,19.6,20.4,18.5,152.9,167.9,128.5,141.6,152.6,123.7,11.3,15.3,4.8
５人以上,F19 プラスチック製品製造業,平成20,2008,10月,19.3,20.3,17.6,149.5,163.8,126.5,138.3,148.5,121.9,11.2,15.3,4.6
５人以上,F19 プラスチック製品製造業,平成20,2008,11月,19.6,20.4,18.3,151.7,166.7,127.3,141,152.5,122.4,10.7,14.2,4.9
５人以上,F19 プラスチック製品製造業,平成20,2008,12月,19.5,20.4,18,150.4,165.8,124.8,139.2,150.8,119.9,11.2,15,4.9
５人以上,F20 ゴム製品製造業,平成17,2005,年平均,19.4,19.6,18.9,154.2,156.6,143.5,147.4,149.5,137.7,6.8,7.1,5.8
５人以上,F20 ゴム製品製造業,平成18,2006,年平均,19.7,19.9,18.9,156.1,159.2,143.3,149.3,152.2,137.5,6.8,7,5.8
５人以上,F20 ゴム製品製造業,平成19,2007,年平均,19.6,19.8,19,158.4,160.8,147.6,151,153.1,141.5,7.4,7.7,6.1
５人以上,F20 ゴム製品製造業,平成20,2008,年平均,19.8,20,18.6,157.9,162,140.5,149.3,153,133.4,8.6,9,7.1
５人以上,F20 ゴム製品製造業,平成20,2008,1月,17.9,18.5,15.5,144.9,149.2,127.2,137.1,141.1,120.5,7.8,8.1,6.7
５人以上,F20 ゴム製品製造業,平成20,2008,2月,19.5,19.5,19.3,156.1,158.5,146.5,147.6,149.5,139.9,8.5,9,6.6
５人以上,F20 ゴム製品製造業,平成20,2008,3月,19.9,20,19.4,158.9,162.1,145.3,150.3,153.1,138.5,8.6,9,6.8
５人以上,F20 ゴム製品製造業,平成20,2008,4月,20.1,20.3,19.2,160.8,164,147.2,152.3,155.2,140.3,8.5,8.8,6.9
５人以上,F20 ゴム製品製造業,平成20,2008,5月,19.8,20,19,159.1,162.4,144.6,151,153.9,138.1,8.1,8.5,6.5
５人以上,F20 ゴム製品製造業,平成20,2008,6月,20.4,20.5,19.6,163.6,166.4,151.3,155.4,157.8,144.8,8.2,8.6,6.5
５人以上,F20 ゴム製品製造業,平成20,2008,7月,21,21.2,20.4,167,171,149.6,158.3,162.1,141.8,8.7,8.9,7.8
５人以上,F20 ゴム製品製造業,平成20,2008,8月,19.9,20.4,17.6,159.4,165.6,131.8,150.2,156.1,124,9.2,9.5,7.8
５人以上,F20 ゴム製品製造業,平成20,2008,9月,18.7,18.9,18.2,147.8,152,130.4,139,142.4,125,8.8,9.6,5.4
５人以上,F20 ゴム製品製造業,平成20,2008,10月,20.2,20.6,18.6,160.4,166,137.7,150.8,156.1,129.4,9.6,9.9,8.3
５人以上,F20 ゴム製品製造業,平成20,2008,11月,20.8,21.2,19.2,165.3,170.8,142.5,156.4,161.9,133.6,8.9,8.9,8.9
５人以上,F20 ゴム製品製造業,平成20,2008,12月,19,19.3,17.7,151.5,155.8,133.3,142.8,146.8,126,8.7,9,7.3
５人以上,F21 なめし革・同製品・毛皮製造業,平成17,2005,年平均,20.1,20.3,19.7,152.9,160.4,141.2,150.2,157.4,138.9,2.7,3,2.3
５人以上,F21 なめし革・同製品・毛皮製造業,平成18,2006,年平均,20.9,21.3,20.3,157.3,163.5,146.7,155,161.1,144.6,2.3,2.4,2.1
５人以上,F21 なめし革・同製品・毛皮製造業,平成19,2007,年平均,20.1,20.9,18.7,158.9,169.9,139.1,154.5,164.3,136.9,4.4,5.6,2.2
５人以上,F21 なめし革・同製品・毛皮製造業,平成20,2008,年平均,19.5,20.7,18,150.7,167.5,128.2,147.1,162.5,126.5,3.6,5,1.7
５人以上,F21 なめし革・同製品・毛皮製造業,平成20,2008,1月,16,16.6,15.2,125.9,135,112.1,122.3,130.3,110.1,3.6,4.7,2
５人以上,F21 なめし革・同製品・毛皮製造業,平成20,2008,2月,21.3,22.2,19.8,168.1,182.4,146.2,162,173.8,143.9,6.1,8.6,2.3
５人以上,F21 なめし革・同製品・毛皮製造業,平成20,2008,3月,19.9,20.9,18.4,155.4,168.7,135.4,151.6,163.5,133.6,3.8,5.2,1.8
５人以上,F21 なめし革・同製品・毛皮製造業,平成20,2008,4月,21.1,22.4,19.1,165.4,182.3,140,160.5,175.4,138.1,4.9,6.9,1.9
５人以上,F21 なめし革・同製品・毛皮製造業,平成20,2008,5月,18.3,19.4,16.7,141.2,150.9,126.6,138.2,147.1,124.9,3,3.8,1.7
５人以上,F21 なめし革・同製品・毛皮製造業,平成20,2008,6月,22.1,23.1,20.6,171.4,184.6,151.4,167.9,180.3,149.2,3.5,4.3,2.2
５人以上,F21 なめし革・同製品・毛皮製造業,平成20,2008,7月,20.3,21.8,18.5,155.2,176.9,129.7,152,172.3,128.1,3.2,4.6,1.6
５人以上,F21 なめし革・同製品・毛皮製造業,平成20,2008,8月,18.8,19.9,17.4,142.1,161.6,119.1,139.4,157.7,117.7,2.7,3.9,1.4
５人以上,F21 なめし革・同製品・毛皮製造業,平成20,2008,9月,19.7,21.3,17.7,150,172.4,123.1,147.4,168.6,121.9,2.6,3.8,1.2
５人以上,F21 なめし革・同製品・毛皮製造業,平成20,2008,10月,19.1,20.5,17.3,145.1,166.4,119.1,142.1,162.1,117.8,3,4.3,1.3
５人以上,F21 なめし革・同製品・毛皮製造業,平成20,2008,11月,19.4,20.6,17.9,147.9,167.5,124.1,144.3,162.4,122.3,3.6,5.1,1.8
５人以上,F21 なめし革・同製品・毛皮製造業,平成20,2008,12月,18.7,20,17.1,141.6,162,117.2,138.2,156.8,115.8,3.4,5.2,1.4
５人以上,F22 窯業・土石製品製造業,平成17,2005,年平均,20.3,20.4,20,167.8,168.9,165,159.6,160.8,156.5,8.2,8.1,8.5
５人以上,F22 窯業・土石製品製造業,平成18,2006,年平均,20.4,20.6,19.8,166.4,167,165,155.4,155.7,154.6,11,11.3,10.4
５人以上,F22 窯業・土石製品製造業,平成19,2007,年平均,19.5,19.6,18.7,161.3,162.9,154.4,147.3,148.2,143.3,14,14.7,11.1
５人以上,F22 窯業・土石製品製造業,平成20,2008,年平均,19.5,19.7,18.7,159,160.4,153.9,150.3,152,143.8,8.7,8.4,10.1
５人以上,F22 窯業・土石製品製造業,平成20,2008,1月,16.2,16.2,16.1,133.6,134.1,131.8,125,125.6,122.9,8.6,8.5,8.9
５人以上,F22 窯業・土石製品製造業,平成20,2008,2月,20.2,20.4,19.4,166.6,168.4,159.8,155.6,157.1,150,11,11.3,9.8
５人以上,F22 窯業・土石製品製造業,平成20,2008,3月,20,20.1,19.4,163.5,164.6,159.6,153,154.2,148.6,10.5,10.4,11
５人以上,F22 窯業・土石製品製造業,平成20,2008,4月,20.6,20.7,20.1,168.7,169.3,166.6,158.1,159,154.6,10.6,10.3,12
５人以上,F22 窯業・土石製品製造業,平成20,2008,5月,18.4,18.6,17.9,149.7,149.8,148.9,141.2,142.1,137.5,8.5,7.7,11.4
５人以上,F22 窯業・土石製品製造業,平成20,2008,6月,21,21.3,19.9,170.8,172.7,163.3,161.8,164.1,153.2,9,8.6,10.1
５人以上,F22 窯業・土石製品製造業,平成20,2008,7月,21,21.2,20,169.4,170.9,163.7,161.8,163.9,153.9,7.6,7,9.8
５人以上,F22 窯業・土石製品製造業,平成20,2008,8月,18.2,18.2,18.5,147.3,146.1,151.9,140.8,140.3,142.5,6.5,5.8,9.4
５人以上,F22 窯業・土石製品製造業,平成20,2008,9月,19.7,20,18.3,159,161.4,150.2,151.2,154.2,140.2,7.8,7.2,10
５人以上,F22 窯業・土石製品製造業,平成20,2008,10月,19.9,20.2,18.4,160.7,163.1,151.6,152.5,155.3,141.8,8.2,7.8,9.8
５人以上,F22 窯業・土石製品製造業,平成20,2008,11月,20,20.3,18.6,162.2,164.6,153,153.5,156.2,143.2,8.7,8.4,9.8
５人以上,F22 窯業・土石製品製造業,平成20,2008,12月,19.3,19.7,17.8,156.8,159.3,146.7,148.9,151.9,137,7.9,7.4,9.7
５人以上,F23 鉄鋼業,平成17,2005,年平均,20.2,20.4,19.1,162,164.6,150.9,154.2,156.6,143.7,7.8,8,7.2
５人以上,F23 鉄鋼業,平成18,2006,年平均,19.8,19.9,19.2,159.6,161.1,153.7,150.8,152.6,143.6,8.8,8.5,10.1
５人以上,F23 鉄鋼業,平成19,2007,年平均,19.4,19.6,18.9,166.2,169.2,154.1,148.4,149.4,144.2,17.8,19.8,9.9
５人以上,F23 鉄鋼業,平成20,2008,年平均,19.5,20.1,17.6,162.7,168.8,140.1,150.3,155.6,131,12.4,13.2,9.1
５人以上,F23 鉄鋼業,平成20,2008,1月,17.5,17.6,17.1,149.8,152.7,139.5,137.5,138.9,132.5,12.3,13.8,7
５人以上,F23 鉄鋼業,平成20,2008,2月,19.1,19.1,18.8,158.5,161.6,146.9,145.7,147.6,138.9,12.8,14,8
５人以上,F23 鉄鋼業,平成20,2008,3月,19.6,20.1,17.7,163.7,169.3,143.4,151.1,155.5,135.2,12.6,13.8,8.2
５人以上,F23 鉄鋼業,平成20,2008,4月,20,20.4,18.6,166,171.7,144.3,153.5,157.9,136.6,12.5,13.8,7.7
５人以上,F23 鉄鋼業,平成20,2008,5月,18.2,18.6,16.7,151.3,156.8,130.3,140,144.2,123.7,11.3,12.6,6.6
５人以上,F23 鉄鋼業,平成20,2008,6月,20.2,20.6,19,167,172.7,145.8,155,159.3,139.2,12,13.4,6.6
５人以上,F23 鉄鋼業,平成20,2008,7月,20.6,21.1,18.5,171.9,178.7,146.8,158.7,163.9,139.5,13.2,14.8,7.3
５人以上,F23 鉄鋼業,平成20,2008,8月,18.3,18.7,16.6,152.7,158.9,130.3,141.4,146.3,123.4,11.3,12.6,6.9
５人以上,F23 鉄鋼業,平成20,2008,9月,20.3,21.1,17.4,167.4,176.8,134.6,155.3,163.2,127.9,12.1,13.6,6.7
５人以上,F23 鉄鋼業,平成20,2008,10月,20.9,21.8,17.9,173.9,183.9,138.7,161.2,169.5,132.1,12.7,14.4,6.6
５人以上,F23 鉄鋼業,平成20,2008,11月,20.5,21.6,16.6,166.2,177.5,126.5,155.8,165.7,121,10.4,11.8,5.5
５人以上,F23 鉄鋼業,平成20,2008,12月,19.3,20,16.7,163.4,165.8,154.9,148.3,155.5,123,15.1,10.3,31.9
５人以上,F24 非鉄金属製造業,平成17,2005,年平均,19.2,19.4,18.7,154.8,155.7,150.8,147.8,148.9,143,7,6.8,7.8
５人以上,F24 非鉄金属製造業,平成18,2006,年平均,19.4,19.7,18.4,155.9,160.1,140.9,148.3,152.6,133,7.6,7.5,7.9
５人以上,F24 非鉄金属製造業,平成19,2007,年平均,19.1,19.4,18.2,158.4,162.5,147.7,148.6,152.4,138.6,9.8,10.1,9.1
５人以上,F24 非鉄金属製造業,平成20,2008,年平均,19,19.3,18.2,157.3,160.3,148.7,147.6,150.4,139.4,9.7,9.9,9.3
５人以上,F24 非鉄金属製造業,平成20,2008,1月,15.3,15.4,14.8,128.4,128.5,127.7,119.3,120.8,114.4,9.1,7.7,13.3
５人以上,F24 非鉄金属製造業,平成20,2008,2月,20.3,20.6,19.5,169.4,171.9,161.7,158.1,160.5,150.7,11.3,11.4,11
５人以上,F24 非鉄金属製造業,平成20,2008,3月,19,19.3,18.1,157.9,161,148.7,147.5,150.4,138.6,10.4,10.6,10.1
５人以上,F24 非鉄金属製造業,平成20,2008,4月,19.8,20.1,18.9,164.4,167,156.2,154,156.7,145.6,10.4,10.3,10.6
５人以上,F24 非鉄金属製造業,平成20,2008,5月,17.4,17.6,16.7,145.2,147.2,139.1,135.9,137.7,130.5,9.3,9.5,8.6
５人以上,F24 非鉄金属製造業,平成20,2008,6月,20.1,20.4,19.2,164.5,170.3,146.5,154.4,159.7,137.9,10.1,10.6,8.6
５人以上,F24 非鉄金属製造業,平成20,2008,7月,20.6,20.8,20.2,170.9,172.8,165.2,160.2,161.8,155.5,10.7,11,9.7
５人以上,F24 非鉄金属製造業,平成20,2008,8月,18.5,18.8,17.7,153.6,156.2,146,145.1,147.5,138.1,8.5,8.7,7.9
５人以上,F24 非鉄金属製造業,平成20,2008,9月,18.8,19.2,17.8,155.4,158.9,145.4,146.2,149.3,137.5,9.2,9.6,7.9
５人以上,F24 非鉄金属製造業,平成20,2008,10月,19.4,19.7,18.5,160.6,163.7,151.5,150.9,153.8,142.3,9.7,9.9,9.2
５人以上,F24 非鉄金属製造業,平成20,2008,11月,19.5,19.9,18.5,161.5,165.2,150.8,152,155.2,142.7,9.5,10,8.1
５人以上,F24 非鉄金属製造業,平成20,2008,12月,19.1,19.4,17.9,156.4,160.2,145.4,147.6,150.9,138.1,8.8,9.3,7.3
５人以上,F25 金属製品製造業,平成17,2005,年平均,20.5,20.8,19.7,171.3,177.6,156.8,156.2,160.2,147,15.1,17.4,9.8
５人以上,F25 金属製品製造業,平成18,2006,年平均,20.6,20.8,19.9,175.5,181.6,160.4,158.4,161.7,150.1,17.1,19.9,10.3
５人以上,F25 金属製品製造業,平成19,2007,年平均,20,20.3,19.1,162.7,167.6,147.9,153.3,157,142.2,9.4,10.6,5.7
５人以上,F25 金属製品製造業,平成20,2008,年平均,19.5,20,18,157.3,163.4,135.2,148.4,153.2,131.1,8.9,10.2,4.1
５人以上,F25 金属製品製造業,平成20,2008,1月,16.4,17,14.4,130.8,138.3,105.9,124,130.3,102.9,6.8,8,3
５人以上,F25 金属製品製造業,平成20,2008,2月,20.7,21.4,18.2,169.4,177.6,140.1,158.6,164.5,137.3,10.8,13.1,2.8
５人以上,F25 金属製品製造業,平成20,2008,3月,19.6,19.9,18.2,158.6,164.5,137.3,149,153.2,133.7,9.6,11.3,3.6
５人以上,F25 金属製品製造業,平成20,2008,4月,20.3,20.7,18.6,163.8,170.2,140.7,154.5,159.6,136.1,9.3,10.6,4.6
５人以上,F25 金属製品製造業,平成20,2008,5月,18.6,19,17.3,149.9,154.4,133.8,141.5,144.9,129.4,8.4,9.5,4.4
５人以上,F25 金属製品製造業,平成20,2008,6月,20.7,21.1,19.6,167.9,173.7,147.7,157.9,161.9,143.7,10,11.8,4
５人以上,F25 金属製品製造業,平成20,2008,7月,20.6,21.1,18.8,168.3,175.9,140.9,157.3,163,136.6,11,12.9,4.3
５人以上,F25 金属製品製造業,平成20,2008,8月,18.4,18.6,17.5,147.8,152.5,130.7,138.8,142.3,126.1,9,10.2,4.6
５人以上,F25 金属製品製造業,平成20,2008,9月,20.1,20.4,18.8,160.4,166.6,137.2,151.3,156,133.8,9.1,10.6,3.4
５人以上,F25 金属製品製造業,平成20,2008,10月,20.5,20.9,19,164.6,171.1,140.4,155.9,161.1,136.6,8.7,10,3.8
５人以上,F25 金属製品製造業,平成20,2008,11月,19.9,20.2,18.9,157.3,162.5,139.3,150,154.7,133.9,7.3,7.8,5.4
５人以上,F25 金属製品製造業,平成20,2008,12月,18.7,19.1,17.5,148.2,153.6,128.8,141.5,146.5,123.8,6.7,7.1,5
５人以上,F26 一般機械器具製造業,平成17,2005,年平均,19.4,19.6,18.7,165.7,169.6,148.5,149.9,152.2,139.7,15.8,17.4,8.8
５人以上,F26 一般機械器具製造業,平成18,2006,年平均,19.4,19.5,19,167.5,171.1,150.9,150.6,152.1,143.4,16.9,19,7.5
５人以上,F26 一般機械器具製造業,平成19,2007,年平均,19.3,19.5,18.6,160.2,163.6,145.7,148.3,150.7,138,11.9,12.9,7.7
５人以上,F26 一般機械器具製造業,平成20,2008,年平均,19.2,19.4,18.6,159.7,162.5,148.2,147.8,149.6,140.1,11.9,12.9,8.1
５人以上,F26 一般機械器具製造業,平成20,2008,1月,16.9,17.1,16.1,141.2,144.4,127.8,129.8,132.2,119.8,11.4,12.2,8
５人以上,F26 一般機械器具製造業,平成20,2008,2月,19.7,19.9,18.9,163.2,166.6,148.8,150.8,153.2,140.7,12.4,13.4,8.1
５人以上,F26 一般機械器具製造業,平成20,2008,3月,20.1,20.3,19.3,167.4,171.1,152.1,154.3,157,143,13.1,14.1,9.1
５人以上,F26 一般機械器具製造業,平成20,2008,4月,19.5,19.7,19,162.2,164.9,150.9,150.2,152.1,142,12,12.8,8.9
５人以上,F26 一般機械器具製造業,平成20,2008,5月,18.8,19,18.1,157.1,159.9,144.9,144.5,146.4,136.3,12.6,13.5,8.6
５人以上,F26 一般機械器具製造業,平成20,2008,6月,20.4,20.6,19.8,169.4,172.3,157.4,157,158.9,149.1,12.4,13.4,8.3
５人以上,F26 一般機械器具製造業,平成20,2008,7月,20.8,20.9,20.4,172.9,175.2,163.4,160.4,161.8,154.4,12.5,13.4,9
５人以上,F26 一般機械器具製造業,平成20,2008,8月,16.7,16.8,16.3,139.6,142.2,129.1,128.7,130.4,121.8,10.9,11.8,7.3
５人以上,F26 一般機械器具製造業,平成20,2008,9月,20.2,20.3,19.7,166.7,169.2,156.4,154.8,156.2,148.9,11.9,13,7.5
５人以上,F26 一般機械器具製造業,平成20,2008,10月,20.1,20.3,19.7,167.4,169.7,157.9,155.2,156.7,149.2,12.2,13,8.7
５人以上,F26 一般機械器具製造業,平成20,2008,11月,18.7,18.8,18.3,156.8,159.4,146.3,144.9,146.4,138.9,11.9,13,7.4
５人以上,F26 一般機械器具製造業,平成20,2008,12月,18.6,18.8,18.2,152.4,154.7,143.4,142.5,144,136.7,9.9,10.7,6.7
５人以上,F27 電気機械器具製造業,平成17,2005,年平均,19.3,19.5,18.6,158.7,161.7,146.8,146.6,148.5,139.1,12.1,13.2,7.7
５人以上,F27 電気機械器具製造業,平成18,2006,年平均,19.1,19.3,18.3,157.7,162,138.9,144.8,147.8,131.9,12.9,14.2,7
５人以上,F27 電気機械器具製造業,平成19,2007,年平均,19.1,19.2,18.5,156.3,159.5,141.3,144.7,146.9,134.5,11.6,12.6,6.8
５人以上,F27 電気機械器具製造業,平成20,2008,年平均,19,19.2,18.5,154.7,157.1,142.6,143.4,145,135.5,11.3,12.1,7.1
５人以上,F27 電気機械器具製造業,平成20,2008,1月,16.8,17,15.9,137.2,140,123.9,126,127.9,116.8,11.2,12.1,7.1
５人以上,F27 電気機械器具製造業,平成20,2008,2月,19.4,19.5,18.7,157.5,160.2,144.5,144.9,146.5,137.3,12.6,13.7,7.2
５人以上,F27 電気機械器具製造業,平成20,2008,3月,19.2,19.3,19,156.9,158.7,148.1,144.6,145.4,140.6,12.3,13.3,7.5
５人以上,F27 電気機械器具製造業,平成20,2008,4月,20.1,20.2,19.3,160.6,163.1,148.3,149.8,151.6,141.1,10.8,11.5,7.2
５人以上,F27 電気機械器具製造業,平成20,2008,5月,18.1,18.3,17.6,147.4,149.8,135.5,136.3,137.9,128.4,11.1,11.9,7.1
５人以上,F27 電気機械器具製造業,平成20,2008,6月,19.9,19.9,19.6,160.7,162.9,149.6,149.1,150.5,142.2,11.6,12.4,7.4
５人以上,F27 電気機械器具製造業,平成20,2008,7月,20.2,20.3,19.5,164.7,167.5,150.1,152.6,154.5,142.4,12.1,13,7.7
５人以上,F27 電気機械器具製造業,平成20,2008,8月,18.5,18.6,18.2,152.1,154.3,140.8,140.9,142.3,134,11.2,12,6.8
５人以上,F27 電気機械器具製造業,平成20,2008,9月,18.5,18.5,18.3,150,152.1,139.7,139.9,141.2,133.5,10.1,10.9,6.2
５人以上,F27 電気機械器具製造業,平成20,2008,10月,19.7,19.8,19.1,159.3,161.7,146.7,148.7,150.5,139.6,10.6,11.2,7.1
５人以上,F27 電気機械器具製造業,平成20,2008,11月,19.5,19.6,19,158.8,161.3,145.6,147.5,149.3,138.3,11.3,12,7.3
５人以上,F27 電気機械器具製造業,平成20,2008,12月,18.7,18.8,18.2,151.1,153.4,138.6,140.5,142.1,131.8,10.6,11.3,6.8
５人以上,F28 情報通信機械器具製造業,平成17,2005,年平均,18.9,19,18.4,162,165.1,145.6,142.5,144.1,134,19.5,21,11.6
５人以上,F28 情報通信機械器具製造業,平成18,2006,年平均,19.1,19.2,18.3,165.3,168.4,148,144.2,145.7,135.5,21.1,22.7,12.5
５人以上,F28 情報通信機械器具製造業,平成19,2007,年平均,19,19.1,18.1,159.1,161.8,145.2,142.3,144,133.7,16.8,17.8,11.5
５人以上,F28 情報通信機械器具製造業,平成20,2008,年平均,18.8,19,17.8,157.4,160.2,144.5,142.4,144.3,133.5,15,15.9,11
５人以上,F28 情報通信機械器具製造業,平成20,2008,1月,17.2,17.4,16.2,144.8,147.5,131.1,129.8,131.7,120.3,15,15.8,10.8
５人以上,F28 情報通信機械器具製造業,平成20,2008,2月,18.8,19,17.8,159.3,162.3,144.9,142.3,144.3,132.7,17,18,12.2
５人以上,F28 情報通信機械器具製造業,平成20,2008,3月,18.9,19.1,17.7,159.9,163.1,144.4,142.9,145.1,132.1,17,18,12.3
５人以上,F28 情報通信機械器具製造業,平成20,2008,4月,19.9,20,19.2,166.6,168.7,156.1,150.5,151.8,144.1,16.1,16.9,12
５人以上,F28 情報通信機械器具製造業,平成20,2008,5月,18.4,18.5,17.5,153.9,156,143.8,139.4,140.9,132.6,14.5,15.1,11.2
５人以上,F28 情報通信機械器具製造業,平成20,2008,6月,19.5,19.6,19,163.9,165.9,154.3,149,150.2,143.2,14.9,15.7,11.1
５人以上,F28 情報通信機械器具製造業,平成20,2008,7月,20.2,20.4,19,168.3,171.5,153.7,153.5,155.9,142.5,14.8,15.6,11.2
５人以上,F28 情報通信機械器具製造業,平成20,2008,8月,18,18.2,17,150.4,153.1,137.7,137.1,139,127.9,13.3,14.1,9.8
５人以上,F28 情報通信機械器具製造業,平成20,2008,9月,18.2,18.4,17.4,152.4,154.9,140.4,138.5,140.2,130.3,13.9,14.7,10.1
５人以上,F28 情報通信機械器具製造業,平成20,2008,10月,19.5,19.8,18.4,163.8,167,149.1,148.2,150.5,137.9,15.6,16.5,11.2
５人以上,F28 情報通信機械器具製造業,平成20,2008,11月,18.7,19,17.4,157,160.4,141.3,141.8,144.2,130.9,15.2,16.2,10.4
５人以上,F28 情報通信機械器具製造業,平成20,2008,12月,17.8,18.1,16.9,148.9,151.6,136,135.5,137.4,126.5,13.4,14.2,9.5
５人以上,F29 電子部品・デバイス製造業,平成17,2005,年平均,19.1,19.2,18.7,164.3,167.4,153,149.2,150.6,144,15.1,16.8,9
５人以上,F29 電子部品・デバイス製造業,平成18,2006,年平均,19.4,19.7,18.4,166.4,170,151.8,151.4,153.4,143.1,15,16.6,8.7
５人以上,F29 電子部品・デバイス製造業,平成19,2007,年平均,19.1,19.3,18.2,155.2,161.7,133.9,144.5,149.1,129.3,10.7,12.6,4.6
５人以上,F29 電子部品・デバイス製造業,平成20,2008,年平均,18.7,19,17.6,151,157.8,130.1,141.4,146.8,124.9,9.6,11,5.2
５人以上,F29 電子部品・デバイス製造業,平成20,2008,1月,16,16.5,14.4,130.1,137.4,107.2,121.3,127.3,102.6,8.8,10.1,4.6
５人以上,F29 電子部品・デバイス製造業,平成20,2008,2月,19.5,19.7,18.7,158.6,164.9,139.1,147.4,152,133.2,11.2,12.9,5.9
５人以上,F29 電子部品・デバイス製造業,平成20,2008,3月,19.1,19.4,18.1,155.6,162.7,132.9,143.4,148.7,126.6,12.2,14,6.3
５人以上,F29 電子部品・デバイス製造業,平成20,2008,4月,19.5,19.8,18.8,158.3,164.6,138.7,147.2,152,132.3,11.1,12.6,6.4
５人以上,F29 電子部品・デバイス製造業,平成20,2008,5月,17.6,17.9,16.8,142.6,148.4,124.7,133.3,138.1,118.5,9.3,10.3,6.2
５人以上,F29 電子部品・デバイス製造業,平成20,2008,6月,20.4,20.5,20.1,163.6,169.2,146.5,153.9,158.1,141.1,9.7,11.1,5.4
５人以上,F29 電子部品・デバイス製造業,平成20,2008,7月,20.1,20.5,19,162.3,169.4,141.1,152.3,157.9,135.6,10,11.5,5.5
５人以上,F29 電子部品・デバイス製造業,平成20,2008,8月,17.6,17.6,17.5,142.2,146.4,129.4,133.8,136.7,125,8.4,9.7,4.4
５人以上,F29 電子部品・デバイス製造業,平成20,2008,9月,18.8,19.2,17.7,151.4,158.5,130.1,142.1,147.7,125.3,9.3,10.8,4.8
