日付,スポット名,緯度,経度,チェックイン回数（スタンプ回数）
2022/11/26,厳嶋神社,35.69756036,139.7132742,2
2022/11/26,大久保の犬御用屋敷跡,35.69874968,139.7163266,2
2022/11/26,東宝湯,35.69835324,139.7120619,2
2022/11/26,鶴巻湯,35.70778003,139.7227532,2
2022/11/26,市谷の杜 本と活字館,35.69609657,139.7317976,2
2022/11/26,松井須磨子の墓,35.70304499,139.7271574,2
2022/11/26,草間彌生美術館,35.70335428,139.7265244,2
2022/11/26,新宿区立漱石山房記念館,35.70392058,139.7255373,2
2022/11/26,有島武郎旧居跡,35.70236978,139.7229195,2
2022/11/26,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,2
2022/11/26,西向天神社,35.69627083,139.7112572,2
2022/11/26,新宿御苑,35.68895148,139.7065312,1
2022/11/26,追分だんご本舗,35.69039797,139.7053993,1
2022/11/27,天ぷら新宿つな八 総本店,35.69083366,139.703511,4
2022/11/27,平和祈念展示資料館,35.69140876,139.6925998,4
2022/11/27,SOMPO美術館,35.69251103,139.6965426,3
2022/11/27,馬水槽,35.6921712,139.701156,3
2022/11/27,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,2
2022/11/27,中村屋サロン美術館,35.69177474,139.7021753,2
2022/11/27,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,2
2022/11/27,熱海湯,35.70055757,139.7405523,2
2022/11/27,雷電稲荷神社,35.68958759,139.7047985,2
2022/11/27,水道碑記,35.68747445,139.7151035,2
2022/11/27,三遊亭円朝旧居跡,35.68893841,139.7132528,2
2022/11/27,市谷亀岡八幡宮,35.69269837,139.7337663,2
2022/11/27,鰻坂,35.69680233,139.7357672,2
2022/11/27,太宗寺,35.68985772,139.7093475,1
2022/11/27,花園神社,35.69353487,139.7053349,1
2022/11/27,新宿御苑,35.68895148,139.7065312,1
2022/11/27,追分だんご本舗,35.69039797,139.7053993,1
2022/11/27,日本オリンピックミュージアム,35.67485111,139.7151625,1
2022/11/27,禿坂,35.69014963,139.713757,1
2022/11/27,氷おばけ,35.69528624,139.7003299,1
2022/11/27,斎藤茂吉終焉の地,35.68676425,139.7161067,1
2022/11/27,西向天神社,35.69627083,139.7112572,1
2022/11/28,SOMPO美術館,35.69251103,139.6965426,1
2022/11/28,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,1
2022/11/28,中村屋サロン美術館,35.69177474,139.7021753,1
2022/11/28,平和祈念展示資料館,35.69140876,139.6925998,1
2022/11/28,馬水槽,35.6921712,139.701156,1
2022/11/29,中村屋サロン美術館,35.69177474,139.7021753,2
2022/11/29,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,2
2022/11/29,馬水槽,35.6921712,139.701156,2
2022/11/29,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,1
2022/11/29,天ぷら新宿つな八 総本店,35.69083366,139.703511,1
2022/11/29,氷おばけ,35.69528624,139.7003299,1
2022/11/29,皆中稲荷神社,35.70103677,139.699434,1
2022/11/30,木組み博物館,35.70792813,139.71726,3
2022/11/30,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,2
2022/11/30,中村屋サロン美術館,35.69177474,139.7021753,2
2022/11/30,小泉八雲終焉の地,35.69911561,139.7052866,2
2022/11/30,島崎藤村旧居跡,35.69792631,139.7061718,2
2022/11/30,稲荷鬼王神社,35.69775205,139.7053134,2
2022/11/30,花園神社,35.69353487,139.7053349,2
2022/11/30,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,2
2022/11/30,馬水槽,35.6921712,139.701156,2
2022/11/30,高麗博物館,35.69847522,139.7036719,2
2022/11/30,夏目漱石誕生の地,35.70569787,139.7203177,2
2022/11/30,厳嶋神社,35.69756036,139.7132742,2
2022/11/30,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,2
2022/11/30,東宝湯,35.69835324,139.7120619,2
2022/11/30,松井須磨子の墓,35.70304499,139.7271574,2
2022/11/30,草間彌生美術館,35.70335428,139.7265244,2
2022/11/30,金沢浴場,35.7000653,139.7103077,2
2022/11/30,早稲田大学大隈記念講堂,35.7088995,139.7215998,1
2022/11/30,雷電稲荷神社,35.68958759,139.7047985,1
2022/11/30,金泉湯,35.7099449,139.7123516,1
2022/11/30,鶴巻湯,35.70778003,139.7227532,1
2022/11/30,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,1
