日付,スポット名,緯度,経度,クリック数
2022/11/14,稲荷鬼王神社,35.69775205,139.7053134,3
2022/11/14,竹の湯,35.70659956,139.7345924,3
2022/11/14,花園神社,35.69353487,139.7053349,3
2022/11/14,薬王院,35.71814647,139.6972239,3
2022/11/14,西向天神社,35.69627083,139.7112572,3
2022/11/14,西念寺,35.68463797,139.7254407,3
2022/11/14,西條八十旧居跡,35.6983968,139.6941394,3
2022/11/14,諏訪神社,35.70904324,139.7076738,3
2022/11/14,追分だんご本舗,35.69039797,139.7053993,3
2022/11/14,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,3
2022/11/14,小笠原伯爵邸,35.69833581,139.7175229,3
2022/11/14,elm green coffee,35.70484844,139.7346354,2
2022/11/14,世界湯,35.71467517,139.6996003,2
2022/11/14,中村屋サロン美術館,35.69177474,139.7021753,2
2022/11/14,夏目漱石終焉の地,35.70383346,139.7252691,2
2022/11/14,太宗寺,35.68985772,139.7093475,2
2022/11/14,市谷の杜 本と活字館,35.69609657,139.7317976,2
2022/11/14,成子天神社,35.69616627,139.6923852,2
2022/11/14,新宿御苑,35.68895148,139.7065312,2
2022/11/14,早稲田大学大隈記念講堂,35.7088995,139.7215998,2
2022/11/14,有島武郎旧居跡,35.70236978,139.7229195,2
2022/11/14,松井須磨子の墓,35.70304499,139.7271574,2
2022/11/14,永福寺,35.69811799,139.7125018,2
2022/11/14,玄国寺,35.70913907,139.7070301,2
2022/11/14,田村虎蔵旧居跡,35.7041471,139.7400105,2
2022/11/14,矢来能楽堂,35.70287075,139.7325808,2
2022/11/14,第三玉乃湯,35.70285332,139.7384763,2
2022/11/14,統計資料館,35.70012194,139.7152859,2
2022/11/14,釣り文化資料館,35.6908293,139.7195023,2
2022/11/14,馬水槽,35.6921712,139.701156,2
2022/11/14,鰻坂,35.69680233,139.7357672,2
2022/11/14,鶴巻湯,35.70778003,139.7227532,2
2022/11/14,亮朝院本堂,35.71200517,139.7136712,1
2022/11/14,佐藤美術館,35.68149201,139.7148514,1
2022/11/14,合羽坂,35.69280729,139.7244591,1
2022/11/14,山文,35.72189635,139.681769,1
2022/11/14,島崎藤村旧居跡,35.69792631,139.7061718,1
2022/11/14,市谷亀岡八幡宮,35.69269837,139.7337663,1
2022/11/14,文学座アトリエ,35.68351816,139.7191429,1
2022/11/14,新宿御苑 楽羽亭,35.68587105,139.7071427,1
2022/11/14,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,1
2022/11/14,服部半蔵の墓,35.6847774,139.7252905,1
2022/11/14,栄湯,35.72057237,139.6782339,1
2022/11/14,毘沙門天 善國寺,35.70152467,139.7394741,1
2022/11/14,滝沢馬琴終焉の地,35.67984927,139.7194058,1
2022/11/14,経王寺,35.69925066,139.7253656,1
2022/11/14,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,1
2022/11/14,赤城神社,35.70481794,139.7360301,1
2022/11/15,おとめ山公園,35.71768045,139.7016066,29
2022/11/15,世界湯,35.71467517,139.6996003,23
2022/11/15,志賀直哉旧宅跡,35.71038919,139.7036612,23
2022/11/15,薬王院,35.71814647,139.6972239,23
2022/11/15,太宗寺,35.68985772,139.7093475,17
2022/11/15,早稲田大学大隈記念講堂,35.7088995,139.7215998,12
2022/11/15,福の湯,35.72174828,139.6948797,12
2022/11/15,ゆ〜ザ中井,35.71609071,139.689011,10
2022/11/15,皆中稲荷神社,35.70103677,139.699434,10
2022/11/15,三遊亭円朝旧居跡,35.68893841,139.7132528,9
2022/11/15,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,9
2022/11/15,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,9
2022/11/15,花園神社,35.69353487,139.7053349,8
2022/11/15,SOMPO美術館,35.69251103,139.6965426,7
2022/11/15,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,7
2022/11/15,天ぷら新宿つな八 総本店,35.69083366,139.703511,7
2022/11/15,新宿末廣亭,35.69123885,139.7059679,7
2022/11/15,新宿歴史博物館,35.68994921,139.7254086,7
2022/11/15,木組み博物館,35.70792813,139.71726,7
2022/11/15,東京おもちゃ美術館,35.68954838,139.7180754,7
2022/11/15,松井須磨子の墓,35.70304499,139.7271574,7
2022/11/15,柏湯,35.70671282,139.6933293,7
2022/11/15,馬水槽,35.6921712,139.701156,7
2022/11/15,佐藤美術館,35.68149201,139.7148514,6
2022/11/15,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,6
2022/11/15,小泉八雲旧居跡,35.69138698,139.7172332,6
2022/11/15,成子天神社,35.69616627,139.6923852,6
2022/11/15,毘沙門天 善國寺,35.70152467,139.7394741,6
2022/11/15,鶴巻湯,35.70778003,139.7227532,6
2022/11/15,二葉亭四迷旧居跡,35.68452904,139.7282034,5
2022/11/15,平和祈念展示資料館,35.69140876,139.6925998,5
2022/11/15,文学座アトリエ,35.68351816,139.7191429,5
2022/11/15,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,5
2022/11/15,新宿御苑,35.68895148,139.7065312,5
2022/11/15,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,5
2022/11/15,有島武郎旧居跡,35.70236978,139.7229195,5
2022/11/15,水道碑記,35.68747445,139.7151035,5
2022/11/15,禿坂,35.69014963,139.713757,5
2022/11/15,経王寺,35.69925066,139.7253656,5
2022/11/15,諏訪神社,35.70904324,139.7076738,5
2022/11/15,金沢浴場,35.7000653,139.7103077,5
2022/11/15,雷電稲荷神社,35.68958759,139.7047985,5
2022/11/15,万年湯,35.70084944,139.7035056,4
2022/11/15,俳句文学館,35.70468726,139.695459,4
2022/11/15,斎藤茂吉終焉の地,35.68676425,139.7161067,4
2022/11/15,新宿区立林芙美子記念館,35.71576841,139.6841186,4
2022/11/15,氷おばけ,35.69528624,139.7003299,4
2022/11/15,統計資料館,35.70012194,139.7152859,4
2022/11/15,西念寺,35.68463797,139.7254407,4
2022/11/15,西條八十旧居跡,35.6983968,139.6941394,4
2022/11/15,金泉湯,35.7099449,139.7123516,4
2022/11/15,釣り文化資料館,35.6908293,139.7195023,4
2022/11/15,大久保の犬御用屋敷跡,35.69874968,139.7163266,4
2022/11/15,小笠原伯爵邸,35.69833581,139.7175229,4
2022/11/15,三の輪湯,35.7137213,139.682005,3
2022/11/15,帝国データバンク史料館,35.69091208,139.7291797,3
2022/11/15,東京オペラシティ アートギャラリー,35.68245499,139.6869296,3
2022/11/15,東福院,35.68604969,139.7236276,3
2022/11/15,松の湯,35.71083348,139.6839416,3
2022/11/15,柳湯,35.69899799,139.7265351,3
2022/11/15,栄湯,35.72057237,139.6782339,3
2022/11/15,稲荷鬼王神社,35.69775205,139.7053134,3
2022/11/15,草間彌生美術館,35.70335428,139.7265244,3
2022/11/15,追分だんご本舗,35.69039797,139.7053993,3
2022/11/15,亮朝院本堂,35.71200517,139.7136712,2
2022/11/15,合羽坂,35.69280729,139.7244591,2
2022/11/15,地蔵坂,35.70128507,139.7387123,2
2022/11/15,塩湯,35.68736553,139.7273666,2
2022/11/15,夏目漱石終焉の地,35.70383346,139.7252691,2
2022/11/15,夏目漱石誕生の地,35.70569787,139.7203177,2
2022/11/15,大星湯,35.69448462,139.7173727,2
2022/11/15,市谷亀岡八幡宮,35.69269837,139.7337663,2
2022/11/15,新宿御苑 楽羽亭,35.68587105,139.7071427,2
2022/11/15,日本オリンピックミュージアム,35.67485111,139.7151625,2
2022/11/15,洋菓子店シュマーレ,35.7193137,139.6739799,2
2022/11/15,滝沢馬琴終焉の地,35.67984927,139.7194058,2
2022/11/15,熱海湯,35.70055757,139.7405523,2
2022/11/15,田村虎蔵旧居跡,35.7041471,139.7400105,2
2022/11/15,竹の湯,35.70659956,139.7345924,2
2022/11/15,聖徳記念絵画館,35.67873811,139.717657,2
2022/11/15,西迎寺,35.69128677,139.7208917,2
2022/11/15,鏑木清方旧居跡,35.70328023,139.7313094,2
2022/11/15,鰻坂,35.69680233,139.7357672,2
2022/11/15,elm green coffee,35.70484844,139.7346354,1
2022/11/15,め乃惣,35.70181654,139.7398603,1
2022/11/15,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/11/15,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,1
2022/11/15,宮城道雄記念館,35.69964274,139.736647,1
2022/11/15,小泉八雲終焉の地,35.69911561,139.7052866,1
2022/11/15,山文,35.72189635,139.681769,1
2022/11/15,弁天湯,35.69540823,139.7148782,1
2022/11/15,服部半蔵の墓,35.6847774,139.7252905,1
2022/11/15,東宝湯,35.69835324,139.7120619,1
2022/11/15,永井荷風旧居跡,35.69533417,139.7169274,1
2022/11/15,泉鏡花旧居跡,35.70202128,139.7297591,1
2022/11/15,消防博物館,35.68816722,139.7199476,1
2022/11/15,玄国寺,35.70913907,139.7070301,1
2022/11/15,矢来能楽堂,35.70287075,139.7325808,1
2022/11/15,第三玉乃湯,35.70285332,139.7384763,1
2022/11/15,美術愛住館,35.68833279,139.7187352,1
2022/11/15,西向天神社,35.69627083,139.7112572,1
2022/11/15,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,1
2022/11/15,高麗博物館,35.69847522,139.7036719,1
2022/11/16,平和祈念展示資料館,35.69140876,139.6925998,15
2022/11/16,松井須磨子の墓,35.70304499,139.7271574,14
2022/11/16,経王寺,35.69925066,139.7253656,14
2022/11/16,有島武郎旧居跡,35.70236978,139.7229195,13
2022/11/16,花園神社,35.69353487,139.7053349,12
2022/11/16,熱海湯,35.70055757,139.7405523,11
2022/11/16,小笠原伯爵邸,35.69833581,139.7175229,11
2022/11/16,馬水槽,35.6921712,139.701156,9
2022/11/16,SOMPO美術館,35.69251103,139.6965426,8
2022/11/16,め乃惣,35.70181654,139.7398603,8
2022/11/16,天ぷら新宿つな八 総本店,35.69083366,139.703511,8
2022/11/16,新宿末廣亭,35.69123885,139.7059679,8
2022/11/16,追分だんご本舗,35.69039797,139.7053993,8
2022/11/16,鏑木清方旧居跡,35.70328023,139.7313094,7
2022/11/16,おとめ山公園,35.71768045,139.7016066,6
2022/11/16,ゆ〜ザ中井,35.71609071,139.689011,6
2022/11/16,世界湯,35.71467517,139.6996003,6
2022/11/16,第三玉乃湯,35.70285332,139.7384763,6
2022/11/16,鰻坂,35.69680233,139.7357672,6
2022/11/16,地蔵坂,35.70128507,139.7387123,5
2022/11/16,宮城道雄記念館,35.69964274,139.736647,5
2022/11/16,夏目漱石終焉の地,35.70383346,139.7252691,4
2022/11/16,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,4
2022/11/16,太宗寺,35.68985772,139.7093475,4
2022/11/16,志賀直哉旧宅跡,35.71038919,139.7036612,4
2022/11/16,松の湯,35.71083348,139.6839416,4
2022/11/16,柏湯,35.70671282,139.6933293,4
2022/11/16,柳湯,35.69899799,139.7265351,4
2022/11/16,洋菓子店シュマーレ,35.7193137,139.6739799,4
2022/11/16,皆中稲荷神社,35.70103677,139.699434,4
2022/11/16,稲荷鬼王神社,35.69775205,139.7053134,4
2022/11/16,竹の湯,35.70659956,139.7345924,4
2022/11/16,統計資料館,35.70012194,139.7152859,4
2022/11/16,草間彌生美術館,35.70335428,139.7265244,4
2022/11/16,鶴巻湯,35.70778003,139.7227532,4
2022/11/16,elm green coffee,35.70484844,139.7346354,3
2022/11/16,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,3
2022/11/16,万年湯,35.70084944,139.7035056,3
2022/11/16,中村屋サロン美術館,35.69177474,139.7021753,3
2022/11/16,塩湯,35.68736553,139.7273666,3
2022/11/16,大星湯,35.69448462,139.7173727,3
2022/11/16,尾崎紅葉旧居跡,35.70131557,139.734925,3
2022/11/16,山文,35.72189635,139.681769,3
2022/11/16,島崎藤村旧居跡,35.69792631,139.7061718,3
2022/11/16,市谷の杜 本と活字館,35.69609657,139.7317976,3
2022/11/16,弁天湯,35.69540823,139.7148782,3
2022/11/16,新宿区立林芙美子記念館,35.71576841,139.6841186,3
2022/11/16,新宿区立漱石山房記念館,35.70392058,139.7255373,3
2022/11/16,早稲田大学 坪内博士記念演劇博物館,35.70995361,139.7195184,3
2022/11/16,早稲田大学大隈記念講堂,35.7088995,139.7215998,3
2022/11/16,木組み博物館,35.70792813,139.71726,3
2022/11/16,栄湯,35.72057237,139.6782339,3
2022/11/16,毘沙門天 善國寺,35.70152467,139.7394741,3
2022/11/16,消防博物館,35.68816722,139.7199476,3
2022/11/16,玄国寺,35.70913907,139.7070301,3
2022/11/16,田村虎蔵旧居跡,35.7041471,139.7400105,3
2022/11/16,矢来能楽堂,35.70287075,139.7325808,3
2022/11/16,福の湯,35.72174828,139.6948797,3
2022/11/16,薬王院,35.71814647,139.6972239,3
2022/11/16,西向天神社,35.69627083,139.7112572,3
2022/11/16,西迎寺,35.69128677,139.7208917,3
2022/11/16,諏訪神社,35.70904324,139.7076738,3
2022/11/16,金沢浴場,35.7000653,139.7103077,3
2022/11/16,鈴木三重吉終焉の地（「赤い鳥」社跡）,35.69547793,139.7043371,3
2022/11/16,雷電稲荷神社,35.68958759,139.7047985,3
2022/11/16,三の輪湯,35.7137213,139.682005,2
2022/11/16,亮朝院本堂,35.71200517,139.7136712,2
2022/11/16,夏目漱石誕生の地,35.70569787,139.7203177,2
2022/11/16,島村抱月終焉の地（芸術倶楽部跡）,35.70244819,139.7357297,2
2022/11/16,帝国データバンク史料館,35.69091208,139.7291797,2
2022/11/16,成子天神社,35.69616627,139.6923852,2
2022/11/16,新宿区立中村彝アトリエ記念館,35.72086417,139.7011667,2
2022/11/16,新宿区立佐伯祐三アトリエ記念館,35.72083804,139.6936458,2
2022/11/16,新宿御苑,35.68895148,139.7065312,2
2022/11/16,東福院,35.68604969,139.7236276,2
2022/11/16,氷おばけ,35.69528624,139.7003299,2
2022/11/16,永井荷風旧居跡,35.69533417,139.7169274,2
2022/11/16,泉鏡花旧居跡,35.70202128,139.7297591,2
2022/11/16,滝沢馬琴終焉の地,35.67984927,139.7194058,2
2022/11/16,落合秋艸堂跡（會津八一旧居跡）,35.71862556,139.6914464,2
2022/11/16,西條八十旧居跡,35.6983968,139.6941394,2
2022/11/16,金泉湯,35.7099449,139.7123516,2
2022/11/16,大久保の犬御用屋敷跡,35.69874968,139.7163266,2
2022/11/16,三遊亭円朝旧居跡,35.68893841,139.7132528,1
2022/11/16,俳句文学館,35.70468726,139.695459,1
2022/11/16,内村鑑三終焉の地（今井館聖書講堂跡）,35.7018601,139.6915269,1
2022/11/16,厳嶋神社,35.69756036,139.7132742,1
2022/11/16,合羽坂,35.69280729,139.7244591,1
2022/11/16,坪内逍遙旧居跡・文芸協会演劇研究所跡,35.69702451,139.7142184,1
2022/11/16,市谷亀岡八幡宮,35.69269837,139.7337663,1
2022/11/16,文学座アトリエ,35.68351816,139.7191429,1
2022/11/16,斎藤茂吉終焉の地,35.68676425,139.7161067,1
2022/11/16,新宿歴史博物館,35.68994921,139.7254086,1
2022/11/16,日本オリンピックミュージアム,35.67485111,139.7151625,1
2022/11/16,東京おもちゃ美術館,35.68954838,139.7180754,1
2022/11/16,東宝湯,35.69835324,139.7120619,1
2022/11/16,水道碑記,35.68747445,139.7151035,1
2022/11/16,美術愛住館,35.68833279,139.7187352,1
2022/11/16,西念寺,35.68463797,139.7254407,1
2022/11/16,赤城神社,35.70481794,139.7360301,1
2022/11/16,高麗博物館,35.69847522,139.7036719,1
2022/11/17,天ぷら新宿つな八 総本店,35.69083366,139.703511,14
2022/11/17,志賀直哉旧宅跡,35.71038919,139.7036612,9
2022/11/17,中村屋サロン美術館,35.69177474,139.7021753,7
2022/11/17,馬水槽,35.6921712,139.701156,7
2022/11/17,SOMPO美術館,35.69251103,139.6965426,6
2022/11/17,平和祈念展示資料館,35.69140876,139.6925998,6
2022/11/17,柏湯,35.70671282,139.6933293,6
2022/11/17,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,5
2022/11/17,大星湯,35.69448462,139.7173727,5
2022/11/17,花園神社,35.69353487,139.7053349,5
2022/11/17,雷電稲荷神社,35.68958759,139.7047985,5
2022/11/17,天ぷら船橋屋 新宿本店,35.69102536,139.7033072,4
2022/11/17,新宿末廣亭,35.69123885,139.7059679,4
2022/11/17,永井荷風旧居跡,35.69533417,139.7169274,4
2022/11/17,熱海湯,35.70055757,139.7405523,4
2022/11/17,追分だんご本舗,35.69039797,139.7053993,4
2022/11/17,鶴巻湯,35.70778003,139.7227532,4
2022/11/17,俳句文学館,35.70468726,139.695459,3
2022/11/17,夏目漱石誕生の地,35.70569787,139.7203177,3
2022/11/17,太宗寺,35.68985772,139.7093475,3
2022/11/17,市谷の杜 本と活字館,35.69609657,139.7317976,3
2022/11/17,帝国データバンク史料館,35.69091208,139.7291797,3
2022/11/17,成子天神社,35.69616627,139.6923852,3
2022/11/17,文学座アトリエ,35.68351816,139.7191429,3
2022/11/17,新宿歴史博物館,35.68994921,139.7254086,3
2022/11/17,氷おばけ,35.69528624,139.7003299,3
2022/11/17,稲荷鬼王神社,35.69775205,139.7053134,3
2022/11/17,第三玉乃湯,35.70285332,139.7384763,3
2022/11/17,薬王院,35.71814647,139.6972239,3
2022/11/17,鰻坂,35.69680233,139.7357672,3
2022/11/17,おとめ山公園,35.71768045,139.7016066,2
2022/11/17,万年湯,35.70084944,139.7035056,2
2022/11/17,二葉亭四迷旧居跡,35.68452904,139.7282034,2
2022/11/17,佐藤美術館,35.68149201,139.7148514,2
2022/11/17,合羽坂,35.69280729,139.7244591,2
2022/11/17,塩湯,35.68736553,139.7273666,2
2022/11/17,市谷亀岡八幡宮,35.69269837,139.7337663,2
2022/11/17,弁天湯,35.69540823,139.7148782,2
2022/11/17,斎藤茂吉終焉の地,35.68676425,139.7161067,2
2022/11/17,木組み博物館,35.70792813,139.71726,2
2022/11/17,東京オペラシティ アートギャラリー,35.68245499,139.6869296,2
2022/11/17,東宝湯,35.69835324,139.7120619,2
2022/11/17,松井須磨子の墓,35.70304499,139.7271574,2
2022/11/17,毘沙門天 善國寺,35.70152467,139.7394741,2
2022/11/17,水道碑記,35.68747445,139.7151035,2
2022/11/17,福の湯,35.72174828,139.6948797,2
2022/11/17,統計資料館,35.70012194,139.7152859,2
2022/11/17,西念寺,35.68463797,139.7254407,2
2022/11/17,西條八十旧居跡,35.6983968,139.6941394,2
2022/11/17,諏訪神社,35.70904324,139.7076738,2
2022/11/17,金沢浴場,35.7000653,139.7103077,2
2022/11/17,め乃惣,35.70181654,139.7398603,1
2022/11/17,ゆ〜ザ中井,35.71609071,139.689011,1
2022/11/17,三の輪湯,35.7137213,139.682005,1
2022/11/17,世界湯,35.71467517,139.6996003,1
2022/11/17,厳嶋神社,35.69756036,139.7132742,1
2022/11/17,地蔵坂,35.70128507,139.7387123,1
2022/11/17,夏目漱石終焉の地,35.70383346,139.7252691,1
2022/11/17,宮城道雄記念館,35.69964274,139.736647,1
2022/11/17,小泉八雲旧居跡,35.69138698,139.7172332,1
2022/11/17,小泉八雲終焉の地,35.69911561,139.7052866,1
2022/11/17,島崎藤村旧居跡,35.69792631,139.7061718,1
2022/11/17,新宿区立林芙美子記念館,35.71576841,139.6841186,1
2022/11/17,新宿御苑,35.68895148,139.7065312,1
2022/11/17,新宿御苑 楽羽亭,35.68587105,139.7071427,1
2022/11/17,有島武郎旧居跡,35.70236978,139.7229195,1
2022/11/17,服部半蔵の墓,35.6847774,139.7252905,1
2022/11/17,東福院,35.68604969,139.7236276,1
2022/11/17,柳湯,35.69899799,139.7265351,1
2022/11/17,法善寺,35.69661064,139.7125554,1
2022/11/17,消防博物館,35.68816722,139.7199476,1
2022/11/17,滝沢馬琴終焉の地,35.67984927,139.7194058,1
2022/11/17,玄国寺,35.70913907,139.7070301,1
2022/11/17,皆中稲荷神社,35.70103677,139.699434,1
2022/11/17,矢来能楽堂,35.70287075,139.7325808,1
2022/11/17,経王寺,35.69925066,139.7253656,1
2022/11/17,美術愛住館,35.68833279,139.7187352,1
2022/11/17,聖徳記念絵画館,35.67873811,139.717657,1
2022/11/17,西向天神社,35.69627083,139.7112572,1
2022/11/17,金泉湯,35.7099449,139.7123516,1
2022/11/17,高麗博物館,35.69847522,139.7036719,1
2022/11/18,スイーツ＆デリカ Ｂｏｎｎａ／ボンナ 新宿中村屋,35.69169196,139.7022557,12
2022/11/18,SOMPO美術館,35.69251103,139.6965426,11
2022/11/18,花園神社,35.69353487,139.7053349,10
2022/11/18,馬水槽,35.6921712,139.701156,10
