スポット名,カテゴリ,緯度,経度,地域,クリック数
田村虎蔵旧居跡,史跡,139.7400105,35.7041471,兵庫,1
田村虎蔵旧居跡,史跡,139.7400105,35.7041471,島根,1
田村虎蔵旧居跡,史跡,139.7400105,35.7041471,愛媛,1
田村虎蔵旧居跡,史跡,139.7400105,35.7041471,福岡,1
田村虎蔵旧居跡,史跡,139.7400105,35.7041471,鹿児島,1
島崎藤村旧居跡,史跡,139.7061718,35.69792631,不明,1
島崎藤村旧居跡,史跡,139.7061718,35.69792631,岩手,1
島崎藤村旧居跡,史跡,139.7061718,35.69792631,福島,1
島崎藤村旧居跡,史跡,139.7061718,35.69792631,福井,1
島崎藤村旧居跡,史跡,139.7061718,35.69792631,長野,1
島崎藤村旧居跡,史跡,139.7061718,35.69792631,岐阜,1
島崎藤村旧居跡,史跡,139.7061718,35.69792631,静岡,1
島崎藤村旧居跡,史跡,139.7061718,35.69792631,愛知,1
島崎藤村旧居跡,史跡,139.7061718,35.69792631,広島,1
島崎藤村旧居跡,史跡,139.7061718,35.69792631,徳島,1
島崎藤村旧居跡,史跡,139.7061718,35.69792631,海外,1
島村抱月終焉の地（芸術倶楽部跡）,史跡,139.7357297,35.70244819,栃木,1
島村抱月終焉の地（芸術倶楽部跡）,史跡,139.7357297,35.70244819,京都,1
島村抱月終焉の地（芸術倶楽部跡）,史跡,139.7357297,35.70244819,鳥取,1
島村抱月終焉の地（芸術倶楽部跡）,史跡,139.7357297,35.70244819,広島,1
島村抱月終焉の地（芸術倶楽部跡）,史跡,139.7357297,35.70244819,長崎,1
東京オペラシティ アートギャラリー,文化施設・博物館,139.6869296,35.68245499,茨城,1
東京オペラシティ アートギャラリー,文化施設・博物館,139.6869296,35.68245499,埼玉,1
東京オペラシティ アートギャラリー,文化施設・博物館,139.6869296,35.68245499,長野,1
東京オペラシティ アートギャラリー,文化施設・博物館,139.6869296,35.68245499,兵庫,1
東京オペラシティ アートギャラリー,文化施設・博物館,139.6869296,35.68245499,和歌山,1
東京オペラシティ アートギャラリー,文化施設・博物館,139.6869296,35.68245499,岡山,1
東京オペラシティ アートギャラリー,文化施設・博物館,139.6869296,35.68245499,福岡,1
東京オペラシティ アートギャラリー,文化施設・博物館,139.6869296,35.68245499,海外,1
東京おもちゃ美術館,文化施設・博物館,139.7180754,35.68954838,栃木,1
東京おもちゃ美術館,文化施設・博物館,139.7180754,35.68954838,群馬,1
東京おもちゃ美術館,文化施設・博物館,139.7180754,35.68954838,三重,1
東京おもちゃ美術館,文化施設・博物館,139.7180754,35.68954838,兵庫,1
東京おもちゃ美術館,文化施設・博物館,139.7180754,35.68954838,福岡,1
東京おもちゃ美術館,文化施設・博物館,139.7180754,35.68954838,沖縄,1
東福院,寺社,139.7236276,35.68604969,岩手,1
東福院,寺社,139.7236276,35.68604969,群馬,1
東福院,寺社,139.7236276,35.68604969,兵庫,1
東福院,寺社,139.7236276,35.68604969,岡山,1
東福院,寺社,139.7236276,35.68604969,福岡,1
東福院,寺社,139.7236276,35.68604969,長崎,1
東福院,寺社,139.7236276,35.68604969,沖縄,1
東宝湯,銭湯,139.7120619,35.69835324,山形,1
東宝湯,銭湯,139.7120619,35.69835324,福島,1
東宝湯,銭湯,139.7120619,35.69835324,茨城,1
東宝湯,銭湯,139.7120619,35.69835324,新潟,1
東宝湯,銭湯,139.7120619,35.69835324,石川,1
東宝湯,銭湯,139.7120619,35.69835324,山梨,1
東宝湯,銭湯,139.7120619,35.69835324,長野,1
東宝湯,銭湯,139.7120619,35.69835324,愛知,1
東宝湯,銭湯,139.7120619,35.69835324,兵庫,1
東宝湯,銭湯,139.7120619,35.69835324,福岡,1
東宝湯,銭湯,139.7120619,35.69835324,鹿児島,1
東宝湯,銭湯,139.7120619,35.69835324,海外,1
統計資料館,文化施設・博物館,139.7152859,35.70012194,岩手,1
統計資料館,文化施設・博物館,139.7152859,35.70012194,石川,1
統計資料館,文化施設・博物館,139.7152859,35.70012194,山梨,1
統計資料館,文化施設・博物館,139.7152859,35.70012194,静岡,1
統計資料館,文化施設・博物館,139.7152859,35.70012194,兵庫,1
統計資料館,文化施設・博物館,139.7152859,35.70012194,島根,1
統計資料館,文化施設・博物館,139.7152859,35.70012194,広島,1
統計資料館,文化施設・博物館,139.7152859,35.70012194,愛媛,1
統計資料館,文化施設・博物館,139.7152859,35.70012194,沖縄,1
禿坂,史跡,139.713757,35.69014963,青森,1
禿坂,史跡,139.713757,35.69014963,秋田,1
禿坂,史跡,139.713757,35.69014963,茨城,1
禿坂,史跡,139.713757,35.69014963,山梨,1
禿坂,史跡,139.713757,35.69014963,三重,1
禿坂,史跡,139.713757,35.69014963,京都,1
禿坂,史跡,139.713757,35.69014963,和歌山,1
禿坂,史跡,139.713757,35.69014963,鳥取,1
禿坂,史跡,139.713757,35.69014963,島根,1
禿坂,史跡,139.713757,35.69014963,岡山,1
禿坂,史跡,139.713757,35.69014963,香川,1
禿坂,史跡,139.713757,35.69014963,福岡,1
禿坂,史跡,139.713757,35.69014963,宮崎,1
禿坂,史跡,139.713757,35.69014963,沖縄,1
内村鑑三終焉の地（今井館聖書講堂跡）,史跡,139.6915269,35.7018601,不明,1
内村鑑三終焉の地（今井館聖書講堂跡）,史跡,139.6915269,35.7018601,宮城,1
内村鑑三終焉の地（今井館聖書講堂跡）,史跡,139.6915269,35.7018601,山形,1
内村鑑三終焉の地（今井館聖書講堂跡）,史跡,139.6915269,35.7018601,岐阜,1
内村鑑三終焉の地（今井館聖書講堂跡）,史跡,139.6915269,35.7018601,兵庫,1
内村鑑三終焉の地（今井館聖書講堂跡）,史跡,139.6915269,35.7018601,鳥取,1
内村鑑三終焉の地（今井館聖書講堂跡）,史跡,139.6915269,35.7018601,岡山,1
内村鑑三終焉の地（今井館聖書講堂跡）,史跡,139.6915269,35.7018601,鹿児島,1
内村鑑三終焉の地（今井館聖書講堂跡）,史跡,139.6915269,35.7018601,沖縄,1
二葉亭四迷旧居跡,史跡,139.7282034,35.68452904,不明,1
二葉亭四迷旧居跡,史跡,139.7282034,35.68452904,福島,1
二葉亭四迷旧居跡,史跡,139.7282034,35.68452904,茨城,1
二葉亭四迷旧居跡,史跡,139.7282034,35.68452904,栃木,1
二葉亭四迷旧居跡,史跡,139.7282034,35.68452904,群馬,1
二葉亭四迷旧居跡,史跡,139.7282034,35.68452904,福井,1
二葉亭四迷旧居跡,史跡,139.7282034,35.68452904,京都,1
二葉亭四迷旧居跡,史跡,139.7282034,35.68452904,岡山,1
二葉亭四迷旧居跡,史跡,139.7282034,35.68452904,愛媛,1
二葉亭四迷旧居跡,史跡,139.7282034,35.68452904,沖縄,1
日本オリンピックミュージアム,文化施設・博物館,139.7151625,35.67485111,青森,1
日本オリンピックミュージアム,文化施設・博物館,139.7151625,35.67485111,福島,1
日本オリンピックミュージアム,文化施設・博物館,139.7151625,35.67485111,茨城,1
日本オリンピックミュージアム,文化施設・博物館,139.7151625,35.67485111,群馬,1
日本オリンピックミュージアム,文化施設・博物館,139.7151625,35.67485111,静岡,1
日本オリンピックミュージアム,文化施設・博物館,139.7151625,35.67485111,大阪,1
日本オリンピックミュージアム,文化施設・博物館,139.7151625,35.67485111,島根,1
日本オリンピックミュージアム,文化施設・博物館,139.7151625,35.67485111,徳島,1
日本オリンピックミュージアム,文化施設・博物館,139.7151625,35.67485111,福岡,1
日本オリンピックミュージアム,文化施設・博物館,139.7151625,35.67485111,鹿児島,1
日本オリンピックミュージアム,文化施設・博物館,139.7151625,35.67485111,沖縄,1
熱海湯,銭湯,139.7405523,35.70055757,茨城,1
熱海湯,銭湯,139.7405523,35.70055757,埼玉,1
熱海湯,銭湯,139.7405523,35.70055757,神奈川,1
熱海湯,銭湯,139.7405523,35.70055757,長野,1
熱海湯,銭湯,139.7405523,35.70055757,島根,1
熱海湯,銭湯,139.7405523,35.70055757,高知,1
熱海湯,銭湯,139.7405523,35.70055757,鹿児島,1
馬水槽,史跡,139.701156,35.6921712,不明,1
馬水槽,史跡,139.701156,35.6921712,青森,1
馬水槽,史跡,139.701156,35.6921712,徳島,1
馬水槽,史跡,139.701156,35.6921712,愛媛,1
馬水槽,史跡,139.701156,35.6921712,長崎,1
俳句文学館,文化施設・博物館,139.695459,35.70468726,岩手,1
俳句文学館,文化施設・博物館,139.695459,35.70468726,宮城,1
俳句文学館,文化施設・博物館,139.695459,35.70468726,福島,1
俳句文学館,文化施設・博物館,139.695459,35.70468726,茨城,1
俳句文学館,文化施設・博物館,139.695459,35.70468726,神奈川,1
俳句文学館,文化施設・博物館,139.695459,35.70468726,山梨,1
俳句文学館,文化施設・博物館,139.695459,35.70468726,岐阜,1
俳句文学館,文化施設・博物館,139.695459,35.70468726,静岡,1
俳句文学館,文化施設・博物館,139.695459,35.70468726,愛知,1
俳句文学館,文化施設・博物館,139.695459,35.70468726,兵庫,1
俳句文学館,文化施設・博物館,139.695459,35.70468726,鳥取,1
俳句文学館,文化施設・博物館,139.695459,35.70468726,福岡,1
俳句文学館,文化施設・博物館,139.695459,35.70468726,長崎,1
俳句文学館,文化施設・博物館,139.695459,35.70468726,鹿児島,1
柏湯,銭湯,139.6933293,35.70671282,不明,1
柏湯,銭湯,139.6933293,35.70671282,岩手,1
柏湯,銭湯,139.6933293,35.70671282,宮城,1
柏湯,銭湯,139.6933293,35.70671282,福島,1
柏湯,銭湯,139.6933293,35.70671282,茨城,1
柏湯,銭湯,139.6933293,35.70671282,神奈川,1
柏湯,銭湯,139.6933293,35.70671282,福井,1
柏湯,銭湯,139.6933293,35.70671282,長野,1
柏湯,銭湯,139.6933293,35.70671282,岐阜,1
柏湯,銭湯,139.6933293,35.70671282,岡山,1
柏湯,銭湯,139.6933293,35.70671282,広島,1
柏湯,銭湯,139.6933293,35.70671282,香川,1
柏湯,銭湯,139.6933293,35.70671282,鹿児島,1
柏湯,銭湯,139.6933293,35.70671282,沖縄,1
柏湯,銭湯,139.6933293,35.70671282,海外,1
尾崎紅葉旧居跡,史跡,139.734925,35.70131557,群馬,1
尾崎紅葉旧居跡,史跡,139.734925,35.70131557,愛知,1
尾崎紅葉旧居跡,史跡,139.734925,35.70131557,兵庫,1
尾崎紅葉旧居跡,史跡,139.734925,35.70131557,鳥取,1
尾崎紅葉旧居跡,史跡,139.734925,35.70131557,長崎,1
毘沙門天 善國寺,寺社,139.7394741,35.70152467,岩手,1
毘沙門天 善國寺,寺社,139.7394741,35.70152467,宮城,1
毘沙門天 善國寺,寺社,139.7394741,35.70152467,栃木,1
毘沙門天 善國寺,寺社,139.7394741,35.70152467,埼玉,1
毘沙門天 善國寺,寺社,139.7394741,35.70152467,神奈川,1
毘沙門天 善國寺,寺社,139.7394741,35.70152467,長野,1
毘沙門天 善國寺,寺社,139.7394741,35.70152467,岐阜,1
毘沙門天 善國寺,寺社,139.7394741,35.70152467,静岡,1
毘沙門天 善國寺,寺社,139.7394741,35.70152467,兵庫,1
毘沙門天 善國寺,寺社,139.7394741,35.70152467,長崎,1
毘沙門天 善國寺,寺社,139.7394741,35.70152467,鹿児島,1
美術愛住館,文化施設・博物館,139.7187352,35.68833279,不明,1
美術愛住館,文化施設・博物館,139.7187352,35.68833279,山形,1
美術愛住館,文化施設・博物館,139.7187352,35.68833279,茨城,1
美術愛住館,文化施設・博物館,139.7187352,35.68833279,群馬,1
美術愛住館,文化施設・博物館,139.7187352,35.68833279,新潟,1
美術愛住館,文化施設・博物館,139.7187352,35.68833279,福井,1
美術愛住館,文化施設・博物館,139.7187352,35.68833279,山梨,1
美術愛住館,文化施設・博物館,139.7187352,35.68833279,大阪,1
美術愛住館,文化施設・博物館,139.7187352,35.68833279,島根,1
美術愛住館,文化施設・博物館,139.7187352,35.68833279,沖縄,1
美術愛住館,文化施設・博物館,139.7187352,35.68833279,海外,1
氷おばけ,飲食,139.7003299,35.69528624,宮城,1
氷おばけ,飲食,139.7003299,35.69528624,秋田,1
氷おばけ,飲食,139.7003299,35.69528624,富山,1
氷おばけ,飲食,139.7003299,35.69528624,福井,1
氷おばけ,飲食,139.7003299,35.69528624,長野,1
氷おばけ,飲食,139.7003299,35.69528624,愛知,1
氷おばけ,飲食,139.7003299,35.69528624,三重,1
氷おばけ,飲食,139.7003299,35.69528624,岡山,1
氷おばけ,飲食,139.7003299,35.69528624,徳島,1
氷おばけ,飲食,139.7003299,35.69528624,愛媛,1
氷おばけ,飲食,139.7003299,35.69528624,福岡,1
氷おばけ,飲食,139.7003299,35.69528624,宮崎,1
氷おばけ,飲食,139.7003299,35.69528624,海外,1
服部半蔵の墓,史跡,139.7252905,35.6847774,茨城,1
服部半蔵の墓,史跡,139.7252905,35.6847774,山梨,1
服部半蔵の墓,史跡,139.7252905,35.6847774,徳島,1
服部半蔵の墓,史跡,139.7252905,35.6847774,福岡,1
服部半蔵の墓,史跡,139.7252905,35.6847774,長崎,1
服部半蔵の墓,史跡,139.7252905,35.6847774,鹿児島,1
福の湯,銭湯,139.6948797,35.72174828,不明,1
福の湯,銭湯,139.6948797,35.72174828,海外,1
福の湯,銭湯,139.6948797,35.72174828,宮城,1
福の湯,銭湯,139.6948797,35.72174828,山形,1
福の湯,銭湯,139.6948797,35.72174828,茨城,1
福の湯,銭湯,139.6948797,35.72174828,三重,1
福の湯,銭湯,139.6948797,35.72174828,和歌山,1
福の湯,銭湯,139.6948797,35.72174828,島根,1
福の湯,銭湯,139.6948797,35.72174828,沖縄,1
文学座アトリエ,史跡,139.7191429,35.68351816,不明,1
文学座アトリエ,史跡,139.7191429,35.68351816,青森,1
文学座アトリエ,史跡,139.7191429,35.68351816,岩手,1
文学座アトリエ,史跡,139.7191429,35.68351816,茨城,1
文学座アトリエ,史跡,139.7191429,35.68351816,栃木,1
文学座アトリエ,史跡,139.7191429,35.68351816,新潟,1
文学座アトリエ,史跡,139.7191429,35.68351816,三重,1
文学座アトリエ,史跡,139.7191429,35.68351816,兵庫,1
文学座アトリエ,史跡,139.7191429,35.68351816,和歌山,1
文学座アトリエ,史跡,139.7191429,35.68351816,岡山,1
文学座アトリエ,史跡,139.7191429,35.68351816,熊本,1
文学座アトリエ,史跡,139.7191429,35.68351816,鹿児島,1
文学座アトリエ,史跡,139.7191429,35.68351816,沖縄,1
平和祈念展示資料館,文化施設・博物館,139.6925998,35.69140876,岩手,1
平和祈念展示資料館,文化施設・博物館,139.6925998,35.69140876,宮城,1
平和祈念展示資料館,文化施設・博物館,139.6925998,35.69140876,山形,1
平和祈念展示資料館,文化施設・博物館,139.6925998,35.69140876,山梨,1
平和祈念展示資料館,文化施設・博物館,139.6925998,35.69140876,岐阜,1
弁天湯,銭湯,139.7148782,35.69540823,海外,1
弁天湯,銭湯,139.7148782,35.69540823,福島,1
弁天湯,銭湯,139.7148782,35.69540823,新潟,1
弁天湯,銭湯,139.7148782,35.69540823,石川,1
弁天湯,銭湯,139.7148782,35.69540823,福井,1
弁天湯,銭湯,139.7148782,35.69540823,山梨,1
弁天湯,銭湯,139.7148782,35.69540823,島根,1
弁天湯,銭湯,139.7148782,35.69540823,香川,1
弁天湯,銭湯,139.7148782,35.69540823,沖縄,1
法善寺,寺社,139.7125554,35.69661064,不明,1
法善寺,寺社,139.7125554,35.69661064,福井,1
法善寺,寺社,139.7125554,35.69661064,京都,1
法善寺,寺社,139.7125554,35.69661064,山口,1
法善寺,寺社,139.7125554,35.69661064,愛媛,1
法善寺,寺社,139.7125554,35.69661064,沖縄,1
法善寺,寺社,139.7125554,35.69661064,海外,1
万年湯,銭湯,139.7035056,35.70084944,不明,1
万年湯,銭湯,139.7035056,35.70084944,海外,1
万年湯,銭湯,139.7035056,35.70084944,海外,1
万年湯,銭湯,139.7035056,35.70084944,新潟,1
万年湯,銭湯,139.7035056,35.70084944,富山,1
万年湯,銭湯,139.7035056,35.70084944,愛知,1
万年湯,銭湯,139.7035056,35.70084944,奈良,1
万年湯,銭湯,139.7035056,35.70084944,徳島,1
万年湯,銭湯,139.7035056,35.70084944,香川,1
万年湯,銭湯,139.7035056,35.70084944,沖縄,1
万年湯,銭湯,139.7035056,35.70084944,海外,1
万年湯,銭湯,139.7035056,35.70084944,海外,1
万年湯,銭湯,139.7035056,35.70084944,海外,1
万年湯,銭湯,139.7035056,35.70084944,海外,1
木組み博物館,文化施設・博物館,139.71726,35.70792813,海外,1
木組み博物館,文化施設・博物館,139.71726,35.70792813,岩手,1
木組み博物館,文化施設・博物館,139.71726,35.70792813,茨城,1
木組み博物館,文化施設・博物館,139.71726,35.70792813,神奈川,1
木組み博物館,文化施設・博物館,139.71726,35.70792813,岐阜,1
木組み博物館,文化施設・博物館,139.71726,35.70792813,愛媛,1
木組み博物館,文化施設・博物館,139.71726,35.70792813,宮崎,1
木組み博物館,文化施設・博物館,139.71726,35.70792813,鹿児島,1
木組み博物館,文化施設・博物館,139.71726,35.70792813,沖縄,1
矢来能楽堂,文化施設・博物館,139.7325808,35.70287075,海外,1
矢来能楽堂,文化施設・博物館,139.7325808,35.70287075,海外,1
矢来能楽堂,文化施設・博物館,139.7325808,35.70287075,愛知,1
矢来能楽堂,文化施設・博物館,139.7325808,35.70287075,和歌山,1
矢来能楽堂,文化施設・博物館,139.7325808,35.70287075,徳島,1
矢来能楽堂,文化施設・博物館,139.7325808,35.70287075,福岡,1
薬王院,寺社,139.6972239,35.71814647,不明,1
薬王院,寺社,139.6972239,35.71814647,北海道,1
薬王院,寺社,139.6972239,35.71814647,青森,1
薬王院,寺社,139.6972239,35.71814647,宮城,1
