分類,市場,水産市場ID,日付,種別,品名,販売方法,卸売数量(kg)
水産,足立,Sui_K2,2023-03-07,冷凍,その他（冷凍）,相対,5508.0
水産,足立,Sui_K2,2023-03-07,冷凍,その他（冷凍）,第三者販売,862.0
水産,足立,Sui_K2,2023-03-07,塩干加工,塩さけ,相対,372.0
水産,足立,Sui_K2,2023-03-07,塩干加工,塩さけ,第三者販売,496.0
水産,足立,Sui_K2,2023-03-07,塩干加工,しらす干,第三者販売,12.0
水産,足立,Sui_K2,2023-03-07,塩干加工,開干さんま,相対,7.0
水産,足立,Sui_K2,2023-03-07,塩干加工,開干あじ,相対,78.0
水産,足立,Sui_K2,2023-03-07,塩干加工,蒲焼うなぎ,相対,140.0
水産,足立,Sui_K2,2023-03-07,塩干加工,蒲焼うなぎ,第三者販売,12.0
水産,足立,Sui_K2,2023-03-07,塩干加工,煮ほたるいか,相対,30.0
水産,足立,Sui_K2,2023-03-07,塩干加工,煮ほたるいか,第三者販売,6.0
水産,足立,Sui_K2,2023-03-07,塩干加工,かまぼこ,相対,165.0
水産,足立,Sui_K2,2023-03-07,塩干加工,その他（塩干加工）,相対,11756.0
水産,足立,Sui_K2,2023-03-07,塩干加工,その他（塩干加工）,第三者販売,3082.0
水産,大田,Sui_K3,2023-03-07,大物,まぐろ（生鮮）,相対,289.0
水産,大田,Sui_K3,2023-03-07,大物,めばち（冷凍）,せり・入札,137.0
水産,大田,Sui_K3,2023-03-07,大物,その他（大物冷）,相対,569.0
水産,大田,Sui_K3,2023-03-07,鮮魚,まだい,相対,24.0
水産,大田,Sui_K3,2023-03-07,鮮魚,きんめだい,相対,19.0
水産,大田,Sui_K3,2023-03-07,鮮魚,はまち,相対,29.0
水産,大田,Sui_K3,2023-03-07,鮮魚,はまち,第三者販売,108.0
水産,大田,Sui_K3,2023-03-07,鮮魚,あじ,相対,14.0
水産,大田,Sui_K3,2023-03-07,鮮魚,さば,相対,14.0
水産,大田,Sui_K3,2023-03-07,鮮魚,いわし,相対,15.0
水産,大田,Sui_K3,2023-03-07,鮮魚,その他（鮮魚）,相対,3000.0
水産,大田,Sui_K3,2023-03-07,活魚,活またい,相対,855.0
水産,大田,Sui_K3,2023-03-07,活魚,活またい,第三者販売,810.0
水産,大田,Sui_K3,2023-03-07,活魚,活ひらめ,相対,24.0
水産,大田,Sui_K3,2023-03-07,活魚,活ひらめ,第三者販売,7.0
水産,大田,Sui_K3,2023-03-07,活魚,その他（活魚）,相対,162.0
水産,大田,Sui_K3,2023-03-07,活魚,その他（活魚）,第三者販売,108.0
水産,大田,Sui_K3,2023-03-07,冷凍,冷するめ,相対,15.0
水産,大田,Sui_K3,2023-03-07,冷凍,冷えび,相対,40.0
水産,大田,Sui_K3,2023-03-07,冷凍,その他（冷凍）,相対,550.0
水産,大田,Sui_K3,2023-03-07,塩干加工,塩さけ,相対,88.0
水産,大田,Sui_K3,2023-03-07,塩干加工,しらす干,相対,324.0
水産,大田,Sui_K3,2023-03-07,塩干加工,開干さんま,相対,10.0
水産,大田,Sui_K3,2023-03-07,塩干加工,開干さば,相対,50.0
水産,大田,Sui_K3,2023-03-07,塩干加工,開干あじ,相対,30.0
水産,大田,Sui_K3,2023-03-07,塩干加工,その他（塩干加工）,相対,8100.0
水産,豊洲,Sui_K1,2023-03-09,大物,まぐろ（生鮮）,せり・入札,27790.0
水産,豊洲,Sui_K1,2023-03-09,大物,まぐろ（冷凍）,せり・入札,10718.0
水産,豊洲,Sui_K1,2023-03-09,大物,きわだ（生鮮）,せり・入札,2023.0
水産,豊洲,Sui_K1,2023-03-09,大物,きわだ（冷凍）,せり・入札,6533.0
水産,豊洲,Sui_K1,2023-03-09,大物,めばち（生鮮）,せり・入札,209.0
水産,豊洲,Sui_K1,2023-03-09,大物,めばち（冷凍）,せり・入札,45499.0
水産,豊洲,Sui_K1,2023-03-09,大物,いんど（生鮮）,せり・入札,1573.0
水産,豊洲,Sui_K1,2023-03-09,大物,いんど（冷凍）,せり・入札,13089.0
水産,豊洲,Sui_K1,2023-03-09,大物,まかじき（生鮮）,せり・入札,84.0
水産,豊洲,Sui_K1,2023-03-09,大物,まかじき（冷凍）,せり・入札,10.0
水産,豊洲,Sui_K1,2023-03-09,大物,めかじき（生鮮）,せり・入札,3966.0
水産,豊洲,Sui_K1,2023-03-09,大物,めかじき（冷凍）,せり・入札,2286.0
水産,豊洲,Sui_K1,2023-03-09,大物,その他（大物生）,せり・入札,50.0
水産,豊洲,Sui_K1,2023-03-09,大物,その他（大物冷）,せり・入札,799.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,しばえび,せり・入札,3195.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,くるまえび,せり・入札,1614.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,めじ,相対,2849.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,まだい,相対,36858.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,きんめだい,相対,25603.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,あまだい,せり・入札,26.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,あまだい,相対,1354.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,ぶり・わらさ,相対,51757.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,いなだ・わかし,相対,13252.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,はまち,相対,11045.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,ひらめ,相対,4076.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,かれい,相対,23372.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,あじ,相対,18380.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,さば,相対,29000.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,かつお,相対,26565.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,いわし,相対,41698.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,にしん,相対,1789.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,さんま,相対,691.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,するめいか,相対,3267.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,やりいか,相対,10374.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,煮だこ,相対,2673.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,たら類,相対,14142.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,すけそう,相対,1084.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,さけます類,相対,13283.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,かます,相対,407.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,めばる,相対,1931.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,さわら・さごち,相対,5466.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,きんき,相対,3361.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,めぬけ,相対,96.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,すずき,相対,7656.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,きす,相対,312.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,いさき,相対,1539.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,こはだ,相対,1056.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,まながつお,せり・入札,18.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,まながつお,相対,61.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,とびうお,相対,81.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,たちうお,相対,7415.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,あんこう,相対,2451.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,あゆ,相対,73.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,かき,せり・入札,1003.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,かき,相対,7934.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,ほたて,相対,3395.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,あかがい,相対,6224.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,うに,せり・入札,3521.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,うに,相対,1193.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,けがに,相対,1582.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,その他（鮮魚）,せり・入札,578.0
水産,豊洲,Sui_K1,2023-03-09,鮮魚,その他（鮮魚）,相対,124145.0
水産,豊洲,Sui_K1,2023-03-09,活魚,活またい,せり・入札,1617.0
水産,豊洲,Sui_K1,2023-03-09,活魚,活またい,相対,19775.0
水産,豊洲,Sui_K1,2023-03-09,活魚,活ひらめ,せり・入札,2017.0
水産,豊洲,Sui_K1,2023-03-09,活魚,活ひらめ,相対,1395.0
水産,豊洲,Sui_K1,2023-03-09,活魚,活かんぱち,相対,6022.0
水産,豊洲,Sui_K1,2023-03-09,活魚,活あなご,相対,4148.0
水産,豊洲,Sui_K1,2023-03-09,活魚,その他（活魚）,せり・入札,2533.0
水産,豊洲,Sui_K1,2023-03-09,活魚,その他（活魚）,相対,5648.0
水産,豊洲,Sui_K1,2023-03-09,冷凍,冷さば,相対,7123.0
水産,豊洲,Sui_K1,2023-03-09,冷凍,冷さんま,相対,390.0
水産,豊洲,Sui_K1,2023-03-09,冷凍,冷するめ,相対,1175.0
水産,豊洲,Sui_K1,2023-03-09,冷凍,冷まだい,相対,126.0
水産,豊洲,Sui_K1,2023-03-09,冷凍,冷にしん,相対,143.0
水産,豊洲,Sui_K1,2023-03-09,冷凍,冷ぎんだら,相対,6312.0
水産,豊洲,Sui_K1,2023-03-09,冷凍,冷かれい,相対,4061.0
水産,豊洲,Sui_K1,2023-03-09,冷凍,冷さけ,相対,40398.0
水産,豊洲,Sui_K1,2023-03-09,冷凍,冷もんごう,相対,630.0
水産,豊洲,Sui_K1,2023-03-09,冷凍,冷たこ,相対,2811.0
水産,豊洲,Sui_K1,2023-03-09,冷凍,冷えび,相対,43541.0
水産,豊洲,Sui_K1,2023-03-09,冷凍,冷煮ずわい,相対,255.0
水産,豊洲,Sui_K1,2023-03-09,冷凍,その他（冷凍）,相対,34336.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,塩さけ,相対,17110.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,塩かずのこ,相対,268.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,こうなご,せり・入札,8262.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,こうなご,相対,2380.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,しらす干,せり・入札,9776.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,にぼし,せり・入札,2671.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,身欠にしん,相対,638.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,開干さんま,相対,1659.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,開干さば,相対,4181.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,開干かます,相対,393.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,開干あじ,相対,8416.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,めざし,相対,419.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,蒲焼うなぎ,相対,3291.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,ししゃも,相対,2980.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,煮ほたるいか,相対,14686.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,すけこ,相対,4710.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,かまぼこ,相対,3104.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,ちくわ,相対,2055.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,あげもの,相対,6252.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,塩ます,相対,190.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,干するめ,相対,331.0
水産,豊洲,Sui_K1,2023-03-09,塩干加工,その他（塩干加工）,相対,206180.0
水産,足立,Sui_K2,2023-03-09,大物,まぐろ（生鮮）,相対,304.0
水産,足立,Sui_K2,2023-03-09,大物,めばち（冷凍）,せり・入札,397.0
水産,足立,Sui_K2,2023-03-09,大物,めばち（冷凍）,相対,386.0
水産,足立,Sui_K2,2023-03-09,大物,いんど（生鮮）,せり・入札,69.0
水産,足立,Sui_K2,2023-03-09,大物,いんど（生鮮）,相対,127.0
水産,足立,Sui_K2,2023-03-09,大物,いんど（冷凍）,せり・入札,136.0
水産,足立,Sui_K2,2023-03-09,大物,その他（大物冷）,相対,85.0
水産,足立,Sui_K2,2023-03-09,鮮魚,めじ,相対,155.0
水産,足立,Sui_K2,2023-03-09,鮮魚,めじ,第三者販売,25.0
水産,足立,Sui_K2,2023-03-09,鮮魚,きんめだい,相対,191.0
水産,足立,Sui_K2,2023-03-09,鮮魚,きんめだい,第三者販売,19.0
水産,足立,Sui_K2,2023-03-09,鮮魚,ぶり・わらさ,相対,567.0
水産,足立,Sui_K2,2023-03-09,鮮魚,ぶり・わらさ,第三者販売,29.0
水産,足立,Sui_K2,2023-03-09,鮮魚,はまち,相対,379.0
水産,足立,Sui_K2,2023-03-09,鮮魚,はまち,第三者販売,127.0
水産,足立,Sui_K2,2023-03-09,鮮魚,かれい,相対,170.0
水産,足立,Sui_K2,2023-03-09,鮮魚,あじ,相対,210.0
水産,足立,Sui_K2,2023-03-09,鮮魚,あじ,第三者販売,2.0
水産,足立,Sui_K2,2023-03-09,鮮魚,さば,相対,233.0
水産,足立,Sui_K2,2023-03-09,鮮魚,さば,第三者販売,18.0
水産,足立,Sui_K2,2023-03-09,鮮魚,かつお,相対,715.0
水産,足立,Sui_K2,2023-03-09,鮮魚,かつお,第三者販売,26.0
水産,足立,Sui_K2,2023-03-09,鮮魚,いわし,相対,698.0
水産,足立,Sui_K2,2023-03-09,鮮魚,いわし,第三者販売,45.0
水産,足立,Sui_K2,2023-03-09,鮮魚,するめいか,相対,110.0
水産,足立,Sui_K2,2023-03-09,鮮魚,たら類,相対,90.0
水産,足立,Sui_K2,2023-03-09,鮮魚,さわら・さごち,相対,78.0
水産,足立,Sui_K2,2023-03-09,鮮魚,いさき,相対,3.0
水産,足立,Sui_K2,2023-03-09,鮮魚,あんこう,相対,195.0
水産,足立,Sui_K2,2023-03-09,鮮魚,あんこう,第三者販売,2.0
水産,足立,Sui_K2,2023-03-09,鮮魚,かき,相対,373.0
水産,足立,Sui_K2,2023-03-09,鮮魚,うに,相対,69.0
水産,足立,Sui_K2,2023-03-09,鮮魚,その他（鮮魚）,相対,8099.0
水産,足立,Sui_K2,2023-03-09,鮮魚,その他（鮮魚）,第三者販売,627.0
水産,足立,Sui_K2,2023-03-09,活魚,活またい,相対,558.0
水産,足立,Sui_K2,2023-03-09,活魚,活またい,第三者販売,1350.0
水産,足立,Sui_K2,2023-03-09,活魚,活ひらめ,相対,24.0
水産,足立,Sui_K2,2023-03-09,活魚,活ひらめ,第三者販売,8.0
水産,足立,Sui_K2,2023-03-09,活魚,その他（活魚）,相対,480.0
水産,足立,Sui_K2,2023-03-09,活魚,その他（活魚）,第三者販売,908.0
水産,足立,Sui_K2,2023-03-09,冷凍,冷さば,第三者販売,30.0
水産,足立,Sui_K2,2023-03-09,冷凍,冷するめ,相対,40.0
水産,足立,Sui_K2,2023-03-09,冷凍,冷ぎんだら,相対,339.0
水産,足立,Sui_K2,2023-03-09,冷凍,冷ぎんだら,第三者販売,30.0
水産,足立,Sui_K2,2023-03-09,冷凍,冷さけ,相対,250.0
水産,足立,Sui_K2,2023-03-09,冷凍,冷さけ,第三者販売,175.0
水産,足立,Sui_K2,2023-03-09,冷凍,冷えび,相対,22.0
水産,足立,Sui_K2,2023-03-09,冷凍,冷えび,第三者販売,32.0
水産,足立,Sui_K2,2023-03-09,冷凍,その他（冷凍）,相対,1493.0
水産,足立,Sui_K2,2023-03-09,冷凍,その他（冷凍）,第三者販売,511.0
水産,足立,Sui_K2,2023-03-09,塩干加工,塩さけ,相対,256.0
水産,足立,Sui_K2,2023-03-09,塩干加工,塩さけ,第三者販売,176.0
水産,足立,Sui_K2,2023-03-09,塩干加工,しらす干,相対,8.0
水産,足立,Sui_K2,2023-03-09,塩干加工,開干あじ,相対,69.0
水産,足立,Sui_K2,2023-03-09,塩干加工,開干あじ,第三者販売,104.0
水産,足立,Sui_K2,2023-03-09,塩干加工,蒲焼うなぎ,相対,42.0
水産,足立,Sui_K2,2023-03-09,塩干加工,蒲焼うなぎ,第三者販売,20.0
水産,足立,Sui_K2,2023-03-09,塩干加工,煮ほたるいか,相対,48.0
水産,足立,Sui_K2,2023-03-09,塩干加工,煮ほたるいか,第三者販売,6.0
水産,足立,Sui_K2,2023-03-09,塩干加工,すけこ,相対,32.0
水産,足立,Sui_K2,2023-03-09,塩干加工,すけこ,第三者販売,10.0
水産,足立,Sui_K2,2023-03-09,塩干加工,かまぼこ,相対,108.0
水産,足立,Sui_K2,2023-03-09,塩干加工,その他（塩干加工）,相対,10767.0
水産,足立,Sui_K2,2023-03-09,塩干加工,その他（塩干加工）,第三者販売,1461.0
水産,大田,Sui_K3,2023-03-09,大物,まぐろ（生鮮）,相対,562.0
水産,大田,Sui_K3,2023-03-09,大物,めばち（冷凍）,せり・入札,132.0
水産,大田,Sui_K3,2023-03-09,大物,その他（大物生）,相対,659.0
水産,大田,Sui_K3,2023-03-09,鮮魚,まだい,相対,51.0
水産,大田,Sui_K3,2023-03-09,鮮魚,きんめだい,相対,32.0
水産,大田,Sui_K3,2023-03-09,鮮魚,ぶり・わらさ,相対,53.0
水産,大田,Sui_K3,2023-03-09,鮮魚,はまち,相対,29.0
水産,大田,Sui_K3,2023-03-09,鮮魚,あじ,相対,154.0
水産,大田,Sui_K3,2023-03-09,鮮魚,さば,相対,37.0
水産,大田,Sui_K3,2023-03-09,鮮魚,いわし,相対,72.0
水産,大田,Sui_K3,2023-03-09,鮮魚,煮だこ,相対,42.0
水産,大田,Sui_K3,2023-03-09,鮮魚,その他（鮮魚）,相対,8000.0
水産,大田,Sui_K3,2023-03-09,活魚,活またい,相対,1369.0
水産,大田,Sui_K3,2023-03-09,活魚,活またい,第三者販売,1122.0
水産,大田,Sui_K3,2023-03-09,活魚,活ひらめ,相対,28.0
水産,大田,Sui_K3,2023-03-09,活魚,活ひらめ,第三者販売,16.0
水産,大田,Sui_K3,2023-03-09,活魚,その他（活魚）,相対,232.0
水産,大田,Sui_K3,2023-03-09,活魚,その他（活魚）,第三者販売,102.0
水産,大田,Sui_K3,2023-03-09,冷凍,冷するめ,相対,15.0
水産,大田,Sui_K3,2023-03-09,冷凍,その他（冷凍）,相対,550.0
水産,大田,Sui_K3,2023-03-09,塩干加工,塩さけ,相対,40.0
水産,大田,Sui_K3,2023-03-09,塩干加工,しらす干,相対,24.0
水産,大田,Sui_K3,2023-03-09,塩干加工,開干さんま,相対,10.0
水産,大田,Sui_K3,2023-03-09,塩干加工,開干さば,相対,20.0
水産,大田,Sui_K3,2023-03-09,塩干加工,開干あじ,相対,40.0
水産,大田,Sui_K3,2023-03-09,塩干加工,その他（塩干加工）,相対,5000.0
水産,豊洲,Sui_K1,2023-03-10,大物,まぐろ（生鮮）,せり・入札,16861.0
水産,豊洲,Sui_K1,2023-03-10,大物,まぐろ（冷凍）,せり・入札,11258.0
水産,豊洲,Sui_K1,2023-03-10,大物,きわだ（生鮮）,せり・入札,3658.0
水産,豊洲,Sui_K1,2023-03-10,大物,きわだ（冷凍）,せり・入札,2845.0
水産,豊洲,Sui_K1,2023-03-10,大物,めばち（生鮮）,せり・入札,1791.0
水産,豊洲,Sui_K1,2023-03-10,大物,めばち（冷凍）,せり・入札,40935.0
水産,豊洲,Sui_K1,2023-03-10,大物,いんど（冷凍）,せり・入札,13820.0
水産,豊洲,Sui_K1,2023-03-10,大物,まかじき（生鮮）,せり・入札,310.0
水産,豊洲,Sui_K1,2023-03-10,大物,めかじき（生鮮）,せり・入札,3725.0
水産,豊洲,Sui_K1,2023-03-10,大物,めかじき（冷凍）,せり・入札,2456.0
水産,豊洲,Sui_K1,2023-03-10,大物,その他（大物生）,せり・入札,136.0
水産,豊洲,Sui_K1,2023-03-10,大物,その他（大物冷）,せり・入札,418.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,しばえび,せり・入札,2514.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,くるまえび,せり・入札,1695.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,めじ,相対,1049.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,まだい,相対,31034.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,きんめだい,相対,17701.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,あまだい,せり・入札,26.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,あまだい,相対,468.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,ぶり・わらさ,相対,41073.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,いなだ・わかし,相対,14717.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,はまち,相対,9888.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,ひらめ,相対,4138.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,かれい,相対,20256.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,あじ,相対,19138.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,さば,相対,15968.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,かつお,相対,22384.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,いわし,相対,26600.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,にしん,相対,2063.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,さんま,相対,552.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,するめいか,相対,3181.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,やりいか,相対,7427.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,煮だこ,相対,2591.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,たら類,相対,11855.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,すけそう,相対,823.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,さけます類,相対,13098.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,かます,相対,457.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,めばる,相対,1719.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,さわら・さごち,相対,4983.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,きんき,相対,2533.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,めぬけ,相対,39.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,すずき,相対,5140.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,きす,相対,334.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,いさき,相対,1255.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,たかべ,相対,8.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,こはだ,相対,1353.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,まながつお,相対,44.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,とびうお,相対,185.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,たちうお,相対,4325.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,あんこう,相対,2025.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,あゆ,相対,76.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,かき,せり・入札,955.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,かき,相対,7607.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,ほたて,相対,2389.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,あかがい,相対,5656.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,うに,せり・入札,1662.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,うに,相対,534.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,けがに,相対,1222.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,その他（鮮魚）,せり・入札,608.0
水産,豊洲,Sui_K1,2023-03-10,鮮魚,その他（鮮魚）,相対,106130.0
水産,豊洲,Sui_K1,2023-03-10,活魚,活またい,せり・入札,1198.0
水産,豊洲,Sui_K1,2023-03-10,活魚,活またい,相対,16161.0
水産,豊洲,Sui_K1,2023-03-10,活魚,活ひらめ,せり・入札,1350.0
水産,豊洲,Sui_K1,2023-03-10,活魚,活ひらめ,相対,1185.0
水産,豊洲,Sui_K1,2023-03-10,活魚,活かんぱち,相対,5209.0
水産,豊洲,Sui_K1,2023-03-10,活魚,活あなご,相対,4282.0
水産,豊洲,Sui_K1,2023-03-10,活魚,その他（活魚）,せり・入札,2021.0
水産,豊洲,Sui_K1,2023-03-10,活魚,その他（活魚）,相対,3743.0
水産,豊洲,Sui_K1,2023-03-10,冷凍,冷さば,相対,4500.0
水産,豊洲,Sui_K1,2023-03-10,冷凍,冷さんま,相対,280.0
水産,豊洲,Sui_K1,2023-03-10,冷凍,冷するめ,相対,1830.0
水産,豊洲,Sui_K1,2023-03-10,冷凍,冷まだい,相対,20.0
水産,豊洲,Sui_K1,2023-03-10,冷凍,冷にしん,相対,168.0
水産,豊洲,Sui_K1,2023-03-10,冷凍,冷ぎんだら,相対,4256.0
水産,豊洲,Sui_K1,2023-03-10,冷凍,冷かれい,相対,10429.0
水産,豊洲,Sui_K1,2023-03-10,冷凍,冷さけ,相対,36301.0
水産,豊洲,Sui_K1,2023-03-10,冷凍,冷もんごう,相対,1012.0
水産,豊洲,Sui_K1,2023-03-10,冷凍,冷たこ,相対,3619.0
水産,豊洲,Sui_K1,2023-03-10,冷凍,冷えび,相対,44164.0
水産,豊洲,Sui_K1,2023-03-10,冷凍,冷煮ずわい,相対,1197.0
水産,豊洲,Sui_K1,2023-03-10,冷凍,その他（冷凍）,相対,35910.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,塩さけ,相対,19470.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,塩かずのこ,相対,94.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,こうなご,せり・入札,4464.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,こうなご,相対,964.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,しらす干,せり・入札,9091.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,にぼし,せり・入札,1693.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,身欠にしん,相対,244.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,開干さんま,相対,1596.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,開干さば,相対,4254.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,開干かます,相対,120.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,開干あじ,相対,7379.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,めざし,相対,498.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,蒲焼うなぎ,相対,2587.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,ししゃも,相対,4674.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,煮ほたるいか,相対,9243.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,すけこ,相対,2235.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,かまぼこ,相対,2444.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,ちくわ,相対,1754.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,あげもの,相対,5215.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,塩ます,相対,528.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,干するめ,相対,45.0
水産,豊洲,Sui_K1,2023-03-10,塩干加工,その他（塩干加工）,相対,176411.0
