2020/1/1,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
9,0.28,3,0.17,3,,SE,11,E,2.2,138,,
10,0.38,2,0.23,3.1,,ENE,3,ESE,4.1,113,,
11,0.49,2,0.22,2.1,,ENE,2,SSW,7,97,,
12,0.63,2.5,0.32,2.4,ESE,SSW,3,SSW,8.9,96,,
13,0.52,2.5,0.26,2.8,SW,WNW,11,SSE,6.1,110,,
14,0.51,2.5,0.25,2.8,WNW,W,13,NW,4.1,132,,
15,0.38,2.5,0.25,3,N,WSW,12,SE,1.3,161,,
16,0.36,3,0.21,3,,SW,7,ENE,2.2,184,,
17,0.37,3.5,0.22,3,,WNW,16,N,2.8,196,,
18,0.36,1.5,0.17,2.6,,W,12,NNE,1.8,192,,
19,0.3,2,0.19,2.9,,ESE,12,NNE,1.4,171,,
20,0.27,2.5,0.16,3,,SE,16,NNE,2.4,136,,
21,0.18,2,0.11,2.6,,ESE,15,N,2.3,98,,
22,0.24,2,0.12,2.5,,SE,12,N,1.5,62,,
23,0.44,2,0.19,2.8,,ESE,8,NNW,2.2,39,,
24,0.24,2.5,0.1,2.8,,W,5,N,1.8,29,,
最大,0.63,4,0.32,3.6,最多,平均,17,最多,8.9,平均,平均,
平均,0.36,2.6,0.19,2.8,,WSW,3.7,N,2.7,129,,
2020/11/3,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.14,2.5,0.09,2.8,,NE,6,N,1.9,41,,
2,0.12,2.5,0.07,2.6,,S,8,NNW,4.4,69,,
3,0.24,4,0.1,3.1,,W,8,NNW,3.5,106,,
4,0.12,3,0.07,2.6,,W,12,NNE,1.9,144,,
5,0.44,2.5,0.16,2.7,,W,18,,0.1,178,,
6,0.43,2.5,0.17,2.5,,W,14,NNE,0.4,199,,
7,0.45,3,0.24,3.2,,SW,7,N,2.1,198,,
8,0.44,3.5,0.21,2.9,,SSE,8,N,2.9,182,,
9,0.3,3,0.18,3.1,,E,8,NNE,2.5,156,,
10,0.31,2,0.16,2.7,,E,5,NNE,1.9,129,,
11,0.31,2.5,0.17,2.9,,SW,2,NNE,1.7,112,,
12,0.26,2,0.15,2.6,,WNW,4,NNE,3,106,,
13,0.26,2.5,0.15,3.1,,W,7,NNE,3.4,113,,
14,0.3,3,0.17,3,,W,9,NE,2.5,128,,
15,0.38,2.5,0.21,2.8,,W,10,E,3.6,152,,
16,0.42,2.5,0.24,2.5,,W,11,ENE,3.8,176,,
17,0.46,2.5,0.23,2.6,,W,11,NE,2.7,198,,
18,0.33,3.5,0.18,2.5,,W,6,ENE,4,199,,
19,0.37,3.5,0.18,2.6,,WSW,3,NNE,2.3,182,,
20,0.56,3,0.18,3,,SE,11,N,2,153,,
21,0.28,1.5,0.13,2.3,,ESE,16,NW,1.2,116,,
22,0.18,2.5,0.11,2.4,,ESE,13,NW,1.3,79,,
23,0.25,3.5,0.13,2.9,,S,5,WNW,3.4,52,,
24,0.19,3,0.12,2.9,,WNW,5,NW,4.2,39,,
最大,0.56,4,0.24,3.2,最多,平均,18,最多,4.4,平均,平均,
平均,0.31,2.8,0.16,2.8,,WSW,3.1,NNE,2.5,134,,
2020/11/4,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.24,1.5,0.14,1.9,,W,3,NNW,7.3,39,,
2,0.32,1.5,0.16,1.9,,NNW,6,NNW,6.1,56,,
3,0.38,1.5,0.21,2.1,,WNW,14,NNW,8.6,78,,
4,0.56,2.5,0.3,2.5,NNW,WNW,20,NW,10.6,107,,
5,0.48,3,0.23,2.7,,WNW,20,NNW,7.5,147,,
6,0.45,3,0.19,2.8,,W,27,NNW,6.9,175,,
7,0.43,2.5,0.25,3,NW,WSW,21,NNE,4.8,185,,
8,0.44,2.5,0.24,2.9,,WSW,4,N,3.3,177,,
9,0.36,2.5,0.21,2.8,,E,9,NNE,1.1,158,,
10,0.46,2,0.2,2.6,,SE,14,ENE,1.9,135,,
11,0.36,2.5,0.2,2.6,,ESE,9,ESE,2.6,117,,
12,0.3,3,0.2,2.8,,E,2,SSE,3.4,107,,
13,0.29,3,0.16,2.8,,ESE,2,ESE,2.5,105,,
14,0.45,3,0.22,3.1,,S,2,SE,3.5,113,,
15,0.45,1.5,0.25,2.8,NE,W,7,SSE,4.4,132,,
16,0.37,2.5,0.22,2.7,,WSW,8,SE,3.8,157,,
17,0.68,4,0.23,3,,WNW,10,SE,2.9,180,,
18,0.36,4,0.19,3.2,,W,8,S,2.4,187,,
19,0.43,2.5,0.19,3.1,,E,4,SSE,4.1,176,,
20,0.52,3,0.25,2.4,WSW,E,7,SSE,3.8,151,,
21,0.43,2,0.22,2.3,,ESE,12,SE,3.7,120,,
22,0.33,2.5,0.16,2.3,,SE,13,N,3,87,,
23,0.28,4.5,0.16,3.1,,ESE,6,NNE,2.9,58,,
24,0.18,4.5,0.1,3,,NE,4,N,4,37,,
最大,0.68,4.5,0.3,3.2,最多,平均,27,最多,10.6,平均,平均,
平均,0.4,2.7,0.2,2.7,,W,2.8,NNW,4.4,124,,
2020/11/5,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.18,3.5,0.09,2.7,,NNE,3,N,3.5,27,,
2,0.21,1.5,0.11,2.2,,NE,7,NNW,3.6,30,,
3,0.2,3,0.12,2.2,,NNE,3,N,6,50,,
4,0.17,2,0.11,2.2,,WNW,3,NNW,4.2,80,,
5,0.32,5,0.14,2.5,,NW,8,NNW,4.3,115,,
6,0.48,3.5,0.2,2.8,,W,15,NNW,4.9,145,,
7,0.39,3,0.21,2.9,,WSW,7,N,2.6,164,,
8,0.33,3,0.21,2.9,,NE,3,N,3.8,166,,
9,0.39,3,0.2,2.9,,SE,6,NNW,3.1,155,,
10,0.3,3,0.18,3,,SE,5,N,2.8,139,,
11,0.45,3,0.23,3.4,,WNW,1,N,2.5,126,,
12,0.24,2.5,0.15,2.7,,SW,4,N,2.4,113,,
13,0.28,3.5,0.16,3,,ENE,3,NE,2.8,106,,
14,0.41,5,0.2,3.2,,SE,3,E,3,111,,
15,0.52,2,0.26,3.1,SSW,W,4,SE,4.3,123,,
16,0.49,3,0.22,2.9,,W,7,SE,3,141,,
17,0.68,3,0.23,3.2,,WSW,8,SE,2.1,159,,
18,0.48,3,0.2,2.9,,W,14,SE,1.8,169,,
19,0.54,3,0.2,2.9,,W,8,ENE,2,167,,
20,0.51,3.5,0.18,3.2,,WSW,4,E,2.1,151,,
21,0.33,1.5,0.17,2.5,,SE,4,SE,3.3,123,,
22,0.41,3,0.21,3.4,,E,6,ESE,2,95,,
23,0.25,2,0.13,2.8,,SE,7,WSW,2.6,65,,
24,0.18,2,0.09,2.6,,SSE,3,NW,2.3,42,,
最大,0.68,5,0.26,3.4,最多,平均,15,最多,6,平均,平均,
平均,0.36,2.9,0.18,2.8,,WSW,1.7,N,3.1,115,,
2020/11/6,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.13,2.5,0.08,3.1,,WNW,3,N,2.9,31,,
2,0.16,3.5,0.08,2.9,,N,4,NNW,3.5,28,,
3,0.14,3,0.09,2.5,,WSW,4,N,3.7,38,,
4,0.18,2,0.09,2,,WNW,10,N,2.6,59,,
5,0.3,3.5,0.15,3.3,,WNW,13,N,2.8,87,,
6,0.35,2.5,0.15,2.9,,W,12,NNW,2.9,118,,
7,0.42,3,0.2,2.9,,WNW,13,NNE,3.2,142,,
8,0.39,3.5,0.21,2.8,,WSW,13,NNW,2.8,153,,
9,0.25,2.5,0.14,2.9,,,0,NNW,2.9,153,,
10,0.32,2,0.16,2.7,,SE,5,N,1.8,144,,
11,0.33,2.5,0.21,3,,ESE,2,N,2.1,129,,
12,0.37,3,0.21,2.8,,NW,2,NNE,2,118,,
13,0.36,3.5,0.18,3,,W,7,NE,2.4,113,,
14,0.4,3,0.21,2.9,,W,10,ENE,1.3,115,,
15,0.57,2,0.24,2.6,,W,8,ENE,1.3,122,,
16,0.33,2.5,0.2,2.6,,SW,8,NE,1.9,135,,
17,0.46,4,0.24,3.2,,NW,6,NNE,1.8,149,,
18,0.26,3,0.16,3.4,,SSW,1,NNE,2.6,158,,
19,0.21,3.5,0.13,3,,WSW,3,NNE,2.4,159,,
20,0.37,3.5,0.17,3.2,,NE,5,NNE,1.7,150,,
21,0.21,2,0.1,2.8,,E,4,ENE,2,134,,
22,0.16,2,0.11,2.5,,ESE,7,NE,0.7,112,,
23,0.43,3.5,0.22,3.4,,SE,8,NNW,1.7,88,,
24,0.23,2,0.12,2.6,,ESE,15,NNE,1.1,65,,
最大,0.57,4,0.24,3.4,最多,平均,15,最多,3.7,平均,平均,
平均,0.31,2.8,0.16,2.9,,W,2.9,NNE,2.3,113,,
2020/11/7,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.12,3,0.07,2.5,,ESE,8,N,1.7,49,,
2,0.14,3.5,0.07,3.1,,SE,9,NNE,1.9,41,,
3,0.11,3.5,0.07,2.9,,SSE,7,N,1.6,39,,
4,0.1,4,0.06,2.8,,NW,5,NE,2.2,52,,
5,0.4,3.5,0.17,3.4,,NW,6,NE,2.2,72,,
6,0.38,3.5,0.16,3,,W,9,NE,2.3,97,,
7,0.46,2,0.2,2.6,,W,9,N,1.3,121,,
8,0.3,2.5,0.19,2.8,,WSW,7,NNE,2.8,143,,
9,0.28,3.5,0.16,3.1,,WSW,6,NNE,2.5,154,,
10,0.47,3,0.16,2.9,,W,10,N,1.3,152,,
11,0.4,3,0.22,3.1,,WSW,8,ENE,2.1,144,,
12,0.52,2.5,0.22,3.1,,W,4,E,1.6,135,,
13,0.47,2,0.18,2.7,,NE,2,NE,1.4,131,,
14,0.36,3.5,0.23,3.2,,ESE,5,ENE,1.9,129,,
15,0.43,3,0.24,2.9,,SW,3,ENE,2.3,135,,
16,0.52,3,0.28,2.6,W,ENE,2,S,7.6,138,,
17,0.64,2,0.35,2.8,SSW,WNW,9,SSW,7.9,145,,
18,0.56,2.5,0.33,2.8,E,WNW,7,S,8.8,150,,
19,0.59,2,0.29,2.4,S,W,4,SSW,7.5,155,,
20,0.52,3,0.28,2.2,E,WSW,8,SW,8.5,155,,
21,0.35,2.5,0.2,2.9,,WSW,4,WNW,3.5,148,,
22,0.71,4,0.19,3,,E,7,NW,2,135,,
23,0.34,3,0.16,2.8,,ESE,14,NNW,2.4,113,,
24,0.21,3,0.1,3,,ESE,12,NNE,2.6,95,,
最大,0.71,4,0.35,3.4,最多,平均,14,最多,8.8,平均,平均,
平均,0.39,3,0.19,2.9,E,SW,1.8,N,3.3,118,,
2020/11/8,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.18,3.5,0.11,3,,ENE,5,NNE,1.3,75,,
2,0.18,3,0.1,3.1,,ESE,5,NNW,1.4,62,,
3,0.17,2,0.11,2.6,,E,6,ENE,0.8,57,,
4,0.15,3,0.09,2.5,,SSE,2,NNE,0.5,59,,
5,0.33,3.5,0.13,3,,NE,3,NNW,4.3,65,,
6,0.28,2.5,0.15,2.7,,NW,2,NNE,1.2,81,,
7,0.35,2,0.17,2.3,,W,6,NE,1.2,101,,
8,0.49,2,0.26,2.5,S,WNW,6,NE,1.7,120,,
9,0.4,3.5,0.21,3.1,,W,12,N,1.9,139,,
10,0.33,2.5,0.16,2.5,,W,11,N,2.2,149,,
11,0.54,3.5,0.22,3.3,,W,8,N,2.4,151,,
12,0.33,2,0.16,2.8,,W,9,NE,3.4,145,,
13,0.45,4,0.22,2.9,,S,2,NE,2.4,139,,
14,0.31,1.5,0.18,2.9,,ESE,7,NE,2.7,136,,
15,0.52,2.5,0.24,2.7,,SE,3,E,3.2,137,,
16,0.35,2.5,0.22,2.7,,SSE,4,ESE,3.2,135,,
17,0.53,2.5,0.25,2.6,ENE,NW,2,ESE,3.2,138,,
18,0.44,3,0.19,2.7,,WSW,1,SE,2.6,140,,
19,0.27,2.5,0.16,2.6,,W,4,ENE,2,139,,
20,0.34,2.5,0.15,2.7,,W,6,ENE,0.7,140,,
21,0.34,3,0.16,2.9,,W,8,NNW,2.2,141,,
22,0.14,2,0.09,2.8,,W,5,NNW,7.8,138,,
23,0.31,4,0.14,2.4,,WNW,10,NNW,5.7,128,,
24,0.2,1.5,0.12,2.1,,WNW,11,N,7.9,112,,
最大,0.54,4,0.26,3.3,最多,平均,12,最多,7.9,平均,平均,
平均,0.33,2.7,0.17,2.7,,W,2.9,NNW,2.7,118,,
2020/11/9,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.35,3.5,0.2,2.1,,WNW,9,NNW,9.1,91,,
2,0.46,2.5,0.24,2.2,,W,5,NNW,10.3,75,,
3,0.44,2,0.24,2.3,,NW,7,NNW,10.2,63,,
4,0.39,2.5,0.24,2.3,,WSW,4,NNW,9.5,59,,
5,0.52,2,0.25,2.4,ESE,NW,9,N,9.3,55,,
6,0.4,3,0.21,2.6,,W,7,N,7.4,59,,
7,0.42,4,0.25,3.2,SE,WSW,5,N,5,73,,
8,0.34,3,0.22,2.9,,WNW,2,N,5.8,92,,
9,0.33,2.5,0.2,3.1,,W,5,NNW,3.5,114,,
10,0.4,3,0.22,2.9,,SW,4,NNW,4.1,133,,
11,0.38,2.5,0.23,2.9,,SW,6,N,3.2,146,,
12,0.28,3,0.14,2.7,,W,5,N,1.8,151,,
13,0.58,3.5,0.2,3.1,,WNW,6,NNW,2.1,151,,
14,0.4,2.5,0.22,2.9,,WSW,3,SW,0.9,149,,
15,0.49,4.5,0.23,2.9,,SW,5,SE,2.6,147,,
16,0.37,3,0.2,3,,S,4,ESE,1.8,142,,
17,0.39,2.5,0.23,2.9,,S,5,NE,1.4,136,,
18,0.32,2.5,0.17,2.7,,SE,5,NNE,2.6,129,,
19,0.3,2,0.15,2.4,,SW,2,NNE,2,124,,
20,0.3,2.5,0.17,2.6,,WSW,4,NNE,3,123,,
21,0.21,2,0.13,2.3,,NNW,3,N,3.6,127,,
22,0.25,3,0.11,2.7,,W,4,N,3.4,129,,
23,0.35,3.5,0.12,2.8,,W,5,N,3.7,130,,
24,0.14,3.5,0.09,2.5,,SW,3,NNE,3.3,128,,
最大,0.58,4.5,0.25,3.2,最多,平均,9,最多,10.3,平均,平均,
平均,0.37,2.9,0.19,2.7,,W,3.5,N,4.6,114,,
2020/11/10,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.16,3,0.1,2.5,,ESE,3,N,2.9,120,,
2,0.16,3,0.09,2.5,,ESE,8,NNW,2.7,108,,
3,0.18,1.5,0.09,2.5,,ESE,10,NNW,2.7,95,,
4,0.13,3,0.08,2.5,,SE,8,N,2.9,76,,
5,0.37,2.5,0.12,3.1,,SE,12,NNW,4.2,63,,
6,0.16,2.5,0.09,2.6,,SE,10,NNE,1.8,57,,
7,0.54,2.5,0.23,2.9,,SE,8,NNE,2,60,,
8,0.39,4,0.2,3,,ESE,6,N,3.9,68,,
9,0.44,3,0.21,2.9,,ENE,1,NNE,5,88,,
10,0.43,2.5,0.2,2.8,,SSE,2,NNE,4.8,110,,
11,0.3,2.5,0.17,2.7,,ENE,2,N,4,128,,
12,0.44,3,0.2,2.7,,ESE,3,NNE,4.2,144,,
13,0.38,2.5,0.22,3.1,,N,3,NNE,4,155,,
14,0.35,3,0.21,2.8,,ENE,4,NE,2.4,158,,
15,0.41,2.5,0.2,2.7,,ESE,6,NNE,3,154,,
16,0.41,2.5,0.19,2.6,,ESE,5,NNE,2.9,144,,
17,0.53,2.5,0.22,2.8,,ESE,5,NE,3.7,129,,
18,0.31,2.5,0.18,2.5,,SE,3,NNE,2.4,113,,
19,0.84,2.5,0.34,2.5,NNE,ESE,5,SE,5.7,102,,
20,0.58,2.5,0.36,2.6,SSE,SE,9,ESE,4.1,96,,
21,0.56,2.5,0.26,2.4,NW,SE,2,ESE,2.5,99,,
22,0.69,4,0.21,2.5,,WSW,5,N,3,109,,
23,0.39,4,0.14,2.5,,W,7,NNE,2.5,122,,
24,0.47,3,0.14,2.7,,WNW,8,NW,3.9,131,,
最大,0.84,4,0.36,3.1,最多,平均,12,最多,5.7,平均,平均,
平均,0.4,2.8,0.19,2.7,,ESE,3.7,NNE,3.4,110,,
2020/11/11,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.17,2,0.09,2.2,,W,9,NNW,4.2,134,,
2,0.23,3.5,0.11,2.9,,W,8,N,3.6,129,,
3,0.17,2,0.09,2.2,,SW,5,NNW,5.2,116,,
4,0.27,2,0.12,2,,ESE,1,NNW,6.9,97,,
5,0.38,3.5,0.17,2.8,,W,3,NNW,7.5,76,,
6,0.31,2.5,0.17,2.6,,WSW,6,NNW,7.6,54,,
7,0.66,2.5,0.2,2.8,,SW,11,N,5.9,42,,
8,0.47,1.5,0.23,2.4,,WNW,5,NNW,6.4,42,,
9,0.55,2.5,0.2,2.7,,NW,4,NNW,6.7,57,,
10,0.49,2.5,0.24,3,,W,8,NNW,7.8,,,
11,0.32,2.3,0.19,3.3,,NW,10,NNW,7.9,,,
12,0.29,2.2,0.17,3.3,,NW,8,N,6.8,119,,
13,0.42,3,0.19,2.6,,SW,8,N,6.1,141,,
14,0.49,3.5,0.26,3.5,ENE,SSW,7,N,6.4,151,,
15,0.47,3.5,0.29,3.2,ENE,SW,3,NNE,6.1,151,,
16,0.48,2.5,0.25,2.9,ESE,ESE,3,NNE,4.5,141,,
17,0.64,4,0.35,2.8,SE,ESE,4,ENE,5.7,121,,
18,0.54,3,0.32,2.7,NE,SE,6,NE,5.4,97,,
19,0.56,3,0.3,2.6,SE,ESE,10,NE,4.7,77,,
20,0.78,2.5,0.42,2.7,S,SE,6,ENE,7,65,,
21,0.68,3,0.36,3,E,NW,1,NNE,4.3,60,,
22,0.47,2.5,0.28,2.8,ENE,WNW,2,NNE,3.6,71,,
23,0.71,3,0.31,2.9,E,W,6,NNE,3.5,90,,
24,0.45,3,0.26,2.8,ESE,WSW,9,NNE,3.3,110,,
最大,0.78,4,0.42,3.5,最多,平均,11,最多,7.9,平均,平均,
平均,0.46,2.7,0.23,2.8,ENE,WSW,3.1,NNW,5.7,97,,
2020/11/12,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.42,3,0.23,2.7,,W,13,NNE,4.6,128,,
2,0.3,2.5,0.18,2.6,,WNW,13,N,4.3,138,,
3,0.25,2,0.14,2.4,,WNW,9,N,5.4,136,,
4,0.28,3,0.16,2.9,,NNW,3,N,6.2,121,,
5,0.31,2,0.14,2.7,,,0,N,5.6,99,,
6,0.24,3,0.13,2.9,,ESE,7,N,4.3,71,,
7,0.58,3.5,0.24,3,,SSE,6,N,4.8,47,,
8,0.36,3,0.19,2.8,,E,10,N,6,33,,
9,0.3,2,0.15,2.6,,E,4,N,6,34,,
10,0.43,3.5,0.19,3,,SSE,2,N,4.6,49,,
11,0.29,2.5,0.17,2.8,,WSW,4,N,5.1,73,,
12,0.28,2.5,0.17,2.7,,W,12,N,4,103,,
13,0.41,3,0.19,2.8,,WNW,10,N,3.6,132,,
14,0.45,3.5,0.23,3,,NW,7,NNE,3.5,152,,
15,0.38,4.5,0.19,2.7,,N,6,NE,3.3,160,,
16,0.41,3,0.23,2.7,,NNW,5,NNE,2.7,153,,
17,0.56,1.5,0.28,2.9,E,WNW,6,NNE,2.5,133,,
18,0.45,3.5,0.24,2.9,,NW,6,NE,4.1,104,,
19,0.37,2.5,0.21,2.5,,NNW,4,NNE,4.5,73,,
20,0.38,5,0.2,3.1,,NE,3,NNE,3.1,48,,
21,0.27,2,0.15,2.5,,NNE,5,NNE,2.3,36,,
22,0.37,2.5,0.16,2.6,,NE,3,NNE,2.9,41,,
23,0.48,3,0.18,3,,W,7,NNE,3,62,,
24,0.18,2,0.11,2.5,,WNW,10,NNE,3.4,90,,
最大,0.58,5,0.28,3.1,最多,平均,13,最多,6.2,平均,平均,
平均,0.36,2.9,0.19,2.8,,WNW,3.4,N,4.2,92,,
2020/11/13,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.2,2.5,0.1,2.4,,W,10,N,3.3,120,,
2,0.17,2,0.1,2.7,,W,11,N,3.4,146,,
3,0.17,2.5,0.09,2.7,,W,14,N,2.5,160,,
4,0.13,2,0.09,2.7,,W,10,N,2.3,158,,
5,0.31,4,0.12,2.8,,SW,4,N,3.5,141,,
6,0.43,2.5,0.2,2.9,,W,5,N,2.8,114,,
7,0.68,2.5,0.22,2.6,,ESE,9,NNE,2.4,82,,
8,0.37,1.5,0.21,2.8,,ESE,10,N,3.1,54,,
9,0.27,4,0.16,2.9,,E,7,N,2.7,40,,
10,0.28,2.5,0.15,2.6,,E,2,NNW,1.8,45,,
11,0.44,2.5,0.21,2.8,,SSW,2,N,1.2,67,,
12,0.33,3,0.19,2.9,,SW,8,ENE,2.8,100,,
13,0.26,3,0.17,2.7,,NNW,2,E,1.9,133,,
14,0.4,3.5,0.24,3.1,,SW,4,E,1.9,163,,
15,0.43,5,0.21,3.1,,SW,6,ESE,2,178,,
16,0.36,2.5,0.21,2.8,,NNW,6,SSE,1.3,177,,
17,0.48,2.5,0.23,2.9,,N,5,ESE,0.6,157,,
18,0.48,4,0.23,2.7,,NNW,2,NE,0.7,126,,
19,0.29,2.5,0.16,2.6,,ESE,6,NNW,0.7,88,,
20,0.5,3,0.18,3.5,,ESE,8,N,1.6,52,,
21,0.21,3,0.11,2.8,,SSE,5,NE,3,27,,
22,0.3,4,0.15,3.2,,WSW,2,NNW,3.7,19,,
23,0.37,4,0.12,3.1,,W,5,NNW,3,33,,
24,0.17,3.5,0.1,2.8,,W,11,NNW,3.2,62,,
最大,0.68,5,0.24,3.5,最多,平均,14,最多,3.7,平均,平均,
平均,0.33,3,0.16,2.8,,WSW,2.2,N,2.3,102,,
2020/11/14,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.14,2.5,0.08,2.8,,W,11,NNW,3.5,100,,
2,0.14,1.5,0.07,2.6,,W,7,NNW,3.2,138,,
3,0.15,3,0.09,2.5,,W,14,NNW,5.4,166,,
4,0.18,2,0.09,2.3,,NW,11,N,5.7,178,,
5,0.42,2,0.22,2.4,,WNW,10,NNW,8,171,,
6,0.49,2.5,0.21,2.5,,W,4,NNW,8,149,,
7,0.39,2,0.22,2.4,,NNW,2,NNW,8.6,116,,
8,0.47,3,0.26,2.8,SE,SW,3,N,6.3,83,,
9,0.41,3,0.22,2.8,,WSW,6,N,7.9,57,,
10,0.37,2.5,0.21,2.8,,NNW,7,N,7,49,,
11,0.44,3,0.24,2.9,,NE,7,NE,5.9,60,,
12,0.41,2.5,0.24,2.6,,NW,3,ENE,4.7,83,,
13,0.39,2,0.23,2.5,,WSW,2,E,3.5,117,,
14,0.64,2,0.27,2.7,E,WSW,6,E,4.2,152,,
15,0.48,1.5,0.3,2.5,SSE,SSW,3,ENE,4.9,178,,
16,0.51,2.5,0.29,2.4,NE,ESE,4,E,4.5,186,,
17,0.69,2.5,0.37,2.7,SSE,ENE,3,E,4.6,174,,
18,0.89,2.5,0.47,2.8,SW,SE,14,ESE,6.9,141,,
19,0.78,3,0.46,2.8,ENE,ESE,17,ENE,4.5,97,,
20,0.59,3,0.35,2.7,ENE,SE,16,ENE,4.5,53,,
21,0.86,4,0.28,2.7,SE,SE,7,E,2.8,17,,
22,0.45,2.5,0.22,2.6,,SE,6,E,1.8,-2,,
23,0.42,3.5,0.18,2.5,,ENE,3,E,3.6,1,,
24,0.3,2.5,0.14,2.1,,NNE,6,E,2.5,24,,
最大,0.89,4,0.47,2.9,最多,平均,17,最多,8.6,平均,平均,
平均,0.46,2.5,0.24,2.6,SSE,SW,0.6,E,5.1,104,,
2020/11/15,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.3,2.5,0.15,2.2,,NNW,3,E,3,60,,
2,0.23,2,0.12,2.1,,NW,7,E,2.3,102,,
3,0.16,2.5,0.1,2.3,,WNW,7,NNE,3.4,142,,
4,0.23,3.5,0.12,2.7,,WNW,17,N,2.6,174,,
5,0.38,4,0.14,3.1,,NW,14,N,3.7,187,,
6,0.34,2.5,0.17,2.8,,NW,11,N,2.3,177,,
7,0.37,3,0.2,2.9,,N,3,NNW,1.3,151,,
8,0.4,2.5,0.23,2.8,,ESE,4,N,1.4,116,,
9,0.39,3.5,0.25,2.7,NNE,ESE,3,N,0.9,83,,
10,0.27,3,0.17,2.9,,ESE,4,ENE,1.7,62,,
11,0.37,3,0.21,2.7,,,0,ENE,1.8,59,,
12,0.31,2,0.17,2.5,,NNE,2,E,1.3,74,,
13,0.42,2.5,0.21,2.8,,W,1,ESE,1.9,104,,
14,0.38,3,0.19,2.7,,NW,8,S,6,139,,
15,0.77,2,0.41,2.3,S,NNW,14,S,10.4,172,,
16,0.73,2.5,0.44,2.6,E,WSW,11,S,10.2,191,,
17,0.77,3,0.44,2.7,ESE,W,11,S,10.5,190,,
18,0.74,3.5,0.44,2.7,WSW,WNW,6,S,9.9,164,,
19,0.76,2,0.41,2.6,SE,N,4,SSE,8.3,122,,
20,0.79,2.5,0.4,2.6,S,NNE,9,S,7.2,74,,
21,0.61,2,0.3,2.6,SSE,SE,7,WNW,3.9,29,,
22,0.3,3,0.19,2.8,,E,3,WNW,2.9,-1,,
23,0.33,3.5,0.15,2.8,,SSE,5,NNW,2.2,-12,,
24,0.45,3,0.18,3,,NW,8,N,1.4,1,,
最大,0.79,4,0.44,3.1,最多,平均,17,最多,10.5,平均,平均,
平均,0.45,2.8,0.24,2.7,S,NW,3.9,N,4.2,107,,
2020/11/16,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.3,3,0.15,2.9,,W,13,N,1.2,29,,
2,0.2,2,0.12,2.7,,WNW,13,NNE,1.8,68,,
3,0.15,5.5,0.1,2.8,,NW,12,NE,2,113,,
4,0.17,3.5,0.09,2.8,,WNW,11,NNE,3.4,156,,
