2021/1/1,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
16,0.39,2.5,0.2,2.6,,SSW,12,ENE,4.7,148,,
17,0.65,2.5,0.27,2.5,NE,SSW,5,E,4.3,166,,
18,0.42,2.5,0.23,2.6,,S,2,ENE,4.2,175,,
19,0.26,2.5,0.16,2.3,,E,4,NE,3.7,175,,
20,0.29,3.5,0.15,2.4,,SSE,4,NE,2.3,166,,
21,0.18,2.5,0.12,2.2,,ESE,6,NE,2.4,148,,
22,0.49,4.5,0.16,2.9,,SE,9,E,2.9,125,,
23,0.27,3,0.15,2.3,,SE,6,ESE,3.2,100,,
24,0.3,2,0.15,2.3,,ESE,7,SE,3.6,80,,
最大,0.65,4.5,0.32,3.4,最多,平均,18,最多,10.9,平均,平均,
平均,0.39,2.8,0.2,2.6,W,W,2.5,NNW,5.9,122,,
2021/10/27,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.21,2,0.13,2.1,,WNW,7,ESE,3.6,63,,
2,0.3,2,0.18,2,,NW,12,ESE,2.2,54,,
3,0.25,1.5,0.14,2,,NW,14,ENE,2.7,55,,
4,0.22,1.5,0.12,2.1,,WNW,11,NNE,2,66,,
5,0.36,3,0.16,3.1,,W,12,NNE,2.4,88,,
6,0.47,4,0.16,2.8,,W,9,NNE,2.2,116,,
7,0.3,1.5,0.17,2.7,,W,10,NNE,2.8,141,,
8,0.34,2,0.17,2.7,,W,9,NNE,2.7,155,,
9,0.36,2.5,0.2,2.8,,WSW,6,N,2.9,157,,
10,0.38,3,0.19,2.7,,WSW,5,N,3.4,155,,
11,0.33,2.5,0.19,2.8,,ENE,2,N,2.4,148,,
12,0.53,2.5,0.25,2.9,N,N,1,NW,2,140,,
13,0.33,2.5,0.19,2.8,,NW,2,NNE,2.6,135,,
14,0.64,3,0.23,2.9,,SW,3,NNE,3.2,132,,
15,0.58,2.5,0.26,3.3,NNE,NNE,4,NNE,3.2,132,,
16,0.79,3.5,0.26,2.8,WNW,SW,2,N,3,142,,
17,0.54,3,0.24,2.9,,WNW,2,NNE,3.1,158,,
18,0.29,3,0.17,2.9,,ENE,3,N,2.6,166,,
19,0.5,2.5,0.2,2.9,,ESE,3,N,2.4,170,,
20,0.22,3.5,0.13,2.9,,ESE,6,N,2.3,165,,
21,0.22,3,0.12,2.9,,ESE,4,NNE,1.6,152,,
22,0.29,3,0.13,2.8,,SE,6,NNW,2.5,135,,
23,0.32,3,0.15,2.9,,ESE,8,NNE,1.3,117,,
24,0.3,2,0.12,2.4,,E,3,NE,0.8,97,,
最大,0.79,4,0.26,3.3,最多,平均,14,最多,3.6,平均,平均,
平均,0.38,2.6,0.18,2.7,,W,2.5,NNE,2.5,127,,
2021/10/28,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.29,3,0.12,2.8,,SE,4,NE,0.4,80,,
2,0.22,2.5,0.12,2.5,,SE,7,NE,1.3,65,,
3,0.29,3,0.14,3,,SE,3,NNW,0.9,58,,
4,0.21,3,0.13,3,,SSW,3,NNW,1.5,61,,
5,0.38,2.5,0.17,3.1,,NW,8,N,2.4,75,,
6,0.3,2.5,0.14,2.8,,NW,9,N,3.7,96,,
7,0.31,3,0.16,2.8,,W,11,N,4.4,118,,
8,0.29,3,0.16,2.7,,W,10,NNW,4.6,133,,
9,0.35,2.5,0.18,2.9,,W,12,N,4.1,146,,
10,0.37,2.5,0.17,3,,WSW,8,N,4.5,147,,
11,0.26,2.5,0.16,2.7,,W,14,NNE,4.6,149,,
12,0.3,2,0.19,2.8,,W,9,NE,4.1,148,,
13,0.37,2.5,0.18,2.7,,W,3,E,3.7,146,,
14,0.36,3,0.22,2.9,,WNW,6,E,3.1,142,,
15,0.69,3,0.26,2.8,ESE,NNW,3,ESE,3.6,139,,
16,0.57,2,0.22,2.6,,W,4,E,3.5,140,,
17,0.58,3.5,0.25,3,NE,W,5,NNE,3.5,146,,
18,0.33,2,0.19,2.5,,NW,4,NNW,6.9,149,,
19,0.41,2,0.17,2.6,,W,3,N,7.6,148,,
20,0.3,3,0.17,2.8,,NE,4,N,4.3,145,,
21,0.21,3,0.14,2.8,,NE,4,N,4.4,140,,
22,0.29,2.5,0.17,2.9,,NNE,3,N,5.7,133,,
23,0.26,2.5,0.13,2.8,,E,4,N,4,120,,
24,0.21,3.5,0.13,2.9,,NE,6,N,4.8,106,,
最大,0.69,3.5,0.26,3.1,最多,平均,14,最多,7.6,平均,平均,
平均,0.34,2.7,0.17,2.8,,WNW,3.2,N,3.8,122,,
2021/10/29,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.22,2,0.11,2.4,,E,6,NNE,4.1,90,,
2,0.2,4.5,0.12,2.5,,E,8,NNE,3.6,72,,
3,0.24,2.5,0.12,2.4,,SE,13,N,4.9,64,,
4,0.27,3,0.12,2.1,,SE,7,NNE,5,59,,
5,0.44,3.5,0.17,2.8,,SE,6,N,5.2,60,,
6,0.36,2.5,0.18,2.5,,NNE,2,N,5.5,67,,
7,0.47,2.5,0.22,2.7,,ENE,5,N,6.1,81,,
8,0.4,2.5,0.2,2.8,,NE,1,N,6.7,99,,
9,0.4,2,0.21,2.9,,W,10,N,6.9,116,,
10,0.4,2.5,0.21,2.7,,,0,N,7.3,130,,
11,0.45,3,0.27,2.6,ESE,W,3,N,9,136,,
12,0.42,3,0.25,2.5,SSE,SW,8,N,8.7,139,,
13,0.55,3,0.33,3,ENE,SSW,2,NNE,8.4,138,,
14,0.51,2.5,0.32,3.1,E,WSW,2,NNE,6.5,137,,
15,0.55,2.5,0.32,3.1,ENE,SSW,4,NNE,6.6,136,,
16,0.45,2.5,0.27,2.9,S,,0,NNE,5.8,137,,
17,0.8,3,0.41,2.8,SE,NE,5,ENE,7.4,137,,
18,0.72,3,0.41,2.9,ESE,SW,4,ENE,6.9,134,,
19,0.61,3,0.38,2.9,SE,WSW,2,ENE,5.3,131,,
20,0.58,3,0.31,2.7,E,W,10,NNE,2.1,131,,
21,0.51,2.5,0.25,2.6,NNW,WNW,10,NNW,2.1,132,,
22,0.54,3.5,0.28,2.6,W,W,10,NNW,1.1,133,,
23,0.46,3.5,0.19,2.7,,NW,17,NNE,3.1,130,,
24,0.3,2,0.13,2.4,,NW,14,N,2.9,121,,
最大,0.8,4.5,0.41,3.1,最多,平均,17,最多,9,平均,平均,
平均,0.45,2.8,0.24,2.7,SE,W,1.5,N,5.5,113,,
2021/10/30,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.29,3,0.12,2.7,,WNW,10,N,2.9,112,,
2,0.18,3,0.09,2.6,,WNW,8,NNW,2.5,101,,
3,0.22,2.5,0.1,2.7,,WNW,10,NNW,2.6,93,,
4,0.19,1.5,0.1,3.1,,SW,4,N,1.9,84,,
5,0.33,2.5,0.16,3.3,,W,4,N,3.2,76,,
6,0.44,3,0.14,2.7,,WSW,6,NNW,2.8,68,,
7,0.28,3.5,0.17,2.7,,W,6,NNW,3.4,66,,
8,0.64,3,0.27,2.7,S,WNW,9,NNW,3.6,75,,
9,0.34,2.5,0.18,2.9,,W,12,NNW,2.7,96,,
10,0.41,2.5,0.19,2.6,,WNW,13,NNW,2.9,119,,
11,0.28,3.5,0.15,3,,NNW,8,NE,2.7,138,,
12,0.34,3,0.19,2.8,,NW,6,E,2.3,149,,
13,0.35,2.5,0.2,2.8,,W,7,E,2,152,,
14,0.46,2,0.26,2.7,NW,SW,7,ESE,1.1,154,,
15,0.59,2,0.27,2.8,SSW,SW,8,E,1.3,155,,
16,0.37,3,0.21,2.6,,WSW,9,E,1.4,150,,
17,0.65,5,0.29,3.1,W,WSW,7,SE,1.6,141,,
18,0.53,4,0.25,3.5,SW,WSW,9,E,3.5,129,,
19,0.51,3,0.19,2.4,,W,10,ESE,4.1,116,,
20,0.35,2,0.21,2.4,,W,8,ESE,3.9,112,,
21,0.36,2,0.2,2.3,,WNW,5,ENE,3.1,115,,
22,0.27,1.5,0.15,2.2,,NW,5,ENE,3.5,121,,
23,0.54,4.5,0.2,2.9,,WNW,8,NNE,2,128,,
24,0.24,2,0.14,2.4,,WNW,9,N,1.8,132,,
最大,0.65,5,0.29,3.5,最多,平均,13,最多,4.1,平均,平均,
平均,0.38,2.8,0.18,2.7,,W,7,NNW,2.6,116,,
2021/10/31,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.16,2.5,0.1,2.5,,NW,7,N,2.2,129,,
2,0.21,2.5,0.12,2.8,,W,10,N,2.4,119,,
3,0.16,1.5,0.08,2.4,,NW,5,N,3.6,108,,
4,0.3,3.5,0.1,2.8,,NNW,2,NNW,3.9,94,,
5,0.3,3.5,0.14,3,,N,8,NNW,3.5,78,,
6,0.37,3,0.15,2.6,,NW,4,NNW,3.8,64,,
7,0.33,2.5,0.17,2.8,,,0,NNW,2.4,57,,
8,0.41,2,0.2,2.7,,NNW,5,NNW,3.2,57,,
9,0.35,2.5,0.18,2.8,,NW,4,N,2,68,,
10,0.29,2,0.16,2.7,,NW,3,N,2.2,91,,
11,0.5,3.5,0.19,3,,WNW,4,N,1.8,115,,
12,0.27,3,0.16,2.8,,NW,7,N,2.8,135,,
13,0.25,2.5,0.16,2.8,,WNW,7,NNE,2.5,148,,
14,0.32,2.5,0.19,2.9,,NNW,1,NNE,2.9,155,,
15,0.34,3,0.21,2.8,,SW,4,NNE,1.6,156,,
16,0.35,2.5,0.2,2.8,,SSW,4,NNE,2.1,152,,
17,0.67,3.5,0.27,3,WSW,SSE,6,N,2.1,141,,
18,0.33,2.5,0.17,2.8,,SE,8,N,2,123,,
19,0.23,3,0.13,2.9,,E,9,NNW,2.4,106,,
20,0.33,5.5,0.18,4,,ENE,3,N,2.1,93,,
21,0.26,2,0.13,2.9,,NNE,3,NNE,2.9,91,,
22,0.28,3,0.14,2.9,,NW,6,N,1.8,101,,
23,0.4,4,0.14,3.1,,NNW,8,NNW,2.4,116,,
24,0.22,5,0.09,2.8,,NW,6,NNE,2.5,133,,
最大,0.67,5.5,0.27,4,最多,平均,10,最多,3.9,平均,平均,
平均,0.32,3,0.16,2.9,,NW,2.5,N,2.5,110,,
2021/11/1,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.13,3.5,0.08,2.8,,WNW,5,NNW,3.3,141,,
2,0.36,3.5,0.12,3.2,,NNW,4,N,2.9,142,,
3,0.21,2,0.11,3.3,,ESE,1,NNE,2.1,138,,
4,0.17,3.5,0.09,2.9,,ESE,5,N,3.2,127,,
5,0.29,2.5,0.14,2.9,,E,6,NNW,3.9,111,,
6,0.38,3,0.14,2.6,,E,6,NNE,2,88,,
7,0.57,2.5,0.23,2.8,,E,10,NNW,3.1,68,,
8,0.33,2,0.16,2.6,,E,7,NNW,3.9,55,,
9,0.25,2.5,0.16,2.8,,SSE,4,N,3.7,57,,
10,0.36,3.5,0.17,2.8,,WSW,4,N,3.4,71,,
11,0.49,3,0.23,3.1,,SW,5,NNE,2.4,97,,
12,0.37,3.5,0.17,3,,W,4,NNE,2.5,126,,
13,0.42,3.5,0.22,2.8,,NNW,3,NE,1.7,154,,
14,0.41,2.5,0.22,2.8,,ENE,1,ESE,1.2,169,,
15,0.47,2.5,0.24,2.7,,ESE,4,NNE,1,170,,
16,0.45,2.5,0.23,2.6,,ENE,1,NE,1.6,164,,
17,0.37,3.5,0.21,2.7,,SE,3,ENE,5.5,151,,
18,0.35,2.5,0.19,2.5,,SE,5,ENE,5.3,128,,
19,0.46,2.5,0.22,2.5,,ESE,14,ENE,3.9,104,,
20,0.45,2,0.23,2.3,,SE,8,ENE,3.4,84,,
21,0.32,2.5,0.16,2.4,,SE,10,ESE,1.1,73,,
22,0.26,2,0.13,2.2,,SSE,5,NE,1.7,78,,
23,0.3,3,0.12,2.7,,WNW,8,N,1.5,96,,
24,0.17,2.5,0.09,2.8,,NW,8,NNE,2.9,120,,
最大,0.57,3.5,0.24,3.3,最多,平均,14,最多,5.5,平均,平均,
平均,0.35,2.8,0.17,2.7,,ESE,2.1,NNE,2.8,113,,
2021/11/2,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.15,3.5,0.09,2.7,,NW,6,NE,3,145,,
2,0.17,1.5,0.1,2.3,,NW,7,N,2.4,160,,
3,0.2,2,0.11,2.5,,NNW,6,NNE,3.2,167,,
4,0.17,2,0.11,2.2,,NE,5,NNE,3,157,,
5,0.32,5,0.13,2.7,,N,1,N,2.4,142,,
6,0.38,2.5,0.15,2.5,,SSE,1,NNE,3.7,115,,
7,0.33,2,0.18,2.9,,ESE,2,NNE,2.7,90,,
8,0.32,2.5,0.17,2.5,,ESE,6,N,3.5,66,,
9,0.43,2.5,0.18,2.9,,ESE,5,N,3,55,,
10,0.29,2,0.18,2.6,,S,5,NNE,3.5,58,,
11,0.37,2,0.2,2.8,,WSW,8,NE,3.8,80,,
12,0.33,2,0.18,2.7,,W,8,NNE,3.2,112,,
13,0.45,2.5,0.25,3,ENE,WNW,7,NE,5.1,150,,
14,0.38,3,0.21,2.6,,NW,10,NE,3.8,176,,
15,0.54,2.5,0.21,2.7,,N,3,NE,4.9,188,,
16,0.42,2.5,0.22,2.6,,SW,6,NE,4.3,183,,
17,0.58,3,0.28,2.6,NE,S,4,ENE,4.6,171,,
18,0.41,2,0.26,2.4,E,SSE,5,ENE,4,148,,
19,0.45,4.5,0.26,2.8,NE,SE,4,NE,2.5,118,,
20,0.34,2.5,0.17,2.5,,E,11,NNE,2.4,87,,
21,0.33,2.5,0.17,2.5,,SE,5,NNE,2.8,67,,
22,0.44,2,0.2,2.2,,W,9,NE,3.9,60,,
23,0.5,2.5,0.24,2.6,,NW,8,NNE,3.4,73,,
24,0.45,2,0.19,2.5,,WNW,9,NNE,2.9,103,,
最大,0.58,5,0.28,3,最多,平均,11,最多,5.1,平均,平均,
平均,0.36,2.5,0.19,2.6,NE,W,1.4,NNE,3.4,120,,
2021/11/3,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.27,2,0.14,2.6,,WNW,14,NNE,2.9,138,,
2,0.24,3.5,0.14,3.1,,WNW,9,N,2.3,166,,
3,0.28,2.5,0.11,2.8,,WNW,4,NNW,2.5,186,,
4,0.21,3,0.11,2.7,,WNW,4,N,1.6,188,,
5,0.25,3.5,0.12,3.3,,N,3,NNW,3,177,,
6,0.62,2.5,0.19,3.5,,SE,3,NNE,2.7,155,,
7,0.53,2.5,0.22,2.9,,ESE,5,N,3.4,124,,
8,0.37,3,0.19,2.7,,S,6,N,3,91,,
9,0.27,2.5,0.14,2.7,,E,3,N,3.7,66,,
10,0.34,3,0.16,2.8,,W,7,N,5,57,,
11,0.21,2.5,0.13,2.8,,W,8,N,4.4,69,,
12,0.35,1.5,0.16,2.8,,W,9,NNE,3.2,99,,
13,0.4,3.5,0.19,2.6,,WSW,10,N,3.2,140,,
14,0.45,3,0.26,2.8,S,NW,6,SSE,3.2,177,,
15,0.72,2.5,0.3,2.7,NNE,NW,9,SE,4.6,199,,
16,0.68,2.5,0.24,2.6,,N,4,E,4.6,202,,
17,0.71,2,0.25,2.8,N,S,2,E,3.5,189,,
18,0.36,2.5,0.16,2.6,,SE,2,ESE,2.2,164,,
19,0.27,2.5,0.16,2.6,,ESE,24,SSE,2.7,129,,
20,0.25,2,0.15,2.4,,SE,9,ESE,1.6,92,,
21,0.29,3,0.16,2.8,,S,3,NNW,3,59,,
22,0.15,3,0.09,2.5,,ESE,3,N,4.2,40,,
23,0.21,4.5,0.1,2.9,,NNW,1,N,4.3,41,,
24,0.16,2,0.1,2.5,,WNW,10,N,3.7,70,,
最大,0.72,4.5,0.3,3.5,最多,平均,24,最多,5,平均,平均,
平均,0.36,2.7,0.17,2.8,,W,1.7,N,3.3,126,,
2021/11/4,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.16,2.5,0.09,2.6,,W,12,NNE,2.6,112,,
2,0.19,4,0.1,2.7,,NW,8,N,3,158,,
3,0.18,2,0.09,2.5,,NW,15,N,3.9,190,,
4,0.2,2.5,0.1,2.3,,WNW,10,N,3.4,205,,
5,0.84,3,0.16,3.2,,NNE,1,N,3.7,204,,
6,0.43,3,0.19,2.7,,SSW,7,N,4.2,188,,
7,0.55,2,0.21,2.7,,SE,5,NNW,5.4,162,,
8,0.53,2.5,0.23,2.8,,SE,12,N,3.2,127,,
9,0.42,5,0.25,3.5,WSW,ESE,15,N,4.5,90,,
10,0.36,2.5,0.21,2.8,,ESE,11,N,1.5,64,,
11,0.25,3,0.15,2.6,,ESE,3,NE,2.2,62,,
12,0.3,2,0.19,2.7,,SSE,3,ESE,1.6,81,,
13,0.38,1.5,0.17,2.8,,WSW,5,E,2.2,119,,
14,0.41,3,0.19,2.8,,NW,8,E,3.1,161,,
15,0.44,3,0.21,2.8,,NW,19,SE,2.4,193,,
16,0.65,2.5,0.23,2.8,,NW,10,SE,1.5,204,,
17,0.41,3,0.24,2.9,,W,7,S,1,198,,
18,0.34,3.5,0.19,2.7,,SSW,2,ESE,4.2,172,,
19,0.48,2,0.22,2.3,,S,4,ESE,4.4,138,,
20,0.45,2.5,0.27,2.5,SE,E,4,ENE,4.3,96,,
21,0.42,1.5,0.25,2.3,S,ESE,15,E,3.7,56,,
22,0.33,2.5,0.18,2.1,,SSE,5,NNE,1.6,25,,
23,0.33,2.5,0.15,2.4,,SSW,4,N,1.6,16,,
24,0.26,3.5,0.11,2.4,,S,4,NNE,2.1,33,,
最大,0.84,5,0.27,3.5,最多,平均,19,最多,5.4,平均,平均,
平均,0.39,2.7,0.18,2.7,,WSW,1,N,3,127,,
2021/11/5,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.18,3,0.1,2.4,,WSW,11,N,2.7,72,,
2,0.17,1.5,0.09,2.6,,WNW,13,N,2.4,119,,
3,0.17,4,0.09,2.8,,NW,20,N,2.3,165,,
4,0.18,2.5,0.09,2.8,,NW,13,N,2.3,197,,
5,0.36,3,0.16,3.3,,WNW,10,NNW,3.7,210,,
6,0.57,3,0.19,3,,WNW,4,N,2.9,203,,
7,0.5,3,0.17,2.9,,SW,5,N,3.3,184,,
8,0.3,2.5,0.19,2.9,,SW,2,N,3.4,154,,
9,0.56,3,0.2,3.1,,ENE,7,N,4.7,119,,
10,0.34,3,0.18,2.7,,SSE,6,NNE,2.9,,,
11,0.59,2.5,0.22,2.8,,WSW,4,NE,3.7,,,
12,0.41,2,0.25,2.5,W,SSW,3,E,4.5,74,,
13,0.37,2.5,0.2,2.4,,SE,5,ESE,3.4,100,,
14,0.72,2,0.31,3.1,E,SSW,11,ESE,3.8,140,,
15,0.48,2.5,0.23,2.7,,SSW,10,ESE,4.1,181,,
16,0.54,3,0.3,2.7,NNW,WNW,13,ESE,5.2,204,,
17,0.56,3,0.25,3,WSW,NNW,3,ESE,3.4,204,,
18,0.36,3,0.17,2.6,,ENE,5,E,3.3,183,,
19,0.58,2,0.3,2.2,S,SE,10,ENE,5.1,147,,
20,0.54,2.5,0.31,2.5,E,ESE,18,ENE,4.2,105,,
21,0.57,3,0.3,2.7,E,SE,8,ENE,4.5,63,,
22,0.45,2.5,0.23,2.5,,SE,7,NE,1.7,27,,
23,0.49,2.5,0.28,2.6,E,SE,3,NNE,2.5,6,,
24,0.42,2.5,0.23,2.5,,ESE,11,NNE,2.9,3,,
最大,0.72,4,0.31,3.3,最多,平均,20,最多,5.2,平均,平均,
平均,0.43,2.7,0.21,2.7,E,SW,1.6,N,3.5,130,,
2021/11/6,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.28,2,0.17,2.5,,NNW,2,N,2.1,24,,
2,0.25,2,0.12,2.5,,WNW,6,N,2.6,65,,
3,0.17,3,0.1,2.5,,WNW,10,N,3.7,116,,
4,0.3,3.5,0.1,2.7,,NNW,19,N,4.2,163,,
5,0.58,3,0.18,3.1,,WNW,9,N,4.9,194,,
6,0.25,2.5,0.14,2.6,,WNW,8,NNW,3.9,202,,
7,0.54,3,0.17,2.7,,SSW,3,NNW,3.7,191,,
8,0.56,2.5,0.25,2.7,SSE,WSW,3,N,3.9,167,,
9,0.35,3,0.18,2.9,,,0,N,4.6,141,,
10,0.41,2.5,0.18,2.9,,E,1,N,4.3,113,,
11,0.35,2.5,0.2,2.6,,WNW,3,NNE,4,89,,
12,0.42,3,0.19,2.9,,SSW,1,NNE,3.6,78,,
13,0.37,3.5,0.19,2.5,,W,8,NE,0.6,92,,
14,0.44,2.5,0.23,2.7,,S,5,ESE,2.2,121,,
15,0.66,2.5,0.27,2.8,NE,WSW,10,SSE,1.9,160,,
16,0.62,2.5,0.29,2.8,NNE,WSW,9,ENE,5.5,191,,
17,0.63,3.5,0.3,2.9,SSE,WNW,10,ENE,6.9,204,,
18,0.67,3,0.32,2.7,NNE,NW,4,ENE,7.1,192,,
19,0.52,2.5,0.25,2.7,WNW,ENE,6,NE,6.3,161,,
20,0.56,2.5,0.33,2.6,ENE,ESE,20,NE,5.4,118,,
21,0.63,3,0.29,2.6,ENE,ESE,24,NNE,3.9,74,,
22,0.53,4.5,0.25,2.8,W,ESE,21,NNE,3.2,35,,
23,0.32,2.5,0.17,2.6,,ESE,17,NNE,3.3,6,,
24,0.29,2,0.16,2.4,,E,8,N,3.7,-3,,
最大,0.67,4.5,0.33,3.1,最多,平均,24,最多,7.1,平均,平均,
平均,0.45,2.8,0.21,2.7,SSE,SSE,0.6,N,4,121,,
2021/11/7,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.23,2.5,0.13,2.5,,NE,7,NNW,3.7,3,,
2,0.2,2.5,0.11,2.6,,NNW,9,N,3.3,27,,
3,0.18,3,0.1,2.4,,NW,6,NNW,5.5,70,,
4,0.16,3,0.09,2.5,,WNW,16,NNW,4.7,121,,
5,0.24,3.5,0.13,3,,WNW,18,NNW,4.5,164,,
6,0.21,3,0.12,2.7,,W,15,N,3,193,,
7,0.31,2,0.16,2.7,,WSW,9,N,3.5,198,,
8,0.39,2.5,0.19,2.8,,W,8,N,4.1,185,,
9,0.32,3,0.16,2.9,,ENE,5,N,4.4,161,,
10,0.28,5,0.16,2.8,,NE,5,N,4.3,135,,
11,0.36,3,0.18,2.9,,ESE,1,N,4.7,113,,
12,0.42,3,0.17,2.8,,SW,2,N,4.5,98,,
13,0.45,3,0.21,2.7,,,0,N,3.5,98,,
14,0.42,2.5,0.23,2.6,,WNW,5,NNE,3.9,112,,
15,0.54,3,0.29,2.7,ENE,WSW,6,NE,5.3,139,,
16,0.63,2,0.36,2.7,S,SW,7,NE,6.5,172,,
17,0.58,3.5,0.28,2.8,W,WNW,11,NE,5.7,197,,
18,0.56,2.5,0.28,2.7,N,NNW,4,NNE,4.9,199,,
19,0.58,3,0.25,2.6,ENE,ENE,8,NNE,5.1,179,,
20,0.47,2,0.24,2.7,,ESE,4,NNE,4.6,142,,
21,0.3,2,0.18,2.6,,SE,9,NNE,4.7,96,,
22,0.24,2.5,0.13,2.6,,SSE,5,NNE,4.6,54,,
23,0.27,4,0.12,2.6,,SE,7,N,3.8,23,,
24,0.16,2,0.1,2.6,,ESE,5,NNE,3.3,5,,
最大,0.63,5,0.36,3,最多,平均,18,最多,6.5,平均,平均,
平均,0.35,2.8,0.18,2.7,ENE,WNW,2.5,N,4.4,120,,
2021/11/8,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.17,2,0.1,2.5,,ESE,1,N,3.9,1,,
2,0.15,3,0.08,2.5,,NNW,4,N,4.3,13,,
3,0.29,2.5,0.11,2.1,,NNW,6,N,6.5,40,,
4,0.25,1,0.13,2.1,,NNW,12,N,4.1,77,,
5,0.32,5,0.16,3.1,,WNW,16,NNW,4.4,120,,
6,0.27,2.5,0.14,2.6,,WNW,18,N,3.8,159,,
7,0.43,3,0.26,3,ESE,NW,10,N,4.9,182,,
8,0.29,3,0.17,2.6,,W,1,NNW,4.1,183,,
9,0.37,2.5,0.19,2.8,,NNE,3,N,5,168,,
10,0.34,3,0.18,3,,ENE,6,N,5,145,,
11,0.34,3.5,0.18,2.9,,ENE,6,N,3.7,128,,
12,0.25,2.5,0.16,2.9,,SSW,3,NNE,3.6,113,,
13,0.27,2,0.17,2.9,,SW,4,NE,4.2,107,,
14,0.45,3.5,0.25,2.9,SSE,W,6,E,5.6,113,,
15,0.86,2.5,0.5,2.8,NE,SSW,3,E,7.4,130,,
16,0.89,2.5,0.41,2.8,ENE,SSW,5,ENE,4.9,156,,
17,0.66,2.5,0.32,2.8,ESE,S,2,ENE,5.1,183,,
18,0.43,3,0.26,2.8,N,NNW,6,NE,3.1,196,,
19,0.42,3,0.21,2.5,,N,3,NNE,3.4,187,,
20,0.36,2.5,0.2,2.8,,ENE,4,NNE,3.5,161,,
21,0.26,3,0.15,2.7,,E,7,N,2.6,128,,
22,0.25,2.5,0.13,2.8,,ESE,16,NNW,3.4,91,,
23,0.32,3,0.14,2.8,,SE,13,NW,3.8,59,,
24,0.25,2.5,0.12,2.5,,S,3,NW,4,35,,
最大,0.89,5,0.5,3.1,最多,平均,18,最多,7.4,平均,平均,
平均,0.37,2.8,0.2,2.7,ESE,NNW,1.3,N,4.3,120,,
2021/11/9,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.16,3,0.09,2.9,,S,2,NW,3.9,21,,
2,0.12,2.5,0.08,2.4,,W,6,NNW,3.4,20,,
3,0.14,1.5,0.09,2,,N,4,NNW,3.1,37,,
4,0.15,2,0.09,2.2,,NW,6,N,4.5,65,,
5,0.27,3,0.14,2.8,,WNW,10,NNW,3.3,104,,
6,0.41,2.5,0.14,2.8,,WNW,12,N,3.4,142,,
7,0.5,2.5,0.25,2.9,N,WSW,7,N,2.5,174,,
8,0.28,2,0.16,2.5,,SSW,6,NNW,1.8,193,,
9,0.25,2.5,0.14,2.6,,SE,6,N,2.1,197,,
