2018/1/1,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
20,,,,,,,,,,133,,
21,,,,,,,,,,136,,
22,,,,,,,,,,134,,
23,,,,,,,,,,124,,
24,,,,,,,,,,112,,
最大,,,,,最多,平均,,最多,,平均,平均,
平均,,,,,,,,,,116,,
2018/11/16,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,,,,,,,,,,101,,
2,,,,,,,,,,89,,
3,,,,,,,,,,81,,
4,,,,,,,,,,76,,
5,,,,,,,,,,77,,
6,,,,,,,,,,82,,
7,,,,,,,,,,96,,
8,,,,,,,,,,111,,
9,,,,,,,,,,126,,
10,,,,,,,,,,140,,
11,,,,,,,,,,150,,
12,,,,,,,,,,152,,
13,,,,,,,,,,151,,
14,,,,,,,,,,144,,
15,,,,,,,,,,138,,
16,,,,,,,,,,131,,
17,,,,,,,,,,126,,
18,,,,,,,,,,118,,
19,,,,,,,,,,118,,
20,,,,,,,,,,121,,
21,,,,,,,,,,126,,
22,,,,,,,,,,130,,
23,,,,,,,,,,133,,
24,,,,,,,,,,127,,
最大,,,,,最多,平均,,最多,,平均,平均,
平均,,,,,,,,,,119,,
2018/11/17,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,,,,,,,,,,118,,
2,,,,,,,,,,107,,
3,,,,,,,,,,101,,
4,,,,,,,,,,94,,
5,,,,,,,,,,90,,
6,,,,,,,,,,83,,
7,,,,,,,,,,84,,
8,,,,,,,,,,93,,
9,,,,,,,,,,108,,
10,,,,,,,,,,126,,
11,,,,,,,,,,140,,
12,,,,,,,,,,148,,
13,,,,,,,,,,153,,
14,,,,,,,,,,154,,
15,,,,,,,,,,149,,
16,,,,,,,,,,140,,
17,,,,,,,,,,126,,
18,,,,,,,,,,109,,
19,,,,,,,,,,95,,
20,,,,,,,,,,95,,
21,,,,,,,,,,101,,
22,,,,,,,,,,116,,
23,,,,,,,,,,125,,
24,,,,,,,,,,131,,
最大,,,,,最多,平均,,最多,,平均,平均,
平均,,,,,,,,,,116,,
2018/11/18,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,,,,,,,,,,127,,
2,,,,,,,,,,123,,
3,,,,,,,,,,116,,
4,,,,,,,,,,109,,
5,,,,,,,,,,101,,
6,,,,,,,,,,88,,
7,,,,,,,,,,81,,
8,,,,,,,,,,81,,
9,,,,,,,,,,89,,
10,,,,,,,,,,103,,
11,,,,,,,,,,122,,
12,,,,,,,,,,144,,
13,,,,,,,,,,158,,
14,,,,,,,,,,162,,
15,,,,,,,,,,160,,
16,,,,,,,,,,148,,
17,,,,,,,,,,128,,
18,,,,,,,,,,110,,
19,,,,,,,,,,92,,
20,,,,,,,,,,81,,
21,,,,,,,,,,82,,
22,,,,,,,,,,93,,
23,,,,,,,,,,109,,
24,,,,,,,,,,129,,
最大,,,,,最多,平均,,最多,,平均,平均,
平均,,,,,,,,,,114,,
2018/11/19,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,,,,,,,,,,139,,
2,,,,,,,,,,146,,
3,,,,,,,,,,143,,
4,,,,,,,,,,132,,
5,,,,,,,,,,116,,
6,,,,,,,,,,102,,
7,,,,,,,,,,90,,
8,,,,,,,,,,79,,
9,,,,,,,,,,81,,
10,,,,,,,,,,95,,
11,,,,,,,,,,118,,
12,,,,,,,,,,140,,
13,,,,,,,,,,163,,
14,,,,,,,,,,176,,
15,,,,,,,,,,174,,
16,,,,,,,,,,164,,
17,,,,,,,,,,144,,
18,,,,,,,,,,119,,
19,,,,,,,,,,96,,
20,,,,,,,,,,79,,
21,,,,,,,,,,70,,
22,,,,,,,,,,78,,
23,,,,,,,,,,94,,
24,,,,,,,,,,118,,
最大,,,,,最多,平均,,最多,,平均,平均,
平均,,,,,,,,,,119,,
2018/11/20,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,,,,,,,,,,135,,
2,,,,,,,,,,152,,
3,,,,,,,,,,162,,
4,,,,,,,,,,162,,
5,,,,,,,,,,144,,
6,,,,,,,,,,121,,
7,,,,,,,,,,97,,
8,,,,,,,,,,80,,
9,,,,,,,,,,72,,
10,,,,,,,,,,80,,
11,,,,,,,,,,97,,
12,,,,,,,,,,121,,
13,,,,,,,,,,146,,
14,,,,,,,,,,168,,
15,,,,,,,,,,178,,
16,,,,,,,,,,173,,
17,,,,,,,,,,154,,
18,,,,,,,,,,124,,
19,,,,,,,,,,92,,
20,,,,,,,,,,63,,
21,,,,,,,,,,46,,
22,,,,,,,,,,44,,
23,,,,,,,,,,60,,
24,,,,,,,,,,90,,
最大,,,,,最多,平均,,最多,,平均,平均,
平均,,,,,,,,,,115,,
2018/11/21,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,,,,,,,,,,124,,
2,,,,,,,,,,153,,
3,,,,,,,,,,167,,
4,,,,,,,,,,167,,
5,,,,,,,,,,157,,
6,,,,,,,,,,140,,
7,,,,,,,,,,117,,
8,,,,,,,,,,95,,
9,,,,,,,,,,78,,
10,,,,,,,,,,71,,
11,,,,,,,,,,79,,
12,,,,,,,,,,107,,
13,,,,,,,,,,138,,
14,,,,,,,,,,169,,
15,,,,,,,,,,185,,
16,,,,,,,,,,188,,
17,,,,,,,,,,172,,
18,,,,,,,,,,145,,
19,,,,,,,,,,107,,
20,,,,,,,,,,73,,
21,,,,,,,,,,43,,
22,,,,,,,,,,32,,
23,,,,,,,,,,43,,
24,,,,,,,,,,68,,
最大,,,,,最多,平均,,最多,,平均,平均,
平均,,,,,,,,,,117,,
2018/11/22,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,,,,,,,,,,105,,
2,,,,,,,,,,142,,
3,,,,,,,,,,169,,
4,,,,,,,,,,185,,
5,,,,,,,,,,187,,
6,,,,,,,,,,173,,
7,,,,,,,,,,152,,
8,,,,,,,,,,121,,
9,,,,,,,,,,101,,
10,,,,,,,,,,89,,
11,,,,,,,,,,90,,
12,,,,,,,,,,104,,
13,,,,,,,,,,138,,
14,,,,,,,,,,170,,
15,,,,,,,,,,197,,
16,,,,,,,,,,206,,
17,,,,,,,,,,194,,
18,,,,,,,,,,165,,
19,,,,,,,,,,130,,
20,,,,,,,,,,89,,
21,,,,,,,,,,51,,
22,,,,,,,,,,28,,
23,,,,,,,,,,21,,
24,,,,,,,,,,38,,
最大,,,,,最多,平均,,最多,,平均,平均,
平均,,,,,,,,,,127,,
2018/11/23,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,,,,,,,,,,72,,
2,,,,,,,,,,114,,
3,,,,,,,,,,156,,
4,,,,,,,,,,185,,
5,,,,,,,,,,192,,
6,,,,,,,,,,183,,
7,,,,,,,,,,161,,
8,,,,,,,,,,139,,
9,,,,,,,,,,115,,
10,,,,,,,,,,95,,
11,,,,,,,,,,82,,
12,,,,,,,,,,88,,
13,,,,,,,,,,108,,
14,,,,,,,,,,144,,
15,,,,,,,,,,178,,
16,,,,,,,,,,198,,
17,,,,,,,,,,193,,
18,,,,,,,,,,171,,
19,,,,,,,,,,135,,
20,,,,,,,,,,93,,
21,,,,,,,,,,51,,
22,,,,,,,,,,16,,
23,,,,,,,,,,-1,,
24,,,,,,,,,,3,,
最大,,,,,最多,平均,,最多,,平均,平均,
平均,,,,,,,,,,120,,
2018/11/24,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,,,,,,,,,,31,,
2,,,,,,,,,,75,,
3,,,,,,,,,,120,,
4,,,,,,,,,,159,,
5,,,,,,,,,,183,,
6,,,,,,,,,,188,,
7,,,,,,,,,,176,,
8,,,,,,,,,,153,,
9,,,,,,,,,,128,,
10,,,,,,,,,,101,,
11,,,,,,,,,,84,,
12,,,,,,,,,,78,,
13,,,,,,,,,,92,,
14,,,,,,,,,,122,,
15,,,,,,,,,,155,,
16,,,,,,,,,,181,,
17,,,,,,,,,,191,,
18,,,,,,,,,,182,,
19,,,,,,,,,,151,,
20,,,,,,,,,,112,,
21,,,,,,,,,,69,,
22,,,,,,,,,,28,,
23,,,,,,,,,,-1,,
24,,,,,,,,,,-7,,
最大,,,,,最多,平均,,最多,,平均,平均,
平均,,,,,,,,,,115,,
2018/11/25,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,,,,,,,,,,7,,
2,,,,,,,,,,42,,
3,,,,,,,,,,86,,
4,,,,,,,,,,130,,
5,,,,,,,,,,168,,
6,,,,,,,,,,191,,
7,,,,,,,,,,191,,
8,,,,,,,,,,173,,
9,,,,,,,,,,148,,
10,,,,,,,,,,123,,
11,,,,,,,,,,102,,
12,,,,,,,,,,91,,
13,,,,,,,,,,95,,
14,,,,,,,,,,114,,
15,,,,,,,,,,143,,
16,,,,,,,,,,170,,
17,,,,,,,,,,189,,
18,,,,,,,,,,190,,
19,,,,,,,,,,171,,
20,,,,,,,,,,136,,
21,,,,,,,,,,94,,
22,,,,,,,,,,51,,
23,,,,,,,,,,16,,
24,,,,,,,,,,-4,,
最大,,,,,最多,平均,,最多,,平均,平均,
平均,,,,,,,,,,117,,
2018/11/26,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,,,,,,,,,,-6,,
2,,,,,,,,,,13,,
3,,,,,,,,,,50,,
4,,,,,,,,,,94,,
5,,,,,,,,,,138,,
6,,,,,,,,,,168,,
7,,,,,,,,,,183,,
8,,,,,,,,,,180,,
9,,,,,,,,,,161,,
10,,,,,,,,,,136,,
11,,,,,,,,,,115,,
12,,,,,,,,,,100,,
13,0.33,4,0.19,3.1,,,,ENE,3,96,,
14,0.41,2,0.21,3,,,,NE,1.3,106,,
15,0.59,3,0.27,3.4,,,,ENE,1.2,124,,
16,0.46,3,0.25,3,,,,SSW,0.6,,,
17,0.59,3,0.25,3.1,,,,SE,2.7,170,,
18,0.65,2,0.31,2.3,,,,ESE,5.6,184,,
19,0.69,3,0.38,2.6,,,,E,5.4,175,,
20,0.6,2.5,0.36,2.6,,,,E,5.4,149,,
21,0.49,2.5,0.32,2.6,,,,ENE,4.9,112,,
22,0.45,2,0.26,2.5,,,,ENE,4.9,73,,
23,0.42,2.5,0.25,2.6,,,,N,1.8,38,,
24,0.35,2,0.17,2.7,,,,NNW,2,12,,
最大,0.69,4,0.38,3.4,最多,平均,,最多,5.6,平均,平均,
平均,0.5,2.6,0.27,2.8,,,,ENE,3.2,112,,
2018/11/27,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.22,2.5,0.11,2.2,,,,N,3,-2,,
2,0.2,2,0.1,2.2,,,,N,3.2,-1,,
3,0.18,2.5,0.1,2.6,,,,NNW,4.5,20,,
4,0.16,2.5,0.09,2.4,,,,N,1.8,58,,
5,0.33,2.5,0.14,3,,,,NNW,3,99,,
6,0.22,2.5,0.12,2.7,,,,NNW,2,137,,
7,0.3,2,0.16,2.8,,,,N,3.1,165,,
8,0.37,4,0.15,2.9,,,,N,4.6,175,,
9,0.4,3.5,0.2,3.3,,,,NNW,4.4,169,,
10,0.45,3.5,0.19,2.9,,,,N,3.6,149,,
11,0.42,3,0.23,2.9,,,,WNW,0.6,132,,
12,0.47,2.5,0.23,2.8,,,,E,1.1,117,,
13,0.39,3,0.2,2.9,,,,E,2.2,111,,
14,0.6,3.5,0.26,3,,,,SE,3.9,110,,
15,0.35,3.5,0.2,2.8,,,,SSE,1.8,121,,
16,0.33,2.5,0.16,2.7,,,,ESE,1.2,136,,
17,0.36,3.5,0.18,3,,,,S,3.8,156,,
18,0.43,3,0.21,2.8,,,,S,3.7,171,,
19,0.33,3.5,0.19,2.9,,,,W,0.6,176,,
20,0.34,2.5,0.17,3,,,,NNE,1.2,163,,
21,0.31,3,0.17,2.7,,,,NNE,2.6,136,,
22,0.34,3,0.18,3,,,,N,1.7,105,,
23,0.28,3,0.14,3,,,,NNW,1.7,72,,
24,0.28,4,0.15,3.3,,,,NNE,1.2,39,,
最大,0.6,4,0.26,3.3,最多,平均,,最多,4.6,平均,平均,
平均,0.34,3,0.17,2.8,,,,N,2.5,113,,
2018/11/28,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.12,2,0.08,2.4,,,,N,1.4,22,,
2,0.24,3,0.1,2.9,,,,N,2.4,16,,
3,0.18,2,0.09,2.8,,,,NE,2,22,,
4,0.34,4,0.12,3.2,,,,NNE,2.1,43,,
5,0.46,3,0.15,2.9,,,,NNW,2.6,72,,
6,0.42,2.5,0.17,2.8,,,,N,1.9,106,,
7,0.4,3,0.21,2.9,,,,NNE,1.3,139,,
8,0.35,3,0.19,2.9,,,,NNE,2.5,163,,
9,0.27,3.5,0.14,2.9,,,,NNE,2.3,169,,
10,0.34,2.5,0.19,2.8,,,,N,1.5,159,,
11,0.31,2.5,0.18,2.9,,,,ENE,2.9,142,,
12,0.33,3,0.18,3.2,,,,NE,3,127,,
13,0.32,2,0.17,2.6,,,,E,1.5,117,,
14,0.52,3,0.23,3.2,,,,E,2.1,117,,
15,0.34,2.5,0.21,2.7,,,,NE,2.2,123,,
16,0.5,2.5,0.24,2.9,,,,NNW,1.8,132,,
17,0.47,3,0.25,2.9,,,,NNW,1.9,142,,
18,0.33,2.5,0.17,2.9,,,,NNE,4.1,152,,
19,0.32,3,0.16,2.8,,,,N,2.6,160,,
20,0.27,3.5,0.14,3.1,,,,NNE,2.6,159,,
21,0.18,2.5,0.1,2.6,,,,N,2.7,148,,
22,0.21,3,0.13,3.1,,,,N,5.4,129,,
23,0.23,3.5,0.12,2.8,,,,N,5.8,101,,
24,0.16,2,0.09,2.5,,,,N,5.2,73,,
最大,0.52,4,0.25,3.2,最多,平均,,最多,5.8,平均,平均,
平均,0.32,2.8,0.16,2.9,,,,N,2.7,114,,
2018/11/29,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.17,4,0.09,2.5,,,,N,5.4,46,,
2,0.2,2,0.1,2.3,,,,NNE,2.9,28,,
3,0.4,2.5,0.15,2.6,,,,NNE,4.7,25,,
4,0.42,3,0.22,2.4,,,,NNE,5.3,38,,
5,0.46,2.5,0.24,2.7,,,,NNE,6,56,,
6,0.41,2.5,0.25,2.5,,,,NNE,6.5,80,,
7,0.56,2.5,0.29,2.7,,,,NNE,5.5,104,,
8,0.54,3,0.26,2.7,,,,NNE,6.5,129,,
9,0.55,3.5,0.29,3,,,,NNE,6,149,,
10,0.6,3,0.3,3,,,,NNE,6.1,161,,
11,0.69,3,0.32,2.9,,,,NE,5.5,154,,
12,0.53,2.5,0.29,2.6,,,,ENE,4.5,141,,
13,0.39,2,0.25,2.7,,,,ENE,4.3,127,,
14,0.51,3,0.29,2.9,,,,E,3.8,117,,
15,0.36,3,0.22,2.6,,,,ENE,3.6,116,,
16,0.46,5.5,0.28,3.8,,,,E,3.4,122,,
17,0.67,2.5,0.34,2.4,,,,ESE,7.3,128,,
18,0.99,2.5,0.56,2.8,,,,ESE,7.7,133,,
19,0.9,2.5,0.49,2.9,,,,E,5.3,138,,
20,0.66,2.5,0.35,2.7,,,,E,3.6,141,,
21,0.46,2.5,0.27,2.4,,,,NE,3.2,144,,
22,0.35,2.5,0.18,2.4,,,,NNE,2.6,141,,
23,0.3,4,0.17,2.8,,,,N,3.5,130,,
24,0.25,2.5,0.13,2.5,,,,N,2.7,111,,
最大,0.99,5.5,0.56,3.8,最多,平均,,最多,7.7,平均,平均,
平均,0.49,2.9,0.26,2.7,,,,NNE,4.8,111,,
2018/11/30,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.25,2.5,0.12,2.8,,,,N,3.6,89,,
2,0.28,4.5,0.12,2.7,,,,NNW,5.6,66,,
3,0.25,2,0.13,2.6,,,,NNW,4.4,49,,
4,0.2,1.5,0.09,2.2,,,,NNW,4.3,45,,
5,0.35,4,0.17,2.4,,,,NNW,5.1,51,,
6,0.37,3,0.17,2.7,,,,N,7.4,63,,
7,0.32,3,0.19,2.8,,,,N,4.9,86,,
8,0.33,3.5,0.19,2.8,,,,N,5.1,113,,
9,0.35,2.5,0.19,2.9,,,,N,3.5,137,,
10,0.38,2.5,0.21,2.8,,,,NE,2.8,155,,
11,0.47,5,0.21,3.5,,,,N,2.1,161,,
12,0.38,2.5,0.17,2.6,,,,NE,0.8,158,,
13,0.29,3.5,0.18,3.2,,,,ESE,2.8,147,,
14,,,,,,,,,,137,,
15,0.36,2,0.19,2.6,,SSW,7,SE,4.3,130,,
16,0.5,3,0.24,3,,WSW,4,SE,3.6,124,,
17,0.52,2.5,0.22,2.8,,WSW,6,SE,3.2,119,,
18,1.02,2.5,0.45,2.4,NNE,WNW,6,SE,8,117,,
19,0.78,2.5,0.47,2.6,SSE,WNW,3,ESE,7.4,121,,
20,0.81,2.5,0.47,2.5,NE,WNW,6,ESE,6.5,126,,
21,0.7,2.5,0.43,2.5,E,W,5,ESE,6.3,133,,
22,0.66,2.5,0.35,2.4,ESE,S,4,E,4.1,141,,
23,0.56,2.5,0.33,2.5,WNW,WSW,6,ENE,4.8,143,,
24,0.39,2.5,0.24,2.6,,SW,2,N,5.3,135,,
最大,1.02,5,0.47,3.5,最多,平均,7,最多,8,平均,平均,
平均,0.46,2.8,0.24,2.7,,WSW,4.1,N,4.6,114,,
2018/12/1,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.23,2,0.16,2.4,,WSW,1,NNW,5.4,123,,
2,0.22,3.5,0.11,2.5,,,0,NNW,4.9,106,,
3,0.25,5.5,0.11,2.4,,W,6,NNW,4.7,87,,
4,0.14,5.5,0.08,2.4,,W,2,NNW,4.5,74,,
5,0.41,2.5,0.18,4.1,,W,5,NW,3.9,70,,
6,0.27,3,0.14,2.9,,NNW,3,NNW,1.4,71,,
7,0.43,3,0.17,2.7,,NW,6,NW,2.4,83,,
8,0.5,3,0.24,2.9,,NW,3,N,0.7,102,,
9,0.39,4.5,0.18,2.7,,WNW,8,ESE,0.7,125,,
10,0.5,2,0.22,2.5,,W,3,SE,2.4,145,,
11,0.29,2,0.15,2.7,,WNW,7,SSE,2.3,159,,
12,0.48,4,0.26,3.3,SSE,W,3,WNW,1.2,165,,
13,0.3,2,0.17,2.8,,W,4,ENE,3.7,164,,
14,0.42,3,0.22,3.5,,NNW,6,ENE,2.2,155,,
15,0.51,3.5,0.26,3.2,E,NNE,5,E,2.4,140,,
16,0.43,3,0.23,3,,NE,2,ENE,2.8,125,,
17,0.45,2.5,0.24,3,,WNW,3,NNW,6.5,110,,
18,0.45,3.5,0.19,2.7,,WNW,3,N,8.9,99,,
19,0.23,4,0.13,2.3,,WSW,5,NNW,6.5,93,,
20,0.41,2.5,0.19,2.3,,W,7,NNW,10.5,95,,
21,0.35,3,0.19,2.6,,W,7,N,6.3,104,,
22,0.24,3,0.15,2.8,,NW,7,N,5.2,115,,
23,0.29,3,0.16,3.1,,NW,8,N,4.3,128,,
24,0.25,2.5,0.14,2.8,,NNW,2,N,6.3,133,,
最大,0.51,5.5,0.26,4.1,最多,平均,8,最多,10.5,平均,平均,
平均,0.35,3.2,0.18,2.8,,WNW,3.8,NNW,4.2,115,,
2018/12/2,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.28,2.5,0.15,2.5,,N,3,N,4.1,132,,
2,0.28,2.5,0.15,2.4,,ESE,7,NNW,5.6,123,,
3,0.2,3,0.12,2.5,,ESE,5,N,3,111,,
4,0.14,2,0.09,2.4,,E,10,N,4.7,95,,
5,0.48,3.5,0.15,2.8,,ESE,7,N,5,79,,
6,0.34,2.5,0.13,2.4,,E,5,N,4.3,68,,
7,0.41,2.5,0.21,2.8,,NE,4,N,3.7,66,,
8,0.65,2.5,0.24,3,,NE,5,NNW,4,72,,
9,0.24,3,0.14,3,,NNE,12,N,4.6,90,,
10,0.26,3.5,0.15,2.8,,N,12,N,5.6,111,,
11,0.32,3.5,0.15,2.9,,N,10,N,5.5,132,,
12,0.32,4.5,0.16,2.8,,NNW,7,N,5.1,147,,
13,0.3,2.5,0.16,2.7,,NNW,4,N,5,157,,
14,0.3,2,0.17,2.8,,W,3,N,4.3,154,,
15,0.48,3,0.24,3,,SE,1,N,4.6,143,,
16,0.27,3,0.18,2.9,,NNE,3,NNW,4.6,125,,
17,0.32,2.5,0.18,2.9,,ENE,2,NNW,4.4,106,,
18,0.4,3,0.18,3,,NE,5,N,3.9,85,,
19,0.29,2.5,0.12,2.9,,N,2,NNW,4.2,70,,
20,0.28,4.5,0.16,3,,S,3,NNW,4.6,64,,
21,0.24,2.5,0.12,2.4,,W,8,N,4.5,66,,
22,0.16,2.5,0.1,2.7,,NW,8,N,3.4,79,,
23,0.26,4,0.11,2.9,,NNW,13,NNE,2.7,99,,
24,0.17,3.5,0.1,2.8,,NNW,13,NNE,3.2,120,,
最大,0.65,4.5,0.24,3,最多,平均,13,最多,5.6,平均,平均,
平均,0.31,3,0.15,2.8,,NNE,3.5,N,4.4,104,,
2018/12/3,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.2,3,0.12,2.6,,NNW,9,NNW,4.2,134,,
2,0.18,2,0.11,2.6,,NNW,10,NNW,2.7,142,,
3,0.19,3,0.1,2.6,,NNW,9,N,1.3,138,,
4,0.23,2.5,0.11,2.5,,NNE,7,NE,1,126,,
5,0.43,4,0.17,3.3,,N,3,N,1.4,106,,
6,0.43,2.5,0.18,2.8,,NNE,5,SE,2,89,,
7,0.47,3.5,0.22,3.3,,N,3,WSW,0.8,76,,
8,0.42,3,0.22,2.7,,WNW,5,W,1.7,75,,
9,0.4,3,0.22,3.1,,,,WNW,2.1,85,,
10,0.43,2.5,0.23,2.8,,,,,0.1,102,,
11,0.42,3,0.24,3,,,,ESE,1.3,124,,
12,0.36,2.5,0.17,2.5,,,,ESE,1.4,146,,
13,0.33,3,0.16,2.8,,,,E,1.6,162,,
14,0.34,3,0.2,3.1,,,,E,1.9,167,,
15,0.28,3,0.17,2.9,,,,ENE,1.9,161,,
16,0.37,3,0.18,2.9,,,,SE,1.1,147,,
17,0.42,2,0.22,2.7,,SSW,1,NE,1.7,125,,
18,0.34,3,0.18,3,,ESE,6,NE,3.5,96,,
19,0.43,2.5,0.16,2.8,,E,7,ENE,3.2,72,,
20,0.35,2.5,0.18,2.7,,E,7,NNE,1.7,54,,
21,0.39,2.5,0.18,2.6,,ESE,5,N,1.8,51,,
22,0.24,1.5,0.11,2.4,,NE,1,NNW,1.8,64,,
23,0.4,4,0.12,3.2,,,0,N,3.2,87,,
24,0.16,3,0.09,2.7,,N,3,N,2.7,112,,
最大,0.47,4,0.24,3.3,最多,平均,10,最多,4.2,平均,平均,
平均,0.34,2.8,0.17,2.8,,NNE,3.1,N,1.9,110,,
2018/12/4,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.16,2.5,0.08,2.6,,NNW,5,NNE,1.5,137,,
2,0.2,3.5,0.09,3.1,,NW,4,NNW,2.7,156,,
3,0.17,2.5,0.08,2.8,,WNW,4,NNE,2.6,166,,
4,0.2,5,0.07,2.9,,SW,2,N,2.6,162,,
5,0.41,3,0.14,3.1,,S,3,N,2.3,149,,
6,0.38,2.5,0.15,2.7,,E,1,NNE,2.6,129,,
7,0.46,2.5,0.17,2.6,,E,5,N,1.7,105,,
8,0.37,2.5,0.18,2.9,,WNW,4,N,2.7,92,,
9,0.48,3.5,0.23,3.2,,NNW,6,SE,0.5,89,,
10,0.48,2,0.19,2.9,,NW,5,E,1.8,99,,
11,0.37,2,0.19,2.8,,NW,6,ENE,1.2,120,,
12,0.52,3,0.23,3,,NW,6,E,1.5,144,,
13,0.51,3,0.21,3.3,,NW,6,SSE,6.5,168,,
14,0.65,2.5,0.36,2.2,N,NW,3,S,12.2,182,,
15,1.01,2.5,0.59,2.6,WNW,WSW,4,SSW,14.5,186,,
16,0.82,2.5,0.52,2.5,ESE,E,9,SSW,14.2,180,,
17,0.8,2.5,0.5,2.5,SE,ESE,4,SSW,12.6,158,,
18,0.88,3,0.57,2.8,SE,ESE,2,SSW,15.6,126,,
19,1.06,2.5,0.53,2.8,E,E,2,SSW,11.7,92,,
20,0.71,2.5,0.42,2.6,ESE,ENE,2,S,11.1,67,,
21,0.65,3,0.4,2.7,ENE,W,6,S,11.4,52,,
22,0.76,2.5,0.38,2.9,SE,W,8,S,6.7,55,,
23,0.55,3,0.34,2.7,E,WNW,11,S,8.9,74,,
24,0.56,2,0.29,2.4,E,WNW,14,SSW,8.4,102,,
最大,1.06,5,0.59,3.3,最多,平均,14,最多,15.6,平均,平均,
平均,0.55,2.8,0.29,2.8,SE,NW,2.6,SSW,6.6,125,,
2018/12/5,,,,,,,,,,,,
時刻,最高波波高(m),最高波周期(s),有義波波高(m),有義波周期(s),波向,流向,流速(cm/s),風向,風速(m/s),潮位(cm),推算潮位(cm),偏差(cm)
1,0.51,2,0.29,2.5,N,WNW,11,SW,6.4,135,,
2,0.35,3,0.18,3,,NNW,9,NW,4.8,164,,
3,0.37,3,0.17,2.8,,NW,3,NW,2.3,185,,
4,0.24,2.5,0.14,3.1,,NE,1,W,3,187,,
5,0.42,2.5,0.19,3.2,,ENE,4,NNW,3.4,177,,
6,0.3,3,0.18,2.9,,ENE,4,NNW,5.8,154,,
7,0.4,3,0.22,3,,E,6,NNW,5.6,132,,
