会計分類,会計,借入区分,借入方法,借入先,銘柄,費目,事業名,起債額（千円）,起債許可年度,起債年月日（年月日）,償還期間自（年月）,償還期間至（年月）,元利金支払期日上期（年月）,元利金支払期日下期（年月）,利率（％）,平成28年度支払予定額元金上期（円）,平成28年度支払予定額元金下期（円）,平成28年度支払予定額利子上期（円）,平成28年度支払予定額利子下期（円）,平成27年度末現在高（円）
一般会計,一般会計普通債,長期債,債券,公募,公募10-731,土木費,地下高速鉄道建設費貸付金,1468000,06,26.05.27,26.08,06.03,08.25,02.25,0.635,-,-,4660900,4660900,1468000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-731,その他（普通債）,高速電車事業会計出資金,672000,06,26.05.27,26.08,06.03,08.25,02.25,0.635,-,-,2133600,2133600,672000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-731,保健衛生費,老人保健施設整備補助費,356000,06,26.05.27,26.08,06.03,08.25,02.25,0.635,-,-,1130300,1130300,356000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-731,土木費,土木補助費,672000,06,26.05.27,26.08,06.03,08.25,02.25,0.635,-,-,2133600,2133600,672000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-731,土木費,地下高速鉄道建設費貸付金,2904000,06,26.05.27,26.08,06.03,08.25,02.25,0.635,-,-,9220200,9220200,2904000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-731,社会及労働施設費,労働経済施設整備費,2691000,06,26.05.27,26.08,06.03,08.25,02.25,0.635,-,-,8543925,8543925,2691000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-731,土木費,東京都住宅供給公社助成費,1682000,06,26.05.27,26.08,06.03,08.25,02.25,0.635,-,-,5340350,5340350,1682000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-731,教育費,社会教育施設整備費,573000,06,26.05.27,26.08,06.03,08.25,02.25,0.635,-,-,1819275,1819275,573000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-731,土木費,中小河川整備費,2018000,06,26.05.27,26.08,06.03,08.25,02.25,0.635,-,-,6407150,6407150,2018000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-731,土木費,公園整備費,980000,06,26.05.27,26.08,06.03,08.25,02.25,0.635,-,-,3111500,3111500,980000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,土木費,公園整備費,454000,06,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,1464150,1464150,454000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,教育費,社会教育施設整備費,1140000,06,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,3676500,3676500,1140000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,土木費,首都高速道路公団貸付金,317000,16,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,1022325,1022325,317000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,土木費,首都高速道路公団出資金,672000,06,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,2167200,2167200,672000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,土木費,新都市開発整備費,247000,06,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,796575,796575,247000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,その他（普通債）,都税事務所等整備費,1345000,06,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,4337625,4337625,1345000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,土木費,市町村土木補助費,336000,06,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,1083600,1083600,336000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,保健衛生費,保存樹林公有化資金貸付金,603000,06,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,1944675,1944675,603000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,その他（普通債）,高速電車事業会計出資金,522000,06,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,1683450,1683450,522000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,保健衛生費,保存樹林公有化資金貸付金,406000,06,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,1309350,1309350,406000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,社会及労働施設費,養育院整備費,672000,06,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,2167200,2167200,672000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,土木費,新都市開発整備費,162000,06,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,522450,522450,162000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,保健衛生費,老人保健施設整備補助費,316000,06,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,1019100,1019100,316000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,土木費,首都高速道路公団貸付金,3338000,16,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,10765050,10765050,3338000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,土木費,首都圏新都市鉄道株式会社貸付金,900000,16,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,2902500,2902500,900000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,土木費,東京港埠頭公社貸付金（普通）,269000,16,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,867525,867525,269000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,土木費,道路橋梁直轄事業負担金,4231000,06,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,13644975,13644975,4231000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,土木費,道路橋梁直轄事業負担金,1487000,06,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,4795575,4795575,1487000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,土木費,街路整備費,1009000,07,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,3254025,3254025,1009000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,警察費,施設費,4373000,06,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,14102925,14102925,4373000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,土木費,河川環境整備費,1009000,06,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,3254025,3254025,1009000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-732,土木費,街路整備費,3347000,06,26.06.24,27.02,06.06,08.25,02.25,0.645,-,-,10794075,10794075,3347000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-30,産業経済費,中小企業向け投資法人出資金,1343000,16,26.06.30,27.02,16.06,08.25,02.25,1.508,-,-,10126220,10126220,1343000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-30,その他（普通債）,高速電車事業会計補助金,364000,16,26.06.30,27.02,16.06,08.25,02.25,1.508,-,-,2744560,2744560,364000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-30,土木費,地下高速鉄道建設事業助成費,1165000,16,26.06.30,27.02,16.06,08.25,02.25,1.508,-,-,8784100,8784100,1165000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-30,保健衛生費,水道事業会計出資金,603000,16,26.06.30,27.02,16.06,08.25,02.25,1.508,-,-,4546620,4546620,603000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-30,土木費,首都圏新都市鉄道株式会社出資金,93000,16,26.06.30,27.02,16.06,08.25,02.25,1.508,-,-,701220,701220,93000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-30,土木費,羽田空港再拡張事業貸付金,776000,16,26.06.30,27.02,16.06,08.25,02.25,1.508,-,-,5851040,5851040,776000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-30,保健衛生費,廃棄物処理場等建設,58000,16,26.06.30,27.02,16.06,08.25,02.25,1.508,-,-,437320,437320,58000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-30,産業経済費,中小企業向け投資法人出資金,2716000,16,26.06.30,27.02,16.06,08.25,02.25,1.508,-,-,20478640,20478640,2716000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-30,土木費,道路補修費,1740000,16,26.06.30,27.02,16.06,08.25,02.25,1.508,-,-,13119600,13119600,1740000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-30,土木費,街路整備費,2320000,16,26.06.30,27.02,16.06,08.25,02.25,1.508,-,-,17492800,17492800,2320000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-30,土木費,道路橋梁直轄事業負担金,6380000,16,26.06.30,27.02,16.06,08.25,02.25,1.508,-,-,48105200,48105200,6380000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-30,土木費,道路橋梁直轄事業負担金,1740000,16,26.06.30,27.02,16.06,08.25,02.25,1.508,-,-,13119600,13119600,1740000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-30,土木費,河川海岸直轄事業負担金,5220000,16,26.06.30,27.02,16.06,08.25,02.25,1.508,-,-,39358800,39358800,5220000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-30,土木費,河川海岸直轄事業負担金,580000,16,26.06.30,27.02,16.06,08.25,02.25,1.508,-,-,4373200,4373200,580000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-30,土木費,公園霊園直轄事業負担金,580000,16,26.06.30,27.02,16.06,08.25,02.25,1.508,-,-,4373200,4373200,580000000
一般会計,一般会計普通債,長期債,債券,公募,公募20-30,土木費,東京港整備費,1270000,16,26.06.30,27.02,16.06,08.25,02.25,1.508,-,-,9575800,9575800,1270000000
一般会計,一般会計普通債,長期債,債券,公募,公募30-15,社会及労働施設費,産業労働施設整備費,84000,26,26.07.11,27.02,26.06,08.25,02.25,1.827,-,-,767340,767340,84000000
一般会計,一般会計普通債,長期債,債券,公募,公募30-15,土木費,街路整備費,4294000,26,26.07.11,27.02,26.06,08.25,02.25,1.827,-,-,39225690,39225690,4294000000
一般会計,一般会計普通債,長期債,債券,公募,公募30-15,土木費,沿道一体整備費,124000,26,26.07.11,27.02,26.06,08.25,02.25,1.827,-,-,1132740,1132740,124000000
一般会計,一般会計普通債,長期債,債券,公募,公募30-15,社会及労働施設費,社会福祉施設等整備助成費,5000000,26,26.07.11,27.02,26.06,08.25,02.25,1.827,-,-,45675000,45675000,5000000000
一般会計,一般会計普通債,長期債,債券,公募,公募30-15,土木費,市街地再開発費,348000,26,26.07.11,27.02,26.06,08.25,02.25,1.827,-,-,3178980,3178980,348000000
一般会計,一般会計普通債,長期債,債券,公募,公募30-15,産業経済費,農林費,150000,26,26.07.11,27.02,26.06,08.25,02.25,1.827,-,-,1370250,1370250,150000000
一般会計,一般会計普通債,長期債,債券,公募,公募30-15,土木費,街路整備費,20000000,26,26.07.11,27.02,26.06,08.25,02.25,1.827,-,-,182700000,182700000,20000000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,その他（普通債）,高速電車事業会計出資金,1173000,10,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,3407565,3407565,1173000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,東京臨海高速鉄道株式会社出資金,646000,10,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,1876630,1876630,646000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,地下高速鉄道建設事業補助費,4200000,10,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,12201000,12201000,4200000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,高潮防御施設費,580160,10,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,1685365,1685365,580160000
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,高潮防御施設費,119840,10,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,348135,348135,119840000
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,砂防海岸整備費,377677,10,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,1097151,1097151,377676814
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,砂防海岸整備費,173323,10,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,503504,503504,173323186
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,警察費,施設費,722000,05,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,2097410,2097410,722000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,教育費,社会教育施設整備費,2995000,06,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,8700475,8700475,2995000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,警察費,施設費,1682000,06,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,4886210,4886210,1682000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,その他（普通債）,高速電車事業会計出資金,701000,06,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,2036405,2036405,701000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,新都市建設公社助成費,1177000,06,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,3419185,3419185,1177000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,新都市開発整備費,63000,06,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,183015,183015,63000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,保健衛生費,清掃工場整備費,1177000,06,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,3419185,3419185,1177000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,東京港整備費,470000,16,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,1365350,1365350,470000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,教育費,都立学校整備費,4706000,16,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,13670930,13670930,4706000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,首都圏新都市鉄道株式会社貸付金,2346000,15,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,6815130,6815130,2346000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,臨海都市基盤関連街路整備費,113000,16,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,328265,328265,113000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,市街地再開発費,165000,16,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,479325,479325,165000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,保健衛生費,廃棄物処理場等建設,51000,16,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,148155,148155,51000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,産業経済費（災害復旧債）,農林災害復旧費,788000,15,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,2289140,2289140,788000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,道路補修費,331000,15,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,961555,961555,331000000
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,交通安全施設費,579,15,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,1682,1682,578834
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,交通安全施設費,267421,15,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,776858,776858,267421166
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,道路災害防除費,57189,16,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,166135,166135,57189320
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,道路災害防除費,61811,16,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,179560,179560,61810680
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,道路整備費,28382,15,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,82449,82449,28381601
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,道路整備費,311618,15,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,905251,905251,311618399
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,街路整備費,3267123,16,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,9490992,9490992,3267122852
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,街路整備費,343877,16,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,998963,998963,343877148
一般会計,一般会計普通債,長期債,債券,公募,公募10-733,土木費,街路整備費,778431,15,26.07.23,27.02,06.06,08.25,02.25,0.581,-,-,2261341,2261341,778430806
