三鷹市 固定資産台帳（平成28年度末）,,,,,,,,,,（単位：円）
会計区分,資産区分,資産名称,取得年月日,取得価額等,減価償却累計額,現在価額,"耐用
年数",用途,数量,"単位
呼称"
一般会計,インフラ資産/工作物,市道第29号線(道路工作物(市道29号線 舗装道5.5m以上)),1935/3/31,"27,549,127","27,549,126",1,50,道路,129.49,ｍ
一般会計,インフラ資産/工作物,市道第29号線(道路工作物(市道29号線 舗装道5.5m未満)),1935/3/31,"147,176,258","147,176,257",1,50,道路,995.12,ｍ
一般会計,インフラ資産/工作物,市道第30号線(道路工作物(市道30号線 舗装道5.5m未満)),1935/3/31,"40,132,122","40,132,121",1,50,道路,271.35,ｍ
一般会計,インフラ資産/工作物,市道第31号線(道路工作物(市道31号線 舗装道5.5m以上)),1935/3/31,"79,241,237","79,241,236",1,50,道路,372.46,ｍ
一般会計,インフラ資産/工作物,市道第31号線(道路工作物(市道31号線 舗装道5.5m未満)),1935/3/31,"22,146,247","22,146,246",1,50,道路,149.74,ｍ
一般会計,インフラ資産/工作物,市道第32号線(道路工作物(市道32号線 舗装道5.5m以上)),1935/3/31,"5,335,795","5,335,794",1,50,道路,25.08,ｍ
一般会計,インフラ資産/工作物,市道第32号線(道路工作物(市道32号線 舗装道5.5m未満)),1935/3/31,"26,457,473","26,457,472",1,50,道路,178.89,ｍ
一般会計,インフラ資産/工作物,市道第33号線(道路工作物(市道33号線 舗装道5.5m未満)),1935/3/31,"278,743,361","278,743,360",1,50,道路,"1,884.70",ｍ
一般会計,インフラ資産/工作物,市道第34号線(道路工作物(市道34号線 舗装道5.5m未満)),1935/3/31,"55,719,093","55,719,092",1,50,道路,376.74,ｍ
一般会計,インフラ資産/工作物,市道第35号線(道路工作物(市道35号線 舗装道5.5m以上)),1935/3/31,"8,467,490","8,467,489",1,50,道路,39.80,ｍ
一般会計,インフラ資産/工作物,市道第35号線(道路工作物(市道35号線 舗装道5.5m未満)),1935/3/31,"95,314,345","95,314,344",1,50,道路,644.46,ｍ
一般会計,インフラ資産/工作物,市道第36号線(道路工作物(市道36号線 舗装道5.5m以上)),1935/3/31,"10,769,456","10,769,455",1,50,道路,50.62,ｍ
一般会計,インフラ資産/工作物,市道第36号線(道路工作物(市道36号線 舗装道5.5m未満)),1935/3/31,"58,765,791","58,765,790",1,50,道路,397.34,ｍ
一般会計,インフラ資産/工作物,市道第37号線(道路工作物(市道37号線 舗装道5.5m以上)),1935/3/31,"36,797,413","36,797,412",1,50,道路,172.96,ｍ
一般会計,インフラ資産/工作物,市道第37号線(道路工作物(市道37号線 舗装道5.5m未満)),1935/3/31,"21,313,581","21,313,580",1,50,道路,144.11,ｍ
一般会計,インフラ資産/工作物,市道第38号線(道路工作物(市道38号線 舗装道5.5m以上)),1935/3/31,"6,422,953","6,422,952",1,50,道路,30.19,ｍ
一般会計,インフラ資産/工作物,市道第38号線(道路工作物(市道38号線 舗装道5.5m未満)),1935/3/31,"4,920,566","4,920,565",1,50,道路,33.27,ｍ
一般会計,インフラ資産/工作物,市道第39号線(道路工作物(市道39号線 舗装道5.5m未満)),1935/3/31,"49,794,299","49,794,298",1,50,道路,336.68,ｍ
一般会計,インフラ資産/工作物,市道第40号線(道路工作物(市道40号線 舗装道5.5m以上)),1935/3/31,"26,061,998","26,061,997",1,50,道路,122.50,ｍ
一般会計,インフラ資産/工作物,市道第40号線(道路工作物(市道40号線 舗装道5.5m未満)),1935/3/31,"27,325,634","27,325,633",1,50,道路,184.76,ｍ
一般会計,インフラ資産/工作物,市道第41号線(道路工作物(市道41号線 舗装道5.5m以上)),1935/3/31,"278,869,756","278,869,755",1,50,道路,"1,310.78",ｍ
一般会計,インフラ資産/工作物,市道第41号線(道路工作物(市道41号線 舗装道5.5m未満)),1935/3/31,"25,926,519","25,926,518",1,50,道路,175.30,ｍ
一般会計,インフラ資産/工作物,市道第42号線(道路工作物(市道42号線 舗装道5.5m以上)),1935/3/31,"88,289,537","88,289,536",1,50,道路,414.99,ｍ
一般会計,インフラ資産/工作物,市道第42号線(道路工作物(市道42号線 舗装道5.5m未満)),1935/3/31,"25,821,512","25,821,511",1,50,道路,174.59,ｍ
一般会計,インフラ資産/工作物,市道第43号線(道路工作物(市道43号線 舗装道5.5m以上)),1935/3/31,"100,116,366","100,116,365",1,50,道路,470.58,ｍ
一般会計,インフラ資産/工作物,市道第43号線(道路工作物(市道43号線 舗装道5.5m未満)),1935/3/31,"106,414,090","106,414,089",1,50,道路,719.51,ｍ
一般会計,インフラ資産/工作物,市道第44号線(道路工作物(市道44号線 舗装道5.5m以上)),1935/3/31,"66,410,225","66,410,224",1,50,道路,312.15,ｍ
一般会計,インフラ資産/工作物,市道第44号線(道路工作物(市道44号線 舗装道5.5m未満)),1935/3/31,"42,723,295","42,723,294",1,50,道路,288.87,ｍ
一般会計,インフラ資産/工作物,市道第45号線(道路工作物(市道45号線 舗装道5.5m未満)),1935/3/31,"52,314,481","52,314,480",1,50,道路,353.72,ｍ
一般会計,インフラ資産/工作物,市道第46号線(道路工作物(市道46号線 舗装道5.5m未満)),1935/3/31,"107,144,706","107,144,705",1,50,道路,724.45,ｍ
一般会計,インフラ資産/工作物,市道第47号線(道路工作物(市道47号線 舗装道5.5m以上)),1935/3/31,"37,359,076","37,359,075",1,50,道路,175.60,ｍ
一般会計,インフラ資産/工作物,市道第47号線(道路工作物(市道47号線 舗装道5.5m未満)),1935/3/31,"72,819,059","72,819,058",1,50,道路,492.36,ｍ
一般会計,インフラ資産/工作物,市道第48号線(道路工作物(市道48号線 舗装道5.5m以上)),1935/3/31,"34,997,540","34,997,539",1,50,道路,164.50,ｍ
一般会計,インフラ資産/工作物,市道第48号線(道路工作物(市道48号線 舗装道5.5m未満)),1935/3/31,"41,349,323","41,349,322",1,50,道路,279.58,ｍ
一般会計,インフラ資産/工作物,市道第49号線(道路工作物(市道49号線 舗装道5.5m以上)),1935/3/31,"74,975,580","74,975,579",1,50,道路,352.41,ｍ
一般会計,インフラ資産/工作物,市道第49号線(道路工作物(市道49号線 舗装道5.5m未満)),1935/3/31,"10,323,280","10,323,279",1,50,道路,69.80,ｍ
一般会計,インフラ資産/工作物,市道第50号線(道路工作物(市道50号線 舗装道5.5m未満)),1935/3/31,"40,627,581","40,627,580",1,50,道路,274.70,ｍ
一般会計,インフラ資産/工作物,市道第51号線(道路工作物(市道51号線 舗装道5.5m以上)),1935/3/31,"29,517,074","29,517,073",1,50,道路,138.74,ｍ
一般会計,インフラ資産/工作物,市道第51号線(道路工作物(市道51号線 舗装道5.5m未満)),1935/3/31,"10,712,252","10,712,251",1,50,道路,72.43,ｍ
一般会計,インフラ資産/工作物,市道第52号線(道路工作物(市道52号線 舗装道5.5m未満)),1935/3/31,"53,719,512","53,719,511",1,50,道路,363.22,ｍ
一般会計,インフラ資産/工作物,市道第53号線(道路工作物(市道53号線 舗装道5.5m未満)),1935/3/31,"10,132,492","10,132,491",1,50,道路,68.51,ｍ
一般会計,インフラ資産/工作物,市道第54号線(道路工作物(市道54号線 舗装道5.5m以上)),1935/3/31,"12,841,650","12,841,649",1,50,道路,60.36,ｍ
一般会計,インフラ資産/工作物,市道第54号線(道路工作物(市道54号線 舗装道5.5m未満)),1935/3/31,"97,547,605","97,547,604",1,50,道路,659.56,ｍ
一般会計,インフラ資産/工作物,市道第55号線(道路工作物(市道55号線 舗装道5.5m未満)),1935/3/31,"79,187,547","79,187,546",1,50,道路,535.42,ｍ
一般会計,インフラ資産/工作物,市道第55-”号線(道路工作物(市道55-”号線 舗装道5.5m以上)),1935/3/31,"22,060,151","22,060,150",1,50,道路,103.69,ｍ
一般会計,インフラ資産/工作物,市道第55-”号線(道路工作物(市道55-”号線 舗装道5.5m未満)),1935/3/31,"27,180,694","27,180,693",1,50,道路,183.78,ｍ
一般会計,インフラ資産/工作物,市道第56号線(道路工作物(市道56号線 舗装道5.5m以上)),1935/3/31,"232,219,844","232,219,843",1,50,道路,"1,091.51",ｍ
一般会計,インフラ資産/工作物,市道第56号線(道路工作物(市道56号線 舗装道5.5m未満)),1935/3/31,"107,597,274","107,597,273",1,50,道路,727.51,ｍ
一般会計,インフラ資産/工作物,市道第57号線(道路工作物(市道57号線 舗装道5.5m以上)),1935/3/31,"99,129,201","99,129,200",1,50,道路,465.94,ｍ
一般会計,インフラ資産/工作物,市道第57号線(道路工作物(市道57号線 舗装道5.5m未満)),1935/3/31,"127,995,366","127,995,365",1,50,道路,865.43,ｍ
一般会計,インフラ資産/工作物,市道第58号線(道路工作物(市道58号線 舗装道5.5m未満)),1935/3/31,"109,820,181","109,820,180",1,50,道路,742.54,ｍ
一般会計,インフラ資産/工作物,市道第59号線(道路工作物(市道59号線 舗装道5.5m未満)),1935/3/31,"76,492,846","76,492,845",1,50,道路,517.20,ｍ
一般会計,インフラ資産/工作物,市道第60号線(道路工作物(市道60号線 舗装道5.5m以上)),1935/3/31,"31,214,827","31,214,826",1,50,道路,146.72,ｍ
一般会計,インフラ資産/工作物,市道第60号線(道路工作物(市道60号線 舗装道5.5m未満)),1935/3/31,"211,251,587","211,251,586",1,50,道路,"1,428.36",ｍ
一般会計,インフラ資産/工作物,市道第61号線(道路工作物(市道61号線 舗装道5.5m未満)),1935/3/31,"9,728,730","9,728,729",1,50,道路,65.78,ｍ
一般会計,インフラ資産/工作物,市道第62号線(道路工作物(市道62号線 舗装道5.5m以上)),1935/3/31,"7,888,807","7,888,806",1,50,道路,37.08,ｍ
一般会計,インフラ資産/工作物,市道第62号線(道路工作物(市道62号線 舗装道5.5m未満)),1935/3/31,"82,547,790","82,547,789",1,50,道路,558.14,ｍ
一般会計,インフラ資産/工作物,市道第63号線(道路工作物(市道63号線 舗装道5.5m以上)),1935/3/31,"29,912,791","29,912,790",1,50,道路,140.60,ｍ
一般会計,インフラ資産/工作物,市道第63号線(道路工作物(市道63号線 舗装道5.5m未満)),1935/3/31,"4,673,577","4,673,576",1,50,道路,31.60,ｍ
一般会計,インフラ資産/工作物,市道第64号線(道路工作物(市道64号線 舗装道5.5m以上)),1935/3/31,"51,787,848","51,787,847",1,50,道路,243.42,ｍ
一般会計,インフラ資産/工作物,市道第64号線(道路工作物(市道64号線 舗装道5.5m未満)),1935/3/31,"137,864,600","137,864,599",1,50,道路,932.16,ｍ
一般会計,インフラ資産/工作物,市道第65号線(道路工作物(市道65号線 舗装道5.5m以上)),1935/3/31,"29,853,220","29,853,219",1,50,道路,140.32,ｍ
一般会計,インフラ資産/工作物,市道第66号線(道路工作物(市道66号線 舗装道5.5m以上)),1935/3/31,"8,637,691","8,637,690",1,50,道路,40.60,ｍ
一般会計,インフラ資産/工作物,市道第66号線(道路工作物(市道66号線 舗装道5.5m未満)),1935/3/31,"165,168,049","165,168,048",1,50,道路,"1,116.77",ｍ
一般会計,インフラ資産/工作物,市道第67号線(道路工作物(市道67号線 舗装道5.5m以上)),1935/3/31,"154,189,160","154,189,159",1,50,道路,724.74,ｍ
一般会計,インフラ資産/工作物,市道第67号線(道路工作物(市道67号線 舗装道5.5m未満)),1935/3/31,"5,093,607","5,093,606",1,50,道路,34.44,ｍ
一般会計,インフラ資産/工作物,市道第68号線(道路工作物(市道68号線 舗装道5.5m以上)),1935/3/31,"15,092,556","15,092,555",1,50,道路,70.94,ｍ
一般会計,インフラ資産/工作物,市道第68号線(道路工作物(市道68号線 舗装道5.5m未満)),1935/3/31,"27,242,812","27,242,811",1,50,道路,184.20,ｍ
一般会計,インフラ資産/工作物,市道第69号線(道路工作物(市道69号線 舗装道5.5m以上)),1935/3/31,"6,969,723","6,969,722",1,50,道路,32.76,ｍ
一般会計,インフラ資産/工作物,市道第69号線(道路工作物(市道69号線 舗装道5.5m未満)),1935/3/31,"12,103,972","12,103,971",1,50,道路,81.84,ｍ
一般会計,インフラ資産/工作物,市道第70号線(道路工作物(市道70号線 舗装道13.0m以上)),1935/3/31,"20,631,429","20,631,428",1,50,道路,52.76,ｍ
一般会計,インフラ資産/工作物,市道第70号線(道路工作物(市道70号線 舗装道5.5m以上)),1935/3/31,"131,935,405","131,935,404",1,50,道路,620.14,ｍ
一般会計,インフラ資産/工作物,市道第70号線(道路工作物(市道70号線 舗装道5.5m未満)),1935/3/31,"76,367,132","76,367,131",1,50,道路,516.35,ｍ
一般会計,インフラ資産/工作物,市道第71号線(道路工作物(市道71号線 舗装道5.5m以上)),1935/3/31,"22,219,714","22,219,713",1,50,道路,104.44,ｍ
一般会計,インフラ資産/工作物,市道第71号線(道路工作物(市道71号線 舗装道5.5m未満)),1935/3/31,"43,479,054","43,479,053",1,50,道路,293.98,ｍ
一般会計,インフラ資産/工作物,市道第71-”号線(道路工作物(市道71-”号線 舗装道5.5m以上)),1935/3/31,"3,399,761","3,399,760",1,50,道路,15.98,ｍ
一般会計,インフラ資産/工作物,市道第71-”号線(道路工作物(市道71-”号線 舗装道5.5m未満)),1935/3/31,"7,322,430","7,322,429",1,50,道路,49.51,ｍ
一般会計,インフラ資産/工作物,市道第72号線(道路工作物(市道72号線 舗装道5.5m以上)),1935/3/31,"13,058,656","13,058,655",1,50,道路,61.38,ｍ
一般会計,インフラ資産/工作物,市道第72号線(道路工作物(市道72号線 舗装道5.5m未満)),1935/3/31,"84,267,843","84,267,842",1,50,道路,569.77,ｍ
一般会計,インフラ資産/工作物,市道第73号線(道路工作物(市道73号線 舗装道5.5m以上)),1935/3/31,"37,280,358","37,280,357",1,50,道路,175.23,ｍ
一般会計,インフラ資産/工作物,市道第73号線(道路工作物(市道73号線 舗装道5.5m未満)),1935/3/31,"173,025,870","173,025,869",1,50,道路,"1,169.90",ｍ
一般会計,インフラ資産/工作物,市道第73-”号線(道路工作物(市道73-”号線 舗装道5.5m未満)),1935/3/31,"33,685,248","33,685,247",1,50,道路,227.76,ｍ
一般会計,インフラ資産/工作物,市道第74号線(道路工作物(市道74号線 舗装道5.5m以上)),1935/3/31,"162,720,475","162,720,474",1,50,道路,764.84,ｍ
一般会計,インフラ資産/工作物,市道第74号線(道路工作物(市道74号線 舗装道5.5m未満)),1935/3/31,"116,462,280","116,462,279",1,50,道路,787.45,ｍ
一般会計,インフラ資産/工作物,市道第74-”号線(道路工作物(市道74-”号線 舗装道5.5m未満)),1935/3/31,"10,824,655","10,824,654",1,50,道路,73.19,ｍ
一般会計,インフラ資産/工作物,市道第75号線(道路工作物(市道75号線 舗装道5.5m以上)),1935/3/31,"124,174,249","124,174,248",1,50,道路,583.66,ｍ
一般会計,インフラ資産/工作物,市道第75号線(道路工作物(市道75号線 舗装道5.5m未満)),1935/3/31,"39,120,500","39,120,499",1,50,道路,264.51,ｍ
一般会計,インフラ資産/工作物,市道第76号線(道路工作物(市道76号線 舗装道5.5m以上)),1935/3/31,"3,329,553","3,329,552",1,50,道路,15.65,ｍ
一般会計,インフラ資産/工作物,市道第76号線(道路工作物(市道76号線 舗装道5.5m未満)),1935/3/31,"17,062,992","17,062,991",1,50,道路,115.37,ｍ
一般会計,インフラ資産/工作物,市道第77号線(道路工作物(市道77号線 舗装道5.5m以上)),1935/3/31,"36,750,608","36,750,607",1,50,道路,172.74,ｍ
一般会計,インフラ資産/工作物,市道第77号線(道路工作物(市道77号線 舗装道5.5m未満)),1935/3/31,"114,949,284","114,949,283",1,50,道路,777.22,ｍ
一般会計,インフラ資産/工作物,市道第78号線(道路工作物(市道78号線 舗装道5.5m未満)),1935/3/31,"17,944,464","17,944,463",1,50,道路,121.33,ｍ
一般会計,インフラ資産/工作物,市道第79号線(道路工作物(市道79号線 舗装道5.5m未満)),1935/3/31,"72,412,340","72,412,339",1,50,道路,489.61,ｍ
