"全国地方公共団体コード","ID","地方公共団体名","施設名称","施設名称_カナ","施設名称_英字","営業の種類","業態","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","施設所在地_都道府県","施設所在地_市区町村","施設所在地_町字","施設所在地_番地以下","施設方書","緯度","経度","施設電話番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","法人名","法人番号","許可番号","初回許可年月日","許可年月日","許可開始日","許可満了日","廃業年月日","申請区分","許可条件","備考"
"131032",,"東京都港区","庄や　田町店",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２３番１１号ユニカ田町ビル１階","東京都","港区","芝五丁目","２３番１１号","ユニカ田町ビル１階",,,,,,,,"株式会社大庄",,"5港み生食営第2249号","2023-12-06","2023-12-06","2023-12-06","2030-12-31",,"新規",,
"131032",,"東京都港区","リンガーハット田町慶応仲通店",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２３番１２号","東京都","港区","芝五丁目","２３番１２号",,,,,,,,,"リンガーハットジャパン株式会社",,"3港み生食営第3301号","2022-02-10","2022-02-10","2022-02-10","2028-02-29",,"新規",,
"131032",,"東京都港区","焼肉みらい",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２３番１７号１階、２階","東京都","港区","芝五丁目","２３番１７号","１階、２階",,,,,,,,"株式会社大関商品研究所",,"3港み生食営第3580号","2022-03-15","2022-03-15","2022-03-15","2029-03-31",,"新規",,
"131032",,"東京都港区","おつまみ餃子　福虎",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２３番１７号","東京都","港区","芝五丁目","２３番１７号",,,,,,,,,"株式会社福虎",,"4港み生食営第1416号","2022-12-07","2022-12-07","2022-12-07","2029-12-31",,"新規",,
"131032",,"東京都港区","おつまみ餃子　福虎",,,"そうざい製造業",,"131032",,"東京都港区芝五丁目２３番１７号","東京都","港区","芝五丁目","２３番１７号",,,,,,,,,"株式会社福虎",,"4港み生食営第1422号","2022-12-07","2022-12-07","2022-12-07","2029-12-31",,"新規",,
"131032",,"東京都港区","三田ラーメン酒場",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２４番６号１、２、３階","東京都","港区","芝五丁目","２４番６号","１、２、３階",,,,,,,,,,"4港み生食営第1415号","2022-09-26","2022-09-26","2022-09-26","2029-09-30",,"新規",,
"131032",,"東京都港区","焼肉　大尚山",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２４番６号１、２、３階","東京都","港区","芝五丁目","２４番６号","１、２、３階",,,,,,,,"株式会社龍リアルエステート",,"5港み生食営第546号","2023-06-08","2023-06-08","2023-06-08","2030-06-30",,"新規",,
"131032",,"東京都港区","Ｔｈｅ　Ｂａｒ　ＩＤＥＡＬ　ＮＵＭＢＥＲＳ",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２４番７号田町貸店舗１階、２階","東京都","港区","芝五丁目","２４番７号","田町貸店舗１階、２階",,,,,,,,"株式会社ＴＨＩＲＤ　ＰＬＡＣＥ",,"3港み生食営第3797号","2022-04-07","2022-04-07","2022-04-07","2028-04-30",,"新規",,
"131032",,"東京都港区","鳥屋元太",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２４番１２号第一共英ビル１階","東京都","港区","芝五丁目","２４番１２号","第一共英ビル１階",,,,,,,,"株式会社大関商品研究所",,"3港み生食営第2227号","2021-10-21","2021-10-21","2021-10-21","2027-10-31",,"新規",,
"131032",,"東京都港区","ホルモン焼肉　３５７",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２４番１２号三田アバックビル２階、３階","東京都","港区","芝五丁目","２４番１２号","三田アバックビル２階、３階",,,,,,,,"株式会社盛隆",,"4港み生食営第1578号","2022-10-11","2022-10-11","2022-10-11","2029-10-31",,"新規",,
"131032",,"東京都港区","はま多",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２４番１３号１、２階","東京都","港区","芝五丁目","２４番１３号","１、２階",,,,,,,,"有限会社はまだ",,"3港み生食営第2526号","2021-11-19","2021-11-19","2021-11-19","2028-11-30",,"新規",,
"131032",,"東京都港区","居酒屋　こぼうず",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２４番１６号御守ビル地下１階","東京都","港区","芝五丁目","２４番１６号","御守ビル地下１階",,,,,,,,"株式会社サムライフ",,"4港み生食営第398号","2022-05-25","2022-05-25","2022-05-25","2029-05-31",,"新規",,
"131032",,"東京都港区","居酒屋　こぼうず",,,"食肉販売業",,"131032",,"東京都港区芝五丁目２４番１６号御守ビル地下１階","東京都","港区","芝五丁目","２４番１６号","御守ビル地下１階",,,,,,,,"株式会社サムライフ",,"4港み生食営第399号","2022-05-25","2022-05-25","2022-05-25","2029-05-31",,"新規",,
"131032",,"東京都港区","居酒屋　こぼうず",,,"そうざい製造業",,"131032",,"東京都港区芝五丁目２４番１６号御守ビル地下１階","東京都","港区","芝五丁目","２４番１６号","御守ビル地下１階",,,,,,,,"株式会社サムライフ",,"4港み生食営第400号","2022-05-25","2022-05-25","2022-05-25","2029-05-31",,"新規",,
"131032",,"東京都港区","居酒屋　こぼうず",,,"食品の小分け業",,"131032",,"東京都港区芝五丁目２４番１６号御守ビル地下１階","東京都","港区","芝五丁目","２４番１６号","御守ビル地下１階",,,,,,,,"株式会社サムライフ",,"4港み生食営第1714号","2022-10-27","2022-10-27","2022-10-27","2029-10-31",,"新規",,
"131032",,"東京都港区","サイゼリヤ三田慶大前店",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２５番１１号三田富士ビル地下１階","東京都","港区","芝五丁目","２５番１１号","三田富士ビル地下１階",,,,,,,,"株式会社サイゼリヤ",,"6港み生食営第728号","2024-07-05","2024-07-05","2024-07-05","2031-07-31",,"新規",,
"131032",,"東京都港区","いきなりステーキ　三田店",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２６番１号芝ＭＣビル１階","東京都","港区","芝五丁目","２６番１号","芝ＭＣビル１階",,,,,,,,"株式会社ペッパーフードサービス",,"4港み生食営第1740号","2022-11-04","2022-11-04","2022-11-04","2029-11-30",,"新規",,
"131032",,"東京都港区","串カツ田中　田町店",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２６番１号芝ＭＣビル２階、３階","東京都","港区","芝五丁目","２６番１号","芝ＭＣビル２階、３階",,,,,,,,"株式会社串カツ田中",,"4港み生食営第1813号","2022-11-07","2022-11-07","2022-11-07","2029-11-30",,"新規",,
"131032",,"東京都港区","おでん屋たけし　三田店",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２６番４号ハウス花田ビル１階","東京都","港区","芝五丁目","２６番４号","ハウス花田ビル１階",,,,,,,,"株式会社オールウェイズ",,"4港み生食営第1144号","2022-08-22","2022-08-22","2022-08-22","2029-08-31",,"新規",,
"131032",,"東京都港区","ホルモンセンター　田町店",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２６番１０号１～３階","東京都","港区","芝五丁目","２６番１０号","１～３階",,,,,,,,"株式会社ニュールック",,"5港み生食営第1640号","2023-10-04","2023-10-04","2023-10-04","2030-10-31",,"新規",,
"131032",,"東京都港区","ソバヤノニカイ",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２６番１０号シノザキビル２階","東京都","港区","芝五丁目","２６番１０号","シノザキビル２階",,,,,,,,"茂木商店株式会社",,"6港み生食営第885号","2024-07-30","2024-07-30","2024-07-30","2030-07-31",,"新規",,
"131032",,"東京都港区","黒バラモン　田町店／馬並み家　三田本店",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２６番２０号建築会館地下１階","東京都","港区","芝五丁目","２６番２０号","建築会館地下１階",,,,,,,,"株式会社ダイヤモンドダイニング",,"5港み生食営第2695号","2024-01-24","2024-01-24","2024-01-24","2031-01-31",,"新規",,
"131032",,"東京都港区","ベルサイユの豚　田町",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２６番２０号建築会館２階","東京都","港区","芝五丁目","２６番２０号","建築会館２階",,,,,,,,"株式会社ダイヤモンドダイニング",,"4港み生食営第524号","2022-06-10","2022-06-10","2022-06-10","2029-06-30",,"新規",,
"131032",,"東京都港区","ＬＯＤＡ　三田店",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２６番２０号建築会館２階","東京都","港区","芝五丁目","２６番２０号","建築会館２階",,,,,,,,"ゴールドウェア株式会社",,"5港み生食営第829号","2023-07-20","2023-07-20","2023-07-20","2030-07-31",,"新規",,
"131032",,"東京都港区","包丁や田町駅前店",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２７番１０号サンシャイン５ビル地下１階","東京都","港区","芝五丁目","２７番１０号","サンシャイン５ビル地下１階",,,,,,,,"株式会社東日本フーズ",,"3港み生食営第1178号","2021-06-24","2021-06-24","2021-06-24","2028-06-30",,"新規",,
"131032",,"東京都港区","ＷＩＮＥＨＡＬＬ　ＧＬＡＭＯＵＲ　田町",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２７番１０号サンシャイン５ビル２階","東京都","港区","芝五丁目","２７番１０号","サンシャイン５ビル２階",,,,,,,,"株式会社ダイヤモンドダイニング",,"5港み生食営第1712号","2023-10-06","2023-10-06","2023-10-06","2030-10-31",,"新規",,
"131032",,"東京都港区","炭火焼干物定食　しんぱち食堂　田町店",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２７番１２号金井ビル１階","東京都","港区","芝五丁目","２７番１２号","金井ビル１階",,,,,,,,"株式会社越後屋",,"4港み生食営第2389号","2023-01-31","2023-01-31","2023-01-31","2030-01-31",,"新規",,
"131032",,"東京都港区","Ｈｏｎｅｙ",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２７番１２号金井ビル３階","東京都","港区","芝五丁目","２７番１２号","金井ビル３階",,,,,,,,"合同会社Ｐｌｕｓ　Ｅｉｇｈｔ",,"5港み生食営第387号","2023-05-16","2023-05-16","2023-05-16","2029-05-31",,"新規",,
"131032",,"東京都港区","蕎麦一心たすけ",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２７番１３号第２小川ビル１階","東京都","港区","芝五丁目","２７番１３号","第２小川ビル１階",,,,,,,,"有限会社蕎麦一心たすけ",,"3港み生食営第2930号","2021-12-23","2021-12-23","2021-12-23","2028-12-31",,"新規",,
"131032",,"東京都港区","松屋　三田店",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２９番２号三善ビル１階","東京都","港区","芝五丁目","２９番２号","三善ビル１階",,,,,,,,"株式会社松屋フーズ",,"5港み生食営第2076号","2023-11-09","2023-11-09","2023-11-09","2030-11-30",,"新規",,
"131032",,"東京都港区","魚がし日本一　三田店",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２９番３号三田永谷マンション１階","東京都","港区","芝五丁目","２９番３号","三田永谷マンション１階",,,,,,,,"株式会社にっぱん",,"6港み生食営第962号","2024-07-30","2024-07-30","2024-07-30","2031-07-31",,"新規",,
"131032",,"東京都港区","ファミリーマート田町第一京浜",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２９番１４号田町日工ビル１階","東京都","港区","芝五丁目","２９番１４号","田町日工ビル１階",,,,,,,,"株式会社ファミリーマート",,"3港み生食営第3122号","2022-02-03","2022-02-03","2022-02-03","2029-02-28",,"新規",,
"131032",,"東京都港区","ファミリーマート田町第一京浜店",,,"飲食店営業",,"131032",,"東京都港区芝五丁目２９番１４号田町日工ビル１階","東京都","港区","芝五丁目","２９番１４号","田町日工ビル１階",,,,,,,,"株式会社フルフィルメントＣＶＳ",,"5港み生食営第904号","2023-07-20","2023-07-20","2023-07-20","2030-07-31",,"新規",,
"131032",,"東京都港区","がんぎ田町店",,,"飲食店営業",,"131032",,"東京都港区芝五丁目３０番１号藤和芝コープ１０３","東京都","港区","芝五丁目","３０番１号","藤和芝コープ１０３",,,,,,,,"株式会社い和多",,"5港み生食営第2104号","2023-11-10","2023-11-10","2023-11-10","2030-11-30",,"新規",,
"131032",,"東京都港区","ＡＬＥＧＲＩＡ田町",,,"飲食店営業",,"131032",,"東京都港区芝五丁目３０番１号藤和芝コープ１階","東京都","港区","芝五丁目","３０番１号","藤和芝コープ１階",,,,,,,,"合同会社ＨａｐｙＲｅｓ",,"4港み生食営第2249号","2023-01-23","2023-01-23","2023-01-23","2030-01-31",,"新規",,
"131032",,"東京都港区","エクセルシオールカフェ三田店",,,"飲食店営業",,"131032",,"東京都港区芝五丁目３１番５号ＧＡＴＯ１階・２階","東京都","港区","芝五丁目","３１番５号","ＧＡＴＯ１階・２階",,,,,,,,"株式会社ドトールコーヒー",,"4港み生食営第176号","2022-04-21","2022-04-21","2022-04-21","2029-04-30",,"新規",,
"131032",,"東京都港区","富士そば三田店",,,"飲食店営業",,"131032",,"東京都港区芝五丁目３１番７号三田ステーションビル１階","東京都","港区","芝五丁目","３１番７号","三田ステーションビル１階",,,,,,,,"池袋ダイタンフード株式会社",,"4港み生食営第919号","2022-08-08","2022-08-08","2022-08-08","2028-08-31",,"新規",,
"131032",,"東京都港区","セブンイレブン三田駅西店",,,"飲食店営業",,"131032",,"東京都港区芝五丁目３１番１９号１階","東京都","港区","芝五丁目","３１番１９号","１階",,,,,,,,"株式会社サワモト",,"3港み生食営第2718号","2021-12-10","2021-12-10","2021-12-10","2028-12-31",,"新規",,
"131032",,"東京都港区","カフェベローチェ田町店",,,"飲食店営業",,"131032",,"東京都港区芝五丁目３１番１９号ラウンドクロス田町ビル１階","東京都","港区","芝五丁目","３１番１９号","ラウンドクロス田町ビル１階",,,,,,,,"Ｃ‐Ｕｎｉｔｅｄ株式会社",,"6港み生食営第395号","2024-05-24","2024-05-24","2024-05-24","2031-05-31",,"新規",,
