性別階層,性別コード,性別,年齢階級階層,年齢階級コード,年齢階級,地域階層,地域コード,地域,人口／昼間人口（人）,人口／常住人口（人）,人口／昼夜間人口比率（％）,就業者（15歳以上）／昼間就業者（人）,就業者（15歳以上）／常住就業者（人）,就業者（15歳以上）／流入通勤者（人）,就業者（15歳以上）／流出通勤者（人）,就業者（15歳以上）／残留就業者（人）,就業者（15歳以上）／昼夜間就業者比率（％）
1,2,女,1,7,40～44歳,2,13104,新宿区,32274,13785,234.1,25479,7112,22030,3663,3449,358.3
1,2,女,1,8,15～49歳,2,13104,新宿区,26817,11840,226.5,21387,6479,18062,3154,3325,330.1
1,2,女,1,9,50～54歳,2,13104,新宿区,21817,10131,215.3,17190,5563,14263,2636,2927,309
1,2,女,1,10,55～59歳,2,13104,新宿区,16038,8132,197.2,12320,4447,9797,1924,2523,277
1,2,女,1,11,60～64歳,2,13104,新宿区,13244,7662,172.9,9266,3698,6890,1322,2376,250.6
1,2,女,1,12,65歳以上,2,13104,新宿区,43243,37668,114.8,13577,8029,7150,1602,6427,169.1
1,2,女,2,13,うち75歳以上,2,13104,新宿区,20776,20144,103.1,2990,2362,877,249,2113,126.6
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13105,文京区,346132,219724,157.5,178831,95226,140933,57328,37898,187.8
0,0,総数,1,1,15歳未満,2,13105,文京区,27163,23478,115.7,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13105,文京区,28556,8121,351.6,3521,811,3154,444,367,434.2
0,0,総数,1,3,20～24歳,2,13105,文京区,42683,14784,288.7,14705,5548,12246,3089,2459,265.1
0,0,総数,1,4,25～29歳,2,13105,文京区,24104,15965,151,15536,9214,12328,6006,3208,168.6
0,0,総数,1,5,30～34歳,2,13105,文京区,25270,17599,143.6,17807,10539,14273,7005,3534,169
0,0,総数,1,6,15～16歳,2,13105,文京区,27084,18266,148.3,19760,11074,16108,7422,3652,178.4
0,0,総数,1,7,40～44歳,2,13105,文京区,29581,18737,157.9,22461,11711,18503,7753,3958,191.8
0,0,総数,1,8,15～49歳,2,13105,文京区,26549,16553,160.4,20531,10594,16860,6923,3671,193.8
0,0,総数,1,9,50～54歳,2,13105,文京区,23344,14497,161,18631,9825,15202,6396,3429,189.6
0,0,総数,1,10,55～59歳,2,13105,文京区,18960,11441,165.7,15172,7682,12229,4739,2943,197.5
0,0,総数,1,11,60～64歳,2,13105,文京区,17039,10461,162.9,12695,6149,9906,3360,2789,206.5
0,0,総数,1,12,65歳以上,2,13105,文京区,47923,41946,114.2,18012,12079,10124,4191,7888,149.1
0,0,総数,2,13,うち75歳以上,2,13105,文京区,21181,20630,102.7,3931,3388,1286,743,2645,116
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13105,文京区,179619,105990,169.5,103084,51163,84203,32282,18881,201.5
1,1,男,1,1,15歳未満,2,13105,文京区,13397,11806,113.5,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13105,文京区,13376,4166,321.1,1562,390,1366,194,196,400.5
1,1,男,1,3,20～24歳,2,13105,文京区,22520,8011,281.1,6771,2656,5549,1434,1222,254.9
1,1,男,1,4,25～29歳,2,13105,文京区,12254,8065,151.9,7493,4570,5840,2917,1653,164
1,1,男,1,5,30～34歳,2,13105,文京区,12772,8610,148.3,9452,5506,7607,3661,1845,171.7
1,1,男,1,6,15～16歳,2,13105,文京区,14226,8858,160.6,11288,5987,9410,4109,1878,188.5
1,1,男,1,7,40～44歳,2,13105,文京区,15925,8897,179,13266,6276,11309,4319,1957,211.4
1,1,男,1,8,15～49歳,2,13105,文京区,14400,7846,183.5,12153,5622,10437,3906,1716,216.2
1,1,男,1,9,50～54歳,2,13105,文京区,13125,7161,183.3,11378,5432,9775,3829,1603,209.5
1,1,男,1,10,55～59歳,2,13105,文京区,10986,5652,194.4,9666,4340,8296,2970,1370,222.7
1,1,男,1,11,60～64歳,2,13105,文京区,10231,5073,201.7,8642,3504,7287,2149,1355,246.6
1,1,男,1,12,65歳以上,2,13105,文京区,22034,17472,126.1,11413,6880,7327,2794,4086,165.9
1,1,男,2,13,うち75歳以上,2,13105,文京区,7995,7552,105.9,2328,1889,929,490,1399,123.2
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13105,文京区,166513,113734,146.4,75747,44063,56730,25046,19017,171.9
1,2,女,1,1,15歳未満,2,13105,文京区,13766,11672,117.9,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13105,文京区,15180,3955,383.8,1959,421,1788,250,171,465.3
1,2,女,1,3,20～24歳,2,13105,文京区,20163,6773,297.7,7934,2892,6697,1655,1237,274.3
1,2,女,1,4,25～29歳,2,13105,文京区,11850,7900,150,8043,4644,6488,3089,1555,173.2
1,2,女,1,5,30～34歳,2,13105,文京区,12498,8989,139,8355,5033,6666,3344,1689,166
1,2,女,1,6,15～16歳,2,13105,文京区,12858,9408,136.7,8472,5087,6698,3313,1774,166.5
1,2,女,1,7,40～44歳,2,13105,文京区,13656,9840,138.8,9195,5435,7194,3434,2001,169.2
1,2,女,1,8,15～49歳,2,13105,文京区,12149,8707,139.5,8378,4972,6423,3017,1955,168.5
1,2,女,1,9,50～54歳,2,13105,文京区,10219,7336,139.3,7253,4393,5427,2567,1826,165.1
1,2,女,1,10,55～59歳,2,13105,文京区,7974,5789,137.7,5506,3342,3933,1769,1573,164.8
1,2,女,1,11,60～64歳,2,13105,文京区,6808,5388,126.4,4053,2645,2619,1211,1434,153.2
1,2,女,1,12,65歳以上,2,13105,文京区,25889,24474,105.8,6599,5199,2797,1397,3802,126.9
1,2,女,2,13,うち75歳以上,2,13105,文京区,13186,13078,100.8,1603,1499,357,253,1246,106.9
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13106,台東区,303931,198073,153.4,189188,85952,143854,40618,45334,220.1
0,0,総数,1,1,15歳未満,2,13106,台東区,17695,17601,100.5,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13106,台東区,8943,5984,149.4,1364,570,1076,282,288,239.3
0,0,総数,1,3,20～24歳,2,13106,台東区,15852,9569,165.7,9899,3703,8169,1973,1730,267.3
0,0,総数,1,4,25～29歳,2,13106,台東区,23646,14143,167.2,16409,7095,13532,4218,2877,231.3
0,0,総数,1,5,30～34歳,2,13106,台東区,26361,16548,159.3,18628,8872,14917,5161,3711,210
0,0,総数,1,6,15～16歳,2,13106,台東区,28128,17109,164.4,20561,9562,16506,5507,4055,215
0,0,総数,1,7,40～44歳,2,13106,台東区,31828,17835,178.5,24462,10468,19733,5739,4729,233.7
0,0,総数,1,8,15～49歳,2,13106,台東区,27302,15762,173.2,21022,9488,16668,5134,4354,221.6
0,0,総数,1,9,50～54歳,2,13106,台東区,23636,12917,183,18772,8046,14861,4135,3911,233.3
0,0,総数,1,10,55～59歳,2,13106,台東区,20434,10899,187.5,16418,6886,12831,3299,3587,238.4
0,0,総数,1,11,60～64歳,2,13106,台東区,19918,11032,180.5,15117,6234,11301,2418,3816,242.5
0,0,総数,1,12,65歳以上,2,13106,台東区,58104,46590,124.7,26536,15028,14260,2752,12276,176.6
0,0,総数,2,13,うち75歳以上,2,13106,台東区,23942,22306,107.3,6274,4638,2029,393,4245,135.3
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13106,台東区,173096,101982,169.7,118009,48157,93444,23592,24565,245.1
1,1,男,1,1,15歳未満,2,13106,台東区,9070,8991,100.9,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13106,台東区,4746,3038,156.2,618,276,467,125,151,223.9
1,1,男,1,3,20～24歳,2,13106,台東区,7521,5075,148.2,4573,1888,3630,945,943,242.2
1,1,男,1,4,25～29歳,2,13106,台東区,11919,7438,160.2,8220,3774,6632,2186,1588,217.8
1,1,男,1,5,30～34歳,2,13106,台東区,14595,8789,166.1,10757,4974,8681,2898,2076,216.3
1,1,男,1,6,15～16歳,2,13106,台東区,16652,9215,180.7,12928,5490,10605,3167,2323,235.5
1,1,男,1,7,40～44歳,2,13106,台東区,19531,9401,207.8,16022,5891,13442,3311,2580,272
1,1,男,1,8,15～49歳,2,13106,台東区,16714,8281,201.8,13709,5276,11369,2936,2340,259.8
1,1,男,1,9,50～54歳,2,13106,台東区,14900,7077,210.5,12467,4641,10344,2518,2123,268.6
1,1,男,1,10,55～59歳,2,13106,台東区,13316,6022,221.1,11323,4027,9397,2101,1926,281.2
1,1,男,1,11,60～64歳,2,13106,台東区,12992,6101,212.9,10492,3603,8484,1595,2008,291.2
1,1,男,1,12,65歳以上,2,13106,台東区,30048,21462,140,16900,8317,10393,1810,6507,203.2
1,1,男,2,13,うち75歳以上,2,13106,台東区,10094,8896,113.5,3708,2510,1460,262,2248,147.7
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13106,台東区,130835,96091,136.2,71179,37795,50410,17026,20769,188.3
1,2,女,1,1,15歳未満,2,13106,台東区,8625,8610,100.2,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13106,台東区,4197,2946,142.5,746,294,609,157,137,253.7
1,2,女,1,3,20～24歳,2,13106,台東区,8331,4494,185.4,5326,1815,4539,1028,787,293.4
1,2,女,1,4,25～29歳,2,13106,台東区,11727,6705,174.9,8189,3321,6900,2032,1289,246.6
1,2,女,1,5,30～34歳,2,13106,台東区,11766,7759,151.6,7871,3898,6236,2263,1635,201.9
1,2,女,1,6,15～16歳,2,13106,台東区,11476,7894,145.4,7633,4072,5901,2340,1732,187.5
1,2,女,1,7,40～44歳,2,13106,台東区,12297,8434,145.8,8440,4577,6291,2428,2149,184.4
1,2,女,1,8,15～49歳,2,13106,台東区,10588,7481,141.5,7313,4212,5299,2198,2014,173.6
1,2,女,1,9,50～54歳,2,13106,台東区,8736,5840,149.6,6305,3405,4517,1617,1788,185.2
1,2,女,1,10,55～59歳,2,13106,台東区,7118,4877,146,5095,2859,3434,1198,1661,178.2
1,2,女,1,11,60～64歳,2,13106,台東区,6926,4931,140.5,4625,2631,2817,823,1808,175.8
1,2,女,1,12,65歳以上,2,13106,台東区,28056,25128,111.7,9636,6711,3867,942,5769,143.6
1,2,女,2,13,うち75歳以上,2,13106,台東区,13848,13410,103.3,2566,2128,569,131,1997,120.6
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13107,墨田区,279181,256274,108.9,146122,122324,92541,68743,53581,119.5
0,0,総数,1,1,15歳未満,2,13107,墨田区,26579,26607,99.9,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13107,墨田区,9679,8803,110,1213,1050,778,615,435,115.5
0,0,総数,1,3,20～24歳,2,13107,墨田区,11606,12051,96.3,7057,6034,4843,3820,2214,117
0,0,総数,1,4,25～29歳,2,13107,墨田区,19051,19014,100.2,12027,11917,8230,8120,3797,100.9
0,0,総数,1,5,30～34歳,2,13107,墨田区,21359,21610,98.8,13367,13599,9001,9233,4366,98.3
0,0,総数,1,6,15～16歳,2,13107,墨田区,22879,21210,107.9,15218,13546,10449,8777,4769,112.3
0,0,総数,1,7,40～44歳,2,13107,墨田区,26034,22482,115.8,18457,14905,12892,9340,5565,123.8
0,0,総数,1,8,15～49歳,2,13107,墨田区,23767,19609,121.2,17597,13439,12224,8066,5373,130.9
0,0,総数,1,9,50～54歳,2,13107,墨田区,20306,16368,124.1,15458,11517,10712,6771,4746,134.2
0,0,総数,1,10,55～59歳,2,13107,墨田区,16736,13697,122.2,12608,9567,8326,5285,4282,131.8
0,0,総数,1,11,60～64歳,2,13107,墨田区,17221,14467,119,11752,8993,6974,4215,4778,130.7
0,0,総数,1,12,65歳以上,2,13107,墨田区,61804,58196,106.2,21368,17757,8112,4501,13256,120.3
0,0,総数,2,13,うち75歳以上,2,13107,墨田区,28241,27701,101.9,5155,4614,1084,543,4071,111.7
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13107,墨田区,147129,127925,115,87237,67979,59379,40121,27858,128.3
1,1,男,1,1,15歳未満,2,13107,墨田区,13736,13631,100.8,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13107,墨田区,5362,4602,116.5,623,566,378,321,245,110.1
1,1,男,1,3,20～24歳,2,13107,墨田区,5540,6003,92.3,3223,2872,2121,1770,1102,112.2
1,1,男,1,4,25～29歳,2,13107,墨田区,9396,9491,99,6009,6072,4045,4108,1964,99
1,1,男,1,5,30～34歳,2,13107,墨田区,11059,11157,99.1,7420,7506,5044,5130,2376,98.9
1,1,男,1,6,15～16歳,2,13107,墨田区,12239,10930,112,8944,7636,6445,5137,2499,117.1
1,1,男,1,7,40～44歳,2,13107,墨田区,14509,11709,123.9,11237,8439,8454,5656,2783,133.2
1,1,男,1,8,15～49歳,2,13107,墨田区,13480,10139,133,10842,7502,8198,4858,2644,144.5
1,1,男,1,9,50～54歳,2,13107,墨田区,11777,8588,137.1,9708,6518,7384,4194,2324,148.9
1,1,男,1,10,55～59歳,2,13107,墨田区,9802,7161,136.9,8065,5422,5961,3318,2104,148.7
1,1,男,1,11,60～64歳,2,13107,墨田区,9992,7521,132.9,7692,5217,5212,2737,2480,147.4
1,1,男,1,12,65歳以上,2,13107,墨田区,28755,25511,112.7,13474,10229,6137,2892,7337,131.7
1,1,男,2,13,うち75歳以上,2,13107,墨田区,11172,10679,104.6,3154,2662,820,328,2334,118.5
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13107,墨田区,132052,128349,102.9,58885,54345,33162,28622,25723,108.4
1,2,女,1,1,15歳未満,2,13107,墨田区,12843,12976,99,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13107,墨田区,4317,4201,102.8,590,484,400,294,190,121.9
1,2,女,1,3,20～24歳,2,13107,墨田区,6066,6048,100.3,3834,3162,2722,2050,1112,121.3
1,2,女,1,4,25～29歳,2,13107,墨田区,9655,9523,101.4,6018,5845,4185,4012,1833,103
1,2,女,1,5,30～34歳,2,13107,墨田区,10300,10453,98.5,5947,6093,3957,4103,1990,97.6
1,2,女,1,6,15～16歳,2,13107,墨田区,10640,10280,103.5,6274,5910,4004,3640,2270,106.2
1,2,女,1,7,40～44歳,2,13107,墨田区,11525,10773,107,7220,6466,4438,3684,2782,111.7
1,2,女,1,8,15～49歳,2,13107,墨田区,10287,9470,108.6,6755,5937,4026,3208,2729,113.8
1,2,女,1,9,50～54歳,2,13107,墨田区,8529,7780,109.6,5750,4999,3328,2577,2422,115
1,2,女,1,10,55～59歳,2,13107,墨田区,6934,6536,106.1,4543,4145,2365,1967,2178,109.6
1,2,女,1,11,60～64歳,2,13107,墨田区,7229,6946,104.1,4060,3776,1762,1478,2298,107.5
1,2,女,1,12,65歳以上,2,13107,墨田区,33049,32685,101.1,7894,7528,1975,1609,5919,104.9
1,2,女,2,13,うち75歳以上,2,13107,墨田区,17069,17022,100.3,2001,1952,264,215,1737,102.5
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13108,江東区,608532,498109,122.2,345287,228833,245563,129109,99724,150.9
0,0,総数,1,1,15歳未満,2,13108,江東区,60909,62350,97.7,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13108,江東区,13870,17509,79.2,2128,2019,1234,1125,894,105.4
0,0,総数,1,3,20～24歳,2,13108,江東区,27352,21292,128.5,17034,10513,12602,6081,4432,162
0,0,総数,1,4,25～29歳,2,13108,江東区,41098,30077,136.6,30124,18924,22731,11531,7393,159.2
0,0,総数,1,5,30～34歳,2,13108,江東区,49466,39147,126.4,34622,24186,26072,15636,8550,143.1
0,0,総数,1,6,15～16歳,2,13108,江東区,55978,43031,130.1,40266,27276,30674,17684,9592,147.6
0,0,総数,1,7,40～44歳,2,13108,江東区,65292,48879,133.6,48703,32279,36218,19794,12485,150.9
0,0,総数,1,8,15～49歳,2,13108,江東区,58680,41680,140.8,45511,28506,34216,17211,11295,159.7
0,0,総数,1,9,50～54歳,2,13108,江東区,48099,32262,149.1,38357,22506,28890,13039,9467,170.4
0,0,総数,1,10,55～59歳,2,13108,江東区,38096,26227,145.3,29985,18111,21786,9912,8199,165.6
0,0,総数,1,11,60～64歳,2,13108,江東区,36291,27442,132.2,25374,16520,16758,7904,8616,153.6
0,0,総数,1,12,65歳以上,2,13108,江東区,110224,105036,104.9,33183,27993,14382,9192,18801,118.5
0,0,総数,2,13,うち75歳以上,2,13108,江東区,46663,46545,100.3,5695,5578,1239,1122,4456,102.1
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13108,江東区,342450,246750,138.8,227330,128991,175417,77078,51913,176.2
1,1,男,1,1,15歳未満,2,13108,江東区,31313,31995,97.9,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13108,江東区,7111,8897,79.9,1169,1044,661,536,508,112
1,1,男,1,3,20～24歳,2,13108,江東区,14763,11000,134.2,8891,5248,6475,2832,2416,169.4
1,1,男,1,4,25～29歳,2,13108,江東区,22361,15057,148.5,17151,9778,13073,5700,4078,175.4
1,1,男,1,5,30～34歳,2,13108,江東区,28036,19829,141.4,21663,13387,16970,8694,4693,161.8
1,1,男,1,6,15～16歳,2,13108,江東区,32599,21622,150.8,26466,15466,21453,10453,5013,171.1
1,1,男,1,7,40～44歳,2,13108,江東区,39224,24761,158.4,32691,18225,26529,12063,6162,179.4
1,1,男,1,8,15～49歳,2,13108,江東区,36443,21672,168.2,31127,16357,25565,10795,5562,190.3
1,1,男,1,9,50～54歳,2,13108,江東区,30620,17019,179.9,26660,13058,21990,8388,4670,204.2
1,1,男,1,10,55～59歳,2,13108,江東区,24079,13380,180,21106,10405,17098,6397,4008,202.8
1,1,男,1,11,60～64歳,2,13108,江東区,22209,13671,162.5,18075,9536,13767,5228,4308,189.5
1,1,男,1,12,65歳以上,2,13108,江東区,51819,45974,112.7,22331,16487,11836,5992,10495,135.4
1,1,男,2,13,うち75歳以上,2,13108,江東区,18386,18112,101.5,3600,3327,1002,729,2598,108.2
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13108,江東区,266082,251359,105.9,117957,99842,70146,52031,47811,118.1
1,2,女,1,1,15歳未満,2,13108,江東区,29596,30355,97.5,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13108,江東区,6759,8612,78.5,959,975,573,589,386,98.4
1,2,女,1,3,20～24歳,2,13108,江東区,12589,10292,122.3,8143,5265,6127,3249,2016,154.7
1,2,女,1,4,25～29歳,2,13108,江東区,18737,15020,124.7,12973,9146,9658,5831,3315,141.8
1,2,女,1,5,30～34歳,2,13108,江東区,21430,19318,110.9,12959,10799,9102,6942,3857,120
1,2,女,1,6,15～16歳,2,13108,江東区,23379,21409,109.2,13800,11810,9221,7231,4579,116.9
1,2,女,1,7,40～44歳,2,13108,江東区,26068,24118,108.1,16012,14054,9689,7731,6323,113.9
1,2,女,1,8,15～49歳,2,13108,江東区,22237,20008,111.1,14384,12149,8651,6416,5733,118.4
1,2,女,1,9,50～54歳,2,13108,江東区,17479,15243,114.7,11697,9448,6900,4651,4797,123.8
1,2,女,1,10,55～59歳,2,13108,江東区,14017,12847,109.1,8879,7706,4688,3515,4191,115.2
1,2,女,1,11,60～64歳,2,13108,江東区,14082,13771,102.3,7299,6984,2991,2676,4308,104.5
1,2,女,1,12,65歳以上,2,13108,江東区,58405,59062,98.9,10852,11506,2546,3200,8306,94.3
1,2,女,2,13,うち75歳以上,2,13108,江東区,28277,28433,99.5,2095,2251,237,393,1858,93.1
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13109,品川区,544022,386855,140.6,332671,182766,255299,105394,77372,182
0,0,総数,1,1,15歳未満,2,13109,品川区,40706,40415,100.7,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13109,品川区,16900,12346,136.9,2215,1489,1536,810,679,148.8
0,0,総数,1,3,20～24歳,2,13109,品川区,29837,17909,166.6,17687,8873,13954,5140,3733,199.3
0,0,総数,1,4,25～29歳,2,13109,品川区,41006,27788,147.6,31191,18042,24559,11410,6632,172.9
0,0,総数,1,5,30～34歳,2,13109,品川区,47569,33139,143.5,35963,21502,28516,14055,7447,167.3
0,0,総数,1,6,15～16歳,2,13109,品川区,53832,34487,156.1,41566,22216,33609,14259,7957,187.1
0,0,総数,1,7,40～44歳,2,13109,品川区,58782,36196,162.4,46620,24028,37675,15083,8945,194
0,0,総数,1,8,15～49歳,2,13109,品川区,53349,30437,175.3,44045,21134,35921,13010,8124,208.4
0,0,総数,1,9,50～54歳,2,13109,品川区,44748,24888,179.8,37630,17775,30688,10833,6942,211.7
0,0,総数,1,10,55～59歳,2,13109,品川区,33971,19861,171,28049,13942,22029,7922,6020,201.2
0,0,総数,1,11,60～64歳,2,13109,品川区,28079,19568,143.5,20366,11853,14473,5960,5893,171.8
0,0,総数,1,12,65歳以上,2,13109,品川区,83669,78247,106.9,27339,21912,12339,6912,15000,124.8
0,0,総数,2,13,うち75歳以上,2,13109,品川区,37207,36606,101.6,5771,5170,1536,935,4235,111.6
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13109,品川区,311612,191090,163.1,218429,100443,178359,60373,40070,217.5
1,1,男,1,1,15歳未満,2,13109,品川区,20791,20572,101.1,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13109,品川区,7906,6285,125.8,1078,724,726,372,352,148.9
1,1,男,1,3,20～24歳,2,13109,品川区,14537,8881,163.7,8779,4184,6934,2339,1845,209.8
1,1,男,1,4,25～29歳,2,13109,品川区,22281,14239,156.5,17339,9304,13642,5607,3697,186.4
1,1,男,1,5,30～34歳,2,13109,品川区,27010,16748,161.3,21791,11510,17763,7482,4028,189.3
1,1,男,1,6,15～16歳,2,13109,品川区,32404,17342,186.9,27219,12153,23045,7979,4174,224
1,1,男,1,7,40～44歳,2,13109,品川区,36423,18179,200.4,31445,13203,26869,8627,4576,238.2
1,1,男,1,8,15～49歳,2,13109,品川区,34751,15536,223.7,30916,11702,26910,7696,4006,264.2
1,1,男,1,9,50～54歳,2,13109,品川区,30293,13166,230.1,27338,10212,23854,6728,3484,267.7
1,1,男,1,10,55～59歳,2,13109,品川区,22996,10282,223.7,20705,7993,17730,5018,2975,259
1,1,男,1,11,60～64歳,2,13109,品川区,17517,9813,178.5,14621,6920,11619,3918,3002,211.3
1,1,男,1,12,65歳以上,2,13109,品川区,38125,33469,113.9,17198,12538,9267,4607,7931,137.2
1,1,男,2,13,うち75歳以上,2,13109,品川区,14217,13735,103.5,3400,2918,1122,640,2278,116.5
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13109,品川区,232410,195765,118.7,114242,82323,76940,45021,37302,138.8
1,2,女,1,1,15歳未満,2,13109,品川区,19915,19843,100.4,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13109,品川区,8994,6061,148.4,1137,765,810,438,327,148.6
1,2,女,1,3,20～24歳,2,13109,品川区,15300,9028,169.5,8908,4689,7020,2801,1888,190
1,2,女,1,4,25～29歳,2,13109,品川区,18725,13549,138.2,13852,8738,10917,5803,2935,158.5
1,2,女,1,5,30～34歳,2,13109,品川区,20559,16391,125.4,14172,9992,10753,6573,3419,141.8
1,2,女,1,6,15～16歳,2,13109,品川区,21428,17145,125,14347,10063,10564,6280,3783,142.6
1,2,女,1,7,40～44歳,2,13109,品川区,22359,18017,124.1,15175,10825,10806,6456,4369,140.2
1,2,女,1,8,15～49歳,2,13109,品川区,18598,14901,124.8,13129,9432,9011,5314,4118,139.2
1,2,女,1,9,50～54歳,2,13109,品川区,14455,11722,123.3,10292,7563,6834,4105,3458,136.1
1,2,女,1,10,55～59歳,2,13109,品川区,10975,9579,114.6,7344,5949,4299,2904,3045,123.4
1,2,女,1,11,60～64歳,2,13109,品川区,10562,9755,108.3,5745,4933,2854,2042,2891,116.5
1,2,女,1,12,65歳以上,2,13109,品川区,45544,44778,101.7,10141,9374,3072,2305,7069,108.2
1,2,女,2,13,うち75歳以上,2,13109,品川区,22990,22871,100.5,2371,2252,414,295,1957,105.3
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13110,目黒区,293832,277622,105.8,128729,119587,81451,72309,47278,107.6
0,0,総数,1,1,15歳未満,2,13110,目黒区,27859,28671,97.2,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13110,目黒区,14747,9399,156.9,1304,724,1038,458,266,180.1
0,0,総数,1,3,20～24歳,2,13110,目黒区,18387,13985,131.5,7859,5801,5676,3618,2183,135.5
0,0,総数,1,4,25～29歳,2,13110,目黒区,22652,21257,106.6,12218,11450,8123,7355,4095,106.7
