産業分類階層,大分類,中分類,小分類,分類名,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,従業者規模別／１～４人／事業所数（事業所）,従業者規模別／１～４人／従業者数／総数（人）,従業者規模別／１～４人／従業者数／男（人）,従業者規模別／１～４人／従業者数／女（人）,従業者規模別／５～９人／事業所数（事業所）,従業者規模別／５～９人／従業者数／総数（人）,従業者規模別／５～９人／従業者数／男（人）,従業者規模別／５～９人／従業者数／女（人）,従業者規模別／10～19人／事業所数（事業所）,従業者規模別／10～19人／従業者数／総数（人）,従業者規模別／10～19人／従業者数／男（人）,従業者規模別／10～19人／従業者数／女（人）,従業者規模別／20～29人／事業所数（事業所）,従業者規模別／20～29人／従業者数／総数（人）,従業者規模別／20～29人／従業者数／男（人）,従業者規模別／20～29人／従業者数／女（人）,従業者規模別／30～49人／事業所数（事業所）,従業者規模別／30～49人／従業者数／総数（人）,従業者規模別／30～49人／従業者数／男（人）,従業者規模別／30～49人／従業者数／女（人）,従業者規模別／50～99人／事業所数（事業所）,従業者規模別／50～99人／従業者数／総数（人）,従業者規模別／50～99人／従業者数／男（人）,従業者規模別／50～99人／従業者数／女（人）,従業者規模別／100～199人／事業所数（事業所）,従業者規模別／100～199人／従業者数／総数（人）,従業者規模別／100～199人／従業者数／男（人）,従業者規模別／100～199人／従業者数／女（人）,従業者規模別／200～299人／事業所数（事業所）,従業者規模別／200～299人／従業者数／総数（人）,従業者規模別／200～299人／従業者数／男（人）,従業者規模別／200～299人／従業者数／女（人）,従業者規模別／300～499人／事業所数（事業所）,従業者規模別／300～499人／従業者数／総数（人）,従業者規模別／300～499人／従業者数／男（人）,従業者規模別／300～499人／従業者数／女（人）,従業者規模別／500人以上／事業所数（事業所）,従業者規模別／500人以上／従業者数／総数（人）,従業者規模別／500人以上／従業者数／男（人）,従業者規模別／500人以上／従業者数／女（人）,従業者規模別／出向・派遣従業者のみの事業所数（事業所）
3,P,83,832,一般診療所,5965,41487,10280,30848,1971,5776,1914,3795,2918,19227,4352,14643,928,11436,2496,8880,90,2091,549,1542,42,1518,418,1100,13,829,367,462,1,134,83,51,2,476,101,375,-,-,-,-,-,-,-,-,-
3,P,83,833,歯科診療所,7624,37274,11441,25711,4157,11660,4575,7034,2930,18531,5008,13462,504,6054,1486,4558,25,566,169,397,4,140,110,30,4,323,93,230,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,P,83,834,助産・看護業,32,114,3,111,22,44,1,43,10,70,2,68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,P,83,835,療術業,6855,15006,8595,6325,6226,10769,6513,4200,572,3432,1718,1684,52,627,309,318,1,21,10,11,2,77,44,33,1,80,1,79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
3,P,83,836,医療に附帯するサービス業,224,454,294,149,212,385,259,115,12,69,35,34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,P,84,000,保健衛生,52,190,52,135,43,75,24,48,7,40,16,24,1,16,7,9,-,-,-,-,-,-,-,-,1,59,5,54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,P,84,840,管理，補助的経済活動を行う事業所,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,P,84,842,健康相談施設,52,190,52,135,43,75,24,48,7,40,16,24,1,16,7,9,-,-,-,-,-,-,-,-,1,59,5,54,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,P,84,849,その他の保健衛生,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,P,85,000,社会保険・社会福祉・介護事業,233,1991,240,1669,85,221,32,155,71,468,58,362,54,718,67,651,20,478,69,409,3,106,14,92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,P,85,850,管理，補助的経済活動を行う事業所,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,P,85,851,社会保険事業団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,P,85,853,児童福祉事業,208,1901,217,1606,65,183,17,136,68,448,54,346,52,686,63,623,20,478,69,409,3,106,14,92,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,P,85,854,老人福祉・介護事業,12,60,14,45,8,15,7,7,2,13,3,10,2,32,4,28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,P,85,855,障害者福祉事業,7,21,6,13,6,14,5,7,1,7,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,P,85,859,その他の社会保険・社会福祉・介護事業,6,9,3,5,6,9,3,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,Q,00,000,複合サービス事業,3,12,2,10,2,5,2,3,1,7,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,Q,86,000,郵便局,3,12,2,10,2,5,2,3,1,7,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,Q,86,860,管理，補助的経済活動を行う事業所,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,Q,86,861,郵便局,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,Q,86,862,郵便局受託業,3,12,2,10,2,5,2,3,1,7,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,Q,87,000,協同組合（他に分類されないもの）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,Q,87,870,管理，補助的経済活動を行う事業所,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,Q,87,871,農林水産業協同組合（他に分類されないもの）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,Q,87,872,事業協同組合（他に分類されないもの）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,R,00,000,サービス業（他に分類されないもの）,1952,4267,2871,1339,1835,3357,2335,984,98,592,380,193,13,164,74,90,5,113,41,72,1,41,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,R,88,000,廃棄物処理業,29,72,46,21,26,53,32,16,3,19,14,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,88,880,管理，補助的経済活動を行う事業所,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,88,881,一般廃棄物処理業,8,30,23,7,5,11,9,2,3,19,14,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,88,882,産業廃棄物処理業,21,42,23,14,21,42,23,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,88,889,その他の廃棄物処理業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,R,89,000,自動車整備業,710,1468,1099,369,678,1286,966,320,32,182,133,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,89,890,管理，補助的経済活動を行う事業所,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,89,891,自動車整備業,710,1468,1099,369,678,1286,966,320,32,182,133,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,R,90,000,機械等修理業（別掲を除く）,640,1161,875,279,624,1053,784,262,15,86,70,16,-,-,-,-,1,22,21,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,90,900,管理，補助的経済活動を行う事業所,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,90,901,機械修理業（電気機械器具を除く）,75,152,116,31,71,128,93,30,4,24,23,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,90,902,電気機械器具修理業,60,104,76,28,58,93,69,24,2,11,7,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,90,903,表具業,137,273,215,58,132,229,178,51,4,22,16,6,-,-,-,-,1,22,21,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,90,909,その他の修理業,368,632,468,162,363,603,444,157,5,29,24,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,R,91,000,職業紹介・労働者派遣業,37,145,38,107,31,58,22,36,2,15,7,8,2,25,9,16,2,47,-,47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,91,910,管理，補助的経済活動を行う事業所,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,91,911,職業紹介業,32,127,27,100,27,52,18,34,2,15,7,8,1,13,2,11,2,47,-,47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,91,912,労働者派遣業,5,18,11,7,4,6,4,2,-,-,-,-,1,12,7,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,R,92,000,その他の事業サービス業,434,1210,680,485,379,731,422,283,42,266,142,105,10,128,55,73,2,44,20,24,1,41,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,92,920,管理，補助的経済活動を行う事業所,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,92,921,速記・ワープロ入力・複写業,29,58,29,27,28,51,27,22,1,7,2,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,92,922,建物サービス業,122,399,257,107,100,215,144,55,16,99,56,24,5,62,39,23,1,23,18,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,92,923,警備業,2,5,5,-,2,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,92,929,他に分類されない事業サービス業,281,748,389,351,249,460,246,206,25,160,84,76,5,66,16,50,1,21,2,19,1,41,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,R,93,000,政治・経済・文化団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,93,931,経済団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,93,932,労働団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,93,933,学術・文化団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,93,934,政治団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,93,939,他に分類されない非営利的団体,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,R,94,000,宗教,66,140,88,52,62,116,74,42,4,24,14,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,94,941,神道系宗教,14,24,18,6,14,24,18,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,94,942,仏教系宗教,38,92,56,36,34,68,42,26,4,24,14,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,94,943,キリスト教系宗教,8,10,6,4,8,10,6,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,94,949,その他の宗教,6,14,8,6,6,14,8,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,R,95,000,その他のサービス業,9,25,13,12,8,14,3,11,-,-,-,-,1,11,10,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,95,950,管理，補助的経済活動を行う事業所,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,95,951,集会場,9,25,13,12,8,14,3,11,-,-,-,-,1,11,10,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,95,952,と畜場,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,R,95,959,他に分類されないサービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
平成28年経済センサス活動調査報告（産業横断的集計　東京都概況）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
第16表　産業小分類、従業者規模（１１区分）別個人経営の民営事業所数及び男女別従業者数,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
注１）従業者数の総数には、男女の別が不詳の従業者を含むため、男性と女性の合計は総数と一致しない場合がある。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
注２）各産業中分類に属する産業小分類「管理，補助的経済活動を行う事業所」の正式な名称は、「管理，補助的経済活動を行う事業所（XX産業中分類名）」である（XXは産業中分類番号）。付５参照。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
注３）全産業には、「農業，林業，漁業間格付不能」を含む。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
産業分類階層（0:全産業総数　1:産業大分類　2:産業中分類　3:産業小分類）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
