地域階層,地域コード,地域名,産業分類階層,大分類,分類名,総数／事業所数（事業所）,総数／常用雇用者数／総数（人）,総数／常用雇用者数／男（人）,総数／常用雇用者数／女（人）,常用雇用者規模／０人／事業所数（事業所）,常用雇用者規模／０人／常用雇用者数／総数（人）,常用雇用者規模／０人／常用雇用者数／男（人）,常用雇用者規模／０人／常用雇用者数／女（人）,常用雇用者規模／１～４人／事業所数（事業所）,常用雇用者規模／１～４人／常用雇用者数／総数（人）,常用雇用者規模／１～４人／常用雇用者数／男（人）,常用雇用者規模／１～４人／常用雇用者数／女（人）,常用雇用者規模／５～９人／事業所数（事業所）,常用雇用者規模／５～９人／常用雇用者数／総数（人）,常用雇用者規模／５～９人／常用雇用者数／男（人）,常用雇用者規模／５～９人／常用雇用者数／女（人）,常用雇用者規模／10～19人／事業所数（事業所）,常用雇用者規模／10～19人／常用雇用者数／総数（人）,常用雇用者規模／10～19人／常用雇用者数／男（人）,常用雇用者規模／10～19人／常用雇用者数／女（人）,常用雇用者規模／20～29人／事業所数（事業所）,常用雇用者規模／20～29人／常用雇用者数／総数（人）,常用雇用者規模／20～29人／常用雇用者数／男（人）,常用雇用者規模／20～29人／常用雇用者数／女（人）,常用雇用者規模／30～49人／事業所数（事業所）,常用雇用者規模／30～49人／常用雇用者数／総数（人）,常用雇用者規模／30～49人／常用雇用者数／男（人）,常用雇用者規模／30～49人／常用雇用者数／女（人）,常用雇用者規模／50～99人／事業所数（事業所）,常用雇用者規模／50～99人／常用雇用者数／総数（人）,常用雇用者規模／50～99人／常用雇用者数／男（人）,常用雇用者規模／50～99人／常用雇用者数／女（人）,常用雇用者規模／100～199人／事業所数（事業所）,常用雇用者規模／100～199人／常用雇用者数／総数（人）,常用雇用者規模／100～199人／常用雇用者数／男（人）,常用雇用者規模／100～199人／常用雇用者数／女（人）,常用雇用者規模／200～299人／事業所数（事業所）,常用雇用者規模／200～299人／常用雇用者数／総数（人）,常用雇用者規模／200～299人／常用雇用者数／男（人）,常用雇用者規模／200～299人／常用雇用者数／女（人）,常用雇用者規模／300～499人／事業所数（事業所）,常用雇用者規模／300～499人／常用雇用者数／総数（人）,常用雇用者規模／300～499人／常用雇用者数／男（人）,常用雇用者規模／300～499人／常用雇用者数／女（人）,常用雇用者規模／500人以上／事業所数（事業所）,常用雇用者規模／500人以上／常用雇用者数／総数（人）,常用雇用者規模／500人以上／常用雇用者数／男（人）,常用雇用者規模／500人以上／常用雇用者数／女（人）
4,13307,檜原村,1,I,卸売業，小売業,37,47,18,29,19,-,-,-,15,25,6,19,2,10,7,3,1,12,5,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,J,金融業，保険業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,K,不動産業，物品賃貸業,2,1,-,1,1,-,-,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,L,学術研究，専門・技術サービス業,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,M,宿泊業，飲食サービス業,27,51,13,38,8,-,-,-,17,37,7,30,2,14,6,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,N,生活関連サービス業，娯楽業,7,12,7,5,3,-,-,-,2,2,-,2,2,10,7,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,O,教育，学習支援業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,P,医療，福祉,8,224,74,150,1,-,-,-,1,1,1,-,1,6,2,4,-,-,-,-,3,72,8,64,-,-,-,-,2,145,63,82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,Q,複合サービス事業,2,13,5,8,-,-,-,-,-,-,-,-,2,13,5,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13307,檜原村,1,R,サービス業（他に分類されないもの）,11,12,6,6,4,-,-,-,7,12,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,0,A～R,全産業（Ｓ公務を除く）,270,1551,861,683,76,-,-,-,107,249,121,128,47,319,197,115,25,328,153,175,5,118,79,39,5,171,115,56,4,249,137,112,1,117,59,58,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,A,農業，林業,3,21,19,2,-,-,-,-,-,-,-,-,3,21,19,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,B,漁業,2,13,11,2,-,-,-,-,1,4,4,-,1,9,7,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,C,鉱業，採石業，砂利採取業,2,83,75,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,29,28,1,-,-,-,-,1,54,47,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,D,建設業,42,178,141,30,10,-,-,-,18,41,30,11,10,70,53,10,3,36,30,6,-,-,-,-,1,31,28,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,E,製造業,20,124,75,49,5,-,-,-,8,21,14,7,3,21,7,14,3,46,21,25,-,-,-,-,1,36,33,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,F,電気・ガス・熱供給・水道業,3,16,16,-,-,-,-,-,-,-,-,-,3,16,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,G,情報通信業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,H,運輸業，郵便業,8,68,60,8,1,-,-,-,1,3,3,-,4,26,21,5,1,16,13,3,1,23,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,I,卸売業，小売業,48,124,58,66,19,-,-,-,22,42,13,29,5,34,19,15,1,18,9,9,-,-,-,-,1,30,17,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,J,金融業，保険業,2,13,9,4,-,-,-,-,1,2,1,1,-,-,-,-,1,11,8,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,K,不動産業，物品賃貸業,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,L,学術研究，専門・技術サービス業,3,8,6,2,-,-,-,-,3,8,6,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,M,宿泊業，飲食サービス業,76,237,76,161,33,-,-,-,27,67,19,48,10,67,15,52,4,49,15,34,1,21,15,6,1,33,12,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,N,生活関連サービス業，娯楽業,18,89,50,39,5,-,-,-,7,16,10,6,3,23,14,9,2,25,15,10,1,25,11,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,O,教育，学習支援業,2,6,1,5,-,-,-,-,2,6,1,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,P,医療，福祉,16,466,199,267,-,-,-,-,2,4,-,4,1,7,6,1,7,82,17,65,1,20,2,18,1,41,25,16,3,195,90,105,1,117,59,58,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,Q,複合サービス事業,5,32,15,17,-,-,-,-,3,10,3,7,1,7,5,2,1,15,7,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13308,奥多摩町,1,R,サービス業（他に分類されないもの）,19,73,50,23,2,-,-,-,12,25,17,8,3,18,15,3,2,30,18,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,0,A～R,全産業（Ｓ公務を除く）,2066,7431,4273,3156,781,-,-,-,855,1710,746,962,259,1697,997,700,109,1361,810,551,27,633,420,213,15,527,312,215,19,1392,958,434,1,111,30,81,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,A,農業，林業,7,71,48,23,2,-,-,-,3,4,3,1,1,9,6,3,-,-,-,-,-,-,-,-,-,-,-,-,1,58,39,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,C,鉱業，採石業，砂利採取業,1,1,1,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,D,建設業,244,1518,1320,198,57,-,-,-,87,186,149,37,51,346,288,58,29,365,320,45,13,303,268,35,5,179,161,18,2,139,134,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,E,製造業,104,298,141,157,25,-,-,-,56,118,48,70,18,118,60,58,4,42,22,20,1,20,11,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,F,電気・ガス・熱供給・水道業,9,604,532,72,1,-,-,-,-,-,-,-,2,16,16,-,-,-,-,-,-,-,-,-,-,-,-,-,6,588,516,72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,G,情報通信業,2,5,-,5,1,-,-,-,-,-,-,-,1,5,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,H,運輸業，郵便業,81,396,279,117,17,-,-,-,32,75,52,23,20,131,83,48,10,138,111,27,1,22,17,5,1,30,16,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,I,卸売業，小売業,453,1263,501,762,161,-,-,-,211,427,158,269,53,323,159,164,22,282,111,171,3,72,33,39,2,78,23,55,1,81,17,64,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,J,金融業，保険業,16,118,53,65,2,-,-,-,5,10,5,5,3,23,10,13,5,61,24,37,1,24,14,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,K,不動産業，物品賃貸業,50,103,64,39,33,-,-,-,13,27,18,9,3,22,13,9,-,-,-,-,-,-,-,-,-,-,-,-,1,54,33,21,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,L,学術研究，専門・技術サービス業,38,92,63,28,18,-,-,-,14,25,14,10,3,18,14,4,2,24,10,14,1,25,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,M,宿泊業，飲食サービス業,638,1052,346,705,297,-,-,-,287,520,142,377,39,251,82,169,11,133,58,75,2,52,14,38,1,40,14,26,1,56,36,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,N,生活関連サービス業，娯楽業,195,265,149,116,120,-,-,-,56,102,43,59,14,93,54,39,4,49,41,8,1,21,11,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,O,教育，学習支援業,30,59,35,24,16,-,-,-,9,19,7,12,3,19,10,9,2,21,18,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,P,医療，福祉,70,964,330,634,15,-,-,-,19,48,14,34,11,77,24,53,11,145,34,111,3,74,9,65,3,93,36,57,7,416,183,233,1,111,30,81,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,Q,複合サービス事業,33,173,117,56,-,-,-,-,18,58,34,24,12,80,58,22,3,35,25,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2,13350,島部,1,R,サービス業（他に分類されないもの）,94,448,293,155,16,-,-,-,43,89,57,32,25,166,120,46,6,66,36,30,1,20,18,2,3,107,62,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,0,A～R,全産業（Ｓ公務を除く）,990,3449,1961,1488,381,-,-,-,404,816,355,461,132,855,520,335,46,591,349,242,12,278,145,133,6,202,128,74,8,596,434,162,1,111,30,81,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,A,農業，林業,2,11,8,3,-,-,-,-,1,2,2,-,1,9,6,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,C,鉱業，採石業，砂利採取業,1,1,1,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,D,建設業,128,690,605,85,37,-,-,-,37,76,64,12,32,213,174,39,16,196,175,21,3,64,59,5,2,69,61,8,1,72,72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,E,製造業,47,157,70,87,9,-,-,-,26,59,24,35,9,56,25,31,2,22,10,12,1,20,11,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,F,電気・ガス・熱供給・水道業,4,301,265,36,-,-,-,-,-,-,-,-,1,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,3,294,258,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,G,情報通信業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,H,運輸業，郵便業,32,171,112,59,5,-,-,-,13,30,22,8,10,60,34,26,2,29,23,6,1,22,17,5,1,30,16,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,I,卸売業，小売業,257,590,223,367,99,-,-,-,123,245,94,151,23,138,62,76,9,120,39,81,2,49,19,30,1,38,9,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,J,金融業，保険業,8,74,34,40,2,-,-,-,1,4,2,2,1,8,4,4,3,38,14,24,1,24,14,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,K,不動産業，物品賃貸業,8,23,19,4,2,-,-,-,5,15,13,2,1,8,6,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,L,学術研究，専門・技術サービス業,13,21,10,11,8,-,-,-,4,7,4,3,-,-,-,-,1,14,6,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,M,宿泊業，飲食サービス業,295,452,149,303,149,-,-,-,118,208,52,156,22,141,58,83,4,51,25,26,2,52,14,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,N,生活関連サービス業，娯楽業,83,119,71,48,50,-,-,-,26,47,19,28,5,33,23,10,1,18,18,-,1,21,11,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,O,教育，学習支援業,15,44,25,19,7,-,-,-,4,11,2,9,2,12,5,7,2,21,18,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,P,医療，福祉,34,542,188,354,5,-,-,-,11,28,7,21,5,34,10,24,6,82,21,61,1,26,-,26,1,31,16,15,4,230,104,126,1,111,30,81,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,Q,複合サービス事業,16,70,49,21,-,-,-,-,11,36,22,14,5,34,27,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3,13360,大島支庁,1,R,サービス業（他に分類されないもの）,47,183,132,51,8,-,-,-,23,47,27,20,15,102,79,23,-,-,-,-,-,-,-,-,1,34,26,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,0,A～R,全産業（Ｓ公務を除く）,562,2107,1132,975,211,-,-,-,223,441,197,244,82,531,320,211,27,342,164,178,10,234,106,128,3,99,74,25,5,349,241,108,1,111,30,81,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,A,農業，林業,1,2,2,-,-,-,-,-,1,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,C,鉱業，採石業，砂利採取業,1,1,1,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,D,建設業,73,394,343,51,19,-,-,-,22,47,39,8,23,151,121,30,6,69,59,10,1,20,20,-,1,35,32,3,1,72,72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,E,製造業,24,87,39,48,5,-,-,-,13,29,15,14,4,26,12,14,1,12,1,11,1,20,11,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,F,電気・ガス・熱供給・水道業,1,98,86,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,98,86,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,G,情報通信業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,H,運輸業，郵便業,14,99,67,32,2,-,-,-,6,13,11,2,3,17,9,8,1,17,14,3,1,22,17,5,1,30,16,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,I,卸売業，小売業,159,340,130,210,60,-,-,-,78,149,55,94,14,82,39,43,5,60,17,43,2,49,19,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,J,金融業，保険業,6,54,26,28,2,-,-,-,1,4,2,2,-,-,-,-,2,26,10,16,1,24,14,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,K,不動産業，物品賃貸業,8,23,19,4,2,-,-,-,5,15,13,2,1,8,6,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,L,学術研究，専門・技術サービス業,10,21,10,11,5,-,-,-,4,7,4,3,-,-,-,-,1,14,6,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,M,宿泊業，飲食サービス業,146,282,90,192,75,-,-,-,49,81,18,63,17,108,40,68,3,41,18,23,2,52,14,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,N,生活関連サービス業，娯楽業,45,69,36,33,27,-,-,-,13,21,5,16,4,27,20,7,-,-,-,-,1,21,11,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,O,教育，学習支援業,11,35,21,14,5,-,-,-,3,9,1,8,1,5,2,3,2,21,18,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,P,医療，福祉,26,442,143,299,4,-,-,-,7,15,2,13,4,29,7,22,6,82,21,61,1,26,-,26,-,-,-,-,3,179,83,96,1,111,30,81,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,Q,複合サービス事業,9,35,24,11,-,-,-,-,7,22,13,9,2,13,11,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13361,大島町,1,R,サービス業（他に分類されないもの）,28,125,95,30,5,-,-,-,13,26,16,10,9,65,53,12,-,-,-,-,-,-,-,-,1,34,26,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13362,利島村,0,A～R,全産業（Ｓ公務を除く）,36,79,54,25,20,-,-,-,9,23,13,10,6,43,28,15,1,13,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13362,利島村,1,A,農業，林業,1,9,6,3,-,-,-,-,-,-,-,-,1,9,6,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13362,利島村,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13362,利島村,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13362,利島村,1,D,建設業,6,20,17,3,3,-,-,-,1,2,2,-,1,5,2,3,1,13,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13362,利島村,1,E,製造業,3,8,7,1,-,-,-,-,2,3,2,1,1,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13362,利島村,1,F,電気・ガス・熱供給・水道業,1,7,7,-,-,-,-,-,-,-,-,-,1,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13362,利島村,1,G,情報通信業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13362,利島村,1,H,運輸業，郵便業,1,3,2,1,-,-,-,-,1,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13362,利島村,1,I,卸売業，小売業,7,13,5,8,4,-,-,-,2,5,2,3,1,8,3,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13362,利島村,1,J,金融業，保険業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13362,利島村,1,K,不動産業，物品賃貸業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13362,利島村,1,L,学術研究，専門・技術サービス業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13362,利島村,1,M,宿泊業，飲食サービス業,9,2,-,2,8,-,-,-,1,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13362,利島村,1,N,生活関連サービス業，娯楽業,4,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13362,利島村,1,O,教育，学習支援業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13362,利島村,1,P,医療，福祉,1,4,2,2,-,-,-,-,1,4,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13362,利島村,1,Q,複合サービス事業,1,4,3,1,-,-,-,-,1,4,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13362,利島村,1,R,サービス業（他に分類されないもの）,2,9,5,4,1,-,-,-,-,-,-,-,1,9,5,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
