地域階層,地域コード,地域名,産業分類階層,大分類,分類名,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,従業者規模別／１～４人／事業所数（事業所）,従業者規模別／１～４人／従業者数／総数（人）,従業者規模別／１～４人／従業者数／男（人）,従業者規模別／１～４人／従業者数／女（人）,従業者規模別／５～９人／事業所数（事業所）,従業者規模別／５～９人／従業者数／総数（人）,従業者規模別／５～９人／従業者数／男（人）,従業者規模別／５～９人／従業者数／女（人）,従業者規模別／10～19人／事業所数（事業所）,従業者規模別／10～19人／従業者数／総数（人）,従業者規模別／10～19人／従業者数／男（人）,従業者規模別／10～19人／従業者数／女（人）,従業者規模別／20～29人／事業所数（事業所）,従業者規模別／20～29人／従業者数／総数（人）,従業者規模別／20～29人／従業者数／男（人）,従業者規模別／20～29人／従業者数／女（人）,従業者規模別／30～49人／事業所数（事業所）,従業者規模別／30～49人／従業者数／総数（人）,従業者規模別／30～49人／従業者数／男（人）,従業者規模別／30～49人／従業者数／女（人）,従業者規模別／50～99人／事業所数（事業所）,従業者規模別／50～99人／従業者数／総数（人）,従業者規模別／50～99人／従業者数／男（人）,従業者規模別／50～99人／従業者数／女（人）,従業者規模別／100～199人／事業所数（事業所）,従業者規模別／100～199人／従業者数／総数（人）,従業者規模別／100～199人／従業者数／男（人）,従業者規模別／100～199人／従業者数／女（人）,従業者規模別／200～299人／事業所数（事業所）,従業者規模別／200～299人／従業者数／総数（人）,従業者規模別／200～299人／従業者数／男（人）,従業者規模別／200～299人／従業者数／女（人）,従業者規模別／300～499人／事業所数（事業所）,従業者規模別／300～499人／従業者数／総数（人）,従業者規模別／300～499人／従業者数／男（人）,従業者規模別／300～499人／従業者数／女（人）,従業者規模別／500人以上／事業所数（事業所）,従業者規模別／500人以上／従業者数／総数（人）,従業者規模別／500人以上／従業者数／男（人）,従業者規模別／500人以上／従業者数／女（人）,従業者規模別／出向・派遣従業者のみの事業所数（事業所）
4,13209,町田市,1,H,運輸業，郵便業,155,5296,4129,1167,47,86,57,29,17,116,85,31,29,431,328,103,13,317,220,97,20,784,686,98,21,1577,1180,397,3,442,381,61,3,685,497,188,2,858,695,163,-,-,-,-,-
4,13209,町田市,1,I,卸売業，小売業,2990,29826,13175,16547,1457,3462,1657,1788,679,4448,1815,2592,465,6278,2865,3390,190,4484,2323,2138,101,3688,1541,2147,49,3318,1374,1944,26,3584,1481,2103,-,-,-,-,-,-,-,-,1,564,119,445,22
4,13209,町田市,1,J,金融業，保険業,204,3626,1167,2455,73,162,86,72,32,220,108,112,40,570,236,334,21,500,135,365,20,743,226,517,15,1053,282,771,3,378,94,284,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13209,町田市,1,K,不動産業，物品賃貸業,928,5303,3201,2102,700,1437,793,644,145,914,534,380,47,630,397,233,14,337,221,116,10,369,233,136,4,237,168,69,3,347,240,107,1,297,243,54,2,735,372,363,-,-,-,-,2
4,13209,町田市,1,L,学術研究，専門・技術サービス業,692,3561,2174,1385,491,947,587,358,117,739,395,344,60,769,431,338,12,293,218,75,7,282,190,92,3,191,129,62,2,340,224,116,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13209,町田市,1,M,宿泊業，飲食サービス業,1546,17936,7644,10220,637,1434,642,792,310,2084,913,1148,277,3839,1651,2163,182,4433,1809,2600,106,3958,1822,2136,26,1720,594,1126,4,468,213,255,-,-,-,-,-,-,-,-,-,-,-,-,4
4,13209,町田市,1,N,生活関連サービス業，娯楽業,1167,7665,3139,4477,766,1612,611,990,221,1398,494,899,92,1204,485,708,38,916,428,466,21,786,352,434,14,957,362,595,5,560,305,255,1,232,102,130,-,-,-,-,-,-,-,-,9
4,13209,町田市,1,O,教育，学習支援業,646,9970,4697,5242,356,608,206,393,101,688,252,414,93,1272,557,715,29,693,243,450,29,1088,418,670,17,1152,515,637,8,1101,717,384,-,-,-,-,1,398,252,146,3,2970,1537,1433,9
4,13209,町田市,1,P,医療，福祉,1333,25022,7162,17801,441,1047,481,551,345,2383,637,1722,266,3439,841,2598,93,2288,535,1733,94,3609,609,3000,48,3511,1139,2372,28,3798,1172,2626,6,1522,417,1105,5,1973,625,1348,2,1452,706,746,5
4,13209,町田市,1,Q,複合サービス事業,43,858,466,392,3,12,5,7,26,189,66,123,6,70,28,42,3,76,40,36,1,49,24,25,2,108,64,44,1,142,101,41,1,212,138,74,-,-,-,-,-,-,-,-,-
4,13209,町田市,1,R,サービス業（他に分類されないもの）,600,8349,5390,2948,351,721,463,252,108,723,455,263,62,853,568,285,23,525,366,159,20,762,409,353,19,1332,862,470,9,1093,779,314,6,1382,1055,327,1,383,383,-,1,575,50,525,-
4,13210,小金井市,0,A～R,全産業（Ｓ公務を除く）,2905,29989,14942,14998,1614,3409,1778,1623,621,4110,1910,2179,372,5067,2398,2649,132,3156,1550,1606,83,3115,1460,1655,40,2600,1196,1404,18,2514,1326,1188,6,1408,771,637,3,1257,411,846,4,3353,2142,1211,12
4,13210,小金井市,1,A,農業，林業,2,15,10,5,-,-,-,-,2,15,10,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,D,建設業,180,1326,1019,307,96,233,160,73,52,369,283,86,15,199,159,40,8,203,168,35,4,147,123,24,1,57,39,18,1,118,87,31,-,-,-,-,-,-,-,-,-,-,-,-,3
4,13210,小金井市,1,E,製造業,71,809,612,197,46,94,61,33,11,79,53,26,7,110,78,32,2,52,41,11,2,77,37,40,1,72,63,9,1,124,105,19,1,201,174,27,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,F,電気・ガス・熱供給・水道業,1,35,33,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,35,33,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,G,情報通信業,52,412,280,130,38,73,40,31,7,43,34,9,2,24,19,5,-,-,-,-,3,97,77,20,2,175,110,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,H,運輸業，郵便業,28,918,770,143,6,11,8,3,6,38,27,6,3,47,44,3,4,94,78,16,4,154,140,14,3,173,161,12,1,157,141,16,1,244,171,73,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,I,卸売業，小売業,667,6089,2900,3184,353,774,402,367,146,959,417,542,106,1485,765,720,38,906,456,450,11,430,233,197,6,349,109,240,5,731,336,395,-,-,-,-,1,455,182,273,-,-,-,-,1
4,13210,小金井市,1,J,金融業，保険業,36,537,216,321,12,26,14,12,4,26,7,19,7,92,54,38,6,155,54,101,5,174,65,109,1,64,22,42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13210,小金井市,1,K,不動産業，物品賃貸業,283,934,548,380,234,503,282,221,38,241,138,97,9,122,82,40,-,-,-,-,2,68,46,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,L,学術研究，専門・技術サービス業,169,1279,843,436,121,233,142,91,29,180,89,91,16,216,108,108,1,25,14,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,625,490,135,1
4,13210,小金井市,1,M,宿泊業，飲食サービス業,439,3894,1907,1987,208,431,234,197,112,742,331,411,60,823,413,410,35,816,387,429,20,739,308,431,1,80,43,37,2,263,191,72,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13210,小金井市,1,N,生活関連サービス業，娯楽業,301,1550,788,762,218,442,178,264,49,318,161,157,19,264,140,124,8,188,128,60,2,81,51,30,4,257,130,127,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13210,小金井市,1,O,教育，学習支援業,153,4656,2600,2046,81,140,41,99,22,156,67,89,20,266,90,166,7,161,72,89,7,265,163,102,10,693,366,327,2,247,149,98,-,-,-,-,-,-,-,-,3,2728,1652,1076,1
4,13210,小金井市,1,P,医療，福祉,396,6130,1633,4476,127,282,127,154,121,802,219,573,90,1183,290,883,19,464,115,349,20,760,131,629,10,622,126,496,5,725,221,504,2,490,175,315,2,802,229,573,-,-,-,-,-
4,13210,小金井市,1,Q,複合サービス事業,13,252,142,110,2,8,4,4,7,45,15,30,2,26,12,14,1,24,15,9,-,-,-,-,-,-,-,-,1,149,96,53,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13210,小金井市,1,R,サービス業（他に分類されないもの）,114,1153,641,512,72,159,85,74,15,97,59,38,16,210,144,66,3,68,22,46,2,88,53,35,1,58,27,31,-,-,-,-,2,473,251,222,-,-,-,-,-,-,-,-,3
4,13211,小平市,0,A～R,全産業（Ｓ公務を除く）,4641,54774,30837,23812,2695,5754,3060,2683,863,5726,2756,2944,560,7652,3876,3776,227,5390,2623,2714,140,5126,2474,2617,78,5436,2717,2719,41,5418,3089,2329,10,2391,1190,1201,4,1466,867,599,7,10415,8185,2230,16
4,13211,小平市,1,A,農業，林業,12,122,93,29,4,11,6,5,3,21,18,3,3,40,31,9,2,50,38,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,1,D,建設業,489,3259,2599,658,277,647,473,172,124,812,612,200,57,756,602,154,17,388,320,68,9,315,286,29,4,238,219,19,1,103,87,16,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,1,E,製造業,177,6533,5269,1235,88,204,136,68,42,283,170,113,20,283,186,97,11,274,167,78,5,191,129,62,3,152,112,40,3,347,264,83,3,772,521,251,-,-,-,-,2,4027,3584,443,-
4,13211,小平市,1,F,電気・ガス・熱供給・水道業,1,8,8,-,-,-,-,-,1,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,1,G,情報通信業,49,512,336,138,34,74,48,23,8,54,40,14,3,38,30,8,1,22,2,20,2,81,35,11,-,-,-,-,-,-,-,-,1,243,181,62,-,-,-,-,-,-,-,-,-
4,13211,小平市,1,H,運輸業，郵便業,70,2309,1927,378,20,40,28,8,12,74,64,10,9,130,102,28,9,229,188,41,4,161,148,13,9,668,585,83,5,660,566,94,-,-,-,-,1,347,246,101,-,-,-,-,1
4,13211,小平市,1,I,卸売業，小売業,1061,9396,4801,4589,590,1343,715,627,201,1364,630,729,159,2227,1223,1004,62,1455,692,763,27,974,577,397,13,957,493,464,7,1076,471,605,-,-,-,-,-,-,-,-,-,-,-,-,2
4,13211,小平市,1,J,金融業，保険業,51,649,232,417,23,55,27,28,7,45,25,20,9,144,83,61,5,107,37,70,6,212,44,168,1,86,16,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,1,K,不動産業，物品賃貸業,370,1064,609,455,322,644,377,267,37,226,134,92,8,113,52,61,2,42,24,18,1,39,22,17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,1,L,学術研究，専門・技術サービス業,214,4772,4055,717,159,315,196,119,31,196,74,122,13,168,108,60,4,98,51,47,2,68,63,5,1,94,62,32,2,259,241,18,-,-,-,-,-,-,-,-,2,3574,3260,314,-
4,13211,小平市,1,M,宿泊業，飲食サービス業,634,5609,2280,3300,340,741,311,430,126,826,325,496,85,1177,503,674,37,878,394,460,31,1108,504,604,10,562,182,380,1,104,21,83,1,213,40,173,-,-,-,-,-,-,-,-,3
4,13211,小平市,1,N,生活関連サービス業，娯楽業,454,2599,1041,1558,353,720,269,451,47,291,114,177,25,340,199,141,9,215,120,95,5,191,75,116,6,446,136,310,3,396,128,268,-,-,-,-,-,-,-,-,-,-,-,-,6
4,13211,小平市,1,O,教育，学習支援業,272,4816,2581,2227,158,262,95,167,38,257,100,149,29,401,194,207,14,333,102,231,11,410,216,194,9,600,290,310,7,928,566,362,1,200,172,28,-,-,-,-,2,1425,846,579,3
4,13211,小平市,1,P,医療，福祉,562,10431,3052,7371,195,443,210,233,146,997,285,704,114,1508,358,1150,41,964,243,721,33,1221,256,965,18,1322,414,908,9,1188,403,785,3,763,210,553,2,636,178,458,1,1389,495,894,-
4,13211,小平市,1,Q,複合サービス事業,20,177,78,99,2,8,4,4,11,75,27,48,6,66,29,37,1,28,18,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13211,小平市,1,R,サービス業（他に分類されないもの）,205,2518,1876,641,130,247,165,81,29,197,130,67,20,261,176,85,12,307,227,80,4,155,119,36,4,311,208,103,3,357,342,15,1,200,66,134,1,483,443,40,-,-,-,-,1
4,13212,日野市,0,A～R,全産業（Ｓ公務を除く）,4446,56826,33820,22917,2563,5279,2745,2518,873,5710,2624,3060,526,7086,3273,3800,179,4281,2082,2199,147,5579,2728,2817,80,5538,2823,2715,35,4663,2709,1954,13,3313,2035,1278,2,662,430,232,7,14715,12371,2344,21
4,13212,日野市,1,A,農業，林業,7,42,23,19,5,15,10,5,1,7,2,5,-,-,-,-,1,20,11,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,1,D,建設業,361,2378,1954,416,219,492,361,123,76,474,362,112,46,607,495,112,8,192,172,20,9,350,317,33,2,142,138,4,1,121,109,12,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,1,E,製造業,183,14835,12616,2216,99,224,142,79,34,225,148,77,16,207,138,69,8,195,134,61,7,264,185,79,6,452,315,137,5,598,513,85,2,588,336,252,-,-,-,-,4,12082,10705,1377,2
4,13212,日野市,1,F,電気・ガス・熱供給・水道業,3,15,15,-,1,1,1,-,2,14,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,1,G,情報通信業,72,741,558,183,47,104,72,32,9,67,45,22,6,79,60,19,4,92,71,21,2,73,42,31,2,113,93,20,2,213,175,38,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,1,H,運輸業，郵便業,72,2460,2140,320,27,39,32,7,9,58,46,12,5,67,49,18,6,142,123,19,8,303,268,35,9,594,476,118,4,511,464,47,3,746,682,64,-,-,-,-,-,-,-,-,1
4,13212,日野市,1,I,卸売業，小売業,895,8908,4230,4674,467,1041,496,541,195,1279,558,721,131,1783,789,994,45,1070,560,510,29,1055,456,599,14,1072,514,558,7,1101,579,522,2,507,278,229,-,-,-,-,-,-,-,-,5
4,13212,日野市,1,J,金融業，保険業,60,741,259,482,28,55,32,23,7,46,29,17,10,160,69,91,9,225,42,183,5,170,41,129,1,85,46,39,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13212,日野市,1,K,不動産業，物品賃貸業,453,1153,629,524,399,717,398,319,39,236,123,113,12,137,68,69,1,25,18,7,1,38,22,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13212,日野市,1,L,学術研究，専門・技術サービス業,268,2271,1553,718,202,393,226,167,39,257,124,133,10,128,64,64,5,127,90,37,5,195,153,42,4,282,226,56,1,104,69,35,1,269,143,126,-,-,-,-,1,516,458,58,-
4,13212,日野市,1,M,宿泊業，飲食サービス業,565,5138,2144,2994,277,615,275,340,123,845,327,518,96,1341,539,802,31,746,324,422,27,997,480,517,7,458,125,333,1,136,74,62,-,-,-,-,-,-,-,-,-,-,-,-,3
4,13212,日野市,1,N,生活関連サービス業，娯楽業,388,1589,750,839,293,598,230,368,62,393,167,226,21,280,168,112,4,97,44,53,3,110,67,43,2,111,74,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
4,13212,日野市,1,O,教育，学習支援業,266,4531,2484,2047,165,263,70,193,50,326,167,159,22,287,132,155,15,376,174,202,4,163,100,63,2,139,64,75,1,114,90,24,3,746,479,267,-,-,-,-,2,2117,1208,909,2
4,13212,日野市,1,P,医療，福祉,589,9076,2658,6379,193,433,207,226,169,1107,280,801,119,1577,426,1138,36,835,208,627,35,1393,318,1075,21,1443,426,1017,11,1527,494,1033,2,457,117,340,1,304,182,122,-,-,-,-,2
4,13212,日野市,1,Q,複合サービス事業,20,600,366,234,1,4,3,1,11,69,24,45,4,42,14,28,-,-,-,-,2,73,42,31,1,54,35,19,-,-,-,-,-,-,-,-,1,358,248,110,-,-,-,-,-
4,13212,日野市,1,R,サービス業（他に分類されないもの）,244,2348,1441,872,140,285,190,94,47,307,208,99,28,391,262,129,6,139,111,28,10,395,237,124,9,593,291,302,2,238,142,96,-,-,-,-,-,-,-,-,-,-,-,-,2
4,13213,東村山市,0,A～R,全産業（Ｓ公務を除く）,3683,36679,17324,19212,2079,4508,2332,2143,717,4756,2224,2506,463,6399,3063,3277,183,4320,1971,2324,123,4560,2271,2289,71,4780,2259,2521,20,2815,1293,1522,8,1958,824,1134,5,1800,887,913,1,783,200,583,13
4,13213,東村山市,1,A,農業，林業,6,26,20,6,5,20,16,4,1,6,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,D,建設業,370,1990,1530,427,234,542,390,150,82,539,404,129,42,525,401,99,6,138,113,25,5,188,167,21,1,58,55,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,E,製造業,221,3811,2416,1393,110,256,171,83,41,271,170,101,25,373,245,128,12,289,156,133,16,607,426,181,12,772,407,365,2,305,209,96,1,206,77,129,2,732,555,177,-,-,-,-,-
4,13213,東村山市,1,F,電気・ガス・熱供給・水道業,3,112,98,12,1,2,-,-,-,-,-,-,1,12,12,-,-,-,-,-,-,-,-,-,1,98,86,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,G,情報通信業,25,331,201,130,20,34,22,12,1,5,-,5,2,33,27,6,-,-,-,-,-,-,-,-,1,50,2,48,-,-,-,-,1,209,150,59,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,H,運輸業，郵便業,82,1863,1579,280,23,45,34,7,14,97,80,17,13,190,140,50,10,233,171,62,11,438,374,64,9,576,512,64,2,284,268,16,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,I,卸売業，小売業,818,7551,3502,4012,441,996,512,484,156,1040,464,564,122,1697,823,874,48,1114,548,541,27,969,477,492,17,1139,426,713,3,386,167,219,1,210,85,125,-,-,-,-,-,-,-,-,3
4,13213,東村山市,1,J,金融業，保険業,49,941,313,628,21,40,25,15,2,16,9,7,10,142,76,66,9,224,66,158,6,219,36,183,-,-,-,-,-,-,-,-,-,-,-,-,1,300,101,199,-,-,-,-,-
4,13213,東村山市,1,K,不動産業，物品賃貸業,256,929,497,429,200,436,228,205,42,273,156,117,10,134,66,68,2,49,34,15,1,37,13,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13213,東村山市,1,L,学術研究，専門・技術サービス業,138,815,494,321,106,223,129,94,19,117,64,53,6,83,41,42,1,21,18,3,5,195,116,79,-,-,-,-,1,176,126,50,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,M,宿泊業，飲食サービス業,584,4282,1754,2524,331,690,265,421,116,778,318,460,87,1227,511,716,28,667,307,360,16,598,233,365,3,216,100,116,1,106,20,86,-,-,-,-,-,-,-,-,-,-,-,-,2
4,13213,東村山市,1,N,生活関連サービス業，娯楽業,387,1890,819,1063,290,597,223,366,48,284,101,183,30,417,199,218,9,208,114,94,6,199,105,94,1,75,33,42,1,110,44,66,-,-,-,-,-,-,-,-,-,-,-,-,2
4,13213,東村山市,1,O,教育，学習支援業,150,1368,618,750,85,157,62,95,25,173,57,116,16,229,91,138,14,330,153,177,4,138,76,62,5,341,179,162,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13213,東村山市,1,P,医療，福祉,435,9013,2384,6601,130,290,137,145,135,927,268,659,77,1043,253,770,36,864,213,651,21,787,129,658,17,1185,297,888,9,1317,334,983,4,1049,322,727,2,768,231,537,1,783,200,583,3
4,13213,東村山市,1,Q,複合サービス事業,15,422,250,172,1,3,1,2,9,56,20,36,3,39,19,20,-,-,-,-,1,40,20,20,-,-,-,-,-,-,-,-,1,284,190,94,-,-,-,-,-,-,-,-,-
4,13213,東村山市,1,R,サービス業（他に分類されないもの）,144,1335,849,464,81,177,117,60,26,174,109,57,19,255,159,82,8,183,78,105,4,145,99,46,4,270,162,108,1,131,125,6,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13214,国分寺市,0,A～R,全産業（Ｓ公務を除く）,3450,33866,17618,16169,1897,4150,2102,2029,741,4911,2212,2676,426,5797,2788,2999,199,4725,2379,2319,104,3850,1871,1979,49,3135,1595,1540,19,2671,1371,1300,4,950,622,328,1,496,399,97,5,3181,2279,902,5
4,13214,国分寺市,1,A,農業，林業,7,28,24,4,4,11,9,2,3,17,15,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,C,鉱業，採石業，砂利採取業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,D,建設業,240,1552,1208,344,140,305,219,86,59,385,300,85,31,442,350,92,7,173,155,18,-,-,-,-,2,118,99,19,1,129,85,44,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,E,製造業,88,1378,1024,354,51,119,81,38,21,138,89,49,4,57,44,13,2,51,25,26,6,216,166,50,3,225,170,55,-,-,-,-,-,-,-,-,-,-,-,-,1,572,449,123,-
4,13214,国分寺市,1,F,電気・ガス・熱供給・水道業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,G,情報通信業,85,1358,1027,322,51,114,70,40,17,105,70,30,5,65,45,20,5,124,69,55,4,150,120,30,1,74,65,9,-,-,-,-,1,230,189,41,1,496,399,97,-,-,-,-,-
4,13214,国分寺市,1,H,運輸業，郵便業,23,613,523,90,8,14,14,-,5,32,25,7,1,11,7,4,3,71,68,3,1,37,29,8,4,259,223,36,1,189,157,32,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,I,卸売業，小売業,752,6724,3098,3620,398,931,413,518,168,1093,411,676,111,1545,792,753,45,1070,589,481,16,618,285,333,4,261,99,162,8,1206,509,697,-,-,-,-,-,-,-,-,-,-,-,-,2
4,13214,国分寺市,1,J,金融業，保険業,38,624,178,439,11,30,16,14,5,31,17,7,9,128,41,87,8,188,49,139,2,63,16,47,3,184,39,145,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,K,不動産業，物品賃貸業,313,1388,791,597,236,521,284,237,49,317,176,141,23,304,174,130,2,50,33,17,2,75,59,16,-,-,-,-,1,121,65,56,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,L,学術研究，専門・技術サービス業,193,2378,1800,572,138,266,163,97,25,161,84,77,12,158,98,60,8,187,105,82,6,237,163,74,2,130,115,15,-,-,-,-,-,-,-,-,-,-,-,-,2,1239,1072,167,-
4,13214,国分寺市,1,M,宿泊業，飲食サービス業,581,5163,2325,2811,256,565,276,289,158,1084,510,574,87,1144,546,598,53,1259,608,624,21,713,236,477,4,248,116,132,1,150,33,117,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13214,国分寺市,1,N,生活関連サービス業，娯楽業,299,1534,756,774,224,495,200,291,39,243,94,149,17,225,131,94,10,231,153,78,6,227,130,97,2,113,48,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13214,国分寺市,1,O,教育，学習支援業,210,2273,1182,1091,132,231,70,161,24,159,69,90,25,350,148,202,14,332,175,157,10,381,203,178,3,165,90,75,1,114,77,37,-,-,-,-,-,-,-,-,1,541,350,191,-
4,13214,国分寺市,1,P,医療，福祉,450,5358,1460,3879,170,387,180,203,125,845,198,642,83,1139,256,873,32,752,183,569,22,831,224,607,16,1047,302,745,1,100,36,64,1,257,81,176,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,Q,複合サービス事業,13,358,220,138,1,4,3,1,8,56,21,35,2,25,14,11,1,28,16,12,-,-,-,-,-,-,-,-,-,-,-,-,1,245,166,79,-,-,-,-,-,-,-,-,-
4,13214,国分寺市,1,R,サービス業（他に分類されないもの）,158,3137,2002,1134,77,157,104,52,35,245,133,112,16,204,142,62,9,209,151,58,8,302,240,62,5,311,229,82,5,662,409,253,1,218,186,32,-,-,-,-,1,829,408,421,1
4,13215,国立市,0,A～R,全産業（Ｓ公務を除く）,2657,26638,14069,12458,1521,3346,1642,1688,520,3410,1535,1850,301,4019,2058,1951,132,3153,1726,1407,100,3824,1822,1962,55,3833,2171,1662,18,2401,1488,913,3,719,421,298,2,621,494,127,1,1312,712,600,4
4,13215,国立市,1,A,農業，林業,2,5,3,2,2,5,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13215,国立市,1,B,漁業,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
