実数・増減率,年次コード,年次,調査世帯数(世帯）,世帯人員（人）,有業人員（人）,世帯主平均年齢（歳）,実収入（円）,実収入／経常収入（円）,実収入／経常収入／勤め先収入（円）,実収入／経常収入／勤め先収入／世帯主収入（円）,実収入／経常収入／勤め先収入／世帯主収入／うち男（円）,実収入／経常収入／勤め先収入／世帯主収入／定期収入（円）,実収入／経常収入／勤め先収入／世帯主収入／臨時収入（円）,実収入／経常収入／勤め先収入／世帯主収入／賞与（円）,実収入／経常収入／勤め先収入／世帯主の配偶者の収入（円）,実収入／経常収入／勤め先収入／世帯主の配偶者の収入／うち女（円）,実収入／経常収入／勤め先収入／他の世帯員収入（円）,実収入／経常収入／事業・内職収入（円）,実収入／経常収入／事業・内職収入／家賃収入（円）,実収入／経常収入／事業・内職収入／他の事業収入（円）,実収入／経常収入／事業・内職収入／内職収入（円）,実収入／経常収入／他の経常収入（円）,実収入／特別収入（円）,可処分所得（円）,実支出（円）,実支出／生計支出（円）,実支出／生計支出／消費支出（円）,実支出／生計支出／消費支出／食料（円）,実支出／生計支出／消費支出／食料／穀類（円）,実支出／生計支出／消費支出／食料／魚介類（円）,実支出／生計支出／消費支出／食料／肉類（円）,実支出／生計支出／消費支出／食料／乳卵類（円）,実支出／生計支出／消費支出／食料／野菜・海藻（円）,実支出／生計支出／消費支出／食料／果物（円）,実支出／生計支出／消費支出／食料／油脂・調味料（円）,実支出／生計支出／消費支出／食料／菓子類（円）,実支出／生計支出／消費支出／食料／調理食品（円）,実支出／生計支出／消費支出／食料／飲料（円）,実支出／生計支出／消費支出／食料／酒類（円）,実支出／生計支出／消費支出／食料／外食（円）,実支出／生計支出／消費支出／住居（円）,実支出／生計支出／消費支出／住居／家賃地代（円）,実支出／生計支出／消費支出／住居／設備修繕・維持（円）,実支出／生計支出／消費支出／光熱・水道（円）,実支出／生計支出／消費支出／光熱・水道／電気代（円）,実支出／生計支出／消費支出／光熱・水道／ガス代（円）,実支出／生計支出／消費支出／光熱・水道／他の光熱（円）,実支出／生計支出／消費支出／光熱・水道／上下水道料（円）,実支出／生計支出／消費支出／家具・家事用品（円）,実支出／生計支出／消費支出／家具・家事用品／家庭用耐久財（円）,実支出／生計支出／消費支出／家具・家事用品／室内装備・装飾品（円）,実支出／生計支出／消費支出／家具・家事用品／寝具類（円）,実支出／生計支出／消費支出／家具・家事用品／家事雑貨（円）,実支出／生計支出／消費支出／家具・家事用品／家事用消耗品（円）,実支出／生計支出／消費支出／家具・家事用品／家事サービス（円）,実支出／生計支出／消費支出／被服及び履物（円）,実支出／生計支出／消費支出／被服及び履物／和服（円）,実支出／生計支出／消費支出／被服及び履物／洋服（円）,実支出／生計支出／消費支出／被服及び履物／シャツ・セーター類（円）,実支出／生計支出／消費支出／被服及び履物／下着類（円）,実支出／生計支出／消費支出／被服及び履物／生地・糸類（円）,実支出／生計支出／消費支出／被服及び履物／他の被服（円）,実支出／生計支出／消費支出／被服及び履物／履物類（円）,実支出／生計支出／消費支出／被服及び履物／被服関連サービス（円）,実支出／生計支出／消費支出／保健医療（円）,実支出／生計支出／消費支出／保健医療／医薬品（円）,実支出／生計支出／消費支出／保健医療／健康保持用摂取品（円）,実支出／生計支出／消費支出／保健医療／保健医療用品 ・器具（円）,実支出／生計支出／消費支出／保健医療／保健医療サービス（円）,実支出／生計支出／消費支出／交通・通信（円）,実支出／生計支出／消費支出／交通・通信／交通（円）,実支出／生計支出／消費支出／交通・通信／自動車等関係費（円）,実支出／生計支出／消費支出／交通・通信／通信（円）,実支出／生計支出／消費支出／教育（円）,実支出／生計支出／消費支出／教育／授業料等（円）,実支出／生計支出／消費支出／教育／教科書・学習参考教材（円）,実支出／生計支出／消費支出／教育／補習教育（円）,実支出／生計支出／消費支出／教養娯楽（円）,実支出／生計支出／消費支出／教養娯楽／教養娯楽用耐久財（円）,実支出／生計支出／消費支出／教養娯楽／教養娯楽用品（円）,実支出／生計支出／消費支出／教養娯楽／書籍・他の印刷物（円）,実支出／生計支出／消費支出／教養娯楽／教養娯楽サービス（円）,実支出／生計支出／消費支出／その他の消費支出（円）,実支出／生計支出／消費支出／その他の消費支出／諸雑費（円）,実支出／生計支出／消費支出／その他の消費支出／こづかい（円）,実支出／生計支出／消費支出／その他の消費支出／交際費（円）,実支出／生計支出／消費支出／その他の消費支出／仕送り金（円）,実支出／生計支出／土地家屋購入（円）,実支出／その他の実支出（円）,平均消費性向（％）,エンゲル係数（％）,選択的支出係数（％）,公共的料金負担率（％）,公共的料金負担率／公共料金等負担率（％）,公共的料金負担率／準公共料金等負担率（％）
jissitu,nen,対前年実質増加率_昭和56年,-,-,-,-,-2.9,-2.7,-3.2,-2.9,-,-1.3,5.8,-9.2,-,-8,-5.9,1.2,-,7.1,-4.2,29.6,-8.4,-4.4,-,-,-1.4,-3.7,-4.6,-5,-3.7,2.3,-7.7,-10.1,-3.8,-8,-1.4,-6.3,-5.5,5.1,6.8,3.8,12.9,8.6,9,12.2,2.9,-,8.1,16.3,13.1,10.1,1.4,1.2,-16.6,-2.6,-4,1.3,3.4,-12.1,-,-0.5,0.1,-13.7,-7.6,-1.5,-,0.8,-10.8,16.1,-1.3,39.9,3.5,-5.1,-2.9,-27,-9.2,-2.2,-12.3,11.7,-4.2,-3.5,-,-0.6,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_昭和57年,-,-,-,-,5.7,5.8,5.6,5.8,-,5,-11.4,10.5,-,1.4,10.3,10.8,-,20.8,0.7,8.8,1.3,3.2,-,-,1.3,1.9,2.1,1.7,5.6,0.8,6.2,5.9,1,-1,-0.1,-0.1,-0.4,-0.4,4.3,-2.4,23.8,-0.8,2.1,1.8,-16.6,-,1,-4.5,-8,4,3.8,3.8,50.4,-4.7,-13.1,-8,1.7,-1.2,-,-4.6,-2.2,3.2,2.8,19,-,-3,0.2,-6.3,1.3,-15.5,8.1,3.9,1.9,4.1,11.9,4.4,16.2,-0.1,-0.1,5.1,-,-3.2,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_昭和58年,-,-,-,-,0.5,1,1.8,1.5,-,2,-5.7,0.2,-,11.6,-10.3,-26.6,-,-35.5,-15.7,-6.8,-22.5,0.2,-,-,-1.2,-2.2,-5.9,-2.1,-5.9,0.6,-3.1,-3.2,-2.7,-1.9,-2.3,-4.2,2.5,3.7,-7.1,-1.8,-20,3.3,4.8,0.1,5.2,-,4.1,8.7,-5.3,2.8,9.3,1.5,-19.8,2.2,14.7,0.6,2.5,-8.4,-,7.3,-2.2,6,4.8,-0.7,-,10.8,4.9,6.9,0.3,14.4,5.5,-3.3,-7.1,15.7,8.5,3.8,11.9,-5,-1.3,6.7,-,-3.7,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_昭和59年,-,-,-,-,4.4,4.2,4.5,3.9,-,4.1,3.4,3.1,-,12,8.7,-4.7,-,14.5,-22.6,-4.8,11.2,3.7,-,-,3.6,0.9,2.7,0.9,5,5.2,-2.5,-0.8,2.1,-0.6,4.1,4.2,-11.9,1.1,-1.1,-5.9,13.3,14.7,17.9,11.9,25.6,-,1.5,3,22.7,-9,-8,5.5,8.8,0.7,-50.8,4.1,1.5,8.4,-,8.7,3.3,11,0.8,-5.2,-,17,-2.1,3.5,9,1,7.1,21.7,24.1,21.8,13.9,0.4,-10.8,4.5,-0.2,1.7,-,-0.9,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_昭和60年,-,-,-,-,3.9,4.1,4.4,2.9,-,2.2,1.6,5.6,-,13.4,32.3,-20.2,-,-29.7,-7,8.2,-9.4,3.5,-,-,0.1,-0.4,-3.4,-2.2,-2.2,-3.1,1.7,-5.6,-1.5,6,3.7,-1.3,-3.8,3.2,-0.8,6.7,-20.1,-3.2,-3.5,-4.1,-14.2,-,2.8,7.1,6.6,-7.3,-1,3.9,0.3,1.5,1,2.6,3.1,1.9,-,-5.1,2.8,4.1,1.9,-3.1,-,0.9,3.9,0.3,-1.8,0.2,5.7,-8.1,-8.8,-9.7,-5.3,1,8.2,1.1,0,-0.1,-,14.9,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_昭和61年,-,-,-,-,2.8,2.5,1.7,2.9,-,3.5,-5.7,1.1,-,-6.2,-12.7,14.5,-,21.6,7.1,39.3,20,2.1,-,-,2,0.4,-0.6,0,0.8,-1.9,1.9,1.1,0.8,3.3,-1,-4.2,3.2,1.4,7.4,8.8,1.9,3.6,3.6,5.9,0,1.6,-1.5,-8,-18,14.8,10.1,1.1,2.6,-1.7,14.8,-1.9,-0.5,-5.4,-,5.4,-1.3,-7.3,7.8,8.4,-,0.3,10,4.1,2.6,7.4,2,7.6,2.1,16.1,22.9,3.3,21.9,2.9,2.8,0.2,-,0.9,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_昭和62年,-,-,-,-,2.9,1.7,1.1,1.4,-,2.7,-12.6,-2.8,-,1.6,-11.1,48.3,-,71,21.4,5.1,59.5,3.3,-,-,2.3,-2,-7,-1.6,-4.8,3.6,-4.4,-3,-4.4,-2.7,2.2,8.1,-1.3,2.2,10.2,4.5,31.8,0.8,6.7,-1.7,-16.3,-0.6,10.5,33.3,1.8,-11.2,-1.8,3,-15.9,4.1,-8.9,6.4,4.8,1.4,-,2,2.9,8.9,-13.4,-3.9,-,-5.8,-17.7,12.3,2.2,25.9,1.3,-8.9,-5.7,-25.2,-14.6,4.3,42.8,6.4,-2.8,-1.7,-,1.9,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_昭和63年,-,-,-,-,2.3,2.7,3.6,4.1,-,1.8,1.6,13.5,-,-1,-1.5,-30.1,-,-36.5,-19.4,-10.6,-9.3,2.6,-,-,1.5,2,0.6,0.3,0.3,3.5,-3.8,-2.6,0.4,2.5,8.3,1.2,5.2,6.7,-1.5,5.2,-20.7,2.8,1.3,3.5,0.5,4,0.4,-4.7,-9.2,34.2,4.7,1.3,-12,1.3,-23,5.5,3.2,2.4,-,-3.7,-3.7,4.8,10.9,7.8,-,9,12.3,3.5,3.9,3.7,3,4.9,8,24.8,-5.2,4.2,-5.5,5.5,4.1,8,-,2.7,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成元年,-,-,-,-,0.1,0.9,0.5,0.8,-,2.1,-13.7,-3.4,-,-9.7,18.2,18.8,-,37.7,-5.9,7.9,-26.2,1.4,-,-,-0.8,-1.4,-3.6,0.6,-1.8,-0.3,-1.7,-5.8,0.9,2.5,3.5,7,-1.3,-4.9,-9.6,-9.5,-8.8,1.3,5.3,-2.6,-17.4,3.9,-12.1,-21.9,3.8,-32.5,-0.5,3.5,-1.4,0.6,35.9,-3.5,0.9,2.9,-,9,4.5,0.4,19.4,6.6,-,16.6,24.1,-3.2,9.6,-13.8,4.4,-3.9,-6.4,-21.3,5.9,1.6,11.2,6.2,-2.6,0.5,-,7.5,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成 2年,-,-,-,-,4.4,3.8,3.2,2.9,-,1.3,20.3,8.9,-,17.4,-20.1,26.9,-,29.5,22,15,35.8,3.7,-,-,3.1,0.7,-1.1,-2.5,-1.4,-3.4,-5.2,-2.2,-2.5,0.5,2.3,5.1,3.1,9.1,3.8,5.4,-1.2,3.2,9.1,-1.5,-11.6,3.6,22.1,37.7,56.2,18.2,3.2,1.3,24.7,1.9,-7.5,3.2,8.1,-3.4,-,0.7,2.5,-2.7,-5.5,8.1,-,15.9,-14.8,8.3,-4.7,19.5,6.3,18.8,18.3,29.4,19.1,4.4,-4.7,6.5,-4.1,8.3,-,-2.4,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成 3年,-,-,-,-,-0.1,0.3,0.8,0.7,-,1,-23.3,0.8,-,1.3,0.5,-33.6,-,-36.6,-27.4,3.8,-13.9,-0.4,-,-,1.1,-0.8,-0.1,2.4,-1.2,0.1,-2.2,-3.1,3.8,1.9,1.5,-1.4,-0.1,-5.3,15.8,8.9,43.1,2.6,3.5,1.9,2.8,2,2.2,4.6,-11.7,8.1,0.5,6.8,-0.1,-7.1,-1.9,-11.3,-7.8,-2.9,-,-1.2,-4,0.9,5.9,14.7,-,-4.1,6.5,2.6,-0.7,5,1.3,-7.6,-12,-0.6,3.6,0.5,-1.9,-0.8,0,1.4,-,9,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成 4年,-,-,-,-,0.7,0.7,0.2,0,-,1,8.6,-3.9,-,3,-1.3,19.6,-,29.3,2.1,9.6,3.2,0.5,-,-,-1.1,1,1.2,1.9,1.2,4,5.8,-3.7,4.4,1.4,0.5,1.3,2.8,-1.9,-6.5,0.4,-25.8,2.8,6.9,0,1.9,0.2,-9.4,-11.8,-7.9,-19,-4.7,-1.2,-18.5,-3.2,-19.6,-0.8,-6.4,-1,-,-4.7,-1.3,-1.7,-6.3,4.3,-,4.1,-13.4,3.4,7,3.5,-1.8,-3.5,-0.1,-4.8,-11,2.4,-9.1,4.1,0,4.2,-,-3.5,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成 5年,-,-,-,-,3.9,4,4.6,4.5,-,2.4,-16.7,13.3,-,7.9,-0.7,-10.4,-,-11.4,-8.1,-9.6,-1.3,2.9,-,-,0.6,-1.8,-2,-1,-3.9,-1.9,-3.5,-1.3,-0.2,0.9,-3.8,-3.5,-3,0.6,1.9,2.2,-0.4,2.2,-0.4,2.7,4,5.7,0.2,-4.8,-10.9,-1.3,3.1,5.7,37.5,4.9,33.8,5.2,3.2,-2.6,-,2.6,-6.1,7.4,6.1,1.5,-,9.8,5.9,-6.1,-0.6,-14.7,8.5,13,12.1,6.6,15.7,0.2,-5.5,3.4,1.3,-0.7,-,3.9,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成 6年,-,-,-,-,-1.5,-1.9,-2.3,-2,-,0.3,0.5,-10,-,-10.7,14.8,6.4,-,26.7,-37.9,10.6,14.6,-0.1,-,-,-1.1,-3.1,-8.3,-5.7,-7.3,-0.7,-6.8,-4.5,-0.6,-0.7,1.5,5.2,-2.7,1,13,11.4,19.8,1.9,10.8,-3.6,-14.5,-3,-0.9,-2,14,-9.8,0.3,3.7,-24.9,-5.3,5.8,-6.8,-7.7,-6.2,-,-4,5,-5.4,-2.4,-1.6,-,-0.9,-4.1,8.2,1.1,15.8,2.8,-4.2,-1.4,-5.7,-10.6,-4.4,25.5,-3.3,-3.7,-8.4,-,-2.1,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成 7年,-,-,-,-,-2.8,-2.4,-2.5,-3.1,-,-1.6,-47.3,-7.4,-,10.9,-19.1,-26.4,-,-83.8,8.8,8.1,-17.4,-3,-,-,-3.3,-3.5,-2.5,-3.2,0.4,-3.7,1.1,-7.4,-4.5,-12.8,-0.8,-3.8,-2.2,-5,2.5,7.8,-18.2,1.4,2,1.6,-5.3,1.2,3,5.3,0.8,11.6,0.8,-0.5,6.3,-7.4,-49.6,-2.8,-1.8,-2.5,-,-11.4,-11.1,-9.7,3.9,-25.6,-,-1.3,11.4,-10.5,-5.9,-18.3,3.7,-15.4,-20,-19.6,-1.1,-2.1,14.7,-4.6,-5.2,-2.9,-,-6.2,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成 8年,-,-,-,-,-3,-2.5,-2.1,-1.7,-2.6,-2.8,-7.5,3.2,0.6,0.9,-31.9,20.1,28.5,30.8,-3.9,-21.6,-22.7,-2.8,-,-,-0.3,-0.8,-4.7,-9.4,-5.2,2.2,-2.3,-3.9,-0.5,-4.2,2.7,4.1,3.1,6.2,9.8,5.2,32.6,0.2,0.6,2,-12.2,-1.8,-4.1,-0.1,-9.6,-11.8,-8.3,0,-1.4,-4.4,44.9,-5.8,-7,-7.6,-,-3.7,-2,-1.9,-12.2,-11,-10.5,0.9,-17.1,8.6,-5,20.5,8.6,-2.8,6.1,28.2,-26.8,0.6,14.7,2,-2.7,-0.9,-,-5.6,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成 9年,-,-,-,-,2.7,3.1,3.4,3.2,2.8,3.2,155.8,1,-1,-2.9,48.1,-25.4,-51.4,17.1,6.3,-1.2,-18.7,1.3,-,-,0.1,1.4,2.6,3.5,0.3,-0.8,2.7,-0.4,2,5.3,3.2,2.8,-2.2,-0.8,-9.1,-7.1,-17.6,0.4,1.9,-2.8,-17,2.5,3.4,7,3.2,11.7,-6.5,5,9.1,0.3,-13.9,0.1,5.8,2.7,-,0.8,7.3,-11.7,10.3,12.3,67.8,4.8,8.8,0.5,2.2,-5.8,12.6,9.5,13,-14.6,-0.3,0.9,9.4,5.7,-1.8,-1.1,-,-1.4,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成10年,-,-,-,-,-0.8,-1,-1.4,-1.7,-0.8,-0.8,-48.1,-3,5.3,7.2,-16.6,14.2,32.1,10.5,-4.6,12.1,12.3,0.4,-,-,-3.2,-3.3,-3.3,-3.6,-5.3,0.9,-8.4,-8.6,0.6,-8.8,-1.1,-2.1,3.6,-0.9,-0.9,-7.1,27.8,2.7,5.8,3.8,-2.4,-2.5,-4.5,-6.3,-10.5,5.9,-6.9,1.1,-5,-7.7,-41.2,-3.3,-9,-10,-,-13,-9.1,-8.1,-13.7,-2.6,-41.2,1.6,-19.1,5.5,-3.6,16.4,-1.9,-20.4,-25.2,-8.5,-2.5,1.1,9.8,3.8,-1.4,-0.5,-,2.5,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成11年,-,-,-,-,-1.4,-1.7,-1.9,-2.7,-2.6,-0.4,-21.6,-11.7,8.2,7.5,-3.6,-17.5,-5.5,-56.5,6.8,8.2,17.8,-1.1,-,-,-2,-0.9,-2.2,-6.1,-0.4,0.5,0.8,2.4,-0.8,-4.3,-2.5,3.9,-8.3,2.8,-4.8,2.4,-29.9,-0.4,1,-2,-3.3,-0.4,1.1,-0.2,17.4,-22.9,4.9,2.7,-0.6,0.6,59.6,-1.5,1.7,-3.1,-,-2.2,0.5,1,5.8,8.3,20.3,14.1,1.1,-12.2,4.6,-31.9,9.4,-3.2,-3.9,-0.2,-2.1,-0.7,13.8,-7.5,-2.8,-0.3,-,3.3,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成12年,-,-,-,-,1.2,1.7,1.4,2.3,2.5,3,24.9,-1.3,-7.8,-7.6,-2,4.8,28.3,-5.4,-25.8,11.5,-25.9,1,-,-,2.7,0.6,-2.6,-1.1,1.3,-4.9,-0.6,5.3,2,3.5,7.8,3.8,0.6,-0.9,-1.7,-2,-0.8,-1.6,0.6,-3.8,-0.3,-2.6,3.5,6.1,-11.1,15.6,6.3,1.1,-2.5,-4.1,-36.6,-7.3,3.3,-6.7,-,3.5,-5,1.7,5.5,6.2,11.5,7.2,4.8,13.8,0.5,28.5,10.6,19.4,21.8,38.7,9.8,0.9,4.6,0.7,4,0.2,-,-7.8,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成13年,-,-,-,-,-1.6,-1.7,-1.9,-2.1,-1.5,-3.2,-10.9,3.1,-2,-2.6,9.7,48.5,8.6,274.4,17.7,-5.1,5.2,-1.5,-,-,-1.3,-2.3,-0.8,-1.8,-6.8,-0.5,-4,-3.2,-0.6,-1.6,2.8,-0.2,-10,-2.8,9.3,0.7,50.2,3.2,1.5,5.9,-1.9,3.2,5.3,13.4,6,-13,1.5,3.4,7.8,-3.9,-3.6,-0.7,-4.5,-6.6,-,-3.4,-1.5,-13.1,-1.8,3.4,42.4,-11.7,-2.3,-2.5,-7.4,-10.4,16.5,-4.5,-7.1,-33.9,8.7,0.9,13.1,3.8,-2.4,-0.5,-,6.8,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成14年,-,-,-,-,1.9,-0.2,0,-0.8,-2.8,0.5,6.5,-6.8,10,7.8,-1.3,-8,21.5,-61,22.3,-3.2,139.1,2.6,-,-,0.1,3.4,1.2,0.9,-0.2,0.8,3.2,-0.1,2,7.6,1.6,5.5,12.3,5.7,-0.9,-1.5,0.6,-1.5,0.8,-3.5,4,-3.5,-0.3,0.5,-3,23.4,-3.9,-1.6,-5.4,1.4,-30.4,2.5,0.7,2,-,0.2,4.4,5.1,0,-10.4,-7.9,4.5,2.4,3.1,7.9,0.4,2.5,-8.9,-7.1,3.9,-15.6,3.1,22.1,2.1,5.4,0.5,-,0.4,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成15年,-,-,-,-,-7.6,-6.1,-5.2,-5.5,-5.1,-3.2,-30.4,-16.2,0.3,1.8,-20.1,-39.3,-32,-40,-56.2,-20.8,-49.6,-7.9,-,-,-1.2,-2.9,-1,-4.8,-0.1,-6.6,-0.8,-2.9,2.4,-3.3,-3.3,-2.6,-3.8,-4.7,-12.1,-8.2,-25.2,-3.1,-4.3,-2.9,1,-1.7,-8.8,-12.9,-2.4,-19.1,-6.5,-1.7,-10.8,2.1,224.1,1.1,0.7,-12.6,-,-1,-1.1,-10.6,-6.2,3.6,48.2,6.2,-17.9,2.1,-6.8,9.4,1.7,17.6,24.7,-4.8,-5.3,-1.6,11.1,1.8,-3.1,-3.7,-,0.2,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成16年,-,-,-,-,2.3,2.1,1.2,0.8,-0.7,0.6,25.9,1.6,6.2,6.6,-11.5,13.6,-12.9,8.3,116.3,31.8,12.4,2.4,-,-,1.7,1.6,-1.8,-0.4,-2.1,0.7,-4.2,-2,2.7,0.8,3.9,10.3,6.2,5.3,-1.1,5.3,-27.6,1.4,4.3,-2.2,-29.1,2.8,2.4,5.9,9.1,-16.6,-4.7,3.4,25.2,-6.6,-54.9,-7.3,0.8,11,-,-1.6,-6.8,-5,21.6,-14.2,8.8,-6,46.7,9.3,4.7,15.9,5.1,-2.1,-10.6,-11.5,38.7,9.2,11.3,-3.7,3.2,15.7,-,4,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成17年,-,-,-,-,-2.4,-2.2,-2.2,-2,-2.4,-2.5,16.8,-0.1,-6.1,-6,11.9,26.6,20.1,157.4,-18.2,-6.3,-14.2,-2.2,-,-,-2.1,-0.5,-1.3,-3.9,0.6,-4.8,4.8,0.7,0.8,-5.7,0.6,-0.3,0,-0.5,-1.9,-5.4,19.7,1.1,-0.9,3.2,32.7,0.8,5.5,13.6,-16.5,31.1,4.6,3.9,-7,-0.8,-29.4,0.7,-2.3,-9,-,-1.6,4.6,-0.2,-6.7,8.7,3.3,-5.8,-10.8,-7.3,-2.9,-17.6,7,-7.3,-9.3,17.1,-2.6,-4.5,24.5,-0.6,-5.6,-8.5,-,3,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成18年,-,-,-,-,1.1,1.6,2.3,2,4.6,2.5,27.4,-1.1,9.6,7.1,-27.1,-7.1,-1,-23.3,0.7,-15,-27.6,-0.1,-,-,-0.7,0.1,-4,-2.4,-0.1,-0.2,-5.2,-12.2,-0.1,4.5,4.6,3,1,3.1,-8.9,-7,-17.7,-1.2,0.2,-1.6,-5.3,-2.9,6.5,14,-12.5,23.8,-2.8,3.2,16.3,0,75.4,2.5,-9.5,-0.4,-,3.4,1.4,-7.3,3.9,-9.6,-14.8,16.4,5.7,-0.1,1.3,-5.5,5.9,-0.4,0.9,-25.5,-1.8,0.4,18.3,-0.7,1.5,-1.9,-,6.2,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成19年,-,-,-,-,-1.8,-2.5,-2.8,-1.4,-2.3,-2.6,38.1,4.2,-18.5,-18.1,23.6,2,-8.7,47,-19.9,8.1,45,-1.9,-,-,-1.2,-4.2,-0.8,-7.5,-6.7,-3.1,-2.8,-0.1,-1.6,-1.4,-7.5,1.6,-1.7,-6.2,0.8,2.5,-7.8,-5,-4.3,-6,-31.6,-3.3,-7.8,-13.6,15.8,-27.1,0,0.2,-28.5,-5.4,-62,-4.7,0.4,-3.9,-,-5.9,-2.4,-9.1,-4.1,-6.8,-13.9,-2.1,-3.5,-0.9,-8.7,2.5,1.9,9.5,10.9,3.6,5.8,-1.3,28.5,2.9,-8.4,-4.7,-,0.6,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成20年,-,-,-,-,0.1,0.5,0.6,1.5,2.2,1.2,-18.9,3.7,-3.1,-3.1,-38.9,-20.2,-37.8,9,-30.8,3.7,-18.7,-1,-,-,-1.8,1.5,1.2,-1.2,6.6,-0.4,4,9.2,6.5,1.5,-2.2,-0.4,-7.9,1.6,-11.5,-12.6,-5.4,2.3,5.9,1.3,-16.8,-0.7,7.7,11.4,18.1,17.4,3.5,3,-1.6,-1.6,4.3,1.4,-8,-0.2,-,7,-5.5,-2.4,-1.6,3.4,14.4,-9.1,-1.4,0.1,-0.3,0.8,-0.4,-4,-6.3,-11.4,3.2,4.4,1.8,3.9,3.5,7,-,-1.9,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成21年,-,-,-,-,4.3,3.5,3.3,1.8,0.8,4.5,-14.8,-11,16,17.7,42.9,63.5,162.9,12.1,-8.9,-3.9,50.1,3.2,-,-,5.7,4.7,2.3,4.3,4.4,2.2,0.5,6.2,0.6,-0.3,6.2,9,12.2,7.4,11.5,8.9,26.4,1.6,-0.8,3.1,9.3,2.4,11,17.7,33.7,-8.2,7.1,2.2,25.1,11.2,-70.3,9.9,19.6,3.3,-,13.9,13.8,14.2,5.7,24.7,-1.6,29.7,-4.1,4.6,2.4,2.8,9,8.7,7.8,-3.1,12,9.2,67.6,-0.1,-2.6,9.1,-,0.7,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成22年,-,-,-,-,3.8,4.9,4,5.5,6.6,2.9,35.8,19.6,-15.8,-14.9,49.3,-13.1,0.2,-39.2,-5.6,41,-39.7,3.4,-,-,2.1,-3.1,-1.3,-4.8,0.6,-1.7,-5.5,-7.2,-2.1,0.8,-0.3,1.5,-10.5,-5,1.6,-6.8,41.1,4.3,10,-1.7,7.3,2.9,7.5,27.1,-44.2,-9.1,-0.4,8.1,47.3,3.9,317.1,6.9,-1.7,-0.5,-,-1,1.6,4,1.9,10,48.9,-1.2,-3.1,0.6,9.1,-5.5,1.3,4.5,5,54.8,0.7,9.2,53.8,7.5,1.1,7,-,12.9,-,-,-,-,-,,,,,,
jissitu,nen,対前年実質増加率_平成23年,-,-,-,-,-7.7,-7.8,-7.6,-9.2,-10.1,-6.3,-14,-24.1,12,11.8,-4,-40.5,-70.3,23,15.3,-4.9,-5.2,-7.3,-,-,-6.6,-0.4,1.1,-6.9,-1.7,-3,-1,-2.9,1.9,1.3,-0.3,10.7,1.7,-1.2,-6.8,3.8,-40.9,-8,-11.1,-7.1,-8.6,-3.4,-4.8,-9.6,19.7,6.1,-6.7,2.9,-19,-15.8,0.9,-18.6,-19.6,2.6,-,-9.8,-12.7,-22.3,-1.6,-0.8,-22.4,-8,3.4,-6.1,-15.3,-2.8,-1.8,0.5,5.7,-36.5,-9.5,-12.5,-13,-5.3,-9.9,-15.1,-,-12.7,-,-,-,-,-,,,,,,
