地域階層,地域コード,地域,産業分類階層,産業コード,産業中分類,事業所数,従業者数（送出者を除く）／総数（人）,従業者数（送出者を除く）／うち男（人）,常用労働者／総数（人）,常用労働者／うち男（人）,個人業主及び無給家族従業者（人）,現金給与総額（万円）,原材料使用額等（万円）,製造品出荷額等／総額（万円）,製造品出荷額等／製造品出荷額（万円）,製造品出荷額等／加工賃収入額（万円）,製造品出荷額等／修理料収入額（万円）,製造品出荷額等／くず・廃物出荷額（万円）,製造品出荷額等／その他の収入額（万円）,付加価値額（29人以下は粗付加価値額）（万円）,粗付加価値額（万円）,有形固定資産額（30人以上）／年初現在高（万円）,有形固定資産額（30人以上）／取得額（万円）,有形固定資産額（30人以上）／除却額（万円）,有形固定資産額（30人以上）／減価償却額（万円）
2,13215,国立市,1,26,生産用機械器具製造業,1,9,8,9,8,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13215,国立市,1,27,業務用機械器具製造業,2,38,30,38,30,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13215,国立市,1,29,電気機械器具製造業,2,20,15,20,15,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13215,国立市,1,30,情報通信機械器具製造業,2,29,18,29,18,-,x,x,x,x,x,x,-,-,x,x,…,…,…,…
2,13215,国立市,1,31,輸送用機械器具製造業,3,33,26,32,25,1,12656,35324,55115,9613,13137,328,-,32037,18325,18325,…,…,…,…
2,13215,国立市,1,32,その他の製造業,2,13,12,13,12,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13218,福生市,0,00,総数,29,334,209,334,209,1,120025,181566,425587,331432,67747,1232,-,25176,215760,215760,…,…,…,…
2,13218,福生市,1,09,食料品製造業,2,32,21,32,21,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13218,福生市,1,10,飲料・たばこ・飼料製造業,2,47,30,46,29,1,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13218,福生市,1,11,繊維工業,1,9,6,9,6,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13218,福生市,1,15,印刷・同関連業,3,30,17,30,17,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13218,福生市,1,18,プラスチック製品製造業（別掲を除く）,1,8,2,8,2,-,x,x,x,-,x,x,-,x,x,x,…,…,…,…
2,13218,福生市,1,23,非鉄金属製造業,1,9,2,9,2,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13218,福生市,1,24,金属製品製造業,3,22,16,22,16,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13218,福生市,1,25,はん用機械器具製造業,1,8,7,8,7,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13218,福生市,1,26,生産用機械器具製造業,2,46,25,47,26,-,x,x,x,x,x,x,-,-,x,x,…,…,…,…
2,13218,福生市,1,27,業務用機械器具製造業,3,55,41,55,41,-,33234,41825,97404,71238,606,600,-,24960,51657,51657,…,…,…,…
2,13218,福生市,1,29,電気機械器具製造業,4,24,15,24,15,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13218,福生市,1,30,情報通信機械器具製造業,1,7,4,7,4,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13218,福生市,1,31,輸送用機械器具製造業,4,26,21,26,21,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13218,福生市,1,32,その他の製造業,1,11,2,11,2,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13219,狛江市,0,00,総数,19,242,157,241,156,1,105470,1314153,1520087,1375309,142071,561,-,2146,192086,192086,…,…,…,…
2,13219,狛江市,1,09,食料品製造業,2,32,11,32,11,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13219,狛江市,1,10,飲料・たばこ・飼料製造業,1,6,3,6,3,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13219,狛江市,1,11,繊維工業,1,5,2,5,2,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13219,狛江市,1,15,印刷・同関連業,2,35,25,35,25,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13219,狛江市,1,16,化学工業,1,24,18,24,18,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13219,狛江市,1,24,金属製品製造業,3,43,32,43,32,-,23240,7916,56438,-,56438,-,-,-,44928,44928,…,…,…,…
2,13219,狛江市,1,25,はん用機械器具製造業,1,27,24,27,24,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13219,狛江市,1,26,生産用機械器具製造業,2,20,6,19,5,1,x,x,x,x,x,x,-,-,x,x,…,…,…,…
2,13219,狛江市,1,29,電気機械器具製造業,2,10,8,10,8,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13219,狛江市,1,30,情報通信機械器具製造業,3,32,22,32,22,-,13277,37916,52774,8104,44670,-,-,-,15165,15165,…,…,…,…
2,13219,狛江市,1,32,その他の製造業,1,8,6,8,6,-,x,x,x,x,-,x,-,x,x,x,…,…,…,…
2,13220,東大和市,0,00,総数,33,342,204,342,204,-,97150,184024,392277,327342,59887,-,-,5048,192891,192891,…,…,…,…
2,13220,東大和市,1,09,食料品製造業,4,36,16,36,16,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13220,東大和市,1,10,飲料・たばこ・飼料製造業,1,5,5,5,5,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13220,東大和市,1,13,家具・装備品製造業,2,25,18,25,18,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13220,東大和市,1,14,パルプ・紙・紙加工品製造業,1,10,7,10,7,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13220,東大和市,1,15,印刷・同関連業,4,53,37,53,37,-,17038,16799,42406,42120,4,-,-,282,23730,23730,…,…,…,…
2,13220,東大和市,1,18,プラスチック製品製造業（別掲を除く）,2,11,4,11,4,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13220,東大和市,1,23,非鉄金属製造業,1,4,3,4,3,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13220,東大和市,1,24,金属製品製造業,3,54,39,54,39,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13220,東大和市,1,26,生産用機械器具製造業,3,24,19,24,19,-,7811,74696,107461,102161,5300,-,-,-,30337,30337,…,…,…,…
2,13220,東大和市,1,27,業務用機械器具製造業,4,25,14,25,14,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13220,東大和市,1,28,電子部品・デバイス・電子回路製造業,3,26,9,26,9,-,3947,11370,18047,11539,6508,-,-,-,6182,6182,…,…,…,…
2,13220,東大和市,1,29,電気機械器具製造業,4,47,30,47,30,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13220,東大和市,1,30,情報通信機械器具製造業,1,22,3,22,3,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13221,清瀬市,0,00,総数,12,128,58,127,57,1,34131,73922,132151,87032,45047,43,-,29,53915,53915,…,…,…,…
2,13221,清瀬市,1,09,食料品製造業,1,18,2,18,2,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13221,清瀬市,1,10,飲料・たばこ・飼料製造業,1,10,7,10,7,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13221,清瀬市,1,13,家具・装備品製造業,1,5,4,5,4,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13221,清瀬市,1,15,印刷・同関連業,1,7,3,7,3,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13221,清瀬市,1,16,化学工業,2,31,15,31,15,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13221,清瀬市,1,18,プラスチック製品製造業（別掲を除く）,2,19,5,18,4,1,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13221,清瀬市,1,24,金属製品製造業,1,7,6,7,6,-,x,x,x,x,x,x,-,-,x,x,…,…,…,…
2,13221,清瀬市,1,26,生産用機械器具製造業,2,15,9,15,9,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13221,清瀬市,1,27,業務用機械器具製造業,1,16,7,16,7,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13222,東久留米市,0,00,総数,37,400,246,400,246,-,142474,315120,609829,519121,79269,1558,110,9771,273529,273529,…,…,…,…
2,13222,東久留米市,1,09,食料品製造業,5,69,30,69,30,-,12433,35558,59296,48045,x,-,-,x,21979,21979,…,…,…,…
2,13222,東久留米市,1,13,家具・装備品製造業,3,19,12,19,12,-,5698,13597,26694,26694,-,-,-,-,12127,12127,…,…,…,…
2,13222,東久留米市,1,15,印刷・同関連業,3,48,34,48,34,-,17330,74829,104477,98157,4590,-,110,1620,27451,27451,…,…,…,…
2,13222,東久留米市,1,21,窯業・土石製品製造業,2,18,15,18,15,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13222,東久留米市,1,24,金属製品製造業,7,86,71,86,71,-,36841,55032,103495,74088,22180,-,-,7227,45162,45162,…,…,…,…
2,13222,東久留米市,1,25,はん用機械器具製造業,2,22,16,22,16,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13222,東久留米市,1,26,生産用機械器具製造業,2,18,10,18,10,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13222,東久留米市,1,27,業務用機械器具製造業,4,40,24,40,24,-,14922,13615,40721,21666,17875,267,-,913,25098,25098,…,…,…,…
2,13222,東久留米市,1,28,電子部品・デバイス・電子回路製造業,2,19,5,19,5,-,x,x,x,x,x,x,-,-,x,x,…,…,…,…
2,13222,東久留米市,1,29,電気機械器具製造業,2,20,11,20,11,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13222,東久留米市,1,30,情報通信機械器具製造業,1,5,4,5,4,-,x,x,x,x,x,x,-,-,x,x,…,…,…,…
2,13222,東久留米市,1,31,輸送用機械器具製造業,1,9,4,9,4,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13222,東久留米市,1,32,その他の製造業,3,27,10,27,10,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13223,武蔵村山市,0,00,総数,95,1068,734,1071,737,1,388162,769271,1557381,1342581,198007,8943,20,7830,729977,729977,…,…,…,…
2,13223,武蔵村山市,1,09,食料品製造業,5,73,41,73,41,-,14341,39558,67270,60887,-,-,-,6383,25658,25658,…,…,…,…
2,13223,武蔵村山市,1,13,家具・装備品製造業,4,42,36,42,36,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13223,武蔵村山市,1,14,パルプ・紙・紙加工品製造業,2,24,19,24,19,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13223,武蔵村山市,1,15,印刷・同関連業,6,82,53,82,53,-,x,x,x,x,x,-,x,-,x,x,…,…,…,…
2,13223,武蔵村山市,1,16,化学工業,1,6,4,6,4,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13223,武蔵村山市,1,18,プラスチック製品製造業（別掲を除く）,6,61,28,61,28,-,x,x,x,x,x,-,x,-,x,x,…,…,…,…
2,13223,武蔵村山市,1,21,窯業・土石製品製造業,2,29,23,29,23,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13223,武蔵村山市,1,24,金属製品製造業,18,156,116,156,116,-,63864,101275,202481,136929,65322,-,-,230,93718,93718,…,…,…,…
2,13223,武蔵村山市,1,25,はん用機械器具製造業,2,33,22,33,22,-,x,x,x,x,-,x,-,-,x,x,…,…,…,…
2,13223,武蔵村山市,1,26,生産用機械器具製造業,22,247,199,247,199,-,99989,243102,464202,407651,56194,357,-,-,204740,204740,…,…,…,…
2,13223,武蔵村山市,1,27,業務用機械器具製造業,7,79,57,79,57,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13223,武蔵村山市,1,28,電子部品・デバイス・電子回路製造業,5,36,14,37,15,1,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13223,武蔵村山市,1,29,電気機械器具製造業,8,118,57,118,57,-,43786,63800,163780,155508,8272,-,-,-,92793,92793,…,…,…,…
2,13223,武蔵村山市,1,31,輸送用機械器具製造業,4,64,56,66,58,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13223,武蔵村山市,1,32,その他の製造業,3,18,9,18,9,-,5208,3102,11992,10057,1935,-,-,-,8231,8231,…,…,…,…
2,13224,多摩市,0,00,総数,12,170,89,170,89,-,76714,115978,289536,234978,51102,-,-,3456,163241,163241,…,…,…,…
2,13224,多摩市,1,09,食料品製造業,2,26,10,26,10,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13224,多摩市,1,15,印刷・同関連業,1,22,12,22,12,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13224,多摩市,1,24,金属製品製造業,1,6,4,6,4,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13224,多摩市,1,26,生産用機械器具製造業,2,25,19,25,19,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13224,多摩市,1,27,業務用機械器具製造業,1,19,6,19,6,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13224,多摩市,1,29,電気機械器具製造業,1,23,17,23,17,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13224,多摩市,1,30,情報通信機械器具製造業,1,13,4,13,4,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13224,多摩市,1,32,その他の製造業,3,36,17,36,17,-,14897,21400,61856,30433,27967,-,-,3456,37460,37460,…,…,…,…
2,13225,稲城市,0,00,総数,52,613,411,611,409,3,234459,461288,964515,760313,82433,42659,-,79110,466779,466779,…,…,…,…
2,13225,稲城市,1,09,食料品製造業,1,21,5,21,5,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13225,稲城市,1,13,家具・装備品製造業,1,10,10,10,10,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13225,稲城市,1,16,化学工業,1,8,8,8,8,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13225,稲城市,1,18,プラスチック製品製造業（別掲を除く）,1,5,2,5,2,-,x,x,x,x,-,x,-,-,x,x,…,…,…,…
2,13225,稲城市,1,21,窯業・土石製品製造業,3,58,50,58,50,-,33458,135835,234851,234322,-,-,-,529,91682,91682,…,…,…,…
2,13225,稲城市,1,24,金属製品製造業,6,63,36,62,35,1,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13225,稲城市,1,25,はん用機械器具製造業,1,5,3,5,3,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13225,稲城市,1,26,生産用機械器具製造業,8,101,78,100,77,1,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13225,稲城市,1,27,業務用機械器具製造業,9,120,80,121,81,-,48985,53895,214175,149767,14609,31054,-,18745,149133,149133,…,…,…,…
2,13225,稲城市,1,28,電子部品・デバイス・電子回路製造業,10,110,54,109,53,1,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13225,稲城市,1,29,電気機械器具製造業,6,56,43,56,43,-,19544,35996,88917,52260,-,8820,-,27837,49001,49001,…,…,…,…
2,13225,稲城市,1,30,情報通信機械器具製造業,3,38,29,38,29,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13225,稲城市,1,32,その他の製造業,2,18,13,18,13,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13227,羽村市,0,00,総数,43,481,351,479,349,2,179823,574442,1072374,784125,237551,290,10,50398,465094,465094,…,…,…,…
2,13227,羽村市,1,09,食料品製造業,1,4,2,4,2,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13227,羽村市,1,13,家具・装備品製造業,2,12,9,12,9,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13227,羽村市,1,15,印刷・同関連業,4,26,16,26,16,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13227,羽村市,1,16,化学工業,1,22,16,22,16,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13227,羽村市,1,18,プラスチック製品製造業（別掲を除く）,1,10,4,10,4,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13227,羽村市,1,21,窯業・土石製品製造業,1,11,10,11,10,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13227,羽村市,1,22,鉄鋼業,1,14,13,14,13,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13227,羽村市,1,23,非鉄金属製造業,1,7,4,7,4,-,x,x,x,-,x,-,-,-,x,x,…,…,…,…
2,13227,羽村市,1,24,金属製品製造業,12,117,88,116,87,1,41784,157089,305116,236275,60051,290,-,8500,137062,137062,…,…,…,…
2,13227,羽村市,1,25,はん用機械器具製造業,2,44,39,44,39,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13227,羽村市,1,26,生産用機械器具製造業,6,38,20,38,20,-,9195,8694,23317,15490,4876,-,7,2944,13539,13539,…,…,…,…
2,13227,羽村市,1,27,業務用機械器具製造業,3,58,38,57,37,1,25714,22345,67249,46102,21062,-,-,85,43105,43105,…,…,…,…
2,13227,羽村市,1,28,電子部品・デバイス・電子回路製造業,3,69,47,69,47,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13227,羽村市,1,29,電気機械器具製造業,1,16,15,16,15,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13227,羽村市,1,30,情報通信機械器具製造業,1,9,9,9,9,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13227,羽村市,1,31,輸送用機械器具製造業,3,24,21,24,21,-,9514,14980,24057,11624,12430,-,3,-,8405,8405,…,…,…,…
2,13228,あきる野市,0,00,総数,66,873,616,872,615,2,347775,673238,1372728,1104658,233681,18082,x,x,651320,651320,…,…,…,…
2,13228,あきる野市,1,09,食料品製造業,3,53,17,53,17,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13228,あきる野市,1,10,飲料・たばこ・飼料製造業,1,18,13,18,13,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13228,あきる野市,1,12,木材・木製品製造業（家具を除く）,3,24,19,24,19,-,7392,19134,27649,27649,-,-,-,-,7883,7883,…,…,…,…
2,13228,あきる野市,1,13,家具・装備品製造業,2,10,8,10,8,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13228,あきる野市,1,14,パルプ・紙・紙加工品製造業,1,26,6,26,6,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13228,あきる野市,1,15,印刷・同関連業,1,4,3,4,3,-,x,x,x,-,x,-,x,-,x,x,…,…,…,…
2,13228,あきる野市,1,18,プラスチック製品製造業（別掲を除く）,6,97,62,96,61,1,37806,69031,143778,143778,-,-,-,-,69210,69210,…,…,…,…
2,13228,あきる野市,1,21,窯業・土石製品製造業,5,47,41,47,41,-,19972,70913,119830,119830,-,-,-,-,45294,45294,…,…,…,…
2,13228,あきる野市,1,24,金属製品製造業,8,125,93,125,93,-,43898,73628,157933,149507,8372,-,54,-,78072,78072,…,…,…,…
2,13228,あきる野市,1,26,生産用機械器具製造業,12,143,111,144,112,-,x,x,x,x,x,-,x,x,x,x,…,…,…,…
2,13228,あきる野市,1,27,業務用機械器具製造業,3,50,32,50,32,-,x,x,x,x,x,x,-,-,x,x,…,…,…,…
2,13228,あきる野市,1,28,電子部品・デバイス・電子回路製造業,5,50,28,49,27,1,15860,11366,39831,29228,4323,-,-,6280,26356,26356,…,…,…,…
2,13228,あきる野市,1,29,電気機械器具製造業,6,111,91,111,91,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13228,あきる野市,1,30,情報通信機械器具製造業,1,8,5,8,5,-,x,x,x,x,-,x,-,-,x,x,…,…,…,…
2,13228,あきる野市,1,31,輸送用機械器具製造業,5,56,49,56,49,-,22284,11694,57661,17147,39548,-,129,837,42561,42561,…,…,…,…
2,13228,あきる野市,1,32,その他の製造業,4,51,38,51,38,-,26952,62414,116792,116792,-,-,-,-,50350,50350,…,…,…,…
2,13229,西東京市,0,00,総数,29,326,203,325,203,1,113735,244960,529268,478994,41830,933,24,7487,263326,263326,…,…,…,…
2,13229,西東京市,1,09,食料品製造業,5,66,25,66,25,-,15996,21790,51070,39042,12028,-,-,-,27112,27112,…,…,…,…
2,13229,西東京市,1,14,パルプ・紙・紙加工品製造業,1,8,7,8,7,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13229,西東京市,1,15,印刷・同関連業,3,31,22,31,22,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13229,西東京市,1,16,化学工業,1,9,6,9,6,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13229,西東京市,1,18,プラスチック製品製造業（別掲を除く）,1,7,6,7,6,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13229,西東京市,1,23,非鉄金属製造業,1,22,20,22,20,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13229,西東京市,1,24,金属製品製造業,3,36,25,36,25,-,10307,6632,30188,11793,18395,-,-,-,21811,21811,…,…,…,…
2,13229,西東京市,1,25,はん用機械器具製造業,1,4,3,4,3,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13229,西東京市,1,26,生産用機械器具製造業,4,29,24,29,24,-,8488,9811,26287,25662,589,-,24,12,15261,15261,…,…,…,…
2,13229,西東京市,1,27,業務用機械器具製造業,1,5,2,5,2,-,x,x,x,x,-,-,-,-,x,x,…,…,…,…
2,13229,西東京市,1,28,電子部品・デバイス・電子回路製造業,2,19,14,19,14,-,x,x,x,x,x,x,-,-,x,x,…,…,…,…
2,13229,西東京市,1,29,電気機械器具製造業,2,23,3,23,3,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13229,西東京市,1,30,情報通信機械器具製造業,3,60,45,60,45,-,23560,60971,116577,115378,-,314,-,885,51559,51559,…,…,…,…
2,13229,西東京市,1,32,その他の製造業,1,7,1,6,1,1,x,x,x,x,x,x,-,x,x,x,…,…,…,…
1,13300,郡部,0,00,総数,221,2512,1847,2498,1836,17,1027303,2128727,4643832,3572569,821239,45133,875,204016,2331792,2331792,…,…,…,…
1,13300,郡部,1,09,食料品製造業,9,113,60,112,59,1,25552,180564,273456,117468,155988,-,-,-,86010,86010,…,…,…,…
1,13300,郡部,1,10,飲料・たばこ・飼料製造業,1,9,3,9,3,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
1,13300,郡部,1,11,繊維工業,2,19,5,19,5,-,x,x,x,x,x,-,x,-,x,x,…,…,…,…
1,13300,郡部,1,12,木材・木製品製造業（家具を除く）,7,51,39,50,38,1,17302,21600,51991,46895,331,-,-,4765,28140,28140,…,…,…,…
1,13300,郡部,1,13,家具・装備品製造業,4,65,47,65,47,-,35888,58808,205094,130273,27462,-,-,47359,135450,135450,…,…,…,…
1,13300,郡部,1,14,パルプ・紙・紙加工品製造業,5,54,32,54,32,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
1,13300,郡部,1,15,印刷・同関連業,4,34,26,34,26,-,13899,48850,85029,60388,24278,-,363,-,33499,33499,…,…,…,…
1,13300,郡部,1,16,化学工業,1,21,12,21,12,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
1,13300,郡部,1,17,石油製品・石炭製品製造業,3,37,30,37,30,-,23575,305842,466703,328380,-,-,-,138323,149487,149487,…,…,…,…
1,13300,郡部,1,18,プラスチック製品製造業（別掲を除く）,17,203,146,202,145,1,x,x,x,x,x,x,-,x,x,x,…,…,…,…
1,13300,郡部,1,21,窯業・土石製品製造業,9,147,128,147,128,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
1,13300,郡部,1,22,鉄鋼業,5,59,47,60,48,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
1,13300,郡部,1,23,非鉄金属製造業,3,26,18,22,14,4,x,x,x,x,x,-,x,x,x,x,…,…,…,…
1,13300,郡部,1,24,金属製品製造業,44,369,276,365,274,4,x,x,x,x,x,x,x,x,x,x,…,…,…,…
1,13300,郡部,1,25,はん用機械器具製造業,11,111,97,112,98,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
1,13300,郡部,1,26,生産用機械器具製造業,32,422,336,422,336,-,196465,308315,707862,591785,115070,1007,-,-,370596,370596,…,…,…,…
1,13300,郡部,1,27,業務用機械器具製造業,17,267,194,266,194,1,103563,153290,334193,333046,-,1132,-,15,169289,169289,…,…,…,…
1,13300,郡部,1,28,電子部品・デバイス・電子回路製造業,6,76,60,76,60,-,31812,31725,117474,41553,75921,-,-,-,79398,79398,…,…,…,…
1,13300,郡部,1,29,電気機械器具製造業,8,83,55,83,55,-,36848,37896,99907,74590,25317,-,-,-,57419,57419,…,…,…,…
1,13300,郡部,1,30,情報通信機械器具製造業,2,34,27,35,28,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
1,13300,郡部,1,31,輸送用機械器具製造業,12,127,97,126,96,1,58141,103316,273236,241078,31721,-,437,-,157333,157333,…,…,…,…
1,13300,郡部,1,32,その他の製造業,19,185,112,181,108,4,x,x,x,x,x,x,x,x,x,x,…,…,…,…
2,13303,瑞穂町,0,00,総数,166,1860,1382,1851,1376,12,792464,1529620,3364436,2386820,771700,x,x,159908,1701844,1701844,…,…,…,…
2,13303,瑞穂町,1,09,食料品製造業,6,66,39,65,38,1,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13303,瑞穂町,1,10,飲料・たばこ・飼料製造業,1,9,3,9,3,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13303,瑞穂町,1,12,木材・木製品製造業（家具を除く）,3,25,19,25,19,-,8266,13100,28632,26889,x,-,-,x,14382,14382,…,…,…,…
2,13303,瑞穂町,1,13,家具・装備品製造業,3,58,40,58,40,-,x,x,x,x,x,-,-,x,x,x,…,…,…,…
2,13303,瑞穂町,1,14,パルプ・紙・紙加工品製造業,5,54,32,54,32,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13303,瑞穂町,1,15,印刷・同関連業,4,34,26,34,26,-,13899,48850,85029,60388,24278,-,363,-,33499,33499,…,…,…,…
2,13303,瑞穂町,1,16,化学工業,1,21,12,21,12,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13303,瑞穂町,1,17,石油製品・石炭製品製造業,2,18,14,18,14,-,x,x,x,x,-,-,-,x,x,x,…,…,…,…
2,13303,瑞穂町,1,18,プラスチック製品製造業（別掲を除く）,13,159,117,158,116,1,61077,61657,169846,x,x,x,-,-,100174,100174,…,…,…,…
2,13303,瑞穂町,1,21,窯業・土石製品製造業,1,14,10,14,10,-,x,x,x,-,x,-,-,x,x,x,…,…,…,…
2,13303,瑞穂町,1,22,鉄鋼業,4,51,41,52,42,-,26358,55242,104752,x,x,-,-,-,45842,45842,…,…,…,…
2,13303,瑞穂町,1,23,非鉄金属製造業,3,26,18,22,14,4,x,x,x,x,x,-,x,x,x,x,…,…,…,…
2,13303,瑞穂町,1,24,金属製品製造業,42,359,270,355,268,4,139444,154172,427088,263996,157379,4828,75,810,252703,252703,…,…,…,…
2,13303,瑞穂町,1,25,はん用機械器具製造業,8,78,68,79,69,-,x,x,x,x,x,x,-,x,x,x,…,…,…,…
2,13303,瑞穂町,1,26,生産用機械器具製造業,26,342,272,342,272,-,x,x,x,x,x,x,-,-,x,x,…,…,…,…
2,13303,瑞穂町,1,27,業務用機械器具製造業,14,191,138,190,138,1,x,x,x,x,-,x,-,x,x,x,…,…,…,…
2,13303,瑞穂町,1,28,電子部品・デバイス・電子回路製造業,5,72,57,72,57,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
2,13303,瑞穂町,1,29,電気機械器具製造業,7,61,39,61,39,-,x,x,x,x,x,-,-,-,x,x,…,…,…,…
