"都道府県コード又は市区町村コード","NO","都道府県名","市区町村名","名称","名称_カナ","名称_通称","名称_英語","文化財分類","種類","場所名称","住所","方書","電話番号","内線番号","員数（数）","員数（単位）","法人番号","所有者等","文化財指定日","利用可能曜日","開始時間","終了時間","利用可能日時特記事項","画像","画像_ライセンス","概要","概要_英語","説明","説明_英語","URL","備考","画像_詳細","最終確認日","経度","緯度","分類"
"131148","0000000101","東京都","中野区","縄文土器（加曾利E式）②","ジョウモンドキ（カソリイーシキ）②","","","中野区指定有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","1999-02-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000102","東京都","中野区","縄文土器（加曾利E式）③","ジョウモンドキ（カソリイーシキ）③","","","中野区指定有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","1999-02-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000103","東京都","中野区","縄文土器（加曾利E式）④","ジョウモンドキ（カソリイーシキ）④","","","中野区指定有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","1999-02-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000104","東京都","中野区","縄文土器（興津式）","ジョウモンドキ（オキツシキ）","","","中野区指定有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","1999-02-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000105","東京都","中野区","弥生土器（高坏）","ヤヨイドキ（タカツキ）","","","中野区指定有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","1999-02-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000106","東京都","中野区","北江古田遺跡31号土坑出土遺物（曾利式）","キタエゴタイセキ３１ゴウドコウシュツドイブツ（ソリシキ）","","","中野区指定有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","1999-02-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000107","東京都","中野区","北江古田遺跡31号土坑出土遺物（加曾利E式）①","キタエゴタイセキ３１ゴウドコウシュツドイブツ（カソリイーシキ）①","","","中野区指定有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","1999-02-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000108","東京都","中野区","北江古田遺跡31号土坑出土遺物（加曾利E式）②","キタエゴタイセキ３１ゴウドコウシュツドイブツ（カソリイーシキ）②","","","中野区指定有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","1999-02-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000109","東京都","中野区","北江古田遺跡漆塗り耳飾","キタエゴタイセキウルシヌリミミカザリ","","","中野区指定有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","1999-02-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000110","東京都","中野区","北江古田遺跡木胎漆器","キタエゴタイセキモクタイシッキ","","","中野区指定有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","1999-02-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000111","東京都","中野区","山﨑家資料（絵画13点）","ヤマザキケシリョウ（カイガ１３テン）","","","中野区登録有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","2005-01-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000112","東京都","中野区","堀江家資料（絵画７点）","ホリエケシリョウ（カイガ７テン）","","","中野区登録有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","2005-01-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000113","東京都","中野区","萬垢離木太刀","マンゴリコダチ","","","中野区指定有形民俗文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","2005-01-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000114","東京都","中野区","大河原家文書（107点）","オオガワラケモンジョ（１０７テン）","","","中野区指定有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","2005-01-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000115","東京都","中野区","山﨑家旧蔵祐天寺関係資料（3点）","ヤマザキケキュウゾウユウテンジカンケイシリョウ（３テン）","","","中野区指定有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","2006-12-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000116","東京都","中野区","小谷津家文書（12点）","コヤツケモンジョ（１２テン）","","","中野区指定有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","2008-09-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000117","東京都","中野区","江古田獅子舞巡行絵巻","エゴタシシマイジュンコウエマキ","","","中野区指定有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","2010-11-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000118","東京都","中野区","裁縫ひな形ほか関連資料(33点)","サイホウヒナガタホカカンレンシリョウ（３３テン）","","","中野区指定有形民俗文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","2014-01-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000119","東京都","中野区","山﨑家おひなさま一式","ヤマザキケオヒナサマイッシキ","","","中野区指定有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","2015-04-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","0000000120","東京都","中野区","刊本　そよふく風（９点）","カンポン　ソヨフクカゼ（９テン）","","","中野区登録有形文化財","美術工芸品","","東京都中野区江古田4-3-4","","","","","","","歴史民俗資料館","2018-05-99","","","","","","","","","","","","","","2020/9/8","139.664989373357","35.7242050143441","文化財一覧"
"131148","1000000001","東京都","中野区","新井白石墓","アライハクセキハカ","","","東京都指定旧跡","旧跡","","東京都中野区上高田1-2-9","","","","","","","高徳寺","1980-03-99","","","","","","","","","","","","","","2020/9/8","139.679550096223","35.7089729617415","文化財一覧"
"131148","1000000002","東京都","中野区","鈴木九郎長者墓","スズキクロウチョウジャハカ","","","東京都指定旧跡","旧跡","","東京都中野区本町2-26-6","","","","","","","成願寺","1980-03-99","","","","","","","","","","","","","","2020/9/8","139.681647671572","35.6940535511243","文化財一覧"
"131148","1000000003","東京都","中野区","哲学堂公園","テツガクドウコウエン","","","国指定名勝","名勝","","東京都中野区松が丘1-34","","","","","","","中野区","2020-03-99","","","","","","","","","","","","","","2020/9/8","139.674368018455","35.7219173902197","文化財一覧"
"131148","1000000004","東京都","中野区","江古田の獅子舞","エゴタノシシマイ","","","東京都指定無形民俗文化財","無形民俗文化財","","東京都中野区江古田1-20-15","","","","","","","江古田獅子舞保存会","2017-03-99","","","","","","","","","","","","","","2020/9/8","139.675132903497","35.7267292818226","文化財一覧"
"131148","2000000001","東京都","中野区","旧野方配水塔","キュウノガタハイスイトイウ","","","国登録有形文化財","建造物","","東京都中野区江古田1-3","","","","","","","中野区","2010-02-99","","","","","","","","","","","","","","2020/9/8","139.674875668546","35.7246449594911","文化財一覧"
"131148","2000000002","東京都","中野区","中村家住宅洋館","ナカムラケジュウタクヨウカン","","","国登録有形文化財","建造物","","東京都中野区中野1-58","","","","","","","個人","2013-12-99","","","","","","","","","","","","","","2020/9/8","139.672775618447","35.7043110822988","文化財一覧"
"131148","2000000003","東京都","中野区","細井家住宅主屋","ホソイケジュウタクオモヤ","","","国登録有形文化財","建造物","","東京都中野区上高田3-6","","","","","","","個人","2014-10-99","","","","","","","","","","","","","","2020/9/8","139.67457830875","35.7129498924568","文化財一覧"
"131148","2000000004","東京都","中野区","功運寺庫裏・鐘楼・山門","コウウンジクリ・ショウロウ・サンモン","","","国登録有形文化財","建造物","","東京都中野区上高田4-14","","","","","","","萬昌院功運寺","2014-10-99","","","","","","","","","","","","","","2020/9/8","139.678701459254","35.7124742690522","文化財一覧"
"131148","2000000005","東京都","中野区","三岸家住宅アトリエ","ミギシケジュウタクアトリエ","","","国登録有形文化財","建造物","","東京都中野区上鷺宮2-2","","","","","","","個人","2014-10-99","","","","","","","","","","","","","","2020/9/8","139.636557472662","35.7270387189308","文化財一覧"
"131148","2000000006","東京都","中野区","旧豊多摩監獄表門","キュウトヨタマカンゴクヒョウモン","","","中野区指定有形文化財","建造物","","東京都中野区新井3-37","","","","","","","中野区","2021-06-99","","","","","","","","","","","","","","","139.662000012834","35.7144973363184","文化財一覧"
