"名称","名称かな","所在地","TEL","FAX","URL","e-mail","アクセス方法","開館時間","詳細情報","CMS管理番号","分類HCODE","経度","緯度","分類"
"【区のお知らせ板】松が丘1-2（江Ａ－０１）","","松が丘1-2","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.67119752187","35.7172957761833","中野区お知らせ板一覧"
"【区のお知らせ板】江原町2-15-7（江Ａ－２０Ｙ）","","江原町2-15-7","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.671233267417","35.7304161449309","中野区お知らせ板一覧"
"【区のお知らせ板】 弥生町4-20(南Ａ－２５)","","弥生町4-20","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.671329814413","35.6864670699002","中野区お知らせ板一覧"
"【区のお知らせ板】江古田1-36（江Ａ－２４）","","江古田1-36","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.671289881044","35.724471077912","中野区お知らせ板一覧"
"【区のお知らせ板】本町5-25(鍋Ａ－１０)","","本町5-25","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.671544562531","35.6918787512799","中野区お知らせ板一覧"
"【区のお知らせ板】松が丘1ー11（江Ａ－３５）","","松が丘1ー11","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.671493859586","35.718285269074","中野区お知らせ板一覧"
"【区のお知らせ板】松が丘2-12（江Ａ－０６）","","松が丘2-12","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.671543651297","35.7211544044299","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町4-20(南Ａ－２６)","","弥生町4-20","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.671674526849","35.6869065995286","中野区お知らせ板一覧"
"【区のお知らせ板】松が丘1-23-1（江Ａ－０２）","","松が丘1-23-1","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.671633776926","35.7191561791447","中野区お知らせ板一覧"
"【区のお知らせ板】江古田1-31-11（江Ａ－２８）","","江古田1-31-11","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.671626615972","35.72609671001","中野区お知らせ板一覧"
"【区のお知らせ板】江原町1-37（江Ａ－１４）","","江原町1-37","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.671710553445","35.7295914024389","中野区お知らせ板一覧"
"【区のお知らせ板】 弥生町2-37-9(弥Ａ－１４)","","弥生町2-37-9","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.671814203661","35.6907132117006","中野区お知らせ板一覧"
"【区のお知らせ板】 中央3-41(桃Ａ－０３)","","中央3-41","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.671858226122","35.6999772265782","中野区お知らせ板一覧"
"【区のお知らせ板】中野5-5-17（昭Ａ－０５）","","中野5-5-17","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.671910529178","35.7092646741603","中野区お知らせ板一覧"
"【区のお知らせ板】 中野1-57(東Ａ－３９)","","中野1-57","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.671996863072","35.7031974735776","中野区お知らせ板一覧"
"【区のお知らせ板】江原町1-23（江Ａ－１９）","","江原町1-23","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.672024614842","35.7269246133922","中野区お知らせ板一覧"
"【区のお知らせ板】江原町1-44（江Ａ－１６）","","江原町1-44","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.672318344499","35.7307966425528","中野区お知らせ板一覧"
"【区のお知らせ板】江原町1-38（江Ａ－０９）","","江原町1-38","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.672432846803","35.7295728332682","中野区お知らせ板一覧"
"【区のお知らせ板】上高田2-11（高Ａ－０５）","","上高田2-11","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.67249453943","35.7114294320926","中野区お知らせ板一覧"
"【区のお知らせ板】本町5-13(鍋Ａ－０８)","","本町5-13","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.672559447319","35.6926390854091","中野区お知らせ板一覧"
"【区のお知らせ板】本町4-17-22( 鍋Ａ－０２)","","本町4-17-22","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.672708003288","35.6954214783128","中野区お知らせ板一覧"
"【区のお知らせ板】上高田2-11（高Ａ－０６）","","上高田2-11","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.672676252194","35.7117474065873","中野区お知らせ板一覧"
"【区のお知らせ板】江古田1-9-6（江Ａ－２６Ｙ）","","江古田1-9-6","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.672724897278","35.7249928912977","中野区お知らせ板一覧"
"【区のお知らせ板】江原町3-17(江Ａ－２３)","","江原町3-17","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.67331993516","35.7316639829151","中野区お知らせ板一覧"
"【区のお知らせ板】松が丘1-34（江Ａ－０３）","","松が丘1-34","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.673510833299","35.7231079631963","中野区お知らせ板一覧"
"【区のお知らせ板】本町4-8-16(鍋Ａ－０１)","","本町4-8-16","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.673593565985","35.6957083027874","中野区お知らせ板一覧"
"【区のお知らせ板】 弥生町2-30-12(弥Ａ－１３)","","弥生町2-30-12","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.673638963665","35.6918461215106","中野区お知らせ板一覧"
"【区のお知らせ板】江原町1-39（江Ａ－１５）","","江原町1-39","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.67361009379","35.7297660476999","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町3-35-10(南Ａ－２４)","","弥生町3-35-10","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.673866347492","35.6895069868439","中野区お知らせ板一覧"
"【区のお知らせ板】江原町1-15（江Ａ－１３）","","江原町1-15","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.673913771133","35.7289635727864","中野区お知らせ板一覧"
"【区のお知らせ板】上高田5-35（高Ａ－２０）","","上高田5-35","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.674070124293","35.7171397390308","中野区お知らせ板一覧"
"【区のお知らせ板】南台1-6( 南Ａ－０１)","","南台1-6","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.674216484786","35.6864386011113","中野区お知らせ板一覧"
"【区のお知らせ板】中央3-23-15(東Ａ－１８)","","中央3-23-15","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.67420124094","35.6991071245182","中野区お知らせ板一覧"
"【区のお知らせ板】本町3-20-13(弥Ａ－２２)","","本町3-20-13","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.674230475404","35.695525300872","中野区お知らせ板一覧"
"【区のお知らせ板】中野1-44-5(東Ａ－３７)","","中野1-44-5","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.674261700544","35.7043689781812","中野区お知らせ板一覧"
"【区のお知らせ板】南台1-15(南Ａ－０３)","","南台1-15","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.674488572386","35.6845933229396","中野区お知らせ板一覧"
"【区のお知らせ板】上高田3-11-5（高Ａ－１０）","","上高田3-11-5","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.674540702126","35.7135481629607","中野区お知らせ板一覧"
"【区のお知らせ板】中央3-19-1(桃Ａ－０２)","","中央3-19-1","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.674772085978","35.6999660523811","中野区お知らせ板一覧"
"【区のお知らせ板】江原町1-15（江Ａ－１２）","","江原町1-15","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.674818619875","35.7293859908638","中野区お知らせ板一覧"
"【区のお知らせ板】本町3-32-19(東Ａ－４１)","","本町3-32-19","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.674897963561","35.6967789939648","中野区お知らせ板一覧"
"【区のお知らせ板】中野6-30（昭Ａ－１６）","","中野6-30","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.674910467571","35.7086428967581","中野区お知らせ板一覧"
"【区のお知らせ板】江原町1-3-9（江Ａ－１１）","","江原町1-3-9","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.675133013191","35.728202069801","中野区お知らせ板一覧"
"【区のお知らせ板】中野6-16-20（昭Ａ－１３）","","中野6-16-20","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.675178258822","35.7072789209024","中野区お知らせ板一覧"
"【区のお知らせ板】上高田5-24（高Ａ－２１）","","上高田5-24","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.6752926174","35.7159965020063","中野区お知らせ板一覧"
"【区のお知らせ板】中野1-31(東Ａ－３６)","","中野1-31","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.675380446879","35.7023021111921","中野区お知らせ板一覧"
"【区のお知らせ板】松が丘1-34（江Ａ－０４Ｙ）","","松が丘1-34","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.675341113435","35.7235360419576","中野区お知らせ板一覧"
"【区のお知らせ板】江古田1-1-1（江Ａ－２５）","","江古田1-1-1","","","","","","","H26.10.10撤去","","487800","139.675420239639","35.7246570547461","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町3-6(南Ａ－２３)","","弥生町3-6","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.675527733772","35.6889510003698","中野区お知らせ板一覧"
"【区のお知らせ板】江原町3-14ー9 (江Ａ－２２)","","江原町3-14ー9","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.675453236476","35.7320140573412","中野区お知らせ板一覧"
"【区のお知らせ板】上高田1-35-29（昭Ａ－１８）","","上高田1-35-29","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.675635521385","35.7090991022251","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町2-15-18( 弥Ａ－１１)","","弥生町2-15-18","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.67616480893","35.691171669493","中野区お知らせ板一覧"
"【区のお知らせ板】中央2-54(東Ａ－１７)","","中央2-54","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.676251108672","35.7003982933124","中野区お知らせ板一覧"
"【区のお知らせ板】中野6-13（昭Ａ－１２）","","中野6-13","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.676243299611","35.7074151868028","中野区お知らせ板一覧"
"【区のお知らせ板】本町3-17-7(弥Ａ－２１)","","本町3-17-7","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.676402712189","35.6957490883538","中野区お知らせ板一覧"
"【区のお知らせ板】中野1-26(東Ａ－３５)","","中野1-26","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.676391369289","35.7024776715208","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町1-46-5(弥Ａ－０５)","","弥生町1-46-5","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.67653222418","35.6887817759255","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町1-49-9(弥Ａ－０６)","","弥生町1-49-9","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.676659680631","35.6900775726177","中野区お知らせ板一覧"
"【区のお知らせ板】中野1-17(東Ａ－４３)","","中野1-17","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.676639343148","35.7050473014709","中野区お知らせ板一覧"
"【区のお知らせ板】上高田5-5（高Ａ－１９）","","上高田5-5","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.677010131796","35.7169424863847","中野区お知らせ板一覧"
"【区のお知らせ板】中央2-46-9(東Ａ－１６)","","中央2-46-9","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.677148410821","35.698896212763","中野区お知らせ板一覧"
"【区のお知らせ板】上高田4-17（高Ａ－１６）","","上高田4-17","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.677216619027","35.7129718960382","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町1-54-9(弥Ａ－２３（２）)","","弥生町1-54-9","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.677306253806","35.6914522244239","中野区お知らせ板一覧"
"【区のお知らせ板】中野6-1（昭Ａ－１１Ｙ）","","中野6-1","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.677527780979","35.7062212666125","中野区お知らせ板一覧"
"【区のお知らせ板】本町2-12(弥Ａ－１８)","","本町2-12","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.677614407365","35.6942779262632","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町1-38(南Ａ－２１)","","弥生町1-38","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.677644594174","35.6876268795756","中野区お知らせ板一覧"
"【区のお知らせ板】上高田1-17-5（高Ａ－２２）","","上高田1-17-5","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.677653349162","35.7106549625963","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町1-57(弥Ａ－０８)","","弥生町1-57","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.67774315559","35.692672927757","中野区お知らせ板一覧"
"【区のお知らせ板】中野1-9(東Ａ－３４)","","中野1-9","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.677736532729","35.7035318945501","中野区お知らせ板一覧"
"【区のお知らせ板】本町3-29-17(東Ａ－０２)","","本町3-29-17","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.677850547764","35.6969880332774","中野区お知らせ板一覧"
"【区のお知らせ板】中野1-6-5(東Ａ－３３)","","中野1-6-5","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.677931911702","35.7018519099661","中野区お知らせ板一覧"
"【区のお知らせ板】上高田1-24（高Ａ－２３）","","上高田1-24","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.678245406513","35.7099101314781","中野区お知らせ板一覧"
"【区のお知らせ板】上高田4-26-12（高Ａ－１７）","","上高田4-26-12","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.678241773031","35.7139522155883","中野区お知らせ板一覧"
"【区のお知らせ板】東中野2-34(東Ａ－３１)","","東中野2-34","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.678336447153","35.7054853523111","中野区お知らせ板一覧"
"【区のお知らせ板】上高田4-28（高Ａ－１８）","","上高田4-28","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.678610385731","35.7144631705638","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町1-58(弥Ａ－０９)","","弥生町1-58","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.678753833375","35.6923826021117","中野区お知らせ板一覧"
"【区のお知らせ板】上高田4-13-1（高Ａ－１５）","","上高田4-13-1","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.678808185136","35.7116318930618","中野区お知らせ板一覧"
"【区のお知らせ板】上高田1-2-2（高Ａ－０１）","","上高田1-2-2","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.679107443605","35.7106286417137","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町1-22(弥Ａ－０３)","","弥生町1-22","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.67915136255","35.6912455281824","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町1-22-15(弥Ａ－０４)","","弥生町1-22-15","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.679480040894","35.6910174684842","中野区お知らせ板一覧"
"【区のお知らせ板】東中野3-3-4（昭Ａ－０１）","","東中野3-3-4","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.679460810554","35.7062762956921","中野区お知らせ板一覧"
"【区のお知らせ板】中野1-3(東Ａ－３２)","","中野1-3","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.679686640201","35.7018244705271","中野区お知らせ板一覧"
"【区のお知らせ板】上高田4-11（高Ａ－１４）","","上高田4-11","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.679747315502","35.7130680545848","中野区お知らせ板一覧"
"【区のお知らせ板】上高田4-7（高Ａ－１３）","","上高田4-7","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.68001671629","35.7117220406062","中野区お知らせ板一覧"
"【区のお知らせ板】東中野3-22（昭Ａ－０４）","","東中野3-22","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.680058530807","35.7071058193","中野区お知らせ板一覧"
"【区のお知らせ板】中央2-35-9(東Ａ－１５)","","中央2-35-9","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.680380317464","35.700504679335","中野区お知らせ板一覧"
"【区のお知らせ板】 本町2-4-2(弥Ａ－１６)","","本町2-4-2","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.680690490303","35.6924489251768","中野区お知らせ板一覧"
"【区のお知らせ板】上高田4-21-4（高Ａ－０４）","","上高田4-21-4","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.680822242244","35.7138333131655","中野区お知らせ板一覧"
"【区のお知らせ板】中央2-22-5(東Ａ－１２)","","中央2-22-5","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.680878667058","35.7006873918954","中野区お知らせ板一覧"
"【区のお知らせ板】中央2-22-10(東Ａ－１３)","","中央2-22-10","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.681032992472","35.7008935931942","中野区お知らせ板一覧"
"【区のお知らせ板】東中野2-8(東Ａ－２９)","","東中野2-8","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.68106748324","35.7032897357481","中野区お知らせ板一覧"
"【区のお知らせ板】本町2-32(弥Ａ－２３（１）)","","本町2-32","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.681165104691","35.6948092542295","中野区お知らせ板一覧"
"【区のお知らせ板】中央2-15-9(東Ａ－４２)","","中央2-15-9","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.681842124506","35.699737009609","中野区お知らせ板一覧"
"【区のお知らせ板】中央2-1(東Ａ－１１)","","中央2-1","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.682402440933","35.6971773044677","中野区お知らせ板一覧"
"【区のお知らせ板】本町1-5(弥Ａ－２４)","","本町1-5","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.682620595985","35.6931463495892","中野区お知らせ板一覧"
"【区のお知らせ板】東中野3-11（昭Ａ－０２）","","東中野3-11","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.682768016861","35.7086016918503","中野区お知らせ板一覧"
"【区のお知らせ板】東中野1-59(東Ａ－２７)","","東中野1-59","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.683197367213","35.7059546672412","中野区お知らせ板一覧"
"【区のお知らせ板】弥生町1-1(弥Ａ－０１)","","弥生町1-1","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.683270379972","35.6921101673099","中野区お知らせ板一覧"
"【区のお知らせ板】東中野1-59(東Ａ－２６)","","東中野1-59","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.683346284259","35.706099071679","中野区お知らせ板一覧"
"【区のお知らせ板】東中野1-8-4(東Ａ－２０)","","東中野1-8-4","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.683429001165","35.7012309179058","中野区お知らせ板一覧"
"【区のお知らせ板】中央1-38-11(東Ａ－０８)","","中央1-38-11","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.683838628996","35.6977292723996","中野区お知らせ板一覧"
"【区のお知らせ板】東中野4－4-3（中Ａ－０３）","","東中野4－4-3","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.683997166254","35.7063773967306","中野区お知らせ板一覧"
"【区のお知らせ板】中央1-49-1(東Ａ－１０)","","中央1-49-1","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.684245872998","35.7008718798303","中野区お知らせ板一覧"
"【区のお知らせ板】中央1-41(東Ａ－０９)","","中央1-41","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.684287390699","35.6985571742245","中野区お知らせ板一覧"
"【区のお知らせ板】東中野4-2-14（中Ａ-０２）","","東中野4-2-14","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.684729109866","35.7070982998803","中野区お知らせ板一覧"
"【区のお知らせ板】東中野1-35(東Ａ－２５)","","東中野1-35","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.684816602277","35.7043319767586","中野区お知らせ板一覧"
"【区のお知らせ板】東中野1-5-12(東Ａ－１９)","","東中野1-5-12","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.685234260767","35.7015402246579","中野区お知らせ板一覧"
"【区のお知らせ板】東中野4－1（中Ａ－０１）","","東中野4－1","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.685737338781","35.7064562946011","中野区お知らせ板一覧"
"【区のお知らせ板】東中野1-15(東Ａ－２２)","","東中野1-15","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.685871178197","35.7029165594218","中野区お知らせ板一覧"
"【区のお知らせ板】中央1-27-17(東Ａ－０５)","","中央1-27-17","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.685983419001","35.7001711039908","中野区お知らせ板一覧"
"【区のお知らせ板】中央1-22-3(東Ａ－０４)","","中央1-22-3","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.6860065455","35.6978260167074","中野区お知らせ板一覧"
"【区のお知らせ板】東中野1-22(東Ａ－２３)","","東中野1-22","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.686127691694","35.7036407274337","中野区お知らせ板一覧"
"【区のお知らせ板】東中野4-26-3（中Ａ－０４）","","東中野4-26-3","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.687716774466","35.709933519161","中野区お知らせ板一覧"
"【区のお知らせ板】東中野5-10（中Ａ－０５）","","東中野5-10","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.687801863265","35.7093455154115","中野区お知らせ板一覧"
"【区のお知らせ板】東中野5-12-1（中Ａ－０６）","","東中野5-12-1","","","","","","","区役所などの行政機関からのお知らせ、区役所または教育委員会との共催や後援を受けているものを掲示しています。","","487800","139.688347474381","35.7082078896405","中野区お知らせ板一覧"
