,,2019年度,,,,,,,,　　検出下限値：,,0.03,,(0.004 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.424,0.355,0.63,0.93,0.689,0.461,0.652,0.96,0.563,0.928,0.615,0.258,0.96,0.258,0.622,0.192,0.052,0.124
区,国設東京新宿,0.583,0.458,0.503,0.882,0.863,0.473,0.71,0.982,0.386,0.883,0.521,0.288,0.982,0.288,0.628,0.196,0.058,0.126
部,大田区東糀谷,0.878,0.756,1.808,3.018,1.479,1.027,1.993,2.003,1.251,2.177,1.134,0.672,3.018,0.672,1.516,0.604,0.134,0.303
一,世田谷区世田谷,0.143,0.36,0.179,0.714,0.308,0.439,0.449,1.19,0.041,0.936,0.067,0.332,1.19,0.041,0.43,0.238,0.008,0.086
般,板橋区氷川町,0.464,0.356,0.463,1.122,0.665,0.7,0.715,1.068,0.53,0.782,0.684,0.475,1.122,0.356,0.669,0.224,0.071,0.134
環,練馬区石神井町,0.426,0.263,0.345,0.702,0.56,0.501,0.786,1.034,0.574,0.954,0.561,0.292,1.034,0.263,0.583,0.207,0.053,0.117
境,足立区西新井,4.871,2.112,3.362,12.576,3.237,2.887,1.781,2.168,0.978,1.448,0.986,0.51,12.576,0.51,3.076,2.515,0.102,0.615
,江戸川区春江町,0.219,0.189,0.115,0.479,0.231,0.438,0.529,1.08,0.426,0.946,0.531,0.386,1.08,0.115,0.464,0.216,0.023,0.093
,区部一般平均,1.001,0.606,0.925,2.553,1.004,0.866,0.952,1.31,0.594,1.132,0.637,0.402,12.576,0.041,0.998,2.515,0.008,0.2
多,小金井市本町,0.602,0.224,0.299,0.772,0.592,0.576,0.794,0.684,0.542,0.851,0.593,0.247,0.851,0.224,0.565,0.17,0.045,0.113
摩,東大和市奈良橋,0.569,0.432,0.623,0.771,0.697,0.437,0.852,0.827,0.676,1.024,1.063,0.357,1.063,0.357,0.694,0.213,0.071,0.139
一般,多摩部一般平均,0.586,0.328,0.461,0.771,0.645,0.506,0.823,0.755,0.609,0.937,0.828,0.302,1.063,0.224,0.629,0.213,0.045,0.126
都一般平均,,0.918,0.55,0.833,2.197,0.932,0.794,0.926,1.199,0.597,1.093,0.676,0.382,12.576,0.041,0.925,2.515,0.008,0.185
,京葉道路亀戸,0.459,0.29,0.431,0.659,0.675,0.282,0.764,1.125,0.836,1.242,1.018,0.402,1.242,0.282,0.682,0.248,0.056,0.136
,環八通り八幡山,0.44,0.275,0.332,0.817,0.478,0.558,0.888,0.937,0.677,0.75,0.604,0.308,0.937,0.275,0.589,0.187,0.055,0.118
沿,２地点沿道平均,0.45,0.283,0.382,0.738,0.577,0.42,0.826,1.031,0.756,0.996,0.811,0.355,1.242,0.275,0.635,0.248,0.055,0.127
道,甲州街道大原,0.455,0.44,0.453,1.265,0.72,0.674,1.011,1.197,0.677,1.081,0.653,0.389,1.265,0.389,0.751,0.253,0.078,0.15
,中山道大和町,0.65,0.412,0.406,1.139,0.69,0.716,0.923,1.537,0.869,1.13,0.924,0.485,1.537,0.406,0.823,0.308,0.081,0.165
,４地点沿道平均,0.501,0.354,0.405,0.97,0.641,0.558,0.896,1.199,0.765,1.051,0.8,0.396,1.537,0.275,0.711,0.308,0.055,0.142
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.229,0.086,0.194,0.182,0.229,0.228,0.256,0.193,0.12,0.172,0.265,0.161,0.265,0.086,0.193,0.053,0.017,0.039
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
50,m-Diethylbenzene,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,134.2
,,,,,,,,,,　　定量下限値：,,0.06,μg/m3,(0.011 ppb),,,,換算係数(→ppb）：,0.179
,,2019年度,,,,,,,,　　検出下限値：,,0.02,,(0.004 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.041,0.047,0.049,0.087,0.117,0.06,0.155,0.104,0.046,0.114,0.071,0.043,0.155,0.041,0.078,0.024,0.006,0.012
区,国設東京新宿,0.043,0.046,0.042,0.104,0.094,0.055,0.123,0.104,0.045,0.113,0.072,0.046,0.123,0.042,0.074,0.019,0.006,0.011
部,大田区東糀谷,0.042,0.052,0.051,0.127,0.085,0.066,0.113,0.139,0.086,0.193,0.09,0.049,0.193,0.042,0.091,0.03,0.006,0.014
一,世田谷区世田谷,0.026,0.034,0.034,0.071,0.045,0.065,0.096,0.117,  < 0.02,0.103,0.022,0.038,0.117,  < 0.02,0.055,0.018,  < 0.004,0.008
般,板橋区氷川町,0.042,0.028,0.039,0.096,0.057,0.085,0.104,0.104,0.052,0.087,0.064,0.048,0.104,0.028,0.067,0.016,0.004,0.01
環,練馬区石神井町,0.038,0.03,0.035,0.073,0.066,0.046,0.126,0.119,0.068,0.088,0.073,0.035,0.126,0.03,0.066,0.019,0.005,0.01
境,足立区西新井,0.052,0.026,0.042,0.079,0.083,0.089,0.12,0.133,0.075,0.149,0.084,0.04,0.149,0.026,0.081,0.023,0.004,0.012
,江戸川区春江町,  < 0.02,  < 0.02,  < 0.02,0.047,0.049,0.09,0.086,0.114,0.054,0.115,0.063,0.053,0.115,  < 0.02,0.058,0.018,  < 0.004,0.009
,区部一般平均,0.037,0.034,0.038,0.086,0.075,0.069,0.116,0.117,0.055,0.12,0.067,0.044,0.193,  < 0.02,0.071,0.03,  < 0.004,0.011
多,小金井市本町,0.059,0.021,0.03,0.078,0.066,0.047,0.121,0.083,0.056,0.105,0.071,0.027,0.121,0.021,0.064,0.019,  < 0.004,0.01
摩,東大和市奈良橋,0.042,0.047,0.038,0.084,0.082,0.05,0.105,0.096,0.073,0.114,0.119,0.04,0.119,0.038,0.074,0.018,0.006,0.011
一般,多摩部一般平均,0.05,0.034,0.034,0.081,0.074,0.048,0.113,0.09,0.065,0.11,0.095,0.033,0.121,0.021,0.069,0.019,  < 0.004,0.011
都一般平均,,0.039,0.034,0.037,0.085,0.074,0.065,0.115,0.111,0.057,0.118,0.073,0.042,0.193,  < 0.02,0.071,0.03,  < 0.004,0.011
,京葉道路亀戸,0.036,0.026,0.035,0.097,0.079,0.038,0.098,0.114,0.073,0.137,0.091,0.049,0.137,0.026,0.073,0.021,0.004,0.011
,環八通り八幡山,0.032,0.025,0.023,0.086,0.055,0.073,0.115,0.102,0.077,0.088,0.07,0.041,0.115,0.023,0.065,0.018,  < 0.004,0.01
沿,２地点沿道平均,0.034,0.026,0.029,0.092,0.067,0.055,0.107,0.108,0.075,0.112,0.081,0.045,0.137,0.023,0.069,0.021,  < 0.004,0.011
道,甲州街道大原,0.035,0.032,0.047,0.112,0.084,0.081,0.099,0.133,0.099,0.103,0.072,0.041,0.133,0.032,0.078,0.02,0.005,0.012
,中山道大和町,0.051,0.044,0.045,0.144,0.088,0.11,0.096,0.15,0.06,0.111,0.084,0.068,0.15,0.044,0.088,0.023,0.007,0.013
,４地点沿道平均,0.039,0.032,0.037,0.11,0.077,0.075,0.102,0.125,0.077,0.11,0.079,0.05,0.15,0.023,0.076,0.023,  < 0.004,0.012
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,  < 0.02,  < 0.02,  < 0.02,0.023,0.025,0.037,0.041,0.03,  < 0.02,0.028,0.027,0.021,0.041,  < 0.02,0.023,0.006,  < 0.004,  < 0.004
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2019年度　PAMS
,,,,,,,,,,,,,,,,,,,
51,p-Diethylbenzene,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,134.2
,,,,,,,,,,　　定量下限値：,,0.06,μg/m3,(0.011 ppb),,,,換算係数(→ppb）：,0.179
,,2019年度,,,,,,,,　　検出下限値：,,0.02,,(0.004 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.037,0.04,0.037,0.076,0.128,0.078,0.23,0.094,0.034,0.116,0.074,0.045,0.23,0.034,0.082,0.041,0.006,0.015
区,国設東京新宿,0.034,0.041,0.05,0.113,0.083,0.057,0.172,0.094,0.03,0.073,0.089,0.026,0.172,0.026,0.072,0.031,0.005,0.013
部,大田区東糀谷,0.032,0.037,0.047,0.09,0.082,0.068,0.1,0.088,0.052,0.18,0.087,0.051,0.18,0.032,0.076,0.032,0.006,0.014
一,世田谷区世田谷,  < 0.02,0.029,0.028,0.074,0.041,0.06,0.086,0.085,  < 0.02,0.11,0.025,0.031,0.11,  < 0.02,0.049,0.02,  < 0.004,0.009
般,板橋区氷川町,0.024,  < 0.02,0.025,0.087,0.069,0.065,0.123,0.072,0.035,0.086,0.058,0.048,0.123,  < 0.02,0.058,0.022,  < 0.004,0.01
環,練馬区石神井町,0.028,0.023,0.043,0.067,0.059,0.049,0.123,0.075,0.045,0.066,0.053,0.035,0.123,0.023,0.056,0.022,0.004,0.01
境,足立区西新井,0.127,0.021,0.042,0.086,0.083,0.078,0.117,0.087,0.054,0.126,0.093,0.041,0.127,0.021,0.08,0.023,  < 0.004,0.014
,江戸川区春江町,  < 0.02,  < 0.02,0.021,0.061,0.047,0.049,0.071,0.069,0.038,0.067,0.04,0.037,0.071,  < 0.02,0.043,0.013,  < 0.004,0.008
,区部一般平均,0.038,0.026,0.037,0.082,0.074,0.063,0.128,0.083,0.037,0.103,0.065,0.039,0.23,  < 0.02,0.065,0.041,  < 0.004,0.012
多,小金井市本町,0.042,  < 0.02,0.029,0.079,0.073,0.042,0.106,0.053,0.041,0.093,0.058,  < 0.02,0.106,  < 0.02,0.053,0.019,  < 0.004,0.009
摩,東大和市奈良橋,0.02,0.029,0.049,0.078,0.086,0.06,0.122,0.073,0.054,0.127,0.096,0.036,0.127,0.02,0.069,0.023,  < 0.004,0.012
一般,多摩部一般平均,0.031,  < 0.02,0.039,0.078,0.079,0.051,0.114,0.063,0.047,0.11,0.077,0.023,0.127,  < 0.02,0.061,0.023,  < 0.004,0.011
都一般平均,,0.036,0.025,0.037,0.081,0.075,0.061,0.125,0.079,0.039,0.104,0.067,0.036,0.23,  < 0.02,0.064,0.041,  < 0.004,0.011
,京葉道路亀戸,0.081,0.026,0.048,0.069,0.078,0.034,0.099,0.062,0.059,0.114,0.101,0.035,0.114,0.026,0.067,0.02,0.005,0.012
,環八通り八幡山,0.029,  < 0.02,0.032,0.086,0.069,0.078,0.112,0.068,0.052,0.073,0.076,0.042,0.112,  < 0.02,0.061,0.02,  < 0.004,0.011
沿,２地点沿道平均,0.055,  < 0.02,0.04,0.077,0.073,0.056,0.106,0.065,0.055,0.094,0.088,0.039,0.114,  < 0.02,0.064,0.02,  < 0.004,0.011
道,甲州街道大原,0.03,0.031,0.042,0.152,0.075,0.088,0.111,0.096,0.09,0.089,0.052,0.031,0.152,0.03,0.074,0.027,0.005,0.013
,中山道大和町,0.046,0.037,0.052,0.116,0.088,0.099,0.125,0.111,0.055,0.088,0.056,0.075,0.125,0.037,0.079,0.022,0.007,0.014
,４地点沿道平均,0.046,0.026,0.043,0.106,0.078,0.075,0.112,0.084,0.064,0.091,0.071,0.046,0.152,  < 0.02,0.07,0.027,  < 0.004,0.013
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,  < 0.02,  < 0.02,0.027,0.042,0.038,0.043,0.072,0.025,  < 0.02,  < 0.02,0.029,0.027,0.072,  < 0.02,0.029,0.013,  < 0.004,0.005
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2019年度　BVOC
,,,,,,,,,,,,,,,,,,,
1,α-pinene,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,136.2
,,,,,,,,,,　　定量下限値：,,0.09,μg/m3,(0.015 ppb),,,,換算係数(→ppb）：,0.177
,,2019年度,,,,,,,,　　検出下限値：,,0.03,,(0.005 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.066,0.118,0.109,0.589,0.403,0.169,0.508,0.239,0.182,0.389,0.175,0.069,0.589,0.066,0.251,0.104,0.012,0.044
区,国設東京新宿,0.135,0.142,0.217,1.326,0.878,0.245,2.542,11.154,4.072,3.757,1.964,0.86,11.154,0.135,2.274,1.969,0.024,0.401
部,大田区東糀谷,0.132,0.18,0.137,0.487,0.436,0.164,0.25,0.448,0.239,0.495,0.186,0.083,0.495,0.083,0.27,0.087,0.015,0.048
一,世田谷区世田谷,0.073,0.102,0.086,0.385,0.458,0.223,0.392,0.622,0.386,0.519,0.262,0.062,0.622,0.062,0.297,0.11,0.011,0.053
般,板橋区氷川町,0.122,0.114,0.221,1.102,0.922,0.386,0.42,0.729,0.31,0.393,0.239,0.087,1.102,0.087,0.42,0.194,0.015,0.074
環,練馬区石神井町,0.196,0.076,0.144,0.888,1.009,0.251,0.841,0.82,3.21,3.252,0.593,0.155,3.252,0.076,0.953,0.574,0.013,0.168
境,足立区西新井,0.117,0.078,0.131,0.64,0.598,0.183,0.244,0.487,0.228,0.396,0.24,0.078,0.64,0.078,0.285,0.113,0.014,0.05
,江戸川区春江町,0.079,0.132,0.071,0.427,0.35,0.147,0.25,0.513,0.292,0.423,0.208,0.095,0.513,0.071,0.249,0.091,0.013,0.044
,区部一般平均,0.115,0.118,0.14,0.73,0.632,0.221,0.681,1.876,1.115,1.203,0.483,0.186,11.154,0.062,0.625,1.969,0.011,0.11
多,小金井市本町,0.181,0.16,0.213,1.159,1.314,0.204,0.279,0.464,0.887,0.47,0.32,0.056,1.314,0.056,0.476,0.232,0.01,0.084
摩,東大和市奈良橋,0.487,0.157,0.27,1.261,1.743,0.184,0.232,0.57,1.004,0.513,0.449,0.082,1.743,0.082,0.579,0.308,0.014,0.102
一般,多摩部一般平均,0.334,0.159,0.241,1.21,1.528,0.194,0.256,0.517,0.946,0.492,0.385,0.069,1.743,0.056,0.527,0.308,0.01,0.093
都一般平均,,0.159,0.126,0.16,0.826,0.811,0.216,0.596,1.604,1.081,1.061,0.464,0.163,11.154,0.056,0.605,1.969,0.01,0.107
,京葉道路亀戸,0.308,0.28,0.297,0.461,0.854,0.072,0.192,0.392,0.214,0.439,0.243,0.108,0.854,0.072,0.322,0.151,0.013,0.057
,環八通り八幡山,0.627,0.351,0.44,1.002,1.129,0.342,0.71,0.661,0.716,0.182,0.259,0.087,1.129,0.087,0.542,0.199,0.015,0.096
沿,２地点沿道平均,0.467,0.316,0.369,0.732,0.991,0.207,0.451,0.526,0.465,0.311,0.251,0.098,1.129,0.072,0.432,0.199,0.013,0.076
道,甲州街道大原,0.105,0.172,0.118,0.688,0.602,0.242,0.387,0.617,0.241,0.509,0.185,0.065,0.688,0.065,0.328,0.121,0.012,0.058
,中山道大和町,0.081,0.112,0.106,0.653,0.641,0.231,0.189,0.431,0.2,0.461,0.196,0.132,0.653,0.081,0.286,0.115,0.014,0.051
,４地点沿道平均,0.28,0.229,0.24,0.701,0.806,0.222,0.37,0.525,0.343,0.398,0.221,0.098,1.129,0.065,0.369,0.199,0.012,0.065
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,1.447,2.542,6.588,4.944,5.01,0.516,1.284,0.765,1.988,0.795,0.546,1.137,6.588,0.516,2.297,1.163,0.091,0.405
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
2,Camphene,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,136.2
,,,,,,,,,,　　定量下限値：,,0.07,μg/m3,(0.012 ppb),,,,換算係数(→ppb）：,0.177
,,2019年度,,,,,,,,　　検出下限値：,,0.02,,(0.004 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,  < 0.02,0.032,  < 0.02,0.072,0.073,0.036,0.074,0.077,0.025,0.09,0.026,0.022,0.09,  < 0.02,0.046,0.016,  < 0.004,0.008
区,国設東京新宿,0.043,0.024,0.049,0.186,0.13,0.045,0.204,0.84,0.582,0.32,0.322,0.193,0.84,0.024,0.245,0.148,0.004,0.043
部,大田区東糀谷,  < 0.02,0.028,0.025,0.06,0.067,0.031,0.057,0.089,0.034,0.093,0.048,0.021,0.093,  < 0.02,0.047,0.016,  < 0.004,0.008
一,世田谷区世田谷,  < 0.02,0.033,0.021,0.043,0.063,0.024,0.039,0.1,0.061,0.056,0.041,  < 0.02,0.1,  < 0.02,0.042,0.018,  < 0.004,0.007
般,板橋区氷川町,  < 0.02,  < 0.02,  < 0.02,0.093,0.104,0.04,0.051,0.151,0.039,0.079,0.05,0.032,0.151,  < 0.02,0.056,0.027,  < 0.004,0.01
環,練馬区石神井町,  < 0.02,  < 0.02,0.02,0.088,0.104,0.036,0.09,0.109,0.19,0.178,0.077,0.025,0.19,  < 0.02,0.078,0.034,  < 0.004,0.014
境,足立区西新井,  < 0.02,  < 0.02,0.035,0.05,0.08,0.028,0.052,0.085,0.041,0.067,0.034,0.02,0.085,  < 0.02,0.043,0.015,  < 0.004,0.008
,江戸川区春江町,  < 0.02,  < 0.02,  < 0.02,0.05,0.024,  < 0.02,0.032,0.099,0.031,0.064,0.037,  < 0.02,0.099,  < 0.02,0.032,0.017,  < 0.004,0.006
,区部一般平均,  < 0.02,  < 0.02,0.023,0.08,0.081,0.031,0.075,0.194,0.125,0.119,0.079,0.042,0.84,  < 0.02,0.073,0.148,  < 0.004,0.013
多,小金井市本町,0.051,0.026,  < 0.02,0.144,0.147,0.032,0.055,0.11,0.148,0.061,0.057,  < 0.02,0.148,  < 0.02,0.071,0.026,  < 0.004,0.013
摩,東大和市奈良橋,0.14,0.03,0.047,0.28,0.204,0.04,0.059,0.121,0.163,0.089,0.077,  < 0.02,0.28,  < 0.02,0.105,0.049,  < 0.004,0.019
一般,多摩部一般平均,0.096,0.028,0.028,0.212,0.175,0.036,0.057,0.115,0.156,0.075,0.067,  < 0.02,0.28,  < 0.02,0.088,0.049,  < 0.004,0.016
都一般平均,,0.03,0.021,0.024,0.107,0.099,0.032,0.071,0.178,0.131,0.11,0.077,0.035,0.84,  < 0.02,0.076,0.148,  < 0.004,0.013
,京葉道路亀戸,0.025,0.026,0.024,0.045,0.065,  < 0.02,0.039,0.07,0.028,0.07,0.042,0.023,0.07,  < 0.02,0.039,0.012,  < 0.004,0.007
,環八通り八幡山,0.031,  < 0.02,  < 0.02,0.056,0.076,0.036,0.061,0.102,0.111,0.046,0.05,  < 0.02,0.111,  < 0.02,0.05,0.02,  < 0.004,0.009
沿,２地点沿道平均,0.028,  < 0.02,  < 0.02,0.051,0.071,0.023,0.05,0.086,0.07,0.058,0.046,  < 0.02,0.111,  < 0.02,0.045,0.02,  < 0.004,0.008
道,甲州街道大原,  < 0.02,0.029,  < 0.02,0.044,0.076,0.035,0.06,0.053,0.068,0.075,0.033,  < 0.02,0.076,  < 0.02,0.042,0.013,  < 0.004,0.007
,中山道大和町,0.037,0.031,  < 0.02,0.067,0.083,0.041,0.039,0.086,0.041,0.057,0.051,0.022,0.086,  < 0.02,0.047,0.015,  < 0.004,0.008
,４地点沿道平均,0.026,0.024,  < 0.02,0.053,0.075,0.03,0.05,0.078,0.062,0.062,0.044,  < 0.02,0.111,  < 0.02,0.045,0.02,  < 0.004,0.008
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.088,0.228,0.362,1.157,0.456,0.099,0.133,0.214,0.473,0.174,0.083,0.212,1.157,0.083,0.307,0.204,0.015,0.054
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
3,β-pinene,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,136.2
,,,,,,,,,,　　定量下限値：,,0.05,μg/m3,(0.008 ppb),,,,換算係数(→ppb）：,0.177
,,2019年度,,,,,,,,　　検出下限値：,,0.02,,(0.003 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,  < 0.02,0.046,0.068,0.172,0.125,0.05,0.131,0.043,0.034,0.079,0.021,  < 0.02,0.172,  < 0.02,0.066,0.03,  < 0.003,0.012
区,国設東京新宿,0.042,0.045,0.079,0.659,0.341,0.084,1.979,5.857,2.352,1.418,0.948,0.333,5.857,0.042,1.178,1.034,0.007,0.208
部,大田区東糀谷,  < 0.02,0.033,0.025,0.069,0.11,0.035,0.056,0.059,0.031,0.072,0.024,  < 0.02,0.11,  < 0.02,0.044,0.019,  < 0.003,0.008
一,世田谷区世田谷,  < 0.02,0.029,0.038,0.07,0.102,0.051,0.061,0.077,0.05,0.088,0.027,  < 0.02,0.102,  < 0.02,0.051,0.018,  < 0.003,0.009
般,板橋区氷川町,  < 0.02,  < 0.02,0.035,0.137,0.23,0.052,0.062,0.039,0.032,0.042,0.031,  < 0.02,0.23,  < 0.02,0.058,0.041,  < 0.003,0.01
環,練馬区石神井町,0.026,  < 0.02,0.052,0.211,0.273,0.084,0.175,0.12,0.298,0.339,0.064,0.02,0.339,  < 0.02,0.139,0.06,  < 0.003,0.025
境,足立区西新井,  < 0.02,  < 0.02,0.035,0.095,0.138,0.043,0.038,0.056,0.036,0.068,0.022,  < 0.02,0.138,  < 0.02,0.047,0.024,  < 0.003,0.008
,江戸川区春江町,0.027,0.054,0.032,0.16,0.109,0.039,0.065,0.085,0.071,0.102,0.028,  < 0.02,0.16,  < 0.02,0.065,0.028,  < 0.003,0.012
,区部一般平均,  < 0.02,0.03,0.046,0.197,0.179,0.055,0.321,0.792,0.363,0.276,0.146,0.052,5.857,  < 0.02,0.206,1.034,  < 0.003,0.036
多,小金井市本町,  < 0.02,  < 0.02,0.028,0.164,0.228,0.052,0.044,0.06,0.112,0.093,0.022,  < 0.02,0.228,  < 0.02,0.069,0.04,  < 0.003,0.012
摩,東大和市奈良橋,0.036,  < 0.02,0.046,0.168,0.236,0.042,0.042,0.065,0.076,0.048,0.037,  < 0.02,0.236,  < 0.02,0.068,0.042,  < 0.003,0.012
一般,多摩部一般平均,0.023,  < 0.02,0.037,0.166,0.232,0.047,0.043,0.062,0.094,0.071,0.029,  < 0.02,0.236,  < 0.02,0.069,0.042,  < 0.003,0.012
都一般平均,,  < 0.02,0.026,0.044,0.19,0.189,0.053,0.265,0.646,0.309,0.235,0.122,0.043,5.857,  < 0.02,0.179,1.034,  < 0.003,0.032
,京葉道路亀戸,0.121,0.08,0.109,0.079,0.232,0.023,0.04,0.055,0.039,0.071,0.035,0.02,0.232,0.02,0.075,0.041,0.004,0.013
,環八通り八幡山,  < 0.02,0.03,0.057,0.125,0.207,0.057,0.094,0.079,0.082,0.029,0.027,  < 0.02,0.207,  < 0.02,0.067,0.036,  < 0.003,0.012
沿,２地点沿道平均,0.066,0.055,0.083,0.102,0.219,0.04,0.067,0.067,0.06,0.05,0.031,  < 0.02,0.232,  < 0.02,0.071,0.041,  < 0.003,0.013
道,甲州街道大原,  < 0.02,0.026,0.043,0.08,0.13,0.051,0.065,0.066,  < 0.02,0.071,  < 0.02,  < 0.02,0.13,  < 0.02,0.048,0.023,  < 0.003,0.008
,中山道大和町,  < 0.02,  < 0.02,  < 0.02,0.085,0.109,0.025,0.033,0.056,  < 0.02,0.063,  < 0.02,  < 0.02,0.109,  < 0.02,0.036,0.019,  < 0.003,0.006
,４地点沿道平均,0.038,0.037,0.055,0.092,0.169,0.039,0.058,0.064,0.035,0.059,0.021,  < 0.02,0.232,  < 0.02,0.057,0.041,  < 0.003,0.01
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.044,0.087,0.323,0.289,0.304,0.031,0.062,0.049,0.128,0.051,  < 0.02,0.047,0.323,  < 0.02,0.119,0.057,  < 0.003,0.021
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
4,Limonene,,,,,,,,,　　基準値  　：,,,,,,,,分子量：,136.2
,,,,,,,,,,　　定量下限値：,,0.05,μg/m3,(0 ppb),,,,換算係数(→ppb）：,0.177
,,2019年度,,,,,,,,　　検出下限値：,,0.02,,(0 ppb),,(単位：μg/m3）,,,(単位：ｐｐｂ）
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,  < 0.02,0.077,0.072,0.226,0.217,0.089,0.101,0.202,0.104,0.536,0.06,0.05,0.536,  < 0.02,0.146,0.095,0.003,0.026
区,国設東京新宿,0.06,0.192,0.177,0.539,0.401,0.108,0.814,2.653,1.029,1.247,0.608,0.236,2.653,0.06,0.672,0.468,0.011,0.119
部,大田区東糀谷,0.084,0.114,0.128,0.187,0.31,0.104,0.132,0.481,0.264,0.865,0.248,0.085,0.865,0.084,0.25,0.153,0.015,0.044
一,世田谷区世田谷,0.02,0.105,0.082,0.09,0.278,0.094,0.111,0.563,0.109,0.715,0.13,0.035,0.715,0.02,0.194,0.126,0.004,0.034
般,板橋区氷川町,0.055,0.064,0.127,0.373,0.452,0.203,0.165,0.641,0.193,0.464,0.222,0.052,0.641,0.052,0.251,0.113,0.009,0.044
環,練馬区石神井町,0.045,0.022,0.07,0.259,0.414,0.1,0.168,0.503,0.69,0.79,0.228,0.028,0.79,0.022,0.276,0.139,0.004,0.049
境,足立区西新井,0.054,0.034,0.105,0.21,0.318,0.149,0.108,0.624,0.167,0.625,0.228,0.04,0.625,0.034,0.222,0.11,0.006,0.039
,江戸川区春江町,0.03,0.119,0.068,0.179,0.138,0.114,0.123,0.463,0.137,0.509,0.154,0.084,0.509,0.03,0.176,0.09,0.005,0.031
,区部一般平均,0.046,0.091,0.104,0.258,0.316,0.12,0.215,0.766,0.337,0.719,0.235,0.076,2.653,  < 0.02,0.274,0.468,0.003,0.048
多,小金井市本町,0.037,0.053,0.049,0.333,0.499,0.111,0.093,0.316,0.45,0.552,0.195,0.034,0.552,0.034,0.227,0.098,0.006,0.04
摩,東大和市奈良橋,0.165,0.052,0.126,0.42,0.604,0.078,0.081,0.298,0.378,0.318,0.249,0.039,0.604,0.039,0.234,0.107,0.007,0.041
一般,多摩部一般平均,0.101,0.053,0.088,0.377,0.551,0.095,0.087,0.307,0.414,0.435,0.222,0.036,0.604,0.034,0.23,0.107,0.006,0.041
都一般平均,,0.057,0.083,0.1,0.282,0.363,0.115,0.19,0.674,0.352,0.662,0.232,0.068,2.653,  < 0.02,0.265,0.468,0.003,0.047
,京葉道路亀戸,0.098,0.135,0.121,0.208,0.384,0.087,0.132,0.514,0.245,0.621,0.233,0.133,0.621,0.087,0.243,0.11,0.015,0.043
,環八通り八幡山,0.049,0.076,0.097,0.224,0.404,0.2,0.151,0.459,0.38,0.135,0.206,0.027,0.459,0.027,0.201,0.081,0.005,0.035
沿,２地点沿道平均,0.074,0.105,0.109,0.216,0.394,0.144,0.142,0.487,0.313,0.378,0.219,0.08,0.621,0.027,0.222,0.11,0.005,0.039
道,甲州街道大原,0.024,0.089,0.179,0.247,0.413,0.182,0.198,0.563,0.204,0.739,0.156,0.046,0.739,0.024,0.253,0.131,0.004,0.045
