市区町村名,名称,所在地,警察署名
豊島区,北大塚二丁目,豊島区北大塚二丁目８番７号先,巣鴨
豊島区,南大塚三丁目,豊島区南大塚二丁目２６番１５号先,巣鴨
豊島区,巣鴨駅北口第二,豊島区巣鴨二丁目１番１号先,巣鴨
豊島区,豊島区営グランド前,豊島区東池袋四丁目４２番１号先,巣鴨
豊島区,南大塚二丁目,豊島区南大塚一丁目１番８号先,巣鴨
豊島区,南大塚一丁目,豊島区南大塚一丁目４７番５号先,巣鴨
豊島区,向原北,豊島区南大塚三丁目３０番１号先,巣鴨
豊島区,巣鴨ろう学校入口,豊島区巣鴨四丁目８番先,巣鴨
豊島区,巣鴨警察署入口第二,豊島区北大塚一丁目１７番９号先,巣鴨
豊島区,空蝉橋南,豊島区南大塚三丁目３０番６号先,巣鴨
豊島区,南大塚二丁目第二,豊島区南大塚一丁目４９番３号先,巣鴨
豊島区,駒込東口商店街,豊島区駒込一丁目１７番２号先,巣鴨
豊島区,都営南大塚住宅前,豊島区南大塚三丁目４４番１４号先,巣鴨
豊島区,サンシャイン６０南,豊島区東池袋四丁目２７番先,巣鴨
豊島区,造幣局西,豊島区東池袋四丁目４２番１号先,巣鴨
豊島区,巣鴨警察署入口,豊島区北大塚一丁目１４番５号先,巣鴨
豊島区,大塚駅南口第二,豊島区南大塚二丁目４６番１号先,巣鴨
豊島区,北大塚二丁目東,豊島区北大塚二丁目１６番６号先,巣鴨
豊島区,新田交番東,豊島区北大塚三丁目２９番９号先,巣鴨
豊島区,南大塚二丁目第三,豊島区南大塚三丁目２番１０号先,巣鴨
豊島区,大塚駅南口第三,豊島区南大塚三丁目５２番１０号先,巣鴨
豊島区,中央図書館前,豊島区東池袋五丁目３９番１８号先,巣鴨
豊島区,文化センター前,豊島区東池袋三丁目１８番先,巣鴨
豊島区,日の出町第二公園北,豊島区東池袋四丁目１４番先,巣鴨
豊島区,大塚駅南口第一,豊島区南大塚二丁目４５番８号先,巣鴨
豊島区,池袋駅東口,豊島区南池袋一丁目２７番５号先,池袋
豊島区,東池袋一丁目,豊島区東池袋一丁目３９番４号先,池袋
豊島区,池袋駅東口交番前,豊島区東池袋一丁目４１番６号先,池袋
豊島区,サンシャイン６０通り,豊島区東池袋一丁目２９番１号先,池袋
豊島区,池袋東口五差路,豊島区東池袋一丁目２番１号先,池袋
豊島区,立教大学正門前,豊島区西池袋五丁目１０番５号先,池袋
豊島区,東池袋,豊島区東池袋四丁目７番２号先,池袋
豊島区,上池袋二丁目,豊島区上池袋一丁目１０番１１号先,池袋
豊島区,池袋西口五差路,豊島区西池袋一丁目１８番６号先,池袋
豊島区,池袋警察署前,豊島区西池袋一丁目７番５号先,池袋
豊島区,ビックリガード入口,豊島区西池袋二丁目４１番８号先,池袋
豊島区,西武池袋駅前,豊島区南池袋一丁目２１番７号先,池袋
豊島区,池袋駅西口北,豊島区西池袋一丁目２３番１号先,池袋
豊島区,東池袋中央公園前,豊島区東池袋三丁目１６番３号先,池袋
豊島区,サンシャイン前,豊島区東池袋一丁目２７番８号先,池袋
豊島区,中池袋公園入口,豊島区東池袋一丁目９番８号先,池袋
豊島区,上池袋郵便局前,豊島区上池袋二丁目１４番９号先,池袋
豊島区,東京芸術劇場前,豊島区西池袋一丁目７番１０号先,池袋
豊島区,上池袋三丁目,豊島区上池袋三丁目３３番２２号先,池袋
豊島区,池袋西口公園前,豊島区西池袋一丁目８番先,池袋
豊島区,南池袋公園入口,豊島区南池袋一丁目２５番１号先,池袋
豊島区,中池袋公園入口南,豊島区東池袋一丁目５番７号先,池袋
豊島区,南池袋公園前,豊島区東池袋一丁目２４番１号先,池袋
豊島区,池袋西口五差路北,豊島区西池袋一丁目３７番１０号先,池袋
豊島区,池袋大橋西詰南,豊島区西池袋一丁目４４番１号先,池袋
豊島区,東池袋一丁目北,豊島区東池袋一丁目１８番１号先,池袋
豊島区,サンシャイン南,豊島区東池袋四丁目２４番５号先,池袋
豊島区,上池袋二丁目北,豊島区上池袋一丁目２３番６号先,池袋
豊島区,池袋東口五差路北,豊島区東池袋一丁目２番８号先,池袋
豊島区,元池袋公園前,豊島区西池袋一丁目９番先,池袋
豊島区,池袋駅西口,豊島区西池袋一丁目１９番７号先,池袋
豊島区,健康プラザとしま前,豊島区上池袋二丁目４番４号先,池袋
豊島区,池袋駅東口中央,豊島区南池袋一丁目２８番２号先,池袋
豊島区,目白駅前,豊島区目白三丁目１４番１号先,目白
豊島区,高田郵便局前,豊島区高田二丁目５番１４号先,目白
豊島区,千登世橋上,豊島区目白一丁目７番１７号先,目白
豊島区,千登世橋下,豊島区雑司が谷三丁目３番２５号先,目白
豊島区,東池袋四丁目,豊島区南池袋二丁目４１番１２号先,目白
豊島区,南池袋一丁目,豊島区南池袋三丁目１３番１０号先,目白
豊島区,椎名町駅入口,豊島区南長崎一丁目１７番１７号先,目白
豊島区,南池袋一丁目第二,豊島区南池袋一丁目１９番６号先,目白
豊島区,学習院下電停前,豊島区高田二丁目７番１３号先,目白
豊島区,要町三丁目,豊島区要町三丁目４５番１１号先,目白
豊島区,東池袋四丁目東,豊島区南池袋四丁目１８番１２号先,目白
豊島区,南池袋四丁目,豊島区南池袋四丁目２２番１７号先,目白
豊島区,南池袋一丁目南,豊島区南池袋三丁目１２番５号先,目白
豊島区,長崎六丁目,豊島区長崎五丁目５番８号先,目白
豊島区,高田三丁目第二,豊島区高田三丁目２９番３号先,目白
豊島区,東池袋四丁目西,豊島区東池袋四丁目４番先,目白
豊島区,佐々木学園前,豊島区南池袋二丁目３３番２号先,目白
豊島区,東池袋四丁目西第二,豊島区東池袋四丁目５番１号先,目白
豊島区,ビックリガード下,豊島区南池袋一丁目１５番先,目白
豊島区,雑司が谷駅前,豊島区高田二丁目１７番２０号先,目白
豊島区,学習院角第二,豊島区目白二丁目３９番３号先,目白
豊島区,霜降橋,豊島区駒込二丁目８番４号先,滝野川
豊島区,滝野川七丁目,豊島区西巣鴨二丁目２１番４号先,滝野川
豊島区,滝野川三丁目東,豊島区西巣鴨四丁目２２番先,滝野川
中野区,鍋屋横丁,中野区中央三丁目３４番３号先,中野
中野区,杉山公園前,中野区中央四丁目５番３号先,中野
中野区,中野坂上,中野区本町一丁目３２番３号先,中野
中野区,上落合二丁目,中野区東中野三丁目１４番２０号先,中野
中野区,東中野駅前,中野区東中野三丁目８番２号先,中野
中野区,宮下,中野区中央一丁目５２番４号先,中野
中野区,中野五差路,中野区中野三丁目３３番２０号先,中野
中野区,十貫坂上,中野区本町五丁目４８番１２号先,中野
中野区,紅葉山公園下,中野区中野二丁目１番１号先,中野
中野区,上高田二丁目,中野区中野五丁目３番２４号先,中野
中野区,弥生町二丁目,中野区弥生町二丁目２９番８号先,中野
中野区,中野保健所前,中野区中野二丁目１７番４号先,中野
中野区,中野駅南口第一,中野区中野二丁目３０番先,中野
中野区,南台三丁目,中野区南台三丁目２番１５号先,中野
中野区,東中野地域包括支援センター前,中野区東中野一丁目５番１号先,中野
中野区,中野五丁目,中野区中野五丁目２３番１１号先,中野
中野区,桃花小学校前,中野区中央五丁目３９番１１号先,中野
中野区,中野郵便局前,中野区中野二丁目２７番１号先,中野
中野区,中野ゼロホール前,中野区中野二丁目１０番１１号先,中野
中野区,中野二丁目,中野区中野二丁目３０番３号先,中野
中野区,東中野二丁目,中野区東中野二丁目２４番１号先,中野
中野区,東中野四丁目,中野区東中野四丁目９番２５号先,中野
中野区,東中野駅前第二,中野区東中野二丁目２５番７号先,中野
中野区,中野中央四丁目,中野区中央四丁目６番１２号先,中野
中野区,中野本町六丁目,中野区本町六丁目１４番先,中野
中野区,中野新橋駅前,中野区弥生町二丁目２１番６号先,中野
中野区,中野六丁目,中野区中野五丁目３番３８号先,中野
中野区,桃花小学校北,中野区中央四丁目２７番先,中野
中野区,中野駅北口,中野区中野四丁目９番先,中野
中野区,中野五丁目西,中野区新井一丁目２番１２号先,中野
中野区,中野本町四丁目,中野区本町四丁目３１番１０号先,中野
中野区,鍋横地域センター入口,中野区本町五丁目３４番１０号先,中野
中野区,東中野一丁目,中野区東中野一丁目１１番１６号先,中野
中野区,関東バス本社前,中野区東中野五丁目２３番１５号先,中野
中野区,鍋屋横丁西,中野区中央四丁目４番１号先,中野
中野区,本三郵便局前,中野区中央二丁目４９番地先,中野
中野区,中野六丁目第二,中野区中野五丁目１番１８号先,中野
中野区,東中野五丁目,中野区東中野四丁目２５番５号先,中野
中野区,東中野駅南口第一,中野区東中野一丁目５１番３号先,中野
中野区,東中野三丁目,中野区東中野四丁目１３番３号先,中野
中野区,富士見橋南,中野区弥生町五丁目２４番１５号先,中野
中野区,紅葉山公園前,中野区中野二丁目５番先,中野
中野区,中野東中学校入口,中野区中央二丁目９番６号先,中野
中野区,新井,中野区中野四丁目３番２号先,野方
中野区,中野体育館北,中野区新井二丁目３０番４号先,野方
中野区,沼袋,中野区沼袋四丁目３１番１５号先,野方
中野区,新井五差路,中野区新井四丁目１番２号先,野方
中野区,丸山陸橋下,中野区丸山一丁目１０番２号先,野方
中野区,大和陸橋下,中野区野方一丁目４０番５号先,野方
中野区,鷺宮四丁目,中野区上鷺宮一丁目１番先,野方
中野区,野方警察署前,中野区中野四丁目２２番１号先,野方
中野区,野方六丁目,中野区野方六丁目１８番１２号先,野方
中野区,都立家政,中野区鷺宮三丁目９番２５号先,野方
中野区,鷺宮小学校入口,中野区鷺宮四丁目３４番１０号先,野方
中野区,武蔵ヶ丘高校入口,中野区上鷺宮二丁目１１番１号先,野方
中野区,中野区役所前,中野区中野五丁目６４番３号先,野方
中野区,薬師参道入口,中野区新井一丁目８番１号先,野方
中野区,中野中学校前,中野区中野四丁目１２番３号先,野方
中野区,中野サンプラザ前,中野区中野五丁目６７番６号先,野方
中野区,平和の森公園前,中野区新井四丁目２６番４号先,野方
中野区,丸山二丁目,中野区野方六丁目５０番１０号先,野方
