日付,種別,種類,区分,頭数(頭)
2021-09-24,牛,和牛,上場頭数(搬入),116.0
2021-09-24,牛,交雑種,本日と畜,92.0
2021-09-24,牛,交雑種,上場頭数(生体),92.0
2021-09-24,牛,交雑種,上場頭数(搬入),26.0
2021-09-24,牛,乳牛,本日と畜,0.0
2021-09-24,牛,乳牛,上場頭数(生体),0.0
2021-09-24,牛,乳牛,上場頭数(搬入),79.0
2021-09-24,牛,計,本日と畜,394.0
2021-09-24,牛,計,上場頭数(生体),388.0
2021-09-24,牛,計,上場頭数(搬入),221.0
2021-09-24,馬,,本日と畜,0.0
2021-09-24,馬,,上場頭数(生体),0.0
2021-09-24,馬,,上場頭数(搬入),0.0
2021-09-24,豚,,本日と畜,753.0
2021-09-24,豚,,上場頭数(生体),1079.0
2021-09-24,豚,,上場頭数(搬入),4.0
2021-09-24,こ牛,,本日と畜,0.0
2021-09-24,こ牛,,上場頭数(生体),0.0
2021-09-24,こ牛,,上場頭数(搬入),2.0
2021-09-27,牛,和牛,本日と畜,226.0
2021-09-27,牛,和牛,上場頭数(生体),302.0
2021-09-27,牛,和牛,上場頭数(搬入),20.0
2021-09-27,牛,交雑種,本日と畜,109.0
2021-09-27,牛,交雑種,上場頭数(生体),92.0
2021-09-27,牛,交雑種,上場頭数(搬入),42.0
2021-09-27,牛,乳牛,本日と畜,0.0
2021-09-27,牛,乳牛,上場頭数(生体),0.0
2021-09-27,牛,乳牛,上場頭数(搬入),41.0
2021-09-27,牛,計,本日と畜,335.0
2021-09-27,牛,計,上場頭数(生体),394.0
2021-09-27,牛,計,上場頭数(搬入),103.0
2021-09-27,馬,,本日と畜,0.0
2021-09-27,馬,,上場頭数(生体),0.0
2021-09-27,馬,,上場頭数(搬入),0.0
2021-09-27,豚,,本日と畜,790.0
2021-09-27,豚,,上場頭数(生体),753.0
2021-09-27,豚,,上場頭数(搬入),3.0
2021-09-27,こ牛,,本日と畜,0.0
2021-09-27,こ牛,,上場頭数(生体),0.0
2021-09-27,こ牛,,上場頭数(搬入),2.0
2021-09-28,牛,和牛,本日と畜,272.0
2021-09-28,牛,和牛,上場頭数(生体),226.0
2021-09-28,牛,和牛,上場頭数(搬入),43.0
2021-09-28,牛,交雑種,本日と畜,62.0
2021-09-28,牛,交雑種,上場頭数(生体),109.0
2021-09-28,牛,交雑種,上場頭数(搬入),12.0
2021-09-28,牛,乳牛,本日と畜,0.0
2021-09-28,牛,乳牛,上場頭数(生体),0.0
2021-09-28,牛,乳牛,上場頭数(搬入),35.5
2021-09-28,牛,計,本日と畜,334.0
2021-09-28,牛,計,上場頭数(生体),335.0
2021-09-28,牛,計,上場頭数(搬入),90.5
2021-09-28,馬,,本日と畜,0.0
2021-09-28,馬,,上場頭数(生体),0.0
2021-09-28,馬,,上場頭数(搬入),0.0
2021-09-28,豚,,本日と畜,548.0
2021-09-28,豚,,上場頭数(生体),865.0
2021-09-28,豚,,上場頭数(搬入),0.0
2021-09-28,こ牛,,本日と畜,0.0
2021-09-28,こ牛,,上場頭数(生体),0.0
2021-09-28,こ牛,,上場頭数(搬入),1.0
2021-09-29,牛,和牛,本日と畜,239.0
2021-09-29,牛,和牛,上場頭数(生体),272.0
2021-09-29,牛,和牛,上場頭数(搬入),95.0
2021-09-29,牛,交雑種,本日と畜,79.0
2021-09-29,牛,交雑種,上場頭数(生体),62.0
2021-09-29,牛,交雑種,上場頭数(搬入),132.0
2021-09-29,牛,乳牛,本日と畜,0.0
2021-09-29,牛,乳牛,上場頭数(生体),0.0
2021-09-29,牛,乳牛,上場頭数(搬入),51.0
2021-09-29,牛,計,本日と畜,318.0
2021-09-29,牛,計,上場頭数(生体),334.0
2021-09-29,牛,計,上場頭数(搬入),278.0
2021-09-29,馬,,本日と畜,0.0
2021-09-29,馬,,上場頭数(生体),0.0
2021-09-29,馬,,上場頭数(搬入),0.0
2021-09-29,豚,,本日と畜,850.0
2021-09-29,豚,,上場頭数(生体),637.0
2021-09-29,豚,,上場頭数(搬入),3.0
2021-09-29,こ牛,,本日と畜,0.0
2021-09-29,こ牛,,上場頭数(生体),0.0
2021-09-29,こ牛,,上場頭数(搬入),1.0
2021-09-30,牛,和牛,本日と畜,184.0
2021-09-30,牛,和牛,上場頭数(生体),240.0
2021-09-30,牛,和牛,上場頭数(搬入),72.0
2021-09-30,牛,交雑種,本日と畜,70.0
2021-09-30,牛,交雑種,上場頭数(生体),79.0
2021-09-30,牛,交雑種,上場頭数(搬入),47.0
2021-09-30,牛,乳牛,本日と畜,5.0
2021-09-30,牛,乳牛,上場頭数(生体),0.0
2021-09-30,牛,乳牛,上場頭数(搬入),56.5
2021-09-30,牛,計,本日と畜,259.0
2021-09-30,牛,計,上場頭数(生体),319.0
2021-09-30,牛,計,上場頭数(搬入),175.5
2021-09-30,馬,,本日と畜,0.0
2021-09-30,馬,,上場頭数(生体),0.0
2021-09-30,馬,,上場頭数(搬入),0.0
2021-09-30,豚,,本日と畜,744.0
2021-09-30,豚,,上場頭数(生体),887.0
2021-09-30,豚,,上場頭数(搬入),0.0
2021-09-30,こ牛,,本日と畜,0.0
2021-09-30,こ牛,,上場頭数(生体),0.0
2021-09-30,こ牛,,上場頭数(搬入),0.0
2021-10-01,牛,和牛,本日と畜,349.0
2021-10-01,牛,和牛,上場頭数(生体),185.0
2021-10-01,牛,和牛,上場頭数(搬入),41.0
2021-10-01,牛,交雑種,本日と畜,75.0
2021-10-01,牛,交雑種,上場頭数(生体),70.0
2021-10-01,牛,交雑種,上場頭数(搬入),5.0
2021-10-01,牛,乳牛,本日と畜,0.0
2021-10-01,牛,乳牛,上場頭数(生体),5.0
2021-10-01,牛,乳牛,上場頭数(搬入),76.5
2021-10-01,牛,計,本日と畜,424.0
2021-10-01,牛,計,上場頭数(生体),260.0
2021-10-01,牛,計,上場頭数(搬入),122.5
2021-10-01,馬,,本日と畜,0.0
2021-10-01,馬,,上場頭数(生体),0.0
2021-10-01,馬,,上場頭数(搬入),0.0
2021-10-01,豚,,本日と畜,763.0
2021-10-01,豚,,上場頭数(生体),880.0
2021-10-01,豚,,上場頭数(搬入),46.0
2021-10-01,こ牛,,本日と畜,0.0
2021-10-01,こ牛,,上場頭数(生体),0.0
2021-10-01,こ牛,,上場頭数(搬入),0.0
2021-10-04,牛,和牛,本日と畜,309.0
2021-10-04,牛,和牛,上場頭数(生体),349.0
2021-10-04,牛,和牛,上場頭数(搬入),16.0
2021-10-04,牛,交雑種,本日と畜,108.0
2021-10-04,牛,交雑種,上場頭数(生体),75.0
2021-10-04,牛,交雑種,上場頭数(搬入),48.0
2021-10-04,牛,乳牛,本日と畜,0.0
2021-10-04,牛,乳牛,上場頭数(生体),0.0
2021-10-04,牛,乳牛,上場頭数(搬入),37.0
2021-10-04,牛,計,本日と畜,417.0
2021-10-04,牛,計,上場頭数(生体),424.0
2021-10-04,牛,計,上場頭数(搬入),101.0
2021-10-04,馬,,本日と畜,0.0
2021-10-04,馬,,上場頭数(生体),0.0
2021-10-04,馬,,上場頭数(搬入),0.0
2021-10-04,豚,,本日と畜,932.0
2021-10-04,豚,,上場頭数(生体),821.0
2021-10-04,豚,,上場頭数(搬入),2.0
2021-10-04,こ牛,,本日と畜,0.0
2021-10-04,こ牛,,上場頭数(生体),0.0
2021-10-04,こ牛,,上場頭数(搬入),0.0
2021-10-05,牛,和牛,本日と畜,299.0
2021-10-05,牛,和牛,上場頭数(生体),309.0
2021-10-05,牛,和牛,上場頭数(搬入),37.5
2021-10-05,牛,交雑種,本日と畜,120.0
2021-10-05,牛,交雑種,上場頭数(生体),108.0
2021-10-05,牛,交雑種,上場頭数(搬入),0.0
2021-10-05,牛,乳牛,本日と畜,0.0
2021-10-05,牛,乳牛,上場頭数(生体),0.0
2021-10-05,牛,乳牛,上場頭数(搬入),37.0
2021-10-05,牛,計,本日と畜,419.0
2021-10-05,牛,計,上場頭数(生体),417.0
2021-10-05,牛,計,上場頭数(搬入),74.5
2021-10-05,馬,,本日と畜,0.0
2021-10-05,馬,,上場頭数(生体),0.0
2021-10-05,馬,,上場頭数(搬入),0.0
2021-10-05,豚,,本日と畜,647.0
2021-10-05,豚,,上場頭数(生体),977.0
2021-10-05,豚,,上場頭数(搬入),48.0
2021-10-05,こ牛,,本日と畜,0.0
2021-10-05,こ牛,,上場頭数(生体),0.0
2021-10-05,こ牛,,上場頭数(搬入),1.0
2021-10-06,牛,和牛,本日と畜,330.0
2021-10-06,牛,和牛,上場頭数(生体),297.0
2021-10-06,牛,和牛,上場頭数(搬入),92.0
2021-10-06,牛,交雑種,本日と畜,86.0
2021-10-06,牛,交雑種,上場頭数(生体),120.0
2021-10-06,牛,交雑種,上場頭数(搬入),140.0
2021-10-06,牛,乳牛,本日と畜,12.0
2021-10-06,牛,乳牛,上場頭数(生体),0.0
2021-10-06,牛,乳牛,上場頭数(搬入),38.0
2021-10-06,牛,計,本日と畜,428.0
2021-10-06,牛,計,上場頭数(生体),417.0
2021-10-06,牛,計,上場頭数(搬入),270.0
2021-10-06,馬,,本日と畜,0.0
2021-10-06,馬,,上場頭数(生体),0.0
2021-10-06,馬,,上場頭数(搬入),0.0
2021-10-06,豚,,本日と畜,876.0
2021-10-06,豚,,上場頭数(生体),729.0
2021-10-06,豚,,上場頭数(搬入),0.0
2021-10-06,こ牛,,本日と畜,0.0
2021-10-06,こ牛,,上場頭数(生体),1.0
2021-10-06,こ牛,,上場頭数(搬入),0.0
2021-10-07,牛,和牛,本日と畜,292.0
2021-10-07,牛,和牛,上場頭数(生体),330.0
2021-10-07,牛,和牛,上場頭数(搬入),98.0
2021-10-07,牛,交雑種,本日と畜,101.0
2021-10-07,牛,交雑種,上場頭数(生体),86.0
2021-10-07,牛,交雑種,上場頭数(搬入),74.0
2021-10-07,牛,乳牛,本日と畜,1.0
2021-10-07,牛,乳牛,上場頭数(生体),12.0
2021-10-07,牛,乳牛,上場頭数(搬入),69.0
2021-10-07,牛,計,本日と畜,394.0
2021-10-07,牛,計,上場頭数(生体),428.0
2021-10-07,牛,計,上場頭数(搬入),241.0
2021-10-07,馬,,本日と畜,0.0
2021-10-07,馬,,上場頭数(生体),0.0
2021-10-07,馬,,上場頭数(搬入),0.0
2021-10-07,豚,,本日と畜,849.0
2021-10-07,豚,,上場頭数(生体),913.0
2021-10-07,豚,,上場頭数(搬入),0.0
2021-10-07,こ牛,,本日と畜,0.0
2021-10-07,こ牛,,上場頭数(生体),0.0
2021-10-07,こ牛,,上場頭数(搬入),0.0
2021-10-08,牛,和牛,本日と畜,286.0
2021-10-08,牛,和牛,上場頭数(生体),293.0
2021-10-08,牛,和牛,上場頭数(搬入),70.0
2021-10-08,牛,交雑種,本日と畜,61.0
2021-10-08,牛,交雑種,上場頭数(生体),101.0
2021-10-08,牛,交雑種,上場頭数(搬入),7.0
2021-10-08,牛,乳牛,本日と畜,0.0
2021-10-08,牛,乳牛,上場頭数(生体),1.0
2021-10-08,牛,乳牛,上場頭数(搬入),62.0
2021-10-08,牛,計,本日と畜,347.0
2021-10-08,牛,計,上場頭数(生体),395.0
2021-10-08,牛,計,上場頭数(搬入),139.0
2021-10-08,馬,,本日と畜,0.0
2021-10-08,馬,,上場頭数(生体),0.0
2021-10-08,馬,,上場頭数(搬入),0.0
2021-10-08,豚,,本日と畜,669.0
2021-10-08,豚,,上場頭数(生体),983.0
2021-10-08,豚,,上場頭数(搬入),0.0
2021-10-08,こ牛,,本日と畜,0.0
2021-10-08,こ牛,,上場頭数(生体),0.0
2021-10-08,こ牛,,上場頭数(搬入),1.0
2021-10-11,牛,和牛,本日と畜,296.0
2021-10-11,牛,和牛,上場頭数(生体),286.0
2021-10-11,牛,和牛,上場頭数(搬入),15.0
2021-10-11,牛,交雑種,本日と畜,131.0
2021-10-11,牛,交雑種,上場頭数(生体),61.0
2021-10-11,牛,交雑種,上場頭数(搬入),66.0
2021-10-11,牛,乳牛,本日と畜,2.0
2021-10-11,牛,乳牛,上場頭数(生体),0.0
2021-10-11,牛,乳牛,上場頭数(搬入),53.5
2021-10-11,牛,計,本日と畜,429.0
2021-10-11,牛,計,上場頭数(生体),347.0
2021-10-11,牛,計,上場頭数(搬入),134.5
2021-10-11,馬,,本日と畜,0.0
2021-10-11,馬,,上場頭数(生体),0.0
2021-10-11,馬,,上場頭数(搬入),0.0
2021-10-11,豚,,本日と畜,821.0
2021-10-11,豚,,上場頭数(生体),727.0
2021-10-11,豚,,上場頭数(搬入),3.0
2021-10-11,こ牛,,本日と畜,0.0
2021-10-11,こ牛,,上場頭数(生体),0.0
2021-10-11,こ牛,,上場頭数(搬入),0.0
2021-10-12,牛,和牛,本日と畜,323.0
2021-10-12,牛,和牛,上場頭数(生体),296.0
2021-10-12,牛,和牛,上場頭数(搬入),25.0
2021-10-12,牛,交雑種,本日と畜,74.0
2021-10-12,牛,交雑種,上場頭数(生体),131.0
2021-10-12,牛,交雑種,上場頭数(搬入),0.5
2021-10-12,牛,乳牛,本日と畜,0.0
2021-10-12,牛,乳牛,上場頭数(生体),2.0
2021-10-12,牛,乳牛,上場頭数(搬入),43.0
2021-10-12,牛,計,本日と畜,397.0
2021-10-12,牛,計,上場頭数(生体),429.0
2021-10-12,牛,計,上場頭数(搬入),68.5
2021-10-12,馬,,本日と畜,0.0
2021-10-12,馬,,上場頭数(生体),0.0
2021-10-12,馬,,上場頭数(搬入),0.0
2021-10-12,豚,,本日と畜,726.0
2021-10-12,豚,,上場頭数(生体),955.0
2021-10-12,豚,,上場頭数(搬入),1.0
2021-10-12,こ牛,,本日と畜,0.0
2021-10-12,こ牛,,上場頭数(生体),0.0
2021-10-12,こ牛,,上場頭数(搬入),4.0
2021-10-13,牛,和牛,本日と畜,299.0
2021-10-13,牛,和牛,上場頭数(生体),323.0
2021-10-13,牛,和牛,上場頭数(搬入),99.0
2021-10-13,牛,交雑種,本日と畜,104.0
2021-10-13,牛,交雑種,上場頭数(生体),74.0
2021-10-13,牛,交雑種,上場頭数(搬入),126.0
2021-10-13,牛,乳牛,本日と畜,5.0
2021-10-13,牛,乳牛,上場頭数(生体),0.0
2021-10-13,牛,乳牛,上場頭数(搬入),38.0
2021-10-13,牛,計,本日と畜,408.0
2021-10-13,牛,計,上場頭数(生体),397.0
2021-10-13,牛,計,上場頭数(搬入),263.0
2021-10-13,馬,,本日と畜,0.0
2021-10-13,馬,,上場頭数(生体),0.0
2021-10-13,馬,,上場頭数(搬入),0.0
2021-10-13,豚,,本日と畜,728.0
2021-10-13,豚,,上場頭数(生体),755.0
2021-10-13,豚,,上場頭数(搬入),3.0
2021-10-13,こ牛,,本日と畜,0.0
2021-10-13,こ牛,,上場頭数(生体),0.0
2021-10-13,こ牛,,上場頭数(搬入),0.0
2021-10-14,牛,和牛,本日と畜,213.0
2021-10-14,牛,和牛,上場頭数(生体),299.0
2021-10-14,牛,和牛,上場頭数(搬入),60.0
2021-10-14,牛,交雑種,本日と畜,60.0
2021-10-14,牛,交雑種,上場頭数(生体),105.0
2021-10-14,牛,交雑種,上場頭数(搬入),57.0
2021-10-14,牛,乳牛,本日と畜,5.0
2021-10-14,牛,乳牛,上場頭数(生体),5.0
2021-10-14,牛,乳牛,上場頭数(搬入),53.0
2021-10-14,牛,計,本日と畜,278.0
2021-10-14,牛,計,上場頭数(生体),409.0
2021-10-14,牛,計,上場頭数(搬入),170.0
2021-10-14,馬,,本日と畜,0.0
2021-10-14,馬,,上場頭数(生体),0.0
2021-10-14,馬,,上場頭数(搬入),0.0
2021-10-14,豚,,本日と畜,984.0
2021-10-14,豚,,上場頭数(生体),766.0
2021-10-14,豚,,上場頭数(搬入),0.0
2021-10-14,こ牛,,本日と畜,0.0
2021-10-14,こ牛,,上場頭数(生体),0.0
2021-10-14,こ牛,,上場頭数(搬入),0.0
2021-10-15,牛,和牛,本日と畜,348.0
2021-10-15,牛,和牛,上場頭数(生体),213.0
2021-10-15,牛,和牛,上場頭数(搬入),62.0
2021-10-15,牛,交雑種,本日と畜,68.0
2021-10-15,牛,交雑種,上場頭数(生体),61.0
2021-10-15,牛,交雑種,上場頭数(搬入),17.0
2021-10-15,牛,乳牛,本日と畜,0.0
2021-10-15,牛,乳牛,上場頭数(生体),5.0
2021-10-15,牛,乳牛,上場頭数(搬入),62.0
2021-10-15,牛,計,本日と畜,416.0
2021-10-15,牛,計,上場頭数(生体),279.0
2021-10-15,牛,計,上場頭数(搬入),141.0
2021-10-15,馬,,本日と畜,0.0
2021-10-15,馬,,上場頭数(生体),0.0
2021-10-15,馬,,上場頭数(搬入),0.0
2021-10-15,豚,,本日と畜,656.0
2021-10-15,豚,,上場頭数(生体),1066.0
2021-10-15,豚,,上場頭数(搬入),34.0
2021-10-15,こ牛,,本日と畜,0.0
2021-10-15,こ牛,,上場頭数(生体),0.0
2021-10-15,こ牛,,上場頭数(搬入),0.0
2021-10-18,牛,和牛,本日と畜,318.0
2021-10-18,牛,和牛,上場頭数(生体),348.0
2021-10-18,牛,和牛,上場頭数(搬入),49.0
2021-10-18,牛,交雑種,本日と畜,87.0
2021-10-18,牛,交雑種,上場頭数(生体),68.0
2021-10-18,牛,交雑種,上場頭数(搬入),46.0
2021-10-18,牛,乳牛,本日と畜,12.0
2021-10-18,牛,乳牛,上場頭数(生体),0.0
2021-10-18,牛,乳牛,上場頭数(搬入),65.0
2021-10-18,牛,計,本日と畜,417.0
2021-10-18,牛,計,上場頭数(生体),416.0
2021-10-18,牛,計,上場頭数(搬入),160.0
2021-10-18,馬,,本日と畜,0.0
2021-10-18,馬,,上場頭数(生体),0.0
2021-10-18,馬,,上場頭数(搬入),0.0
2021-10-18,豚,,本日と畜,777.0
2021-10-18,豚,,上場頭数(生体),656.0
2021-10-18,豚,,上場頭数(搬入),34.0
2021-10-18,こ牛,,本日と畜,0.0
2021-10-18,こ牛,,上場頭数(生体),0.0
2021-10-18,こ牛,,上場頭数(搬入),0.0
2021-10-19,牛,和牛,本日と畜,219.0
2021-10-19,牛,和牛,上場頭数(生体),317.0
2021-10-19,牛,和牛,上場頭数(搬入),23.5
2021-10-19,牛,交雑種,本日と畜,111.0
2021-10-19,牛,交雑種,上場頭数(生体),87.0
2021-10-19,牛,交雑種,上場頭数(搬入),1.0
2021-10-19,牛,乳牛,本日と畜,0.0
2021-10-19,牛,乳牛,上場頭数(生体),12.0
2021-10-19,牛,乳牛,上場頭数(搬入),27.5
2021-10-19,牛,計,本日と畜,330.0
2021-10-19,牛,計,上場頭数(生体),416.0
2021-10-19,牛,計,上場頭数(搬入),52.0
2021-10-19,馬,,本日と畜,0.0
2021-10-19,馬,,上場頭数(生体),0.0
2021-10-19,馬,,上場頭数(搬入),0.0
2021-10-19,豚,,本日と畜,565.0
2021-10-19,豚,,上場頭数(生体),822.0
2021-10-19,豚,,上場頭数(搬入),0.0
2021-10-19,こ牛,,本日と畜,0.0
2021-10-19,こ牛,,上場頭数(生体),0.0
2021-10-19,こ牛,,上場頭数(搬入),0.0
2021-10-20,牛,和牛,本日と畜,227.0
2021-10-20,牛,和牛,上場頭数(生体),219.0
2021-10-20,牛,和牛,上場頭数(搬入),90.0
2021-10-20,牛,交雑種,本日と畜,181.0
2021-10-20,牛,交雑種,上場頭数(生体),110.0
2021-10-20,牛,交雑種,上場頭数(搬入),129.0
2021-10-20,牛,乳牛,本日と畜,0.0
2021-10-20,牛,乳牛,上場頭数(生体),0.0
2021-10-20,牛,乳牛,上場頭数(搬入),45.5
2021-10-20,牛,計,本日と畜,408.0
2021-10-20,牛,計,上場頭数(生体),329.0
2021-10-20,牛,計,上場頭数(搬入),264.5
2021-10-20,馬,,本日と畜,0.0
2021-10-20,馬,,上場頭数(生体),0.0
2021-10-20,馬,,上場頭数(搬入),0.0
2021-10-20,豚,,本日と畜,770.0
2021-10-20,豚,,上場頭数(生体),646.0
2021-10-20,豚,,上場頭数(搬入),5.0
2021-10-20,こ牛,,本日と畜,0.0
2021-10-20,こ牛,,上場頭数(生体),0.0
2021-10-20,こ牛,,上場頭数(搬入),2.0
2021-10-21,牛,和牛,本日と畜,235.0
2021-10-21,牛,和牛,上場頭数(生体),227.0
2021-10-21,牛,和牛,上場頭数(搬入),34.0
2021-10-21,牛,交雑種,本日と畜,69.0
2021-10-21,牛,交雑種,上場頭数(生体),181.0
2021-10-21,牛,交雑種,上場頭数(搬入),35.0
2021-10-21,牛,乳牛,本日と畜,5.0
2021-10-21,牛,乳牛,上場頭数(生体),0.0
2021-10-21,牛,乳牛,上場頭数(搬入),45.5
2021-10-21,牛,計,本日と畜,309.0
2021-10-21,牛,計,上場頭数(生体),408.0
2021-10-21,牛,計,上場頭数(搬入),114.5
2021-10-21,馬,,本日と畜,0.0
2021-10-21,馬,,上場頭数(生体),0.0
2021-10-21,馬,,上場頭数(搬入),0.0
2021-10-21,豚,,本日と畜,875.0
2021-10-21,豚,,上場頭数(生体),771.0
2021-10-21,豚,,上場頭数(搬入),0.0
2021-10-21,こ牛,,本日と畜,0.0
2021-10-21,こ牛,,上場頭数(生体),0.0
2021-10-21,こ牛,,上場頭数(搬入),1.0
2021-10-22,牛,和牛,本日と畜,243.0
2021-10-22,牛,和牛,上場頭数(生体),235.0
2021-10-22,牛,和牛,上場頭数(搬入),63.0
2021-10-22,牛,交雑種,本日と畜,57.0
2021-10-22,牛,交雑種,上場頭数(生体),69.0
2021-10-22,牛,交雑種,上場頭数(搬入),11.5
2021-10-22,牛,乳牛,本日と畜,0.0
2021-10-22,牛,乳牛,上場頭数(生体),5.0
2021-10-22,牛,乳牛,上場頭数(搬入),73.0
2021-10-22,牛,計,本日と畜,300.0
2021-10-22,牛,計,上場頭数(生体),309.0
2021-10-22,牛,計,上場頭数(搬入),147.5
2021-10-22,馬,,本日と畜,0.0
2021-10-22,馬,,上場頭数(生体),0.0
2021-10-22,馬,,上場頭数(搬入),0.0
2021-10-22,豚,,本日と畜,665.0
2021-10-22,豚,,上場頭数(生体),973.0
2021-10-22,豚,,上場頭数(搬入),9.0
2021-10-22,こ牛,,本日と畜,0.0
2021-10-22,こ牛,,上場頭数(生体),0.0
2021-10-22,こ牛,,上場頭数(搬入),1.0
2021-10-25,牛,和牛,本日と畜,208.0
2021-10-25,牛,和牛,上場頭数(生体),243.0
2021-10-25,牛,和牛,上場頭数(搬入),29.0
2021-10-25,牛,交雑種,本日と畜,113.0
2021-10-25,牛,交雑種,上場頭数(生体),56.0
2021-10-25,牛,交雑種,上場頭数(搬入),54.0
2021-10-25,牛,乳牛,本日と畜,0.0
2021-10-25,牛,乳牛,上場頭数(生体),0.0
2021-10-25,牛,乳牛,上場頭数(搬入),53.0
2021-10-25,牛,計,本日と畜,321.0
2021-10-25,牛,計,上場頭数(生体),299.0
2021-10-25,牛,計,上場頭数(搬入),136.0
2021-10-25,馬,,本日と畜,0.0
2021-10-25,馬,,上場頭数(生体),0.0
2021-10-25,馬,,上場頭数(搬入),0.0
2021-10-25,豚,,本日と畜,807.0
2021-10-25,豚,,上場頭数(生体),665.0
2021-10-25,豚,,上場頭数(搬入),1.0
2021-10-25,こ牛,,本日と畜,0.0
2021-10-25,こ牛,,上場頭数(生体),0.0
2021-10-25,こ牛,,上場頭数(搬入),1.0
2021-10-26,牛,和牛,本日と畜,182.0
2021-10-26,牛,和牛,上場頭数(生体),207.0
2021-10-26,牛,和牛,上場頭数(搬入),20.5
2021-10-26,牛,交雑種,本日と畜,126.0
2021-10-26,牛,交雑種,上場頭数(生体),113.0
2021-10-26,牛,交雑種,上場頭数(搬入),25.0
2021-10-26,牛,乳牛,本日と畜,0.0
2021-10-26,牛,乳牛,上場頭数(生体),0.0
2021-10-26,牛,乳牛,上場頭数(搬入),26.0
2021-10-26,牛,計,本日と畜,308.0
2021-10-26,牛,計,上場頭数(生体),320.0
2021-10-26,牛,計,上場頭数(搬入),71.5
2021-10-26,馬,,本日と畜,0.0
2021-10-26,馬,,上場頭数(生体),0.0
2021-10-26,馬,,上場頭数(搬入),0.0
2021-10-26,豚,,本日と畜,586.0
2021-10-26,豚,,上場頭数(生体),882.0
2021-10-26,豚,,上場頭数(搬入),27.0
2021-10-26,こ牛,,本日と畜,0.0
2021-10-26,こ牛,,上場頭数(生体),0.0
2021-10-26,こ牛,,上場頭数(搬入),1.0
2021-10-27,牛,和牛,本日と畜,300.0
2021-10-27,牛,和牛,上場頭数(生体),182.0
2021-10-27,牛,和牛,上場頭数(搬入),81.0
2021-10-27,牛,交雑種,本日と畜,36.0
2021-10-27,牛,交雑種,上場頭数(生体),125.0
2021-10-27,牛,交雑種,上場頭数(搬入),117.0
2021-10-27,牛,乳牛,本日と畜,0.0
2021-10-27,牛,乳牛,上場頭数(生体),0.0
2021-10-27,牛,乳牛,上場頭数(搬入),46.0
2021-10-27,牛,計,本日と畜,336.0
2021-10-27,牛,計,上場頭数(生体),307.0
2021-10-27,牛,計,上場頭数(搬入),244.0
2021-10-27,馬,,本日と畜,0.0
2021-10-27,馬,,上場頭数(生体),0.0
2021-10-27,馬,,上場頭数(搬入),0.0
2021-10-27,豚,,本日と畜,885.0
2021-10-27,豚,,上場頭数(生体),669.0
2021-10-27,豚,,上場頭数(搬入),1.0
2021-10-27,こ牛,,本日と畜,0.0
2021-10-27,こ牛,,上場頭数(生体),0.0
2021-10-27,こ牛,,上場頭数(搬入),1.0
2021-10-28,牛,和牛,本日と畜,271.0
2021-10-28,牛,和牛,上場頭数(生体),142.0
2021-10-28,牛,和牛,上場頭数(搬入),44.0
2021-10-28,牛,交雑種,本日と畜,71.0
2021-10-28,牛,交雑種,上場頭数(生体),36.0
2021-10-28,牛,交雑種,上場頭数(搬入),36.0
2021-10-28,牛,乳牛,本日と畜,0.0
2021-10-28,牛,乳牛,上場頭数(生体),0.0
2021-10-28,牛,乳牛,上場頭数(搬入),87.5
2021-10-28,牛,計,本日と畜,342.0
2021-10-28,牛,計,上場頭数(生体),178.0
2021-10-28,牛,計,上場頭数(搬入),167.5
2021-10-28,馬,,本日と畜,0.0
2021-10-28,馬,,上場頭数(生体),0.0
2021-10-28,馬,,上場頭数(搬入),0.0
2021-10-28,豚,,本日と畜,795.0
2021-10-28,豚,,上場頭数(生体),922.0
2021-10-28,豚,,上場頭数(搬入),30.0
2021-10-28,こ牛,,本日と畜,0.0
2021-10-28,こ牛,,上場頭数(生体),0.0
2021-10-28,こ牛,,上場頭数(搬入),0.0
2021-10-29,牛,和牛,本日と畜,249.0
2021-10-29,牛,和牛,上場頭数(生体),428.0
2021-10-29,牛,和牛,上場頭数(搬入),34.0
2021-10-29,牛,交雑種,本日と畜,66.0
2021-10-29,牛,交雑種,上場頭数(生体),71.0
2021-10-29,牛,交雑種,上場頭数(搬入),0.0
2021-10-29,牛,乳牛,本日と畜,0.0
2021-10-29,牛,乳牛,上場頭数(生体),0.0
2021-10-29,牛,乳牛,上場頭数(搬入),28.0
2021-10-29,牛,計,本日と畜,315.0
2021-10-29,牛,計,上場頭数(生体),499.0
2021-10-29,牛,計,上場頭数(搬入),62.0
2021-10-29,馬,,本日と畜,0.0
2021-10-29,馬,,上場頭数(生体),0.0
2021-10-29,馬,,上場頭数(搬入),0.0
2021-10-29,豚,,本日と畜,715.0
2021-10-29,豚,,上場頭数(生体),924.0
2021-10-29,豚,,上場頭数(搬入),7.0
2021-10-29,こ牛,,本日と畜,0.0
2021-10-29,こ牛,,上場頭数(生体),0.0
2021-10-29,こ牛,,上場頭数(搬入),0.0
2021-11-01,牛,和牛,本日と畜,264.0
2021-11-01,牛,和牛,上場頭数(生体),249.0
2021-11-01,牛,和牛,上場頭数(搬入),22.0
2021-11-01,牛,交雑種,本日と畜,131.0
2021-11-01,牛,交雑種,上場頭数(生体),66.0
2021-11-01,牛,交雑種,上場頭数(搬入),50.0
2021-11-01,牛,乳牛,本日と畜,12.0
