日付,種別,区分,販売方法,産地,高値(円),中値(円),安値(円),規格等
2021-09-22,豚,生体,せり,茨城県,594,561,540,上
2021-09-22,豚,生体,せり,千葉県,608,567,534,上
2021-09-22,豚,生体,せり,栃木県,564,554,540,上
2021-09-22,豚,生体,せり,埼玉県,595,567,551,上
2021-09-22,豚,生体,せり,岩手県,617,585,558,上
2021-09-24,牛,生体,せり,北海道,2440,2329,2245,和牛　去勢　Ａ－４
2021-09-24,牛,生体,せり,栃木県,2428,2330,2245,和牛　去勢　Ａ－４
2021-09-24,牛,生体,せり,茨城県,2660,2426,2331,和牛　去勢　Ａ－４
2021-09-24,牛,生体,せり,群馬県,2487,2360,2274,和牛　去勢　Ａ－４
2021-09-24,牛,生体,せり,岩手県,2703,2599,2534,和牛　去勢　Ａ－４
2021-09-24,豚,生体,せり,茨城県,692,576,540,上
2021-09-24,豚,生体,せり,岩手県,745,618,542,上
2021-09-24,豚,生体,せり,千葉県,619,576,540,上
2021-09-24,豚,生体,せり,福島県,562,555,540,上
2021-09-24,豚,生体,せり,栃木県,661,567,541,上
2021-09-27,牛,生体,せり,埼玉県,2404,2318,2274,和牛　去勢　Ａ－４
2021-09-27,牛,生体,せり,北海道,2361,2339,2312,和牛　去勢　Ａ－４
2021-09-27,牛,生体,せり,石川県,2583,2561,2516,和牛　去勢　Ａ－４
2021-09-27,牛,生体,せり,宮城県,2341,2341,2341,和牛　去勢　Ａ－４
2021-09-27,牛,生体,せり,福島県,2223,2223,2223,和牛　去勢　Ａ－４
2021-09-27,豚,生体,せり,岩手県,671,642,583,上
2021-09-27,豚,生体,せり,群馬県,602,567,551,上
2021-09-27,豚,生体,せり,秋田県,594,573,551,上
2021-09-27,豚,生体,せり,栃木県,605,572,551,上
2021-09-27,豚,生体,せり,福島県,604,591,581,上
2021-09-28,牛,生体,せり,神奈川県,2484,2401,2330,和牛　去勢　Ａ－４
2021-09-28,牛,生体,せり,宮崎県,2401,2372,2340,和牛　去勢　Ａ－４
2021-09-28,牛,生体,せり,茨城県,2617,2461,2354,和牛　去勢　Ａ－４
2021-09-28,牛,生体,せり,千葉県,2564,2348,2241,和牛　去勢　Ａ－４
2021-09-28,牛,生体,せり,宮城県,2486,2367,2282,和牛　去勢　Ａ－４
2021-09-28,豚,生体,せり,茨城県,616,570,540,上
2021-09-28,豚,生体,せり,秋田県,594,565,540,上
2021-09-28,豚,生体,せり,埼玉県,611,584,546,上
2021-09-28,豚,生体,せり,千葉県,648,603,562,上
2021-09-28,豚,生体,せり,岩手県,670,628,572,上
2021-09-29,牛,生体,せり,北海道,2887,2607,2338,和牛　去勢　Ａ－４
2021-09-29,牛,生体,せり,群馬県,2643,2426,2327,和牛　去勢　Ａ－４
2021-09-29,牛,生体,せり,埼玉県,2360,2320,2280,和牛　去勢　Ａ－４
2021-09-29,牛,生体,せり,宮城県,2483,2408,2304,和牛　去勢　Ａ－４
2021-09-29,牛,生体,せり,茨城県,2381,2322,2208,和牛　去勢　Ａ－４
2021-09-29,豚,生体,せり,茨城県,650,584,552,上
2021-09-29,豚,生体,せり,岩手県,652,631,605,上
2021-09-29,豚,生体,せり,群馬県,619,570,552,上
2021-09-29,豚,生体,せり,千葉県,596,578,550,上
2021-09-29,豚,生体,せり,栃木県,602,585,561,上
2021-09-30,牛,生体,せり,群馬県,2401,2356,2320,和牛　去勢　Ａ－４
2021-09-30,牛,生体,せり,北海道,2454,2334,2096,和牛　去勢　Ａ－４
2021-09-30,牛,生体,せり,宮城県,2527,2383,2277,和牛　去勢　Ａ－４
2021-09-30,牛,生体,せり,栃木県,2480,2369,2323,和牛　去勢　Ａ－４
2021-09-30,牛,生体,せり,島根県,2397,2328,2262,和牛　去勢　Ａ－４
2021-09-30,豚,生体,せり,岩手県,648,608,529,上
2021-09-30,豚,生体,せり,千葉県,639,597,539,上
2021-09-30,豚,生体,せり,福島県,572,562,551,上
2021-09-30,豚,生体,せり,秋田県,646,559,529,上
2021-09-30,豚,生体,せり,茨城県,605,583,551,上
2021-10-01,牛,生体,せり,茨城県,2456,2369,2269,和牛　去勢　Ａ－４
2021-10-01,牛,生体,せり,福島県,2250,2164,2033,和牛　去勢　Ａ－４
2021-10-01,牛,生体,せり,宮城県,2461,2413,2334,和牛　去勢　Ａ－４
2021-10-01,牛,生体,せり,栃木県,2508,2406,2280,和牛　去勢　Ａ－４
2021-10-01,牛,生体,せり,群馬県,2388,2361,2328,和牛　去勢　Ａ－４
2021-10-01,豚,生体,せり,茨城県,629,572,530,上
2021-10-01,豚,生体,せり,岩手県,672,614,537,上
2021-10-01,豚,生体,せり,千葉県,598,571,530,上
2021-10-01,豚,生体,せり,栃木県,608,566,530,上
2021-10-01,豚,生体,せり,群馬県,580,559,530,上
2021-10-04,牛,生体,せり,茨城県,2526,2424,2326,和牛　去勢　Ａ－４
2021-10-04,牛,生体,せり,福島県,2323,2264,2125,和牛　去勢　Ａ－４
2021-10-04,牛,生体,せり,埼玉県,2460,2410,2282,和牛　去勢　Ａ－４
2021-10-04,牛,生体,せり,北海道,2384,2349,2322,和牛　去勢　Ａ－４
2021-10-04,牛,生体,せり,宮城県,2517,2456,2401,和牛　去勢　Ａ－４
2021-10-04,豚,生体,せり,栃木県,572,550,518,上
2021-10-04,豚,生体,せり,岩手県,680,623,527,上
2021-10-04,豚,生体,せり,秋田県,626,564,527,上
2021-10-04,豚,生体,せり,群馬県,573,542,524,上
2021-10-04,豚,生体,せり,千葉県,648,563,518,上
2021-10-05,牛,生体,せり,栃木県,2580,2376,2218,和牛　去勢　Ａ－４
2021-10-05,牛,生体,せり,岩手県,2592,2482,2376,和牛　去勢　Ａ－４
2021-10-05,牛,生体,せり,群馬県,2432,2363,2225,和牛　去勢　Ａ－４
2021-10-05,牛,生体,せり,茨城県,2439,2370,2247,和牛　去勢　Ａ－４
2021-10-05,牛,生体,せり,北海道,2847,2644,2381,和牛　去勢　Ａ－４
2021-10-05,豚,生体,せり,茨城県,593,541,518,上
2021-10-05,豚,生体,せり,秋田県,552,536,518,上
2021-10-05,豚,生体,せり,栃木県,553,532,518,上
2021-10-05,豚,生体,せり,岩手県,648,607,572,上
2021-10-05,豚,生体,せり,埼玉県,595,548,519,上
2021-10-06,牛,生体,せり,青森県,2521,2390,2310,和牛　去勢　Ａ－４
2021-10-06,牛,生体,せり,茨城県,2521,2399,2230,和牛　去勢　Ａ－４
2021-10-06,牛,生体,せり,埼玉県,2483,2357,2263,和牛　去勢　Ａ－４
2021-10-06,牛,生体,せり,山形県,2583,2524,2438,和牛　去勢　Ａ－４
2021-10-06,牛,生体,せり,宮城県,2508,2418,2353,和牛　去勢　Ａ－４
2021-10-06,豚,生体,せり,岩手県,649,601,540,上
2021-10-06,豚,生体,せり,茨城県,630,558,529,上
2021-10-06,豚,生体,せり,千葉県,602,551,512,上
2021-10-06,豚,生体,せり,群馬県,563,535,521,上
2021-10-06,豚,生体,せり,福島県,540,539,529,上
2021-10-07,牛,生体,せり,福島県,2478,2333,2146,和牛　去勢　Ａ－４
2021-10-07,牛,生体,せり,栃木県,2732,2442,2352,和牛　去勢　Ａ－４
2021-10-07,牛,生体,せり,青森県,2409,2320,2255,和牛　去勢　Ａ－４
2021-10-07,牛,生体,せり,北海道,2808,2440,2338,和牛　去勢　Ａ－４
2021-10-07,牛,生体,せり,岩手県,2674,2561,2456,和牛　去勢　Ａ－４
2021-10-07,豚,生体,せり,秋田県,602,517,486,上
2021-10-07,豚,生体,せり,千葉県,609,531,487,上
2021-10-07,豚,生体,せり,岩手県,649,581,500,上
2021-10-07,豚,生体,せり,茨城県,563,533,497,上
2021-10-07,豚,生体,せり,栃木県,562,525,495,上
2021-10-08,牛,生体,せり,群馬県,2548,2340,2203,和牛　去勢　Ａ－４
2021-10-08,牛,生体,せり,栃木県,2523,2325,2118,和牛　去勢　Ａ－４
2021-10-08,牛,生体,せり,北海道,2439,2297,2116,和牛　去勢　Ａ－４
2021-10-08,牛,生体,せり,茨城県,2417,2317,2175,和牛　去勢　Ａ－４
2021-10-08,牛,生体,せり,埼玉県,2388,2248,2162,和牛　去勢　Ａ－４
2021-10-08,豚,生体,せり,茨城県,638,536,487,上
2021-10-08,豚,生体,せり,岩手県,644,561,497,上
2021-10-08,豚,生体,せり,千葉県,612,524,487,上
2021-10-08,豚,生体,せり,福島県,518,504,486,上
2021-10-08,豚,生体,せり,秋田県,540,513,487,上
2021-10-11,牛,生体,せり,埼玉県,2347,2313,2268,和牛　去勢　Ａ－４
2021-10-11,牛,生体,せり,福島県,2284,2175,2021,和牛　去勢　Ａ－４
2021-10-11,牛,生体,せり,栃木県,2436,2436,2436,和牛　去勢　Ａ－４
2021-10-11,豚,生体,せり,岩手県,647,582,464,上
2021-10-11,豚,生体,せり,福島県,525,505,475,上
2021-10-11,豚,生体,せり,栃木県,528,502,464,上
2021-10-11,豚,生体,せり,群馬県,525,513,475,上
2021-10-11,豚,生体,せり,秋田県,518,487,455,上
2021-10-12,牛,生体,せり,栃木県,2508,2350,2247,和牛　去勢　Ａ－４
2021-10-12,牛,生体,せり,宮城県,2453,2341,2246,和牛　去勢　Ａ－４
2021-10-12,牛,生体,せり,群馬県,2417,2330,2265,和牛　去勢　Ａ－４
2021-10-12,牛,生体,せり,千葉県,2382,2301,2176,和牛　去勢　Ａ－４
2021-10-12,牛,生体,せり,岩手県,2430,2360,2273,和牛　去勢　Ａ－４
2021-10-12,豚,生体,せり,茨城県,589,503,476,上
2021-10-12,豚,生体,せり,千葉県,568,511,497,上
2021-10-12,豚,生体,せり,岩手県,567,530,508,上
2021-10-12,豚,生体,せり,秋田県,522,497,486,上
2021-10-12,豚,生体,せり,埼玉県,584,534,486,上
2021-10-13,牛,生体,せり,北海道,2432,2327,2161,和牛　去勢　Ａ－４
2021-10-13,牛,生体,せり,宮城県,2412,2301,2218,和牛　去勢　Ａ－４
2021-10-13,牛,生体,せり,福島県,2215,2138,2052,和牛　去勢　Ａ－４
2021-10-13,牛,生体,せり,茨城県,2495,2416,2328,和牛　去勢　Ａ－４
2021-10-13,牛,生体,せり,群馬県,2488,2340,2272,和牛　去勢　Ａ－４
2021-10-13,豚,生体,せり,岩手県,607,531,475,上
2021-10-13,豚,生体,せり,茨城県,542,505,477,上
2021-10-13,豚,生体,せり,福島県,501,488,486,上
2021-10-13,豚,生体,せり,千葉県,521,500,484,上
2021-10-13,豚,生体,せり,群馬県,503,489,476,上
2021-10-14,牛,生体,せり,茨城県,2367,2269,2182,和牛　去勢　Ａ－４
2021-10-14,牛,生体,せり,宮城県,2441,2293,2166,和牛　去勢　Ａ－４
2021-10-14,牛,生体,せり,千葉県,2331,2250,2177,和牛　去勢　Ａ－４
2021-10-14,牛,生体,せり,北海道,2409,2304,2217,和牛　去勢　Ａ－４
2021-10-14,牛,生体,せり,岩手県,2660,2407,2268,和牛　去勢　Ａ－４
2021-10-14,豚,生体,せり,岩手県,582,540,497,上
2021-10-14,豚,生体,せり,千葉県,637,532,497,上
2021-10-14,豚,生体,せり,秋田県,552,514,475,上
2021-10-14,豚,生体,せり,福島県,540,504,486,上
2021-10-14,豚,生体,せり,茨城県,539,504,486,上
2021-10-15,牛,生体,せり,栃木県,2621,2369,2236,和牛　去勢　Ａ－４
2021-10-15,牛,生体,せり,茨城県,2458,2287,2064,和牛　去勢　Ａ－４
2021-10-15,牛,生体,せり,岩手県,2490,2342,2213,和牛　去勢　Ａ－４
2021-10-15,牛,生体,せり,北海道,2420,2281,2185,和牛　去勢　Ａ－４
2021-10-15,牛,生体,せり,群馬県,2372,2292,2172,和牛　去勢　Ａ－４
2021-10-15,豚,生体,せり,茨城県,562,500,468,上
2021-10-15,豚,生体,せり,岩手県,594,524,477,上
2021-10-15,豚,生体,せり,千葉県,569,510,464,上
2021-10-15,豚,生体,せり,福島県,498,487,475,上
2021-10-15,豚,生体,せり,群馬県,523,496,475,上
2021-10-18,牛,生体,せり,栃木県,2515,2354,2278,和牛　去勢　Ａ－４
2021-10-18,牛,生体,せり,埼玉県,2337,2282,2240,和牛　去勢　Ａ－４
2021-10-18,牛,生体,せり,北海道,2253,2207,2163,和牛　去勢　Ａ－４
2021-10-18,牛,生体,せり,宮城県,2379,2371,2362,和牛　去勢　Ａ－４
2021-10-18,牛,生体,せり,山形県,2597,2597,2597,和牛　去勢　Ａ－４
2021-10-18,豚,生体,せり,岩手県,586,550,486,上
2021-10-18,豚,生体,せり,秋田県,564,496,475,上
2021-10-18,豚,生体,せり,栃木県,519,502,480,上
2021-10-18,豚,生体,せり,千葉県,508,491,478,上
2021-10-18,豚,生体,せり,群馬県,501,491,471,上
2021-10-19,牛,生体,せり,栃木県,2377,2235,2052,和牛　去勢　Ａ－４
2021-10-19,牛,生体,せり,北海道,2487,2307,2098,和牛　去勢　Ａ－４
2021-10-19,牛,生体,せり,千葉県,2338,2216,2139,和牛　去勢　Ａ－４
2021-10-19,牛,生体,せり,宮城県,2368,2295,2197,和牛　去勢　Ａ－４
2021-10-19,牛,生体,せり,群馬県,2327,2249,2190,和牛　去勢　Ａ－４
2021-10-19,豚,生体,せり,茨城県,553,502,486,上
2021-10-19,豚,生体,せり,埼玉県,594,518,486,上
2021-10-19,豚,生体,せり,岩手県,583,547,508,上
2021-10-19,豚,生体,せり,秋田県,512,496,486,上
2021-10-19,豚,生体,せり,千葉県,542,510,497,上
2021-10-20,牛,生体,せり,宮城県,2489,2345,2245,和牛　去勢　Ａ－４
2021-10-20,牛,生体,せり,栃木県,2471,2330,2244,和牛　去勢　Ａ－４
2021-10-20,牛,生体,せり,埼玉県,2262,2236,2200,和牛　去勢　Ａ－４
2021-10-20,牛,生体,せり,茨城県,2330,2266,2184,和牛　去勢　Ａ－４
2021-10-20,牛,生体,せり,福島県,2107,1986,1836,和牛　去勢　Ａ－４
2021-10-20,豚,生体,せり,群馬県,539,499,486,上
2021-10-20,豚,生体,せり,福島県,517,506,497,上
2021-10-20,豚,生体,せり,岩手県,595,545,518,上
2021-10-20,豚,生体,せり,千葉県,539,510,483,上
2021-10-20,豚,生体,せり,茨城県,543,518,497,上
2021-10-21,牛,生体,せり,千葉県,2422,2305,2183,和牛　去勢　Ａ－４
2021-10-21,牛,生体,せり,青森県,2371,2279,2160,和牛　去勢　Ａ－４
2021-10-21,牛,生体,せり,宮城県,2468,2344,2215,和牛　去勢　Ａ－４
2021-10-21,牛,生体,せり,栃木県,2532,2321,2232,和牛　去勢　Ａ－４
2021-10-21,牛,生体,せり,福島県,2555,2247,2121,和牛　去勢　Ａ－４
2021-10-21,豚,生体,せり,岩手県,593,526,476,上
2021-10-21,豚,生体,せり,千葉県,648,544,476,上
2021-10-21,豚,生体,せり,秋田県,555,505,475,上
2021-10-21,豚,生体,せり,福島県,546,501,486,上
2021-10-21,豚,生体,せり,茨城県,534,517,486,上
2021-10-22,牛,生体,せり,茨城県,2487,2258,2131,和牛　去勢　Ａ－４
2021-10-22,牛,生体,せり,北海道,2380,2316,2202,和牛　去勢　Ａ－４
2021-10-22,牛,生体,せり,群馬県,2379,2273,2164,和牛　去勢　Ａ－４
2021-10-22,牛,生体,せり,青森県,2441,2305,2096,和牛　去勢　Ａ－４
2021-10-22,牛,生体,せり,宮城県,2439,2325,2161,和牛　去勢　Ａ－４
2021-10-22,豚,生体,せり,茨城県,546,509,476,上
2021-10-22,豚,生体,せり,群馬県,517,496,475,上
2021-10-22,豚,生体,せり,千葉県,544,507,476,上
2021-10-22,豚,生体,せり,福島県,508,495,486,上
2021-10-22,豚,生体,せり,秋田県,508,495,477,上
2021-10-25,牛,生体,せり,福島県,2203,2133,2010,和牛　去勢　Ａ－４
2021-10-25,牛,生体,せり,埼玉県,2375,2246,2193,和牛　去勢　Ａ－４
2021-10-25,牛,生体,せり,北海道,2328,2250,2175,和牛　去勢　Ａ－４
2021-10-25,牛,生体,せり,三重県,2287,2249,2165,和牛　去勢　Ａ－４
2021-10-25,豚,生体,せり,岩手県,592,548,509,上
2021-10-25,豚,生体,せり,千葉県,529,508,486,上
2021-10-25,豚,生体,せり,秋田県,540,515,497,上
2021-10-25,豚,生体,せり,栃木県,548,523,500,上
2021-10-25,豚,生体,せり,宮城県,527,514,505,上
2021-10-26,牛,生体,せり,栃木県,2498,2307,2218,和牛　去勢　Ａ－４
2021-10-26,牛,生体,せり,茨城県,2379,2310,2231,和牛　去勢　Ａ－４
2021-10-26,牛,生体,せり,宮城県,2449,2301,2202,和牛　去勢　Ａ－４
2021-10-26,牛,生体,せり,群馬県,2326,2257,2196,和牛　去勢　Ａ－４
2021-10-26,牛,生体,せり,鹿児島県,2335,2311,2284,和牛　去勢　Ａ－４
2021-10-26,豚,生体,せり,茨城県,538,518,497,上
2021-10-26,豚,生体,せり,埼玉県,554,527,512,上
2021-10-26,豚,生体,せり,岩手県,576,554,529,上
2021-10-26,豚,生体,せり,秋田県,530,520,508,上
2021-10-26,豚,生体,せり,群馬県,541,522,497,上
2021-10-27,牛,生体,せり,群馬県,2486,2340,2120,和牛　去勢　Ａ－４
2021-10-27,牛,生体,せり,北海道,2335,2302,2238,和牛　去勢　Ａ－４
2021-10-27,牛,生体,せり,福島県,2232,2186,2108,和牛　去勢　Ａ－４
2021-10-27,牛,生体,せり,埼玉県,2421,2319,2271,和牛　去勢　Ａ－４
2021-10-27,牛,生体,せり,茨城県,2359,2311,2260,和牛　去勢　Ａ－４
2021-10-27,豚,生体,せり,岩手県,591,567,542,上
2021-10-27,豚,生体,せり,群馬県,562,541,528,上
2021-10-27,豚,生体,せり,千葉県,562,539,518,上
2021-10-27,豚,生体,せり,福島県,546,529,518,上
2021-10-27,豚,生体,せり,栃木県,555,536,527,上
2021-10-28,牛,生体,せり,北海道,2498,2381,2268,和牛　去勢　Ａ－４
2021-10-28,牛,生体,せり,新潟県,2811,2792,2772,和牛　去勢　Ａ－４
2021-10-28,牛,生体,せり,富山県,2555,2449,2343,和牛　去勢　Ａ－４
2021-10-28,牛,生体,せり,宮城県,2217,2217,2217,和牛　去勢　Ａ－４
2021-10-28,牛,生体,せり,福島県,2239,2239,2239,和牛　去勢　Ａ－４
2021-10-28,豚,生体,せり,岩手県,573,539,478,上
2021-10-28,豚,生体,せり,千葉県,572,534,494,上
2021-10-28,豚,生体,せり,福島県,538,511,487,上
2021-10-28,豚,生体,せり,茨城県,540,515,486,上
2021-10-28,豚,生体,せり,秋田県,549,517,496,上
2021-10-29,牛,生体,せり,栃木県,2689,2506,2308,和牛　去勢　Ａ－４
2021-10-29,牛,生体,せり,茨城県,2659,2434,2241,和牛　去勢　Ａ－４
2021-10-29,牛,生体,せり,北海道,2438,2360,2289,和牛　去勢　Ａ－４
2021-10-29,牛,生体,せり,福島県,2535,2466,2363,和牛　去勢　Ａ－４
2021-10-29,牛,生体,せり,岩手県,2769,2728,2686,和牛　去勢　Ａ－４
2021-10-29,豚,生体,せり,茨城県,551,513,478,上
2021-10-29,豚,生体,せり,岩手県,593,529,480,上
2021-10-29,豚,生体,せり,群馬県,535,508,484,上
2021-10-29,豚,生体,せり,福島県,513,501,482,上
2021-10-29,豚,生体,せり,栃木県,539,520,508,上
2021-11-01,牛,生体,せり,埼玉県,2352,2294,2264,和牛　去勢　Ａ－４
2021-11-01,牛,生体,せり,福島県,2241,2137,1945,和牛　去勢　Ａ－４
2021-11-01,牛,生体,せり,栃木県,2448,2339,2281,和牛　去勢　Ａ－４
2021-11-01,牛,生体,せり,神奈川県,2701,2567,2485,和牛　去勢　Ａ－４
2021-11-01,牛,生体,せり,宮崎県,2397,2381,2357,和牛　去勢　Ａ－４
2021-11-01,豚,生体,せり,岩手県,591,536,486,上
2021-11-01,豚,生体,せり,千葉県,562,509,481,上
2021-11-01,豚,生体,せり,秋田県,532,502,475,上
2021-11-01,豚,生体,せり,福島県,508,494,483,上
2021-11-01,豚,生体,せり,群馬県,523,503,486,上
2021-11-02,牛,生体,せり,栃木県,2542,2407,2305,和牛　去勢　Ａ－４
2021-11-02,牛,生体,せり,茨城県,2575,2420,2354,和牛　去勢　Ａ－４
2021-11-02,牛,生体,せり,群馬県,2473,2417,2351,和牛　去勢　Ａ－４
2021-11-02,牛,生体,せり,宮城県,2554,2361,2226,和牛　去勢　Ａ－４
2021-11-02,牛,生体,せり,岩手県,2836,2725,2650,和牛　去勢　Ａ－４
2021-11-02,豚,生体,せり,茨城県,531,504,464,上
2021-11-02,豚,生体,せり,秋田県,541,504,487,上
2021-11-02,豚,生体,せり,埼玉県,540,509,480,上
2021-11-02,豚,生体,せり,千葉県,540,505,486,上
2021-11-02,豚,生体,せり,岩手県,552,533,497,上
2021-11-04,牛,生体,せり,栃木県,2521,2401,2294,和牛　去勢　Ａ－４
2021-11-04,牛,生体,せり,北海道,2563,2416,2362,和牛　去勢　Ａ－４
2021-11-04,牛,生体,せり,茨城県,2499,2386,2322,和牛　去勢　Ａ－４
2021-11-04,牛,生体,せり,青森県,2400,2322,2214,和牛　去勢　Ａ－４
2021-11-04,牛,生体,せり,埼玉県,2453,2378,2323,和牛　去勢　Ａ－４
2021-11-04,豚,生体,せり,千葉県,648,525,475,上
2021-11-04,豚,生体,せり,群馬県,540,506,477,上
2021-11-04,豚,生体,せり,岩手県,595,567,525,上
2021-11-04,豚,生体,せり,栃木県,553,513,486,上
2021-11-04,豚,生体,せり,茨城県,540,518,508,上
2021-11-05,牛,生体,せり,栃木県,2538,2397,2271,和牛　去勢　Ａ－４
2021-11-05,牛,生体,せり,群馬県,2515,2433,2363,和牛　去勢　Ａ－４
2021-11-05,牛,生体,せり,茨城県,2490,2404,2215,和牛　去勢　Ａ－４
2021-11-05,牛,生体,せり,北海道,2473,2409,2367,和牛　去勢　Ａ－４
2021-11-05,牛,生体,せり,宮城県,2441,2357,2285,和牛　去勢　Ａ－４
2021-11-05,豚,生体,せり,茨城県,554,521,483,上
2021-11-05,豚,生体,せり,岩手県,592,534,497,上
2021-11-05,豚,生体,せり,秋田県,552,497,476,上
2021-11-05,豚,生体,せり,千葉県,583,528,485,上
2021-11-05,豚,生体,せり,福島県,522,492,475,上
2021-11-08,牛,生体,せり,茨城県,2473,2425,2320,和牛　去勢　Ａ－４
2021-11-08,牛,生体,せり,栃木県,2413,2376,2362,和牛　去勢　Ａ－４
2021-11-08,牛,生体,せり,埼玉県,2466,2406,2375,和牛　去勢　Ａ－４
2021-11-08,牛,生体,せり,北海道,2444,2425,2404,和牛　去勢　Ａ－４
2021-11-08,牛,生体,せり,福島県,2268,2196,2096,和牛　去勢　Ａ－４
2021-11-08,豚,生体,せり,福島県,517,500,497,上
2021-11-08,豚,生体,せり,岩手県,625,588,486,上
2021-11-08,豚,生体,せり,秋田県,578,513,486,上
2021-11-08,豚,生体,せり,群馬県,517,500,482,上
2021-11-08,豚,生体,せり,栃木県,518,509,497,上
2021-11-09,牛,生体,せり,茨城県,2587,2485,2430,和牛　去勢　Ａ－４
2021-11-09,牛,生体,せり,栃木県,2573,2473,2323,和牛　去勢　Ａ－４
2021-11-09,牛,生体,せり,北海道,2519,2454,2334,和牛　去勢　Ａ－４
2021-11-09,牛,生体,せり,岩手県,2605,2552,2488,和牛　去勢　Ａ－４
2021-11-09,牛,生体,せり,宮城県,2479,2440,2379,和牛　去勢　Ａ－４
2021-11-09,豚,生体,せり,茨城県,541,512,486,上
2021-11-09,豚,生体,せり,秋田県,530,503,454,上
2021-11-09,豚,生体,せり,埼玉県,572,530,475,上
2021-11-09,豚,生体,せり,千葉県,562,521,497,上
2021-11-09,豚,生体,せり,群馬県,538,502,464,上
2021-11-10,牛,生体,せり,北海道,2555,2460,2377,和牛　去勢　Ａ－４
2021-11-10,牛,生体,せり,福島県,2547,2331,2057,和牛　去勢　Ａ－４
2021-11-10,牛,生体,せり,岩手県,2708,2556,2323,和牛　去勢　Ａ－４
2021-11-10,牛,生体,せり,栃木県,2611,2496,2363,和牛　去勢　Ａ－４
2021-11-10,牛,生体,せり,茨城県,2481,2439,2378,和牛　去勢　Ａ－４
2021-11-10,豚,生体,せり,岩手県,583,508,421,上
2021-11-10,豚,生体,せり,千葉県,542,480,432,上
2021-11-10,豚,生体,せり,茨城県,545,493,443,上
2021-11-10,豚,生体,せり,福島県,476,462,427,上
2021-11-10,豚,生体,せり,群馬県,508,478,432,上
2021-11-11,牛,生体,せり,福島県,2485,2340,2252,和牛　去勢　Ａ－４
2021-11-11,牛,生体,せり,青森県,2488,2419,2375,和牛　去勢　Ａ－４
2021-11-11,牛,生体,せり,北海道,2516,2465,2431,和牛　去勢　Ａ－４
2021-11-11,牛,生体,せり,栃木県,2624,2533,2430,和牛　去勢　Ａ－４
2021-11-11,牛,生体,せり,山口県,2623,2534,2438,和牛　去勢　Ａ－４
2021-11-11,豚,生体,せり,岩手県,541,496,411,上
2021-11-11,豚,生体,せり,千葉県,541,474,410,上
2021-11-11,豚,生体,せり,福島県,495,433,414,上
2021-11-11,豚,生体,せり,秋田県,540,470,410,上
2021-11-11,豚,生体,せり,栃木県,509,437,410,上
2021-11-12,牛,生体,せり,北海道,2540,2432,2327,和牛　去勢　Ａ－４
2021-11-12,牛,生体,せり,栃木県,2511,2433,2326,和牛　去勢　Ａ－４
2021-11-12,牛,生体,せり,茨城県,2582,2516,2453,和牛　去勢　Ａ－４
2021-11-12,牛,生体,せり,鹿児島県,2515,2457,2412,和牛　去勢　Ａ－４
2021-11-12,牛,生体,せり,群馬県,2524,2470,2429,和牛　去勢　Ａ－４
2021-11-12,豚,生体,せり,茨城県,513,461,410,上
2021-11-12,豚,生体,せり,群馬県,476,446,410,上
2021-11-12,豚,生体,せり,岩手県,530,488,423,上
2021-11-12,豚,生体,せり,千葉県,540,460,423,上
2021-11-12,豚,生体,せり,栃木県,510,459,426,上
2021-11-15,牛,生体,せり,埼玉県,2428,2393,2328,和牛　去勢　Ａ－４
2021-11-15,牛,生体,せり,北海道,2478,2449,2432,和牛　去勢　Ａ－４
2021-11-15,牛,生体,せり,福島県,2319,2247,2175,和牛　去勢　Ａ－４
2021-11-15,牛,生体,せり,宮崎県,2484,2408,2336,和牛　去勢　Ａ－４
2021-11-15,牛,生体,せり,石川県,2487,2486,2485,和牛　去勢　Ａ－４
2021-11-15,豚,生体,せり,岩手県,554,522,411,上
2021-11-15,豚,生体,せり,栃木県,478,446,413,上
2021-11-15,豚,生体,せり,秋田県,485,440,403,上
2021-11-15,豚,生体,せり,福島県,444,437,400,上
2021-11-15,豚,生体,せり,千葉県,469,433,406,上
2021-11-16,牛,生体,せり,栃木県,2492,2451,2364,和牛　去勢　Ａ－４
2021-11-16,牛,生体,せり,群馬県,2560,2464,2362,和牛　去勢　Ａ－４
2021-11-16,牛,生体,せり,千葉県,2527,2483,2449,和牛　去勢　Ａ－４
2021-11-16,牛,生体,せり,青森県,2534,2485,2443,和牛　去勢　Ａ－４
2021-11-16,牛,生体,せり,宮城県,2594,2506,2473,和牛　去勢　Ａ－４
2021-11-16,豚,生体,せり,茨城県,499,459,443,上
2021-11-16,豚,生体,せり,千葉県,477,463,443,上
2021-11-16,豚,生体,せり,秋田県,487,454,443,上
2021-11-16,豚,生体,せり,岩手県,531,488,475,上
2021-11-16,豚,生体,せり,栃木県,463,445,443,上
2021-11-17,牛,生体,せり,栃木県,2656,2458,2241,和牛　去勢　Ａ－４
2021-11-17,牛,生体,せり,福島県,2343,2252,2052,和牛　去勢　Ａ－４
2021-11-17,牛,生体,せり,群馬県,2544,2447,2269,和牛　去勢　Ａ－４
2021-11-17,牛,生体,せり,北海道,2546,2473,2377,和牛　去勢　Ａ－４
2021-11-17,牛,生体,せり,秋田県,2592,2523,2431,和牛　去勢　Ａ－４
2021-11-17,豚,生体,せり,岩手県,615,502,464,上
2021-11-17,豚,生体,せり,茨城県,518,481,464,上
2021-11-17,豚,生体,せり,群馬県,494,472,454,上
