分類,市場,水産市場ID,日付,種別,品名,販売方法,卸売数量(kg)
水産,大田,Sui_K3,2021-10-16,冷凍,冷えび,相対,10.0
水産,大田,Sui_K3,2021-10-16,冷凍,その他（冷凍）,相対,410.0
水産,大田,Sui_K3,2021-10-16,塩干加工,塩さけ,相対,64.0
水産,大田,Sui_K3,2021-10-16,塩干加工,塩かずのこ,相対,8.0
水産,大田,Sui_K3,2021-10-16,塩干加工,しらす干,相対,384.0
水産,大田,Sui_K3,2021-10-16,塩干加工,開干さば,相対,20.0
水産,大田,Sui_K3,2021-10-16,塩干加工,開干あじ,相対,10.0
水産,大田,Sui_K3,2021-10-16,塩干加工,蒲焼うなぎ,相対,26.0
水産,大田,Sui_K3,2021-10-16,塩干加工,その他（塩干加工）,相対,7488.0
水産,豊洲,Sui_K1,2021-10-18,大物,まぐろ（生鮮）,せり・入札,34510.0
水産,豊洲,Sui_K1,2021-10-18,大物,まぐろ（冷凍）,せり・入札,13216.0
水産,豊洲,Sui_K1,2021-10-18,大物,きわだ（生鮮）,せり・入札,1443.0
水産,豊洲,Sui_K1,2021-10-18,大物,きわだ（冷凍）,せり・入札,2775.0
水産,豊洲,Sui_K1,2021-10-18,大物,めばち（生鮮）,せり・入札,2435.0
水産,豊洲,Sui_K1,2021-10-18,大物,めばち（冷凍）,せり・入札,40940.0
水産,豊洲,Sui_K1,2021-10-18,大物,いんど（生鮮）,せり・入札,120.0
水産,豊洲,Sui_K1,2021-10-18,大物,いんど（冷凍）,せり・入札,15329.0
水産,豊洲,Sui_K1,2021-10-18,大物,まかじき（生鮮）,せり・入札,561.0
水産,豊洲,Sui_K1,2021-10-18,大物,めかじき（生鮮）,せり・入札,6567.0
水産,豊洲,Sui_K1,2021-10-18,大物,めかじき（冷凍）,せり・入札,2347.0
水産,豊洲,Sui_K1,2021-10-18,大物,その他（大物生）,せり・入札,23.0
水産,豊洲,Sui_K1,2021-10-18,大物,その他（大物冷）,せり・入札,537.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,しばえび,せり・入札,12.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,くるまえび,せり・入札,1186.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,めじ,相対,17.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,まだい,相対,26931.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,きんめだい,相対,7209.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,あまだい,せり・入札,21.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,あまだい,相対,1301.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,ぶり・わらさ,相対,72551.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,いなだ・わかし,相対,12667.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,はまち,相対,9788.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,ひらめ,相対,2402.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,かれい,相対,10924.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,あじ,相対,33507.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,さば,相対,34921.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,かつお,相対,30887.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,いわし,相対,13163.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,にしん,相対,483.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,さんま,相対,35739.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,するめいか,相対,12861.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,やりいか,相対,6132.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,煮だこ,相対,2866.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,たら類,相対,20959.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,すけそう,相対,1234.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,さけます類,相対,25381.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,かます,相対,2315.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,めばる,相対,926.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,さわら・さごち,相対,4370.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,きんき,相対,1391.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,めぬけ,相対,17.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,すずき,相対,1831.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,きす,相対,174.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,いさき,相対,1715.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,たかべ,相対,7.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,こはだ,相対,936.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,まながつお,せり・入札,23.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,まながつお,相対,160.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,とびうお,相対,129.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,たちうお,相対,2169.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,あんこう,相対,5239.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,あゆ,相対,655.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,かき,せり・入札,2821.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,かき,相対,3813.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,ほたて,相対,2469.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,あかがい,相対,6148.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,うに,せり・入札,2416.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,うに,相対,1436.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,けがに,相対,792.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,その他（鮮魚）,せり・入札,343.0
水産,豊洲,Sui_K1,2021-10-18,鮮魚,その他（鮮魚）,相対,124889.0
水産,豊洲,Sui_K1,2021-10-18,活魚,活またい,せり・入札,745.0
水産,豊洲,Sui_K1,2021-10-18,活魚,活またい,相対,12954.0
水産,豊洲,Sui_K1,2021-10-18,活魚,活ひらめ,せり・入札,950.0
水産,豊洲,Sui_K1,2021-10-18,活魚,活ひらめ,相対,1226.0
水産,豊洲,Sui_K1,2021-10-18,活魚,活かんぱち,相対,5332.0
水産,豊洲,Sui_K1,2021-10-18,活魚,活あなご,相対,4402.0
水産,豊洲,Sui_K1,2021-10-18,活魚,その他（活魚）,せり・入札,2078.0
水産,豊洲,Sui_K1,2021-10-18,活魚,その他（活魚）,相対,3324.0
水産,豊洲,Sui_K1,2021-10-18,冷凍,冷さば,相対,6071.0
水産,豊洲,Sui_K1,2021-10-18,冷凍,冷さんま,相対,850.0
水産,豊洲,Sui_K1,2021-10-18,冷凍,冷するめ,相対,2820.0
水産,豊洲,Sui_K1,2021-10-18,冷凍,冷まだい,相対,28.0
水産,豊洲,Sui_K1,2021-10-18,冷凍,冷にしん,相対,29.0
水産,豊洲,Sui_K1,2021-10-18,冷凍,冷ぎんだら,相対,5356.0
水産,豊洲,Sui_K1,2021-10-18,冷凍,冷かれい,相対,16309.0
水産,豊洲,Sui_K1,2021-10-18,冷凍,冷さけ,相対,40197.0
水産,豊洲,Sui_K1,2021-10-18,冷凍,冷もんごう,相対,481.0
水産,豊洲,Sui_K1,2021-10-18,冷凍,冷たこ,相対,3020.0
水産,豊洲,Sui_K1,2021-10-18,冷凍,冷えび,相対,18270.0
水産,豊洲,Sui_K1,2021-10-18,冷凍,冷煮ずわい,相対,434.0
水産,豊洲,Sui_K1,2021-10-18,冷凍,その他（冷凍）,相対,31482.0
水産,豊洲,Sui_K1,2021-10-18,塩干加工,塩さけ,相対,16394.0
水産,豊洲,Sui_K1,2021-10-18,塩干加工,塩かずのこ,相対,1727.0
水産,豊洲,Sui_K1,2021-10-18,塩干加工,こうなご,相対,36.0
水産,豊洲,Sui_K1,2021-10-18,塩干加工,しらす干,せり・入札,45056.0
水産,豊洲,Sui_K1,2021-10-18,塩干加工,にぼし,せり・入札,4749.0
水産,豊洲,Sui_K1,2021-10-18,塩干加工,身欠にしん,相対,463.0
水産,豊洲,Sui_K1,2021-10-18,塩干加工,開干さんま,相対,2435.0
水産,豊洲,Sui_K1,2021-10-18,塩干加工,開干さば,相対,4811.0
水産,豊洲,Sui_K1,2021-10-18,塩干加工,開干かます,相対,554.0
水産,豊洲,Sui_K1,2021-10-18,塩干加工,開干あじ,相対,11950.0
水産,豊洲,Sui_K1,2021-10-18,塩干加工,めざし,相対,493.0
水産,豊洲,Sui_K1,2021-10-18,塩干加工,蒲焼うなぎ,相対,1313.0
水産,豊洲,Sui_K1,2021-10-18,塩干加工,ししゃも,相対,4296.0
水産,豊洲,Sui_K1,2021-10-18,塩干加工,煮ほたるいか,相対,89.0
水産,豊洲,Sui_K1,2021-10-18,塩干加工,すけこ,相対,3578.0
水産,豊洲,Sui_K1,2021-10-18,塩干加工,かまぼこ,相対,3623.0
水産,豊洲,Sui_K1,2021-10-18,塩干加工,ちくわ,相対,3304.0
水産,豊洲,Sui_K1,2021-10-18,塩干加工,あげもの,相対,9756.0
水産,豊洲,Sui_K1,2021-10-18,塩干加工,塩ます,相対,198.0
水産,豊洲,Sui_K1,2021-10-18,塩干加工,干するめ,相対,1332.0
水産,豊洲,Sui_K1,2021-10-18,塩干加工,その他（塩干加工）,相対,239643.0
水産,足立,Sui_K2,2021-10-18,大物,まぐろ（生鮮）,相対,1320.0
水産,足立,Sui_K2,2021-10-18,大物,めばち（冷凍）,せり・入札,1119.0
水産,足立,Sui_K2,2021-10-18,大物,めばち（冷凍）,第三者販売,97.0
水産,足立,Sui_K2,2021-10-18,大物,いんど（冷凍）,せり・入札,136.0
水産,足立,Sui_K2,2021-10-18,大物,めかじき（生鮮）,相対,56.0
水産,足立,Sui_K2,2021-10-18,大物,その他（大物冷）,相対,791.0
水産,足立,Sui_K2,2021-10-18,大物,その他（大物冷）,第三者販売,12.0
水産,足立,Sui_K2,2021-10-18,鮮魚,きんめだい,相対,125.0
水産,足立,Sui_K2,2021-10-18,鮮魚,きんめだい,第三者販売,9.0
水産,足立,Sui_K2,2021-10-18,鮮魚,ぶり・わらさ,相対,668.0
水産,足立,Sui_K2,2021-10-18,鮮魚,ぶり・わらさ,第三者販売,34.0
水産,足立,Sui_K2,2021-10-18,鮮魚,はまち,相対,236.0
水産,足立,Sui_K2,2021-10-18,鮮魚,はまち,第三者販売,53.0
水産,足立,Sui_K2,2021-10-18,鮮魚,かれい,相対,11.0
水産,足立,Sui_K2,2021-10-18,鮮魚,あじ,相対,214.0
水産,足立,Sui_K2,2021-10-18,鮮魚,あじ,第三者販売,15.0
水産,足立,Sui_K2,2021-10-18,鮮魚,さば,相対,162.0
水産,足立,Sui_K2,2021-10-18,鮮魚,さば,第三者販売,2.0
水産,足立,Sui_K2,2021-10-18,鮮魚,かつお,相対,1357.0
水産,足立,Sui_K2,2021-10-18,鮮魚,かつお,第三者販売,95.0
水産,足立,Sui_K2,2021-10-18,鮮魚,いわし,相対,61.0
水産,足立,Sui_K2,2021-10-18,鮮魚,いわし,第三者販売,5.0
水産,足立,Sui_K2,2021-10-18,鮮魚,さんま,相対,936.0
水産,足立,Sui_K2,2021-10-18,鮮魚,さんま,第三者販売,56.0
水産,足立,Sui_K2,2021-10-18,鮮魚,するめいか,相対,105.0
水産,足立,Sui_K2,2021-10-18,鮮魚,たら類,相対,58.0
水産,足立,Sui_K2,2021-10-18,鮮魚,さわら・さごち,相対,68.0
水産,足立,Sui_K2,2021-10-18,鮮魚,いさき,相対,11.0
水産,足立,Sui_K2,2021-10-18,鮮魚,あんこう,相対,180.0
水産,足立,Sui_K2,2021-10-18,鮮魚,あんこう,第三者販売,9.0
水産,足立,Sui_K2,2021-10-18,鮮魚,かき,相対,706.0
水産,足立,Sui_K2,2021-10-18,鮮魚,かき,第三者販売,37.0
水産,足立,Sui_K2,2021-10-18,鮮魚,うに,相対,57.0
水産,足立,Sui_K2,2021-10-18,鮮魚,その他（鮮魚）,相対,6315.0
水産,足立,Sui_K2,2021-10-18,鮮魚,その他（鮮魚）,第三者販売,692.0
水産,足立,Sui_K2,2021-10-18,活魚,活またい,相対,299.0
水産,足立,Sui_K2,2021-10-18,活魚,活またい,第三者販売,1377.0
水産,足立,Sui_K2,2021-10-18,活魚,活ひらめ,相対,55.0
水産,足立,Sui_K2,2021-10-18,活魚,活ひらめ,第三者販売,94.0
水産,足立,Sui_K2,2021-10-18,活魚,その他（活魚）,相対,360.0
水産,足立,Sui_K2,2021-10-18,活魚,その他（活魚）,第三者販売,1163.0
水産,足立,Sui_K2,2021-10-18,冷凍,冷さば,相対,258.0
水産,足立,Sui_K2,2021-10-18,冷凍,冷するめ,相対,82.0
水産,足立,Sui_K2,2021-10-18,冷凍,冷ぎんだら,相対,68.0
水産,足立,Sui_K2,2021-10-18,冷凍,冷さけ,相対,591.0
水産,足立,Sui_K2,2021-10-18,冷凍,冷さけ,第三者販売,200.0
水産,足立,Sui_K2,2021-10-18,冷凍,冷えび,相対,11.0
水産,足立,Sui_K2,2021-10-18,冷凍,冷えび,第三者販売,11.0
水産,足立,Sui_K2,2021-10-18,冷凍,その他（冷凍）,相対,2506.0
水産,足立,Sui_K2,2021-10-18,冷凍,その他（冷凍）,第三者販売,515.0
水産,足立,Sui_K2,2021-10-18,塩干加工,塩さけ,相対,1042.0
水産,足立,Sui_K2,2021-10-18,塩干加工,塩さけ,第三者販売,144.0
水産,足立,Sui_K2,2021-10-18,塩干加工,しらす干,相対,50.0
水産,足立,Sui_K2,2021-10-18,塩干加工,しらす干,第三者販売,12.0
水産,足立,Sui_K2,2021-10-18,塩干加工,開干さんま,相対,26.0
水産,足立,Sui_K2,2021-10-18,塩干加工,開干あじ,相対,106.0
水産,足立,Sui_K2,2021-10-18,塩干加工,開干あじ,第三者販売,6.0
水産,足立,Sui_K2,2021-10-18,塩干加工,蒲焼うなぎ,相対,67.0
水産,足立,Sui_K2,2021-10-18,塩干加工,蒲焼うなぎ,第三者販売,20.0
水産,足立,Sui_K2,2021-10-18,塩干加工,すけこ,第三者販売,10.0
水産,足立,Sui_K2,2021-10-18,塩干加工,かまぼこ,相対,161.0
水産,足立,Sui_K2,2021-10-18,塩干加工,かまぼこ,第三者販売,17.0
水産,足立,Sui_K2,2021-10-18,塩干加工,その他（塩干加工）,相対,14506.0
水産,足立,Sui_K2,2021-10-18,塩干加工,その他（塩干加工）,第三者販売,1731.0
水産,大田,Sui_K3,2021-10-18,大物,まぐろ（生鮮）,相対,225.0
水産,大田,Sui_K3,2021-10-18,大物,めばち（冷凍）,せり・入札,180.0
水産,大田,Sui_K3,2021-10-18,大物,その他（大物冷）,相対,468.0
水産,大田,Sui_K3,2021-10-18,鮮魚,まだい,相対,29.0
水産,大田,Sui_K3,2021-10-18,鮮魚,きんめだい,相対,5.0
水産,大田,Sui_K3,2021-10-18,鮮魚,ぶり・わらさ,相対,82.0
水産,大田,Sui_K3,2021-10-18,鮮魚,はまち,相対,10.0
水産,大田,Sui_K3,2021-10-18,鮮魚,あじ,相対,60.0
水産,大田,Sui_K3,2021-10-18,鮮魚,さば,相対,25.0
水産,大田,Sui_K3,2021-10-18,鮮魚,かつお,相対,101.0
水産,大田,Sui_K3,2021-10-18,鮮魚,いわし,相対,28.0
水産,大田,Sui_K3,2021-10-18,鮮魚,さんま,相対,122.0
水産,大田,Sui_K3,2021-10-18,鮮魚,煮だこ,相対,35.0
水産,大田,Sui_K3,2021-10-18,鮮魚,さわら・さごち,相対,9.0
水産,大田,Sui_K3,2021-10-18,鮮魚,あんこう,相対,10.0
水産,大田,Sui_K3,2021-10-18,鮮魚,その他（鮮魚）,相対,3587.0
水産,大田,Sui_K3,2021-10-18,活魚,活またい,相対,657.0
水産,大田,Sui_K3,2021-10-18,活魚,活またい,第三者販売,1235.0
水産,大田,Sui_K3,2021-10-18,活魚,活ひらめ,相対,13.0
水産,大田,Sui_K3,2021-10-18,活魚,活ひらめ,第三者販売,68.0
水産,大田,Sui_K3,2021-10-18,活魚,その他（活魚）,相対,736.0
水産,大田,Sui_K3,2021-10-18,活魚,その他（活魚）,第三者販売,188.0
水産,大田,Sui_K3,2021-10-18,冷凍,その他（冷凍）,相対,350.0
水産,大田,Sui_K3,2021-10-18,塩干加工,塩さけ,相対,64.0
水産,大田,Sui_K3,2021-10-18,塩干加工,しらす干,相対,540.0
水産,大田,Sui_K3,2021-10-18,塩干加工,開干さんま,相対,30.0
水産,大田,Sui_K3,2021-10-18,塩干加工,開干さば,相対,20.0
水産,大田,Sui_K3,2021-10-18,塩干加工,開干あじ,相対,40.0
水産,大田,Sui_K3,2021-10-18,塩干加工,その他（塩干加工）,相対,4306.0
水産,豊洲,Sui_K1,2021-10-19,大物,まぐろ（生鮮）,せり・入札,12634.0
水産,豊洲,Sui_K1,2021-10-19,大物,まぐろ（冷凍）,せり・入札,9039.0
水産,豊洲,Sui_K1,2021-10-19,大物,きわだ（生鮮）,せり・入札,409.0
水産,豊洲,Sui_K1,2021-10-19,大物,きわだ（冷凍）,せり・入札,2921.0
水産,豊洲,Sui_K1,2021-10-19,大物,めばち（生鮮）,せり・入札,2024.0
水産,豊洲,Sui_K1,2021-10-19,大物,めばち（冷凍）,せり・入札,38649.0
水産,豊洲,Sui_K1,2021-10-19,大物,いんど（生鮮）,せり・入札,105.0
水産,豊洲,Sui_K1,2021-10-19,大物,いんど（冷凍）,せり・入札,13481.0
水産,豊洲,Sui_K1,2021-10-19,大物,めかじき（生鮮）,せり・入札,8195.0
水産,豊洲,Sui_K1,2021-10-19,大物,めかじき（冷凍）,せり・入札,2930.0
水産,豊洲,Sui_K1,2021-10-19,大物,その他（大物冷）,せり・入札,276.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,しばえび,せり・入札,5.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,くるまえび,せり・入札,1044.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,めじ,相対,46.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,まだい,相対,27322.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,きんめだい,相対,6725.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,あまだい,せり・入札,34.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,あまだい,相対,722.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,ぶり・わらさ,相対,50286.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,いなだ・わかし,相対,5988.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,はまち,相対,11237.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,ひらめ,相対,1623.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,かれい,相対,6762.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,あじ,相対,28147.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,さば,相対,30802.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,かつお,相対,22998.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,いわし,相対,15644.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,さんま,相対,36011.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,するめいか,相対,4325.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,やりいか,相対,2965.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,煮だこ,相対,2903.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,たら類,相対,29296.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,すけそう,相対,772.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,さけます類,相対,32443.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,かます,相対,1319.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,めばる,相対,872.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,さわら・さごち,相対,6816.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,きんき,相対,470.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,めぬけ,相対,39.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,すずき,相対,3934.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,きす,相対,135.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,いさき,相対,2084.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,たかべ,相対,35.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,こはだ,相対,588.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,まながつお,せり・入札,14.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,まながつお,相対,39.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,とびうお,相対,149.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,たちうお,相対,1523.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,あんこう,相対,3633.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,あゆ,相対,614.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,かき,せり・入札,3129.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,かき,相対,4849.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,ほたて,相対,2113.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,あかがい,相対,6603.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,うに,せり・入札,1212.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,うに,相対,419.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,けがに,相対,1361.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,その他（鮮魚）,せり・入札,154.0
水産,豊洲,Sui_K1,2021-10-19,鮮魚,その他（鮮魚）,相対,104342.0
水産,豊洲,Sui_K1,2021-10-19,活魚,活またい,せり・入札,589.0
水産,豊洲,Sui_K1,2021-10-19,活魚,活またい,相対,15475.0
水産,豊洲,Sui_K1,2021-10-19,活魚,活ひらめ,せり・入札,1053.0
水産,豊洲,Sui_K1,2021-10-19,活魚,活ひらめ,相対,1120.0
水産,豊洲,Sui_K1,2021-10-19,活魚,活かんぱち,相対,6667.0
水産,豊洲,Sui_K1,2021-10-19,活魚,活あなご,相対,5010.0
水産,豊洲,Sui_K1,2021-10-19,活魚,その他（活魚）,せり・入札,1408.0
水産,豊洲,Sui_K1,2021-10-19,活魚,その他（活魚）,相対,2947.0
水産,豊洲,Sui_K1,2021-10-19,冷凍,冷さば,相対,4149.0
水産,豊洲,Sui_K1,2021-10-19,冷凍,冷さんま,相対,531.0
水産,豊洲,Sui_K1,2021-10-19,冷凍,冷するめ,相対,3021.0
水産,豊洲,Sui_K1,2021-10-19,冷凍,冷にしん,相対,49.0
水産,豊洲,Sui_K1,2021-10-19,冷凍,冷ぎんだら,相対,8633.0
水産,豊洲,Sui_K1,2021-10-19,冷凍,冷かれい,相対,9527.0
水産,豊洲,Sui_K1,2021-10-19,冷凍,冷さけ,相対,73492.0
水産,豊洲,Sui_K1,2021-10-19,冷凍,冷もんごう,相対,711.0
水産,豊洲,Sui_K1,2021-10-19,冷凍,冷たこ,相対,2819.0
水産,豊洲,Sui_K1,2021-10-19,冷凍,冷えび,相対,25292.0
水産,豊洲,Sui_K1,2021-10-19,冷凍,冷煮ずわい,相対,446.0
水産,豊洲,Sui_K1,2021-10-19,冷凍,その他（冷凍）,相対,56855.0
水産,豊洲,Sui_K1,2021-10-19,塩干加工,塩さけ,相対,10889.0
水産,豊洲,Sui_K1,2021-10-19,塩干加工,塩かずのこ,相対,620.0
水産,豊洲,Sui_K1,2021-10-19,塩干加工,こうなご,相対,16.0
水産,豊洲,Sui_K1,2021-10-19,塩干加工,しらす干,せり・入札,47714.0
水産,豊洲,Sui_K1,2021-10-19,塩干加工,にぼし,せり・入札,5086.0
水産,豊洲,Sui_K1,2021-10-19,塩干加工,身欠にしん,相対,359.0
水産,豊洲,Sui_K1,2021-10-19,塩干加工,開干さんま,相対,2094.0
水産,豊洲,Sui_K1,2021-10-19,塩干加工,開干さば,相対,3338.0
水産,豊洲,Sui_K1,2021-10-19,塩干加工,開干かます,相対,304.0
水産,豊洲,Sui_K1,2021-10-19,塩干加工,開干あじ,相対,7407.0
水産,豊洲,Sui_K1,2021-10-19,塩干加工,めざし,相対,322.0
水産,豊洲,Sui_K1,2021-10-19,塩干加工,蒲焼うなぎ,相対,1917.0
水産,豊洲,Sui_K1,2021-10-19,塩干加工,ししゃも,相対,4549.0
水産,豊洲,Sui_K1,2021-10-19,塩干加工,煮ほたるいか,相対,24.0
水産,豊洲,Sui_K1,2021-10-19,塩干加工,すけこ,相対,3010.0
水産,豊洲,Sui_K1,2021-10-19,塩干加工,かまぼこ,相対,2801.0
水産,豊洲,Sui_K1,2021-10-19,塩干加工,ちくわ,相対,2548.0
水産,豊洲,Sui_K1,2021-10-19,塩干加工,あげもの,相対,6053.0
水産,豊洲,Sui_K1,2021-10-19,塩干加工,塩ます,相対,287.0
水産,豊洲,Sui_K1,2021-10-19,塩干加工,干するめ,相対,814.0
水産,豊洲,Sui_K1,2021-10-19,塩干加工,その他（塩干加工）,相対,208934.0
水産,足立,Sui_K2,2021-10-19,大物,まぐろ（生鮮）,相対,4.0
水産,足立,Sui_K2,2021-10-19,大物,めばち（生鮮）,せり・入札,190.0
水産,足立,Sui_K2,2021-10-19,大物,めばち（冷凍）,せり・入札,1129.0
水産,足立,Sui_K2,2021-10-19,大物,めかじき（生鮮）,相対,29.0
水産,足立,Sui_K2,2021-10-19,大物,その他（大物冷）,相対,802.0
水産,足立,Sui_K2,2021-10-19,大物,その他（大物冷）,第三者販売,13.0
水産,足立,Sui_K2,2021-10-19,鮮魚,きんめだい,相対,51.0
水産,足立,Sui_K2,2021-10-19,鮮魚,きんめだい,第三者販売,6.0
水産,足立,Sui_K2,2021-10-19,鮮魚,ぶり・わらさ,相対,140.0
水産,足立,Sui_K2,2021-10-19,鮮魚,はまち,相対,171.0
水産,足立,Sui_K2,2021-10-19,鮮魚,はまち,第三者販売,22.0
水産,足立,Sui_K2,2021-10-19,鮮魚,かれい,相対,4.0
水産,足立,Sui_K2,2021-10-19,鮮魚,あじ,相対,226.0
水産,足立,Sui_K2,2021-10-19,鮮魚,あじ,第三者販売,12.0
水産,足立,Sui_K2,2021-10-19,鮮魚,さば,相対,216.0
水産,足立,Sui_K2,2021-10-19,鮮魚,さば,第三者販売,96.0
水産,足立,Sui_K2,2021-10-19,鮮魚,かつお,相対,1066.0
水産,足立,Sui_K2,2021-10-19,鮮魚,かつお,第三者販売,50.0
水産,足立,Sui_K2,2021-10-19,鮮魚,いわし,相対,465.0
水産,足立,Sui_K2,2021-10-19,鮮魚,いわし,第三者販売,15.0
水産,足立,Sui_K2,2021-10-19,鮮魚,さんま,相対,280.0
水産,足立,Sui_K2,2021-10-19,鮮魚,さんま,第三者販売,12.0
水産,足立,Sui_K2,2021-10-19,鮮魚,するめいか,相対,15.0
水産,足立,Sui_K2,2021-10-19,鮮魚,たら類,第三者販売,5.0
水産,足立,Sui_K2,2021-10-19,鮮魚,さわら・さごち,相対,11.0
水産,足立,Sui_K2,2021-10-19,鮮魚,いさき,相対,6.0
水産,足立,Sui_K2,2021-10-19,鮮魚,あんこう,相対,169.0
水産,足立,Sui_K2,2021-10-19,鮮魚,あんこう,第三者販売,12.0
水産,足立,Sui_K2,2021-10-19,鮮魚,かき,相対,146.0
水産,足立,Sui_K2,2021-10-19,鮮魚,かき,第三者販売,11.0
水産,足立,Sui_K2,2021-10-19,鮮魚,うに,相対,26.0
水産,足立,Sui_K2,2021-10-19,鮮魚,その他（鮮魚）,相対,6135.0
水産,足立,Sui_K2,2021-10-19,鮮魚,その他（鮮魚）,第三者販売,1363.0
