250mメッシュコード,焼失棟数（冬早朝、風速4m）,焼失棟数（冬昼、風速4m）,焼失棟数（冬夕、風速4m）,焼失棟数（冬早朝、風速8m）,焼失棟数（冬昼、風速8m）,焼失棟数（冬夕、風速8m）,,,,,
5339561332,13.5079728,16.3987633,60.15211171,13.6238449,16.53170402,60.61319503,,,,,
5339561333,46.18635458,55.98743661,203.3147138,46.49784241,56.33335567,204.4551913,,,,,
5339561334,36.18025102,43.855157,159.2303905,36.40407409,44.10004154,160.0008455,,,,,
5339561341,19.59713831,23.76062446,86.51896739,19.99555157,24.23357303,88.4106307,,,,,
5339561342,14.99985286,18.19480317,66.64033378,15.15717477,18.3776721,67.31467719,,,,,
5339561343,33.16539514,40.20066481,145.9620717,33.37056628,40.42514231,146.6683221,,,,,
5339561344,19.40810015,23.54397847,86.09492217,19.53295015,23.68275068,86.53856702,,,,,
5339562111,2.507027744,3.048061215,15.00274431,2.499285577,3.039400858,14.95883516,,,,,
5339562112,0.1901468,0.232623257,0.940717033,0.18993979,0.232391697,0.939542991,,,,,
5339562113,4.614096421,5.609332784,27.62998431,4.573234475,5.561027723,27.38980312,,,,,
5339562114,0.345605424,0.42119981,2.034177229,0.40985762,0.510157734,2.403511132,,,,,
5339562121,0.407601089,0.496228034,2.025584579,0.409655041,0.498845138,2.032986625,,,,,
5339562122,19.50804407,23.69257696,97.58863952,19.70836022,23.94196179,98.44787683,,,,,
5339562123,2.29276912,2.790308431,11.47586798,2.406067855,2.928795966,12.02665794,,,,,
5339562124,20.89366304,25.37446553,104.5236054,21.10150727,25.63338549,105.4110133,,,,,
5339562131,1.516553874,1.843659159,9.071745166,1.513315213,1.84059054,9.051049242,,,,,
5339562132,0.714887806,0.959748232,4.090149486,0.965220551,1.295483181,5.572675181,,,,,
5339562133,0.302754008,0.374305267,1.581579724,0.507726879,0.618207598,2.714024005,,,,,
5339562134,0.180675309,0.254426745,1.115694616,0.176808438,0.249149565,1.095599724,,,,,
5339562141,0.219818985,0.295702324,1.254330346,0.254750297,0.342634658,1.469984375,,,,,
5339562142,7.236489785,8.789594929,36.24599367,7.27398601,8.837377583,36.38116487,,,,,
5339562143,0.168661108,0.238191428,1.035118,0.174464373,0.245970708,1.070987878,,,,,
5339562144,0.030823088,0.047455336,0.22332492,0.031809401,0.049089364,0.230523544,,,,,
5339562911,3.132071877,3.84048806,11.92751727,3.259625954,3.997600178,12.38395544,,,,,
5339562912,2.476072595,2.991678188,9.652124134,2.554891739,3.085066568,9.935308571,,,,,
5339562913,0.004834659,0.005733926,0.011232106,0.004834659,0.005733926,0.011232106,,,,,
5339562914,0.268567891,0.346393596,1.006121816,0.388631158,0.486512905,1.426208056,,,,,
5339562921,2.207605877,2.69462615,8.585803949,2.331594727,2.843028121,9.02547777,,,,,
5339562922,2.007474785,2.451803853,7.709482195,2.10629142,2.56952185,8.057590111,,,,,
5339562923,0.131513582,0.176959335,0.514479501,0.169813347,0.221822437,0.648966979,,,,,
5339562924,0.936535417,1.196783482,3.600767827,1.387397454,1.72460103,5.181814292,,,,,
5339562931,0.014050241,0.020961141,0.051352618,0.021522815,0.029679473,0.077508694,,,,,
5339562932,0.897794889,1.132975275,3.223690411,1.223385759,1.514427458,4.363389212,,,,,
5339562933,0.097889566,0.118513086,0.336531894,0.100658434,0.121677498,0.345622037,,,,,
5339562934,0.72796959,0.920902991,2.580772881,0.978934382,1.217092458,3.459551754,,,,,
5339562941,0.737141451,0.924862809,2.648341246,1.00572641,1.239775154,3.589468767,,,,,
5339562942,1.574323739,2.004958434,5.855380096,2.295244103,2.855174373,8.394924325,,,,,
5339562943,0.877486974,1.096368741,3.14803238,1.176416223,1.446906103,4.18974436,,,,,
5339562944,2.248518109,2.817222405,8.189072171,3.140588288,3.86623501,11.30989801,,,,,
5339563711,0.224213674,0.257740225,1.101725772,0.227697818,0.26174161,1.117105058,,,,,
5339563712,0.462046237,0.505647019,1.730546301,0.469696344,0.514013657,1.75932176,,,,,
5339563713,0.347519737,0.405337394,1.791606967,0.357019334,0.419014147,1.855904011,,,,,
5339563714,0.308735039,0.344785483,1.352104712,0.309699552,0.345845431,1.355462707,,,,,
5339563721,0.425051201,0.473803803,1.857746111,0.425051201,0.473803803,1.857746111,,,,,
5339563722,0.098725693,0.109434864,0.447459827,0.099140096,0.109867879,0.450260598,,,,,
5339563723,1.904209761,2.122011547,8.295024464,1.904249782,2.122058459,8.295386427,,,,,
5339563724,2.275267214,2.531778607,10.02342925,2.275953889,2.532513859,10.02731153,,,,,
5339563731,0.130835855,0.184037241,0.92541826,0.15054091,0.211191162,1.053792868,,,,,
5339563732,0.063782074,0.070568253,0.262384187,0.063990329,0.070807571,0.26365505,,,,,
5339563733,0.08376563,0.099132621,0.468356765,0.086200628,0.102099994,0.482898249,,,,,
5339563734,0.233697,0.269300735,1.422803727,0.234181511,0.269829604,1.424431958,,,,,
5339563741,0.577039097,0.643826396,2.545687548,0.577136401,0.643946911,2.546125673,,,,,
5339563742,0.491138199,0.546491139,2.241092642,0.492683275,0.548340447,2.247410117,,,,,
5339563743,0.232070297,0.26652342,1.355795758,0.236189913,0.271461325,1.374933306,,,,,
5339563744,0.181344897,0.2328715,0.679312418,0.194868103,0.249564434,0.727571272,,,,,
5339564511,0.178140077,0.222214013,1.312749496,0.180523047,0.225139207,1.329907581,,,,,
5339564512,0.187083868,0.243987145,1.319344288,0.213528367,0.27780507,1.50225357,,,,,
5339564513,0.431316562,0.492456739,2.940012987,0.484837655,0.551889369,3.29874921,,,,,
5339564514,0.080695855,0.104124887,0.639878821,0.094407047,0.122145662,0.745962148,,,,,
5339564521,0.008193634,0.010053549,0.080924955,0.008494134,0.010426,0.083745592,,,,,
5339564522,0.075583392,0.092983366,0.582362645,0.076493445,0.094145193,0.590161124,,,,,
5339564523,0.085296585,0.115305348,0.748700627,0.086372271,0.116582693,0.759212156,,,,,
5339564524,0.043174872,0.058157574,0.398492596,0.143795225,0.184542923,1.261854296,,,,,
5339564531,0.112591585,0.1287808,0.66827971,0.119059856,0.136601374,0.70858795,,,,,
5339564532,0.099421546,0.133924299,0.749106232,0.107889232,0.14475839,0.8205287,,,,,
5339564533,0.009140509,0.011512094,0.055844227,0.009662,0.012287358,0.060157698,,,,,
5339564534,0.09329266,0.129157548,0.695465727,0.095284671,0.132032192,0.711591472,,,,,
5339564541,0.306101537,0.410391771,2.556788019,0.307005209,0.41172078,2.562260967,,,,,
5339564542,0.632620581,0.794002106,5.503171425,1.188463658,1.487420105,10.26829208,,,,,
5339564543,0.669660876,0.883452894,5.492453088,0.67417994,0.889720012,5.524338072,,,,,
5339564544,1.204563046,1.513490573,10.33482955,1.35287905,1.692518022,11.66559714,,,,,
5339565311,0.047866363,0.060330662,0.27209192,0.048073359,0.060628655,0.2733594,,,,,
5339565312,0.383665447,0.467423308,1.69665441,0.386731837,0.471156733,1.708960109,,,,,
5339565313,0.641986189,0.765675655,3.422228804,0.676891098,0.805881589,3.694409847,,,,,
5339565314,0.553312181,0.675875774,2.510062397,0.55819641,0.68136919,2.532472329,,,,,
5339565321,0.105833072,0.137166532,0.696923876,0.106373183,0.137989198,0.699866408,,,,,
5339565322,0.181272774,0.239399331,1.411095493,0.181876692,0.240249958,1.415311614,,,,,
5339565323,0.141924874,0.188969801,0.906526939,0.144298289,0.193581246,0.925729306,,,,,
5339565324,0.097062318,0.128746673,0.685469529,0.097228846,0.128995036,0.686253429,,,,,
5339565331,0.923378294,1.087633035,4.922290914,0.942118155,1.108991651,5.076228691,,,,,
5339565332,0.356505523,0.419581541,1.886869551,0.361376949,0.425465258,1.919525215,,,,,
5339565333,0.251967019,0.30460649,1.585780484,0.270566488,0.325851516,1.700345881,,,,,
5339565334,0.10630593,0.121706704,0.642153421,0.290054851,0.332276697,1.749642399,,,,,
5339565341,0.043412263,0.050696344,0.28611769,0.044010451,0.051347878,0.289773591,,,,,
5339565342,0.615411617,0.762445399,4.506446714,0.615911201,0.76319049,4.508798414,,,,,
5339565343,0.36046276,0.413426509,2.138194957,0.379639288,0.435226503,2.249824144,,,,,
5339565344,0.097587622,0.1179396,0.711746115,0.097634629,0.117989816,0.712059598,,,,,
5339566111,0.003904964,0.023850774,0.013568333,0.003904964,0.023850774,0.013568333,,,,,
5339566112,0.001052614,0.002613261,0.009075034,0.001052614,0.002613261,0.009075034,,,,,
5339566113,0.003377672,0.009017477,0.034079541,0.003382843,0.009028858,0.034148582,,,,,
5339566114,0.030323708,0.048044696,0.283529617,0.031928241,0.050388464,0.299379595,,,,,
5339566121,0.000972394,0.001705006,0.010629111,0.001578012,0.002791557,0.018009345,,,,,
5339566122,0.010789422,0.012620759,0.132324226,0.011057752,0.012910782,0.134934074,,,,,
5339566123,0.039651393,0.064088541,0.40123662,0.040754891,0.066401538,0.407319284,,,,,
5339566124,0.304061277,0.368923078,2.174073189,0.307918556,0.373418298,2.198857995,,,,,
5339566131,0.004367786,0.007857374,0.057069619,0.00442964,0.007988197,0.057888782,,,,,
5339566132,0.036805127,0.049510015,0.454534491,0.037252774,0.050066189,0.459737329,,,,,
5339566133,0.00483904,0.008058198,0.068336825,0.004981813,0.00829784,0.070410466,,,,,
5339566134,0.04710635,0.059196218,0.636114781,0.049998358,0.062870876,0.669944463,,,,,
5339566141,0.045302502,0.066252895,0.477141164,0.04859786,0.070799255,0.51303528,,,,,
5339566142,0.096172438,0.1247978,1.180193939,0.096252424,0.12491623,1.180929092,,,,,
5339566143,0.098943855,0.12265617,1.198088992,0.106771872,0.13250525,1.291073695,,,,,
5339566144,0.222781401,0.268426215,2.0653067,0.234029979,0.281093957,2.149075564,,,,,
5339567111,0.003237059,0.006196068,0.059537728,0.003283347,0.006302511,0.060650245,,,,,
5339567112,0.357096101,0.39244641,4.771382171,0.357096101,0.39244641,4.771382171,,,,,
5339567113,0.023949261,0.027964007,0.222103527,0.023949261,0.027964007,0.222103527,,,,,
5339567114,0.067559851,0.081917725,0.750308583,0.0694779,0.084240478,0.775223194,,,,,
5339567121,0.054625565,0.064913669,0.537851599,0.079634256,0.094305758,0.750101335,,,,,
5339567122,0.251227435,0.276652367,2.380108635,0.320996922,0.35231889,3.066883823,,,,,
5339567123,0.220421584,0.247157034,1.878213982,0.234962148,0.263922945,2.020641093,,,,,
5339567124,0.496189618,0.560387912,4.363187414,0.534414146,0.603061788,4.711833234,,,,,
5339567131,0.018423329,0.026927758,0.141063666,0.018423329,0.026927758,0.141063666,,,,,
5339567132,0.392887275,0.506316376,3.688286642,0.392887275,0.506316376,3.688286642,,,,,
5339567133,0.002836451,0.003933428,0.020588357,0.0039077,0.005355834,0.026082613,,,,,
5339567134,0.147491988,0.185159266,1.480928293,0.147528294,0.185202696,1.481342396,,,,,
5339567141,0.247769158,0.314745066,2.35156565,0.266831074,0.334935319,2.559642045,,,,,
5339567142,0.329880921,0.350071444,3.593373069,0.395745125,0.425950347,4.31809841,,,,,
5339567143,0.121685628,0.153336479,1.231423928,0.146715343,0.179918806,1.49572897,,,,,
5339567144,0.060854165,0.072072691,0.34679949,0.073401673,0.086206773,0.447585583,,,,,
5339571011,0.35843321,0.45047563,1.237894386,0.376970971,0.473619282,1.298043171,,,,,
5339571012,0.537585776,0.686032851,1.851692505,0.607357692,0.773138221,2.084491066,,,,,
5339571013,0.000660952,0.000917042,0.002347297,0.000660952,0.000917042,0.002347297,,,,,
5339571014,0.146448605,0.186655509,0.5142985,0.157052149,0.200262162,0.549401664,,,,,
5339571021,0,0,0,0,0,0,,,,,
5339571023,0,0,0,0,0,0,,,,,
5339571031,0.000104859,0.000155819,0.000482863,0.000104859,0.000155819,0.000482863,,,,,
5339571032,6.69E-05,0.000109779,0.000327665,6.69E-05,0.000109779,0.000327665,,,,,
5339571033,1.702698627,2.095957597,6.398268734,1.738180161,2.139647045,6.525268384,,,,,
5339571034,0.013010764,0.016011875,0.046449063,0.013052263,0.016060986,0.046568625,,,,,
5339571041,0,0,0,0,0,0,,,,,
5339600111,0,0,0,0,0,0,,,,,
5339600112,0,0,0,0,0,0,,,,,
5339600113,0,0,0,0,0,0,,,,,
5339600114,0,0,0,0,0,0,,,,,
5339600121,0,0,0,0,0,0,,,,,
5339600122,0,0,0,0,0,0,,,,,
5339600123,0,0,0,0,0,0,,,,,
5339600124,0,0,0,0,0,0,,,,,
5339600131,0,0,0,0,0,0,,,,,
5339600132,0,0,0,0,0,0,,,,,
5339600133,0,0,0,0,0,0,,,,,
5339600134,0,0,0,0,0,0,,,,,
5339600141,0,0,0,0,0,0,,,,,
5339600142,0,0,0,0,0,0,,,,,
5339600143,0,0,0,0,0,0,,,,,
5339600144,0,0,0,0,0,0,,,,,
5339600911,0,0,0,0,0,0,,,,,
5339600912,0,0,0,0,0,0,,,,,
5339600913,0,0,0,0,0,0,,,,,
5339600914,0,0,0,0,0,0,,,,,
5339600921,0,0,0,0,0,0,,,,,
5339600922,0,0,0,0,0,0,,,,,
5339600923,0,0,0,0,0,0,,,,,
5339600924,0,0,0,0,0,0,,,,,
5339600931,0,0,0,0,0,0,,,,,
5339600932,0,0,0,0,0,0,,,,,
5339600933,0,0,0,0,0,0,,,,,
5339600934,0,0,0,0,0,0,,,,,
5339600941,0,0,0,0,0,0,,,,,
5339600942,0,0,0,0,0,0,,,,,
5339600943,0,0,0,0,0,0,,,,,
5339600944,0,0,0,0,0,0,,,,,
5339601711,0,0,0,0,0,0,,,,,
5339601712,0,0,0,0,0,0,,,,,
5339601713,0,0,0,0,0,0,,,,,
5339601714,0,0,0,0,0,0,,,,,
5339601721,0,0,0,0,0,0,,,,,
5339601722,0,0,0,0,0,0,,,,,
5339601723,0,0,0,0,0,0,,,,,
5339601724,0,0,0,0,0,0,,,,,
5339601731,0,0,0,0,0,0,,,,,
5339601732,0,0,0,0,0,0,,,,,
5339601733,0,0,0,0,0,0,,,,,
5339601734,0,0,0,0,0,0,,,,,
5339601741,0,0,0,0,0,0,,,,,
5339601742,0,0,0,0,0,0,,,,,
5339601743,0,0,0,0,0,0,,,,,
5339601744,0,0,0,0,0,0,,,,,
5339602511,0,0,0,0,0,0,,,,,
5339602512,0,0,0,0,0,0,,,,,
5339602513,0,0,0,0,0,0,,,,,
5339602514,0,0,0,0,0,0,,,,,
5339602521,0,0,0,0,0,0,,,,,
5339602522,0,0,0,0,0,0,,,,,
5339602523,0,0,0,0,0,0,,,,,
5339602524,0,0,0,0,0,0,,,,,
5339602531,0,0,0,0,0,0,,,,,
5339602532,0,0,0,0,0,0,,,,,
5339602533,0,0,0,0,0,0,,,,,
5339602534,0,0,0,0,0,0,,,,,
5339602541,0,0,0,0,0,0,,,,,
5339602542,0,0,0,0,0,0,,,,,
5339602543,0,0,0,0,0,0,,,,,
5339602544,0,0,0,0,0,0,,,,,
5339603311,0,0,0,0,0,0,,,,,
5339603312,0,0,0,0,0,0,,,,,
5339603313,0,0,0,0,0,0,,,,,
5339603314,0,0,0,0,0,0,,,,,
5339603321,0,0,0,0,0,0,,,,,
5339603322,0,0,0,0,0,0,,,,,
5339603323,0,0,0,0,0,0,,,,,
5339603324,0,0,0,0,0,0,,,,,
5339603331,0,0,0,0,0,0,,,,,
5339603332,0,0,0,0,0,0,,,,,
5339603333,0,0,0,0,0,0,,,,,
5339603334,0,0,0,0,0,0,,,,,
5339603341,0,0,0,0,0,0,,,,,
5339603342,0,0,0,0,0,0,,,,,
5339603343,0,0,0,0,0,0,,,,,
5339603344,0,0,0,0,0,0,,,,,
5339604111,0,0,0,0,0,0,,,,,
5339604112,0,0,0,0,0,0,,,,,
5339604113,0,0,0,0,0,0,,,,,
5339604114,0,0,0,0,0,0,,,,,
5339604121,0,0,0,0,0,0,,,,,
5339604122,0,0,0,0,0,0,,,,,
5339604123,0,0,0,0,0,0,,,,,
5339604124,0,0,0,0,0,0,,,,,
5339604131,0,0,0,0,0,0,,,,,
5339604132,0,0,0,0,0,0,,,,,
5339604133,0,0,0,0,0,0,,,,,
5339604134,0,0,0,0,0,0,,,,,
5339604141,0,0,0,0,0,0,,,,,
5339604142,0,0,0,0,0,0,,,,,
5339604143,0,0,0,0,0,0,,,,,
5339604144,0,0,0,0,0,0,,,,,
5339605011,0,0,0,0,0,0,,,,,
5339605012,0,0,0,0,0,0,,,,,
5339605013,0,0,0,0,0,0,,,,,
5339605014,0,0,0,0,0,0,,,,,
5339605021,0,0,0,0,0,0,,,,,
5339605022,0,0,0,0,0,0,,,,,
5339605023,0,0,0,0,0,0,,,,,
5339605024,0,0,0,0,0,0,,,,,
5339605031,0,0,0,0,0,0,,,,,
5339605032,0,0,0,0,0,0,,,,,
5339605033,0,0,0,0,0,0,,,,,
5339605034,0,0,0,0,0,0,,,,,
5339605041,0,0,0,0,0,0,,,,,
5339605042,0,0,0,0,0,0,,,,,
5339605043,0,0,0,0,0,0,,,,,
5339605044,0,0,0,0,0,0,,,,,
5339606211,0,0,0,0,0,0,,,,,
5339606212,0,0,0,0,0,0,,,,,
5339606213,0,0,0,0,0,0,,,,,
5339606214,0,0,0,0,0,0,,,,,
5339606221,0,0,0,0,0,0,,,,,
5339606222,0,0,0,0,0,0,,,,,
5339606223,0,0,0,0,0,0,,,,,
5339606224,0,0,0,0,0,0,,,,,
5339606231,0,0,0,0,0,0,,,,,
5339606232,0,0,0,0,0,0,,,,,
5339606233,0,0,0,0,0,0,,,,,
5339606234,0,0,0,0,0,0,,,,,
5339606241,0,0,0,0,0,0,,,,,
5339606242,0,0,0,0,0,0,,,,,
5339606243,0,0,0,0,0,0,,,,,
5339606244,0,0,0,0,0,0,,,,,
5339610311,0.000229164,0.000364637,0.000500104,0.000229164,0.000364637,0.000500104,,,,,
5339610312,0,0,0,0,0,0,,,,,
5339610313,6.03E-06,2.86E-05,2.07E-05,6.03E-06,2.86E-05,2.07E-05,,,,,
5339610314,0,0,0,0,0,0,,,,,
5339610321,0,0,0,0,0,0,,,,,
5339610322,0,0,0,0,0,0,,,,,
5339610323,0,0,0,0,0,0,,,,,
5339610324,0,0,0,0,0,0,,,,,
5339610331,0,0,0,0,0,0,,,,,
5339610332,0,0,0,0,0,0,,,,,
5339610333,0,0,0,0,0,0,,,,,
5339610334,0,0,0,0,0,0,,,,,
5339610341,0,0,0,0,0,0,,,,,
5339610342,0,0,0,0,0,0,,,,,
5339610343,0,0,0,0,0,0,,,,,
5339610344,0,0,0,0,0,0,,,,,
5339611111,0,0,0,0,0,0,,,,,
5339611112,0,0,0,0,0,0,,,,,
5339611113,0,0,0,0,0,0,,,,,
5339611114,0,0,0,0,0,0,,,,,
5339611121,0,0,0,0,0,0,,,,,
5339611122,0,0,0,0,0,0,,,,,
5339611123,0,0,0,0,0,0,,,,,
5339611124,0,0,0,0,0,0,,,,,
5339611131,0,0,0,0,0,0,,,,,
5339611132,0,0,0,0,0,0,,,,,
5339611133,0,0,0,0,0,0,,,,,
5339611134,0,0,0,0,0,0,,,,,
5339611141,0,0,0,0,0,0,,,,,
5339611142,0,0,0,0,0,0,,,,,
5339611143,0,0,0,0,0,0,,,,,
5339611144,0,0,0,0,0,0,,,,,
5339612111,0,0,0,0,0,0,,,,,
5339612112,0,0,0,0,0,0,,,,,
5339612113,0,0,0,0,0,0,,,,,
5339612114,0,0,0,0,0,0,,,,,
5339612121,0,0,0,0,0,0,,,,,
5339612122,0,0,0,0,0,0,,,,,
5339612123,0,0,0,0,0,0,,,,,
5339612124,0,0,0,0,0,0,,,,,
5339612131,0,0,0,0,0,0,,,,,
5339612132,0,0,0,0,0,0,,,,,
5339612133,0,0,0,0,0,0,,,,,
5339612134,0,0,0,0,0,0,,,,,
5339612141,0,0,0,0,0,0,,,,,
5339612142,0,0,0,0,0,0,,,,,
5339612143,0,0,0,0,0,0,,,,,
5339612144,0,0,0,0,0,0,,,,,
5339620211,0.046097293,0.060857135,0.093971018,0.046774959,0.061680637,0.095288156,,,,,
5339620212,0.046547668,0.059713405,0.094340373,0.046958368,0.060362207,0.095214343,,,,,
5339620213,0.128534083,0.164826653,0.258265798,0.132591812,0.169903948,0.266229851,,,,,
5339620214,0.162641782,0.210594309,0.324877795,0.171760605,0.222823876,0.34390644,,,,,
5339620221,0.001790079,0.002292446,0.003432018,0.00179492,0.002300793,0.00344318,,,,,
5339620222,0,0,0,0,0,0,,,,,
5339620223,0.07124076,0.09027492,0.142264341,0.074186581,0.093999212,0.148071556,,,,,
5339620224,0.037831415,0.04848278,0.075636282,0.040203699,0.05141115,0.0804681,,,,,
5339620231,0.032280616,0.041695771,0.065992938,0.034242285,0.045036081,0.070455578,,,,,
5339620232,0.284125224,0.365380926,0.567438159,0.292538408,0.376289117,0.584274197,,,,,
5339620233,0,0,0,0,0,0,,,,,
5339620234,0.033618968,0.045438413,0.067354359,0.037741095,0.051249109,0.075693928,,,,,
5339620241,0.072138819,0.093216634,0.146207566,0.072476328,0.094035977,0.147012318,,,,,
5339620243,0,0,0,0,0,0,,,,,
5139428311,0,0,0,0,0,0,,,,,
5139428313,0,0,0,0,0,0,,,,,
5139428331,0,0,0,0,0,0,,,,,
5139428333,0,0,0,0,0,0,,,,,
5139428334,0,0,0,0,0,0,,,,,
5139521311,0,0,0,0,0,0,,,,,
5139521313,0,0,0,0,0,0,,,,,
5139622211,0,0,0,0,0,0,,,,,
5139622212,0,0,0,0,0,0,,,,,
5139622213,0,0,0,0,0,0,,,,,
5139622214,0,0,0,0,0,0,,,,,
5139622221,0,0,0,0,0,0,,,,,
5139622222,0,0,0,0,0,0,,,,,
5139622223,0,0,0,0,0,0,,,,,
5139622224,0,0,0,0,0,0,,,,,
5139622231,0,0,0,0,0,0,,,,,
5139622232,0,0,0,0,0,0,,,,,
5139622233,0,0,0,0,0,0,,,,,
5139622234,0,0,0,0,0,0,,,,,
5139622241,0,0,0,0,0,0,,,,,
5139622242,0,0,0,0,0,0,,,,,
5139622243,0,0,0,0,0,0,,,,,
5139622244,0,0,0,0,0,0,,,,,
5239024911,0,0,0,0,0,0,,,,,
5239024912,0,0,0,0,0,0,,,,,
5239024913,0,0,0,0,0,0,,,,,
5239024914,0,0,0,0,0,0,,,,,
5239024921,0,0,0,0,0,0,,,,,
5239024922,0,0,0,0,0,0,,,,,
5239024923,0,0,0,0,0,0,,,,,
5239024924,0,0,0,0,0,0,,,,,
5239024931,0,0,0,0,0,0,,,,,
5239024932,0,0,0,0,0,0,,,,,
5239024933,0,0,0,0,0,0,,,,,
5239024934,0,0,0,0,0,0,,,,,
5239024941,0,0,0,0,0,0,,,,,
5239024942,0,0,0,0,0,0,,,,,
5239024943,0,0,0,0,0,0,,,,,
5239024944,0,0,0,0,0,0,,,,,
5239028911,0,0,0,0,0,0,,,,,
5239028912,0,0,0,0,0,0,,,,,
5239028913,0,0,0,0,0,0,,,,,
5239028914,0,0,0,0,0,0,,,,,
5239028921,0,0,0,0,0,0,,,,,
5239028922,0,0,0,0,0,0,,,,,
5239028923,0,0,0,0,0,0,,,,,
5239028924,0,0,0,0,0,0,,,,,
5239028931,0,0,0,0,0,0,,,,,
5239028932,0,0,0,0,0,0,,,,,
5239028933,0,0,0,0,0,0,,,,,
5239028934,0,0,0,0,0,0,,,,,
5239028941,0,0,0,0,0,0,,,,,
5239028942,0,0,0,0,0,0,,,,,
5239028943,0,0,0,0,0,0,,,,,
5239028944,0,0,0,0,0,0,,,,,
5239032114,0,0,0,0,0,0,,,,,
5239032121,0,0,0,0,0,0,,,,,
5239032122,0,0,0,0,0,0,,,,,
5239032123,0,0,0,0,0,0,,,,,
5239032124,0,0,0,0,0,0,,,,,
5239032131,0,0,0,0,0,0,,,,,
5239032132,0,0,0,0,0,0,,,,,
5239032133,0,0,0,0,0,0,,,,,
5239032134,0,0,0,0,0,0,,,,,
5239032141,0,0,0,0,0,0,,,,,
5239032142,0,0,0,0,0,0,,,,,
5239032143,0,0,0,0,0,0,,,,,
5239032144,0,0,0,0,0,0,,,,,
5239033311,0,0,0,0,0,0,,,,,
5239033312,0,0,0,0,0,0,,,,,
5239033313,0,0,0,0,0,0,,,,,
5239033314,0,0,0,0,0,0,,,,,
5239033321,0,0,0,0,0,0,,,,,
5239033322,0,0,0,0,0,0,,,,,
5239033323,0,0,0,0,0,0,,,,,
5239033324,0,0,0,0,0,0,,,,,
5239033331,0,0,0,0,0,0,,,,,
