250mメッシュコード,Lon（250mメッシュ中心経度）,Lat（250mメッシュ中心緯度）,Plcorrecte（液状化危険度（PL値））,Scorrected（沈下量（m））
5339348641,139.582813,35.655208,0,0
5339348643,139.582813,35.657292,0,0
5339348722,139.598438,35.651042,2.3,0.04
5339348724,139.598438,35.653125,1.271,0.02
5339348742,139.598438,35.655208,0,0
5339348743,139.595313,35.657292,0,0
5339348744,139.598438,35.657292,0.05,0.001111111
5339348811,139.601563,35.651042,3.130714286,0.04
5339348812,139.604688,35.651042,3.956,0.04
5339348813,139.601563,35.653125,2.248333333,0.034166667
5339348814,139.604688,35.653125,3.36625,0.04
5339348823,139.607813,35.653125,4.15,0.04
5339348831,139.601563,35.655208,0,0
5339348832,139.604688,35.655208,0.39,0.01
5339348833,139.601563,35.657292,0,0
5339348934,139.617188,35.657292,0.343333333,0.003333333
5339348941,139.620313,35.655208,0,0
5339348942,139.623438,35.655208,0,0
5339348943,139.620313,35.657292,1.895294118,0.017647059
5339348944,139.623438,35.657292,0.926111111,0.006111111
5339349011,139.501563,35.659375,1.176,0.012666667
5339349012,139.504688,35.659375,0,0
5339349013,139.501563,35.661458,1.7668,0.0148
5339349014,139.504688,35.661458,0.2764,0.0048
5339349021,139.507813,35.659375,0,0
5339349022,139.510938,35.659375,0,0
5339349023,139.507813,35.661458,0.6784,0.0096
5339349024,139.510938,35.661458,0.1724,0.0028
5339349031,139.501563,35.663542,1.412307692,0.010769231
5339349032,139.504688,35.663542,0.013,0.001
5339349041,139.507813,35.663542,0.49,0.007142857
5339349042,139.510938,35.663542,0.384,0.006
5339349043,139.507813,35.665625,0,0
5339349111,139.514063,35.659375,0,0
5339349112,139.517188,35.659375,0,0
5339349113,139.514063,35.661458,0,0
5339349114,139.517188,35.661458,0,0
5339349121,139.520313,35.659375,0,0
5339349131,139.514063,35.663542,0,0
5339349322,139.548438,35.659375,0,0
5339349324,139.548438,35.661458,0.081764706,0.002352941
5339349332,139.542188,35.663542,0,0
5339349334,139.542188,35.665625,0,0
5339349341,139.545313,35.663542,0,0
5339349342,139.548438,35.663542,0.154444444,0.004444444
5339349343,139.545313,35.665625,0,0
5339349344,139.548438,35.665625,0,0
5339349411,139.551563,35.659375,0,0
5339349412,139.554688,35.659375,0,0
5339349413,139.551563,35.661458,0,0
5339349414,139.554688,35.661458,0,0
5339349421,139.557813,35.659375,0,0
5339349423,139.557813,35.661458,0,0
5339349431,139.551563,35.663542,0,0
5339349433,139.551563,35.665625,0,0
5339349514,139.567188,35.661458,0,0
5339349522,139.573438,35.659375,0,0
5339349523,139.570313,35.661458,0,0
5339349524,139.573438,35.661458,0,0
5339349531,139.564063,35.663542,0,0
5339349532,139.567188,35.663542,0,0
5339349533,139.564063,35.665625,0,0
5339349534,139.567188,35.665625,0,0
5339349541,139.570313,35.663542,0,0
5339349542,139.573438,35.663542,0,0
5339349543,139.570313,35.665625,0,0
5339349544,139.573438,35.665625,0,0
5339349611,139.576563,35.659375,0,0
5339349612,139.579688,35.659375,0,0
5339349613,139.576563,35.661458,0,0
5339349614,139.579688,35.661458,0,0
5339349631,139.576563,35.663542,0,0
5339349634,139.579688,35.665625,0,0
5339349643,139.582813,35.665625,0,0
5339349644,139.585938,35.665625,0,0
5339349721,139.595313,35.659375,1.29,0.03
5339349722,139.598438,35.659375,0.931111111,0.02
5339349723,139.595313,35.661458,1.1525,0.025
5339349724,139.598438,35.661458,1.1775,0.025
5339349731,139.589063,35.663542,1.483636364,0.019090909
5339349732,139.592188,35.663542,1.103333333,0.024
5339349733,139.589063,35.665625,0,0
5339349734,139.592188,35.665625,0,0
5339349741,139.595313,35.663542,1.591111111,0.021111111
5339349744,139.598438,35.665625,0,0
5339349814,139.604688,35.661458,2.01,0.02
5339349822,139.610938,35.659375,2.63,0.02
5339349823,139.607813,35.661458,2.173,0.02
5339349824,139.610938,35.661458,2.374666667,0.02
5339349831,139.601563,35.663542,0,0
5339349832,139.604688,35.663542,0.384,0.004
5339349833,139.601563,35.665625,0,0
5339349843,139.607813,35.665625,0,0
5339349844,139.610938,35.665625,0.628181818,0.007272727
5339349911,139.614063,35.659375,2.239090909,0.024545455
5339349912,139.617188,35.659375,1.08375,0.011666667
5339349913,139.614063,35.661458,2.232857143,0.02
5339349914,139.617188,35.661458,1.153333333,0.013333333
5339349921,139.620313,35.659375,3.070588235,0.034705882
5339349922,139.623438,35.659375,6.99,0.05
5339349931,139.614063,35.663542,0.499230769,0.004615385
5339349933,139.614063,35.665625,0,0
5339349941,139.620313,35.663542,0.775,0.01
5339349942,139.623438,35.663542,0.549090909,0.005454545
5339349943,139.620313,35.665625,0.115714286,0.001428571
5339349944,139.623438,35.665625,0,0
5339350233,139.651563,35.590625,0,0
5339350234,139.654688,35.590625,0,0
5339350241,139.657813,35.588542,0,0
5339350242,139.660938,35.588542,0,0
5339350243,139.657813,35.590625,0,0
5339350244,139.660938,35.590625,0,0
5339350314,139.667188,35.586458,0,0
5339350321,139.670313,35.584375,0.045833333,0.000833333
5339350322,139.673438,35.584375,1.11,0.015714286
5339350323,139.670313,35.586458,1.074,0.016
5339350331,139.664063,35.588542,0,0
5339350332,139.667188,35.588542,0.545714286,0.002857143
5339350333,139.664063,35.590625,0,0
5339350334,139.667188,35.590625,0,0
5339350341,139.670313,35.588542,1.41125,0.01875
5339350343,139.670313,35.590625,0,0
5339350412,139.679688,35.584375,1.561666667,0.021666667
5339350413,139.676563,35.586458,1.99,0.025
5339350414,139.679688,35.586458,2.76,0.04
5339350423,139.682813,35.586458,3.55,0.02
5339350424,139.685938,35.586458,1.867142857,0.014285714
5339350431,139.676563,35.588542,0.66,0.005
5339350442,139.685938,35.588542,0.6,0.01
5339350444,139.685938,35.590625,0,0
5339350513,139.689063,35.586458,0.76,0.01
5339350514,139.692188,35.586458,0.26,0.000769231
5339350521,139.695313,35.584375,0.552,0.004
5339350522,139.698438,35.584375,0.5712,0.004
5339350523,139.695313,35.586458,1.2645,0.007
5339350524,139.698438,35.586458,0.581363636,0.004090909
5339350531,139.689063,35.588542,0.124615385,0.002307692
5339350532,139.692188,35.588542,0.07,0
5339350533,139.689063,35.590625,0.47952381,0.001904762
5339350534,139.692188,35.590625,0,0
5339350541,139.695313,35.588542,0.106666667,0.00047619
5339350542,139.698438,35.588542,0.326,0.002
5339350543,139.695313,35.590625,1.993333333,0.015
5339350544,139.698438,35.590625,0.511428571,0.003571429
5339350611,139.701563,35.584375,1.2875,0.0075
5339350612,139.704688,35.584375,0,0
5339350613,139.701563,35.586458,0.595,0.005
5339350614,139.704688,35.586458,2.695,0.033333333
5339350621,139.707813,35.584375,1.836875,0.02125
5339350622,139.710938,35.584375,1.141111111,0.013888889
5339350623,139.707813,35.586458,1.892,0.012
5339350624,139.710938,35.586458,0,0
5339350631,139.701563,35.588542,0.98,0.02
5339350632,139.704688,35.588542,1.7275,0.02
5339350634,139.704688,35.590625,1.426666667,0.023333333
5339350641,139.707813,35.588542,0.71,0.008823529
5339350642,139.710938,35.588542,2.76,0.03
5339350643,139.707813,35.590625,1.398333333,0.023333333
5339350711,139.714063,35.584375,1.712307692,0.015384615
5339350714,139.717188,35.586458,1.235,0.0225
5339350721,139.720313,35.584375,1.474285714,0.019285714
5339350722,139.723438,35.584375,0,0
5339350723,139.720313,35.586458,1.604615385,0.016153846
5339350724,139.723438,35.586458,0,0
5339350731,139.714063,35.588542,0.02625,0.015
5339350732,139.717188,35.588542,1.59,0.025
5339350733,139.714063,35.590625,0.807142857,0.028571429
5339350734,139.717188,35.590625,1.67,0.017
5339350741,139.720313,35.588542,0.657272727,0.009090909
5339350742,139.723438,35.588542,1.15,0.01
5339350743,139.720313,35.590625,1.363333333,0.021111111
5339350744,139.723438,35.590625,0,0
5339350811,139.726563,35.584375,0.0344,0.0048
5339350812,139.729688,35.584375,0.0188,0.0012
5339350813,139.726563,35.586458,0,0
5339350814,139.729688,35.586458,0.0084,0.0012
5339350821,139.732813,35.584375,0.124,0.0036
5339350822,139.735938,35.584375,0,0
5339350823,139.732813,35.586458,0.0376,0.0024
5339350824,139.735938,35.586458,0.0488,0.0032
5339350831,139.726563,35.588542,0,0
5339350832,139.729688,35.588542,0.02875,0.001666667
5339350833,139.726563,35.590625,0,0
5339350834,139.729688,35.590625,0.141176471,0.007058824
5339350841,139.732813,35.588542,0.3384,0.0072
5339350842,139.735938,35.588542,0.1232,0.0076
5339350843,139.732813,35.590625,0.4204,0.0148
5339350844,139.735938,35.590625,0.0884,0.0048
5339350911,139.739063,35.584375,0,0
5339350912,139.742188,35.584375,0.0236,0.0016
5339350913,139.739063,35.586458,0.1864,0.008
5339350914,139.742188,35.586458,0.33,0.0008
5339350921,139.745313,35.584375,0.4364,0.03
5339350922,139.748438,35.584375,0.4592,0.0048
5339350923,139.745313,35.586458,0.4276,0.022
5339350924,139.748438,35.586458,1.813333333,0.013333333
5339350931,139.739063,35.588542,0.2296,0.014
5339350932,139.742188,35.588542,0.3924,0.0136
5339350933,139.739063,35.590625,0.2992,0.0176
5339350934,139.742188,35.590625,0,0
5339350941,139.745313,35.588542,0.3452,0.0244
5339350942,139.748438,35.588542,0.42,0.019473684
5339350943,139.745313,35.590625,0.3068,0.0096
5339350944,139.748438,35.590625,0,0
5339351122,139.648438,35.592708,0.625,0.01
5339351124,139.648438,35.594792,0.620666667,0.010666667
5339351132,139.642188,35.596875,0,0
5339351133,139.639063,35.598958,0,0
5339351134,139.642188,35.598958,0.022352941,0.001176471
5339351141,139.645313,35.596875,0.210714286,0.007142857
5339351142,139.648438,35.596875,0.294347826,0.007826087
5339351143,139.645313,35.598958,0.18,0.009473684
5339351144,139.648438,35.598958,0.0152,0.0008
5339351211,139.651563,35.592708,0.230434783,0.003478261
5339351212,139.654688,35.592708,0.224,0.0056
5339351213,139.651563,35.594792,0.7332,0.0152
5339351214,139.654688,35.594792,0.768,0.0192
5339351221,139.657813,35.592708,0.5308,0.0092
5339351222,139.660938,35.592708,0.461875,0.008125
5339351223,139.657813,35.594792,0.48,0.012
5339351231,139.651563,35.596875,0.352,0.0088
5339351232,139.654688,35.596875,0,0
5339351233,139.651563,35.598958,0,0
5339351234,139.654688,35.598958,0,0
5339351241,139.657813,35.596875,0.46,0.003333333
5339351242,139.660938,35.596875,4.15,0.03
5339351243,139.657813,35.598958,0.27875,0.0075
5339351244,139.660938,35.598958,0.6,0.01
5339351311,139.664063,35.592708,0,0
5339351312,139.667188,35.592708,0,0
5339351313,139.664063,35.594792,2.075,0.015
5339351323,139.670313,35.594792,0,0
5339351331,139.664063,35.596875,3.836,0.02
5339351332,139.667188,35.596875,0,0
5339351333,139.664063,35.598958,2.42,0.04
5339351334,139.667188,35.598958,0,0
5339351341,139.670313,35.596875,1.428,0.008
5339351421,139.682813,35.592708,0,0
5339351422,139.685938,35.592708,0.03,0.000625
5339351423,139.682813,35.594792,0,0
5339351424,139.685938,35.594792,0.158235294,0.003529412
5339351431,139.676563,35.596875,1.075714286,0.01
5339351432,139.679688,35.596875,0.69,0.007
5339351433,139.676563,35.598958,1.08,0.01
5339351434,139.679688,35.598958,0,0
5339351441,139.682813,35.596875,0.278333333,0.004166667
5339351442,139.685938,35.596875,0,0
5339351443,139.682813,35.598958,0.284,0.006
5339351511,139.689063,35.592708,0.478823529,0.003529412
5339351514,139.692188,35.594792,2.22,0.015
5339351521,139.695313,35.592708,0.542857143,0.01
5339351522,139.698438,35.592708,1.929375,0.010625
5339351523,139.695313,35.594792,2.056875,0.011875
5339351524,139.698438,35.594792,2.414,0.028
5339351532,139.692188,35.596875,0.6875,0.0025
5339351533,139.689063,35.598958,1.08,0.01
5339351534,139.692188,35.598958,0,0
5339351541,139.695313,35.596875,3.475,0.021
5339351543,139.695313,35.598958,0,0
5339351544,139.698438,35.598958,0,0
5339351612,139.704688,35.592708,0,0
5339351613,139.701563,35.594792,2.76,0.04
5339351614,139.704688,35.594792,1.086666667,0.026666667
5339351621,139.707813,35.592708,0.62125,0.01125
5339351623,139.707813,35.594792,0.316666667,0.006666667
5339351631,139.701563,35.596875,2.59,0.025
5339351632,139.704688,35.596875,0,0.01
5339351633,139.701563,35.598958,2.76,0.04
5339351634,139.704688,35.598958,0.95875,0.0175
5339351641,139.707813,35.596875,2.667,0.025
5339351642,139.710938,35.596875,0.506666667,0.006666667
5339351643,139.707813,35.598958,3.358571429,0.035714286
5339351711,139.714063,35.592708,1.256666667,0.016666667
5339351712,139.717188,35.592708,1.203076923,0.020769231
5339351713,139.714063,35.594792,0.576666667,0.01
5339351714,139.717188,35.594792,1.097272727,0.013636364
5339351721,139.720313,35.592708,1.082142857,0.019285714
5339351722,139.723438,35.592708,0.311428571,0.004285714
5339351723,139.720313,35.594792,0.91,0.01
5339351731,139.714063,35.596875,1.295,0.0225
5339351732,139.717188,35.596875,1.216,0.024
5339351733,139.714063,35.598958,0.042,0.002
5339351734,139.717188,35.598958,0.506666667,0.01
5339351742,139.723438,35.596875,0.65,0.01
5339351812,139.729688,35.592708,0.246428571,0.007857143
5339351813,139.726563,35.594792,0,0
5339351814,139.729688,35.594792,0,0
5339351821,139.732813,35.592708,0.012,0.0016
5339351822,139.735938,35.592708,0.0736,0.0024
5339351823,139.732813,35.594792,0,0
5339351824,139.735938,35.594792,0,0
5339351831,139.726563,35.596875,0,0
5339351832,139.729688,35.596875,0,0
5339351841,139.732813,35.596875,0,0
5339351842,139.735938,35.596875,0.006,0.0016
5339351843,139.732813,35.598958,0,0
5339351844,139.735938,35.598958,0.012173913,0.002173913
5339351911,139.739063,35.592708,0.1952,0.0056
5339351912,139.742188,35.592708,0,0
5339351913,139.739063,35.594792,0.0056,0.0012
5339351914,139.742188,35.594792,0,0
5339351921,139.745313,35.592708,0,0
5339351922,139.748438,35.592708,0.824444444,0.015555556
5339351923,139.745313,35.594792,0.3404,0.0068
5339351924,139.748438,35.594792,1.3795,0.0195
5339351931,139.739063,35.596875,0.002,0.0012
5339351932,139.742188,35.596875,0.1164,0.01
5339351933,139.739063,35.598958,0.0736,0.0064
5339351934,139.742188,35.598958,0.2072,0.0068
5339351941,139.745313,35.596875,0.0128,0.0016
5339351942,139.748438,35.596875,2.497058824,0.030588235
5339351943,139.745313,35.598958,0.2644,0.0036
5339351944,139.748438,35.598958,1.33125,0.009375
5339352023,139.632813,35.603125,0,0
5339352024,139.635938,35.603125,0.038,0.002
5339352033,139.626563,35.607292,0,0
5339352034,139.629688,35.607292,0,0
5339352041,139.632813,35.605208,0.022352941,0.001176471
5339352042,139.635938,35.605208,0.295555556,0.015555556
5339352043,139.632813,35.607292,0.259090909,0.013636364
5339352044,139.635938,35.607292,0.285,0.016875
5339352111,139.639063,35.601042,0,0
5339352112,139.642188,35.601042,0,0
5339352113,139.639063,35.603125,0.126666667,0.006666667
5339352121,139.645313,35.601042,0.126666667,0.006666667
5339352122,139.648438,35.601042,0,0
5339352124,139.648438,35.603125,0,0
5339352131,139.639063,35.605208,0,0
5339352142,139.648438,35.605208,0,0
5339352143,139.645313,35.607292,0,0
5339352144,139.648438,35.607292,0,0
5339352214,139.654688,35.603125,0.16,0.0075
5339352222,139.660938,35.601042,0,0
5339352231,139.651563,35.605208,0.552,0.002
5339352232,139.654688,35.605208,1.1376,0.0116
5339352233,139.651563,35.607292,0,0
5339352234,139.654688,35.607292,0,0
5339352241,139.657813,35.605208,0.020714286,0.000714286
5339352242,139.660938,35.605208,0,0
5339352243,139.657813,35.607292,0.012352941,0
5339352244,139.660938,35.607292,0,0
5339352313,139.664063,35.603125,1.03,0.017777778
5339352314,139.667188,35.603125,0,0
5339352324,139.673438,35.603125,0,0
5339352331,139.664063,35.605208,0.130769231,0
5339352332,139.667188,35.605208,0,0
5339352333,139.664063,35.607292,0.1612,0
5339352334,139.667188,35.607292,0,0
5339352343,139.670313,35.607292,0,0
5339352344,139.673438,35.607292,0,0
5339352412,139.679688,35.601042,0,0
5339352413,139.676563,35.603125,0,0
5339352414,139.679688,35.603125,0.0245,0.001
5339352421,139.682813,35.601042,0,0
5339352422,139.685938,35.601042,0,0
5339352423,139.682813,35.603125,0,0
5339352432,139.679688,35.605208,0.005,0.000555556
5339352433,139.676563,35.607292,0,0
5339352434,139.679688,35.607292,0,0
5339352441,139.682813,35.605208,0,0
5339352443,139.682813,35.607292,0,0
5339352444,139.685938,35.607292,0.851428571,0.002857143
5339352511,139.689063,35.601042,0.18,0.00375
5339352512,139.692188,35.601042,0.56,0.00875
5339352513,139.689063,35.603125,0.008333333,0.001666667
5339352514,139.692188,35.603125,0.621666667,0.005833333
5339352523,139.695313,35.603125,1.7275,0.0175
5339352531,139.689063,35.605208,0.166666667,0.000833333
5339352534,139.692188,35.607292,1.905,0.01
5339352612,139.704688,35.601042,4.15,0.04
5339352613,139.701563,35.603125,0,0
5339352614,139.704688,35.603125,0,0
5339352621,139.707813,35.601042,0,0
5339352622,139.710938,35.601042,0,0
5339352623,139.707813,35.603125,0,0
5339352624,139.710938,35.603125,0,0
5339352631,139.701563,35.605208,0,0
5339352632,139.704688,35.605208,0,0
5339352634,139.704688,35.607292,0,0
5339352641,139.707813,35.605208,0,0
5339352711,139.714063,35.601042,0.217142857,0.004285714
5339352712,139.717188,35.601042,0.396521739,0.007826087
5339352713,139.714063,35.603125,0.322222222,0.017777778
5339352714,139.717188,35.603125,0,0
5339352721,139.720313,35.601042,0,0
5339352722,139.723438,35.601042,0,0
5339352723,139.720313,35.603125,0,0
5339352724,139.723438,35.603125,0,0
5339352741,139.720313,35.605208,0,0
5339352813,139.726563,35.603125,0,0
5339352822,139.735938,35.601042,0.01,0.001111111
5339352824,139.735938,35.603125,0.385,0.014
5339352831,139.726563,35.605208,0,0
5339352832,139.729688,35.605208,0.0825,0.0025
5339352833,139.726563,35.607292,0,0
5339352834,139.729688,35.607292,0.057391304,0.00173913
5339352841,139.732813,35.605208,0.876,0.018
5339352842,139.735938,35.605208,1.038571429,0.02
5339352843,139.732813,35.607292,0.101538462,0.003076923
5339352911,139.739063,35.601042,0.01,0.001428571
5339352912,139.742188,35.601042,0.0232,0.0024
5339352913,139.739063,35.603125,0,0
5339352914,139.742188,35.603125,0.040416667,0.002083333
5339352921,139.745313,35.601042,0.0012,0.0004
5339352922,139.748438,35.601042,0.57,0.005555556
5339352923,139.745313,35.603125,0.5816,0.0176
5339352924,139.748438,35.603125,0.56,0.009444444
5339352932,139.742188,35.605208,0.252,0.004
5339352934,139.742188,35.607292,0.077,0.003
5339352941,139.745313,35.605208,0.1028,0.0016
5339352942,139.748438,35.605208,0.1332,0.0008
5339352943,139.745313,35.607292,0.034,0.0008
5339352944,139.748438,35.607292,0,0
5339353011,139.626563,35.609375,0.019,0.001
5339353012,139.629688,35.609375,0.19826087,0.010434783
5339353013,139.626563,35.611458,0.199047619,0.01047619
5339353014,139.629688,35.611458,0.228,0.012
5339353021,139.632813,35.609375,0.3325,0.0175
5339353022,139.635938,35.609375,0.095,0.00625
5339353023,139.632813,35.611458,0.38,0.02
5339353031,139.626563,35.613542,0.304,0.016
5339353032,139.629688,35.613542,0.38,0.02
5339353033,139.626563,35.615625,0.0304,0.0016
5339353034,139.629688,35.615625,0,0
5339353042,139.635938,35.613542,0,0
5339353044,139.635938,35.615625,0,0
5339353112,139.642188,35.609375,0,0
5339353114,139.642188,35.611458,0.32,0.00375
5339353121,139.645313,35.609375,0,0
5339353122,139.648438,35.609375,0,0
5339353123,139.645313,35.611458,0,0
5339353131,139.639063,35.613542,0,0
5339353132,139.642188,35.613542,0.428461538,0.005384615
5339353133,139.639063,35.615625,0,0
5339353134,139.642188,35.615625,0.274375,0.00375
5339353142,139.648438,35.613542,0,0
5339353211,139.651563,35.609375,0,0
5339353212,139.654688,35.609375,0,0
5339353213,139.651563,35.611458,0,0
5339353214,139.654688,35.611458,1.75,0.013333333
5339353221,139.657813,35.609375,2.885789474,0.008947368
5339353222,139.660938,35.609375,2.292307692,0.028461538
5339353223,139.657813,35.611458,2.733333333,0.024444444
5339353224,139.660938,35.611458,2.518,0.019333333
5339353231,139.651563,35.613542,0,0
5339353244,139.660938,35.615625,0,0
5339353311,139.664063,35.609375,1.04,0.0225
5339353312,139.667188,35.609375,0,0
5339353313,139.664063,35.611458,0,0
5339353314,139.667188,35.611458,0,0
5339353321,139.670313,35.609375,0,0
5339353322,139.673438,35.609375,0,0
5339353323,139.670313,35.611458,0,0
5339353324,139.673438,35.611458,0,0
5339353333,139.664063,35.615625,0,0
5339353334,139.667188,35.615625,0,0
5339353343,139.670313,35.615625,0,0
5339353344,139.673438,35.615625,0,0
5339353411,139.676563,35.609375,0,0
5339353412,139.679688,35.609375,0,0
5339353414,139.679688,35.611458,0,0
5339353421,139.682813,35.609375,0,0
5339353422,139.685938,35.609375,0,0
5339353423,139.682813,35.611458,2.76,0.02
5339353424,139.685938,35.611458,4.15,0.02
5339353431,139.676563,35.613542,0,0
5339353432,139.679688,35.613542,0.089230769,0
5339353433,139.676563,35.615625,0.004166667,0
5339353434,139.679688,35.615625,0.157142857,0
5339353444,139.685938,35.615625,0,0
5339353511,139.689063,35.609375,1.383333333,0.006666667
5339353513,139.689063,35.611458,4.15,0.02
5339353534,139.692188,35.615625,0,0
5339353542,139.698438,35.613542,0,0
5339353544,139.698438,35.615625,0,0
5339353611,139.701563,35.609375,0,0
5339353612,139.704688,35.609375,0,0
5339353613,139.701563,35.611458,0,0
5339353614,139.704688,35.611458,0,0
5339353622,139.710938,35.609375,0,0
5339353631,139.701563,35.613542,0,0
5339353633,139.701563,35.615625,0,0
5339353644,139.710938,35.615625,0.446,0.01
5339353721,139.720313,35.609375,0,0
5339353722,139.723438,35.609375,0.002727273,0.000909091
5339353723,139.720313,35.611458,0.03,0.01
5339353731,139.714063,35.613542,0.38,0.01
5339353732,139.717188,35.613542,0.285,0.02
5339353733,139.714063,35.615625,0.385833333,0.01
5339353734,139.717188,35.615625,0.203846154,0.012307692
5339353741,139.720313,35.613542,0.3025,0.02
5339353742,139.723438,35.613542,0.436666667,0.02
5339353743,139.720313,35.615625,0.238888889,0.017777778
5339353811,139.726563,35.609375,0.38,0.0075
5339353813,139.726563,35.611458,1.52,0.03
5339353814,139.729688,35.611458,1.52,0.03
5339353823,139.732813,35.611458,1.597692308,0.025384615
5339353824,139.735938,35.611458,0.574545455,0.006363636
5339353831,139.726563,35.613542,1.52,0.03
5339353832,139.729688,35.613542,1.644,0.031
5339353834,139.729688,35.615625,0.394285714,0.005714286
5339353841,139.732813,35.613542,1.870833333,0.020833333
5339353842,139.735938,35.613542,0.7828,0.0096
5339353843,139.732813,35.615625,0.433333333,0.014583333
5339353844,139.735938,35.615625,0.69826087,0.018695652
5339353911,139.739063,35.609375,0,0
5339353912,139.742188,35.609375,0,0
5339353913,139.739063,35.611458,0,0
5339353914,139.742188,35.611458,0,0
5339353921,139.745313,35.609375,0,0
5339353922,139.748438,35.609375,0.3976,0.0024
5339353923,139.745313,35.611458,0.5488,0.0048
5339353924,139.748438,35.611458,3.7676,0.0428
5339353931,139.739063,35.613542,0.0164,0.0004
5339353932,139.742188,35.613542,0.0492,0.0012
5339353933,139.739063,35.615625,0.2128,0.0072
5339353934,139.742188,35.615625,0.3192,0.0068
5339353941,139.745313,35.613542,1.07,0.0148
5339353942,139.748438,35.613542,2.1892,0.0208
5339353943,139.745313,35.615625,0.33,0.0132
5339353944,139.748438,35.615625,0.3536,0.0136
5339354011,139.626563,35.617708,0,0
5339354021,139.632813,35.617708,0,0
5339354033,139.626563,35.623958,4.11,0.05
5339354034,139.629688,35.623958,3.678,0.05
5339354044,139.635938,35.623958,0,0
5339354111,139.639063,35.617708,0,0
5339354112,139.642188,35.617708,0.150769231,0.002307692
5339354113,139.639063,35.619792,0,0
5339354114,139.642188,35.619792,0,0
5339354131,139.639063,35.621875,0,0
5339354132,139.642188,35.621875,0,0
5339354133,139.639063,35.623958,0,0
5339354144,139.648438,35.623958,0,0
5339354212,139.654688,35.617708,0.5325,0.005
5339354213,139.651563,35.619792,0.17375,0.005
5339354214,139.654688,35.619792,0.816111111,0.014444444
5339354221,139.657813,35.617708,0,0
5339354222,139.660938,35.617708,0,0
5339354223,139.657813,35.619792,0,0
5339354231,139.651563,35.621875,0,0
5339354232,139.654688,35.621875,0,0
5339354233,139.651563,35.623958,0,0
5339354244,139.660938,35.623958,0,0
5339354311,139.664063,35.617708,0,0
5339354312,139.667188,35.617708,0,0
5339354314,139.667188,35.619792,0,0
5339354321,139.670313,35.617708,0,0
5339354322,139.673438,35.617708,0,0
5339354323,139.670313,35.619792,0,0
5339354324,139.673438,35.619792,0,0
5339354332,139.667188,35.621875,0,0
5339354411,139.676563,35.617708,0,0
5339354413,139.676563,35.619792,0,0
5339354422,139.685938,35.617708,0,0
5339354431,139.676563,35.621875,0,0
5339354433,139.676563,35.623958,0,0
5339354511,139.689063,35.617708,0,0
5339354512,139.692188,35.617708,0,0
5339354521,139.695313,35.617708,0,0
5339354522,139.698438,35.617708,0,0
5339354523,139.695313,35.619792,0,0
5339354634,139.704688,35.623958,0,0
5339354641,139.707813,35.621875,0,0
5339354642,139.710938,35.621875,0,0
5339354644,139.710938,35.623958,0.488888889,0.015555556
5339354712,139.717188,35.617708,0.23,0.01
5339354721,139.720313,35.617708,0,0
5339354723,139.720313,35.619792,0.057142857,0.002857143
5339354724,139.723438,35.619792,0,0
5339354734,139.717188,35.623958,0.422307692,0.014615385
5339354741,139.720313,35.621875,0,0
5339354742,139.723438,35.621875,0.2475,0.0075
5339354743,139.720313,35.623958,0.28047619,0.005714286
5339354744,139.723438,35.623958,0.5016,0.0128
5339354811,139.726563,35.617708,0,0
5339354812,139.729688,35.617708,0,0
5339354813,139.726563,35.619792,0,0
5339354814,139.729688,35.619792,0.0012,0.0004
5339354821,139.732813,35.617708,0.0024,0.0008
5339354822,139.735938,35.617708,0.145714286,0.008571429
5339354823,139.732813,35.619792,0.001875,0.000625
5339354831,139.726563,35.621875,0,0
5339354832,139.729688,35.621875,0.0552,0.0016
5339354833,139.726563,35.623958,0.1848,0.0028
5339354834,139.729688,35.623958,0.316,0.0048
5339354841,139.732813,35.621875,0,0
5339354842,139.735938,35.621875,0,0
5339354843,139.732813,35.623958,0.132,0.002
5339354911,139.739063,35.617708,0.105625,0.005625
5339354912,139.742188,35.617708,0.2272,0.0076
5339354913,139.739063,35.619792,0.07,0.005
5339354914,139.742188,35.619792,0.172,0.0096
5339354921,139.745313,35.617708,0.1128,0.0124
5339354922,139.748438,35.617708,0.1916,0.014
5339354923,139.745313,35.619792,0.1904,0.0072
5339354924,139.748438,35.619792,0.6236,0.03
5339354931,139.739063,35.621875,0.115294118,0.008235294
5339354932,139.742188,35.621875,0.1488,0.006
5339354933,139.739063,35.623958,0.1,0.006666667
5339354934,139.742188,35.623958,0.0124,0.0008
5339354941,139.745313,35.621875,0.1808,0.0156
5339354942,139.748438,35.621875,0.7444,0.0244
5339354943,139.745313,35.623958,0.0788,0.0052
5339354944,139.748438,35.623958,0.1012,0.0068
5339355011,139.626563,35.626042,3.236,0.04
5339355013,139.626563,35.628125,0.352,0.01
5339355014,139.629688,35.628125,1.487,0.022
5339355031,139.626563,35.630208,0.992727273,0.011818182
5339355032,139.629688,35.630208,0.473333333,0.01
5339355033,139.626563,35.632292,0,0
5339355034,139.629688,35.632292,0.696666667,0.006666667
5339355121,139.645313,35.626042,0.495,0
5339355122,139.648438,35.626042,0.13,0
5339355123,139.645313,35.628125,0.436666667,0
5339355124,139.648438,35.628125,0.47,0
5339355223,139.657813,35.628125,0,0
5339355224,139.660938,35.628125,0,0
5339355231,139.651563,35.630208,0,0
5339355233,139.651563,35.632292,0,0
5339355234,139.654688,35.632292,0,0
5339355241,139.657813,35.630208,0,0
5339355242,139.660938,35.630208,0,0
