表8-2  物質別月別調査結果（ＰＡＭＳ）,,,,,,,,,,,,,,,,,2022年度  PAMS,,
"注)  ・2010（平成22)年度まで「低沸点VOC」としてPAMSの後に配していた4物質を、先頭に配した （番号は、PAMSを従来どおりとしたため、「V1」などとした。）。
・物質名の( )は、HAPｓの番号であり、重複していることを示す。
,,2022年度,,,,,,,,検出下限値：,,0.04,,(0.02 ppb),(単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.151,< 0.04,< 0.04,0.112,0.543,0.107,< 0.04,< 0.04,0.074,0.086,0.050,0.067,0.543,< 0.04,0.106,0.155,< 0.02,0.030
区,国設東京新宿,0.133,< 0.04,< 0.04,< 0.04,0.114,0.051,< 0.04,< 0.04,0.089,0.107,< 0.04,< 0.04,0.133,< 0.04,0.053,0.038,< 0.02,< 0.02
部,目黒区碑文谷,0.063,< 0.04,< 0.04,0.077,0.093,0.055,< 0.04,0.054,0.140,0.136,< 0.04,0.055,0.140,< 0.04,0.063,0.040,< 0.02,< 0.02
一,大田区東糀谷,0.065,< 0.04,< 0.04,0.120,0.887,0.108,0.053,< 0.04,0.128,0.178,0.059,< 0.04,0.887,< 0.04,0.140,0.253,< 0.02,0.040
般,板橋区氷川町,0.146,< 0.04,< 0.04,< 0.04,0.081,< 0.04,< 0.04,< 0.04,0.138,0.121,< 0.04,0.064,0.146,< 0.04,0.058,0.042,< 0.02,< 0.02
環,練馬区石神井町,0.092,< 0.04,< 0.04,0.045,< 0.04,0.061,< 0.04,0.068,0.086,0.144,< 0.04,0.049,0.144,< 0.04,0.054,0.041,< 0.02,< 0.02
境,足立区西新井,0.148,< 0.04,< 0.04,0.069,0.152,0.064,0.067,0.102,0.243,0.215,< 0.04,< 0.04,0.243,< 0.04,0.095,0.069,< 0.02,0.027
,江戸川区春江町,0.087,< 0.04,0.049,0.075,0.071,< 0.04,0.121,0.100,0.128,0.324,< 0.04,0.204,0.324,< 0.04,0.102,0.093,< 0.02,0.029
,区部一般平均,0.111,< 0.04,< 0.04,0.067,0.245,0.061,0.043,0.051,0.128,0.164,< 0.04,0.062,0.887,< 0.04,0.084,0.253,< 0.02,0.024
多,小金井市貫井北町,< 0.04,< 0.04,< 0.04,0.051,0.046,0.042,< 0.04,< 0.04,0.054,0.060,< 0.04,< 0.04,0.060,< 0.04,< 0.04,< 0.02,< 0.02,< 0.02
摩,東大和市奈良橋,< 0.04,0.256,0.048,0.075,< 0.04,0.058,0.091,< 0.04,0.094,0.087,< 0.04,0.100,0.256,< 0.04,0.074,0.073,< 0.02,0.021
一般,多摩部一般平均,< 0.04,0.138,< 0.04,0.063,< 0.04,0.050,0.055,< 0.04,0.074,0.073,< 0.04,0.060,0.256,< 0.04,0.053,0.073,< 0.02,< 0.02
都一般平均,,0.093,0.044,< 0.04,0.067,0.203,0.059,0.045,0.044,0.117,0.146,< 0.04,0.062,0.887,< 0.04,0.078,0.253,< 0.02,0.022
,京葉道路亀戸,0.217,< 0.04,0.060,0.089,0.110,0.075,< 0.04,0.070,0.121,0.216,< 0.04,0.135,0.217,< 0.04,0.096,0.062,< 0.02,0.027
,環八通り八幡山,0.084,0.107,0.115,0.084,0.103,0.044,< 0.04,0.194,0.187,0.146,0.044,< 0.04,0.194,< 0.04,0.096,0.055,< 0.02,0.027
沿,２地点沿道平均,0.150,0.063,0.087,0.086,0.107,0.059,< 0.04,0.132,0.154,0.181,< 0.04,0.077,0.217,< 0.04,0.096,0.062,< 0.02,0.027
道,甲州街道大原,0.119,0.104,0.056,0.112,0.127,0.060,0.116,0.065,0.210,0.105,0.049,0.062,0.210,0.049,0.099,0.060,< 0.02,0.028
,中山道大和町,0.162,0.098,0.091,0.090,0.114,0.068,0.107,0.097,0.167,0.169,< 0.04,0.078,0.169,< 0.04,0.105,0.048,< 0.02,0.030
,４地点沿道平均,0.145,0.082,0.081,0.094,0.114,0.062,0.066,0.107,0.171,0.159,< 0.04,0.074,0.217,< 0.04,0.099,0.062,< 0.02,0.028
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,< 0.04,< 0.04,< 0.04,0.041,< 0.04,< 0.04,< 0.04,< 0.04,< 0.04,< 0.04,< 0.04,< 0.04,0.041,< 0.04,< 0.04,< 0.02,< 0.02,< 0.02
,,,,,,,,,,,,,,,,,,,
19,n-Hexane (35),,,,,,,,,基準値    ：,,,,,,,,分子量：,86.2
,,,,,,,,,,定量下限値：,,0.06,μg/m3,(0.017 ppb,),,換算係数(→ppb）：,,0.279
,,2022年度,,,,,,,,検出下限値：,,0.02,,(0.006 ppb,)       (単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,2.705,0.543,0.237,0.876,3.246,1.036,0.559,0.629,1.126,1.749,0.666,0.383,3.246,0.237,1.146,0.905,0.066,0.320
区,国設東京新宿,1.656,0.818,0.365,0.548,2.085,0.502,0.642,0.615,1.656,2.849,0.579,0.371,2.849,0.365,1.057,0.795,0.102,0.295
部,目黒区碑文谷,1.725,0.849,0.326,0.693,1.905,0.566,0.929,0.597,1.613,2.180,0.385,0.297,2.180,0.297,1.005,0.608,0.083,0.280
一,大田区東糀谷,3.662,0.849,0.482,0.995,5.390,1.032,0.861,0.810,1.771,3.377,0.708,0.494,5.390,0.482,1.703,1.503,0.135,0.475
般,板橋区氷川町,1.870,0.795,0.429,0.536,1.991,0.518,0.834,0.697,1.656,2.407,0.471,0.391,2.407,0.391,1.050,0.671,0.109,0.293
環,練馬区石神井町,1.477,0.917,0.324,0.884,1.200,0.729,1.557,0.763,1.494,1.748,0.641,0.384,1.748,0.324,1.010,0.487,0.090,0.282
境,足立区西新井,2.373,1.611,0.311,0.755,1.973,0.846,0.796,1.127,3.143,3.840,0.534,0.604,3.840,0.311,1.493,1.071,0.087,0.416
,江戸川区春江町,0.890,0.631,0.228,0.559,0.708,0.269,0.820,0.882,2.307,3.595,0.506,0.913,3.595,0.228,1.026,1.003,0.064,0.286
,区部一般平均,2.045,0.877,0.338,0.731,2.312,0.687,0.875,0.765,1.846,2.718,0.561,0.480,5.390,0.228,1.186,1.503,0.064,0.331
多,小金井市貫井北町,0.807,0.770,0.506,0.785,0.938,0.477,1.019,0.912,1.112,1.333,0.641,0.387,1.333,0.387,0.807,0.372,0.108,0.225
摩,東大和市奈良橋,0.950,3.404,0.538,0.835,0.836,0.816,1.527,0.842,1.028,1.630,0.699,1.337,3.404,0.538,1.204,0.949,0.150,0.336
一般,多摩部一般平均,0.879,2.087,0.522,0.810,0.887,0.647,1.273,0.877,1.070,1.481,0.670,0.862,3.404,0.387,1.005,0.949,0.108,0.280
都一般平均,,1.811,1.119,0.375,0.747,2.027,0.679,0.954,0.787,1.690,2.471,0.583,0.556,5.390,0.228,1.150,1.503,0.064,0.321
,京葉道路亀戸,1.256,1.049,0.269,0.714,1.147,0.627,0.860,0.912,2.241,2.702,0.514,0.756,2.702,0.269,1.087,0.754,0.075,0.303
,環八通り八幡山,0.971,1.356,0.832,1.002,2.575,0.390,1.511,1.437,1.840,1.946,0.605,0.368,2.575,0.368,1.236,0.718,0.103,0.345
沿,２地点沿道平均,1.113,1.203,0.550,0.858,1.861,0.508,1.185,1.174,2.040,2.324,0.560,0.562,2.702,0.269,1.162,0.754,0.075,0.324
道,甲州街道大原,1.791,1.213,0.643,0.996,2.646,0.895,1.384,0.791,2.172,2.109,0.805,0.851,2.646,0.643,1.358,0.738,0.179,0.379
,中山道大和町,2.313,1.247,0.910,0.910,2.544,0.919,1.069,0.978,1.963,2.651,0.681,0.721,2.651,0.681,1.409,0.739,0.190,0.393
,４地点沿道平均,1.583,1.216,0.664,0.905,2.228,0.708,1.206,1.030,2.054,2.352,0.652,0.674,2.702,0.269,1.273,0.754,0.075,0.355
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.200,0.294,0.131,0.240,0.391,0.189,0.893,0.188,0.373,0.368,0.141,0.255,0.893,0.131,0.305,0.249,0.037,0.085
,,,,,,,,,,,,,,,,,,,
20,"2,4-Dimethylpentane",,,,,,,,,基準値    ：,,,,,,,,分子量：,100.2
,,,,,,,,,,定量下限値：,,0.08,μg/m3,(0.020 ppb,),,換算係数(→ppb）：,,0.240
,,2022年度,,,,,,,,検出下限値：,,0.03,,(0.008 ppb,)       (単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.052,< 0.03,< 0.03,< 0.03,0.175,0.042,0.039,< 0.03,0.058,0.080,0.033,< 0.03,0.175,< 0.03,0.046,0.042,< 0.008,0.011
区,国設東京新宿,0.050,0.041,< 0.03,< 0.03,0.093,< 0.03,0.033,0.034,0.073,0.103,< 0.03,< 0.03,0.103,< 0.03,0.042,0.025,< 0.008,0.010
部,目黒区碑文谷,0.057,0.039,< 0.03,< 0.03,0.071,< 0.03,0.052,0.037,0.103,0.120,< 0.03,< 0.03,0.120,< 0.03,0.046,0.029,< 0.008,0.011
一,大田区東糀谷,0.067,0.035,< 0.03,0.033,0.194,0.044,0.033,0.044,0.094,0.172,0.039,< 0.03,0.194,< 0.03,0.065,0.046,< 0.008,0.016
般,板橋区氷川町,0.048,0.043,0.033,< 0.03,0.101,< 0.03,0.050,< 0.03,0.099,0.153,0.034,< 0.03,0.153,< 0.03,0.052,0.037,< 0.008,0.012
環,練馬区石神井町,0.042,0.031,< 0.03,< 0.03,0.073,< 0.03,0.050,0.042,0.095,0.131,0.038,< 0.03,0.131,< 0.03,0.047,0.032,< 0.008,0.011
境,足立区西新井,0.071,0.073,< 0.03,< 0.03,0.092,0.043,0.048,0.059,0.179,0.227,0.034,0.033,0.227,< 0.03,0.074,0.054,< 0.008,0.018
,江戸川区春江町,0.044,0.037,< 0.03,< 0.03,0.042,< 0.03,0.051,0.061,0.149,0.264,0.037,0.047,0.264,< 0.03,0.065,0.063,< 0.008,0.016
,区部一般平均,0.054,0.039,< 0.03,< 0.03,0.105,< 0.03,0.045,0.038,0.106,0.156,0.031,< 0.03,0.264,< 0.03,0.055,0.063,< 0.008,0.013
多,小金井市貫井北町,0.051,0.039,< 0.03,0.036,0.056,< 0.03,0.041,0.045,0.065,0.095,0.031,< 0.03,0.095,< 0.03,0.042,0.023,< 0.008,0.010
摩,東大和市奈良橋,0.059,0.361,0.057,0.047,0.039,0.031,0.104,0.052,0.082,0.115,< 0.03,0.111,0.361,< 0.03,0.089,0.087,< 0.008,0.021
一般,多摩部一般平均,0.055,0.200,0.036,0.042,0.048,< 0.03,0.072,0.048,0.074,0.105,< 0.03,0.063,0.361,< 0.03,0.066,0.087,< 0.008,0.016
都一般平均,,0.054,0.071,< 0.03,< 0.03,0.094,< 0.03,0.050,0.040,0.100,0.146,< 0.03,< 0.03,0.361,< 0.03,0.057,0.087,< 0.008,0.014
,京葉道路亀戸,0.061,0.058,< 0.03,0.048,0.074,0.044,0.056,0.050,0.124,0.190,0.032,0.051,0.190,< 0.03,0.067,0.046,< 0.008,0.016
,環八通り八幡山,0.049,0.073,0.076,0.066,0.109,< 0.03,0.060,0.101,0.134,0.128,0.038,< 0.03,0.134,< 0.03,0.072,0.032,< 0.008,0.017
沿,２地点沿道平均,0.055,0.066,0.045,0.057,0.091,< 0.03,0.058,0.075,0.129,0.159,0.035,0.033,0.190,< 0.03,0.069,0.046,< 0.008,0.017
道,甲州街道大原,0.091,0.083,0.061,0.049,0.156,0.048,0.082,0.061,0.161,0.161,0.055,0.078,0.161,0.048,0.091,0.039,0.011,0.022
,中山道大和町,0.119,0.097,0.077,0.077,0.149,0.052,0.075,0.066,0.140,0.171,0.055,0.051,0.171,0.051,0.094,0.041,0.012,0.023
,４地点沿道平均,0.080,0.078,0.057,0.060,0.122,0.040,0.068,0.070,0.140,0.163,0.045,0.049,0.190,< 0.03,0.081,0.046,< 0.008,0.019
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,0.053,< 0.03,< 0.03,< 0.03,< 0.03,< 0.03,0.053,< 0.03,< 0.03,0.013,< 0.008,< 0.008
2022年度  PAMS,,,,,,,,,,,,,,,,,,,
21,Methylcyclopentane,,,,,,,,,基準値    ：,,,,,,,,分子量：,84.2
,,,,,,,,,,定量下限値：,,0.06,μg/m3,(0.018 ppb,),,換算係数(→ppb）：,,0.286
,,2022年度,,,,,,,,検出下限値：,,0.02,,(0.006 ppb,)       (単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,1.042,0.222,0.089,0.350,1.302,0.357,0.225,0.242,0.487,0.704,0.276,0.150,1.302,0.089,0.454,0.372,0.025,0.130
区,国設東京新宿,0.606,0.280,0.132,0.191,0.766,0.169,0.239,0.214,0.724,0.910,0.209,0.183,0.910,0.132,0.385,0.260,0.038,0.110
部,目黒区碑文谷,0.817,0.350,0.134,0.237,0.617,0.197,0.343,0.263,0.979,0.958,0.170,0.131,0.979,0.131,0.433,0.280,0.037,0.124
一,大田区東糀谷,1.587,0.290,0.149,0.346,3.165,0.412,0.324,0.244,0.855,1.328,0.304,0.220,3.165,0.149,0.769,0.904,0.043,0.220
般,板橋区氷川町,0.675,0.340,0.193,0.190,0.720,0.206,0.346,0.268,0.822,1.091,0.206,0.175,1.091,0.175,0.436,0.312,0.050,0.124
環,練馬区石神井町,0.559,0.342,0.121,0.239,0.399,0.223,0.535,0.268,0.753,0.936,0.250,0.144,0.936,0.121,0.397,0.267,0.035,0.113
境,足立区西新井,0.924,0.463,0.153,0.277,0.696,0.436,0.347,0.498,1.531,1.872,0.234,0.208,1.872,0.153,0.637,0.534,0.044,0.182
,江戸川区春江町,0.367,0.257,0.110,0.206,0.265,0.095,0.336,0.356,1.127,1.710,0.212,0.295,1.710,0.095,0.445,0.488,0.027,0.127
,区部一般平均,0.822,0.318,0.135,0.255,0.991,0.262,0.337,0.294,0.910,1.188,0.233,0.188,3.165,0.089,0.494,0.904,0.025,0.141
多,小金井市貫井北町,0.406,0.402,0.141,0.267,0.364,0.179,0.369,0.362,0.544,0.641,0.248,0.152,0.641,0.141,0.339,0.183,0.040,0.097
摩,東大和市奈良橋,0.440,1.863,0.245,0.304,0.314,0.306,0.645,0.348,0.529,0.773,0.261,0.567,1.863,0.245,0.550,0.532,0.070,0.157
一般,多摩部一般平均,0.423,1.132,0.193,0.286,0.339,0.242,0.507,0.355,0.537,0.707,0.254,0.359,1.863,0.141,0.444,0.532,0.040,0.127
都一般平均,,0.742,0.481,0.147,0.261,0.861,0.258,0.371,0.306,0.835,1.092,0.237,0.222,3.165,0.089,0.484,0.904,0.025,0.138
,京葉道路亀戸,0.499,0.329,0.121,0.260,0.414,0.257,0.355,0.368,1.108,1.329,0.223,0.333,1.329,0.121,0.466,0.379,0.035,0.133
,環八通り八幡山,0.455,0.614,0.435,0.416,0.764,0.177,0.535,0.690,0.964,0.959,0.258,0.165,0.964,0.165,0.536,0.275,0.047,0.153
沿,２地点沿道平均,0.477,0.471,0.278,0.338,0.589,0.217,0.445,0.529,1.036,1.144,0.240,0.249,1.329,0.121,0.501,0.379,0.035,0.143
道,甲州街道大原,0.802,0.589,0.309,0.410,0.975,0.443,0.593,0.468,1.492,1.107,0.367,0.509,1.492,0.309,0.672,0.426,0.088,0.192
,中山道大和町,0.945,0.617,0.465,0.418,0.978,0.480,0.508,0.426,0.982,1.246,0.315,0.353,1.246,0.315,0.644,0.356,0.090,0.184
,４地点沿道平均,0.675,0.537,0.332,0.376,0.783,0.339,0.498,0.488,1.137,1.160,0.291,0.340,1.492,0.121,0.580,0.426,0.035,0.165
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.066,0.113,0.057,0.079,0.135,0.066,0.289,0.066,0.171,0.160,0.052,0.087,0.289,0.052,0.112,0.083,0.015,0.032
,,,,,,,,,,,,,,,,,,,
22,2-Methylhexane,,,,,,,,,基準値    ：,,,,,,,,分子量：,100.2
,,,,,,,,,,定量下限値：,,0.07,μg/m3,(0.017 ppb,),,換算係数(→ppb）：,,0.240
,,2022年度,,,,,,,,検出下限値：,,0.02,,(0.005 ppb,)       (単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.253,0.139,0.053,0.103,0.462,0.142,0.105,0.123,0.251,0.393,0.178,0.068,0.462,0.053,0.189,0.111,0.013,0.045
区,国設東京新宿,0.219,0.153,0.069,0.071,0.300,0.070,0.118,0.113,0.300,0.440,0.118,0.108,0.440,0.069,0.173,0.106,0.017,0.042
部,目黒区碑文谷,0.273,0.151,0.095,0.092,0.255,0.079,0.143,0.142,0.533,0.564,0.107,0.081,0.564,0.079,0.210,0.135,0.019,0.050
一,大田区東糀谷,0.279,0.116,0.075,0.122,0.653,0.164,0.141,0.139,0.490,0.846,0.161,0.086,0.846,0.075,0.273,0.203,0.018,0.065
般,板橋区氷川町,0.244,0.170,0.102,0.081,0.259,0.084,0.176,0.145,0.475,0.700,0.139,0.106,0.700,0.081,0.223,0.168,0.020,0.054
環,練馬区石神井町,0.187,0.157,0.073,0.120,0.218,0.099,0.165,0.155,0.427,0.670,0.153,0.080,0.670,0.073,0.209,0.161,0.018,0.050
境,足立区西新井,0.338,0.216,0.093,0.113,0.283,0.148,0.160,0.252,0.852,1.086,0.147,0.116,1.086,0.093,0.317,0.261,0.022,0.076
,江戸川区春江町,0.196,0.149,0.064,0.133,0.206,0.109,0.156,0.216,0.616,1.128,0.132,0.105,1.128,0.064,0.268,0.271,0.015,0.064
,区部一般平均,0.249,0.156,0.078,0.104,0.329,0.112,0.145,0.161,0.493,0.728,0.142,0.094,1.128,0.053,0.233,0.271,0.013,0.056
多,小金井市貫井北町,0.222,0.206,0.091,0.121,0.164,0.076,0.132,0.199,0.308,0.448,0.143,0.093,0.448,0.076,0.184,0.108,0.018,0.044
摩,東大和市奈良橋,0.251,1.727,0.190,0.148,0.147,0.163,0.463,0.215,0.327,0.546,0.140,0.501,1.727,0.140,0.401,0.414,0.033,0.096
一般,多摩部一般平均,0.237,0.966,0.140,0.135,0.155,0.119,0.297,0.207,0.318,0.497,0.141,0.297,1.727,0.076,0.293,0.414,0.018,0.070
都一般平均,,0.246,0.318,0.091,0.110,0.295,0.113,0.176,0.170,0.458,0.682,0.142,0.134,1.727,0.053,0.245,0.414,0.013,0.059
,京葉道路亀戸,0.262,0.188,0.083,0.116,0.242,0.147,0.189,0.212,0.582,0.937,0.161,0.164,0.937,0.083,0.273,0.225,0.020,0.066
,環八通り八幡山,0.260,0.337,0.268,0.207,0.399,0.098,0.235,0.360,0.595,0.655,0.141,0.102,0.655,0.098,0.305,0.157,0.023,0.073
沿,２地点沿道平均,0.261,0.263,0.175,0.161,0.321,0.122,0.212,0.286,0.588,0.796,0.151,0.133,0.937,0.083,0.289,0.225,0.020,0.069
道,甲州街道大原,0.417,0.421,0.222,0.218,0.470,0.239,0.284,0.271,0.803,0.807,0.252,0.297,0.807,0.218,0.392,0.194,0.052,0.094
,中山道大和町,0.471,0.482,0.368,0.275,0.461,0.273,0.295,0.296,0.610,0.881,0.240,0.263,0.881,0.240,0.410,0.211,0.057,0.098
,４地点沿道平均,0.353,0.357,0.235,0.204,0.393,0.189,0.251,0.285,0.647,0.820,0.198,0.206,0.937,0.083,0.345,0.225,0.020,0.083
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.051,0.059,0.035,0.033,0.065,0.025,0.226,0.031,0.055,0.088,0.031,0.051,0.226,0.025,0.062,0.054,0.006,0.015
,,,,,,,,,,,,,,,,,,,
23,"2,3-Dimethylpentane",,,,,,,,,基準値    ：,,,,,,,,分子量：,100.2
,,,,,,,,,,定量下限値：,,0.17,μg/m3,(0.05 ppb),,,換算係数(→ppb）：,,0.240
,,2022年度,,,,,,,,検出下限値：,,0.05,,(0.02 ppb),(単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.174,0.093,< 0.05,< 0.05,0.286,0.108,0.105,0.071,0.141,0.182,0.078,0.070,0.286,< 0.05,0.113,0.069,< 0.02,0.027
区,国設東京新宿,0.120,0.095,0.067,0.074,0.189,0.050,0.099,0.074,0.157,0.180,< 0.05,0.063,0.189,< 0.05,0.099,0.045,< 0.02,0.024
部,目黒区碑文谷,0.147,0.135,0.096,0.079,0.206,0.072,0.101,0.089,0.195,0.219,< 0.05,< 0.05,0.219,< 0.05,0.116,0.053,< 0.02,0.028
一,大田区東糀谷,0.164,0.056,< 0.05,0.152,0.456,0.146,0.167,0.090,0.216,0.375,0.070,0.126,0.456,< 0.05,0.170,0.109,< 0.02,0.041
般,板橋区氷川町,0.169,0.122,0.092,0.058,0.184,0.059,0.114,0.110,0.175,0.274,< 0.05,0.080,0.274,< 0.05,0.122,0.066,< 0.02,0.029
環,練馬区石神井町,0.147,0.086,< 0.05,0.136,0.149,0.118,0.134,0.125,0.165,0.266,0.056,0.070,0.266,< 0.05,0.123,0.064,< 0.02,0.030
境,足立区西新井,0.204,0.144,< 0.05,0.070,0.177,0.070,0.139,0.133,0.341,0.407,0.087,0.061,0.407,< 0.05,0.155,0.098,< 0.02,0.037
,江戸川区春江町,0.090,0.088,0.051,0.067,0.126,0.079,0.111,0.118,0.275,0.462,0.059,0.074,0.462,0.051,0.133,0.111,< 0.02,0.032
,区部一般平均,0.152,0.102,0.051,0.083,0.222,0.088,0.121,0.101,0.208,0.296,0.053,0.071,0.462,< 0.05,0.129,0.111,< 0.02,0.031
多,小金井市貫井北町,0.157,0.071,0.062,0.098,0.189,0.126,0.188,0.112,0.169,0.222,0.094,0.072,0.222,0.062,0.130,0.053,< 0.02,0.031
摩,東大和市奈良橋,0.161,0.612,0.070,0.098,0.145,0.137,0.288,0.121,0.159,0.239,0.101,0.262,0.612,0.070,0.199,0.147,< 0.02,0.048
一般,多摩部一般平均,0.159,0.341,0.066,0.098,0.167,0.131,0.238,0.116,0.164,0.231,0.097,0.167,0.612,0.062,0.165,0.147,< 0.02,0.039
都一般平均,,0.153,0.150,0.054,0.086,0.211,0.097,0.145,0.104,0.199,0.283,0.062,0.090,0.612,< 0.05,0.136,0.147,< 0.02,0.033
,京葉道路亀戸,0.125,0.128,0.061,0.096,0.129,0.075,0.121,0.113,0.232,0.322,0.069,0.082,0.322,0.061,0.129,0.077,< 0.02,0.031
,環八通り八幡山,0.148,0.158,0.107,0.118,0.229,0.073,0.159,0.147,0.251,0.254,0.068,0.071,0.254,0.068,0.149,0.061,< 0.02,0.036
沿,２地点沿道平均,0.137,0.143,0.084,0.107,0.179,0.074,0.140,0.130,0.241,0.288,0.068,0.076,0.322,0.061,0.139,0.077,< 0.02,0.033
道,甲州街道大原,0.203,0.185,0.104,0.133,0.254,0.165,0.138,0.127,0.310,0.294,0.095,0.128,0.310,0.095,0.178,0.074,0.023,0.043
,中山道大和町,< 0.05,0.199,0.144,0.148,0.289,0.112,0.156,0.125,0.262,0.339,0.112,0.090,0.339,< 0.05,0.167,0.081,< 0.02,0.040
,４地点沿道平均,0.125,0.168,0.104,0.124,0.225,0.106,0.143,0.128,0.264,0.302,0.086,0.093,0.339,< 0.05,0.156,0.081,< 0.02,0.037
檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.098,0.070,0.068,0.062,0.090,0.053,0.151,0.087,0.051,< 0.05,< 0.05,< 0.05,0.151,< 0.05,0.067,0.036,< 0.02,< 0.02
,,,,,,,,,,,,,,,,,,,
24,3-Methylhexane,,,,,,,,,基準値    ：,,,,,,,,分子量：,100.2
,,,,,,,,,,定量下限値：,,0.14,μg/m3,(0.04 ppb),,,換算係数(→ppb）：,,0.240
,,2022年度,,,,,,,,検出下限値：,,0.05,,(0.02 ppb),(単位：μg/m3）,,,(単位：ｐｐｂ）,
測定地点（局）,,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月,最大,最小,平 均,最大,最小,平 均
,中央区晴海,0.285,0.157,0.057,0.122,0.526,0.145,0.128,0.150,0.282,0.417,0.203,0.099,0.526,0.057,0.214,0.126,< 0.02,0.051
区,国設東京新宿,0.242,0.159,0.101,0.064,0.312,0.083,0.145,0.134,0.324,0.483,0.131,0.106,0.483,0.064,0.190,0.116,< 0.02,0.046
部,目黒区碑文谷,0.271,0.170,0.103,0.093,0.267,0.087,0.178,0.155,0.564,0.564,0.123,0.115,0.564,0.087,0.224,0.135,0.021,0.054
一,大田区東糀谷,0.346,0.106,0.088,0.149,0.705,0.194,0.172,0.147,0.534,0.919,0.191,0.101,0.919,0.088,0.304,0.221,0.021,0.073
般,板橋区氷川町,0.262,0.193,0.153,0.101,0.306,0.109,0.207,0.186,0.534,0.768,0.158,0.110,0.768,0.101,0.257,0.184,0.024,0.062
環,練馬区石神井町,0.229,0.148,0.092,0.157,0.179,0.118,0.171,0.186,0.486,0.725,0.181,0.125,0.725,0.092,0.233,0.174,0.022,0.056
境,足立区西新井,0.362,0.244,0.117,0.131,0.318,0.185,0.192,0.275,0.890,1.183,0.184,0.136,1.183,0.117,0.351,0.284,0.028,0.084
,江戸川区春江町,0.218,0.159,0.088,0.114,0.153,0.056,0.194,0.251,0.711,1.185,0.157,0.124,1.185,0.056,0.284,0.284,< 0.02,0.068
,区部一般平均,0.277,0.167,0.100,0.116,0.346,0.122,0.173,0.185,0.541,0.781,0.166,0.114,1.185,0.056,0.257,0.284,< 0.02,0.062
多,小金井市貫井北町,0.244,0.231,0.107,0.152,0.166,0.086,0.139,0.202,0.342,0.488,0.173,0.117,0.488,0.086,0.204,0.117,0.021,0.049
摩,東大和市奈良橋,0.283,1.768,0.236,0.168,0.188,0.214,0.523,0.229,0.382,0.617,0.162,0.570,1.768,0.162,0.445,0.424,0.039,0.107
一般,多摩部一般平均,0.264,0.999,0.171,0.160,0.177,0.150,0.331,0.215,0.362,0.552,0.168,0.344,1.768,0.086,0.324,0.424,0.021,0.078
都一般平均,,0.274,0.334,0.114,0.125,0.312,0.128,0.205,0.191,0.505,0.735,0.166,0.160,1.768,0.056,0.271,0.424,< 0.02,0.065
,京葉道路亀戸,0.288,0.211,0.087,0.120,0.257,0.158,0.202,0.224,0.607,1.018,0.195,0.157,1.018,0.087,0.294,0.244,0.021,0.070
,環八通り八幡山,0.268,0.333,0.308,0.223,0.457,0.108,0.287,0.403,0.621,0.695,0.165,0.120,0.695,0.108,0.332,0.167,0.026,0.080
沿,２地点沿道平均,0.278,0.272,0.198,0.171,0.357,0.133,0.244,0.314,0.614,0.857,0.180,0.138,1.018,0.087,0.313,0.244,0.021,0.075
道,甲州街道大原,0.466,0.455,0.240,0.236,0.518,0.261,0.338,0.277,0.851,0.831,0.287,0.320,0.851,0.236,0.423,0.204,0.057,0.102
,中山道大和町,0.535,0.482,0.424,0.300,0.499,0.312,0.359,0.328,0.685,0.941,0.278,0.283,0.941,0.278,0.452,0.226,0.067,0.108
,４地点沿道平均,0.389,0.370,0.265,0.220,0.433,0.210,0.296,0.308,0.691,0.871,0.231,0.220,1.018,0.087,0.375,0.244,0.021,0.090
