台帳番号,全解除,年度,文書記号,種別,番号,所在地,起点（地番）,起点ｘ座標,起点ｙ座標,回転角（度分秒）,調査区画数,調査種別（土壌概況/土壌詳細/地下水代表地点/地下水対象地境界/地下水詳細）,地点種別（一部対象混合/一部対象個別/全部対象/第一種代表地点/第二種・第三種代表地点）,評価区画,採取区画,深度(m),標高(TPm),標高(APm),TCE_GAS(ppm),PCE_GAS(ppm),DCM_GAS(ppm),VC_GAS(ppm),CCl4_GAS(ppm),EDC_GAS(ppm),"1,1-DCE_GAS(ppm)","1,2-DCE_GAS(ppm)","1,1,1-TCE_GAS(ppm)","1,1,2-TCE_GAS(ppm)","1,3-DCP_GAS(ppm)",Bz_GAS(ppm),TCE_GAS(WATER）(mg/l),PCE_GAS(WATER）(mg/l),DCM_GAS(WATER）(mg/l),VC_GAS(WATER）(mg/l),CCl4_GAS(WATER）(mg/l),EDC_GAS(WATER）(mg/l),"1,1-DCE_GAS(WATER）(mg/l)","1,2-DCE_GAS(WATER）(mg/l)","1,1,1-TCE_GAS(WATER）(mg/l)","1,1,2-TCE_GAS(WATER）(mg/l)","1,3-DCP_GAS(WATER）(mg/l)",Bz_GAS(WATER）(mg/l),TCE_Elu(mg/l),PCE_Elu(mg/l),DCM_Elu(mg/l),VC_Elu(mg/l),CCl4_Elu(mg/l),EDC_Elu(mg/l),"1,1-DCE_Elu(mg/l)","1,2-DCE_Elu(mg/l)","1,1,1-TCE_Elu(mg/l)","1,1,2-TCE_Elu(mg/l)","1,3-DCP_Elu(mg/l)",Bz_Elu(mg/l),Cd_Elu(mg/l),CN_Elu(mg/l),Pb_Elu(mg/l),Cr6+_Elu(mg/l),As_Elu(mg/l),Hg_Elu(mg/l),Se_Elu(mg/l),B_Elu(mg/l),F_Elu(mg/l),有機リン_Elu(mg/l),PCB_Elu(mg/l),チウラム_Elu(mg/l),シマジン_Elu(mg/l),チオベンカルブ_Elu(mg/l),Cd_Con(mg/kg),CN_Con(mg/kg),Pb_Con(mg/kg),Cr6+_Con(mg/kg),As_Con(mg/kg),Hg_Con(mg/kg),Se_Con(mg/kg),B_Con(mg/kg),F_Con(mg/kg),TCE_Wat(mg/l),PCE_Wat(mg/l),DCM_Wat(mg/l),VC_Wat(mg/l),CCl4_Wat(mg/l),EDC_Wat(mg/l),"1,1-DCE_Wat(mg/l)","1,2-DCE_Wat(mg/l)","1,1,1-TCE_Wat(mg/l)","1,1,2-TCE_Wat(mg/l)","1,3-DCP_Wat(mg/l)",Bz_Wat(mg/l),Cd_Wat(mg/l),CN_Wat(mg/l),Pb_Wat(mg/l),Cr6+_Wat(mg/l),As_Wat(mg/l),Hg_Wat(mg/l),Se_Wat(mg/l),B_Wat(mg/l),F_Wat(mg/l),有機リン_Wat(mg/l),PCB_Wat(mg/l),チウラム_Wat(mg/l),シマジン_Wat(mg/l),チオベンカルブ_Wat(mg/l)
指-573,○,26,環改化,自,61,足立区西加平一丁目１１９９番１他１筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,適合,適合,,,,適合,,,,,適合,,,,,,,,,
指-572,〇,26,環改化,自,62,足立区六町二丁目１６番１４他４筆,,,,,20,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,0.32,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.1,適合,0.054,0.052,適合,適合,適合,1,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-572,〇,26,環改化,自,62,足立区六町二丁目１６番１４他４筆,,,,,4,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,0.1,,0.054,0.019,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-572,〇,26,環改化,自,62,足立区六町二丁目１６番１４他４筆,,,,,4,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,適合,,適合,適合,,,,適合,,,,,
指-575,,26,環改化,自,63,江戸川区中央三丁目１６１６番１,,,,,30,土壌概況,,,,,,,6.3,不検出,不検出,,不検出,不検出,不検出,0.4,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,29,適合,適合,適合,適合,4.3,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-575,,26,環改化,自,63,江戸川区中央三丁目１６１６番１,,,,,18,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,適合,,,,,適合,0.052,,,,,,,,32,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-575,,26,環改化,自,63,江戸川区中央三丁目１６１６番１,,,,,18,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,適合,,,,,適合,0.13,,,,,,,,52,,,,,2.2,,,,,
指-579,○,26,環改化,自,64,港区南青山２丁目２７番１１他５筆,,,,,4,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,190,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-588,,26,環改化,自,65,江戸川区東葛西九丁目３番１他１０筆,,,,,460,土壌概況,,,,,,,1.2,42,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.16,適合,0.044,適合,適合,適合,10,,適合,,,,適合,適合,12000,適合,適合,適合,適合,適合,11000,,,,,,,,,,,,,,,,,,,,,,,,,,
指-588,,26,環改化,自,65,江戸川区東葛西九丁目３番１他１０筆,,,,,5,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.027,,,,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-588,,26,環改化,自,65,江戸川区東葛西九丁目３番１他１０筆,,,,,5,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,,,,,,,,,,,,,,
指-601,,26,環改化,自,66,港区三田一丁目１０１番９他１筆,,,,,89,土壌概況,,,,,,,,,,,,,,,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,1.8,,,,,,適合,適合,700,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-441,,26,環改化,自,67,荒川区東尾久七丁目２８３３番１他１筆,,,,,9,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,0.026,適合,0.097,適合,適合,適合,1.5,適合,適合,適合,適合,適合,適合,適合,3200,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-622,○,26,環改化,自,68,江東区牡丹二丁目４番１,,,,,12,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,160,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-615,○,26,環改化,自,69,荒川区南千住４丁目３４６番１他２筆,,,,,98,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.016,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,2400,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-615,○,26,環改化,自,69,荒川区南千住４丁目３４６－１,,,,,17,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-615,○,26,環改化,自,69,荒川区南千住４丁目３４６－１,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,
指-596,,26,環改化,自,70,品川区東大井一丁目２２０番１他１筆,,,,,83,土壌概況,,,,,,,不検出,0.8,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.015,適合,0.14,0.0034,適合,適合,2.5,適合,適合,適合,適合,適合,適合,適合,390,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-596,,26,環改化,自,70,品川区東大井一丁目２２０番１他１筆,,,,,83,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041,適合,0.22,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-596,,26,環改化,自,70,品川区東大井一丁目２２０番１他１筆,,,,,89,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,適合,適合,適合,0.041,適合,0.22,0.0034,適合,適合,2.5,,,,,,適合,適合,390,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-596,,26,環改化,自,70,品川区東大井一丁目２２０番１他１筆,,,,,54,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,0.017,適合,0.005,適合,1.6,,,,,
指-232,,26,環改化,自,71,江東区豊洲六丁目９番４,,,,,12,土壌概況,,,,,,,,,,,,,,,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,適合,,,,,,,,,,,適合,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-510,,26,環改化,自,72,港区浜松町二丁目５番３７他１筆,,,,,15,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.017,適合,適合,適合,1.3,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-510,,26,環改化,自,72,港区浜松町二丁目５番３７,,,,,3,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-510,,26,環改化,自,72,港区浜松町二丁目５番３７,,,,,3,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,適合,,,,,
指-605,○,26,環改化,自,73,足立区西加平一丁目１３４７番１他５筆,,,,,10,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.012,適合,適合,適合,適合,,適合,,,,適合,適合,170,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-605,○,26,環改化,自,73,足立区西加平一丁目１３４７番１他５筆,,,,,2,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,,,,,,,,,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-605,○,26,環改化,自,73,足立区西加平一丁目１３４７番１他５筆,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,,,,,,,,,
指-589,○,26,環改化,自,74,足立区西加平一丁目１０３９番１他６筆,,,,,70,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,3.2,,適合,,,,適合,適合,190,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-232,,26,環改化,自,75,江東区豊洲六丁目９番１他１筆,,,,,1,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,,,,,,,,,,,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-567,○,26,環改化,自,76,新宿区霞ヶ丘町１５,,,,,35,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,,,適合,,,,,,,,,,,190,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-567,○,26,環改化,自,76,新宿区霞ヶ丘町１５,,,,,3,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023,,,,,,,,,,,,,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-567,○,26,環改化,自,76,新宿区霞ヶ丘町１５,,,,,3,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,
指-360,,26,環改化,自,78,江東区大島五丁目８２番９５,,,,,87,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.074,0.2,適合,適合,適合,適合,4,,適合,,,,適合,適合,770,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-619,○,26,環改化,自,80,豊島区東池袋五丁目３４４０番３２,,,,,1,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,200,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-619,○,26,環改化,自,80,豊島区東池袋五丁目３４４０番３２,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-603,,26,環改化,自,81,大田区羽田空港二丁目,,,,,94,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.016,適合,適合,適合,1.6,,,,,,適合,適合,290,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-603,,26,環改化,自,81,大田区羽田空港二丁目,,,,,18,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,0.06,,,,4.3,,,,,,,,290,,適合,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-603,,26,環改化,自,81,大田区羽田空港二丁目,,,,,18,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,3.4,,,,,
指-609,○,26,環改化,自,82,北区浮間５丁目２－１他２筆,,,,,97,土壌概況,,,,,,,0.1,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,0.12,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.064,適合,0.046,適合,適合,適合,1,適合,適合,適合,適合,適合,適合,適合,420,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-609,○,26,環改化,自,82,北区浮間５丁目２－１他２筆,,,,,12,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,適合,適合,,,,適合,,,0.13,,0.18,,,,1.3,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-609,○,26,環改化,自,82,北区浮間５丁目２－１他２筆,,,,,12,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,適合,適合,,,,適合,,,0.028,,0.062,,,,適合,,,,,
指-441,,26,環改化,自,83,荒川区東尾久七丁目２８３３番１,,,,,1,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,0.11,適合,0.012,適合,1.4,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-590,○,26,環改化,自,84,港区浜松町一丁目１１番４他５筆,,,,,7,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.057,適合,適合,適合,適合,,適合,,,,適合,適合,2400,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-590,○,26,環改化,自,84,港区浜松町一丁目１１番４他５筆,,,,,4,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-590,○,26,環改化,自,84,港区浜松町一丁目１１番４他５筆,,,,,4,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.051,,,,,,,,,
指-589,○,26,環改化,自,85,足立区西加平一丁目１１３５番１他６筆,,,,,9,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,0.017,適合,適合,,,,,,適合,適合,2300,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-589,○,26,環改化,自,85,足立区西加平一丁目１１３６番２他２筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,,,,,,,,,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-589,○,26,環改化,自,85,足立区西加平一丁目１１３６番２他２筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,,,,,,,
指-625,○,26,環改化,自,86,品川区西品川一丁目７５３番１他１筆,,,,,17,土壌概況,,,,,,,0.8,不検出,不検出,,不検出,不検出,不検出,不検出,0.2,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-625,○,26,環改化,自,86,品川区西品川一丁目７５３番１他２５筆,,,,,50,土壌概況,,,,,,,1800,不検出,不検出,,不検出,不検出,不検出,不検出,0.1,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.8,適合,0.17,適合,適合,適合,適合,適合,,適合,,,,適合,適合,4700,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-625,○,26,環改化,自,86,品川区西品川一丁目７５３番１他２５筆,,,,,23,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,0.17,,,,,,,,,,,,,4700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-625,○,26,環改化,自,86,品川区西品川一丁目７５３番１他２５筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,
指-627,,26,環改化,自,87,江東区新砂三丁目２番５他１７筆,,,,,321,土壌概況,,,,,,,0.28,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,0.48,,,,,,,,,,,,,,,,,,,,,,,,,0.019,適合,0.35,0.55,0.28,適合,適合,7.6,9.1,,,,,,210,適合,39000,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-627,,26,環改化,自,87,江東区新砂三丁目２番５他１７筆,,,,,245,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,適合,適合,,,,適合,0.019,,0.56,0.55,0.28,,,7.6,9,,,,,,210,,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-627,,26,環改化,自,87,江東区新砂三丁目２番５他１７筆,,,,,91,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,0.055,適合,0.013,,,1.3,4.8,,,,,
指-582,,26,環改化,自,88,葛飾区青戸四丁目１０８６番２他１筆,,,,,6,土壌概況,,,,,,,18,44,不検出,,不検出,不検出,2,110,不検出,不検出,不検出,不検出,,,,,,,,,,,,,0.76,12,,,,,適合,5.4,,,,,適合,適合,適合,適合,0.088,適合,適合,適合,適合,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-582,,26,環改化,自,88,葛飾区青戸四丁目１０８６番２他１筆,,,,,6,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,12,,,,,適合,5.4,,,,,,,,,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-582,,26,環改化,自,88,葛飾区青戸四丁目１０８６番２他１筆,,,,,6,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,210,,,,,0.21,100,,,,,,,,,0.013,,,,,,,,,
指-595,○,26,環改化,自,89,足立区佐野一丁目１２８－３他４筆,,,,,6,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,,,,,,,,適合,適合,430,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-365,,26,環改化,自,90,世田谷区大蔵五丁目２８７７番他１筆,,,,,18,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,160,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-365,,26,環改化,自,90,世田谷区大蔵五丁目２８７７番他１筆,,,,,4,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.012,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,160,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-365,,26,環改化,自,90,世田谷区大蔵五丁目２８７７番他１筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,
指-625,○,26,環改化,自,91,品川区西品川一丁目７４３番１他２５筆,,,,,48,土壌概況,,,,,,,0.2,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,0.08,適合,適合,適合,適合,1.2,,適合,,,,適合,適合,7300,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-625,○,26,環改化,自,91,品川区西品川一丁目７４３番１他２５筆,,,,,30,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,1.2,,,,,,,,7300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-625,○,26,環改化,自,91,品川区西品川一丁目７４３番１他２５筆,,,,,3,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,適合,,,,,
指-609,○,26,環改化,自,92,北区浮間５丁目５,,,,,23,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.013,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-602,○,26,環改化,自,93,世田谷区桜上水３丁目２９７番１他１筆,,,,,6,土壌概況,,,,,,,,,,,,,,,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.064,,適合,,適合,,,,,,,,適合,適合,適合,,適合,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-602,○,26,環改化,自,93,世田谷区桜上水３丁目２９７番１他１筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-602,○,26,環改化,自,93,世田谷区桜上水３丁目２９７番１他１筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,
指-610,○,26,環改化,自,94,中央区晴海二丁目１０３番,,,,,88,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-590,○,26,環改化,自,95,港区浜松町一丁目１１番１２,,,,,3,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.014,適合,3.7,適合,適合,適合,適合,,適合,,,,適合,適合,780,適合,950,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-590,○,26,環改化,自,95,港区浜松町一丁目１１番１２,,,,,3,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014,,0.022,,,,,,,,,,,,360,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
