台帳番号,全解除,年度,文書記号,種別,番号,所在地,起点（地番）,起点ｘ座標,起点ｙ座標,回転角（度分秒）,調査区画数,調査種別（土壌概況/土壌詳細/地下水代表地点/地下水対象地境界/地下水詳細）,地点種別（一部対象混合/一部対象個別/全部対象/第一種代表地点/第二種・第三種代表地点）,評価区画,採取区画,深度(m),標高(TPm),標高(APm),TCE_GAS(ppm),PCE_GAS(ppm),DCM_GAS(ppm),VC_GAS(ppm),CCl4_GAS(ppm),EDC_GAS(ppm),"1,1-DCE_GAS(ppm)","1,2-DCE_GAS(ppm)","1,1,1-TCE_GAS(ppm)","1,1,2-TCE_GAS(ppm)","1,3-DCP_GAS(ppm)",Bz_GAS(ppm),TCE_GAS(WATER）(mg/l),PCE_GAS(WATER）(mg/l),DCM_GAS(WATER）(mg/l),VC_GAS(WATER）(mg/l),CCl4_GAS(WATER）(mg/l),EDC_GAS(WATER）(mg/l),"1,1-DCE_GAS(WATER）(mg/l)","1,2-DCE_GAS(WATER）(mg/l)","1,1,1-TCE_GAS(WATER）(mg/l)","1,1,2-TCE_GAS(WATER）(mg/l)","1,3-DCP_GAS(WATER）(mg/l)",Bz_GAS(WATER）(mg/l),TCE_Elu(mg/l),PCE_Elu(mg/l),DCM_Elu(mg/l),VC_Elu(mg/l),CCl4_Elu(mg/l),EDC_Elu(mg/l),"1,1-DCE_Elu(mg/l)","1,2-DCE_Elu(mg/l)","1,1,1-TCE_Elu(mg/l)","1,1,2-TCE_Elu(mg/l)","1,3-DCP_Elu(mg/l)",Bz_Elu(mg/l),Cd_Elu(mg/l),CN_Elu(mg/l),Pb_Elu(mg/l),Cr6+_Elu(mg/l),As_Elu(mg/l),Hg_Elu(mg/l),Se_Elu(mg/l),B_Elu(mg/l),F_Elu(mg/l),有機リン_Elu(mg/l),PCB_Elu(mg/l),チウラム_Elu(mg/l),シマジン_Elu(mg/l),チオベンカルブ_Elu(mg/l),Cd_Con(mg/kg),CN_Con(mg/kg),Pb_Con(mg/kg),Cr6+_Con(mg/kg),As_Con(mg/kg),Hg_Con(mg/kg),Se_Con(mg/kg),B_Con(mg/kg),F_Con(mg/kg),TCE_Wat(mg/l),PCE_Wat(mg/l),DCM_Wat(mg/l),VC_Wat(mg/l),CCl4_Wat(mg/l),EDC_Wat(mg/l),"1,1-DCE_Wat(mg/l)","1,2-DCE_Wat(mg/l)","1,1,1-TCE_Wat(mg/l)","1,1,2-TCE_Wat(mg/l)","1,3-DCP_Wat(mg/l)",Bz_Wat(mg/l),Cd_Wat(mg/l),CN_Wat(mg/l),Pb_Wat(mg/l),Cr6+_Wat(mg/l),As_Wat(mg/l),Hg_Wat(mg/l),Se_Wat(mg/l),B_Wat(mg/l),F_Wat(mg/l),有機リン_Wat(mg/l),PCB_Wat(mg/l),チウラム_Wat(mg/l),シマジン_Wat(mg/l),チオベンカルブ_Wat(mg/l)
指-523,,25,環改化,自,63,葛飾区新宿六丁目２４００－１８,,,,,134,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.033,適合,適合,適合,適合,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-523,,25,環改化,自,63,葛飾区新宿六丁目２４００－１８,,,,,6,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-523,,25,環改化,自,63,葛飾区新宿六丁目２４００－１８,,,,,6,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021,,,,,,,,,
指-232,,25,環改化,自,64,江東区豊洲六丁目９番１他２筆,,,,,9,土壌概況,,,,,,,,,,,,,,,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,,,,,,,,,,適合,適合,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-463,○,25,環改化,自,65,足立区中央本町四丁目４３８番１他１筆,,,,,49,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,300,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-451,,25,環改化,自,66,葛飾区新宿六丁目３６０１番１,,,,,2,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,0.034,適合,適合,適合,1.6,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-451,,25,環改化,自,66,葛飾区新宿六丁目３６０１番１,,,,,2,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,0.034,適合,適合,適合,1.6,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-458,○,25,環改化,自,67,江戸川区東篠崎一丁目３９番１１他２筆,,,,,169,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,,適合,,,,,,,,,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-458,○,25,環改化,自,67,江戸川区東篠崎一丁目３９番１１他２筆,,,,,10,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-458,○,25,環改化,自,67,江戸川区東篠崎一丁目３９番１１他２筆,,,,,10,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,
指-414,○,25,環改化,自,68,世田谷区下馬三丁目４９番６他４筆,,,,,12,土壌概況,,,,,,,,,不検出,,不検出,不検出,,,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.018,適合,,適合,0.96,,,,,,適合,適合,適合,適合,適合,適合,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-414,○,25,環改化,自,68,世田谷区下馬三丁目４９番６他４筆,,,,,4,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018,0.0028,,,2.9,,,,,,,,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-414,○,25,環改化,自,68,世田谷区下馬三丁目４９番６他４筆,,,,,4,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,適合,,,,,
指-466,,25,環改化,自,69,足立区新田二丁目１４番１,,,,,71,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.04,適合,適合,1.2,2,,,,,,適合,適合,280,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-466,,25,環改化,自,69,足立区新田二丁目１４番１,,,,,14,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043,,,1.2,3.3,,,,,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-466,,25,環改化,自,69,足立区新田二丁目１４番１,,,,,14,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,0.017,,,適合,1,,,,,
指-460,○,25,環改化,自,70,新宿区信濃町３５番１他５筆,,,,,31,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,,不検出,不検出,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,0.0014,適合,適合,適合,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-483,○,25,環改化,自,72,足立区六町二丁目１５番２６,,,,,6,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.017,適合,適合,適合,1.3,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-483,○,25,環改化,自,72,足立区六町二丁目１５番２６,,,,,2,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-483,○,25,環改化,自,73,足立区六町二丁目１５番９他３４筆,,,,,68,土壌概況,,,,,,,1.6,不検出,不検出,,不検出,不検出,不検出,不検出,0.3,不検出,不検出,0.21,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.1,適合,0.35,0.028,適合,適合,適合,適合,,,,,,適合,適合,2600,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-483,○,25,環改化,自,73,足立区六町二丁目１５番９他１４筆,,,,,6,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,適合,,,適合,,0.1,,0.35,0.012,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-483,○,25,環改化,自,73,足立区六町二丁目１５番９他１４筆,,,,,3,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,適合,,,適合,,適合,適合,適合,適合,,,,,,,,,
指-488,○,25,環改化,自,75,北区王子本町三丁目２番１他２筆,,,,,64,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,,,,5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-488,○,25,環改化,自,75,北区王子本町三丁目２番１他２筆,,,,,23,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-431,,25,環改化,自,76,江東区豊洲六丁目９番９,,,,,1,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-431,,25,環改化,自,76,江東区豊洲六丁目９番９,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,0.02,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-505,,25,環改化,自,77,江東区新木場２丁目４番３他１１筆,,,,,180,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.075,,0.083,適合,,,,,,,,,,適合,440,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-505,,25,環改化,自,77,江東区新木場２丁目４番３他１１筆,,,,,12,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-505,,25,環改化,自,77,江東区新木場２丁目４番３他１１筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,
指-505,,25,環改化,自,77,江東区新木場２丁目４番３他１１筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,適合,適合,,,,,,,,
指-505,,25,環改化,自,77,江東区新木場２丁目４番３他１１筆,,,,,21,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,0.0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-477,〇,25,環改化,自,81,大田区西糀谷四丁目１１番７他１４５筆,,,,,10,土壌概況,,,,,,,不検出,0.3,,,,,不検出,不検出,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,,,,,,,,,,,,750,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-477,〇,25,環改化,自,81,大田区西糀谷四丁目１１番７他１４５筆,,,,,6,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,,,,,,,,,,,,,,,,,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-389
指-390","○
○",25,環改化,自,82,品川区中延５丁目１３０４番６,,,,,2,土壌概況,,,,,,,0.3,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,適合,適合,,,,,適合,適合,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-389
指-390","○
○",25,環改化,自,82,品川区中延５丁目１３０４番６,,,,,2,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33,,,,,,,0.056,,,,,0.014,2.6,0.13,0.18,0.026,0.0008,適合,14,2.4,,,,,,640,適合,1700,,,適合,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-485,○,25,環改化,自,83,江戸川区平井四丁目２０－２,,,,,40,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,適合,,,,,,,,220,,,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-485,○,25,環改化,自,83,江戸川区平井四丁目２０－２,,,,,40,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,,,,,,1.4,,,,,,,,660,,,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-469,○,25,環改化,自,84,北区赤羽台一丁目１番１７,,,,,1,土壌概況,,,,,,,0.2,10,,,,,不検出,不検出,,,,,,,,,,,,,,,,,適合,0.097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-475,〇,25,環改化,自,85,葛飾区新宿三丁目２３２番他５筆,,,,,38,土壌概況,,,,,,,,,,,,,,,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,,,,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-475,〇,25,環改化,自,85,葛飾区新宿三丁目２３２番他５筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-468,○,25,環改化,自,86,大田区西六郷４丁目５２番１他１０筆,,,,,66,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,0.2,不検出,不検出,不検出,不検出,不検出,0.074,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,1.8,適合,適合,適合,適合,適合,適合,適合,7200,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-468,○,25,環改化,自,86,大田区西六郷４丁目５２番１他１０筆,,,,,3,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,適合,,,,,,,,,1.1,,,,,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-468,○,25,環改化,自,86,大田区西六郷４丁目５２番１他１０筆,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,適合,,,,,,,,,適合,,,,,
指-503,,25,環改化,自,87,墨田区東墨田二丁目６７番他３筆,,,,,64,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.017,適合,0.057,適合,14,適合,適合,適合,適合,適合,適合,適合,860,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-503,,25,環改化,自,87,墨田区東墨田二丁目６７番他３筆,,,,,32,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,0.068,,35,,,,,,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-503,,25,環改化,自,87,墨田区東墨田二丁目６７番他３筆,,,,,32,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,適合,,16,,,,,
指-519,,25,環改化,自,88,江東区千石二丁目６番２,,,,,74,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,,,,,,,,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-519,,25,環改化,自,88,江東区千石二丁目６番２,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,3.5,適合,適合,適合,適合,0.027,適合,適合,適合,0.98,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-519,,25,環改化,自,88,江東区千石二丁目６番２,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,3.6,,,,,,,,,,,,,,
指-519,,25,環改化,自,88,江東区千石二丁目６番２,,,,,16,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,,,,,0.029,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-519,,25,環改化,自,88,江東区千石二丁目６番２,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,,,,,,,,,,
指-441,,25,環改化,自,89,荒川区東尾久七丁目２８３３番９他３筆,,,,,5,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,0.017,適合,0.15,適合,適合,適合,1.4,適合,適合,適合,適合,適合,適合,適合,230,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-441,,25,環改化,自,89,荒川区東尾久七丁目２８３３番９他３筆,,,,,3,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,0.051,適合,適合,適合,適合,適合,適合,適合,適合,適合
指-441,,25,環改化,自,90,荒川区東尾久七丁目２８３３番１他１筆,,,,,2,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,0.088,適合,適合,適合,1.3,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-441,,25,環改化,自,90,荒川区東尾久七丁目２８３３番１他１筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,0.025,適合,0.002,適合,0.9,適合,適合,適合,適合,適合
指-476,,25,環改化,自,91,江戸川区小松川三丁目１１番４,,,,,80,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.019,適合,適合,適合,1,,,,,,適合,適合,1300,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-476,,25,環改化,自,91,江戸川区小松川三丁目１１番４,,,,,11,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052,,,,1.1,,,,,,,,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-476,,25,環改化,自,91,江戸川区小松川三丁目１１番４,,,,,11,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,適合,,,,,
指-472,○,25,環改化,自,92,港区白金五丁目１３０番１,,,,,2,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,260,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-472,○,25,環改化,自,92,港区白金五丁目１３０番１,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-470,〇,25,環改化,自,93,渋谷区千駄ヶ谷１－１５－７他２筆,,,,,3,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.016,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,260,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-470,〇,25,環改化,自,93,渋谷区千駄ヶ谷１－１５－７他２筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,,,,,,,,,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-470,〇,25,環改化,自,93,渋谷区千駄ヶ谷１－１５－７他２筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,
指-471,○,25,環改化,自,94,江戸川区篠崎町二丁目１８３番,,,,,1,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,,,,,,,,,650,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-471,○,25,環改化,自,94,江戸川区篠崎町二丁目１８３番,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-509,,25,環改化,自,95,大田区東糀谷２丁目７５４番他１０筆,,,,,58,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.02,適合,0.016,適合,適合,適合,6.3,,適合,,,,適合,適合,8300,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-487,○,25,環改化,自,96,世田谷区池尻四丁目４６１番２９他５筆,,,,,196,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.013,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,400,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-487,○,25,環改化,自,96,世田谷区池尻四丁目４６１番２９他５筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-487,○,25,環改化,自,96,世田谷区池尻四丁目４６１番２９他５筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,
指-506,,25,環改化,自,97,荒川区東尾久七丁目２８３３番１２他１筆,,,,,5,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,3.8,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-474,,25,環改化,自,98,江東区越中島三丁目３番１他１筆,,,,,109,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.065,,,,,,,,,,,,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-559,○,25,環改化,自,99,葛飾区水元一丁目２４番１他１筆,,,,,12,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.064,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-559,○,25,環改化,自,99,葛飾区水元一丁目２４番１他１筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-559,○,25,環改化,自,99,葛飾区水元一丁目２４番１他１筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,
