台帳番号,全解除,年度,文書記号,種別,番号,所在地,起点（地番）,起点ｘ座標,起点ｙ座標,回転角（度分秒）,調査区画数,調査種別（土壌概況/土壌詳細/地下水代表地点/地下水対象地境界/地下水詳細）,地点種別（一部対象混合/一部対象個別/全部対象/第一種代表地点/第二種・第三種代表地点）,評価区画,採取区画,深度(m),標高(TPm),標高(APm),TCE_GAS(ppm),PCE_GAS(ppm),DCM_GAS(ppm),VC_GAS(ppm),CCl4_GAS(ppm),EDC_GAS(ppm),"1,1-DCE_GAS(ppm)","1,2-DCE_GAS(ppm)","1,1,1-TCE_GAS(ppm)","1,1,2-TCE_GAS(ppm)","1,3-DCP_GAS(ppm)",Bz_GAS(ppm),TCE_GAS(WATER）(mg/l),PCE_GAS(WATER）(mg/l),DCM_GAS(WATER）(mg/l),VC_GAS(WATER）(mg/l),CCl4_GAS(WATER）(mg/l),EDC_GAS(WATER）(mg/l),"1,1-DCE_GAS(WATER）(mg/l)","1,2-DCE_GAS(WATER）(mg/l)","1,1,1-TCE_GAS(WATER）(mg/l)","1,1,2-TCE_GAS(WATER）(mg/l)","1,3-DCP_GAS(WATER）(mg/l)",Bz_GAS(WATER）(mg/l),TCE_Elu(mg/l),PCE_Elu(mg/l),DCM_Elu(mg/l),VC_Elu(mg/l),CCl4_Elu(mg/l),EDC_Elu(mg/l),"1,1-DCE_Elu(mg/l)","1,2-DCE_Elu(mg/l)","1,1,1-TCE_Elu(mg/l)","1,1,2-TCE_Elu(mg/l)","1,3-DCP_Elu(mg/l)",Bz_Elu(mg/l),Cd_Elu(mg/l),CN_Elu(mg/l),Pb_Elu(mg/l),Cr6+_Elu(mg/l),As_Elu(mg/l),Hg_Elu(mg/l),Se_Elu(mg/l),B_Elu(mg/l),F_Elu(mg/l),有機リン_Elu(mg/l),PCB_Elu(mg/l),チウラム_Elu(mg/l),シマジン_Elu(mg/l),チオベンカルブ_Elu(mg/l),Cd_Con(mg/kg),CN_Con(mg/kg),Pb_Con(mg/kg),Cr6+_Con(mg/kg),As_Con(mg/kg),Hg_Con(mg/kg),Se_Con(mg/kg),B_Con(mg/kg),F_Con(mg/kg),TCE_Wat(mg/l),PCE_Wat(mg/l),DCM_Wat(mg/l),VC_Wat(mg/l),CCl4_Wat(mg/l),EDC_Wat(mg/l),"1,1-DCE_Wat(mg/l)","1,2-DCE_Wat(mg/l)","1,1,1-TCE_Wat(mg/l)","1,1,2-TCE_Wat(mg/l)","1,3-DCP_Wat(mg/l)",Bz_Wat(mg/l),Cd_Wat(mg/l),CN_Wat(mg/l),Pb_Wat(mg/l),Cr6+_Wat(mg/l),As_Wat(mg/l),Hg_Wat(mg/l),Se_Wat(mg/l),B_Wat(mg/l),F_Wat(mg/l),有機リン_Wat(mg/l),PCB_Wat(mg/l),チウラム_Wat(mg/l),シマジン_Wat(mg/l),チオベンカルブ_Wat(mg/l)
指-692,,27,環改化,自,56,新宿区市谷本村町４２番２１,,,,,38,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,0.1,0.085,適合,適合,適合,適合,,,,,,適合,適合,1500,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-692,,27,環改化,自,56,新宿区市谷本村町４２番２１,,,,,2,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.031,,,,,,,,,,,,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-692,,27,環改化,自,56,新宿区市谷本村町４２番２１,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,,,,,
指-718,,27,環改化,自,57,大田区平和島二丁目１番２３,,,,,2,土壌概況,,,,,,,0.1,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,0.08,0.014,適合,適合,適合,0.99,適合,適合,適合,適合,適合,適合,適合,160,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-718,,27,環改化,自,57,大田区平和島二丁目１番２３,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,適合,適合,,,,,,,,0.08,0.014,,,,0.99,,,,,,,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-718,,27,環改化,自,57,大田区平和島二丁目１番２３,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,適合,適合,,,,,,,,適合,適合,,,,1.3,,,,,
指-696,,27,環改化,自,58,江東区東砂二丁目３１番３,,,,,33,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,0.06,0.02,適合,適合,適合,8.3,,,,,,適合,適合,1000,適合,適合,適合,適合,適合,6600,,,,,,,,,,,,,,,,,,,,,,,,,,
指-696,,27,環改化,自,58,江東区東砂二丁目３１番３,,,,,15,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.02,,,,8.2,,,,,,,,1000,,,,,,9200,,,,,,,,,,,,,,,,,,,,,,,,,,
指-696,,27,環改化,自,58,江東区東砂二丁目３１番３,,,,,15,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,2.4,,,,,
指-715,○,27,環改化,自,60,豊島区東池袋四丁目３３５７番３２,,,,,2,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,270,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-715,○,27,環改化,自,60,豊島区東池袋四丁目３３８３番１０,,,,,2,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,0.039,適合,0.064,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,1100,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-715,○,27,環改化,自,60,豊島区東池袋四丁目３３８７番１８,,,,,1,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,2500,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-715,○,27,環改化,自,60,豊島区東池袋四丁目３２４４番３７,,,,,1,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,180,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-715,○,27,環改化,自,60,豊島区東池袋五丁目２５０番９,,,,,1,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,187,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-715,○,27,環改化,自,60,豊島区東池袋四丁目３３５７番３２,,,,,2,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-715,○,27,環改化,自,60,豊島区東池袋四丁目３３８３番１０,,,,,2,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,,0.064,,,,,,,,,,,,,,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-715,○,27,環改化,自,60,豊島区東池袋四丁目３３８３番１０,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,適合,,,,,,,,,,,
指-715,○,27,環改化,自,60,豊島区東池袋四丁目３３８７番１８,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-715,○,27,環改化,自,60,豊島区東池袋四丁目３２４４番３７,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-715,○,27,環改化,自,60,豊島区東池袋五丁目２５０番９,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-701,,27,環改化,自,61,江東区豊洲６丁目９番１,,,,,103,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 省略,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-722,,27,環改化,自,62,足立区小台二丁目７９２番２他２筆,,,,,78,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.37,適合,適合,適合,7,適合,適合,適合,適合,適合,適合,適合,1300,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-722,,27,環改化,自,62,足立区小台二丁目７９２番２他２筆,,,,,32,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,,23,,,,,,,,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-722,,27,環改化,自,62,足立区小台二丁目７９２番２他２筆,,,,,32,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,0.011,,,,1.4,,,,,
指-730,○,27,環改化,自,63,文京区小石川一丁目４番６２他６筆,,,,,19,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,580,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-699,○,27,環改化,自,64,世田谷区下馬一丁目１１１番４他１筆,,,,,26,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,適合,適合,,,,適合,,,,,,,適合,,330,適合,,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-699,○,27,環改化,自,64,世田谷区下馬一丁目１１１番４他１筆,,,,,5,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-662,,27,環改化,自,65,江東区新砂二丁目６２５番１他１０筆,,,,,24,土壌概況,,,,,,,,,,,,,,,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,,1.9,0.1,,,,,,,,,,,適合,,9000,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-662,,27,環改化,自,65,江東区新砂二丁目６２５番１他１０筆,,,,,96,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,2,,,,,,,,,,,,,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-662,,27,環改化,自,65,江東区新砂二丁目６２５番１他１０筆,,,,,26,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,,,,,,
指-705,,27,環改化,自,66,大田区東糀谷二丁目８７５番１他１筆,,,,,3,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,3.7,,適合,,,,適合,適合,270,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-705,,27,環改化,自,66,大田区東糀谷二丁目８７５番１他１筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-705,,27,環改化,自,66,大田区東糀谷二丁目８７５番１他１筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
指-708,,27,環改化,自,67,渋谷区恵比寿南３丁目４８番５,,,,,15,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,350,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-708,,27,環改化,自,67,渋谷区恵比寿南３丁目４８番５,,,,,4,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-704,○,27,環改化,自,69,足立区西加平一丁目１１８５番１他６筆,,,,,19,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.038,適合,適合,適合,適合,,適合,,,,適合,適合,360,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-704,○,27,環改化,自,69,足立区西加平一丁目１１８５番１他６筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.038,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-704,○,27,環改化,自,69,足立区西加平一丁目１１８５番１他６筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,
指-703,○,27,環改化,自,70,足立区西加平二丁目３番５他１１筆,,,,,29,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.012,適合,適合,適合,1,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-703,○,27,環改化,自,70,足立区西加平二丁目３－８他４筆,,,,,2,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-703,○,27,環改化,自,70,足立区西加平二丁目３－８他４筆,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,2.5,,,,,
指-723,,27,環改化,自,71,足立区新田一丁目５番２他３筆,,,,,40,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,0.011,,,,23,,,,,,,,36000,,,,,,58000,,,,,,,,,,,,,,,,,,,,,,,,,,
指-723,,27,環改化,自,71,足立区新田一丁目５番２他３筆,,,,,40,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,,0.011,,,,23,,,,,,,,36000,,,,,,58000,,,,,,,,,,,,,,,,,,,,,,,,,,
指-707,○,27,環改化,自,72,豊島区高田一丁目１６２番１４他１８筆,,,,,24,土壌概況,,,,,,,0.1,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,330,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-707,○,27,環改化,自,72,豊島区高田一丁目６７番４９他４筆,,,,,3,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,適合,適合,,,,,,,,,,,,,,,,,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-707,○,27,環改化,自,72,豊島区高田一丁目６７番４９他４筆,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,適合,適合,,,,,,,,,,,,,,,,,,
指-702,,27,環改化,自,73,品川区東品川四丁目２４番１,,,,,64,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.061,適合,適合,適合,2.9,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-702,,27,環改化,自,73,品川区東品川四丁目２４番１,,,,,5,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-702,,27,環改化,自,73,品川区東品川四丁目２４番１,,,,,5,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012,,,2.5,2.9,,,,,
指-730,○,27,環改化,自,74,文京区小石川一丁目４番３４他１５筆,,,,,27,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.015,適合,0.017,適合,適合,適合,1.2,,適合,,,,適合,適合,630,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-524,,27,環改化,自,75,北区十条台一丁目１８９７番２４他１筆,,,,,71,土壌概況,,,,,,,不検出,0.1,不検出,,不検出,不検出,不検出,不検出,0.3,不検出,不検出,0.05,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.025,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,1700,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-524,,27,環改化,自,75,北区十条台一丁目１８９７番２４他１筆,,,,,3,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,適合,,,適合,,,0.025,,,,,,,,,,,,,,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-524,,27,環改化,自,75,北区十条台一丁目１８９７番２４他１筆,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,適合,,,適合,,,適合,,,,,,,,,,,
指-720,○,27,環改化,自,76,江東区大島三丁目２１番１,,,,,36,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,370,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-720,○,27,環改化,自,76,江東区大島三丁目２１番１,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-510,,27,環改化,自,77,港区浜松町二丁目５番３７他１筆,,,,,7,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.011,適合,適合,適合,1.2,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-510,,27,環改化,自,77,港区浜松町二丁目５番３７他１筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-510,,27,環改化,自,77,港区浜松町二丁目５番３７他１筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,適合,,,,,
指-749,,27,環改化,自,78,大田区羽田旭町１０番１他１筆,,,,,357,土壌概況,,,,,,,0.8,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.016,0.39,0.069,適合,0.011,適合,2.7,,適合,,,,適合,適合,5200,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-749,,27,環改化,自,78,大田区羽田旭町１０番１他１筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,,,,,,,,,,,,,,,,,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-749,,27,環改化,自,78,大田区羽田旭町１０番１他１筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,,,,,適合,適合,,,,,,,,,,,,,,,,,,
指-692,,27,環改化,自,79,新宿区市谷本村町４２番１他６筆,,,,,144,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.024,適合,適合,適合,適合,適合,適合,適合,,,,,適合,適合,1500,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-731,,27,環改化,自,80,葛飾区四つ木一丁目２０８番２１他２２筆,,,,,9,土壌概況,,,,,,,1.2,不検出,不検出,,不検出,不検出,不検出,0.14,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,0.056,0.025,適合,適合,適合,適合,,適合,,,,適合,適合,780,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-731,,27,環改化,自,80,葛飾区四つ木一丁目２０８番１８他２２筆,,,,,6,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,適合,,,,,,,,0.056,0.018,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-731,,27,環改化,自,80,葛飾区四つ木一丁目２０８番１８他２２筆,,,,,2,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,適合,,,,,,,,適合,適合,,,,,,,,,
指-706,○,27,環改化,自,81,世田谷区上馬三丁目８４５番１,,,,,39,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,3300,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-706,○,27,環改化,自,81,世田谷区上馬三丁目８４５番１,,,,,27,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,,,,,,,,,,,,,,3800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-706,○,27,環改化,自,81,世田谷区上馬三丁目８４５番１,,,,,25,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,
指-592,,27,環改化,自,82,港区海岸一丁目２０番１１,,,,,76,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,400,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-592,,27,環改化,自,82,港区海岸一丁目２０番１１,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-387,,27,環改化,自,83,大田区羽田空港二丁目１他３筆,,,,,12,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,0.06,適合,適合,適合,適合,適合,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-387,,27,環改化,自,83,大田区羽田空港二丁目１他３筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-387,,27,環改化,自,83,大田区羽田空港二丁目１他３筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,
指-719,○,27,環改化,自,84,足立区六町一丁目１２０２番３他３筆,,,,,9,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,260,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
