台帳番号,全解除,年度,文書記号,種別,番号,所在地,起点（地番）,起点ｘ座標,起点ｙ座標,回転角（度分秒）,調査区画数,調査種別（土壌概況/土壌詳細/地下水代表地点/地下水対象地境界/地下水詳細）,地点種別（一部対象混合/一部対象個別/全部対象/第一種代表地点/第二種・第三種代表地点）,評価区画,採取区画,深度(m),標高(TPm),標高(APm),TCE_GAS(ppm),PCE_GAS(ppm),DCM_GAS(ppm),VC_GAS(ppm),CCl4_GAS(ppm),EDC_GAS(ppm),"1,1-DCE_GAS(ppm)","1,2-DCE_GAS(ppm)","1,1,1-TCE_GAS(ppm)","1,1,2-TCE_GAS(ppm)","1,3-DCP_GAS(ppm)",Bz_GAS(ppm),TCE_GAS(WATER）(mg/l),PCE_GAS(WATER）(mg/l),DCM_GAS(WATER）(mg/l),VC_GAS(WATER）(mg/l),CCl4_GAS(WATER）(mg/l),EDC_GAS(WATER）(mg/l),"1,1-DCE_GAS(WATER）(mg/l)","1,2-DCE_GAS(WATER）(mg/l)","1,1,1-TCE_GAS(WATER）(mg/l)","1,1,2-TCE_GAS(WATER）(mg/l)","1,3-DCP_GAS(WATER）(mg/l)",Bz_GAS(WATER）(mg/l),TCE_Elu(mg/l),PCE_Elu(mg/l),DCM_Elu(mg/l),VC_Elu(mg/l),CCl4_Elu(mg/l),EDC_Elu(mg/l),"1,1-DCE_Elu(mg/l)","1,2-DCE_Elu(mg/l)","1,1,1-TCE_Elu(mg/l)","1,1,2-TCE_Elu(mg/l)","1,3-DCP_Elu(mg/l)",Bz_Elu(mg/l),Cd_Elu(mg/l),CN_Elu(mg/l),Pb_Elu(mg/l),Cr6+_Elu(mg/l),As_Elu(mg/l),Hg_Elu(mg/l),Se_Elu(mg/l),B_Elu(mg/l),F_Elu(mg/l),有機リン_Elu(mg/l),PCB_Elu(mg/l),チウラム_Elu(mg/l),シマジン_Elu(mg/l),チオベンカルブ_Elu(mg/l),Cd_Con(mg/kg),CN_Con(mg/kg),Pb_Con(mg/kg),Cr6+_Con(mg/kg),As_Con(mg/kg),Hg_Con(mg/kg),Se_Con(mg/kg),B_Con(mg/kg),F_Con(mg/kg),TCE_Wat(mg/l),PCE_Wat(mg/l),DCM_Wat(mg/l),VC_Wat(mg/l),CCl4_Wat(mg/l),EDC_Wat(mg/l),"1,1-DCE_Wat(mg/l)","1,2-DCE_Wat(mg/l)","1,1,1-TCE_Wat(mg/l)","1,1,2-TCE_Wat(mg/l)","1,3-DCP_Wat(mg/l)",Bz_Wat(mg/l),Cd_Wat(mg/l),CN_Wat(mg/l),Pb_Wat(mg/l),Cr6+_Wat(mg/l),As_Wat(mg/l),Hg_Wat(mg/l),Se_Wat(mg/l),B_Wat(mg/l),F_Wat(mg/l),有機リン_Wat(mg/l),PCB_Wat(mg/l),チウラム_Wat(mg/l),シマジン_Wat(mg/l),チオベンカルブ_Wat(mg/l)
指-804,○,28,環改化,自,70,練馬区光が丘五丁目２５番２４,,,,,2,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,適合,,,,,
指-510,,28,環改化,自,71,港区浜松町二丁目５番３７外２筆,,,,,12,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,適合,適合,適合,適合,0.033,適合,適合,適合,1.3,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-510,,28,環改化,自,71,港区浜松町二丁目５番３７外２筆,,,,,6,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,適合,,,,,
指-814,,28,環改化,自,72,港区虎ノ門二丁目１１－３外３筆,,,,,7,土壌概況,,,,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,8.8,適合,,適合,適合,,適合,,適合,,,適合,,,,適合,,210,適合,,適合,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-809,○,28,環改化,自,73,足立区六町一丁目１１４８番４外４筆,,,,,4,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,0.1,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-809,○,28,環改化,自,73,足立区六町一丁目１１４８番４外４筆,,,,,1,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,,
指-663,○,28,環改化,自,74,港区愛宕一丁目２番４外３筆,,,,,1,土壌概況,,,,,,,不検出,不検出,不検出,不検出,,,不検出,不検出,不検出,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.024,適合,適合,適合,適合,適合,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-663,○,28,環改化,自,74,港区愛宕一丁目２番４外３筆,,,,,1,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,
指-811,○,28,環改化,自,75,渋谷区東一丁目１０２番２外２筆,,,,,6,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-811,○,28,環改化,自,75,渋谷区東一丁目１０２番２外２筆,,,,,2,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,
指-778,,28,環改化,自,76,港区虎ノ門一丁目２０１番８外１２筆,,,,,12,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,400,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-365
指-678","
○",28,環改化,自,77,世田谷区喜多見３丁目２４－３外９筆,,,,,35,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,0.84,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-365
指-678","
○",28,環改化,自,77,世田谷区喜多見３丁目２４－３外９筆,,,,,1,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,
"指-365
指-678","
○",28,環改化,自,77,世田谷区喜多見３丁目２４－３外９筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-365
指-678","
○",28,環改化,自,77,世田谷区喜多見３丁目２４－３外９筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,
指-815,,28,環改化,自,78,北区王子六丁目７番１５６,,,,,35,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.033,,,適合,,,,,,,,,,,470,,,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-773,○,28,環改化,自,79,江東区亀戸６丁目３１番１外９筆,,,,,258,土壌概況,,,,,,,16,不検出,不検出,,不検出,不検出,0.51,3.4,1.1,不検出,不検出,不検出,,,,,,,,,,,,,0.083,,,,,,適合,0.22,適合,,,,適合,0.07,0.036,0.06,0.099,適合,適合,適合,5.4,,適合,,,,適合,適合,3900,適合,330,適合,適合,適合,7900,,,,,,,,,,,,,,,,,,,,,,,,,,
指-773,○,28,環改化,自,79,江東区亀戸６丁目３１番１外９筆,,,,,166,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.086,,,,,,適合,0.24,適合,,,,,,,,,,,,,,,,,
指-816,○,28,環改化,自,80,北区西が丘３丁目１４４２番２２,,,,,34,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,730,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-816,○,28,環改化,自,80,北区西が丘３丁目１４４２番２２,,,,,3,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-627,,28,環改化,自,81,江東区新砂三丁目２番５外１７筆,,,,,318,土壌概況,,,,,,,0.28,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,0.48,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,,,,適合,0.019,適合,0.29,0.55,0.28,適合,適合,7.6,9,,,,,,210,適合,39000,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-627,,28,環改化,自,81,江東区新砂三丁目２番５外１７筆,,,,,92,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,0.055,適合,0.013,,,1.3,4.8,,,,,
指-822,,28,環改化,自,82,杉並区梅里一丁目１５７番１,,,,,3,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,370,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-831,,28,環改化,自,83,港区西新橋三丁目１０５番１,,,,,35,土壌概況,,,,,,,,,不検出,,,不検出,,,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.12,適合,適合,0.015,適合,適合,適合,,適合,,,,適合,適合,1400,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-908,,28,環改化,自,84,江東区豊洲６丁目９番７,,,,,56,土壌概況,,,,,,,,,,,,,,,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.062,適合,,適合,適合,,適合,,,,適合,適合,適合,適合,適合,適合,,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-835,,28,環改化,自,85,江東区東砂七丁目７０１番１６,,,,,33,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.034,適合,0.086,適合,適合,適合,1.1,,適合,,,,適合,適合,670,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-835,,28,環改化,自,85,江東区東砂七丁目７０１番１６,,,,,13,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017,,0.028,,,,0.89,,,,,
指-831,,28,環改化,自,86,港区西新橋三丁目１０５番１,,,,,20,土壌概況,,,,,,,,,不検出,,,不検出,,,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,0.021,適合,適合,適合,,,,,,適合,適合,1800,適合,適合,24,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-551,,28,環改化,自,88,墨田区八広四丁目１３６番外５筆,,,,,26,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,1.1,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-551,,28,環改化,自,88,墨田区八広四丁目１３６番外５筆,,,,,3,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-551,,28,環改化,自,88,墨田区八広四丁目１３６番外５筆,,,,,3,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,
指-830,,28,環改化,自,89,大田区羽田空港二丁目,,,,,115,土壌概況,,,,,,,0.1,0.6,不検出,,不検出,不検出,不検出,不検出,0.1,不検出,不検出,不検出,適合,適合,適合,,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,適合,適合,,,,,適合,適合,適合,適合,0.012,適合,適合,適合,1.6,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-830,,28,環改化,自,89,大田区羽田空港二丁目,,,,,3,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,
指-830,,28,環改化,自,89,大田区羽田空港二丁目,,,,,3,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-830,,28,環改化,自,89,大田区羽田空港二丁目,,,,,3,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,,,,,
指-839,,28,環改化,自,90,江戸川区平井三丁目１３８５番７外１筆,,,,,21,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.048,適合,適合,適合,適合,適合,2,,適合,,,,適合,適合,1500,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-839,,28,環改化,自,90,江戸川区平井三丁目１３８５番７外１筆,,,,,6,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23,,,,,,2,,,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-839,,28,環改化,自,90,江戸川区平井三丁目１３８５番７外１筆,,,,,4,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,0.87,,,,,
指-834,,28,環改化,自,91,大田区東糀谷六丁目２３番１外３筆,,,,,52,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.033,0.65,0.021,適合,適合,適合,16,,適合,,,,適合,適合,450,適合,適合,適合,適合,適合,25000,,,,,,,,,,,,,,,,,,,,,,,,,,
指-834,,28,環改化,自,91,大田区東糀谷六丁目２３番１外３筆,,,,,52,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031,1.5,0.14,,,,20,,,,,,,,350,,,,,,10000,,,,,,,,,,,,,,,,,,,,,,,,,,
指-834,,28,環改化,自,91,大田区東糀谷六丁目２３番１外３筆,,,,,52,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.056,,,,10,,,,,
指-810,,28,環改化,自,92,江東区夢の島二丁目３番２外１筆,,,,,15,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.019,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-849,,28,環改化,自,93,大田区羽田旭町１０番１外４筆,,,,,339,土壌概況,,,,,,,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,0.048,0.52,0.22,適合,0.016,1.5,5.6,,適合,,,,適合,適合,8800,適合,適合,適合,適合,適合,4700,,,,,,,,,,,,,,,,,,,,,,,,,,
指-849,,28,環改化,自,93,大田区羽田旭町１０番１外４筆,,,,,4,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,,,,
指-849,,28,環改化,自,93,大田区羽田旭町１０番１,,,,,4,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-849,,28,環改化,自,93,大田区羽田旭町１０番１,,,,,4,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,,,,,
指-838,,28,環改化,自,94,北区田端新町一丁目７４番１外２筆,,,,,56,土壌概況,,,,,,,0.5,不検出,不検出,,不検出,不検出,不検出,0.2,不検出,不検出,不検出,不検出,,,,,,,,,,,,,適合,,,,,,適合,適合,,,,,適合,適合,0.012,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,2400,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-838,,28,環改化,自,94,北区田端新町一丁目７４番１外２筆,,,,,6,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,適合,0.13,,,,,,,適合,,,,,,,,,,,
指-681,,28,環改化,自,95,大田区大森西二丁目６４番１外１筆,,,,,20,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.076,適合,0.02,適合,3.1,,適合,,,,適合,適合,760,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-681,,28,環改化,自,95,大田区大森西二丁目６４番１外１筆,,,,,10,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,0.001,,1.2,,,,,
指-848,,28,環改化,自,96,江東区有明一丁目５－１０,,,,,24,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,0.015,適合,適合,適合,適合,適合,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-901,○,28,環改化,自,97,品川区広町２丁目３７２１－１外３８筆,,,,,95,土壌概況,,,,,,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,560,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-901,○,28,環改化,自,97,品川区広町２丁目３７２１－１外３８筆,,,,,3,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-842,○,28,環改化,自,98,杉並区高円寺北四丁目５０６番１外３筆,,,,,60,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,適合,,,,適合,適合,330,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-842,○,28,環改化,自,98,杉並区高円寺北四丁目５０６番１外３筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-789
指-852","○
○",28,環改化,自,99,世田谷区上用賀２丁目１番１外２筆,,,,,172,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,0.12,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-789
指-852","○
○",28,環改化,自,99,世田谷区上用賀２丁目１番１外２筆,,,,,1,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"指-789
指-852","○
○",28,環改化,自,99,世田谷区上用賀２丁目１番１外２筆,,,,,1,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,
指-828,,28,環改化,自,100,江戸川区下篠崎町２２６３番１,,,,,38,土壌概況,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,75,適合,適合,適合,適合,適合,,適合,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-828,,28,環改化,自,100,江戸川区下篠崎町２２６３番１,,,,,34,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,,,,,
指-857,,28,環改化,自,101,江東区南砂七丁目２０１３番１,,,,,221,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,0.14,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,0.5,3,0.11,適合,適合,適合,4.1,,適合,,,,適合,適合,13000,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-857,,28,環改化,自,101,江東区南砂七丁目２０１３番１,,,,,57,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,適合,適合,0.1,,,,2.7,,,,,
指-843,○,28,環改化,自,102,中央区月島一丁目２２０５番外２筆,,,,,4,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.073,適合,0.019,適合,適合,適合,適合,,適合,,,,適合,適合,2100,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-843,○,28,環改化,自,102,中央区月島一丁目２２０５番外２筆,,,,,3,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,適合,,,,,,,,,
指-843,○,28,環改化,自,102,中央区月島一丁目２２０５番外２筆,,,,,4,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,0.019,,,,,,,,,,,,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-843,○,28,環改化,自,102,中央区月島一丁目２２０５番外２筆,,,,,3,地下水詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,適合,,,,,,,,,
指-825,○,28,環改化,自,103,江東区亀戸九丁目２２１番１外１筆,,,,,33,土壌概況,,,,,,,,,,,,,,,,,,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,,,,適合,適合,1300,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-825,○,28,環改化,自,103,江東区亀戸九丁目２２１番１外１筆,,,,,7,土壌詳細,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-832,○,28,環改化,自,104,北区栄町５－１,,,,,40,土壌概況,,,,,,,0.1,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,適合,,,,,,適合,適合,,,,,適合,適合,0.015,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,適合,,,470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
指-832,○,28,環改化,自,104,北区栄町５－１,,,,,1,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,適合,適合,,,,,,,適合,,,,,,,,,,,
指-510,,28,環改化,自,105,港区浜松町二丁目地先,,,,,22,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.011,適合,適合,適合,適合,適合,1.8,,,,,,適合,適合,360,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
指-510,,28,環改化,自,105,港区浜松町二丁目地先,,,,,8,地下水代表地点,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,適合,,,,,,適合,,,,,
指-829,○,28,環改化,自,106,北区王子三丁目７番４０,,,,,30,土壌概況,,,,,,,不検出,不検出,不検出,,不検出,不検出,不検出,不検出,不検出,不検出,不検出,不検出,,,,,,,,,,,,,,,,,,,,,,,,,適合,適合,0.015,適合,0.044,適合,適合,適合,適合,,適合,,,,適合,適合,850,適合,適合,適合,適合,適合,適合,,,,,,,,,,,,,,,,,,,,,,,,,,
