,,,※12月の結果については、捕集管からのブランクが高いものがあり、結果として、測定値からトラベルブランクを差し引いた値が,,,,,,,,,,,,,,,
,,,　トラベルブランクによる定量下限値より小さかったため、マニュアルに則り欠測扱いとした。,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,ベンゾ[a]ピレン,,,,,,,,,,　　基準値等　：,,0.12,(WHO),,,,
,,,,,,,,,,,　　定量下限値：,,0.05,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.02,,,,(単位:ng/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,0.81,0.04,<0.02,0.14,0.58,0.27,0.03,0.04,0.05,0.35,0.12,0.12,0.81,<0.02,0.21,
,区,国設東京新宿,0.34,0.05,<0.02,0.23,0.71,0.08,0.02,0.03,0.07,0.18,0.08,0.03,0.71,<0.02,0.15,
,部,目黒区碑文谷,0.44,0.07,<0.02,0.06,0.18,0.08,0.03,0.03,0.12,0.28,0.06,0.03,0.44,<0.02,0.12,
,一,大田区東糀谷,3.5 ,0.14,<0.02,0.45,6.3 ,1.3 ,0.04,0.04,0.14,0.37,0.29,0.13,6.3 ,<0.02,1.1 ,
,般,板橋区氷川町,0.30,0.03,<0.02,0.21,0.31,0.04,0.04,0.04,0.23,0.17,0.06,0.03,0.31,<0.02,0.12,
,環,練馬区石神井町,0.34,0.04,<0.02,0.05,0.05,0.03,0.04,0.03,0.07,0.17,0.05,0.04,0.34,<0.02,0.08,
,境,足立区西新井,0.47,0.03,<0.02,0.08,0.35,0.23,0.03,0.06,0.18,4.2 ,0.05,0.06,4.2 ,<0.02,0.48,
,,江戸川区春江町,0.11,0.02,<0.02,0.09,0.13,0.20,0.16,0.05,0.11,0.33,0.06,0.34,0.34,<0.02,0.13,
,,区部一般平均,0.79,0.05,<0.02,0.16,1.1 ,0.28,0.05,0.04,0.12,0.76,0.10,0.10,6.3 ,<0.02,0.29,
,多,八王子市片倉町,0.04,0.12,<0.02,0.03,0.03,<0.02,0.02,0.06,0.07,0.33,0.09,0.05,0.33,<0.02,0.07,
,摩,八王子市大楽寺町,0.06,0.17,<0.02,0.03,0.03,0.02,0.04,0.06,0.05,0.22,0.15,0.05,0.22,<0.02,0.07,
,一,小金井市貫井北町,0.03,0.07,<0.02,0.03,0.05,<0.02,0.03,0.04,0.06,0.17,0.12,0.06,0.17,<0.02,0.06,
,般,東大和市奈良橋,0.04,0.06,<0.02,0.04,0.05,0.02,0.03,0.05,0.07,0.24,0.06,0.07,0.24,<0.02,0.06,
,,多摩部一般平均,0.04,0.11,<0.02,0.03,0.04,<0.02,0.03,0.05,0.06,0.24,0.11,0.06,0.33,<0.02,0.07,
,都一般平均,,0.54,0.07,<0.02,0.12,0.73,0.19,0.04,0.04,0.10,0.58,0.10,0.08,6.3 ,<0.02,0.22,
,沿,京葉道路亀戸,0.17,0.04,<0.02,0.27,0.18,0.15,0.19,0.06,0.25,0.36,0.06,0.46,0.46,<0.02,0.18,
,道,環八通り八幡山,0.31,0.10,0.02,0.08,0.07,<0.02,0.04,0.05,0.10,0.22,0.06,0.04,0.31,<0.02,0.09,
,,沿道平均,0.24,0.07,<0.02,0.18,0.13,0.08,0.12,0.06,0.18,0.29,0.06,0.25,0.46,<0.02,0.14,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.04,0.08,<0.02,0.02,0.03,0.07,0.20,0.03,0.07,0.06,0.16,0.13,0.20,<0.02,0.08,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,ニッケル化合物,,,,,,,,,,　　基準値等　：,,25,(指針値),,,,
,,,,,,,,,,,　　定量下限値：,,4,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,1,,,,(単位:ng/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,13  ,<1　,<1　,2  ,11  ,7  ,2  ,1  ,<1　,3  ,3  ,3  ,13  ,<1　,4  ,
,区,国設東京新宿,5  ,1  ,<1　,2  ,6  ,1  ,2  ,1  ,<1　,3  ,4  ,3  ,6  ,<1　,2  ,
,部,目黒区碑文谷,4  ,1  ,<1　,1  ,4  ,1  ,2  ,1  ,1  ,3  ,2  ,2  ,4  ,<1　,2  ,
,一,大田区東糀谷,11  ,2  ,2  ,3  ,17  ,4  ,6  ,2  ,2  ,17  ,2  ,3  ,17  ,2  ,6  ,
,般,板橋区氷川町,5  ,1  ,2  ,2  ,5  ,1  ,3  ,3  ,1  ,12  ,2  ,3  ,12  ,1  ,3  ,
,環,練馬区石神井町,3  ,2  ,<1　,2  ,2  ,1  ,2  ,1  ,<1　,2  ,1  ,3  ,3  ,<1　,2  ,
,境,足立区西新井,8  ,3  ,<1　,<1　,6  ,3  ,1  ,1  ,1  ,2  ,2  ,3  ,8  ,<1　,3  ,
,,江戸川区春江町,4  ,5  ,2  ,1  ,4  ,<1　,4  ,2  ,<1　,4  ,3  ,5  ,5  ,<1　,3  ,
,,区部一般平均,7  ,2  ,1  ,2  ,7  ,2  ,3  ,2  ,<1　,6  ,2  ,3  ,17  ,<1　,3  ,
,多,八王子市片倉町,2  ,2  ,<1　,1  ,2  ,<1　,2  ,<1　,<1　,3  ,2  ,<1　,3  ,<1　,1  ,
,摩,八王子市大楽寺町,2  ,2  ,<1　,1  ,2  ,<1　,<1　,2  ,2  ,3  ,2  ,<1　,3  ,<1　,1  ,
,一,小金井市貫井北町,2  ,1  ,<1　,<1　,1  ,<1　,1  ,1  ,<1　,2  ,1  ,1  ,2  ,<1　,1  ,
,般,東大和市奈良橋,3  ,<1　,1  ,<1　,1  ,<1　,2  ,2  ,1  ,2  ,1  ,4  ,4  ,<1　,2  ,
,,多摩部一般平均,2  ,1  ,<1　,<1　,2  ,<1　,1  ,1  ,1  ,2  ,2  ,2  ,4  ,<1　,1  ,
,都一般平均,,5  ,2  ,<1　,2  ,5  ,2  ,2  ,2  ,<1　,5  ,2  ,2  ,17  ,<1　,3  ,
,沿,京葉道路亀戸,5  ,<1　,<1　,2  ,3  ,3  ,6  ,2  ,2  ,4  ,2  ,5  ,6  ,<1　,3  ,
,道,環八通り八幡山,4  ,2  ,2  ,1  ,2  ,<1　,3  ,2  ,1  ,3  ,2  ,2  ,4  ,<1　,2  ,
,,沿道平均,5  ,1  ,1  ,2  ,3  ,2  ,4  ,2  ,1  ,3  ,2  ,4  ,6  ,<1　,2  ,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,1  ,<1　,<1　,<1　,<1　,<1　,<1　,<1　,<1　,<1　,<1　,<1　,1  ,<1　,<1　,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,ヒ素及びその化合物,,,,,,,,,,　　基準値等　：,,6,(指針値),,,,
,,,,,,,,,,,　　定量下限値：,,0.20,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.06,,,,(単位:ng/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,0.30,0.37,0.71,0.17,0.74,0.13,0.81,0.71,0.31,0.59,0.91,0.70,0.91,0.13,0.54,
,区,国設東京新宿,0.26,0.45,1.0 ,0.16,0.79,0.09,0.78,0.79,0.19,0.67,1.1 ,1.0 ,1.1 ,0.09,0.61,
,部,目黒区碑文谷,0.92,0.44,0.73,0.18,0.99,0.08,0.91,0.60,0.25,0.57,1.0 ,0.65,1.0 ,0.08,0.61,
,一,大田区東糀谷,0.84,0.37,0.50,0.24,1.3 ,0.26,0.70,0.78,0.24,0.56,0.97,0.68,1.3 ,0.24,0.62,
,般,板橋区氷川町,0.61,0.42,1.1 ,0.15,0.90,0.11,0.73,0.69,0.29,0.70,0.60,0.69,1.1 ,0.11,0.58,
,環,練馬区石神井町,0.46,0.29,1.1 ,0.12,2.1 ,0.08,0.63,0.76,0.19,0.43,0.54,0.84,2.1 ,0.08,0.63,
,境,足立区西新井,0.88,0.56,1.5 ,0.15,0.62,0.17,0.83,0.71,0.35,0.64,0.58,0.78,1.5 ,0.15,0.65,
,,江戸川区春江町,0.69,0.35,0.52,0.12,0.32,0.20,0.89,0.59,0.38,0.65,0.67,0.65,0.89,0.12,0.50,
,,区部一般平均,0.62,0.41,0.90,0.16,0.97,0.14,0.79,0.70,0.28,0.60,0.80,0.75,2.1 ,0.08,0.59,
,多,八王子市片倉町,0.96,0.34,0.82,0.27,0.66,0.21,0.86,0.58,0.28,0.41,0.87,0.74,0.96,0.21,0.58,
,摩,八王子市大楽寺町,0.75,0.34,0.73,0.15,0.41,0.14,0.51,0.57,0.31,0.37,0.73,0.58,0.75,0.14,0.47,
,一,小金井市貫井北町,0.56,0.38,0.75,0.11,0.37,0.07,0.77,0.71,0.23,0.51,0.71,0.62,0.77,0.07,0.48,
,般,東大和市奈良橋,0.62,0.31,0.78,0.11,0.32,0.06,0.67,0.70,0.22,0.39,0.72,0.98,0.98,0.06,0.49,
,,多摩部一般平均,0.72,0.34,0.77,0.16,0.44,0.12,0.70,0.64,0.26,0.42,0.76,0.73,0.98,0.06,0.51,
,都一般平均,,0.65,0.39,0.85,0.16,0.79,0.13,0.76,0.68,0.27,0.54,0.78,0.74,2.1 ,0.06,0.56,
,沿,京葉道路亀戸,0.28,0.39,0.88,0.20,0.40,0.09,0.82,0.70,0.65,0.70,0.68,0.80,0.88,0.09,0.55,
,道,環八通り八幡山,0.86,0.53,0.73,0.19,1.7 ,0.10,0.98,1.0 ,0.25,0.65,0.92,0.80,1.7 ,0.10,0.73,
,,沿道平均,0.57,0.46,0.81,0.20,1.1 ,0.10,0.90,0.85,0.45,0.68,0.80,0.80,1.7 ,0.09,0.64,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.35,0.24,0.23,<0.06,0.13,<0.06,0.30,0.34,0.14,0.15,0.30,0.34,0.35,<0.06,0.22,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,ベリリウム及びその化合物,,,,,,,,,,　　基準値等　：,,4,(U.S.EPA),,,,
,,,,,,,,,,,　　定量下限値：,,0.06,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.02,,,,(単位:ng/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,0.04,<0.02,<0.02,<0.02,0.02,<0.02,0.03,<0.02,<0.02,<0.02,0.03,0.02,0.04,<0.02,<0.02,
,区,国設東京新宿,0.03,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.05,0.06,0.06,<0.02,<0.02,
,部,目黒区碑文谷,0.04,<0.02,<0.02,<0.02,<0.02,<0.02,0.02,<0.02,<0.02,<0.02,0.03,<0.02,0.04,<0.02,<0.02,
,一,大田区東糀谷,0.06,<0.02,<0.02,<0.02,0.07,0.03,0.02,<0.02,<0.02,0.02,0.03,<0.02,0.07,<0.02,0.02,
,般,板橋区氷川町,0.03,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.03,<0.02,<0.02,
,環,練馬区石神井町,0.03,<0.02,<0.02,<0.02,<0.02,<0.02,0.02,<0.02,<0.02,<0.02,0.03,0.03,0.03,<0.02,<0.02,
,境,足立区西新井,0.04,0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.03,0.03,0.04,<0.02,<0.02,
,,江戸川区春江町,0.03,<0.02,<0.02,<0.02,<0.02,<0.02,0.02,<0.02,<0.02,<0.02,<0.02,0.02,0.03,<0.02,<0.02,
,,区部一般平均,0.04,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.03,0.02,0.07,<0.02,<0.02,
,多,八王子市片倉町,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,
,摩,八王子市大楽寺町,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,
,一,小金井市貫井北町,0.03,<0.02,<0.02,<0.02,<0.02,<0.02,0.02,<0.02,<0.02,<0.02,<0.02,0.02,0.03,<0.02,<0.02,
,般,東大和市奈良橋,0.05,<0.02,<0.02,<0.02,<0.02,<0.02,0.04,0.04,<0.02,<0.02,0.02,0.04,0.05,<0.02,0.02,
,,多摩部一般平均,0.03,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.05,<0.02,<0.02,
,都一般平均,,0.03,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.02,0.02,0.07,<0.02,<0.02,
,沿,京葉道路亀戸,0.04,<0.02,<0.02,<0.02,<0.02,<0.02,0.03,<0.02,<0.02,<0.02,<0.02,0.02,0.04,<0.02,<0.02,
,道,環八通り八幡山,0.04,0.03,<0.02,<0.02,<0.02,<0.02,0.04,<0.02,<0.02,<0.02,0.04,0.02,0.04,<0.02,0.02,
,,沿道平均,0.04,<0.02,<0.02,<0.02,<0.02,<0.02,0.04,<0.02,<0.02,<0.02,0.03,<0.02,0.04,<0.02,<0.02,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.03,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,<0.02,0.03,<0.02,<0.02,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,マンガン及びその化合物,,,,,,,,,,　　基準値等　：,,140,(指針値),,,,
,,,,,,,,,,,　　定量下限値：,,5,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,2,,,,(単位:ng/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,60  ,17  ,4  ,13  ,48  ,28  ,28  ,16  ,11  ,36  ,31  ,27  ,60  ,4  ,27  ,
,区,国設東京新宿,35  ,13  ,7  ,11  ,62  ,10  ,19  ,15  ,14  ,28  ,54  ,68  ,68  ,7  ,28  ,
,部,目黒区碑文谷,44  ,17  ,5  ,11  ,34  ,8  ,21  ,15  ,19  ,29  ,29  ,23  ,44  ,5  ,21  ,
,一,大田区東糀谷,99  ,14  ,8  ,25  ,200  ,53  ,25  ,15  ,20  ,29  ,41  ,18  ,200  ,8  ,46  ,
,般,板橋区氷川町,49  ,19  ,7  ,11  ,29  ,12  ,23  ,28  ,14  ,34  ,32  ,29  ,49  ,7  ,24  ,
,環,練馬区石神井町,27  ,10  ,6  ,7  ,13  ,4  ,17  ,13  ,6  ,17  ,24  ,39  ,39  ,4  ,15  ,
,境,足立区西新井,52  ,22  ,6  ,6  ,31  ,20  ,17  ,13  ,21  ,25  ,20  ,41  ,52  ,6  ,23  ,
,,江戸川区春江町,29  ,12  ,4  ,10  ,16  ,6  ,21  ,12  ,10  ,25  ,22  ,24  ,29  ,4  ,16  ,
,,区部一般平均,49  ,16  ,6  ,12  ,54  ,18  ,21  ,16  ,14  ,28  ,32  ,34  ,200  ,4  ,25  ,
,多,八王子市片倉町,30  ,11  ,6  ,11  ,40  ,11  ,22  ,16  ,9  ,23  ,21  ,27  ,40  ,6  ,19  ,
,摩,八王子市大楽寺町,24  ,11  ,4  ,10  ,13  ,6  ,12  ,12  ,8  ,17  ,16  ,16  ,24  ,4  ,12  ,
,一,小金井市貫井北町,25  ,14  ,6  ,5  ,12  ,5  ,19  ,14  ,9  ,20  ,20  ,20  ,25  ,5  ,14  ,
,般,東大和市奈良橋,41  ,11  ,5  ,6  ,13  ,7  ,27  ,38  ,10  ,24  ,24  ,43  ,43  ,5  ,21  ,
,,多摩部一般平均,30  ,12  ,5  ,8  ,20  ,7  ,20  ,20  ,9  ,21  ,20  ,27  ,43  ,4  ,17  ,
,都一般平均,,43  ,14  ,6  ,11  ,43  ,14  ,21  ,17  ,13  ,26  ,28  ,31  ,200  ,4  ,22  ,
,沿,京葉道路亀戸,41  ,12  ,3  ,18  ,19  ,14  ,35  ,19  ,26  ,32  ,21  ,31  ,41  ,3  ,23  ,
,道,環八通り八幡山,35  ,25  ,8  ,14  ,19  ,9  ,33  ,22  ,13  ,30  ,38  ,30  ,38  ,8  ,23  ,
,,沿道平均,38  ,19  ,6  ,16  ,19  ,12  ,34  ,21  ,20  ,31  ,30  ,31  ,41  ,3  ,23  ,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,20  ,6  ,<2  ,<2  ,5  ,<2  ,4  ,4  ,3  ,4  ,4  ,10  ,20  ,<2  ,5  ,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,クロム及びその化合物,,,,,,,,,,　　基準値等　：,,-,,,,,
,,,,,,,,,,,　　定量下限値：,,1.0,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.3,,,,(単位:ng/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,21  ,2.8 ,1.0 ,4.9 ,15  ,12  ,3.4 ,2.6 ,1.9 ,5.8 ,4.4 ,6.4 ,21  ,1.0 ,6.8 ,
,区,国設東京新宿,11  ,2.3 ,1.4 ,2.6 ,17  ,2.1 ,2.8 ,2.3 ,1.9 ,4.3 ,6.2 ,5.0 ,17  ,1.4 ,4.9 ,
,部,目黒区碑文谷,13  ,3.0 ,1.3 ,2.6 ,7.6 ,1.6 ,3.4 ,2.3 ,2.9 ,6.9 ,3.9 ,3.5 ,13  ,1.3 ,4.3 ,
,一,大田区東糀谷,41  ,3.8 ,2.2 ,9.2 ,69  ,6.1 ,6.5 ,3.0 ,3.4 ,13  ,12  ,4.4 ,69  ,2.2 ,14  ,
,般,板橋区氷川町,9.5 ,3.1 ,1.7 ,2.8 ,12  ,1.7 ,3.5 ,4.7 ,2.4 ,7.6 ,4.0 ,3.5 ,12  ,1.7 ,4.7 ,
,環,練馬区石神井町,9.5 ,3.3 ,1.4 ,3.0 ,4.1 ,0.8 ,2.3 ,2.3 ,1.2 ,3.4 ,2.2 ,3.9 ,9.5 ,0.8 ,3.1 ,
,境,足立区西新井,17  ,5.4 ,1.7 ,1.8 ,14  ,4.0 ,2.5 ,2.3 ,3.1 ,5.0 ,3.0 ,5.0 ,17  ,1.7 ,5.4 ,
,,江戸川区春江町,4.7 ,7.9 ,1.2 ,2.1 ,3.3 ,0.8 ,4.1 ,2.1 ,1.7 ,5.5 ,3.8 ,6.9 ,7.9 ,0.8 ,3.7 ,
,,区部一般平均,16  ,4.0 ,1.5 ,3.6 ,18  ,3.6 ,3.6 ,2.7 ,2.3 ,6.4 ,4.9 ,4.8 ,69  ,0.8 ,5.9 ,
,多,八王子市片倉町,2.2 ,1.3 ,1.1 ,<0.3 ,3.2 ,0.9 ,2.2 ,1.1 ,0.8 ,3.2 ,1.9 ,2.2 ,3.2 ,<0.3 ,1.7 ,
,摩,八王子市大楽寺町,2.4 ,1.4 ,0.8 ,0.3 ,1.7 ,0.4 ,1.2 ,1.2 ,1.8 ,2.3 ,1.3 ,0.8 ,2.4 ,0.3 ,1.3 ,
,一,小金井市貫井北町,3.4 ,2.4 ,1.1 ,1.5 ,1.9 ,0.7 ,2.2 ,1.9 ,1.6 ,3.2 ,2.5 ,1.9 ,3.4 ,0.7 ,2.0 ,
,般,東大和市奈良橋,4.2 ,1.5 ,1.0 ,1.3 ,2.0 ,0.9 ,2.5 ,3.1 ,1.4 ,2.6 ,2.1 ,3.7 ,4.2 ,0.9 ,2.2 ,
,,多摩部一般平均,3.1 ,1.7 ,1.0 ,0.8 ,2.2 ,0.7 ,2.0 ,1.8 ,1.4 ,2.8 ,2.0 ,2.2 ,4.2 ,<0.3 ,1.8 ,
,都一般平均,,12  ,3.2 ,1.3 ,2.7 ,13  ,2.7 ,3.1 ,2.4 ,2.0 ,5.2 ,3.9 ,3.9 ,69  ,<0.3 ,4.5 ,
,沿,京葉道路亀戸,6.0 ,2.3 ,0.8 ,4.6 ,3.4 ,2.2 ,7.6 ,3.0 ,4.6 ,7.7 ,3.1 ,11  ,11  ,0.8 ,4.7 ,
,道,環八通り八幡山,13  ,5.9 ,2.7 ,3.7 ,5.1 ,1.9 ,4.3 ,4.3 ,3.0 ,6.2 ,4.5 ,4.0 ,13  ,1.9 ,4.9 ,
,,沿道平均,9.5 ,4.1 ,1.8 ,4.2 ,4.3 ,2.1 ,6.0 ,3.7 ,3.8 ,7.0 ,3.8 ,7.5 ,13  ,0.8 ,4.8 ,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,4.4 ,1.0 ,0.9 ,<0.3 ,0.5 ,<0.3 ,0.4 ,0.5 ,0.3 ,0.4 ,0.6 ,0.8 ,4.4 ,<0.3 ,0.8 ,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,六価クロム化合物,,,,,,,,,,　　基準値等　：,,0.8,(U.S.EPA 六価ｸﾛﾑとして),,,,
,,,,,,,,,,,　　定量下限値：,,0.06,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.02,,,,(単位:ng/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
,,中央区晴海,<0.02,0.02,0.04,0.07,0.12,0.07,0.09,0.11,0.05,0.04,0.05,0.10,0.12,<0.02,0.06,
,区,国設東京新宿,0.08,0.09,0.05,0.13,0.09,0.07,0.11,0.08,0.11,0.07,<0.02,0.10,0.13,<0.02,0.08,
,部,目黒区碑文谷,0.07,0.03,0.15,0.07,0.11,0.13,0.15,0.06,0.02,0.05,<0.02,0.10,0.15,<0.02,0.08,
,一,大田区東糀谷,0.09,0.14,0.13,0.17,0.22,0.09,0.18,0.08,0.15,0.08,0.03,0.09,0.22,0.03,0.12,
,般,板橋区氷川町,0.05,0.06,0.09,0.15,0.15,0.04,0.17,0.13,0.05,0.05,0.10,0.20,0.20,0.04,0.10,
,環,練馬区石神井町,0.09,0.05,0.08,0.15,0.19,0.07,0.11,0.04,0.03,0.03,0.02,<0.02,0.19,<0.02,0.07,
,境,足立区西新井,0.09,0.08,0.15,0.15,0.24,0.09,0.20,0.07,0.14,0.08,0.09,0.13,0.24,0.07,0.13,
,,江戸川区春江町,0.04,0.08,0.13,0.14,0.15,0.09,0.30,0.10,0.13,0.09,0.09,0.09,0.30,0.04,0.12,
,,区部一般平均,0.07,0.07,0.10,0.13,0.16,0.08,0.16,0.08,0.09,0.06,0.05,0.10,0.30,<0.02,0.10,
,多,八王子市片倉町,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,
,摩,八王子市大楽寺町,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,<0.02 ,
,多摩一般,小金井市貫井北町,0.03,0.10,0.09,0.03,0.13,0.07,0.08,0.04,0.06,0.04,0.03,0.09,0.13,0.03,0.07,
,,東大和市奈良橋,0.10,<0.02,0.05,0.04,0.07,0.03,0.07,0.11,0.08,0.03,0.08,0.05,0.11,<0.02,0.06,
,,多摩部一般平均,0.07,0.06,0.07,0.04,0.10,0.05,0.08,0.08,0.07,0.04,0.06,0.07,0.13,<0.02,0.06,
,都一般平均,,0.07,0.07,0.10,0.11,0.15,0.08,0.15,0.08,0.08,0.06,0.05,0.10,0.30,<0.02,0.09,
,沿,京葉道路亀戸,0.11,<0.02,<0.02,0.08,0.08,0.15,0.12,0.09,0.04,0.06,<0.02,0.12,0.15,<0.02,0.07,
,道,環八通り八幡山,0.10,<0.02,0.07,0.10,0.18,0.06,0.07,0.02,0.07,<0.02,0.05,0.09,0.18,<0.02,0.07,
,,沿道平均,0.11,<0.02,0.04,0.09,0.13,0.11,0.10,0.06,0.06,0.04,0.03,0.11,0.18,<0.02,0.07,
,檜原(ﾊﾞｯｸｸﾞﾗｳﾝﾄﾞ),,0.03,<0.02,<0.02,0.02,0.06,0.04,0.05,<0.02,<0.02,<0.02,0.04,0.10,0.10,<0.02,0.03,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,水銀及びその化合物,,,,,,,,,,　　基準値等　：,,40,(指針値),,,,
,,,,,,,,,,,　　定量下限値：,,0.10,,,,,
,,,2022(令和４)年度,,,,,,,,　　検出下限値：,,0.03,,,,(単位:ng/m3）,
,測定地点（局）,,"4月
12日(火)","5月
10日(火)","6月
7日(火)","7月
5日(火)","8月
2日(火)","9月
6日(火)","10月
4日(火)","11月
8日(火)","12月
6日(火)","1月
11日(水)","2月
1日(水)","3月
1日(水)",最大,最小,平 均,
