分類,市場,水産市場ID,日付,種別,品名,販売方法,卸売数量(kg)
水産,豊洲,Sui_K1,2024-06-03,鮮魚,あじ,相対,75639.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,さば,相対,25167.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,かつお,相対,43916.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,いわし,相対,22713.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,にしん,相対,364.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,さんま,相対,712.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,するめいか,相対,6245.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,やりいか,相対,2094.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,煮だこ,相対,2824.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,たら類,相対,4905.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,さけます類,相対,23395.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,かます,相対,1368.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,めばる,相対,1569.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,さわら・さごち,相対,2261.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,きんき,相対,2611.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,めぬけ,相対,125.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,すずき,相対,5908.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,きす,相対,605.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,いさき,相対,11922.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,たかべ,相対,381.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,こはだ,相対,1082.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,まながつお,せり・入札,16.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,まながつお,相対,205.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,とびうお,相対,934.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,たちうお,相対,3046.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,あんこう,相対,734.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,あゆ,相対,1791.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,かき,相対,732.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,ほたて,相対,3514.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,あかがい,相対,4691.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,うに,せり・入札,2991.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,うに,相対,980.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,けがに,相対,776.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,その他（鮮魚）,せり・入札,562.0
水産,豊洲,Sui_K1,2024-06-03,鮮魚,その他（鮮魚）,相対,110115.0
水産,豊洲,Sui_K1,2024-06-03,活魚,活またい,せり・入札,925.0
水産,豊洲,Sui_K1,2024-06-03,活魚,活またい,相対,15640.0
水産,豊洲,Sui_K1,2024-06-03,活魚,活ひらめ,せり・入札,1441.0
水産,豊洲,Sui_K1,2024-06-03,活魚,活ひらめ,相対,1250.0
水産,豊洲,Sui_K1,2024-06-03,活魚,活かんぱち,相対,5273.0
水産,豊洲,Sui_K1,2024-06-03,活魚,活あなご,相対,4281.0
水産,豊洲,Sui_K1,2024-06-03,活魚,その他（活魚）,せり・入札,4119.0
水産,豊洲,Sui_K1,2024-06-03,活魚,その他（活魚）,相対,4423.0
水産,豊洲,Sui_K1,2024-06-03,冷凍,冷さば,相対,5272.0
水産,豊洲,Sui_K1,2024-06-03,冷凍,冷さんま,相対,78.0
水産,豊洲,Sui_K1,2024-06-03,冷凍,冷するめ,相対,513.0
水産,豊洲,Sui_K1,2024-06-03,冷凍,冷にしん,相対,33.0
水産,豊洲,Sui_K1,2024-06-03,冷凍,冷ぎんだら,相対,24505.0
水産,豊洲,Sui_K1,2024-06-03,冷凍,冷かれい,相対,10813.0
水産,豊洲,Sui_K1,2024-06-03,冷凍,冷さけ,相対,426931.0
水産,豊洲,Sui_K1,2024-06-03,冷凍,冷もんごう,相対,437.0
水産,豊洲,Sui_K1,2024-06-03,冷凍,冷たこ,相対,1721.0
水産,豊洲,Sui_K1,2024-06-03,冷凍,冷えび,相対,90578.0
水産,豊洲,Sui_K1,2024-06-03,冷凍,冷煮ずわい,相対,185.0
水産,豊洲,Sui_K1,2024-06-03,冷凍,その他（冷凍）,相対,43556.0
水産,豊洲,Sui_K1,2024-06-03,塩干加工,塩さけ,相対,24335.0
水産,豊洲,Sui_K1,2024-06-03,塩干加工,塩かずのこ,相対,612.0
水産,豊洲,Sui_K1,2024-06-03,塩干加工,しらす干,せり・入札,23321.0
水産,豊洲,Sui_K1,2024-06-03,塩干加工,にぼし,せり・入札,1207.0
水産,豊洲,Sui_K1,2024-06-03,塩干加工,身欠にしん,相対,191.0
水産,豊洲,Sui_K1,2024-06-03,塩干加工,開干さんま,相対,792.0
水産,豊洲,Sui_K1,2024-06-03,塩干加工,開干さば,相対,3713.0
水産,豊洲,Sui_K1,2024-06-03,塩干加工,開干かます,相対,273.0
水産,豊洲,Sui_K1,2024-06-03,塩干加工,開干あじ,相対,9304.0
水産,豊洲,Sui_K1,2024-06-03,塩干加工,めざし,相対,241.0
水産,豊洲,Sui_K1,2024-06-03,塩干加工,蒲焼うなぎ,相対,2516.0
水産,豊洲,Sui_K1,2024-06-03,塩干加工,ししゃも,相対,4085.0
水産,豊洲,Sui_K1,2024-06-03,塩干加工,煮ほたるいか,相対,2373.0
水産,豊洲,Sui_K1,2024-06-03,塩干加工,すけこ,相対,3893.0
水産,豊洲,Sui_K1,2024-06-03,塩干加工,かまぼこ,相対,3544.0
水産,豊洲,Sui_K1,2024-06-03,塩干加工,ちくわ,相対,2259.0
水産,豊洲,Sui_K1,2024-06-03,塩干加工,あげもの,相対,5941.0
水産,豊洲,Sui_K1,2024-06-03,塩干加工,塩ます,相対,439.0
水産,豊洲,Sui_K1,2024-06-03,塩干加工,干するめ,相対,440.0
水産,豊洲,Sui_K1,2024-06-03,塩干加工,その他（塩干加工）,相対,192585.0
水産,足立,Sui_K2,2024-06-03,大物,まぐろ（生鮮）,せり・入札,339.0
水産,足立,Sui_K2,2024-06-03,大物,まぐろ（生鮮）,相対,372.0
水産,足立,Sui_K2,2024-06-03,大物,めばち（冷凍）,せり・入札,1947.0
水産,足立,Sui_K2,2024-06-03,大物,めばち（冷凍）,相対,554.0
水産,足立,Sui_K2,2024-06-03,大物,いんど（冷凍）,せり・入札,445.0
水産,足立,Sui_K2,2024-06-03,大物,その他（大物生）,相対,105.0
水産,足立,Sui_K2,2024-06-03,大物,その他（大物生）,第三者販売,44.0
水産,足立,Sui_K2,2024-06-03,大物,その他（大物冷）,相対,688.0
水産,足立,Sui_K2,2024-06-03,大物,その他（大物冷）,第三者販売,124.0
水産,足立,Sui_K2,2024-06-03,鮮魚,めじ,相対,135.0
水産,足立,Sui_K2,2024-06-03,鮮魚,きんめだい,相対,83.0
水産,足立,Sui_K2,2024-06-03,鮮魚,ぶり・わらさ,相対,457.0
水産,足立,Sui_K2,2024-06-03,鮮魚,ぶり・わらさ,第三者販売,21.0
水産,足立,Sui_K2,2024-06-03,鮮魚,はまち,相対,266.0
水産,足立,Sui_K2,2024-06-03,鮮魚,はまち,第三者販売,146.0
水産,足立,Sui_K2,2024-06-03,鮮魚,かれい,相対,8.0
水産,足立,Sui_K2,2024-06-03,鮮魚,あじ,相対,468.0
水産,足立,Sui_K2,2024-06-03,鮮魚,あじ,第三者販売,32.0
水産,足立,Sui_K2,2024-06-03,鮮魚,さば,相対,174.0
水産,足立,Sui_K2,2024-06-03,鮮魚,さば,第三者販売,11.0
水産,足立,Sui_K2,2024-06-03,鮮魚,かつお,相対,1727.0
水産,足立,Sui_K2,2024-06-03,鮮魚,かつお,第三者販売,150.0
水産,足立,Sui_K2,2024-06-03,鮮魚,いわし,相対,174.0
水産,足立,Sui_K2,2024-06-03,鮮魚,いわし,第三者販売,10.0
水産,足立,Sui_K2,2024-06-03,鮮魚,するめいか,相対,100.0
水産,足立,Sui_K2,2024-06-03,鮮魚,たら類,相対,20.0
水産,足立,Sui_K2,2024-06-03,鮮魚,さわら・さごち,相対,7.0
水産,足立,Sui_K2,2024-06-03,鮮魚,いさき,相対,95.0
水産,足立,Sui_K2,2024-06-03,鮮魚,いさき,第三者販売,3.0
水産,足立,Sui_K2,2024-06-03,鮮魚,かき,相対,666.0
水産,足立,Sui_K2,2024-06-03,鮮魚,かき,第三者販売,6.0
水産,足立,Sui_K2,2024-06-03,鮮魚,うに,相対,60.0
水産,足立,Sui_K2,2024-06-03,鮮魚,その他（鮮魚）,相対,6979.0
水産,足立,Sui_K2,2024-06-03,鮮魚,その他（鮮魚）,第三者販売,344.0
水産,足立,Sui_K2,2024-06-03,活魚,活またい,相対,411.0
水産,足立,Sui_K2,2024-06-03,活魚,活またい,第三者販売,1391.0
水産,足立,Sui_K2,2024-06-03,活魚,活ひらめ,相対,41.0
水産,足立,Sui_K2,2024-06-03,活魚,活ひらめ,第三者販売,3.0
水産,足立,Sui_K2,2024-06-03,活魚,その他（活魚）,相対,338.0
水産,足立,Sui_K2,2024-06-03,活魚,その他（活魚）,第三者販売,1298.0
水産,足立,Sui_K2,2024-06-03,冷凍,冷さば,相対,90.0
水産,足立,Sui_K2,2024-06-03,冷凍,冷するめ,相対,8.0
水産,足立,Sui_K2,2024-06-03,冷凍,冷ぎんだら,相対,124.0
水産,足立,Sui_K2,2024-06-03,冷凍,冷ぎんだら,第三者販売,23.0
水産,足立,Sui_K2,2024-06-03,冷凍,冷さけ,相対,280.0
水産,足立,Sui_K2,2024-06-03,冷凍,冷さけ,第三者販売,2650.0
水産,足立,Sui_K2,2024-06-03,冷凍,冷えび,相対,43.0
水産,足立,Sui_K2,2024-06-03,冷凍,冷えび,第三者販売,11.0
水産,足立,Sui_K2,2024-06-03,冷凍,その他（冷凍）,相対,2507.0
水産,足立,Sui_K2,2024-06-03,冷凍,その他（冷凍）,第三者販売,300.0
水産,足立,Sui_K2,2024-06-03,塩干加工,塩さけ,相対,455.0
水産,足立,Sui_K2,2024-06-03,塩干加工,塩さけ,第三者販売,256.0
水産,足立,Sui_K2,2024-06-03,塩干加工,しらす干,相対,62.0
水産,足立,Sui_K2,2024-06-03,塩干加工,開干さんま,相対,12.0
水産,足立,Sui_K2,2024-06-03,塩干加工,開干あじ,相対,87.0
水産,足立,Sui_K2,2024-06-03,塩干加工,開干あじ,第三者販売,168.0
水産,足立,Sui_K2,2024-06-03,塩干加工,蒲焼うなぎ,相対,78.0
水産,足立,Sui_K2,2024-06-03,塩干加工,蒲焼うなぎ,第三者販売,331.0
水産,足立,Sui_K2,2024-06-03,塩干加工,すけこ,第三者販売,10.0
水産,足立,Sui_K2,2024-06-03,塩干加工,かまぼこ,相対,163.0
水産,足立,Sui_K2,2024-06-03,塩干加工,かまぼこ,第三者販売,10.0
水産,足立,Sui_K2,2024-06-03,塩干加工,その他（塩干加工）,相対,10764.0
水産,足立,Sui_K2,2024-06-03,塩干加工,その他（塩干加工）,第三者販売,1319.0
水産,大田,Sui_K3,2024-06-03,大物,まぐろ（生鮮）,相対,574.0
水産,大田,Sui_K3,2024-06-03,大物,めばち（冷凍）,せり・入札,146.0
水産,大田,Sui_K3,2024-06-03,大物,その他（大物冷）,相対,554.0
水産,大田,Sui_K3,2024-06-03,鮮魚,めじ,相対,31.0
水産,大田,Sui_K3,2024-06-03,鮮魚,まだい,相対,40.0
水産,大田,Sui_K3,2024-06-03,鮮魚,ぶり・わらさ,相対,164.0
水産,大田,Sui_K3,2024-06-03,鮮魚,あじ,相対,67.0
水産,大田,Sui_K3,2024-06-03,鮮魚,さば,相対,10.0
水産,大田,Sui_K3,2024-06-03,鮮魚,かつお,相対,71.0
水産,大田,Sui_K3,2024-06-03,鮮魚,いわし,相対,80.0
水産,大田,Sui_K3,2024-06-03,鮮魚,するめいか,相対,14.0
水産,大田,Sui_K3,2024-06-03,鮮魚,煮だこ,相対,10.0
水産,大田,Sui_K3,2024-06-03,鮮魚,さわら・さごち,相対,10.0
水産,大田,Sui_K3,2024-06-03,鮮魚,いさき,相対,23.0
水産,大田,Sui_K3,2024-06-03,鮮魚,あゆ,相対,6.0
水産,大田,Sui_K3,2024-06-03,鮮魚,その他（鮮魚）,相対,2212.0
水産,大田,Sui_K3,2024-06-03,活魚,活またい,相対,963.0
水産,大田,Sui_K3,2024-06-03,活魚,活またい,第三者販売,690.0
水産,大田,Sui_K3,2024-06-03,活魚,活ひらめ,相対,39.0
水産,大田,Sui_K3,2024-06-03,活魚,活ひらめ,第三者販売,4.0
水産,大田,Sui_K3,2024-06-03,活魚,その他（活魚）,相対,961.0
水産,大田,Sui_K3,2024-06-03,活魚,その他（活魚）,第三者販売,167.0
水産,大田,Sui_K3,2024-06-03,冷凍,その他（冷凍）,相対,325.0
水産,大田,Sui_K3,2024-06-03,塩干加工,塩さけ,相対,16.0
水産,大田,Sui_K3,2024-06-03,塩干加工,塩かずのこ,相対,14.0
水産,大田,Sui_K3,2024-06-03,塩干加工,しらす干,相対,24.0
水産,大田,Sui_K3,2024-06-03,塩干加工,開干さば,相対,40.0
水産,大田,Sui_K3,2024-06-03,塩干加工,開干あじ,相対,20.0
水産,大田,Sui_K3,2024-06-03,塩干加工,その他（塩干加工）,相対,3594.0
水産,豊洲,Sui_K1,2024-06-04,大物,まぐろ（生鮮）,せり・入札,35651.0
水産,豊洲,Sui_K1,2024-06-04,大物,まぐろ（冷凍）,せり・入札,24246.0
水産,豊洲,Sui_K1,2024-06-04,大物,きわだ（生鮮）,せり・入札,1573.0
水産,豊洲,Sui_K1,2024-06-04,大物,きわだ（冷凍）,せり・入札,2922.0
水産,豊洲,Sui_K1,2024-06-04,大物,めばち（生鮮）,せり・入札,3775.0
水産,豊洲,Sui_K1,2024-06-04,大物,めばち（冷凍）,せり・入札,45777.0
水産,豊洲,Sui_K1,2024-06-04,大物,いんど（生鮮）,せり・入札,1122.0
水産,豊洲,Sui_K1,2024-06-04,大物,いんど（冷凍）,せり・入札,11740.0
水産,豊洲,Sui_K1,2024-06-04,大物,まかじき（冷凍）,せり・入札,29.0
水産,豊洲,Sui_K1,2024-06-04,大物,めかじき（生鮮）,せり・入札,3154.0
水産,豊洲,Sui_K1,2024-06-04,大物,めかじき（冷凍）,せり・入札,2985.0
水産,豊洲,Sui_K1,2024-06-04,大物,その他（大物冷）,せり・入札,292.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,しばえび,せり・入札,141.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,くるまえび,せり・入札,1515.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,めじ,相対,1806.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,まだい,相対,28063.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,きんめだい,相対,7851.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,あまだい,相対,1166.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,ぶり・わらさ,相対,72034.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,いなだ・わかし,相対,2591.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,はまち,相対,13665.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,ひらめ,相対,5711.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,かれい,相対,13593.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,あじ,相対,61289.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,さば,相対,23925.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,かつお,相対,47753.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,いわし,相対,34485.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,にしん,相対,66.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,さんま,相対,896.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,するめいか,相対,7977.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,やりいか,相対,868.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,煮だこ,相対,2890.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,たら類,相対,4104.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,さけます類,相対,19138.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,かます,相対,1012.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,めばる,相対,1658.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,さわら・さごち,相対,2514.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,きんき,相対,2045.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,めぬけ,相対,116.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,すずき,相対,5393.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,きす,相対,543.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,いさき,相対,9875.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,たかべ,相対,78.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,こはだ,相対,1488.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,まながつお,相対,149.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,とびうお,相対,930.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,たちうお,相対,2108.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,あんこう,相対,1075.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,あゆ,相対,2069.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,かき,相対,922.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,ほたて,相対,2308.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,あかがい,相対,3898.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,うに,せり・入札,1423.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,うに,相対,571.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,けがに,相対,762.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,その他（鮮魚）,せり・入札,627.0
水産,豊洲,Sui_K1,2024-06-04,鮮魚,その他（鮮魚）,相対,98826.0
水産,豊洲,Sui_K1,2024-06-04,活魚,活またい,せり・入札,963.0
水産,豊洲,Sui_K1,2024-06-04,活魚,活またい,相対,18673.0
水産,豊洲,Sui_K1,2024-06-04,活魚,活ひらめ,せり・入札,1246.0
水産,豊洲,Sui_K1,2024-06-04,活魚,活ひらめ,相対,962.0
水産,豊洲,Sui_K1,2024-06-04,活魚,活かんぱち,相対,5448.0
水産,豊洲,Sui_K1,2024-06-04,活魚,活あなご,相対,4274.0
水産,豊洲,Sui_K1,2024-06-04,活魚,その他（活魚）,せり・入札,4019.0
水産,豊洲,Sui_K1,2024-06-04,活魚,その他（活魚）,相対,4222.0
水産,豊洲,Sui_K1,2024-06-04,冷凍,冷さば,相対,7354.0
水産,豊洲,Sui_K1,2024-06-04,冷凍,冷さんま,相対,86.0
水産,豊洲,Sui_K1,2024-06-04,冷凍,冷するめ,相対,1439.0
水産,豊洲,Sui_K1,2024-06-04,冷凍,冷まだい,相対,10.0
水産,豊洲,Sui_K1,2024-06-04,冷凍,冷にしん,相対,149.0
水産,豊洲,Sui_K1,2024-06-04,冷凍,冷ぎんだら,相対,15300.0
水産,豊洲,Sui_K1,2024-06-04,冷凍,冷かれい,相対,9797.0
水産,豊洲,Sui_K1,2024-06-04,冷凍,冷さけ,相対,47427.0
水産,豊洲,Sui_K1,2024-06-04,冷凍,冷もんごう,相対,1998.0
水産,豊洲,Sui_K1,2024-06-04,冷凍,冷たこ,相対,2136.0
水産,豊洲,Sui_K1,2024-06-04,冷凍,冷えび,相対,38703.0
水産,豊洲,Sui_K1,2024-06-04,冷凍,冷煮ずわい,相対,586.0
水産,豊洲,Sui_K1,2024-06-04,冷凍,その他（冷凍）,相対,44598.0
水産,豊洲,Sui_K1,2024-06-04,塩干加工,塩さけ,相対,17985.0
水産,豊洲,Sui_K1,2024-06-04,塩干加工,塩かずのこ,相対,223.0
水産,豊洲,Sui_K1,2024-06-04,塩干加工,しらす干,せり・入札,22209.0
水産,豊洲,Sui_K1,2024-06-04,塩干加工,にぼし,せり・入札,3924.0
水産,豊洲,Sui_K1,2024-06-04,塩干加工,身欠にしん,相対,219.0
水産,豊洲,Sui_K1,2024-06-04,塩干加工,開干さんま,相対,1022.0
水産,豊洲,Sui_K1,2024-06-04,塩干加工,開干さば,相対,2982.0
水産,豊洲,Sui_K1,2024-06-04,塩干加工,開干かます,相対,119.0
水産,豊洲,Sui_K1,2024-06-04,塩干加工,開干あじ,相対,7350.0
水産,豊洲,Sui_K1,2024-06-04,塩干加工,めざし,相対,434.0
水産,豊洲,Sui_K1,2024-06-04,塩干加工,蒲焼うなぎ,相対,7402.0
水産,豊洲,Sui_K1,2024-06-04,塩干加工,ししゃも,相対,1771.0
水産,豊洲,Sui_K1,2024-06-04,塩干加工,煮ほたるいか,相対,2396.0
水産,豊洲,Sui_K1,2024-06-04,塩干加工,すけこ,相対,2368.0
水産,豊洲,Sui_K1,2024-06-04,塩干加工,かまぼこ,相対,2565.0
水産,豊洲,Sui_K1,2024-06-04,塩干加工,ちくわ,相対,1957.0
水産,豊洲,Sui_K1,2024-06-04,塩干加工,あげもの,相対,4369.0
水産,豊洲,Sui_K1,2024-06-04,塩干加工,塩ます,相対,664.0
水産,豊洲,Sui_K1,2024-06-04,塩干加工,干するめ,相対,32.0
水産,豊洲,Sui_K1,2024-06-04,塩干加工,その他（塩干加工）,相対,166957.0
水産,足立,Sui_K2,2024-06-04,大物,まぐろ（生鮮）,せり・入札,105.0
水産,足立,Sui_K2,2024-06-04,大物,まぐろ（生鮮）,相対,162.0
水産,足立,Sui_K2,2024-06-04,大物,めばち（冷凍）,せり・入札,1895.0
水産,足立,Sui_K2,2024-06-04,大物,めばち（冷凍）,相対,571.0
水産,足立,Sui_K2,2024-06-04,大物,いんど（冷凍）,せり・入札,156.0
水産,足立,Sui_K2,2024-06-04,大物,その他（大物冷）,相対,612.0
水産,足立,Sui_K2,2024-06-04,鮮魚,めじ,相対,9.0
水産,足立,Sui_K2,2024-06-04,鮮魚,きんめだい,相対,108.0
水産,足立,Sui_K2,2024-06-04,鮮魚,きんめだい,第三者販売,9.0
水産,足立,Sui_K2,2024-06-04,鮮魚,ぶり・わらさ,相対,386.0
水産,足立,Sui_K2,2024-06-04,鮮魚,ぶり・わらさ,第三者販売,48.0
水産,足立,Sui_K2,2024-06-04,鮮魚,はまち,相対,352.0
水産,足立,Sui_K2,2024-06-04,鮮魚,はまち,第三者販売,130.0
水産,足立,Sui_K2,2024-06-04,鮮魚,あじ,相対,367.0
水産,足立,Sui_K2,2024-06-04,鮮魚,あじ,第三者販売,67.0
水産,足立,Sui_K2,2024-06-04,鮮魚,さば,相対,108.0
水産,足立,Sui_K2,2024-06-04,鮮魚,さば,第三者販売,5.0
水産,足立,Sui_K2,2024-06-04,鮮魚,かつお,相対,1806.0
水産,足立,Sui_K2,2024-06-04,鮮魚,かつお,第三者販売,185.0
水産,足立,Sui_K2,2024-06-04,鮮魚,いわし,相対,332.0
水産,足立,Sui_K2,2024-06-04,鮮魚,いわし,第三者販売,30.0
水産,足立,Sui_K2,2024-06-04,鮮魚,するめいか,相対,120.0
水産,足立,Sui_K2,2024-06-04,鮮魚,するめいか,第三者販売,5.0
水産,足立,Sui_K2,2024-06-04,鮮魚,いさき,相対,120.0
水産,足立,Sui_K2,2024-06-04,鮮魚,いさき,第三者販売,20.0
水産,足立,Sui_K2,2024-06-04,鮮魚,あんこう,相対,21.0
水産,足立,Sui_K2,2024-06-04,鮮魚,あんこう,第三者販売,2.0
水産,足立,Sui_K2,2024-06-04,鮮魚,かき,第三者販売,12.0
水産,足立,Sui_K2,2024-06-04,鮮魚,うに,相対,36.0
水産,足立,Sui_K2,2024-06-04,鮮魚,その他（鮮魚）,相対,6221.0
水産,足立,Sui_K2,2024-06-04,鮮魚,その他（鮮魚）,第三者販売,3310.0
水産,足立,Sui_K2,2024-06-04,活魚,活またい,相対,1465.0
水産,足立,Sui_K2,2024-06-04,活魚,活またい,第三者販売,1346.0
水産,足立,Sui_K2,2024-06-04,活魚,活ひらめ,相対,29.0
水産,足立,Sui_K2,2024-06-04,活魚,活ひらめ,第三者販売,15.0
水産,足立,Sui_K2,2024-06-04,活魚,その他（活魚）,相対,1570.0
水産,足立,Sui_K2,2024-06-04,活魚,その他（活魚）,第三者販売,538.0
水産,足立,Sui_K2,2024-06-04,冷凍,冷さば,相対,110.0
水産,足立,Sui_K2,2024-06-04,冷凍,冷するめ,相対,64.0
水産,足立,Sui_K2,2024-06-04,冷凍,冷ぎんだら,相対,203.0
水産,足立,Sui_K2,2024-06-04,冷凍,冷ぎんだら,第三者販売,43.0
水産,足立,Sui_K2,2024-06-04,冷凍,冷さけ,相対,285.0
水産,足立,Sui_K2,2024-06-04,冷凍,冷さけ,第三者販売,135.0
水産,足立,Sui_K2,2024-06-04,冷凍,冷えび,相対,33.0
水産,足立,Sui_K2,2024-06-04,冷凍,その他（冷凍）,相対,4062.0
水産,足立,Sui_K2,2024-06-04,冷凍,その他（冷凍）,第三者販売,903.0
水産,足立,Sui_K2,2024-06-04,塩干加工,塩さけ,相対,406.0
水産,足立,Sui_K2,2024-06-04,塩干加工,塩さけ,第三者販売,168.0
水産,足立,Sui_K2,2024-06-04,塩干加工,しらす干,相対,24.0
水産,足立,Sui_K2,2024-06-04,塩干加工,開干さんま,相対,14.0
水産,足立,Sui_K2,2024-06-04,塩干加工,開干あじ,相対,59.0
水産,足立,Sui_K2,2024-06-04,塩干加工,開干あじ,第三者販売,77.0
水産,足立,Sui_K2,2024-06-04,塩干加工,蒲焼うなぎ,相対,56.0
水産,足立,Sui_K2,2024-06-04,塩干加工,蒲焼うなぎ,第三者販売,86.0
水産,足立,Sui_K2,2024-06-04,塩干加工,すけこ,相対,10.0
水産,足立,Sui_K2,2024-06-04,塩干加工,すけこ,第三者販売,10.0
水産,足立,Sui_K2,2024-06-04,塩干加工,かまぼこ,相対,98.0
水産,足立,Sui_K2,2024-06-04,塩干加工,かまぼこ,第三者販売,3.0
水産,足立,Sui_K2,2024-06-04,塩干加工,その他（塩干加工）,相対,10492.0
水産,足立,Sui_K2,2024-06-04,塩干加工,その他（塩干加工）,第三者販売,1481.0
水産,大田,Sui_K3,2024-06-04,大物,まぐろ（生鮮）,相対,310.0
水産,大田,Sui_K3,2024-06-04,大物,めばち（冷凍）,せり・入札,154.0
水産,大田,Sui_K3,2024-06-04,大物,その他（大物冷）,相対,505.0
水産,大田,Sui_K3,2024-06-04,鮮魚,まだい,相対,45.0
水産,大田,Sui_K3,2024-06-04,鮮魚,ぶり・わらさ,相対,31.0
水産,大田,Sui_K3,2024-06-04,鮮魚,はまち,相対,5.0
水産,大田,Sui_K3,2024-06-04,鮮魚,あじ,相対,66.0
水産,大田,Sui_K3,2024-06-04,鮮魚,さば,相対,10.0
水産,大田,Sui_K3,2024-06-04,鮮魚,かつお,相対,50.0
水産,大田,Sui_K3,2024-06-04,鮮魚,いわし,相対,89.0
水産,大田,Sui_K3,2024-06-04,鮮魚,煮だこ,相対,10.0
水産,大田,Sui_K3,2024-06-04,鮮魚,さわら・さごち,相対,13.0
水産,大田,Sui_K3,2024-06-04,鮮魚,いさき,相対,33.0
水産,大田,Sui_K3,2024-06-04,鮮魚,その他（鮮魚）,相対,2261.0
水産,大田,Sui_K3,2024-06-04,活魚,活またい,相対,774.0
水産,大田,Sui_K3,2024-06-04,活魚,活またい,第三者販売,522.0
