分類,市場,花き市場ID,日付,種別,品名,販売方法,主な規格,産地,単位,高値(円),中値(円),安値(円)
花き,北足立,Kak_K1,2024-06-01,鉢物,ハイビスカス,せり・入札,5寸,愛知,鉢,880,418,275
花き,北足立,Kak_K1,2024-06-01,鉢物,ハイビスカス,相対,5寸,愛知,鉢,1100,385,275
花き,北足立,Kak_K1,2024-06-01,鉢物,ブーゲンビレア,せり・入札,5寸,各地,鉢,660,660,660
花き,北足立,Kak_K1,2024-06-01,鉢物,ブーゲンビレア,相対,5寸,各地,鉢,770,770,770
花き,北足立,Kak_K1,2024-06-01,鉢物,ファレノプシス,せり・入札,7寸,各地,鉢,12100,880,550
花き,北足立,Kak_K1,2024-06-01,鉢物,ファレノプシス,相対,7寸,各地,鉢,48400,770,
花き,北足立,Kak_K1,2024-06-01,鉢物,ファレノプシス,第三者販売,7寸,各地,鉢,22000,4400,
花き,北足立,Kak_K1,2024-06-01,鉢物,スパティフィラム,せり・入札,6寸,愛知,鉢,,,
花き,北足立,Kak_K1,2024-06-01,鉢物,ディフェンバキア,せり・入札,5寸,愛知,鉢,275,275,275
花き,北足立,Kak_K1,2024-06-01,鉢物,ディフェンバキア,相対,5寸,愛知,鉢,385,385,385
花き,北足立,Kak_K1,2024-06-01,鉢物,ポトス,せり・入札,5寸,愛知,鉢,440,440,440
花き,北足立,Kak_K1,2024-06-01,鉢物,ポトス,相対,5寸,愛知,鉢,440,440,440
花き,北足立,Kak_K1,2024-06-01,鉢物,マッサンゲアーナ,せり・入札,7寸,愛知,鉢,,,
花き,北足立,Kak_K1,2024-06-01,鉢物,マッサンゲアーナ,相対,7寸,愛知,鉢,,,
花き,北足立,Kak_K1,2024-06-01,鉢物,ハイドランジア,せり・入札,5寸,各地,鉢,1430,220,132
花き,北足立,Kak_K1,2024-06-01,鉢物,ハイドランジア,相対,5寸,各地,鉢,4400,385,165
花き,北足立,Kak_K1,2024-06-01,鉢物,ハイドランジア,第三者販売,5寸,各地,鉢,1222,223,
花き,北足立,Kak_K1,2024-06-01,鉢物,その他の鉢物,せり・入札,,,鉢,,,
花き,北足立,Kak_K1,2024-06-01,鉢物,その他の鉢物,相対,,,鉢,,,
花き,北足立,Kak_K1,2024-06-01,鉢物,その他の鉢物,第三者販売,,,鉢,,,
花き,北足立,Kak_K1,2024-06-01,苗物,その他の苗物,せり・入札,,,ポット,,,
花き,北足立,Kak_K1,2024-06-01,苗物,その他の苗物,相対,,,ポット,,,
花き,北足立,Kak_K1,2024-06-01,苗物,その他の苗物,第三者販売,,,ポット,,,
花き,北足立,Kak_K1,2024-06-01,その他,その他の花き,せり・入札,,,箱,,,
花き,北足立,Kak_K1,2024-06-01,その他,その他の花き,相対,,,箱,,,
花き,大田,Kak_K2,2024-06-01,鉢物,エラチオールベゴニア,せり・入札,5寸,各地,鉢,682,198,176
花き,大田,Kak_K2,2024-06-01,鉢物,エラチオールベゴニア,相対,5寸,各地,鉢,770,770,660
花き,大田,Kak_K2,2024-06-01,鉢物,インパチェンス,せり・入札,5寸,各地,鉢,990,253,198
花き,大田,Kak_K2,2024-06-01,鉢物,インパチェンス,相対,5寸,各地,鉢,550,440,385
花き,大田,Kak_K2,2024-06-01,鉢物,ゼラニューム,せり・入札,4寸,各地,鉢,341,330,308
花き,大田,Kak_K2,2024-06-01,鉢物,ゼラニューム,相対,4寸,各地,鉢,550,550,440
花き,大田,Kak_K2,2024-06-01,鉢物,カランコエ,せり・入札,4寸,各地,鉢,462,308,198
花き,大田,Kak_K2,2024-06-01,鉢物,カランコエ,相対,4寸,各地,鉢,660,462,385
花き,大田,Kak_K2,2024-06-01,鉢物,ハイビスカス,せり・入札,5寸,愛知,鉢,1650,308,198
花き,大田,Kak_K2,2024-06-01,鉢物,ハイビスカス,相対,5寸,愛知,鉢,3300,770,517
花き,大田,Kak_K2,2024-06-01,鉢物,ハイビスカス,第三者販売,5寸,愛知,鉢,,,
花き,大田,Kak_K2,2024-06-01,鉢物,ハイビスカス,商物分離,5寸,愛知,鉢,462,,
花き,大田,Kak_K2,2024-06-01,鉢物,ブーゲンビレア,せり・入札,5寸,各地,鉢,1870,616,550
花き,大田,Kak_K2,2024-06-01,鉢物,ブーゲンビレア,相対,5寸,各地,鉢,2750,1320,770
花き,大田,Kak_K2,2024-06-01,鉢物,ファレノプシス,せり・入札,7寸,各地,鉢,27500,550,495
花き,大田,Kak_K2,2024-06-01,鉢物,ファレノプシス,相対,7寸,各地,鉢,27500,1320,770
花き,大田,Kak_K2,2024-06-01,鉢物,ファレノプシス,商物分離,7寸,各地,鉢,16500,6050,4675
花き,大田,Kak_K2,2024-06-01,鉢物,スパティフィラム,せり・入札,6寸,愛知,鉢,1100,,
花き,大田,Kak_K2,2024-06-01,鉢物,スパティフィラム,相対,6寸,愛知,鉢,1650,,715
花き,大田,Kak_K2,2024-06-01,鉢物,ディフェンバキア,せり・入札,5寸,愛知,鉢,,,
花き,大田,Kak_K2,2024-06-01,鉢物,ディフェンバキア,相対,5寸,愛知,鉢,990,,
花き,大田,Kak_K2,2024-06-01,鉢物,ポトス,せり・入札,5寸,愛知,鉢,418,220,198
花き,大田,Kak_K2,2024-06-01,鉢物,ポトス,相対,5寸,愛知,鉢,6050,363,330
花き,大田,Kak_K2,2024-06-01,鉢物,アジアンタム,せり・入札,5寸,各地,鉢,308,154,132
花き,大田,Kak_K2,2024-06-01,鉢物,アジアンタム,相対,5寸,各地,鉢,715,715,264
花き,大田,Kak_K2,2024-06-01,鉢物,マッサンゲアーナ,せり・入札,7寸,愛知,鉢,5170,5170,1034
花き,大田,Kak_K2,2024-06-01,鉢物,マッサンゲアーナ,相対,7寸,愛知,鉢,5610,3190,1760
花き,大田,Kak_K2,2024-06-01,鉢物,マッサンゲアーナ,商物分離,7寸,愛知,鉢,,,
花き,大田,Kak_K2,2024-06-01,鉢物,ベンジャミン,せり・入札,7寸,愛知,鉢,6600,6600,4400
花き,大田,Kak_K2,2024-06-01,鉢物,ベンジャミン,相対,7寸,愛知,鉢,4950,550,
花き,大田,Kak_K2,2024-06-01,鉢物,ハイドランジア,せり・入札,5寸,各地,鉢,2970,275,181
花き,大田,Kak_K2,2024-06-01,鉢物,ハイドランジア,相対,5寸,各地,鉢,5500,1320,1100
花き,大田,Kak_K2,2024-06-01,鉢物,ハイドランジア,第三者販売,5寸,各地,鉢,1980,1100,
花き,大田,Kak_K2,2024-06-01,鉢物,ハイドランジア,商物分離,5寸,各地,鉢,2970,2970,1100
花き,大田,Kak_K2,2024-06-01,鉢物,その他の鉢物,せり・入札,,,鉢,,,
花き,大田,Kak_K2,2024-06-01,鉢物,その他の鉢物,相対,,,鉢,,,
花き,大田,Kak_K2,2024-06-01,鉢物,その他の鉢物,第三者販売,,,鉢,,,
花き,大田,Kak_K2,2024-06-01,鉢物,その他の鉢物,商物分離,,,鉢,,,
花き,大田,Kak_K2,2024-06-01,苗物,その他の苗物,せり・入札,,,ポット,,,
花き,大田,Kak_K2,2024-06-01,苗物,その他の苗物,相対,,,ポット,,,
花き,大田,Kak_K2,2024-06-01,苗物,その他の苗物,第三者販売,,,ポット,,,
花き,大田,Kak_K2,2024-06-01,苗物,その他の苗物,商物分離,,,ポット,,,
花き,大田,Kak_K2,2024-06-01,その他,その他の花き,せり・入札,,,箱,,,
花き,大田,Kak_K2,2024-06-01,その他,その他の花き,相対,,,箱,,,
花き,大田,Kak_K2,2024-06-01,その他,その他の花き,第三者販売,,,箱,,,
花き,大田,Kak_K2,2024-06-01,その他,その他の花き,商物分離,,,箱,,,
花き,板橋,Kak_K3,2024-06-01,切枝,その他の切枝,相対,,,本,,,
花き,板橋,Kak_K3,2024-06-01,鉢物,エラチオールベゴニア,相対,5寸,各地,鉢,165,165,165
花き,板橋,Kak_K3,2024-06-01,鉢物,インパチェンス,せり・入札,5寸,各地,鉢,1100,188,165
花き,板橋,Kak_K3,2024-06-01,鉢物,ゼラニューム,せり・入札,4寸,各地,鉢,385,55,
花き,板橋,Kak_K3,2024-06-01,鉢物,ゼラニューム,相対,4寸,各地,鉢,440,440,440
花き,板橋,Kak_K3,2024-06-01,鉢物,カランコエ,相対,4寸,各地,鉢,165,165,165
花き,板橋,Kak_K3,2024-06-01,鉢物,ハイビスカス,せり・入札,5寸,愛知,鉢,550,285,138
花き,板橋,Kak_K3,2024-06-01,鉢物,ハイビスカス,相対,5寸,愛知,鉢,715,463,440
花き,板橋,Kak_K3,2024-06-01,鉢物,ブーゲンビレア,せり・入札,5寸,各地,鉢,605,568,550
花き,板橋,Kak_K3,2024-06-01,鉢物,ブーゲンビレア,相対,5寸,各地,鉢,880,880,880
花き,板橋,Kak_K3,2024-06-01,鉢物,ファレノプシス,せり・入札,7寸,各地,鉢,9900,2348,1320
花き,板橋,Kak_K3,2024-06-01,鉢物,ファレノプシス,相対,7寸,各地,鉢,19800,9705,3300
花き,板橋,Kak_K3,2024-06-01,鉢物,スパティフィラム,せり・入札,6寸,愛知,鉢,,,
花き,板橋,Kak_K3,2024-06-01,鉢物,スパティフィラム,相対,6寸,愛知,鉢,,,
花き,板橋,Kak_K3,2024-06-01,鉢物,マッサンゲアーナ,せり・入札,7寸,愛知,鉢,3300,2200,1100
花き,板橋,Kak_K3,2024-06-01,鉢物,マッサンゲアーナ,相対,7寸,愛知,鉢,,,
花き,板橋,Kak_K3,2024-06-01,鉢物,ベンジャミン,せり・入札,7寸,愛知,鉢,440,440,440
花き,板橋,Kak_K3,2024-06-01,鉢物,ベンジャミン,相対,7寸,愛知,鉢,,,
花き,板橋,Kak_K3,2024-06-01,鉢物,ハイドランジア,せり・入札,5寸,各地,鉢,2200,426,330
花き,板橋,Kak_K3,2024-06-01,鉢物,ハイドランジア,相対,5寸,各地,鉢,2750,561,495
花き,板橋,Kak_K3,2024-06-01,鉢物,その他の鉢物,せり・入札,,,鉢,,,
花き,板橋,Kak_K3,2024-06-01,鉢物,その他の鉢物,相対,,,鉢,,,
花き,板橋,Kak_K3,2024-06-01,鉢物,その他の鉢物,商物分離,,,鉢,,,
花き,板橋,Kak_K3,2024-06-01,苗物,その他の苗物,せり・入札,,,ポット,,,
花き,板橋,Kak_K3,2024-06-01,苗物,その他の苗物,相対,,,ポット,,,
花き,板橋,Kak_K3,2024-06-01,その他,その他の花き,せり・入札,,,箱,,,
花き,板橋,Kak_K3,2024-06-01,その他,その他の花き,相対,,,箱,,,
花き,葛西,Kak_K4,2024-06-01,鉢物,エラチオールベゴニア,せり・入札,5寸,各地,鉢,90,90,90
花き,葛西,Kak_K4,2024-06-01,鉢物,エラチオールベゴニア,相対,5寸,各地,鉢,550,464,440
花き,葛西,Kak_K4,2024-06-01,鉢物,インパチェンス,せり・入札,5寸,各地,鉢,363,317,275
花き,葛西,Kak_K4,2024-06-01,鉢物,インパチェンス,相対,5寸,各地,鉢,1430,330,
花き,葛西,Kak_K4,2024-06-01,鉢物,ゼラニューム,せり・入札,4寸,各地,鉢,308,32,25
花き,葛西,Kak_K4,2024-06-01,鉢物,ゼラニューム,相対,4寸,各地,鉢,440,110,
花き,葛西,Kak_K4,2024-06-01,鉢物,カランコエ,相対,4寸,各地,鉢,308,308,275
花き,葛西,Kak_K4,2024-06-01,鉢物,ハイビスカス,せり・入札,5寸,愛知,鉢,418,338,253
花き,葛西,Kak_K4,2024-06-01,鉢物,ハイビスカス,相対,5寸,愛知,鉢,3300,440,385
花き,葛西,Kak_K4,2024-06-01,鉢物,ハイビスカス,第三者販売,5寸,愛知,鉢,,,
花き,葛西,Kak_K4,2024-06-01,鉢物,ブーゲンビレア,せり・入札,5寸,各地,鉢,440,334,275
花き,葛西,Kak_K4,2024-06-01,鉢物,ブーゲンビレア,相対,5寸,各地,鉢,1320,827,770
花き,葛西,Kak_K4,2024-06-01,鉢物,ファレノプシス,せり・入札,7寸,各地,鉢,17600,2237,2200
花き,葛西,Kak_K4,2024-06-01,鉢物,ファレノプシス,相対,7寸,各地,鉢,33000,10323,8250
花き,葛西,Kak_K4,2024-06-01,鉢物,ディフェンバキア,せり・入札,5寸,愛知,鉢,,,
花き,葛西,Kak_K4,2024-06-01,鉢物,ディフェンバキア,相対,5寸,愛知,鉢,,,
花き,葛西,Kak_K4,2024-06-01,鉢物,ポトス,せり・入札,5寸,愛知,鉢,,,
花き,葛西,Kak_K4,2024-06-01,鉢物,ポトス,相対,5寸,愛知,鉢,385,110,
花き,葛西,Kak_K4,2024-06-01,鉢物,アジアンタム,相対,5寸,各地,鉢,308,308,308
花き,葛西,Kak_K4,2024-06-01,鉢物,マッサンゲアーナ,せり・入札,7寸,愛知,鉢,,,
花き,葛西,Kak_K4,2024-06-01,鉢物,マッサンゲアーナ,相対,7寸,愛知,鉢,,,
花き,葛西,Kak_K4,2024-06-01,鉢物,ハイドランジア,せり・入札,5寸,各地,鉢,1980,282,220
花き,葛西,Kak_K4,2024-06-01,鉢物,ハイドランジア,相対,5寸,各地,鉢,1320,803,660
花き,葛西,Kak_K4,2024-06-01,鉢物,ハイドランジア,第三者販売,5寸,各地,鉢,1980,848,660
花き,葛西,Kak_K4,2024-06-01,鉢物,その他の鉢物,せり・入札,,,鉢,,,
花き,葛西,Kak_K4,2024-06-01,鉢物,その他の鉢物,相対,,,鉢,,,
花き,葛西,Kak_K4,2024-06-01,鉢物,その他の鉢物,第三者販売,,,鉢,,,
花き,葛西,Kak_K4,2024-06-01,苗物,その他の苗物,せり・入札,,,ポット,,,
花き,葛西,Kak_K4,2024-06-01,苗物,その他の苗物,相対,,,ポット,,,
花き,葛西,Kak_K4,2024-06-01,苗物,その他の苗物,第三者販売,,,ポット,,,
花き,世田谷,Kak_K5,2024-06-01,鉢物,エラチオールベゴニア,せり・入札,5寸,各地,鉢,363,334,330
花き,世田谷,Kak_K5,2024-06-01,鉢物,エラチオールベゴニア,相対,5寸,各地,鉢,550,,
花き,世田谷,Kak_K5,2024-06-01,鉢物,インパチェンス,せり・入札,5寸,各地,鉢,1210,85,33
花き,世田谷,Kak_K5,2024-06-01,鉢物,インパチェンス,相対,5寸,各地,鉢,495,114,77
花き,世田谷,Kak_K5,2024-06-01,鉢物,ゼラニューム,せり・入札,4寸,各地,鉢,1320,90,11
花き,世田谷,Kak_K5,2024-06-01,鉢物,ゼラニューム,相対,4寸,各地,鉢,605,495,132
花き,世田谷,Kak_K5,2024-06-01,鉢物,ハイビスカス,せり・入札,5寸,愛知,鉢,605,378,275
花き,世田谷,Kak_K5,2024-06-01,鉢物,ハイビスカス,相対,5寸,愛知,鉢,825,631,495
花き,世田谷,Kak_K5,2024-06-01,鉢物,ブーゲンビレア,せり・入札,5寸,各地,鉢,990,550,330
花き,世田谷,Kak_K5,2024-06-01,鉢物,ブーゲンビレア,相対,5寸,各地,鉢,1650,880,
花き,世田谷,Kak_K5,2024-06-01,鉢物,ファレノプシス,せり・入札,7寸,各地,鉢,14300,1320,495
花き,世田谷,Kak_K5,2024-06-01,鉢物,ファレノプシス,相対,7寸,各地,鉢,27500,9325,8800
花き,世田谷,Kak_K5,2024-06-01,鉢物,スパティフィラム,相対,6寸,愛知,鉢,,,
花き,世田谷,Kak_K5,2024-06-01,鉢物,ディフェンバキア,せり・入札,5寸,愛知,鉢,,,
花き,世田谷,Kak_K5,2024-06-01,鉢物,ポトス,せり・入札,5寸,愛知,鉢,,,
花き,世田谷,Kak_K5,2024-06-01,鉢物,ポトス,相対,5寸,愛知,鉢,6050,,
花き,世田谷,Kak_K5,2024-06-01,鉢物,アジアンタム,せり・入札,5寸,各地,鉢,330,110,
花き,世田谷,Kak_K5,2024-06-01,鉢物,ベンジャミン,せり・入札,7寸,愛知,鉢,,,
花き,世田谷,Kak_K5,2024-06-01,鉢物,ハイドランジア,せり・入札,5寸,各地,鉢,1782,850,605
花き,世田谷,Kak_K5,2024-06-01,鉢物,ハイドランジア,相対,5寸,各地,鉢,4400,1233,990
花き,世田谷,Kak_K5,2024-06-01,鉢物,その他の鉢物,せり・入札,,,鉢,,,
花き,世田谷,Kak_K5,2024-06-01,鉢物,その他の鉢物,相対,,,鉢,,,
花き,世田谷,Kak_K5,2024-06-01,苗物,その他の苗物,せり・入札,,,ポット,,,
花き,世田谷,Kak_K5,2024-06-01,苗物,その他の苗物,相対,,,ポット,,,
花き,世田谷,Kak_K5,2024-06-01,その他,その他の花き,相対,,,箱,,,
花き,北足立,Kak_K1,2024-06-03,切花,輪菊(白),相対,,各地,本,77,77,33
花き,北足立,Kak_K1,2024-06-03,切花,輪菊(白)精の一世,せり・入札,,各地,本,55,55,44
花き,北足立,Kak_K1,2024-06-03,切花,輪菊(白)精の一世,相対,,各地,本,85,49,27
花き,北足立,Kak_K1,2024-06-03,切花,輪菊(白)精の一世,第三者販売,,各地,本,79,46,38
花き,北足立,Kak_K1,2024-06-03,切花,輪菊(黄),せり・入札,,各地,本,66,66,16
花き,北足立,Kak_K1,2024-06-03,切花,輪菊(黄),相対,,各地,本,77,44,22
花き,北足立,Kak_K1,2024-06-03,切花,輪菊(黄),第三者販売,,各地,本,71,55,44
花き,北足立,Kak_K1,2024-06-03,切花,輪菊(赤),せり・入札,,各地,本,44,11,5
花き,北足立,Kak_K1,2024-06-03,切花,輪菊(赤),相対,,各地,本,66,44,22
花き,北足立,Kak_K1,2024-06-03,切花,輪菊(赤),第三者販売,,各地,本,44,44,22
花き,北足立,Kak_K1,2024-06-03,切花,スプレー菊(白),せり・入札,,各地,本,66,33,22
花き,北足立,Kak_K1,2024-06-03,切花,スプレー菊(白),相対,,各地,本,93,93,27
花き,北足立,Kak_K1,2024-06-03,切花,スプレー菊(白),第三者販売,,各地,本,93,33,24
花き,北足立,Kak_K1,2024-06-03,切花,スプレー菊(黄),せり・入札,,各地,本,66,66,38
花き,北足立,Kak_K1,2024-06-03,切花,スプレー菊(黄),相対,,各地,本,93,93,33
花き,北足立,Kak_K1,2024-06-03,切花,スプレー菊(黄),第三者販売,,各地,本,88,77,66
花き,北足立,Kak_K1,2024-06-03,切花,スプレー菊(ピ),せり・入札,,各地,本,66,66,33
花き,北足立,Kak_K1,2024-06-03,切花,スプレー菊(ピ),相対,,各地,本,93,93,27
花き,北足立,Kak_K1,2024-06-03,切花,スプレー菊(ピ),第三者販売,,各地,本,88,50,33
花き,北足立,Kak_K1,2024-06-03,切花,小菊(白),せり・入札,,各地,本,27,27,4
花き,北足立,Kak_K1,2024-06-03,切花,小菊(白),相対,,各地,本,60,33,22
花き,北足立,Kak_K1,2024-06-03,切花,小菊(白),第三者販売,,各地,本,55,44,38
花き,北足立,Kak_K1,2024-06-03,切花,小菊(黄),せり・入札,,各地,本,33,33,5
花き,北足立,Kak_K1,2024-06-03,切花,小菊(黄),相対,,各地,本,55,44,11
花き,北足立,Kak_K1,2024-06-03,切花,小菊(黄),第三者販売,,各地,本,55,55,22
花き,北足立,Kak_K1,2024-06-03,切花,小菊(赤),せり・入札,,各地,本,33,22,5
花き,北足立,Kak_K1,2024-06-03,切花,小菊(赤),相対,,各地,本,55,33,22
花き,北足立,Kak_K1,2024-06-03,切花,小菊(赤),第三者販売,,各地,本,36,36,33
花き,北足立,Kak_K1,2024-06-03,切花,カーネーション(白),せり・入札,,各地,本,60,44,38
花き,北足立,Kak_K1,2024-06-03,切花,カーネーション(白),相対,,各地,本,80,55,33
花き,北足立,Kak_K1,2024-06-03,切花,カーネーション(白),第三者販売,,各地,本,75,49,
花き,北足立,Kak_K1,2024-06-03,切花,カーネーション(赤),せり・入札,,各地,本,55,44,44
花き,北足立,Kak_K1,2024-06-03,切花,カーネーション(赤),相対,,各地,本,77,27,22
花き,北足立,Kak_K1,2024-06-03,切花,カーネーション(赤),第三者販売,,各地,本,66,33,
花き,北足立,Kak_K1,2024-06-03,切花,カーネーション(ピ),せり・入札,,各地,本,55,44,33
花き,北足立,Kak_K1,2024-06-03,切花,カーネーション(ピ),相対,,各地,本,77,60,16
花き,北足立,Kak_K1,2024-06-03,切花,カーネーション(ピ),第三者販売,,各地,本,71,60,55
花き,北足立,Kak_K1,2024-06-03,切花,スプレーカーネ(ピ),せり・入札,,各地,本,33,22,
花き,北足立,Kak_K1,2024-06-03,切花,スプレーカーネ(ピ),相対,,各地,本,110,55,16
花き,北足立,Kak_K1,2024-06-03,切花,スプレーカーネ(ピ),第三者販売,,各地,本,88,66,48
花き,北足立,Kak_K1,2024-06-03,切花,スプレーカーネ(複),せり・入札,,各地,本,55,55,33
花き,北足立,Kak_K1,2024-06-03,切花,スプレーカーネ(複),相対,,各地,本,88,22,16
花き,北足立,Kak_K1,2024-06-03,切花,スプレーカーネ(複),第三者販売,,各地,本,88,55,27
花き,北足立,Kak_K1,2024-06-03,切花,バラ(白),せり・入札,,各地,本,77,6,5
花き,北足立,Kak_K1,2024-06-03,切花,バラ(白),相対,,各地,本,165,154,88
花き,北足立,Kak_K1,2024-06-03,切花,バラ(白),第三者販売,,各地,本,132,77,22
花き,北足立,Kak_K1,2024-06-03,切花,バラ(黄),せり・入札,,各地,本,88,66,36
花き,北足立,Kak_K1,2024-06-03,切花,バラ(黄),相対,,各地,本,143,55,49
