市区町村コード,NO,都道府県名,市区町村名,種別,住所,方書,緯度,経度,口径,備考
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘1-8-7,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘2-17-40,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘2-2-20,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘2-2-36,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘2-29-25,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘2-4,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘2-7-6,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘2-11-30,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘2-3-7,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘2-4-46,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘2-5-44,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘2-8-27,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-10,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-10,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-1-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-1-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-1-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-1-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-13,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-1-30,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-1-30,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-1-30,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-14-6,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-1-72,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-1-72,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-18,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-19,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-21,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-2-61,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-3-33,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-9,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-12,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-1-72,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-3-2,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-3-33,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市竹丘3-4-25,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中清戸1-454-130,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中清戸1-454-14,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中清戸1-454-144,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中清戸1-556-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中清戸2-616-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中清戸2-630,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中清戸2-718-69,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中清戸3-235-5,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中清戸3-235,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中清戸4-1070,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中清戸4-1147,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中清戸4-847,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中清戸4-847,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中清戸4-847,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中清戸4-847,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中清戸5-148,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中清戸5-83,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中清戸5-88,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中里1-1628,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中里1-721,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中里3-882,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中里3-982,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中里3-1089番地,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中里4-1296-8,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中里4-701-49周辺,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中里4-701-53,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市中里4-806-4,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市梅園1-4-6,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市梅園1-3-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市梅園1-4-29,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市梅園1-4-6,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市梅園2-4-4,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市梅園2-9-45,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市梅園3-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市梅園3-1-31,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市野塩3-49,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市野塩3-50,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市野塩4-89-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市野塩4-107周辺,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市野塩4-107周辺,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市野塩4-230-1周辺,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市野塩5-249,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市野塩5-282,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市野塩5-299-1,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市野塩5-280-3,,,,,
132217,,東京都,清瀬市,防火水そう,清瀬市野塩5-292-4,,,,,
132217,,東京都,清瀬市,防火水そう,中清戸4-925,,,,,
132217,,東京都,清瀬市,防火水そう,中里3-928-1外,,,,,
132217,,東京都,清瀬市,防火水そう,中里5-633外,,,,,
132217,,東京都,清瀬市,防火水そう,梅園1-3-32　,,,,,
132217,,東京都,清瀬市,防火水そう,梅園3-1598-90,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市梅園3-17-15,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市梅園3-3-1,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市梅園3-4-2,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市梅園3-14-47,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市梅園3-14-72,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市梅園3-14-72,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市野塩1-143,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市野塩1-301,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市野塩1-322-3,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市野塩1-337-1,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市野塩1-133周辺,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市野塩1-153周辺,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市野塩1-440-2,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市野塩2-367,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市野塩2-387,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市野塩2-387,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市野塩2-522,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市野塩2-522,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市野塩2-522-1,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市野塩2-522-1,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市野塩2-387,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市野塩2-387-1,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市野塩2-522-1,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市野塩2-578周辺,,,,,
132217,,東京都,清瀬市,河川・溝等,清瀬市野塩3-2-3,,,,,
132217,,東京都,清瀬市,濠・池等,清瀬市中里4-1296,,,,,
132217,,東京都,清瀬市,濠・池等,清瀬市中里5-21-1,,,,,
132217,,東京都,清瀬市,濠・池等,清瀬市野塩5-249,,,,,
132217,,東京都,清瀬市,プール,清瀬市中里5-639,,,,,
132217,,東京都,清瀬市,プール,清瀬市中里5-842,,,,,
132217,,東京都,清瀬市,プール,清瀬市中里5-1066,,,,,
132217,,東京都,清瀬市,プール,清瀬市中里5-741,,,,,
132217,,東京都,清瀬市,プール,清瀬市中里5-91-2,,,,,
132217,,東京都,清瀬市,プール,清瀬市中里5-97,,,,,
132217,,東京都,清瀬市,プール,清瀬市中里6-195,,,,,
132217,,東京都,清瀬市,プール,清瀬市中里6-95,,,,,
132217,,東京都,清瀬市,プール,清瀬市中里6-195,,,,,
132217,,東京都,清瀬市,プール,清瀬市中里6-504周辺,,,,,
132217,,東京都,清瀬市,プール,清瀬市中里6-95周辺,,,,,
132217,,東京都,清瀬市,プール,清瀬市梅園1-1-21,,,,,
132217,,東京都,清瀬市,プール,清瀬市梅園1-2-1,,,,,
132217,,東京都,清瀬市,プール,清瀬市梅園1-2-50,,,,,
132217,,東京都,清瀬市,プール,清瀬市梅園1-3,,,,,
132217,,東京都,清瀬市,プール,清瀬市野塩2-522-1,,,,,
132217,,東京都,清瀬市,その他,清瀬市中清戸3-205,,,,,
132217,,東京都,清瀬市,その他,清瀬市中清戸3-258-1,,,,,
132217,,東京都,清瀬市,その他,清瀬市中清戸4-1050-1,,,,,
132217,,東京都,清瀬市,その他,清瀬市中清戸4-847,,,,,
132217,,東京都,清瀬市,その他,清瀬市中清戸4-931-15,,,,,
132217,,東京都,清瀬市,その他,清瀬市中清戸5-72,,,,,
132217,,東京都,清瀬市,その他,清瀬市中清戸5-83-229,,,,,
132217,,東京都,清瀬市,その他,清瀬市中清戸5-27-1,,,,,
132217,,東京都,清瀬市,その他,清瀬市中里1-1726-1,,,,,
132217,,東京都,清瀬市,その他,清瀬市中里1-733,,,,,
132217,,東京都,清瀬市,その他,清瀬市中里2-1385-17,,,,,
132217,,東京都,清瀬市,その他,清瀬市中里2-1602,,,,,
132217,,東京都,清瀬市,その他,清瀬市中里2-1620-11,,,,,
132217,,東京都,清瀬市,その他,清瀬市中里2-1471,,,,,
132217,,東京都,清瀬市,その他,清瀬市中里2-522周辺,,,,,
132217,,東京都,清瀬市,その他,清瀬市中里2-631,,,,,
132217,,東京都,清瀬市,その他,清瀬市中里2-642周辺,,,,,
132217,,東京都,清瀬市,その他,清瀬市中里2-650周辺,,,,,
132217,,東京都,清瀬市,その他,清瀬市中里3-1001,,,,,
132217,,東京都,清瀬市,その他,清瀬市中里3-78,,,,,
132217,,東京都,清瀬市,その他,清瀬市中里3-909,,,,,
132217,,東京都,清瀬市,その他,清瀬市中里4-1296,,,,,
132217,,東京都,清瀬市,その他,清瀬市中里4-1296周辺,,,,,
132217,,東京都,清瀬市,その他,清瀬市中里5-103,,,,,
132217,,東京都,清瀬市,その他,清瀬市中里5-2,,,,,
132217,,東京都,清瀬市,その他,清瀬市中里5-6-1,,,,,
132217,,東京都,清瀬市,その他,清瀬市中里5-624,,,,,
132217,,東京都,清瀬市,その他,清瀬市梅園1-3-1,,,,,
132217,,東京都,清瀬市,その他,清瀬市梅園2-5-9,,,,,
132217,,東京都,清瀬市,その他,清瀬市梅園2-6,,,,,
132217,,東京都,清瀬市,その他,清瀬市梅園2-9-15,,,,,
132217,,東京都,清瀬市,その他,清瀬市梅園2-9-45,,,,,
132217,,東京都,清瀬市,その他,清瀬市梅園3-14,,,,,
