町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
本天沼3丁目,1850,3757,1834,1923,17,18,12,13,17,18,15,22,17,21,18,19,15,19,17,20,23,19,16,14,18,16,20,22,18,10,21,12,20,15,18,14,14,8,7,17,16,13,11,14,17,12,16,13,17,19,22,16,17,17,19,19,20,19,33,25,20,26,30,16,25,28,27,24,28,24,30,31,26,21,18,23,18,22,22,34,26,29,27,25,35,27,28,31,21,24,34,30,41,31,39,37,24,26,29,21,36,33,25,31,27,36,30,31,28,29,34,28,20,22,21,16,28,24,20,17,31,18,26,20,21,24,17,24,18,27,17,19,22,20,23,18,10,16,23,19,15,14,10,10,12,8,13,18,23,22,11,24,18,19,19,19,22,22,16,21,8,14,18,18,10,18,14,18,14,29,8,18,15,13,12,13,7,11,16,12,2,17,9,15,6,17,4,14,6,9,2,6,3,7,0,13,2,8,1,3,1,3,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西1丁目,1320,2826,1362,1464,16,13,10,9,7,16,11,15,16,13,15,13,10,9,20,17,13,12,14,13,16,10,14,14,12,11,23,19,15,14,19,15,16,6,13,9,14,13,15,14,8,10,14,13,11,13,16,17,14,15,15,7,14,20,9,8,13,13,23,16,12,19,20,21,12,12,18,21,7,18,24,20,14,20,22,17,20,17,22,14,25,14,16,20,11,16,18,23,18,20,24,29,25,25,21,28,18,16,29,26,21,31,27,28,29,25,23,29,24,28,19,26,20,17,15,12,21,24,19,15,11,16,19,22,15,19,15,15,19,13,12,19,12,19,18,16,15,10,12,11,9,10,14,14,18,16,9,10,13,16,14,16,13,22,11,8,11,11,9,14,10,17,8,15,10,14,7,12,5,3,2,8,6,11,5,14,2,12,1,4,5,8,4,9,1,4,4,6,1,1,1,1,0,4,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西2丁目,1424,3095,1514,1581,14,11,12,8,14,13,16,20,14,14,14,20,18,14,16,17,14,10,13,15,13,12,14,14,9,14,12,11,14,19,15,17,13,11,10,12,11,13,17,13,19,9,14,15,21,24,23,23,10,17,18,13,20,15,15,16,14,14,16,13,21,20,22,19,17,27,18,22,19,18,18,18,16,12,17,25,26,23,18,23,17,14,24,27,23,28,21,17,22,19,20,25,29,15,29,33,19,28,27,31,21,22,30,29,28,20,23,24,24,16,21,25,29,26,19,24,27,26,26,20,19,21,19,19,22,21,21,16,28,18,15,15,17,13,18,17,10,10,11,15,10,11,22,7,13,14,10,15,17,24,16,21,11,27,8,9,7,15,15,16,13,14,12,9,14,13,7,15,8,9,7,7,2,8,3,10,6,14,4,7,5,6,1,6,1,5,3,7,1,3,2,3,1,4,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西3丁目,979,2215,1078,1137,8,7,8,6,6,13,6,10,11,9,12,7,9,4,14,8,13,13,13,7,12,11,7,10,16,6,14,11,12,8,11,13,15,5,15,15,9,14,6,17,10,17,14,14,13,12,12,21,12,20,11,11,10,9,10,14,12,8,9,14,13,8,8,12,15,4,12,13,10,16,12,16,11,13,16,16,16,15,15,12,18,9,15,11,10,17,13,23,12,14,17,13,15,18,12,18,16,10,17,22,21,21,19,27,15,23,17,18,19,32,15,12,23,14,15,17,20,18,26,15,11,10,13,15,18,10,14,11,15,12,14,20,9,13,8,5,12,14,8,8,10,5,7,12,10,6,11,15,10,17,11,9,16,7,6,10,11,9,11,10,8,7,3,9,10,8,5,7,8,7,1,2,4,2,4,5,2,5,2,9,4,9,1,6,4,6,1,5,2,6,0,4,0,2,1,4,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西4丁目,444,928,462,466,3,1,5,5,4,2,2,5,6,3,3,3,4,1,5,4,1,6,5,0,2,3,3,2,3,2,9,4,4,2,4,3,5,2,2,3,2,4,7,4,5,3,7,5,4,6,4,3,5,4,3,3,7,9,10,3,10,3,3,4,3,9,2,4,6,2,4,3,5,4,4,1,8,4,4,3,5,7,5,10,5,9,10,9,7,5,5,2,4,6,4,4,8,6,4,5,8,5,6,6,9,8,10,11,6,5,7,4,13,10,6,12,6,7,11,5,16,13,11,15,9,8,4,6,5,8,7,9,3,7,7,3,3,5,5,3,7,9,6,4,6,3,6,5,3,7,2,8,3,4,4,3,2,8,7,5,4,2,3,3,3,6,3,6,3,6,3,2,1,11,2,2,3,2,1,3,1,4,2,1,1,2,1,1,0,5,1,2,1,1,0,0,1,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東1丁目,2458,4605,2237,2368,11,8,14,15,17,18,11,10,20,18,12,16,18,26,24,24,24,18,21,21,23,25,17,19,22,20,16,15,19,26,20,19,14,18,12,14,13,21,27,20,15,15,27,25,24,28,26,24,28,27,19,23,29,23,24,29,33,27,31,27,22,27,27,28,19,31,26,32,24,20,27,32,42,29,25,32,25,28,38,31,29,47,33,33,41,30,41,37,34,37,40,36,36,21,44,42,38,37,26,27,41,41,35,33,39,35,43,38,32,40,27,28,33,34,32,29,44,24,34,24,30,24,23,35,31,24,25,28,22,32,25,20,21,24,18,17,22,11,27,28,30,32,27,14,18,27,24,43,33,37,29,28,26,28,17,14,13,20,14,29,15,21,12,30,19,33,14,19,15,20,10,16,10,23,11,13,10,15,7,9,9,19,4,9,5,9,4,10,1,6,2,8,3,4,1,1,0,1,1,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東2丁目,1697,3777,1836,1941,9,12,7,15,18,22,15,15,26,32,22,25,25,19,20,24,23,24,19,18,20,18,19,27,20,17,22,18,23,25,26,16,23,21,16,11,16,11,19,14,10,12,23,14,18,21,27,24,19,18,15,16,13,17,19,18,25,15,19,18,21,13,25,19,18,16,16,17,17,24,16,23,23,29,22,25,25,27,34,32,27,27,28,26,31,32,33,38,36,29,33,32,28,33,28,31,23,32,31,37,29,37,35,32,34,33,23,29,29,28,25,34,32,25,24,21,33,31,30,21,29,15,23,24,17,21,17,30,13,24,24,21,16,17,20,15,21,21,20,16,16,12,11,14,24,28,19,16,21,24,12,19,17,16,16,17,13,15,7,10,13,17,10,9,5,9,13,12,4,12,4,13,9,15,9,17,6,14,3,11,5,12,4,6,1,7,2,4,2,5,2,5,2,1,1,2,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東3丁目,1853,3302,1622,1680,10,14,13,12,13,4,11,10,13,15,15,11,13,8,16,14,18,10,10,12,9,15,13,9,9,15,13,7,9,13,11,13,8,8,15,7,11,7,13,11,9,15,12,9,17,25,20,14,32,26,22,20,23,31,27,34,27,33,35,29,21,34,23,26,25,18,24,23,23,22,21,28,24,22,22,30,32,26,25,26,24,20,36,30,18,30,29,26,27,23,17,16,24,32,27,24,24,24,37,28,22,33,31,24,26,19,27,25,27,30,26,23,37,22,18,17,19,23,17,20,12,15,15,22,21,15,18,17,18,14,16,17,10,20,17,15,12,22,15,13,12,9,19,19,15,11,8,16,18,13,12,20,11,20,13,12,11,11,10,8,15,13,6,12,19,14,12,12,8,14,8,7,6,19,8,16,13,12,4,11,3,13,4,10,7,6,2,5,0,5,1,1,0,2,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東4丁目,3041,5715,2697,3018,28,19,25,21,29,27,34,27,30,36,32,27,35,32,29,32,17,36,34,26,26,26,18,28,17,24,22,11,21,15,15,17,13,15,12,9,12,25,18,19,23,20,22,23,24,24,42,41,42,35,38,28,36,38,22,31,32,37,39,35,35,47,25,28,36,45,32,29,29,46,36,31,34,50,40,53,47,55,45,51,54,49,64,67,40,49,58,52,50,50,52,56,61,56,45,46,38,47,49,59,37,41,42,44,42,56,48,53,30,52,35,54,42,37,34,41,33,45,34,36,46,34,33,35,29,34,29,26,37,27,28,39,27,26,19,29,19,27,18,18,17,25,35,28,22,25,29,21,21,36,32,34,24,36,16,14,12,16,24,30,17,25,15,19,11,23,10,22,13,15,8,17,12,15,6,12,7,16,9,11,9,8,8,10,4,12,7,9,6,11,1,9,0,8,1,1,1,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東5丁目,3512,5849,2723,3126,16,13,17,12,20,19,18,18,15,28,22,14,10,21,17,19,15,18,16,20,16,12,22,12,18,23,15,17,21,19,15,13,18,14,20,15,13,16,21,29,29,42,24,44,27,35,51,48,42,40,42,52,32,56,49,47,37,42,46,41,37,54,41,55,35,32,36,41,27,48,37,49,31,49,30,48,51,39,45,45,33,48,49,38,47,42,43,60,47,43,47,46,53,40,43,40,44,40,46,58,37,46,43,55,41,43,55,62,75,57,41,32,36,40,48,41,46,59,45,39,37,46,41,35,28,32,32,35,30,24,27,36,33,30,23,23,29,28,28,24,18,23,25,26,27,27,33,35,23,37,23,43,30,35,21,25,18,13,20,27,24,37,14,29,21,31,12,23,9,25,15,23,8,28,11,17,8,23,6,13,7,16,8,11,8,12,4,13,3,6,3,8,1,3,1,3,0,2,0,3,0,1,1,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪1丁目,2630,5412,2650,2762,28,12,24,24,20,22,25,25,29,16,32,24,19,24,28,23,28,24,30,15,20,23,23,27,30,22,25,26,22,20,32,31,25,19,18,22,27,22,32,22,22,20,36,24,28,34,23,26,35,21,32,28,29,30,34,31,26,33,28,29,24,32,37,31,32,35,34,32,32,30,26,26,31,39,34,41,48,56,35,33,32,35,36,26,39,40,38,40,40,40,35,49,49,39,39,53,39,56,61,43,63,40,47,32,39,47,46,39,46,52,38,43,45,35,28,28,39,34,36,26,34,28,34,37,29,23,29,29,34,34,24,26,23,26,28,27,18,27,25,19,13,35,30,30,19,40,23,28,32,35,26,30,41,32,18,32,19,25,25,21,16,21,19,28,17,20,11,28,11,13,10,11,10,21,12,21,7,24,8,22,8,24,5,8,4,9,2,9,3,14,1,11,2,6,2,1,0,8,0,0,0,4,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪2丁目,2181,4003,1915,2088,20,12,15,14,18,16,17,14,18,20,20,11,17,14,25,23,22,15,15,18,23,10,7,23,12,19,16,14,10,16,12,13,12,9,15,7,12,12,17,17,20,6,21,18,19,21,33,21,33,33,21,28,23,34,23,34,37,21,29,36,25,31,32,25,31,23,22,37,24,21,21,24,28,25,25,25,37,28,30,35,37,29,31,25,31,30,27,26,31,31,26,36,25,34,30,25,28,25,30,32,27,35,27,36,24,34,25,41,40,23,25,33,23,28,12,30,22,31,38,19,15,31,32,28,33,25,15,29,28,25,16,16,22,19,20,22,20,23,19,14,11,21,18,17,12,28,15,24,13,31,22,22,19,18,20,18,15,16,11,17,16,17,11,23,12,21,11,18,15,13,6,19,9,10,4,16,6,16,6,8,6,10,5,11,4,5,3,8,2,5,3,8,0,2,2,3,1,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪3丁目,3707,7044,3410,3634,40,33,34,38,43,42,46,42,47,31,39,42,33,43,34,26,49,33,27,27,33,24,32,29,20,24,26,24,20,18,24,24,34,17,23,18,15,18,17,23,17,22,18,27,20,18,30,40,40,31,44,51,41,41,41,47,57,44,50,33,40,44,45,59,47,39,46,53,54,46,56,64,69,63,65,56,48,66,59,56,58,64,56,64,54,62,71,57,64,57,74,54,48,53,54,63,50,65,57,53,58,68,55,59,51,59,59,73,61,44,55,59,50,54,51,39,43,36,36,56,43,46,36,34,44,40,44,36,33,30,32,41,28,21,32,36,33,28,26,29,25,26,27,25,18,25,24,26,23,44,32,33,30,51,21,32,25,19,17,34,26,34,22,29,16,32,11,22,10,20,9,22,11,28,16,32,10,24,7,15,14,18,12,17,11,20,3,13,3,13,1,6,2,4,4,4,0,2,1,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪4丁目,2716,4346,1986,2360,10,16,16,17,9,17,17,9,16,15,13,5,11,12,13,8,12,11,12,10,7,12,9,7,12,8,7,8,12,8,10,12,7,14,4,13,11,13,10,12,16,9,18,19,11,20,21,29,32,23,32,38,37,48,43,46,39,42,50,50,28,46,48,45,39,41,41,42,42,43,34,33,35,36,24,36,31,40,45,33,30,25,22,34,26,35,36,30,36,33,26,34,28,41,30,41,30,33,26,47,29,34,28,29,31,33,32,43,25,36,23,47,32,42,37,35,35,36,30,27,25,31,30,30,22,24,24,22,24,34,21,25,19,24,11,27,23,25,21,17,16,14,14,18,21,27,19,34,17,24,25,26,21,26,15,11,11,20,19,21,19,19,14,20,7,17,13,14,8,20,3,24,7,8,5,10,12,15,2,10,5,15,5,9,5,5,2,13,3,3,0,1,0,7,1,3,0,1,0,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪5丁目,3121,4864,2235,2629,26,13,20,20,20,15,23,14,17,17,24,8,19,14,19,14,14,15,18,17,12,14,9,15,17,9,13,12,11,10,18,12,11,10,16,10,9,18,12,11,15,9,8,15,15,28,25,35,23,46,45,41,46,47,51,60,38,51,56,53,44,38,42,52,40,37,37,39,38,52,48,37,35,48,49,51,41,41,33,52,38,51,60,42,42,49,27,38,37,39,40,40,39,33,37,41,27,59,51,51,37,53,40,45,33,54,33,51,37,42,46,48,30,37,17,29,34,33,32,35,30,31,19,21,25,30,16,32,20,19,9,32,22,16,13,21,23,23,19,30,22,25,19,22,10,21,14,21,19,32,24,22,16,26,18,14,6,14,7,19,7,15,13,10,9,20,13,12,8,10,5,14,8,16,3,14,4,15,4,9,2,10,1,9,3,6,3,8,1,4,1,6,2,2,1,3,1,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪1丁目,1921,3853,1858,1995,20,15,16,14,15,15,14,16,21,19,19,8,31,16,12,11,18,21,17,11,16,26,17,15,23,18,12,13,22,8,14,16,22,16,17,16,15,15,17,22,16,20,30,15,18,20,29,30,26,25,23,23,25,31,26,21,27,21,22,22,21,35,25,32,22,15,27,33,21,28,21,30,31,42,31,20,29,30,26,30,27,24,30,20,21,31,23,22,22,37,21,30,29,24,35,31,31,33,32,33,36,32,28,40,29,27,28,37,31,25,28,33,25,24,23,24,28,33,32,22,19,17,27,25,23,21,20,19,18,17,16,28,17,26,16,11,12,16,10,14,18,19,13,14,9,20,19,23,22,14,11,17,15,24,11,19,11,24,14,14,17,17,13,13,14,15,11,10,10,17,9,9,7,13,7,17,11,13,1,13,4,12,1,9,4,14,6,6,1,4,1,5,4,3,1,2,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪2丁目,1910,3984,1950,2034,6,17,19,19,21,15,17,13,16,21,20,11,20,14,22,25,6,25,14,17,11,12,11,14,15,12,16,20,17,19,21,16,25,20,11,20,20,17,28,20,28,20,25,18,27,18,31,27,31,22,30,24,21,24,22,30,21,16,17,26,23,30,30,36,23,22,20,28,21,20,27,35,31,22,25,31,24,20,34,23,26,22,21,32,28,17,26,37,25,33,29,28,35,31,31,32,32,25,40,31,35,37,26,43,26,44,29,39,34,27,38,30,31,38,23,31,37,28,34,30,27,28,24,26,21,21,12,29,23,22,21,20,18,21,24,18,16,17,20,13,23,22,22,10,14,16,16,14,17,21,17,24,30,20,15,12,8,11,15,20,13,11,11,12,12,18,9,14,5,21,3,9,6,15,11,12,14,15,7,8,4,10,2,6,6,4,4,7,3,3,2,2,0,1,2,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪3丁目,1643,3045,1478,1567,18,11,12,11,13,14,13,24,10,11,13,10,10,13,14,9,11,7,19,8,9,3,8,15,3,6,7,11,9,11,8,11,7,12,4,10,9,13,15,8,17,14,13,16,11,14,24,15,31,24,20,27,30,23,26,24,31,17,32,38,22,27,28,16,21,17,25,28,28,17,24,19,32,34,18,21,23,19,13,18,26,16,23,29,15,16,18,19,24,14,19,19,20,20,13,26,21,19,15,17,17,33,19,21,24,26,23,21,24,39,23,29,27,24,18,24,23,22,23,19,18,19,20,19,14,16,24,20,11,14,11,16,14,12,14,11,13,12,9,19,20,18,14,14,11,14,16,19,16,19,18,22,24,13,8,14,5,10,11,9,9,9,11,12,7,19,11,15,5,4,6,9,5,14,5,8,7,12,7,0,6,7,2,2,3,12,0,11,4,4,2,7,0,6,0,2,0,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪4丁目,1981,3450,1620,1830,9,7,8,17,7,9,4,11,15,17,5,16,12,10,15,14,10,19,21,16,12,12,6,16,10,11,15,18,15,10,12,12,13,13,10,14,17,6,11,8,7,11,16,14,10,19,20,21,25,14,26,31,33,41,28,26,23,21,30,25,26,22,17,33,29,28,24,27,19,27,29,27,28,18,28,28,26,25,35,22,39,29,21,34,32,28,32,36,28,30,20,31,26,35,23,31,22,26,29,30,21,32,30,31,36,33,16,24,26,27,18,29,23,29,15,14,23,25,20,28,23,25,25,21,20,13,19,19,15,23,21,18,14,14,13,15,10,16,11,18,14,13,16,12,11,15,13,19,12,18,18,34,16,10,13,20,7,19,18,10,12,22,9,10,15,9,8,12,8,7,8,11,12,6,7,8,5,16,5,6,3,11,4,0,0,8,2,9,3,4,2,5,1,6,0,5,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻1丁目,1158,1696,783,913,13,5,6,5,2,10,4,3,5,6,4,1,3,7,2,7,4,1,2,5,3,2,7,1,2,1,3,3,1,6,4,4,4,1,2,5,5,3,2,4,5,2,6,3,4,7,11,19,14,14,11,14,20,18,18,16,12,25,29,14,25,22,17,20,16,27,19,18,16,16,21,17,14,18,15,14,8,15,26,18,17,13,16,11,10,10,13,16,21,21,13,16,10,19,22,13,9,19,15,17,13,19,10,15,13,11,10,13,12,17,14,7,11,14,9,6,11,10,7,7,6,6,7,8,8,7,4,9,8,6,8,9,4,6,4,10,8,14,3,7,6,10,5,5,3,10,4,14,6,9,8,10,6,12,4,7,4,4,5,4,5,10,5,8,3,6,4,6,1,7,0,5,2,4,4,7,2,5,1,1,1,3,1,3,1,2,0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻2丁目,3170,5021,2502,2519,17,23,22,17,18,6,18,13,16,18,10,14,12,9,5,14,13,10,19,12,13,5,11,17,6,14,9,10,9,11,10,10,10,9,8,12,9,14,11,13,10,18,27,15,24,24,41,38,37,39,62,45,36,63,67,66,74,79,65,52,57,56,58,41,58,56,34,42,61,41,62,42,53,42,37,47,40,33,29,39,43,37,42,38,37,32,38,36,39,21,53,32,30,31,27,39,37,28,39,37,34,39,36,40,33,41,43,30,36,36,34,45,36,31,19,40,29,26,40,33,32,29,29,30,27,22,22,18,24,22,28,16,27,24,19,29,16,23,25,22,22,22,22,31,19,21,18,24,25,24,30,29,32,28,13,19,11,22,16,21,14,18,12,20,15,19,17,13,9,16,16,14,11,18,9,15,9,16,9,10,6,17,3,6,4,10,3,4,3,8,1,3,0,4,0,1,0,3,0,3,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻3丁目,1759,3443,1656,1787,11,16,16,19,15,23,17,18,21,14,16,19,12,15,16,12,13,13,16,10,18,11,9,12,11,12,19,6,9,16,12,14,12,10,17,8,5,13,17,13,12,8,12,13,23,18,19,16,25,24,17,15,26,27,17,19,24,17,26,26,21,27,20,36,17,24,24,32,19,26,30,25,35,32,37,29,24,29,30,22,16,28,31,33,22,22,28,38,38,28,25,33,33,22,33,38,21,20,24,25,22,20,34,26,29,39,27,36,27,19,27,27,25,30,20,23,18,33,23,32,18,21,18,25,22,20,22,12,20,23,15,23,19,15,15,9,17,13,13,15,13,13,10,16,13,13,13,21,21,21,18,16,15,12,13,16,12,17,4,11,9,13,9,13,12,9,4,10,4,10,4,7,10,11,6,7,5,14,6,9,3,8,5,10,3,5,1,5,0,2,0,2,1,4,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻4丁目,2000,3465,1632,1833,8,9,9,5,7,11,8,6,8,7,8,11,13,11,12,16,9,18,12,11,11,11,21,8,18,11,16,16,11,14,13,8,10,12,12,13,9,14,18,11,13,11,10,15,12,23,16,16,17,27,27,21,28,31,24,22,31,25,31,35,24,32,24,18,17,22,23,28,19,20,20,30,31,17,21,21,32,22,25,22,30,31,22,18,24,36,22,34,29,34,28,32,27,31,25,31,28,29,32,32,25,35,28,23,25,28,18,26,32,32,30,37,36,31,14,22,31,28,22,30,22,26,21,26,22,21,18,20,21,26,15,20,17,15,10,16,13,17,18,15,23,18,23,19,13,23,19,16,18,24,18,24,15,23,12,18,8,15,17,14,13,15,4,22,13,11,8,8,3,6,6,8,5,12,3,9,4,10,8,9,2,10,7,6,0,5,2,5,1,2,2,12,0,3,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
