町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
西荻南1丁目,1401,2499,1152,1347,6,7,4,7,7,9,8,10,10,6,6,11,8,6,6,10,13,14,9,6,9,5,13,13,8,13,9,3,4,7,7,9,11,5,10,15,8,5,10,13,9,8,10,10,21,12,12,23,22,17,22,22,15,16,20,23,21,18,17,30,18,23,13,18,15,22,17,19,16,6,16,17,14,14,15,27,15,20,12,16,13,23,16,10,12,18,19,37,24,21,24,23,18,21,11,25,21,21,24,17,23,25,25,22,14,23,23,21,17,20,15,20,15,24,14,12,16,19,18,12,19,21,13,18,19,11,8,12,10,6,9,14,8,13,15,14,14,17,11,13,5,15,10,10,16,9,18,9,10,16,13,11,12,22,12,7,8,8,11,11,9,14,12,10,7,15,5,10,4,6,2,11,3,12,5,9,1,5,4,5,1,7,2,8,4,3,2,3,0,5,0,5,0,2,2,3,0,2,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻南2丁目,2589,3927,1696,2231,12,7,15,9,12,8,6,13,6,13,7,11,10,9,12,11,13,12,11,7,9,15,8,14,8,11,11,9,11,9,12,6,9,8,10,18,4,9,19,11,9,13,12,17,15,25,25,30,19,48,33,50,36,58,46,56,37,45,33,41,28,43,32,36,27,49,30,41,26,29,26,38,30,22,32,34,33,27,26,31,26,41,31,32,28,31,31,38,27,38,32,38,25,36,29,36,30,36,26,34,41,43,29,47,23,45,35,40,30,38,22,44,31,31,17,34,25,36,24,28,27,31,19,20,26,18,15,30,20,16,18,17,17,21,12,11,14,12,19,14,13,17,9,19,14,17,12,14,11,17,11,18,9,20,12,17,10,10,9,20,8,17,10,15,5,15,12,14,3,11,4,13,3,16,4,8,5,12,5,16,4,11,1,7,2,4,6,5,2,3,0,5,0,5,1,1,2,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻南3丁目,1609,2507,1159,1348,9,6,11,9,4,5,10,5,8,2,4,5,5,7,6,7,6,4,6,7,5,4,7,2,5,4,7,12,11,8,8,5,11,6,7,5,9,8,15,9,10,10,6,11,14,11,15,22,19,18,30,20,14,23,28,30,21,31,19,31,18,30,19,22,25,24,17,17,18,23,18,25,17,13,23,18,21,16,21,21,18,22,19,21,19,30,7,20,22,25,27,26,17,23,14,25,25,20,22,29,16,23,19,30,22,26,22,27,21,24,17,20,18,24,16,12,27,21,15,15,16,17,10,14,14,20,13,10,14,19,11,12,5,8,10,13,7,13,7,12,9,14,10,12,11,6,10,8,13,10,14,24,12,16,5,12,8,4,5,13,5,6,5,11,4,10,2,9,8,7,2,4,7,5,3,8,1,3,2,9,1,3,1,3,2,1,0,1,0,0,0,5,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻南4丁目,1629,2907,1341,1566,10,12,17,5,12,8,11,9,15,8,13,14,12,16,13,13,6,9,16,15,8,8,10,8,7,10,9,10,8,10,8,12,10,16,11,6,9,8,8,7,9,6,18,14,7,12,13,12,10,16,18,22,17,25,17,25,15,34,22,30,26,16,24,26,18,23,16,20,10,13,19,21,26,22,14,25,28,28,25,31,33,31,33,26,18,22,17,35,23,21,17,23,18,25,25,27,15,25,25,26,23,25,19,25,27,30,20,22,26,22,15,19,22,24,17,23,21,18,22,22,22,15,11,14,19,11,15,16,15,14,14,10,16,25,14,12,14,17,14,10,16,17,9,21,5,13,12,13,12,21,16,13,17,13,8,16,8,9,8,8,11,11,7,11,6,13,7,10,3,10,5,13,8,9,1,15,7,12,5,11,2,10,4,8,3,2,0,7,3,2,1,7,1,5,1,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北1丁目,1405,2352,1181,1171,10,7,5,6,9,6,6,7,3,9,7,5,5,7,7,8,9,5,10,7,12,11,9,9,12,13,12,5,0,10,10,6,12,7,5,7,12,5,13,13,8,10,16,16,14,15,14,26,30,19,21,18,28,18,14,20,17,14,12,23,13,21,18,16,17,15,19,18,16,15,18,20,20,18,15,11,16,11,22,21,16,18,11,17,16,19,12,12,26,16,23,20,20,22,18,10,23,13,22,20,18,21,20,20,18,24,14,20,21,20,23,16,17,23,19,13,17,12,15,16,11,9,17,16,15,12,10,11,15,8,14,17,11,10,12,6,9,7,13,11,15,8,11,13,11,12,14,8,15,12,14,13,13,13,8,10,10,9,7,8,9,16,5,8,8,7,2,9,2,4,4,6,1,7,3,8,5,6,0,4,2,7,3,4,3,2,1,6,2,3,1,2,0,3,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北2丁目,2475,4350,1938,2412,6,16,13,9,10,10,9,16,20,7,14,12,20,18,9,21,15,20,15,16,21,17,11,23,12,16,16,7,25,19,10,20,16,12,13,18,17,13,17,22,16,16,20,20,20,18,18,56,19,47,20,35,28,28,24,36,25,35,28,40,31,41,25,23,18,28,25,23,28,29,34,22,19,38,25,28,25,30,29,31,30,42,40,34,26,41,44,38,27,33,39,37,28,42,30,52,34,56,44,41,41,40,33,53,34,38,35,39,32,51,37,33,34,36,25,49,37,46,30,34,26,20,24,34,23,22,21,27,16,31,22,20,15,18,21,23,25,22,15,25,19,19,18,18,14,17,24,23,25,28,25,19,24,23,17,21,10,10,9,21,13,18,9,6,9,21,8,18,6,13,5,12,9,12,10,17,6,14,3,9,2,14,7,10,3,10,3,5,1,5,1,8,4,2,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北3丁目,3082,4825,2156,2669,9,15,12,9,17,19,8,10,9,10,10,12,13,10,9,13,10,15,14,13,14,10,12,14,8,5,11,21,13,12,12,15,8,12,14,13,11,7,12,21,13,21,18,18,25,26,20,28,27,28,23,35,27,39,38,40,38,49,30,49,39,45,41,43,31,46,28,47,33,41,39,38,30,43,34,31,35,42,34,44,34,48,36,39,37,44,35,34,42,40,42,44,26,45,38,59,39,44,44,50,41,49,36,55,34,46,35,47,35,45,38,36,39,51,28,51,33,38,32,34,42,36,40,32,35,40,24,23,28,25,26,30,22,31,17,27,28,29,17,28,22,20,23,14,12,36,23,24,22,26,30,25,34,27,16,29,13,15,11,23,14,16,11,12,16,24,6,23,10,13,4,11,8,17,6,19,6,11,5,12,7,14,13,9,0,4,3,7,4,8,2,6,2,4,0,3,0,3,0,0,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北4丁目,2328,3707,1701,2006,6,10,5,10,9,7,10,9,8,10,14,10,6,9,9,9,8,10,5,13,10,16,10,9,11,11,15,8,3,8,10,12,10,10,8,12,10,11,8,13,16,17,15,24,24,20,16,22,19,33,21,37,18,36,29,34,25,37,24,32,27,21,22,32,29,22,19,21,23,21,17,28,27,27,25,24,22,23,25,30,21,25,29,27,32,31,30,26,31,25,36,45,27,35,27,33,37,29,26,32,29,30,36,47,23,37,33,36,26,31,32,43,22,28,26,26,32,26,28,26,20,25,16,16,20,24,22,24,19,19,26,21,19,17,24,21,14,25,25,15,16,23,15,18,10,24,15,22,31,22,24,28,22,24,17,13,10,26,16,15,15,21,11,11,12,22,15,22,14,15,12,10,8,7,3,11,8,10,7,11,4,6,5,7,1,9,1,5,0,8,2,5,0,3,1,4,0,4,0,3,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北5丁目,1122,1957,915,1042,5,3,3,5,4,3,9,7,7,5,4,8,4,6,7,7,7,8,5,8,8,7,9,7,8,5,10,10,8,5,7,6,4,9,7,6,11,3,6,8,6,6,8,11,18,12,12,12,16,11,19,11,17,13,9,20,25,13,11,19,18,16,8,15,17,15,14,12,10,10,10,11,11,18,11,19,13,12,8,20,13,17,13,13,8,15,13,13,22,15,13,8,10,18,13,12,12,18,12,15,20,24,12,25,15,6,19,19,9,20,14,21,19,21,14,20,13,15,13,8,16,10,16,11,14,10,6,14,10,14,8,14,14,6,7,12,13,9,4,11,10,9,10,7,8,7,8,9,9,14,10,15,16,16,7,10,9,6,2,6,6,7,5,11,2,7,6,10,3,8,2,8,4,10,1,7,4,5,1,5,1,9,1,2,3,5,4,1,2,2,0,4,1,2,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今川1丁目,1144,2394,1131,1263,10,6,8,10,14,8,4,9,8,10,8,14,11,10,6,17,8,9,6,13,8,13,14,11,8,9,11,14,16,13,8,12,13,13,13,11,14,20,17,12,5,8,15,18,8,12,13,23,13,17,14,17,14,11,16,20,16,18,13,16,15,18,13,14,13,14,19,18,13,13,19,18,14,10,20,24,19,15,14,16,14,16,12,18,12,14,18,22,20,17,16,16,22,15,6,22,25,22,26,28,28,25,25,24,24,17,28,19,16,27,13,22,18,18,14,15,18,17,17,20,23,19,12,18,13,14,12,16,14,19,13,7,16,12,14,13,9,7,7,8,8,9,9,9,9,12,13,15,6,12,11,11,10,12,7,7,6,6,5,2,3,13,6,9,7,9,3,6,7,3,3,11,6,2,3,7,2,6,1,9,4,1,1,0,0,7,1,2,2,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今川2丁目,859,1931,947,984,4,7,14,13,7,11,12,12,9,11,16,12,7,6,15,12,9,12,14,5,9,15,12,11,19,9,14,8,16,4,3,6,12,3,4,8,7,8,4,10,8,7,6,8,3,11,11,12,10,8,9,8,8,9,8,12,9,9,14,7,10,9,11,14,11,14,10,10,9,13,13,15,13,17,9,11,21,12,23,20,15,19,13,18,19,11,15,11,15,18,14,17,17,15,15,13,9,15,12,11,23,16,9,9,10,16,12,14,11,20,16,11,14,19,14,13,16,14,21,20,17,12,13,13,7,8,16,7,4,7,10,9,13,14,6,7,12,8,10,7,6,9,10,10,8,10,10,12,8,11,12,13,7,13,5,10,5,5,6,11,8,10,7,5,6,4,4,5,3,4,2,5,4,2,3,7,1,4,1,6,4,4,4,3,1,4,0,1,0,2,1,7,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今川3丁目,1419,2870,1388,1482,8,8,9,14,16,10,9,10,10,10,11,7,21,17,14,16,13,9,17,16,14,13,16,14,10,9,13,11,17,11,9,14,18,14,14,18,8,11,14,16,15,8,9,11,16,13,16,6,10,9,7,22,6,6,10,14,12,6,15,19,9,19,13,8,14,22,9,9,15,20,14,19,17,11,23,26,11,18,27,29,23,14,21,23,20,15,17,21,19,21,26,21,10,19,22,28,24,21,23,24,30,23,25,19,21,31,29,26,31,20,18,13,23,26,21,15,22,20,23,21,17,15,17,20,19,22,18,23,15,24,19,16,19,21,19,13,17,15,14,14,15,17,18,15,13,14,10,13,20,19,20,15,20,20,13,16,5,15,9,19,8,12,8,16,10,11,11,18,9,11,4,6,6,13,6,9,6,14,2,11,4,8,8,9,7,8,1,5,2,2,2,5,0,2,0,5,0,1,0,1,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今川4丁目,1148,2372,1151,1221,7,10,13,8,8,14,8,8,15,10,12,6,14,9,10,12,10,5,6,13,12,13,9,9,8,10,13,9,11,13,12,4,15,10,10,9,8,6,15,6,14,12,14,12,14,12,14,13,18,11,11,12,17,17,18,14,14,16,9,18,17,15,11,21,11,18,14,14,17,21,11,13,11,15,17,17,14,15,19,18,26,28,14,16,16,20,20,18,18,13,15,19,18,13,19,15,19,14,14,21,20,16,15,16,24,19,23,18,14,28,20,15,15,19,15,20,19,16,20,21,9,15,17,20,15,14,12,14,18,12,18,13,13,11,10,14,6,11,11,10,8,12,11,9,5,16,14,14,11,16,7,13,19,17,11,12,6,9,6,9,4,10,6,9,10,13,10,8,2,2,4,5,5,3,2,5,1,5,1,10,3,3,2,6,3,6,0,5,4,3,1,3,0,3,1,2,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水1丁目,1890,3228,1495,1733,10,13,6,9,9,7,11,16,12,16,7,11,8,5,9,12,9,17,11,15,11,11,17,14,7,9,13,13,11,11,10,14,12,10,9,11,5,11,9,7,12,12,13,13,18,23,30,20,17,22,29,26,32,35,28,32,36,38,21,32,28,21,34,30,34,26,32,27,30,24,24,34,16,25,19,18,22,24,24,25,22,25,27,27,26,26,28,25,21,33,27,25,21,31,20,31,27,20,26,22,25,25,23,35,28,29,19,23,28,26,14,28,17,36,27,24,21,18,19,18,20,22,17,14,15,14,13,21,14,17,15,12,12,12,8,12,11,17,10,19,17,19,7,13,8,4,18,17,14,18,9,26,20,22,12,11,7,10,11,14,9,6,8,14,3,14,7,13,8,21,10,11,5,9,5,9,2,6,3,4,3,8,4,6,3,8,1,7,2,2,1,3,1,3,1,2,0,2,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水2丁目,969,1949,924,1025,8,1,10,7,7,15,6,8,11,7,9,10,8,3,14,8,3,9,5,12,7,11,9,9,8,8,7,9,8,7,7,3,8,10,12,8,5,4,12,6,7,9,12,7,15,12,11,9,12,15,8,6,6,14,13,17,5,10,9,18,11,17,18,13,17,13,12,16,18,10,11,10,14,14,11,14,15,6,14,16,17,16,8,19,9,11,18,12,23,13,9,20,14,14,13,16,17,11,13,27,15,14,7,12,7,21,15,18,13,14,13,24,22,10,15,16,18,10,20,8,10,5,12,17,15,18,10,10,6,12,12,7,13,9,12,9,6,16,7,7,10,6,6,8,7,7,11,13,8,13,4,7,10,10,8,5,4,3,5,10,8,12,4,8,5,5,3,7,4,10,2,7,3,5,5,7,2,7,2,9,1,11,5,8,7,9,5,5,0,3,0,2,0,2,1,3,2,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水3丁目,1775,3540,1727,1813,10,12,8,13,21,7,13,11,12,16,15,18,21,16,16,12,12,16,16,8,15,10,19,16,18,15,20,14,17,11,12,12,14,18,15,14,12,17,19,17,15,10,16,12,30,14,24,23,22,18,23,24,16,16,18,32,21,25,23,19,24,27,22,16,26,25,14,15,18,14,18,28,31,24,15,19,34,25,21,27,22,23,23,24,29,28,17,19,35,30,27,20,28,27,28,21,20,27,32,28,25,35,27,37,32,22,31,26,23,26,33,27,30,25,20,15,15,24,26,29,22,29,24,24,28,17,22,22,24,23,23,19,19,16,19,17,23,21,10,20,23,12,10,20,15,16,18,26,21,11,11,24,18,16,15,14,8,12,10,17,9,22,14,18,9,19,12,10,8,20,5,16,6,15,6,15,5,13,5,9,4,17,3,17,5,11,4,8,4,6,3,2,0,2,3,9,0,3,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃井1丁目,2159,3891,1901,1990,19,7,11,9,14,13,9,15,8,14,17,15,20,16,16,18,20,16,17,13,8,15,10,23,20,18,6,9,15,17,18,11,23,15,11,11,18,15,12,28,12,13,16,21,19,22,21,18,21,28,37,25,37,31,25,37,29,25,39,37,20,29,32,34,31,30,28,24,23,17,31,23,28,15,33,21,25,31,32,36,29,38,27,29,34,25,29,26,21,31,33,27,37,19,32,31,28,21,32,41,43,36,31,28,22,34,30,23,33,27,39,31,34,22,18,28,18,29,32,22,30,22,23,28,22,17,24,23,16,16,23,18,10,14,19,18,17,15,16,18,12,16,15,19,12,20,21,18,16,33,27,27,22,24,15,16,8,11,13,15,9,17,11,23,10,15,8,14,10,10,8,17,6,16,9,13,8,15,9,15,5,12,6,9,3,10,2,9,0,4,1,5,0,3,1,2,0,1,0,3,1,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃井2丁目,1295,2670,1235,1435,2,4,9,4,4,8,9,12,12,11,8,14,15,14,11,15,25,21,15,15,14,19,15,10,17,17,12,12,11,16,13,13,15,13,10,19,14,15,14,14,14,13,16,14,13,11,10,13,12,10,17,20,12,18,12,21,9,9,12,15,12,11,16,20,13,13,10,12,14,10,15,18,14,13,14,15,11,10,25,23,18,22,27,32,21,22,26,26,17,23,27,24,25,24,24,29,23,32,19,29,28,22,25,24,20,28,25,21,22,19,30,23,23,20,17,21,17,13,11,17,11,13,13,22,7,10,14,14,10,11,12,18,11,6,9,13,14,10,7,8,11,14,4,19,11,18,8,11,13,13,13,10,16,18,10,13,8,8,8,15,7,9,11,8,6,18,7,19,1,18,2,8,12,10,3,6,6,6,1,6,1,8,1,6,2,8,3,4,0,2,1,3,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃井3丁目,1201,2645,1222,1423,5,1,11,7,9,13,10,13,15,9,14,10,8,8,11,8,12,14,10,6,15,15,9,15,20,17,19,16,22,19,13,14,13,16,21,12,14,16,13,18,11,16,17,17,15,14,13,14,10,7,18,15,5,3,7,7,12,5,8,4,6,2,8,13,7,7,10,17,12,11,10,14,7,11,17,18,12,15,14,20,14,18,16,22,14,17,15,13,16,11,12,9,20,22,14,26,24,16,23,33,21,40,28,31,29,30,29,28,18,34,25,29,22,35,21,18,21,33,21,28,19,26,20,22,21,23,15,23,26,19,11,12,13,16,8,14,18,8,13,13,9,13,18,9,7,7,11,15,8,14,9,17,12,22,2,11,9,7,5,11,9,14,4,13,8,15,10,17,10,12,6,9,7,7,3,5,6,12,6,8,1,4,2,10,6,11,0,8,3,2,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃井4丁目,1437,2535,1223,1312,10,6,9,12,12,8,8,5,8,11,5,8,9,7,8,12,8,4,10,7,7,5,8,11,6,12,8,8,9,9,7,9,11,4,15,8,10,11,7,10,12,7,10,15,6,12,19,15,15,15,17,21,15,17,14,15,14,15,18,22,18,13,13,12,22,12,24,16,16,19,14,17,23,20,20,14,12,12,19,19,19,22,28,18,15,19,13,18,20,19,15,12,23,13,27,17,25,21,20,24,23,21,24,21,17,25,21,22,26,20,23,21,18,19,20,20,21,19,16,19,16,22,20,17,22,15,12,12,12,15,16,17,10,9,9,12,8,7,7,13,7,16,10,14,10,10,13,12,13,15,14,17,11,20,12,12,6,12,7,18,13,12,6,13,6,18,6,12,6,11,7,15,4,9,7,13,4,16,2,6,5,8,6,4,3,9,0,6,1,3,0,2,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
井草1丁目,2554,4647,2222,2425,30,34,25,23,17,24,20,22,19,14,16,16,22,14,17,16,18,10,21,16,16,15,13,19,10,13,19,7,13,33,15,16,8,13,19,12,7,12,19,16,17,14,15,23,12,32,38,24,28,44,37,50,50,63,45,53,63,65,57,66,48,51,34,47,35,39,35,35,36,35,33,39,35,39,27,34,37,33,35,36,35,34,28,33,36,29,33,38,28,29,36,38,25,34,32,21,27,31,36,29,32,39,26,38,44,39,41,33,45,29,34,28,35,24,28,25,29,29,17,30,19,29,25,32,18,27,29,18,25,30,23,11,25,22,16,20,11,19,19,13,22,25,18,18,22,20,25,17,25,23,27,24,22,29,12,19,14,13,9,18,21,17,11,20,11,14,9,12,3,12,2,10,10,9,2,17,9,20,10,10,2,10,2,13,3,8,2,7,4,4,2,2,3,8,1,1,1,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
井草2丁目,2978,5999,2881,3118,20,21,15,24,27,16,13,23,19,21,19,24,27,29,24,24,21,33,21,29,41,26,23,17,38,29,38,31,46,41,40,26,27,49,34,49,38,27,38,38,31,29,40,40,33,45,35,46,39,46,49,42,33,54,38,38,31,58,43,40,30,36,38,41,24,32,42,37,36,46,35,33,30,37,33,39,45,43,35,41,36,44,44,43,27,36,36,31,51,51,33,56,47,55,44,62,70,66,56,64,56,62,52,56,57,56,65,71,56,48,59,49,56,55,50,33,37,43,47,43,34,35,37,30,39,35,38,25,27,30,25,28,33,27,19,24,18,20,27,29,23,23,23,21,16,25,20,18,18,23,36,32,16,24,19,22,12,17,16,18,12,21,16,18,13,14,10,19,11,11,9,10,7,16,5,11,10,14,8,11,2,6,5,7,3,7,1,5,0,6,1,5,2,0,1,1,0,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
井草3丁目,1614,2653,1261,1392,6,17,9,11,9,8,8,13,10,10,10,4,5,6,10,8,5,6,16,10,7,4,8,9,8,8,11,12,9,7,9,5,5,5,9,12,8,6,18,15,17,12,14,12,12,22,20,27,36,17,30,27,16,20,19,22,13,18,12,23,23,22,12,19,15,17,26,22,25,27,21,16,20,24,13,17,16,19,11,17,23,19,19,18,11,27,24,17,24,19,25,16,22,23,19,12,20,20,29,27,14,23,13,19,23,20,21,19,22,17,19,20,16,19,15,14,20,14,17,17,13,9,14,20,7,17,10,8,14,18,16,9,9,8,9,10,12,13,9,7,8,10,7,16,14,18,17,13,16,15,17,20,15,15,10,16,10,14,11,14,11,11,5,14,6,14,7,14,8,10,6,11,9,8,2,6,4,14,3,13,1,8,3,9,3,10,1,2,3,6,1,7,0,0,1,5,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
