町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
西荻南1丁目,1407,2501,1163,1338,4,7,7,5,6,12,9,6,9,8,10,10,8,9,6,10,9,12,11,5,11,9,11,10,6,10,8,7,5,7,10,8,8,7,9,12,7,5,13,13,9,8,15,8,13,18,20,21,21,17,19,22,19,14,17,20,25,27,15,23,13,22,20,19,16,18,20,17,13,10,15,15,18,23,12,22,12,13,11,20,12,19,18,15,14,24,25,27,18,25,23,19,12,24,19,26,22,21,25,21,26,24,16,24,18,20,21,22,17,26,11,15,20,22,12,9,17,13,19,20,19,22,12,14,18,10,12,11,8,8,8,15,15,12,14,16,10,15,9,15,6,11,11,10,22,10,10,13,16,13,12,14,11,16,11,9,11,9,9,11,12,13,8,10,8,14,5,6,2,8,2,13,5,14,4,3,0,9,5,6,2,8,4,6,2,3,1,4,0,6,0,3,1,3,1,3,2,3,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻南2丁目,2585,3919,1697,2222,17,5,13,8,10,12,4,15,5,12,8,8,13,9,11,11,13,8,10,13,9,13,9,11,8,12,16,10,6,5,13,7,9,14,7,12,10,10,17,16,12,10,9,15,23,19,19,35,24,58,29,55,43,48,44,65,35,43,32,39,30,44,28,37,26,48,29,40,28,31,35,26,23,32,34,26,31,29,23,26,38,43,23,33,28,34,31,41,27,33,29,39,24,34,32,41,28,36,39,36,26,45,29,48,23,44,36,40,24,44,33,28,27,37,20,34,24,34,27,30,21,23,23,21,24,27,14,18,19,16,17,20,13,15,14,11,14,11,17,18,8,13,12,24,15,10,12,18,14,17,9,19,11,20,12,15,11,18,7,14,12,17,6,19,11,17,4,8,6,12,2,13,4,14,6,11,5,18,3,13,3,6,3,5,5,5,3,5,1,5,0,8,0,1,2,2,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻南3丁目,1598,2489,1147,1342,15,10,6,8,8,4,8,6,3,4,5,5,6,7,7,6,6,3,5,7,7,3,5,1,7,9,12,8,7,7,6,5,11,7,6,5,17,7,11,10,4,10,9,13,18,14,14,20,24,16,18,26,24,24,24,34,20,28,13,29,24,25,21,32,22,17,18,18,13,23,20,17,15,14,24,15,24,24,18,20,18,18,18,21,12,31,13,23,21,23,27,26,15,18,20,28,20,23,21,24,22,34,19,24,22,21,18,32,21,22,15,20,20,19,21,19,24,18,11,16,14,14,12,15,10,19,18,15,16,16,4,10,6,8,11,14,6,12,8,12,9,16,9,8,12,6,11,9,14,15,12,21,9,20,8,5,6,9,4,10,5,5,7,13,1,11,5,3,6,7,4,7,6,3,1,7,2,7,2,6,1,2,2,3,0,0,0,1,1,3,1,5,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻南4丁目,1635,2945,1358,1587,11,11,21,9,19,8,11,11,12,16,14,12,13,12,7,12,11,14,15,8,5,8,13,12,8,6,7,12,7,9,10,17,9,8,13,11,5,7,11,3,11,12,14,12,9,14,10,10,17,22,16,20,17,23,15,33,16,28,23,24,20,25,24,24,19,22,12,16,15,19,27,20,16,31,14,27,29,26,28,34,38,27,30,27,17,29,15,30,23,21,18,26,25,24,18,26,21,30,21,28,24,27,19,30,27,15,24,25,19,21,19,21,24,33,17,15,21,19,25,14,13,19,17,11,17,14,14,17,14,8,19,22,12,15,14,16,17,13,15,12,12,16,7,20,13,13,7,17,15,15,15,16,15,18,7,10,10,5,8,11,11,14,6,11,7,10,7,14,1,11,10,11,4,14,5,13,7,14,3,6,2,11,6,5,1,4,3,6,3,5,1,5,0,3,1,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北1丁目,1418,2391,1186,1205,6,8,7,6,9,6,5,8,3,8,7,9,5,8,11,5,8,8,11,10,9,11,12,9,11,13,7,5,4,10,12,2,9,9,7,8,11,8,11,8,8,18,18,15,17,20,16,26,24,15,25,23,21,17,11,20,18,11,12,22,21,18,15,21,20,16,20,17,14,19,16,20,13,15,17,12,21,17,18,20,13,20,13,14,18,17,19,13,23,16,22,20,19,17,23,12,21,16,17,21,21,26,17,23,17,19,21,21,21,17,18,20,24,23,20,12,13,14,14,14,15,11,20,20,12,9,12,11,18,15,11,14,10,7,12,7,10,12,14,9,11,9,12,15,16,8,11,11,16,13,11,11,13,15,6,7,13,9,8,13,8,12,6,9,4,6,2,7,3,6,4,7,4,6,3,8,4,4,2,6,3,5,4,6,0,4,2,4,2,3,0,0,0,4,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北2丁目,2475,4370,1940,2430,11,12,16,11,7,15,18,12,14,7,22,14,12,18,13,23,16,16,20,19,15,20,13,18,11,10,28,11,12,22,14,14,17,14,13,16,16,18,12,17,15,16,16,21,21,44,19,44,17,48,19,39,24,33,26,32,28,39,31,43,31,39,17,24,26,30,25,20,31,27,23,27,23,30,21,34,27,29,31,30,36,46,35,42,32,36,35,37,37,31,31,33,35,55,28,58,43,41,40,40,35,54,36,38,36,37,33,44,36,42,32,38,33,42,27,51,33,39,29,23,25,28,26,30,18,23,26,32,18,24,19,15,16,19,24,30,17,22,19,22,18,20,13,15,23,22,24,21,24,28,26,20,24,25,10,15,10,13,10,21,10,11,12,19,7,20,5,10,7,17,6,12,12,14,8,17,6,10,3,11,5,14,5,13,1,8,2,4,1,5,4,9,3,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北3丁目,3056,4805,2137,2668,11,9,11,16,14,12,10,14,10,10,10,10,15,14,9,11,12,14,13,13,12,14,7,9,15,11,10,20,10,14,11,13,13,12,14,10,7,13,15,24,12,18,17,14,26,27,20,23,22,30,18,38,33,35,40,42,34,53,35,54,43,43,26,46,32,48,29,44,39,38,34,39,27,42,35,38,42,39,33,42,31,44,35,48,38,30,35,36,46,50,35,45,30,48,34,50,45,55,37,49,42,56,38,46,33,43,31,41,38,45,43,37,29,60,30,38,38,33,30,37,41,37,35,43,38,27,25,26,25,24,26,32,19,25,22,28,23,30,20,31,20,11,21,26,13,32,30,21,27,24,30,31,29,37,11,16,12,17,15,24,10,10,15,14,11,30,7,17,7,11,5,19,5,16,9,13,1,12,9,16,11,13,6,6,3,9,7,8,1,6,3,5,0,4,0,5,0,0,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北4丁目,2361,3748,1716,2032,8,17,5,6,10,8,7,10,9,8,11,9,12,11,5,9,8,11,8,16,12,11,10,10,12,9,9,8,7,10,7,10,12,12,9,12,8,9,9,16,17,14,15,23,20,20,18,31,21,39,21,34,21,37,31,33,26,41,29,22,21,28,26,30,22,18,22,23,26,28,21,26,24,27,32,23,26,27,17,27,23,28,28,30,28,28,36,30,33,29,27,44,32,30,36,34,24,29,31,32,33,43,29,44,32,27,33,40,31,35,23,35,28,32,25,26,32,25,20,31,21,15,14,26,22,19,22,23,20,17,26,25,20,16,16,21,22,20,18,19,18,19,14,19,12,26,24,22,23,26,29,27,21,14,10,14,13,33,16,15,15,18,13,18,12,18,16,26,15,9,8,8,6,11,6,9,10,9,3,14,8,5,1,11,0,8,1,9,1,6,1,3,0,4,1,5,0,2,0,3,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北5丁目,1123,1971,927,1044,4,6,4,2,7,7,5,7,6,4,6,4,7,7,5,10,4,7,11,13,7,3,7,8,9,7,11,5,9,7,2,6,7,11,6,3,7,3,8,8,8,9,7,10,22,8,20,8,11,14,17,13,19,17,16,16,19,14,14,18,10,14,15,16,17,12,14,10,9,12,9,16,12,18,9,16,11,16,12,17,12,19,10,16,13,16,18,17,17,9,12,14,8,11,16,13,13,19,21,15,12,35,12,8,19,16,14,21,9,16,14,26,21,20,13,14,14,8,11,14,20,7,11,12,12,13,6,13,13,17,6,8,15,8,8,14,9,10,5,9,12,7,8,8,9,6,9,17,9,10,13,16,15,13,5,9,7,6,6,8,5,6,5,12,5,8,3,9,4,8,3,8,3,7,3,7,2,4,0,6,2,10,1,2,5,4,3,3,0,1,0,5,1,1,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今川1丁目,1143,2392,1140,1252,9,5,13,10,7,9,7,10,9,13,11,12,9,13,8,11,7,9,8,13,6,11,14,9,10,16,13,14,13,9,12,15,11,11,12,14,22,17,6,6,13,14,8,16,13,16,14,24,11,19,13,12,17,18,19,17,10,15,18,25,17,9,10,15,19,13,14,14,16,16,18,13,16,14,15,21,16,19,17,9,9,22,13,13,14,18,20,23,19,8,18,20,15,15,16,27,24,32,26,17,28,28,22,13,29,23,23,20,17,26,13,21,19,18,15,16,19,18,18,17,20,23,9,16,16,19,13,16,14,11,11,7,17,13,16,9,5,9,6,4,12,10,7,15,12,12,9,12,11,13,10,13,8,5,5,9,6,4,5,9,5,7,8,13,3,7,6,1,4,10,6,7,2,3,3,5,2,8,3,7,2,1,0,6,2,5,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今川2丁目,861,1941,959,982,8,11,12,9,9,11,12,14,8,12,16,9,8,9,10,13,13,8,10,11,14,10,16,12,13,9,24,6,4,1,8,9,8,3,5,8,4,9,6,9,7,8,6,12,8,8,10,10,8,8,10,10,8,8,15,10,5,8,16,7,7,13,12,9,8,11,12,14,11,16,14,13,13,15,12,10,21,19,18,20,15,17,14,15,20,9,20,19,14,18,14,14,17,15,11,11,11,16,22,9,11,15,8,14,12,10,13,20,15,16,10,12,17,20,16,11,14,20,22,13,17,16,8,9,13,4,11,8,9,12,12,13,8,9,13,7,8,5,10,10,9,7,10,11,8,13,5,9,12,13,11,16,8,11,4,5,5,12,10,8,5,5,6,6,5,4,5,6,2,4,4,5,4,2,1,9,1,2,3,6,3,5,2,4,1,3,0,1,1,7,0,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今川3丁目,1412,2853,1376,1477,7,11,12,13,12,11,9,10,10,6,16,12,19,17,12,14,14,12,15,13,16,13,12,11,11,10,13,13,15,11,9,16,20,14,9,16,9,7,15,19,12,8,14,13,15,10,11,6,11,15,10,18,7,5,14,14,12,10,11,20,14,18,13,14,11,16,11,14,18,18,13,14,20,16,16,19,20,25,21,19,23,22,18,21,18,20,19,12,19,25,22,16,17,24,21,27,21,19,27,21,32,27,20,23,22,30,33,23,24,19,17,18,24,20,22,15,27,20,13,23,19,15,21,24,16,23,18,19,16,22,17,25,23,9,23,17,7,12,20,16,12,17,16,13,13,13,15,18,17,16,24,11,17,23,7,9,4,20,9,17,6,18,12,7,11,19,12,15,6,9,5,13,4,8,7,12,4,10,4,12,7,8,5,8,6,6,1,1,4,8,0,4,0,2,0,4,0,1,0,1,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今川4丁目,1158,2416,1175,1241,8,11,11,11,7,13,12,8,15,12,14,6,13,8,10,12,9,9,12,13,9,13,10,7,9,11,13,10,11,9,11,8,16,7,9,8,12,5,10,11,16,13,15,8,8,18,18,11,13,8,15,20,16,11,17,13,10,20,15,17,13,19,12,20,14,15,13,15,18,20,9,18,17,21,14,15,14,17,28,20,24,23,13,20,21,15,19,17,17,16,17,19,25,12,21,15,9,19,24,16,14,19,19,18,23,17,18,23,17,21,22,17,8,19,21,19,17,18,16,19,11,17,21,18,13,14,16,15,16,11,14,13,13,10,9,12,8,12,14,8,7,14,7,14,10,15,12,16,7,16,11,15,22,17,7,8,9,9,4,10,5,11,7,11,11,9,6,6,4,3,4,4,3,4,4,5,1,8,3,4,5,7,3,6,0,4,0,5,4,2,1,5,1,3,0,3,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水1丁目,1901,3261,1501,1760,8,13,12,9,9,13,9,13,11,18,8,7,12,10,5,17,10,18,12,10,15,11,12,14,7,10,15,12,13,12,8,13,9,8,9,12,4,8,12,8,10,15,12,16,21,21,23,19,20,24,25,37,38,34,30,37,26,36,24,25,28,31,40,29,31,25,38,31,26,29,24,34,12,22,26,20,24,29,28,22,22,22,30,27,28,24,25,31,20,19,28,40,17,30,27,19,24,25,25,19,23,29,26,35,29,26,18,28,23,28,15,28,20,33,25,21,21,18,21,19,16,17,16,14,19,21,10,18,19,16,14,11,8,14,6,14,14,16,14,16,10,20,8,8,12,11,17,16,11,24,14,23,18,23,8,4,10,12,9,15,9,8,4,14,7,18,10,12,9,18,7,12,5,10,3,6,2,6,3,5,4,9,3,8,2,8,3,3,1,3,2,2,1,3,0,2,0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水2丁目,964,1954,923,1031,8,2,8,11,6,9,13,11,7,10,10,4,8,6,12,8,4,14,5,10,11,9,7,9,9,8,7,9,8,4,9,8,7,7,13,6,4,4,13,8,6,6,11,7,14,13,8,13,9,11,11,12,11,18,11,12,3,15,13,15,12,16,20,8,10,12,14,15,11,11,17,13,13,13,16,15,12,13,16,13,15,18,11,19,11,9,23,15,16,15,11,19,13,16,17,9,15,24,14,15,11,11,8,16,7,23,17,15,11,21,20,16,20,13,13,11,20,11,15,6,11,10,14,21,13,16,7,5,8,12,12,9,14,7,7,15,5,13,8,4,8,8,7,7,7,11,10,10,7,13,6,9,11,7,5,3,5,7,6,11,4,12,7,4,4,6,4,10,3,5,1,7,7,6,1,9,2,10,3,9,3,7,5,7,8,8,2,6,0,3,0,0,1,5,2,4,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水3丁目,1779,3551,1733,1818,9,10,19,11,13,13,14,11,14,19,15,19,18,10,13,15,12,12,17,10,15,15,16,15,20,14,18,15,14,13,16,12,14,15,14,14,15,22,20,9,11,12,27,13,20,16,23,19,19,25,21,16,19,27,18,29,17,20,29,25,18,24,31,20,20,16,18,16,19,25,30,17,18,20,24,26,27,20,28,23,18,27,26,23,24,27,28,22,29,24,24,27,30,24,23,25,23,18,29,34,33,41,25,25,30,26,26,26,30,29,34,23,26,23,14,18,22,25,25,28,25,32,23,19,28,17,22,23,20,23,26,20,19,19,25,19,15,17,13,19,18,17,13,18,17,22,19,18,17,15,14,27,23,9,4,13,11,16,13,21,17,21,6,22,15,11,9,19,6,17,7,15,4,16,7,10,4,14,7,17,2,13,6,16,4,12,5,8,3,4,1,2,2,8,1,2,0,6,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃井1丁目,2202,3925,1909,2016,13,4,11,8,13,12,12,18,10,19,23,12,17,20,12,14,23,14,15,14,8,17,13,24,14,11,15,13,15,13,16,14,19,14,15,10,13,22,13,17,11,16,16,25,25,20,15,23,22,23,46,31,30,29,29,36,29,29,32,34,32,37,33,36,26,25,27,22,29,26,26,14,29,19,32,27,28,34,25,38,30,32,32,26,31,28,28,30,29,28,38,25,30,24,29,27,34,26,45,41,26,41,32,31,31,23,23,24,40,29,37,27,25,26,16,27,26,28,33,26,24,21,21,23,19,16,23,25,21,11,20,23,10,12,18,22,18,13,16,18,14,13,11,20,20,24,14,25,17,36,32,20,19,21,11,12,8,14,14,15,7,22,18,19,7,14,10,17,8,12,6,17,11,18,8,15,10,12,8,18,7,9,2,8,4,11,1,10,3,6,0,5,1,4,0,1,0,3,0,2,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃井2丁目,1307,2672,1247,1425,6,4,7,5,6,12,10,8,10,8,11,18,12,13,17,19,17,15,22,18,11,15,16,12,13,16,12,12,11,11,16,15,13,17,15,14,13,15,10,13,19,13,18,13,11,14,10,9,16,19,16,20,9,21,9,12,10,9,12,15,15,12,11,17,16,7,9,9,18,17,12,16,13,14,12,13,18,17,22,23,18,29,30,26,20,23,24,24,24,24,19,24,31,26,23,32,20,28,24,25,28,25,23,28,21,23,23,16,28,23,29,20,16,24,18,16,21,16,7,14,17,16,8,18,11,15,13,10,11,15,9,11,11,10,15,15,11,5,9,11,7,19,7,14,13,17,7,10,11,12,15,16,16,18,5,9,7,12,11,9,6,8,13,16,3,19,6,16,1,13,5,9,9,5,4,8,5,7,0,9,2,8,2,8,2,6,2,4,0,3,1,1,0,4,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃井3丁目,1217,2702,1247,1455,9,9,10,8,10,13,13,10,18,10,8,8,10,10,8,17,16,7,11,8,12,21,14,15,16,17,27,16,17,16,10,17,20,14,16,15,15,15,12,20,12,13,20,21,14,16,7,8,14,12,15,11,8,4,12,7,7,5,13,4,8,6,8,12,7,8,9,18,15,13,10,9,12,17,15,17,15,18,12,19,16,21,17,18,12,19,15,11,18,11,10,17,21,21,10,24,33,20,15,41,30,30,28,33,30,24,25,43,17,29,27,34,25,25,17,21,19,32,23,34,21,21,25,22,16,26,21,17,17,20,12,14,10,13,14,12,14,11,9,12,18,9,12,11,9,8,9,15,8,18,11,18,8,23,5,2,9,10,3,13,10,14,7,15,10,17,10,10,9,11,7,8,3,7,6,8,7,14,1,4,2,9,5,9,2,12,0,4,3,3,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃井4丁目,1450,2566,1248,1318,10,6,14,13,9,8,9,8,7,10,8,4,7,10,9,9,12,6,5,6,9,11,9,8,4,11,10,8,6,8,10,8,13,7,11,8,11,9,6,8,9,7,12,16,9,14,17,18,12,16,15,19,17,16,19,19,22,19,15,15,14,14,16,10,27,15,20,19,13,16,21,16,21,19,17,14,20,14,15,24,27,19,22,21,15,15,17,24,16,16,16,10,26,13,24,20,27,23,19,25,28,18,18,24,14,21,26,21,26,22,23,16,20,22,20,22,22,14,10,24,21,20,21,15,15,12,16,15,13,15,14,12,4,10,10,12,6,9,9,8,8,22,11,9,12,14,15,13,15,15,9,21,18,20,5,10,10,14,10,13,7,13,8,16,6,14,7,13,6,10,7,17,6,10,7,17,4,8,5,8,6,8,8,6,0,9,1,3,0,4,0,1,2,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
井草1丁目,2571,4650,2215,2435,29,28,30,27,22,22,18,18,20,18,20,13,13,15,19,15,19,8,16,17,17,21,11,15,17,7,16,23,9,24,11,11,14,17,12,9,10,17,18,13,15,15,17,33,25,22,25,33,29,48,35,51,51,59,51,52,69,68,43,63,46,53,35,52,44,37,36,34,36,35,34,43,31,36,33,33,38,36,28,46,35,27,34,32,37,31,21,37,38,35,31,38,35,23,20,27,32,24,43,33,28,43,33,39,43,36,44,28,36,27,31,25,40,33,22,19,20,30,18,23,22,32,24,33,19,19,30,28,24,18,27,21,18,19,10,15,17,17,26,23,19,23,15,18,28,19,27,18,21,24,25,28,20,23,15,17,11,18,18,17,13,17,12,15,8,15,4,12,3,13,5,9,9,14,6,19,10,18,6,12,2,16,3,9,4,10,3,8,3,2,1,6,3,4,1,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
井草2丁目,2981,5990,2876,3114,13,22,21,20,23,19,15,17,20,29,25,25,23,25,17,31,25,24,26,27,42,18,20,20,45,31,39,36,52,38,27,36,37,49,34,38,34,32,42,31,35,41,31,38,26,40,44,55,41,38,43,51,34,38,35,48,31,51,39,34,37,51,31,40,25,33,47,40,29,45,33,27,36,41,29,36,48,44,33,34,41,55,41,40,25,31,43,38,41,46,44,64,40,61,58,60,65,67,56,61,55,59,54,60,56,64,79,65,52,49,49,51,63,39,41,39,40,39,38,46,39,30,39,32,33,35,39,20,25,31,26,35,28,22,14,24,25,25,28,24,24,16,19,28,18,18,18,21,31,27,19,35,23,24,15,18,14,21,14,20,14,23,11,12,16,16,9,15,11,9,8,16,8,13,7,11,9,15,4,7,7,8,5,8,0,6,1,4,1,6,2,3,1,0,1,2,1,3,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
井草3丁目,1607,2635,1248,1387,5,11,10,10,9,8,9,13,13,6,5,6,10,7,8,7,8,8,12,6,9,8,7,7,7,11,15,9,10,8,5,3,5,7,11,9,8,11,22,14,11,12,18,17,15,22,25,25,26,16,22,21,13,19,16,23,15,26,14,20,20,22,13,13,20,27,30,19,23,30,18,25,19,18,13,19,15,19,21,21,19,14,10,20,21,27,22,17,30,18,24,24,22,17,14,11,23,25,24,26,14,20,18,21,21,19,22,14,21,18,14,24,20,19,12,13,19,14,18,10,10,18,12,16,6,12,13,10,13,16,11,7,9,10,11,12,8,12,11,6,6,14,14,16,14,15,16,11,16,18,16,20,13,15,7,13,14,15,8,16,9,9,7,11,4,11,13,17,6,10,5,15,7,2,3,15,3,16,2,9,3,6,5,7,1,8,3,5,2,6,1,4,1,4,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
