町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
本天沼3丁目,1868,3781,1843,1938,16,16,14,20,10,19,19,15,21,21,16,22,20,23,17,17,25,18,15,14,21,16,14,19,23,5,17,17,22,16,18,10,9,14,9,14,17,10,12,16,15,11,23,15,17,20,24,17,12,20,25,12,22,26,26,28,26,24,29,25,25,27,32,23,24,29,31,24,17,21,24,23,21,27,19,38,27,23,34,23,30,30,26,31,27,28,33,30,38,36,33,25,29,29,30,23,32,35,25,33,30,37,26,28,33,26,27,25,22,17,26,16,23,30,29,13,26,23,20,19,21,20,20,32,18,23,15,17,25,21,15,19,14,11,23,24,11,13,13,5,12,14,21,18,13,25,16,20,22,20,16,18,21,25,11,14,9,17,23,20,10,15,12,25,13,28,10,14,15,14,10,15,16,10,5,18,6,12,8,17,5,13,3,16,7,6,2,6,3,10,1,15,3,6,0,5,1,0,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西1丁目,1306,2796,1342,1454,16,10,8,10,10,15,9,19,14,10,14,13,19,7,10,18,13,10,15,13,22,9,8,16,19,13,21,17,15,14,15,12,15,7,13,13,15,12,10,9,9,14,11,14,16,10,10,21,16,14,11,16,8,14,12,12,21,10,16,14,14,21,14,12,15,19,11,20,19,18,15,17,12,18,28,18,18,16,20,14,27,23,10,17,13,18,16,18,24,21,24,30,25,31,20,15,20,20,27,23,21,31,33,28,25,29,20,29,25,22,17,25,17,17,17,12,17,24,20,17,14,17,17,18,14,22,17,12,19,14,12,18,13,23,18,12,12,13,9,7,14,14,14,12,16,15,11,15,19,14,12,21,11,18,12,10,9,9,12,13,5,17,11,19,11,11,8,7,1,7,4,8,6,13,4,14,2,10,4,5,3,6,4,9,2,5,4,5,1,0,1,4,0,3,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西2丁目,1420,3078,1506,1572,11,10,11,9,18,16,9,14,13,18,14,16,16,12,20,16,12,14,11,15,17,12,11,13,10,14,11,18,15,17,14,10,12,12,9,11,14,15,20,11,22,12,12,19,22,24,16,20,16,15,17,15,17,18,16,16,13,11,14,15,23,18,20,24,22,28,14,15,20,16,19,19,12,12,28,32,15,13,18,24,20,19,20,26,24,17,20,18,23,25,24,24,31,25,21,31,25,22,25,29,28,27,23,24,25,26,22,15,23,19,23,30,30,24,23,25,30,23,20,20,19,17,19,19,25,22,24,14,21,24,17,10,19,12,16,20,9,11,10,10,14,12,21,10,11,13,10,21,23,21,10,27,13,18,6,7,11,14,15,15,16,16,10,7,13,11,9,17,8,9,3,5,2,8,5,15,4,12,7,7,2,8,1,6,2,7,1,2,2,5,1,5,1,1,0,2,0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西3丁目,992,2231,1086,1145,4,7,7,7,7,14,9,9,10,7,11,9,12,2,11,13,12,11,15,7,12,13,8,4,21,11,9,10,12,9,11,8,17,11,11,14,7,14,11,16,6,19,19,12,12,18,9,26,14,11,9,10,8,10,14,12,9,10,12,12,6,11,15,10,16,7,13,16,8,14,14,15,12,14,12,17,17,15,20,8,12,10,15,14,15,21,11,21,12,16,20,13,13,14,18,14,15,20,15,21,21,24,18,22,16,19,23,25,12,27,23,14,21,17,15,14,23,17,19,13,14,13,20,13,14,12,14,7,12,21,17,12,7,11,10,10,7,9,8,7,10,11,9,6,7,9,14,19,12,15,14,5,12,12,3,7,12,15,13,6,5,7,3,6,11,12,8,1,3,8,4,2,2,2,4,9,1,4,5,10,3,6,1,9,3,4,3,6,1,3,0,5,0,5,1,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田西4丁目,441,935,466,469,5,2,2,4,4,5,3,6,6,0,7,3,4,2,2,6,5,3,3,3,3,2,3,2,4,2,8,2,3,4,6,1,3,2,5,4,2,4,8,5,5,1,6,5,4,4,4,4,7,3,2,7,11,5,8,4,6,4,3,2,1,11,6,5,3,1,6,4,4,3,6,3,5,4,5,5,4,9,6,8,7,8,10,9,3,3,5,3,5,7,5,7,5,5,6,4,9,6,7,6,7,9,9,8,9,5,5,8,16,8,4,10,5,8,15,8,15,9,6,16,10,7,5,4,5,7,5,10,8,7,1,0,4,7,9,5,4,6,4,5,10,3,2,8,4,6,1,5,5,4,2,4,6,9,3,3,5,2,4,3,2,8,4,6,2,4,2,11,2,1,2,4,3,2,1,3,1,5,5,1,0,2,1,4,1,3,1,2,0,0,1,1,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東1丁目,2451,4603,2229,2374,14,9,12,16,13,14,17,18,14,18,16,13,16,34,23,20,30,15,20,26,19,22,16,17,22,20,11,26,24,16,22,20,11,15,12,18,15,24,21,15,24,14,26,28,20,31,25,22,20,34,21,16,25,29,38,23,33,33,30,25,19,24,29,31,19,27,22,32,32,23,30,33,33,32,25,32,31,25,38,28,32,48,33,34,39,40,40,32,34,31,40,34,30,34,41,40,38,30,37,27,41,47,34,30,39,37,38,35,29,37,28,33,33,31,38,26,39,20,32,24,31,35,23,23,28,24,20,34,23,25,27,23,14,24,23,11,19,16,34,36,25,20,28,20,24,37,25,37,31,30,28,37,28,20,9,11,14,25,14,27,15,22,14,29,20,30,15,20,13,18,11,24,9,18,11,10,9,14,10,18,7,16,7,10,3,8,5,8,1,10,2,5,3,2,1,2,1,1,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東2丁目,1703,3817,1870,1947,12,17,13,13,14,21,16,21,29,31,25,24,28,20,16,25,25,19,23,23,19,16,17,26,22,15,24,23,25,23,23,15,20,22,14,10,16,13,18,10,16,10,24,18,20,21,29,21,15,12,15,22,15,14,27,16,20,17,23,17,19,13,18,19,23,12,16,29,17,21,18,37,29,14,21,26,28,35,28,28,34,27,34,31,31,28,38,37,28,27,29,34,32,32,25,33,29,36,35,38,24,32,38,33,27,32,29,31,30,25,26,28,28,30,24,30,38,21,24,18,29,18,22,21,18,29,12,29,19,24,23,17,15,18,21,15,20,20,24,12,13,16,16,21,23,21,20,16,13,24,17,21,14,17,13,16,11,12,13,16,6,11,12,9,12,10,6,12,3,9,8,17,9,21,9,13,5,14,4,15,5,8,2,4,2,7,0,3,2,5,2,4,2,4,2,1,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東3丁目,1876,3319,1643,1676,16,8,13,13,8,3,15,16,13,11,12,8,13,11,16,10,17,12,8,15,10,12,15,11,6,12,12,9,9,13,13,7,15,14,6,6,11,11,11,11,12,13,10,12,16,23,32,24,23,19,21,27,32,35,24,34,29,25,31,28,24,34,26,19,24,23,29,25,17,29,26,22,25,22,30,32,20,26,28,27,32,24,23,31,26,21,29,26,22,20,21,25,23,30,25,26,34,24,31,27,29,35,36,20,18,17,26,30,28,31,32,20,32,17,20,23,14,21,15,13,17,20,14,19,21,16,22,14,16,14,13,22,12,16,17,19,14,17,13,13,17,9,15,14,13,13,11,21,21,12,8,20,15,19,12,12,9,8,13,13,16,9,8,18,16,11,13,12,6,10,8,15,5,19,12,12,6,15,5,7,2,19,6,3,5,8,2,4,1,4,1,1,0,2,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東4丁目,3062,5739,2702,3037,30,13,27,28,27,27,32,33,37,33,32,25,30,31,24,35,26,37,27,24,24,33,22,17,19,23,20,13,17,16,13,13,16,17,10,10,12,26,24,25,21,19,26,21,27,39,35,36,42,31,32,33,35,30,33,41,32,32,34,37,34,40,37,39,29,37,34,35,37,41,37,41,34,50,37,53,55,56,43,57,55,57,50,55,58,47,45,50,57,56,58,58,51,50,37,41,50,56,46,48,39,43,32,53,50,52,40,47,33,63,31,40,51,40,38,42,23,42,46,35,38,38,29,33,33,34,28,18,32,40,29,35,28,29,20,27,17,20,18,22,28,34,31,21,20,28,28,28,26,40,26,33,27,22,13,12,18,26,16,30,21,20,13,22,9,23,9,17,12,19,13,13,7,16,9,13,7,13,9,12,10,10,6,11,3,6,8,13,3,9,1,11,0,4,2,5,1,2,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成田東5丁目,3535,5876,2732,3144,16,11,17,16,23,18,15,25,18,17,14,24,15,14,13,16,16,25,17,15,24,12,18,15,16,21,14,15,21,15,18,16,16,13,20,15,14,20,28,33,20,43,25,35,36,38,43,38,41,49,39,46,37,54,45,51,43,45,38,44,41,61,37,45,37,35,37,47,29,49,39,50,29,49,43,48,51,43,40,41,35,50,51,37,42,56,55,50,41,39,55,51,46,37,53,44,38,49,42,56,36,39,42,56,52,56,58,56,59,45,41,36,40,44,56,52,37,51,43,42,38,34,37,39,29,32,30,29,32,27,24,38,30,24,32,19,25,30,26,26,25,28,22,21,35,38,24,37,25,36,31,41,27,35,15,18,19,19,30,35,15,32,17,29,15,32,14,20,7,24,17,28,10,21,11,21,6,21,5,17,9,12,4,9,9,20,5,8,2,7,2,4,1,6,1,3,0,1,0,2,0,2,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪1丁目,2635,5418,2642,2776,27,13,24,23,18,29,28,16,31,18,27,30,14,19,36,22,23,23,30,18,17,24,25,29,31,23,21,23,31,28,28,23,21,19,22,22,31,28,29,15,26,21,32,35,20,27,31,23,34,27,30,24,32,29,28,32,29,35,27,29,30,35,37,41,30,33,36,27,31,30,26,31,31,32,42,55,37,45,33,33,29,34,36,29,40,34,41,39,38,46,37,46,53,43,38,56,48,62,61,36,57,36,44,39,47,44,43,49,42,50,49,32,35,35,32,26,31,31,41,33,32,32,29,30,34,26,30,29,32,32,21,28,25,21,25,28,20,25,23,26,21,31,27,37,18,29,28,37,27,29,35,32,32,41,12,19,22,25,21,21,20,29,17,23,16,24,10,22,12,13,11,16,13,19,12,22,5,28,8,21,8,16,3,8,5,9,2,15,4,11,1,9,1,4,2,3,0,8,0,2,0,3,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪2丁目,2162,4001,1912,2089,17,15,18,17,16,14,18,15,20,20,23,14,17,13,24,22,21,18,16,13,15,19,12,21,13,13,17,17,8,14,13,11,12,7,11,10,19,13,13,10,22,7,17,18,31,22,30,26,27,29,20,26,23,34,23,28,42,30,22,30,26,34,34,24,27,34,26,29,20,15,24,27,24,28,29,28,35,30,35,29,40,22,30,38,25,28,28,29,34,36,24,37,23,27,35,30,24,23,29,33,39,37,17,34,28,44,29,27,31,30,25,25,19,34,13,31,35,21,24,30,25,28,38,30,23,23,23,34,20,16,20,16,18,25,19,16,20,24,19,13,9,19,14,21,15,29,15,26,22,26,19,21,18,20,15,14,15,19,14,17,14,20,13,22,11,26,11,10,10,16,6,14,9,10,4,19,8,12,7,9,7,11,5,6,4,6,2,7,1,9,3,5,1,4,2,2,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪3丁目,3706,7063,3415,3648,41,37,34,39,47,49,50,30,44,46,37,31,28,38,44,31,49,32,26,22,30,28,26,31,26,24,20,25,22,14,25,26,38,20,13,12,18,23,17,24,20,25,16,16,31,30,30,36,36,39,44,38,32,45,55,46,54,41,41,41,49,46,37,50,54,43,55,58,45,50,66,73,66,48,66,58,51,65,55,65,57,70,53,59,67,65,62,54,73,57,60,60,58,57,46,54,60,67,61,62,54,58,49,67,61,60,64,63,54,46,49,53,53,58,41,34,45,42,40,54,37,41,44,37,41,39,33,29,37,37,29,34,27,28,41,33,26,26,24,35,26,19,26,23,16,32,25,34,32,40,28,29,30,57,16,17,24,32,29,30,23,33,18,33,14,27,11,23,8,21,15,17,13,38,11,26,11,21,8,15,14,20,12,22,7,18,3,12,3,11,0,6,4,4,2,3,1,3,1,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪4丁目,2655,4276,1938,2338,11,17,16,20,14,14,15,10,12,11,15,7,12,10,13,11,9,7,12,10,8,11,7,7,9,8,11,9,9,8,10,10,3,15,6,11,12,13,12,9,11,18,9,12,15,27,17,20,25,26,24,35,33,44,39,50,37,34,41,52,40,40,33,52,46,34,39,42,45,39,38,42,27,35,31,32,32,40,43,34,28,31,20,28,27,41,38,24,29,40,26,39,34,47,30,31,26,41,26,35,33,39,30,35,30,34,27,40,27,32,27,50,39,38,27,38,34,30,32,31,26,29,27,29,21,20,24,21,28,39,17,21,18,21,12,30,23,22,19,16,19,20,16,22,22,25,14,31,18,23,24,29,22,19,10,16,16,21,17,20,18,21,13,17,11,14,8,17,7,23,7,19,7,7,9,10,8,15,4,10,5,12,6,10,4,9,5,8,0,4,0,3,0,7,1,1,0,3,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荻窪5丁目,3098,4843,2215,2628,25,17,23,17,22,12,20,16,24,16,15,8,20,16,17,18,16,12,21,19,9,10,15,12,15,9,9,12,19,12,11,10,19,11,11,14,9,15,15,9,9,12,7,19,17,34,24,32,31,45,37,42,52,54,40,60,46,43,45,58,34,34,43,52,36,25,39,52,42,50,47,41,42,53,40,45,36,43,39,53,44,47,62,45,31,46,23,41,39,40,43,39,37,28,38,53,34,56,48,49,42,55,27,53,38,44,33,52,46,42,41,40,19,36,29,28,31,36,30,33,31,27,15,27,28,33,11,25,16,21,14,30,20,13,18,26,21,31,21,24,18,25,19,16,12,29,15,19,20,29,23,25,19,23,10,12,7,16,9,16,16,13,5,15,11,17,11,11,8,12,8,14,3,16,4,18,4,12,3,6,2,13,1,8,6,5,2,6,2,5,1,5,2,1,2,5,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪1丁目,1912,3841,1844,1997,18,12,14,16,15,20,17,14,19,16,29,12,20,14,13,19,21,14,15,17,12,20,24,17,16,17,16,10,19,6,20,20,22,15,13,13,18,16,16,25,15,16,28,14,24,26,24,34,33,24,22,26,27,25,23,19,21,24,21,17,26,37,23,29,26,22,20,32,22,22,27,40,30,31,25,22,32,34,21,25,34,23,22,19,17,26,28,29,20,36,23,26,24,29,40,31,28,36,39,34,25,35,32,36,29,33,32,30,29,30,23,31,29,24,24,29,29,28,25,15,26,19,22,28,21,20,19,18,18,17,15,27,20,21,15,13,9,15,12,21,17,15,12,14,11,22,23,22,17,15,12,17,16,28,11,18,12,20,14,16,17,18,9,16,19,12,10,15,5,10,15,13,5,13,10,17,6,11,1,15,4,11,2,14,8,7,1,4,2,10,1,2,5,2,2,2,0,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪2丁目,1910,4015,1960,2055,13,16,20,17,17,13,18,14,19,26,21,8,27,24,14,21,6,29,21,9,10,21,15,14,12,15,13,15,23,21,19,18,24,23,15,17,20,15,24,24,28,15,19,21,32,25,26,18,31,27,32,27,15,29,27,22,21,19,20,28,31,36,24,30,20,29,19,21,25,32,32,23,31,30,25,29,25,19,31,19,18,29,34,25,21,26,36,40,24,35,34,26,26,31,29,28,31,24,47,33,32,47,20,46,30,39,24,35,38,24,36,30,29,38,32,35,31,24,35,28,30,31,21,22,14,15,14,31,25,26,21,23,18,15,18,19,19,11,24,20,23,17,14,12,18,12,18,18,14,20,24,25,23,19,10,8,14,21,11,14,12,9,13,16,14,17,7,20,5,14,2,11,10,16,10,11,14,13,6,10,3,9,4,3,6,6,3,7,3,2,1,1,1,1,1,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪3丁目,1652,3040,1475,1565,21,8,12,19,6,16,14,18,12,8,13,10,9,11,15,10,15,7,15,5,7,6,8,12,5,7,8,13,10,10,5,8,8,15,5,11,10,8,17,15,17,10,12,14,24,16,21,19,26,25,21,27,33,20,22,26,34,21,23,29,33,26,21,17,20,24,26,21,30,19,24,19,24,34,26,16,16,19,16,20,26,19,20,21,10,20,28,19,25,16,14,17,20,29,14,20,17,19,16,20,23,32,18,22,22,20,23,23,21,44,25,23,28,22,23,27,18,23,18,19,19,18,18,20,18,12,20,23,9,12,17,19,10,10,15,8,9,16,15,23,17,10,13,17,13,19,14,16,21,21,20,20,17,16,9,12,9,9,10,9,4,9,15,17,4,14,13,11,3,8,8,11,5,13,4,9,7,9,6,2,8,6,2,7,2,14,1,8,3,5,2,7,0,3,0,3,1,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南荻窪4丁目,2000,3478,1642,1836,8,9,13,12,5,8,9,15,10,15,10,17,13,10,13,20,16,17,16,17,9,8,10,14,11,16,15,14,14,12,14,9,11,16,9,9,16,9,12,7,8,15,13,9,12,28,26,20,24,18,25,38,30,27,30,24,28,25,21,22,25,24,21,28,28,29,20,26,29,29,28,29,28,24,26,23,38,23,37,27,29,29,26,35,32,29,35,37,25,27,24,42,21,28,23,28,30,26,25,32,21,25,30,38,29,28,19,32,30,23,19,29,18,23,18,17,21,35,23,22,26,22,22,16,21,22,17,15,15,20,20,16,13,15,15,15,8,18,14,18,18,10,12,13,11,16,8,19,18,26,16,26,16,17,9,17,12,16,20,14,9,20,10,11,15,10,11,7,4,11,12,10,10,3,5,12,6,13,5,10,2,5,3,6,1,5,2,9,3,5,2,6,0,8,0,2,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻1丁目,1150,1689,768,921,7,8,5,5,2,9,6,6,3,4,4,3,3,8,4,5,2,3,3,4,5,0,5,1,2,1,2,6,2,6,5,1,3,4,2,3,3,3,5,4,6,0,4,7,7,12,14,14,10,14,15,14,15,23,18,17,20,20,29,16,18,15,18,28,14,24,23,23,17,12,13,18,16,15,8,17,17,12,20,21,16,13,18,13,7,11,18,24,12,10,16,18,15,16,16,15,13,16,13,20,13,16,9,14,15,11,7,14,14,13,16,11,8,9,8,11,11,7,7,7,8,4,6,9,5,8,7,9,9,9,3,8,4,7,5,12,8,9,5,7,5,12,4,2,6,14,1,13,7,9,7,10,5,13,5,5,5,5,5,4,5,13,6,7,2,4,3,6,0,7,1,6,4,4,4,6,0,3,2,3,2,3,0,4,1,1,0,2,0,3,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻2丁目,3179,5008,2505,2503,23,17,19,13,15,9,24,17,11,11,9,15,9,16,11,11,15,9,17,8,10,11,9,11,8,14,9,8,9,9,11,11,7,10,10,15,8,11,10,19,16,12,26,19,34,38,32,32,46,33,61,58,45,67,69,65,71,61,56,54,66,47,58,47,43,54,41,40,62,43,54,38,46,55,40,34,39,40,32,40,54,37,29,32,44,37,37,28,48,27,38,32,30,40,32,26,38,37,38,32,33,44,32,39,45,37,42,38,33,31,34,50,28,28,21,35,43,34,32,27,31,30,29,30,26,16,26,18,22,23,29,18,22,29,20,21,20,21,21,23,24,28,18,27,18,22,21,21,28,30,32,31,25,26,8,14,15,21,16,27,15,15,10,20,19,21,16,14,9,14,12,14,13,14,10,17,9,13,6,13,6,15,3,8,5,8,4,8,2,4,1,2,0,4,0,1,0,2,1,3,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻3丁目,1756,3449,1668,1781,19,17,15,18,13,21,16,21,13,14,21,17,16,13,11,17,16,5,18,13,9,14,14,8,12,12,13,9,11,16,13,14,17,8,12,11,9,12,15,8,9,13,22,16,20,16,25,19,19,18,23,21,20,22,22,16,24,27,23,23,22,28,18,29,23,26,20,34,22,26,31,28,38,27,34,30,25,26,26,27,26,28,32,24,24,26,31,41,32,27,27,35,31,20,27,31,19,20,26,24,29,22,30,33,28,35,31,34,29,19,22,30,30,31,11,23,21,34,19,29,22,24,17,19,18,17,28,21,16,19,21,19,18,16,15,11,13,9,12,12,11,18,11,16,13,19,15,21,23,18,21,14,14,15,11,15,7,13,9,10,6,15,12,9,8,12,2,10,5,8,6,13,8,12,6,9,9,12,3,11,5,6,5,9,1,6,1,4,1,3,1,1,0,3,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上荻4丁目,1997,3478,1636,1842,8,6,11,7,7,9,10,7,6,5,15,13,15,15,5,16,12,16,13,12,12,9,22,9,15,16,17,15,12,11,13,11,8,10,10,15,11,13,14,10,11,15,15,13,11,16,21,26,23,25,19,19,25,29,28,19,34,34,20,26,26,27,19,21,23,34,17,18,22,27,27,22,22,21,28,24,28,21,28,22,26,27,22,23,20,43,26,32,31,32,25,30,31,33,26,30,27,34,37,34,22,31,27,25,28,29,15,26,39,36,28,38,30,27,19,21,28,30,24,34,24,21,19,24,23,22,15,21,21,23,15,18,14,17,12,13,15,18,22,20,18,16,21,22,14,20,18,20,19,23,19,21,12,27,13,11,11,19,14,19,11,13,10,19,7,8,9,7,5,10,6,5,3,12,4,13,6,9,5,10,6,7,2,6,0,7,4,3,0,4,2,8,0,3,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
