町丁目,世帯数,人口,男_総数,女_総数,０歳男人数,０歳女人数,１歳男人数,１歳女人数,２歳男人数,２歳女人数,３歳男人数,３歳女人数,４歳男人数,４歳女人数,５歳男人数,５歳女人数,６歳男人数,６歳女人数,７歳男人数,７歳女人数,８歳男人数,８歳女人数,９歳男人数,９歳女人数,１０歳男人数,１０歳女人数,１１歳男人数,１１歳女人数,１２歳男人数,１２歳女人数,１３歳男人数,１３歳女人数,１４歳男人数,１４歳女人数,１５歳男人数,１５歳女人数,１６歳男人数,１６歳女人数,１７歳男人数,１７歳女人数,１８歳男人数,１８歳女人数,１９歳男人数,１９歳女人数,２０歳男人数,２０歳女人数,２１歳男人数,２１歳女人数,２２歳男人数,２２歳女人数,２３歳男人数,２３歳女人数,２４歳男人数,２４歳女人数,２５歳男人数,２５歳女人数,２６歳男人数,２６歳女人数,２７歳男人数,２７歳女人数,２８歳男人数,２８歳女人数,２９歳男人数,２９歳女人数,３０歳男人数,３０歳女人数,３１歳男人数,３１歳女人数,３２歳男人数,３２歳女人数,３３歳男人数,３３歳女人数,３４歳男人数,３４歳女人数,３５歳男人数,３５歳女人数,３６歳男人数,３６歳女人数,３７歳男人数,３７歳女人数,３８歳男人数,３８歳女人数,３９歳男人数,３９歳女人数,４０歳男人数,４０歳女人数,４１歳男人数,４１歳女人数,４２歳男人数,４２歳女人数,４３歳男人数,４３歳女人数,４４歳男人数,４４歳女人数,４５歳男人数,４５歳女人数,４６歳男人数,４６歳女人数,４７歳男人数,４７歳女人数,４８歳男人数,４８歳女人数,４９歳男人数,４９歳女人数,５０歳男人数,５０歳女人数,５１歳男人数,５１歳女人数,５２歳男人数,５２歳女人数,５３歳男人数,５３歳女人数,５４歳男人数,５４歳女人数,５５歳男人数,５５歳女人数,５６歳男人数,５６歳女人数,５７歳男人数,５７歳女人数,５８歳男人数,５８歳女人数,５９歳男人数,５９歳女人数,６０歳男人数,６０歳女人数,６１歳男人数,６１歳女人数,６２歳男人数,６２歳女人数,６３歳男人数,６３歳女人数,６４歳男人数,６４歳女人数,６５歳男人数,６５歳女人数,６６歳男人数,６６歳女人数,６７歳男人数,６７歳女人数,６８歳男人数,６８歳女人数,６９歳男人数,６９歳女人数,７０歳男人数,７０歳女人数,７１歳男人数,７１歳女人数,７２歳男人数,７２歳女人数,７３歳男人数,７３歳女人数,７４歳男人数,７４歳女人数,７５歳男人数,７５歳女人数,７６歳男人数,７６歳女人数,７７歳男人数,７７歳女人数,７８歳男人数,７８歳女人数,７９歳男人数,７９歳女人数,８０歳男人数,８０歳女人数,８１歳男人数,８１歳女人数,８２歳男人数,８２歳女人数,８３歳男人数,８３歳女人数,８４歳男人数,８４歳女人数,８５歳男人数,８５歳女人数,８６歳男人数,８６歳女人数,８７歳男人数,８７歳女人数,８８歳男人数,８８歳女人数,８９歳男人数,８９歳女人数,９０歳男人数,９０歳女人数,９１歳男人数,９１歳女人数,９２歳男人数,９２歳女人数,９３歳男人数,９３歳女人数,９４歳男人数,９４歳女人数,９５歳男人数,９５歳女人数,９６歳男人数,９６歳女人数,９７歳男人数,９７歳女人数,９８歳男人数,９８歳女人数,９９歳男人数,９９歳女人数,１００歳男人数,１００歳女人数,１０１歳男人数,１０１歳女人数,１０２歳男人数,１０２歳女人数,１０３歳男人数,１０３歳女人数,１０４歳男人数,１０４歳女人数,１０５歳男人数,１０５歳女人数,１０６歳男人数,１０６歳女人数,１０７歳男人数,１０７歳女人数,１０８歳男人数,１０８歳女人数,１０９歳男人数,１０９歳女人数,１１０歳男人数,１１０歳女人数,１１１歳男人数,１１１歳女人数,１１２歳男人数,１１２歳女人数,１１３歳男人数,１１３歳女人数,１１４歳男人数,１１４歳女人数,１１５歳男人数,１１５歳女人数,１１６歳男人数,１１６歳女人数,１１７歳男人数,１１７歳女人数,１１８歳男人数,１１８歳女人数,１１９歳男人数,１１９歳女人数,120歳以上男人数,120歳以上女人数,不詳者男人数,不詳者女人数
西荻南1丁目,1405,2519,1167,1352,5,4,6,7,7,9,15,8,4,12,11,7,6,13,10,14,8,6,10,5,12,12,9,11,6,7,7,7,7,8,11,5,9,13,7,5,11,11,8,6,10,12,18,9,11,22,24,16,20,21,11,16,20,19,21,23,20,28,18,22,11,21,21,19,14,19,23,13,13,17,14,15,20,22,9,20,13,19,12,19,15,11,12,23,18,30,27,24,23,24,20,22,11,28,20,22,22,14,23,29,26,24,14,20,24,24,15,21,15,24,16,20,14,14,13,14,19,11,20,25,18,17,16,13,13,11,11,9,9,13,6,12,14,12,16,17,11,17,6,12,10,14,12,6,22,10,7,15,15,9,15,22,12,6,7,10,12,10,9,15,12,9,6,14,9,14,5,3,3,11,4,10,6,12,2,3,2,10,4,7,3,8,5,6,2,3,0,4,0,6,0,2,2,4,1,2,1,3,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻南2丁目,2590,3911,1693,2218,16,7,9,10,6,11,6,15,5,9,12,7,9,11,12,11,14,9,8,12,8,13,10,12,6,6,14,12,10,5,11,8,11,17,4,7,16,14,10,11,15,13,10,13,25,20,16,44,27,55,29,50,45,59,47,52,32,42,28,47,34,38,27,39,24,40,28,39,28,33,34,28,25,30,31,28,28,32,22,33,37,38,26,30,33,41,26,30,25,42,32,35,28,42,29,35,32,38,43,38,25,44,24,46,34,46,31,36,17,45,35,26,23,36,26,40,21,31,26,35,21,18,24,19,25,28,16,15,21,15,14,22,11,12,15,10,16,14,15,16,8,18,15,19,14,11,9,22,15,13,7,24,14,20,12,9,10,19,8,18,9,12,7,20,12,14,4,12,6,13,2,14,5,12,7,10,4,19,3,13,2,5,4,5,6,7,4,4,0,6,0,7,0,1,3,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻南3丁目,1593,2467,1130,1337,13,13,5,7,6,6,9,2,3,5,4,7,8,6,4,4,6,5,4,6,7,2,6,2,6,10,11,8,8,7,7,5,11,5,7,4,17,11,8,8,6,9,12,14,15,17,18,23,24,20,15,21,28,30,21,29,19,32,13,28,19,27,23,21,21,17,16,20,13,23,21,19,17,12,20,15,23,27,18,19,21,19,14,25,12,22,16,27,25,24,20,22,14,21,21,22,24,29,12,24,23,30,23,25,21,27,16,22,23,21,14,22,19,14,25,23,18,16,15,16,12,14,12,20,15,13,15,19,13,13,4,9,11,9,8,12,4,15,7,12,13,16,11,4,11,9,11,10,14,22,12,18,5,13,9,4,6,11,4,9,5,9,5,10,3,10,5,7,5,4,6,6,5,6,0,5,3,8,2,4,1,4,2,2,0,1,1,0,0,4,1,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻南4丁目,1647,2955,1354,1601,18,7,14,9,15,9,16,11,11,15,12,14,16,13,4,10,13,13,12,10,8,7,10,11,7,8,9,11,7,10,10,16,10,6,12,10,6,6,11,5,13,14,10,12,12,14,4,12,16,23,21,21,15,27,13,32,19,26,31,24,17,25,20,27,19,23,11,15,20,24,28,24,12,28,21,30,28,26,30,34,33,26,21,26,17,31,21,29,18,21,17,24,31,29,14,23,23,24,22,27,21,28,24,30,25,19,26,25,19,20,22,26,18,27,18,18,21,18,25,20,9,16,17,12,20,13,12,16,16,8,17,24,16,15,14,16,17,9,16,18,9,17,7,16,11,11,13,21,16,14,16,14,9,20,8,10,8,4,11,11,9,13,8,14,7,8,3,13,3,12,9,10,3,14,6,15,6,12,3,7,3,12,5,3,1,5,5,5,1,6,1,4,1,2,0,2,0,1,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北1丁目,1422,2391,1186,1205,4,6,6,6,10,8,3,7,6,4,5,10,9,11,8,3,6,11,14,11,10,9,12,10,12,8,1,10,7,5,12,6,7,7,8,7,10,10,11,9,16,15,12,16,11,20,28,23,17,17,24,17,17,22,13,18,17,14,11,23,22,16,19,19,16,18,20,19,17,18,16,16,15,16,15,14,22,20,19,22,14,22,12,14,17,12,21,14,26,22,24,21,19,14,20,12,21,17,19,22,19,23,19,24,12,20,21,21,22,14,22,24,20,17,20,12,15,20,12,10,20,13,13,18,12,10,16,12,17,16,11,12,12,5,10,8,11,12,15,8,11,13,12,12,14,7,12,11,15,13,14,14,10,11,9,10,8,6,10,15,8,10,8,7,1,11,4,4,4,6,3,6,5,8,4,8,1,5,2,4,4,5,3,6,1,7,2,2,1,3,0,1,0,3,0,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北2丁目,2474,4366,1936,2430,12,11,13,9,11,14,19,9,10,9,23,16,13,20,8,20,19,19,21,16,10,24,13,18,14,8,29,14,9,23,15,14,16,13,16,13,11,20,20,17,12,19,17,17,18,52,19,49,15,51,24,33,18,34,27,33,28,36,32,43,30,36,21,27,27,21,23,27,28,23,22,33,26,26,25,30,28,32,24,39,46,36,25,37,39,40,29,35,42,36,27,39,33,54,33,54,43,42,39,45,38,47,28,35,36,43,36,48,37,33,34,37,25,53,31,48,34,33,34,20,20,33,28,25,16,26,23,31,25,19,12,19,18,23,27,25,16,22,19,20,16,22,18,14,25,27,25,25,24,22,25,24,17,18,10,14,13,21,10,15,10,8,9,23,6,17,7,12,4,14,9,13,11,17,8,13,4,14,2,10,7,15,3,11,4,7,2,5,3,10,4,4,1,4,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北3丁目,3073,4844,2152,2692,12,11,17,16,11,11,10,13,13,15,9,9,12,15,13,11,13,15,11,12,13,11,10,4,12,17,12,14,11,16,11,10,13,15,12,7,9,17,11,22,17,19,21,13,15,32,21,26,21,29,21,37,30,38,33,45,35,55,38,44,41,43,31,46,27,53,28,48,45,39,28,39,36,41,35,44,34,43,36,48,35,42,39,43,38,31,35,40,46,46,33,50,37,55,32,41,51,58,40,45,38,53,27,48,37,42,31,46,43,41,39,44,31,53,32,42,35,35,38,35,37,33,41,40,31,25,25,29,27,29,22,34,22,25,22,27,21,26,24,27,21,14,15,32,20,28,28,22,26,27,34,28,22,30,11,17,11,24,13,16,10,13,20,21,7,26,8,12,5,14,7,20,6,18,6,12,4,10,8,17,14,13,2,8,4,8,6,9,3,7,2,5,0,3,1,4,0,0,0,3,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北4丁目,2345,3743,1731,2012,5,12,7,8,13,8,7,9,12,7,6,11,11,10,7,9,8,13,7,17,12,10,11,10,13,7,7,8,9,11,9,9,9,12,10,11,6,10,15,19,14,18,19,22,18,22,18,32,18,31,19,32,24,36,30,32,24,39,26,23,25,32,29,29,18,17,27,17,24,23,23,33,27,28,29,19,25,30,19,27,27,25,24,33,34,26,32,29,39,33,26,42,30,30,35,32,27,31,28,33,38,49,23,34,36,37,28,30,32,42,21,29,28,26,33,30,23,22,20,27,20,18,20,21,22,24,16,24,31,17,20,21,20,20,16,21,25,18,14,20,17,17,12,25,13,19,33,28,25,23,28,26,16,16,10,20,18,21,14,24,16,14,11,19,17,20,12,23,15,10,10,7,4,11,6,12,10,11,4,9,6,6,1,10,1,6,0,10,1,5,1,3,1,5,0,5,1,3,0,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西荻北5丁目,1129,1985,934,1051,3,5,3,3,9,9,8,5,4,6,2,5,6,10,7,7,5,7,8,9,10,5,6,5,10,10,10,5,6,7,3,7,7,8,9,2,8,8,5,8,9,8,16,11,13,10,21,12,13,13,19,10,14,18,25,22,13,15,14,14,14,16,19,17,15,13,13,9,11,14,8,17,13,16,10,14,9,17,13,19,13,12,7,19,17,17,19,17,16,9,9,16,11,10,16,21,12,9,23,26,12,27,12,5,17,19,14,20,13,20,17,20,16,21,14,14,13,8,15,11,14,8,15,12,7,15,10,14,10,14,9,5,10,13,12,11,7,10,6,10,10,6,10,8,8,8,9,16,11,13,17,16,9,14,6,4,4,6,9,8,4,7,3,11,6,10,3,8,3,6,4,10,2,9,4,4,1,6,0,7,2,6,3,5,4,1,2,3,0,2,0,4,1,1,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今川1丁目,1142,2394,1145,1249,10,10,12,9,4,9,9,9,9,14,12,10,9,15,6,9,8,11,7,14,14,12,6,10,13,14,17,13,8,8,14,16,12,10,10,20,22,15,6,5,13,14,10,15,11,18,15,22,9,18,16,12,17,20,22,16,8,13,20,18,16,13,13,15,16,14,13,15,20,15,16,13,18,15,20,20,12,15,16,12,11,21,11,11,20,21,20,19,15,13,22,19,8,19,23,25,27,28,26,26,28,24,25,14,28,21,13,21,18,25,18,21,11,18,17,12,18,20,21,22,15,19,13,10,13,20,11,17,16,8,17,10,12,15,10,7,7,9,9,6,11,8,7,16,16,14,4,10,13,13,10,11,8,7,3,9,6,2,3,10,6,7,9,13,2,7,8,2,3,8,6,7,3,7,2,4,1,8,4,5,3,1,0,8,2,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今川2丁目,860,1949,965,984,10,15,11,8,10,12,10,10,19,14,6,8,10,11,11,12,12,6,9,13,15,11,15,12,17,5,18,7,5,1,9,8,6,5,6,8,5,12,6,5,10,10,3,12,11,11,11,8,9,9,10,7,7,12,14,8,11,7,12,12,10,10,10,14,12,10,9,11,16,15,13,22,14,11,14,13,26,17,17,19,14,18,16,12,10,11,21,21,14,17,17,15,16,10,9,13,12,15,21,16,9,9,8,16,11,10,15,24,15,8,13,19,13,15,16,10,18,21,19,14,14,12,11,9,13,6,9,7,10,13,13,14,7,6,12,6,8,7,7,11,8,9,8,7,9,11,8,11,11,13,10,16,6,9,6,6,6,12,10,6,6,7,6,6,5,5,5,4,2,4,2,4,4,5,1,6,1,5,4,3,4,5,2,6,0,1,0,2,1,8,0,3,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今川3丁目,1415,2874,1385,1489,8,13,15,13,10,9,9,12,12,8,19,14,17,18,10,8,16,16,14,12,14,16,10,8,12,9,14,13,14,13,17,15,15,17,8,12,11,11,15,13,8,12,15,11,20,11,10,6,12,20,10,14,8,12,16,7,10,14,12,22,15,11,15,23,10,8,13,17,14,17,14,17,21,18,13,17,21,27,25,18,22,22,16,21,16,19,21,19,23,22,15,16,21,22,24,23,22,27,30,17,23,25,20,26,28,28,32,22,18,16,20,22,25,19,22,15,24,24,15,18,17,14,20,27,17,21,18,25,16,17,20,21,18,10,23,18,10,14,15,16,19,17,14,15,12,11,15,17,21,19,21,17,14,17,7,12,9,20,7,15,4,16,14,11,10,17,11,13,5,8,5,12,7,10,6,11,5,13,3,9,7,10,9,8,3,6,2,1,2,8,0,3,0,4,0,3,0,2,0,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
今川4丁目,1142,2394,1165,1229,8,7,10,14,5,12,17,7,13,9,13,9,14,10,9,8,9,10,13,11,9,11,9,11,9,9,16,15,9,3,14,10,12,7,7,7,16,5,11,12,17,10,11,9,17,19,13,9,9,9,17,19,11,9,16,12,7,19,17,18,10,16,12,20,17,19,14,17,14,21,9,19,20,17,13,13,19,20,28,25,14,18,16,21,22,16,17,15,19,19,21,16,16,12,21,15,15,20,19,15,15,16,24,18,23,21,18,24,19,18,16,21,15,19,18,16,15,22,14,17,14,14,21,18,11,13,20,15,16,12,12,11,12,11,5,11,11,12,10,10,10,11,6,19,13,11,10,17,10,15,15,17,18,13,5,7,7,10,4,12,6,10,7,10,10,12,6,3,4,4,4,4,4,3,2,5,2,11,4,4,5,6,3,8,0,5,3,3,2,2,0,4,1,3,0,3,1,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水1丁目,1921,3276,1511,1765,9,11,11,6,9,15,13,17,10,12,6,6,10,11,6,21,13,17,12,10,15,13,10,9,9,11,13,13,10,12,11,14,10,8,4,12,11,5,10,13,9,12,10,20,28,18,22,24,21,25,29,36,28,31,29,40,21,38,30,26,31,25,40,32,32,26,34,33,26,39,20,25,16,24,29,21,22,26,26,24,26,25,29,28,28,24,26,31,25,23,22,32,24,30,21,19,26,27,26,21,24,33,27,31,26,27,25,28,15,29,18,30,24,29,19,19,24,15,23,20,18,18,10,14,18,24,17,15,17,15,11,12,9,12,8,15,12,14,15,21,11,16,7,4,15,16,17,17,9,26,20,22,10,16,10,8,10,13,9,10,8,13,3,13,8,16,10,19,10,12,5,10,7,11,2,4,3,5,3,7,3,9,4,6,0,9,3,3,2,3,2,3,1,2,0,2,1,4,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水2丁目,960,1953,922,1031,6,4,10,14,6,7,11,10,7,9,9,4,14,8,5,10,7,12,5,10,12,8,8,8,6,7,8,8,10,5,6,12,11,7,8,4,8,6,8,8,9,7,11,9,14,12,9,12,9,9,8,12,16,18,6,10,9,20,9,13,17,11,18,11,10,13,15,12,11,12,15,14,12,15,13,9,14,17,19,11,9,24,9,11,14,12,24,13,12,19,14,15,13,19,18,12,13,25,16,12,9,11,6,20,14,19,15,17,11,23,22,11,18,16,19,10,15,9,13,8,12,15,14,19,12,12,5,12,11,6,13,9,10,8,7,17,5,10,10,6,6,8,9,7,9,8,8,14,6,9,7,12,11,4,4,4,5,10,7,14,4,5,7,5,3,8,4,6,2,8,3,5,7,9,4,8,1,9,2,10,6,7,7,7,5,7,0,3,0,3,0,1,1,3,2,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
清水3丁目,1781,3553,1737,1816,12,12,16,10,12,10,12,15,15,19,19,17,15,12,13,16,13,8,16,11,17,21,17,12,18,14,19,12,11,15,17,16,16,17,11,13,19,17,15,12,14,13,26,13,19,18,26,18,15,28,19,13,21,29,19,20,15,19,29,26,23,18,22,22,19,16,18,15,26,27,27,19,21,22,34,27,25,24,21,18,20,29,28,29,20,22,36,29,27,22,27,23,26,22,24,25,27,26,27,35,28,36,26,19,32,30,27,22,28,28,33,27,21,15,15,19,26,32,23,25,22,30,26,16,24,21,26,24,21,23,20,19,25,16,24,21,15,19,20,16,12,19,15,13,19,26,18,15,15,21,16,18,20,16,7,10,9,20,12,23,18,15,10,21,13,14,8,17,7,17,7,16,6,15,6,14,6,11,4,18,2,19,6,10,3,9,6,10,3,3,0,2,2,8,1,4,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃井1丁目,2200,3923,1896,2027,10,9,11,9,11,13,11,18,14,14,24,18,15,17,18,15,21,12,8,17,10,21,17,18,7,11,15,16,18,12,23,14,9,10,18,14,13,28,9,12,16,14,14,25,24,25,13,24,36,26,44,33,30,36,26,30,35,29,27,35,31,35,29,30,28,26,19,22,39,26,27,14,31,21,24,32,29,34,27,39,32,26,34,27,27,26,23,32,38,26,34,22,31,26,29,27,31,38,44,31,28,37,27,37,32,16,36,32,36,26,30,25,23,29,16,27,34,25,24,23,21,25,22,20,21,21,24,19,22,15,11,19,15,16,22,17,16,17,12,18,16,16,10,17,20,24,16,29,19,29,29,27,18,16,8,13,11,14,10,16,9,28,15,16,9,15,10,10,8,18,9,16,9,15,9,16,10,18,7,13,7,8,3,9,2,10,2,9,2,5,0,4,1,6,0,1,0,3,1,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃井2丁目,1314,2682,1250,1432,10,4,5,5,7,14,9,8,10,10,13,15,9,15,25,19,15,15,17,24,13,11,16,16,13,10,12,15,14,12,15,14,12,19,12,12,14,15,12,14,22,15,10,13,13,15,9,11,19,14,15,20,9,21,11,11,10,14,10,11,14,13,13,14,11,9,12,9,17,19,13,12,9,18,17,10,22,22,21,24,25,30,25,23,26,27,17,23,30,24,23,24,24,28,22,30,21,27,28,24,23,21,29,32,22,21,20,23,29,21,21,21,19,20,18,14,17,16,10,15,13,21,8,14,15,11,8,14,12,14,12,9,10,13,14,11,9,8,10,12,6,20,9,16,12,10,8,12,15,11,12,16,14,19,5,6,10,16,9,9,7,8,10,19,6,17,3,18,1,6,11,11,4,7,5,10,3,7,1,7,1,8,2,7,3,5,1,3,0,3,1,4,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃井3丁目,1203,2664,1233,1431,9,9,9,11,12,12,14,10,14,10,9,6,8,7,13,16,12,8,13,11,8,15,20,15,16,16,24,20,14,15,14,12,20,18,13,15,15,18,10,18,16,15,17,18,11,12,10,9,21,14,7,6,7,9,14,7,8,3,10,4,8,8,5,7,11,12,10,14,12,11,8,10,15,17,16,17,12,20,12,18,19,22,14,16,8,12,17,13,13,8,16,19,16,23,22,19,26,31,18,42,24,32,34,31,26,21,20,38,20,29,25,35,24,20,20,30,21,29,19,30,22,21,22,22,15,25,24,17,16,14,12,17,7,16,19,5,14,15,7,13,19,8,8,9,9,13,8,15,10,14,11,25,5,14,7,5,6,11,6,13,9,12,8,19,8,14,11,10,12,9,6,8,4,6,6,12,5,11,2,4,2,9,7,11,1,11,2,4,3,2,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
桃井4丁目,1447,2553,1244,1309,13,10,12,10,8,7,7,7,7,10,11,5,5,12,11,6,12,6,7,8,7,9,6,11,8,10,7,9,5,4,12,9,14,6,8,10,10,9,8,9,14,7,7,15,14,17,14,16,19,18,13,15,12,12,23,17,17,21,14,15,18,14,20,9,19,15,17,20,14,12,21,18,22,16,10,15,21,20,19,20,29,19,19,19,16,19,20,22,16,13,15,11,27,12,26,24,22,24,23,19,26,20,16,26,19,24,22,19,26,21,18,15,23,24,22,17,16,18,12,26,24,15,22,16,12,10,13,17,17,17,9,11,8,9,8,9,9,11,7,16,9,16,10,9,18,12,12,16,15,15,12,23,12,13,4,15,9,15,15,10,4,12,9,18,5,13,8,13,5,15,7,10,8,11,6,17,4,7,5,12,10,7,5,6,0,9,1,2,1,3,0,2,2,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
井草1丁目,2561,4650,2221,2429,35,28,28,28,26,21,19,18,16,15,24,16,15,15,20,10,15,14,21,17,15,20,7,15,19,8,13,30,12,17,11,10,15,18,9,11,16,15,15,10,14,21,15,27,32,27,25,36,27,44,37,55,45,48,53,55,59,65,51,69,46,49,43,56,35,36,38,36,32,40,41,40,28,36,36,34,39,38,26,42,32,32,40,31,32,35,27,30,42,34,27,39,31,19,27,33,37,24,28,33,29,45,41,34,41,39,41,21,34,30,34,22,35,28,25,25,18,28,18,28,25,31,21,30,21,19,27,26,28,16,23,21,17,20,11,18,19,16,25,22,17,19,18,21,27,18,26,22,27,26,23,29,15,25,12,11,10,18,21,17,12,22,12,13,9,10,5,14,2,11,5,12,10,15,9,20,7,14,4,13,3,14,4,8,2,9,5,6,2,4,2,6,2,3,1,2,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
井草2丁目,2981,6004,2894,3110,13,19,25,20,16,19,19,14,17,30,27,26,25,21,16,33,22,27,36,27,32,14,29,31,44,28,45,41,44,31,26,45,40,48,35,33,34,28,31,36,38,38,29,39,32,47,38,42,44,42,35,41,37,42,33,59,33,41,35,50,41,43,32,34,39,31,36,43,33,36,30,32,38,38,42,42,37,43,35,39,44,50,34,35,32,35,48,43,39,56,42,57,48,62,70,66,56,65,56,57,53,61,53,61,69,66,64,60,58,45,52,58,54,29,36,46,49,35,29,43,44,33,36,30,38,31,31,19,29,36,28,31,24,22,16,22,28,24,22,26,24,22,22,23,20,18,16,21,36,35,18,27,21,25,12,17,16,21,13,25,15,20,16,14,14,19,10,13,9,10,10,14,6,13,8,12,9,13,3,8,8,8,4,8,2,4,0,5,2,8,1,1,1,0,1,3,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
井草3丁目,1598,2611,1217,1394,3,12,12,8,9,12,12,9,12,8,4,3,9,9,7,7,12,10,8,5,9,9,6,9,9,10,14,9,9,5,4,5,7,11,11,7,14,11,16,13,15,12,13,18,15,23,28,15,24,25,18,20,14,23,12,21,15,30,20,17,8,24,16,18,22,23,24,31,22,18,18,25,13,20,17,22,10,16,23,22,19,17,6,24,27,22,22,18,24,15,23,22,23,13,18,19,26,23,21,24,14,21,20,17,17,22,20,16,22,22,18,15,14,17,14,16,24,14,12,7,10,21,8,17,9,7,13,16,13,11,11,8,7,9,12,12,7,9,12,9,5,14,14,17,17,13,13,14,16,20,13,13,13,18,8,11,14,17,9,12,5,13,10,11,8,12,9,16,6,11,6,12,5,5,4,16,4,13,1,9,4,8,4,9,1,4,2,8,3,7,0,2,1,5,2,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
