地域階層,地域コード,地域名,経営組織階層,経営組織コード,経営組織,産業分類階層,大分類,中分類,産業分類,総数／事業所数（事業所）,総数／従業者数／総数（人）,総数／従業者数／男（人）,総数／従業者数／女（人）,総数／従業者数／うち常用雇用者／総数（人）,総数／従業者数／うち常用雇用者／男（人）,総数／従業者数／うち常用雇用者／女（人）,従業者規模1～4人／事業所数（事業所）,従業者規模1～4人／従業者数／総数（人）,従業者規模1～4人／従業者数／男（人）,従業者規模1～4人／従業者数／女（人）,従業者規模1～4人／従業者数／うち常用雇用者／総数（人）,従業者規模1～4人／従業者数／うち常用雇用者／男（人）,従業者規模1～4人／従業者数／うち常用雇用者／女（人）,従業者規模1人／事業所数（事業所）,従業者規模1人／従業者数／総数（人）,従業者規模1人／従業者数／男（人）,従業者規模1人／従業者数／女（人）,従業者規模1人／従業者数／うち常用雇用者／総数（人）,従業者規模1人／従業者数／うち常用雇用者／男（人）,従業者規模1人／従業者数／うち常用雇用者／女（人）,従業者規模2人／事業所数（事業所）,従業者規模2人／従業者数／総数（人）,従業者規模2人／従業者数／男（人）,従業者規模2人／従業者数／女（人）,従業者規模2人／従業者数／うち常用雇用者／総数（人）,従業者規模2人／従業者数／うち常用雇用者／男（人）,従業者規模2人／従業者数／うち常用雇用者／女（人）,従業者規模3人／事業所数（事業所）,従業者規模3人／従業者数／総数（人）,従業者規模3人／従業者数／男（人）,従業者規模3人／従業者数／女（人）,従業者規模3人／従業者数／うち常用雇用者／総数（人）,従業者規模3人／従業者数／うち常用雇用者／男（人）,従業者規模3人／従業者数／うち常用雇用者／女（人）,従業者規模4人／事業所数（事業所）,従業者規模4人／従業者数／総数（人）,従業者規模4人／従業者数／男（人）,従業者規模4人／従業者数／女（人）,従業者規模4人／従業者数／うち常用雇用者／総数（人）,従業者規模4人／従業者数／うち常用雇用者／男（人）,従業者規模4人／従業者数／うち常用雇用者／女（人）,従業者規模5～9人／事業所数（事業所）,従業者規模5～9人／従業者数／総数（人）,従業者規模5～9人／従業者数／男（人）,従業者規模5～9人／従業者数／女（人）,従業者規模5～9人／従業者数／うち常用雇用者／総数（人）,従業者規模5～9人／従業者数／うち常用雇用者／男（人）,従業者規模5～9人／従業者数／うち常用雇用者／女（人）,従業者規模10～19人／事業所数（事業所）,従業者規模10～19人／従業者数／総数（人）,従業者規模10～19人／従業者数／男（人）,従業者規模10～19人／従業者数／女（人）,従業者規模10～19人／従業者数／うち常用雇用者／総数（人）,従業者規模10～19人／従業者数／うち常用雇用者／男（人）,従業者規模10～19人／従業者数／うち常用雇用者／女（人）,従業者規模20～29人／事業所数（事業所）,従業者規模20～29人／従業者数／総数（人）,従業者規模20～29人／従業者数／男（人）,従業者規模20～29人／従業者数／女（人）,従業者規模20～29人／従業者数／うち常用雇用者／総数（人）,従業者規模20～29人／従業者数／うち常用雇用者／男（人）,従業者規模20～29人／従業者数／うち常用雇用者／女（人）,従業者規模30～49人／事業所数（事業所）,従業者規模30～49人／従業者数／総数（人）,従業者規模30～49人／従業者数／男（人）,従業者規模30～49人／従業者数／女（人）,従業者規模30～49人／従業者数／うち常用雇用者／総数（人）,従業者規模30～49人／従業者数／うち常用雇用者／男（人）,従業者規模30～49人／従業者数／うち常用雇用者／女（人）,従業者規模50～99人／事業所数（事業所）,従業者規模50～99人／従業者数／総数（人）,従業者規模50～99人／従業者数／男（人）,従業者規模50～99人／従業者数／女（人）,従業者規模50～99人／従業者数／うち常用雇用者／総数（人）,従業者規模50～99人／従業者数／うち常用雇用者／男（人）,従業者規模50～99人／従業者数／うち常用雇用者／女（人）,従業者規模100～199人／事業所数（事業所）,従業者規模100～199人／従業者数／総数（人）,従業者規模100～199人／従業者数／男（人）,従業者規模100～199人／従業者数／女（人）,従業者規模100～199人／従業者数／うち常用雇用者／総数（人）,従業者規模100～199人／従業者数／うち常用雇用者／男（人）,従業者規模100～199人／従業者数／うち常用雇用者／女（人）,従業者規模200～299人／事業所数（事業所）,従業者規模200～299人／従業者数／総数（人）,従業者規模200～299人／従業者数／男（人）,従業者規模200～299人／従業者数／女（人）,従業者規模200～299人／従業者数／うち常用雇用者／総数（人）,従業者規模200～299人／従業者数／うち常用雇用者／男（人）,従業者規模200～299人／従業者数／うち常用雇用者／女（人）,従業者規模300～499人／事業所数（事業所）,従業者規模300～499人／従業者数／総数（人）,従業者規模300～499人／従業者数／男（人）,従業者規模300～499人／従業者数／女（人）,従業者規模300～499人／従業者数／うち常用雇用者／総数（人）,従業者規模300～499人／従業者数／うち常用雇用者／男（人）,従業者規模300～499人／従業者数／うち常用雇用者／女（人）,従業者規模500～999人／事業所数（事業所）,従業者規模500～999人／従業者数／総数（人）,従業者規模500～999人／従業者数／男（人）,従業者規模500～999人／従業者数／女（人）,従業者規模500～999人／従業者数／うち常用雇用者／総数（人）,従業者規模500～999人／従業者数／うち常用雇用者／男（人）,従業者規模500～999人／従業者数／うち常用雇用者／女（人）,従業者規模1000人以上／事業所数（事業所）,従業者規模1000人以上／従業者数／総数（人）,従業者規模1000人以上／従業者数／男（人）,従業者規模1000人以上／従業者数／女（人）,従業者規模1000人以上／従業者数／うち常用雇用者／総数（人）,従業者規模1000人以上／従業者数／うち常用雇用者／男（人）,従業者規模1000人以上／従業者数／うち常用雇用者／女（人）,従業者規模出向・派遣従業者のみ／事業所数（事業所）
4,13112,世田谷区,2,1200,法人,2,J,65,金融商品取引業，商品先物取引業,41,352,201,151,316,178,138,25,43,24,19,8,2,6,15,15,12,3,-,-,-,4,8,4,4,4,2,2,4,12,5,7,4,-,4,2,8,3,5,-,-,-,6,35,27,8,35,27,8,4,64,31,33,63,30,33,2,43,25,18,43,25,18,3,117,70,47,117,70,47,1,50,24,26,50,24,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1200,法人,2,J,66,補助的金融業等,9,821,801,20,815,796,19,4,13,4,9,11,3,8,-,-,-,-,-,-,-,1,2,2,-,2,2,-,1,3,1,2,1,-,1,2,8,1,7,8,1,7,3,24,23,1,24,23,1,1,15,5,10,15,5,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,769,769,-,765,765,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1200,法人,2,J,67,保険業（保険媒介代理業，保険サービス業を含む）,131,1428,311,1117,1315,236,1079,68,167,84,83,99,42,57,19,19,12,7,6,4,2,17,34,13,21,15,4,11,14,42,23,19,26,12,14,18,72,36,36,52,22,30,25,153,92,61,119,69,50,15,243,61,182,237,55,182,13,335,46,289,330,42,288,8,301,7,294,301,7,294,1,63,5,58,63,5,58,1,166,16,150,166,16,150,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1200,法人,1,K,00,不動産業，物品賃貸業,2354,11776,7378,4383,8473,5454,3007,1796,3758,2100,1658,1641,956,685,693,693,528,165,398,345,53,505,1010,501,509,322,144,178,337,1011,521,490,425,206,219,261,1044,550,494,496,261,235,360,2241,1372,869,1496,935,561,123,1627,1037,575,1374,848,514,32,754,538,216,669,469,200,17,608,420,188,570,393,177,10,642,388,254,621,370,251,3,323,217,106,311,206,105,3,756,546,210,750,543,207,1,498,341,157,497,340,157,1,569,419,150,544,394,150,-,-,-,-,-,-,-,8
4,13112,世田谷区,2,1200,法人,2,K,68,不動産取引業,608,3449,2268,1166,2635,1729,894,372,949,552,397,466,255,211,63,63,46,17,13,7,6,125,250,134,116,86,38,48,100,300,178,122,171,97,74,84,336,194,142,196,113,83,154,979,658,321,781,517,264,60,810,539,256,704,460,232,13,300,199,101,284,187,97,6,197,139,58,191,134,57,2,111,96,15,108,93,15,1,103,85,18,101,83,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1200,法人,2,K,69,不動産賃貸業・管理業,1642,7100,4285,2815,4775,3032,1743,1385,2721,1481,1240,1126,663,463,617,617,471,146,383,336,47,368,736,353,383,222,98,124,232,696,332,364,249,106,143,168,672,325,347,272,123,149,183,1108,600,508,598,333,265,40,501,288,213,390,212,178,7,174,126,48,147,102,45,7,268,196,72,239,175,64,6,394,216,178,383,207,176,1,111,72,39,101,63,38,3,756,546,210,750,543,207,1,498,341,157,497,340,157,1,569,419,150,544,394,150,-,-,-,-,-,-,-,8
4,13112,世田谷区,2,1200,法人,2,K,70,物品賃貸業,104,1227,825,402,1063,693,370,39,88,67,21,49,38,11,13,13,11,2,2,2,-,12,24,14,10,14,8,6,5,15,11,4,5,3,2,9,36,31,5,28,25,3,23,154,114,40,117,85,32,23,316,210,106,280,176,104,12,280,213,67,238,180,58,4,143,85,58,140,84,56,2,137,76,61,130,70,60,1,109,60,49,109,60,49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1200,法人,1,L,00,学術研究，専門・技術サービス業,1055,6641,4046,2595,4991,2970,2021,769,1545,970,575,567,308,259,300,300,227,73,34,16,18,258,516,300,216,153,67,86,115,345,212,133,175,108,67,96,384,231,153,205,117,88,176,1132,662,470,781,428,353,70,907,474,433,732,372,360,14,328,233,95,296,208,88,9,331,239,92,309,221,88,6,441,209,232,379,200,179,8,1104,797,307,1075,771,304,2,536,326,210,535,326,209,1,317,136,181,317,136,181,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1200,法人,2,L,71,学術・開発研究機関,31,1369,881,488,1340,857,483,14,27,20,7,13,9,4,6,6,4,2,1,-,1,5,10,7,3,5,3,2,1,3,3,-,3,3,-,2,8,6,2,4,3,1,5,34,13,21,30,10,20,3,41,36,5,38,33,5,3,75,59,16,71,55,16,-,-,-,-,-,-,-,1,67,57,10,65,55,10,2,272,234,38,271,233,38,2,536,326,210,535,326,209,1,317,136,181,317,136,181,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1200,法人,2,L,72,専門サービス業（他に分類されないもの）,497,2427,1382,1045,1683,893,790,402,759,445,314,244,114,130,182,182,127,55,20,7,13,125,250,139,111,68,22,46,53,159,86,73,75,42,33,42,168,93,75,81,43,38,58,365,200,165,246,119,127,25,328,165,163,263,126,137,3,68,51,17,62,48,14,2,62,22,40,57,17,40,3,234,134,100,227,128,99,4,611,365,246,584,341,243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1200,法人,2,L,73,広告業,68,338,191,147,182,122,60,50,106,69,37,41,25,16,17,17,14,3,-,-,-,17,34,21,13,12,6,6,9,27,19,8,15,12,3,7,28,15,13,14,7,7,12,74,44,30,45,27,18,3,40,30,10,34,25,9,1,25,17,8,22,15,7,1,40,30,10,40,30,10,1,53,1,52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1200,法人,2,L,74,技術サービス業（他に分類されないもの）,459,2507,1592,915,1786,1098,688,303,653,436,217,269,160,109,95,95,82,13,13,9,4,111,222,133,89,68,36,32,52,156,104,52,82,51,31,45,180,117,63,106,64,42,101,659,405,254,460,272,188,39,498,243,255,397,188,209,7,160,106,54,141,90,51,6,229,187,42,212,174,38,1,87,17,70,87,17,70,2,221,198,23,220,197,23,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1200,法人,1,M,00,宿泊業，飲食サービス業,2103,33362,15296,18035,29357,13098,16228,630,1531,870,661,1008,523,485,158,158,107,51,92,66,26,178,356,200,156,181,92,89,159,477,265,212,329,157,172,135,540,298,242,406,208,198,600,4107,2287,1804,3392,1845,1531,483,6519,3434,3070,5720,2992,2713,212,5005,2503,2502,4188,2046,2142,127,4764,2212,2552,3882,1820,2062,36,2349,1091,1258,2084,976,1108,6,697,321,376,695,319,376,1,282,95,187,280,94,186,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,8108,2483,5625,8108,2483,5625,4
4,13112,世田谷区,2,1200,法人,2,M,75,宿泊業,63,394,180,214,366,163,203,30,60,32,28,56,29,27,14,14,10,4,12,8,4,8,16,10,6,15,9,6,2,6,2,4,6,2,4,6,24,10,14,23,10,13,21,139,55,84,124,48,76,5,70,20,50,68,19,49,4,91,45,46,87,42,45,1,34,28,6,31,25,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
4,13112,世田谷区,2,1200,法人,2,M,76,飲食店,1798,28272,13320,14921,24609,11318,13260,538,1312,789,523,802,450,352,131,131,90,41,70,53,17,153,306,179,127,138,75,63,141,423,252,171,275,144,131,113,452,268,184,319,178,141,503,3411,2014,1381,2744,1599,1129,417,5668,3109,2544,4915,2699,2201,181,4260,2084,2176,3581,1710,1871,113,4292,1934,2358,3505,1587,1918,35,2281,1023,1258,2016,908,1108,6,697,321,376,695,319,376,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,6351,2046,4305,6351,2046,4305,2
4,13112,世田谷区,2,1200,法人,2,M,77,持ち帰り・配達飲食サービス業,242,4696,1796,2900,4382,1617,2765,62,159,49,110,150,44,106,13,13,7,6,10,5,5,17,34,11,23,28,8,20,16,48,11,37,48,11,37,16,64,20,44,64,20,44,76,557,218,339,524,198,326,61,781,305,476,737,274,463,27,654,374,280,520,294,226,13,438,250,188,346,208,138,1,68,68,-,68,68,-,-,-,-,-,-,-,-,1,282,95,187,280,94,186,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1757,437,1320,1757,437,1320,-
4,13112,世田谷区,2,1200,法人,1,N,00,生活関連サービス業，娯楽業,1382,11647,5554,6093,9617,4393,5224,725,1900,695,1205,1211,332,879,128,128,67,61,42,13,29,201,402,160,242,202,50,152,214,642,231,411,421,116,305,182,728,237,491,546,153,393,391,2525,1024,1501,2046,773,1273,159,2120,1024,1096,1789,838,951,46,1092,623,469,942,529,413,36,1397,720,677,1247,633,614,12,832,385,447,627,228,399,4,505,227,278,492,217,275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1276,856,420,1263,843,420,-,-,-,-,-,-,-,7
4,13112,世田谷区,2,1200,法人,2,N,78,洗濯・理容・美容・浴場業,835,5673,2130,3543,4798,1696,3102,473,1252,398,854,820,186,634,78,78,37,41,31,8,23,129,258,96,162,133,28,105,148,444,146,298,298,76,222,118,472,119,353,358,74,284,258,1645,584,1061,1370,455,915,69,884,350,534,811,310,501,12,307,136,171,288,123,165,10,360,152,208,300,123,177,5,368,109,259,356,101,255,2,295,134,161,292,132,160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,562,267,295,561,266,295,-,-,-,-,-,-,-,5
4,13112,世田谷区,2,1200,法人,2,N,79,その他の生活関連サービス業,193,2059,1065,994,1825,948,877,102,270,97,173,196,53,143,18,18,10,8,5,3,2,29,58,22,36,37,8,29,26,78,24,54,58,14,44,29,116,41,75,96,28,68,54,352,144,208,288,107,181,24,339,128,211,295,111,184,6,145,48,97,131,43,88,2,80,40,40,79,40,39,1,58,3,55,37,3,34,1,101,16,85,97,14,83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,714,589,125,702,577,125,-,-,-,-,-,-,-,2
4,13112,世田谷区,2,1200,法人,2,N,80,娯楽業,354,3915,2359,1556,2994,1749,1245,150,378,200,178,195,93,102,32,32,20,12,6,2,4,43,86,42,44,32,14,18,40,120,61,59,65,26,39,35,140,77,63,92,51,41,79,528,296,232,388,211,177,66,897,546,351,683,417,266,28,640,439,201,523,363,160,24,957,528,429,868,470,398,6,406,273,133,234,124,110,1,109,77,32,103,71,32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1200,法人,1,O,00,教育，学習支援業,768,20616,11122,9494,18589,10138,8451,265,596,256,340,397,146,251,86,86,50,36,35,16,19,79,158,63,95,88,21,67,48,144,62,82,108,43,65,52,208,81,127,166,66,100,153,1033,364,669,796,262,534,137,1940,800,1140,1690,694,996,74,1732,813,919,1518,705,813,59,2211,1039,1172,1851,856,995,47,3106,1640,1466,2772,1463,1309,18,2204,1128,1076,1986,1060,926,1,241,96,145,235,91,144,4,1502,1016,486,1498,1012,486,5,3740,2270,1470,3550,2164,1386,2,2311,1700,611,2296,1685,611,3
4,13112,世田谷区,2,1200,法人,2,O,81,学校教育,167,13285,7608,5677,12720,7287,5433,7,21,13,8,17,9,8,1,1,-,1,1,-,1,-,-,-,-,-,-,-,4,12,9,3,8,5,3,2,8,4,4,8,4,4,17,122,24,98,107,20,87,34,477,71,406,453,61,392,21,483,160,323,447,145,302,27,1052,506,546,970,449,521,37,2466,1287,1179,2362,1241,1121,13,1566,825,741,1481,770,711,1,241,96,145,235,91,144,4,1502,1016,486,1498,1012,486,4,3044,1910,1134,2854,1804,1050,2,2311,1700,611,2296,1685,611,-
4,13112,世田谷区,2,1200,法人,2,O,82,その他の教育，学習支援業,601,7331,3514,3817,5869,2851,3018,258,575,243,332,380,137,243,85,85,50,35,34,16,18,79,158,63,95,88,21,67,44,132,53,79,100,38,62,50,200,77,123,158,62,96,136,911,340,571,689,242,447,103,1463,729,734,1237,633,604,53,1249,653,596,1071,560,511,32,1159,533,626,881,407,474,10,640,353,287,410,222,188,5,638,303,335,505,290,215,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,696,360,336,696,360,336,-,-,-,-,-,-,-,3
4,13112,世田谷区,2,1200,法人,1,P,00,医療，福祉,1521,32918,9340,23578,29593,8049,21544,318,862,371,491,632,224,408,56,56,35,21,22,11,11,79,158,73,85,103,35,68,84,252,110,142,190,68,122,99,396,153,243,317,110,207,415,2820,938,1882,2274,667,1607,371,5018,1421,3597,4373,1136,3237,154,3643,996,2647,3377,892,2485,133,5032,1266,3766,4522,1155,3367,91,6241,1860,4381,5745,1674,4071,26,3521,959,2562,3212,879,2333,3,676,103,573,515,102,413,4,1418,449,969,1362,409,953,3,2062,530,1532,1962,469,1493,1,1625,447,1178,1619,442,1177,2
4,13112,世田谷区,2,1200,法人,2,P,83,医療業,745,15141,4810,10331,13494,3838,9656,201,539,277,262,358,149,209,36,36,28,8,10,5,5,50,100,56,44,53,23,30,57,171,87,84,121,52,69,58,232,106,126,174,69,105,256,1735,610,1125,1303,378,925,174,2273,661,1612,1828,428,1400,48,1104,392,712,954,317,637,22,810,338,472,763,313,450,19,1332,521,811,1158,395,763,13,1768,486,1282,1712,439,1273,2,475,99,376,475,99,376,4,1418,449,969,1362,409,953,3,2062,530,1532,1962,469,1493,1,1625,447,1178,1619,442,1177,2
4,13112,世田谷区,2,1200,法人,2,P,84,保健衛生,6,135,64,71,110,42,68,3,4,1,3,1,-,1,2,2,-,2,-,-,-,1,2,1,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,14,5,9,12,4,8,-,-,-,-,-,-,-,1,38,19,19,38,19,19,1,79,39,40,59,19,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1200,法人,2,P,85,社会保険・社会福祉・介護事業,770,17642,4466,13176,15989,4169,11820,114,319,93,226,273,75,198,18,18,7,11,12,6,6,28,56,16,40,49,12,37,27,81,23,58,69,16,53,41,164,47,117,143,41,102,159,1085,328,757,971,289,682,196,2731,755,1976,2533,704,1829,106,2539,604,1935,2423,575,1848,110,4184,909,3275,3721,823,2898,71,4830,1300,3530,4528,1260,3268,13,1753,473,1280,1500,440,1060,1,201,4,197,40,3,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1200,法人,1,Q,00,複合サービス事業,93,1654,1004,650,1644,994,650,8,26,12,14,25,11,14,1,1,1,-,-,-,-,1,2,1,1,2,1,1,1,3,1,2,3,1,2,5,20,9,11,20,9,11,60,399,153,246,399,153,246,17,186,84,102,184,82,102,2,46,27,19,46,27,19,2,72,47,25,72,47,25,2,147,106,41,140,99,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,778,575,203,778,575,203,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1200,法人,2,Q,86,郵便局,77,1312,782,530,1312,782,530,5,20,9,11,20,9,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,20,9,11,20,9,11,59,392,147,245,392,147,245,11,122,51,71,122,51,71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,778,575,203,778,575,203,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1200,法人,2,Q,87,協同組合（他に分類されないもの）,16,342,222,120,332,212,120,3,6,3,3,5,2,3,1,1,1,-,-,-,-,1,2,1,1,2,1,1,1,3,1,2,3,1,2,-,-,-,-,-,-,-,1,7,6,1,7,6,1,6,64,33,31,62,31,31,2,46,27,19,46,27,19,2,72,47,25,72,47,25,2,147,106,41,140,99,41,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1200,法人,1,R,00,サービス業（他に分類されないもの）,1219,17252,10898,6354,14570,9342,5228,683,1422,822,600,819,417,402,278,278,183,95,92,47,45,175,350,180,170,196,84,112,126,378,210,168,250,123,127,104,416,249,167,281,163,118,232,1482,880,602,1118,643,475,139,1884,1128,756,1593,939,654,52,1256,783,473,1080,685,395,44,1684,1161,523,1488,1009,479,33,2177,1508,669,1862,1349,513,19,2469,1697,772,2359,1656,703,6,1379,643,736,1228,501,727,4,1584,629,955,1169,556,613,1,905,668,237,892,655,237,1,1010,979,31,962,932,30,5
4,13112,世田谷区,2,1200,法人,2,R,88,廃棄物処理業,33,708,653,55,580,542,38,8,15,11,4,7,4,3,3,3,3,-,-,-,-,4,8,5,3,4,2,2,-,-,-,-,-,-,-,1,4,3,1,3,2,1,8,49,36,13,30,23,7,7,90,79,11,69,62,7,2,44,40,4,41,37,4,3,119,114,5,114,111,3,3,161,150,11,94,86,8,2,230,223,7,225,219,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1200,法人,2,R,89,自動車整備業,81,558,468,90,445,380,65,44,122,98,24,68,50,18,6,6,6,-,-,-,-,14,28,23,5,14,11,3,8,24,17,7,14,9,5,16,64,52,12,40,30,10,23,161,126,35,126,101,25,9,126,110,16,111,99,12,-,-,-,-,-,-,-,4,149,134,15,140,130,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13112,世田谷区,2,1200,法人,2,R,90,機械等修理業（別掲を除く）,75,1619,1229,390,1528,1159,369,41,102,76,26,62,43,19,12,12,11,1,5,4,1,10,20,15,5,10,8,2,6,18,13,5,9,5,4,13,52,37,15,38,26,12,14,91,63,28,75,52,23,9,123,98,25,115,92,23,3,69,63,6,67,61,6,5,172,122,50,162,119,43,2,157,139,18,155,137,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,905,668,237,892,655,237,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1200,法人,2,R,91,職業紹介・労働者派遣業,54,723,367,356,468,240,228,26,61,30,31,33,15,18,5,5,2,3,3,1,2,10,20,9,11,10,4,6,8,24,13,11,13,7,6,3,12,6,6,7,3,4,11,69,43,26,41,24,17,4,61,25,36,57,24,33,5,124,66,58,101,54,47,3,118,87,31,67,48,19,3,190,84,106,152,66,86,1,100,32,68,17,9,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13112,世田谷区,2,1200,法人,2,R,92,その他の事業サービス業,542,11678,7220,4458,10149,6404,3745,249,526,291,235,314,167,147,95,95,51,44,29,10,19,68,136,62,74,71,30,41,49,147,89,58,110,65,45,37,148,89,59,104,62,42,103,663,374,289,508,286,222,79,1066,596,470,904,489,415,35,834,534,300,712,470,242,24,938,607,331,839,524,315,23,1539,1125,414,1396,1051,345,16,2139,1442,697,2117,1428,689,6,1379,643,736,1228,501,727,4,1584,629,955,1169,556,613,-,-,-,-,-,-,-,1,1010,979,31,962,932,30,2
4,13112,世田谷区,2,1200,法人,2,R,93,政治・経済・文化団体,121,730,293,437,504,197,307,85,164,60,104,112,39,73,43,43,22,21,26,13,13,17,34,7,27,29,3,26,13,39,13,26,29,8,21,12,48,18,30,28,15,13,17,113,61,52,83,38,45,10,146,73,73,110,55,55,4,115,44,71,90,28,62,2,62,45,17,44,28,16,2,130,10,120,65,9,56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
4,13112,世田谷区,2,1200,法人,2,R,94,宗教,301,1060,578,482,722,332,390,229,428,254,174,219,97,122,114,114,88,26,29,19,10,52,104,59,45,58,26,32,42,126,65,61,75,29,46,21,84,42,42,57,23,34,52,308,163,145,228,106,122,16,206,113,93,161,84,77,3,70,36,34,69,35,34,1,48,12,36,45,10,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1200,法人,2,R,95,その他のサービス業,12,176,90,86,174,88,86,1,4,2,2,4,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,2,2,4,2,2,4,28,14,14,27,13,14,5,66,34,32,66,34,32,-,-,-,-,-,-,-,2,78,40,38,77,39,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1200,法人,1,S,00,公務（他に分類されるものを除く）,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4,13112,世田谷区,2,1200,法人,2,S,97,国家公務,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
